env_steps,return,length,success,train/return,train/length,train/success,zp_critic_loss,zp_loss,critic_loss,FPS
0,0.0,324.0,0.0,,,,,,,
10000,0.0,324.0,0.0,0.0,333.3333,0.0,0.0079,0.0004,0.0008,214.2492
20000,0.0,324.0,0.0,0.0378,312.5,0.0625,0.0079,-0.0,0.0001,760.3364
30000,0.0,324.0,0.0,0.0044,322.5806,0.0323,0.008,-0.0,0.0,769.3494
40000,0.0,324.0,0.0,0.0308,312.5,0.0625,0.008,-0.0,0.0001,769.9937
50000,0.0,324.0,0.0,0.0348,312.5,0.0625,0.008,-0.0,0.0001,768.0092
60000,0.0,324.0,0.0,0.0636,303.0303,0.1515,0.0081,-0.0,0.0003,757.448
70000,0.0,324.0,0.0,0.0453,322.5806,0.129,0.0081,-0.0,0.0003,761.7578
80000,0.0,324.0,0.0,0.0465,303.0303,0.0909,0.0081,-0.0,0.0005,761.681
90000,0.0,324.0,0.0,0.034,322.5806,0.129,0.0081,-0.0,0.0005,761.1671
100000,0.0,324.0,0.0,0.0901,294.1176,0.2059,0.0081,-0.0,0.0005,757.1789
110000,0.0,324.0,0.0,0.1379,285.7143,0.3714,0.0081,-0.0,0.0007,749.6563
120000,0.0,324.0,0.0,0.198,270.2703,0.4324,0.0081,-0.0,0.0008,743.7955
130000,0.0,324.0,0.0,0.1288,294.1176,0.2941,0.008,-0.0,0.0008,749.159
140000,0.09,295.2,0.1,0.2293,256.4103,0.4615,0.008,-0.0,0.0009,749.1147
150000,0.055,307.8,0.1,0.3749,212.766,0.7234,0.008,-0.0,0.0009,742.8982
160000,0.515,160.2,0.6,0.4066,200.0,0.66,0.008,-0.0,0.001,740.5289
170000,0.4908,168.9,0.6,0.3687,217.3913,0.7174,0.008,-0.0,0.0011,735.1614
180000,0.0894,295.4,0.1,0.4031,204.0816,0.7347,0.008,-0.0,0.0011,732.7545
190000,0.0,324.0,0.0,0.3778,212.766,0.6596,0.008,-0.0,0.0011,729.8837
200000,0.0886,295.7,0.1,0.5328,163.9344,0.8689,0.008,-0.0,0.0012,726.528
210000,0.3508,212.1,0.4,0.4972,175.4386,0.8596,0.008,-0.0,0.0012,725.8752
220000,0.2472,245.8,0.3,0.4782,181.8182,0.8545,0.008,-0.0,0.0012,721.4115
230000,0.3697,205.3,0.4,0.5262,166.6667,0.8833,0.008,-0.0,0.0012,714.9827
240000,0.4042,196.5,0.5,0.5553,158.7302,0.9048,0.008,-0.0,0.0013,713.535
250000,0.3672,206.2,0.4,0.5379,161.2903,0.871,0.008,-0.0,0.0013,711.5429
260000,0.6208,125.7,0.7,0.6084,136.9863,0.9178,0.008,-0.0,0.0014,711.3844
270000,0.5328,153.8,0.6,0.6093,138.8889,0.9444,0.008,-0.0,0.0015,710.6609
280000,0.27,237.6,0.3,0.5828,147.0588,0.9265,0.008,-0.0,0.0016,708.9626
290000,0.6328,121.4,0.7,0.6371,131.5789,0.9868,0.008,-0.0,0.0017,707.9201
300000,0.1808,266.1,0.2,0.6818,111.1111,0.9444,0.008,-0.0,0.0018,705.2652
310000,0.3586,209.3,0.4,0.6792,114.9425,0.9655,0.008,-0.0,0.0018,702.0377
320000,0.5067,163.2,0.6,0.7093,103.0928,0.9691,0.008,-0.0,0.0019,703.775
330000,0.6381,119.5,0.7,0.7592,86.2069,0.9914,0.008,-0.0,0.002,699.2649
340000,0.8267,58.8,0.9,0.7242,98.0392,0.9706,0.008,-0.0,0.0021,694.2876
350000,0.8031,67.3,0.9,0.7595,86.9565,0.9913,0.008,-0.0,0.0022,694.9903
360000,0.8125,63.9,0.9,0.7709,81.9672,0.9836,0.008,-0.0,0.0023,690.1073
370000,0.5303,154.7,0.6,0.7688,81.9672,0.9754,0.008,-0.0,0.0024,687.6592
380000,0.7719,78.5,0.9,0.8031,70.4225,0.993,0.008,-0.0,0.0024,689.4474
390000,0.7308,89.7,0.8,0.8181,65.7895,1.0,0.008,-0.0,0.0025,684.1806
400000,0.6447,117.1,0.7,0.792,74.0741,0.9852,0.008,-0.0,0.0025,684.8106
410000,0.7819,74.9,0.9,0.8196,64.5161,0.9871,0.008,-0.0,0.0026,681.8595
420000,0.8081,65.5,0.9,0.8524,53.1915,1.0,0.008,-0.0,0.0026,685.6574
430000,0.7061,98.6,0.8,0.8333,59.8802,1.0,0.008,-0.0,0.0027,677.8343
440000,0.9331,24.1,1.0,0.8434,56.4972,0.9944,0.008,-0.0,0.0027,675.6304
450000,0.8364,55.3,0.9,0.8455,55.2486,1.0,0.008,-0.0,0.0028,676.8725
460000,0.9269,26.3,1.0,0.8473,54.9451,1.0,0.008,-0.0,0.0028,672.5822
470000,0.9267,26.4,1.0,0.8511,54.0541,0.9946,0.008,-0.0,0.0028,669.6365
480000,0.91,32.4,1.0,0.8657,47.8469,1.0,0.008,-0.0,0.0028,669.207
490000,0.9333,24.0,1.0,0.8593,50.5051,1.0,0.008,-0.0,0.0029,671.5197
500000,0.9033,34.8,1.0,0.8695,46.9484,1.0,0.008,-0.0,0.0029,673.5369
510000,0.8461,51.8,0.9,0.8714,46.2963,1.0,0.008,-0.0,0.0029,668.9636
520000,0.9436,20.3,1.0,0.883,42.1941,1.0,0.008,-0.0,0.003,665.9412
530000,0.9314,24.7,1.0,0.8899,39.6825,1.0,0.008,-0.0,0.003,663.7064
540000,0.9306,25.0,1.0,0.8895,39.8406,1.0,0.008,-0.0,0.003,660.2802
550000,0.8353,59.3,1.0,0.8984,36.4964,1.0,0.008,-0.0,0.003,662.6722
560000,0.9317,24.6,1.0,0.9031,34.8432,1.0,0.008,-0.0,0.003,658.5136
570000,0.9386,22.1,1.0,0.9034,34.8432,1.0,0.008,-0.0,0.0031,658.0921
580000,0.9517,17.4,1.0,0.903,34.8432,1.0,0.008,-0.0,0.0031,657.7333
590000,0.9486,18.5,1.0,0.9072,33.557,1.0,0.008,-0.0,0.0031,658.5467
600000,0.8553,48.5,0.9,0.912,31.5457,1.0,0.008,-0.0,0.0031,660.8239
610000,0.8572,47.8,0.9,0.9076,33.3333,1.0,0.008,-0.0,0.0031,659.0126
620000,0.9336,23.9,1.0,0.9143,30.7692,1.0,0.008,-0.0,0.0031,658.2286
630000,0.7567,80.4,0.8,0.912,31.746,1.0,0.008,-0.0,0.0031,655.9648
640000,0.8439,52.6,0.9,0.9129,31.348,1.0,0.008,-0.0,0.0032,652.737
650000,0.8567,48.0,0.9,0.9129,31.348,1.0,0.008,-0.0,0.0032,655.5637
660000,0.9519,17.3,1.0,0.915,30.581,1.0,0.008,-0.0,0.0032,652.6644
670000,0.8317,57.0,0.9,0.9189,29.1545,1.0,0.008,-0.0,0.0031,652.4668
680000,0.9525,17.1,1.0,0.9222,28.0112,1.0,0.008,-0.0,0.0031,652.0447
690000,0.9544,16.4,1.0,0.9204,28.6533,1.0,0.008,-0.0,0.0032,649.3325
700000,0.9456,19.6,1.0,0.9239,27.3973,1.0,0.008,-0.0,0.0032,647.241
710000,0.9506,17.8,1.0,0.9215,28.2486,1.0,0.008,-0.0,0.0031,648.6383
720000,0.9508,17.7,1.0,0.9186,29.3255,1.0,0.008,-0.0,0.0032,652.949
730000,0.8539,49.0,0.9,0.9251,26.9542,1.0,0.008,-0.0,0.0031,651.9074
740000,0.9453,19.7,1.0,0.9247,27.1003,1.0,0.008,-0.0,0.0031,648.0333
750000,0.9547,16.3,1.0,0.9286,25.8398,1.0,0.008,-0.0,0.0031,649.0097
760000,0.9494,18.2,1.0,0.9293,25.3165,1.0,0.008,-0.0,0.0031,645.465
770000,0.9547,16.3,1.0,0.9307,25.0627,1.0,0.008,-0.0,0.0031,647.5572
780000,0.9311,24.8,1.0,0.933,24.0385,1.0,0.008,-0.0,0.0031,644.8996
790000,0.9519,17.3,1.0,0.9354,23.2558,1.0,0.008,-0.0,0.0031,642.141
800000,0.9489,18.4,1.0,0.9348,23.4742,1.0,0.008,-0.0,0.0031,644.7937
810000,0.9458,19.5,1.0,0.935,23.3645,1.0,0.008,-0.0,0.003,644.5882
