env_steps,return,length,train/length,train/return,FPS,rkl,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
6768,,,44,242.5781,87.3581,,,,,,,
6809,,,41,187.2125,87.7336,,,,,,,
6851,,,42,206.7984,87.5712,,,,,,,
6926,,,75,356.2062,87.4182,,,,,,,
6966,,,40,203.9077,87.4096,,,,,,,
7000,,,,,,3007.1492,2862.7241,14404.668,3007.1492,35.1478,493.1776,0.8157
7017,,,51,253.9942,85.4134,,,,,,,
7047,,,30,151.6145,81.8326,,,,,,,
7077,,,30,155.2006,82.5039,,,,,,,
7105,,,28,137.3603,82.3647,,,,,,,
7138,,,33,172.7525,82.4813,,,,,,,
7220,,,82,438.9936,83.4931,,,,,,,
7270,,,50,255.8972,87.518,,,,,,,
7373,,,103,507.8949,85.5158,,,,,,,
7487,,,114,578.1451,85.424,,,,,,,
7500,,,,,,2891.4246,2737.3735,11139.6348,2891.4246,39.4401,563.5618,0.5185
7532,,,45,238.3664,87.4242,,,,,,,
7589,,,57,276.3286,82.8135,,,,,,,
7624,,,35,183.1277,81.6737,,,,,,,
7684,,,60,321.3648,82.5559,,,,,,,
7736,,,52,271.5677,82.1833,,,,,,,
7787,,,51,253.194,84.0643,,,,,,,
7913,,,126,633.1757,83.7299,,,,,,,
7978,,,65,332.6986,83.8063,,,,,,,
8000,,,,,,2869.9468,2705.8789,9253.3145,2869.9468,25.2919,166.8672,0.5964
8099,,,121,561.5797,87.3817,,,,,,,
8160,,,61,270.577,87.4085,,,,,,,
8208,,,48,259.637,87.1003,,,,,,,
8284,,,76,404.2186,87.1856,,,,,,,
8347,,,63,327.6826,85.6654,,,,,,,
8426,,,79,413.7564,82.4687,,,,,,,
8484,,,58,295.9161,83.4924,,,,,,,
8500,,,,,,2879.1362,2709.6494,9105.1494,2879.1362,36.1907,236.349,0.7708
8502,,,18,86.1543,88.1157,,,,,,,
8607,,,105,461.3142,81.847,,,,,,,
8677,,,70,362.1511,82.4615,,,,,,,
8727,,,50,250.304,85.9631,,,,,,,
8788,,,61,269.0129,87.1515,,,,,,,
8874,,,86,425.4311,87.2464,,,,,,,
8934,,,60,313.3427,87.3505,,,,,,,
9000,,,,,,2975.6704,2797.8977,10319.2949,2975.6704,35.862,316.7144,1.046
