env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
97500,,,0.9665,0.8691,0.0912,-249.133,14.0297,0.8233,13.2997,127.7262,2.5946,,,
98000,,,0.9509,0.8705,0.0901,-248.8734,11.9468,0.7912,10.6987,98.053,2.3843,,,
98000,,,,,,,,,,,,1000,3685.9141,34.8999
98500,,,0.9483,0.8678,0.089,-251.1007,13.0042,0.7976,9.1183,45.9776,1.8195,,,
99000,,,0.9257,0.8756,0.0871,-255.1193,14.7632,0.7439,12.1776,114.5737,2.3308,,,
99000,,,,,,,,,,,,1000,2945.9756,39.0212
99500,,,0.9375,0.8647,0.087,-247.3798,11.1447,0.7778,15.0973,120.3764,1.501,,,
100000,,,0.9559,0.8727,0.0899,-254.5055,11.7954,0.8176,11.9104,138.1401,1.8046,,,
100000,3224.121,1000.0,,,,,,,,,,,,
100000,,,,,,,,,,,,1000,3564.2517,32.1052
100500,,,0.9634,0.8699,0.0905,-247.8894,14.7635,0.8326,9.7132,93.1222,1.9809,,,
101000,,,0.943,0.8732,0.0896,-255.2294,14.7369,0.7749,53.7914,190.1058,1.6672,,,
101000,,,,,,,,,,,,1000,3649.7402,37.6645
101500,,,0.9393,0.8743,0.0876,-258.6379,13.2064,0.7754,9.7398,51.0692,2.9489,,,
102000,,,0.942,0.8534,0.0882,-267.0949,12.7992,0.7812,16.7318,178.3692,2.5407,,,
102000,,,,,,,,,,,,1000,1352.717,38.8008
102500,,,0.9479,0.8677,0.0904,-263.6104,12.5294,0.7853,10.8151,89.6985,1.7264,,,
103000,,,0.9376,0.8685,0.0884,-270.5885,12.9445,0.774,32.4322,732.3081,1.9074,,,
103000,,,,,,,,,,,,1000,3065.0423,36.6213
103500,,,0.9598,0.8751,0.0896,-271.094,12.5592,0.8128,9.0304,43.8843,2.5134,,,
104000,,,0.9228,0.8638,0.0864,-265.1513,14.3091,0.7461,96.7094,183.8671,2.4737,,,
104000,,,,,,,,,,,,1000,3542.1449,41.249
104500,,,0.9392,0.8784,0.0879,-263.6744,14.9218,0.766,20.0306,150.6608,2.2494,,,
105000,,,0.9069,0.8706,0.0848,-273.7407,14.6486,0.7239,55.3182,204.9773,1.9915,,,
105000,3602.108,1000.0,,,,,,,,,,,,
105000,,,,,,,,,,,,1000,3594.6963,33.2676
105500,,,0.9511,0.8631,0.09,-273.7413,12.0909,0.7978,11.6355,128.1829,2.0773,,,
106000,,,0.9283,0.8745,0.0881,-277.2733,11.6831,0.7504,12.426,75.0379,2.573,,,
106000,,,,,,,,,,,,1000,3491.1565,41.2023
106500,,,0.9105,0.8764,0.0841,-282.4278,13.3128,0.7404,10.0121,61.8491,1.18,,,
107000,,,0.9308,0.8669,0.0867,-282.8047,22.5772,0.7627,9.488,60.0566,2.0115,,,
107000,,,,,,,,,,,,1000,3367.4574,40.7587
107500,,,0.9152,0.8682,0.085,-285.5843,14.9097,0.7447,13.1505,212.7955,1.9488,,,
108000,,,0.9245,0.8798,0.0857,-288.527,13.5945,0.752,13.3911,153.9719,1.3694,,,
108000,,,,,,,,,,,,1000,884.3089,34.1893
108500,,,0.9204,0.8612,0.0853,-284.8875,14.7332,0.7521,11.5899,165.7301,1.9217,,,
109000,,,0.91,0.8749,0.0837,-290.8663,13.8802,0.7282,9.2033,89.0937,1.8898,,,
109000,,,,,,,,,,,,1000,3578.8527,33.9833
109500,,,0.9113,0.8768,0.0853,-298.5866,13.1743,0.7234,24.2476,157.3595,2.5553,,,
110000,,,0.8832,0.8555,0.0799,-297.678,20.9173,0.686,12.7156,88.7973,3.0795,,,
110000,2785.7808,1000.0,,,,,,,,,,,,
110000,,,,,,,,,,,,1000,3563.6225,31.6511
110500,,,0.9216,0.8634,0.086,-299.2925,15.3985,0.7409,12.2053,54.559,2.3645,,,
111000,,,0.9138,0.8693,0.0843,-297.4899,13.9304,0.7331,17.4326,173.2484,1.8249,,,
111000,,,,,,,,,,,,1000,3668.1434,41.9794
111500,,,0.9419,0.8844,0.0877,-302.1418,13.751,0.7765,13.5767,139.5441,2.7826,,,
112000,,,0.9218,0.8724,0.086,-306.1315,14.3882,0.7568,12.676,111.0248,2.4865,,,
112000,,,,,,,,,,,,1000,3465.2953,41.7039
112500,,,0.9131,0.8535,0.0849,-307.1958,11.8687,0.7327,9.2231,167.2769,2.0416,,,
113000,,,0.8869,0.8598,0.0816,-313.5657,12.134,0.6908,10.9627,76.4989,3.7369,,,
113000,,,,,,,,,,,,1000,3451.2114,41.5391
113500,,,0.9338,0.8719,0.0875,-303.4143,11.1117,0.7729,47.0929,459.4951,1.9368,,,
114000,,,0.9164,0.8566,0.0855,-315.6268,16.4901,0.7372,11.0186,215.4052,2.3889,,,
114000,,,,,,,,,,,,1000,3570.8739,41.6056
114500,,,0.9137,0.8651,0.0851,-318.5768,13.6746,0.7403,17.7583,465.0092,1.7541,,,
115000,,,0.9165,0.8616,0.0845,-316.6223,26.3643,0.7373,11.3402,186.1643,2.5589,,,
115000,3401.1566,1000.0,,,,,,,,,,,,
115000,,,,,,,,,,,,1000,3378.9809,33.8064
115500,,,0.8933,0.8445,0.0814,-317.8844,13.798,0.7049,17.356,253.4822,2.5995,,,
116000,,,0.9029,0.8587,0.0827,-320.5379,12.7847,0.7244,11.6651,161.5456,2.4705,,,
116000,,,,,,,,,,,,1000,3463.4674,41.4987
116500,,,0.9099,0.8694,0.084,-318.5629,10.9326,0.7373,14.6296,149.7768,2.3947,,,
117000,,,0.93,0.8612,0.0873,-320.9261,12.5803,0.765,10.0383,130.1678,1.6422,,,
117000,,,,,,,,,,,,1000,3453.712,41.537
117500,,,0.9053,0.8582,0.0839,-325.4614,12.2384,0.727,10.8773,198.6405,1.9845,,,
118000,,,0.9104,0.8581,0.0842,-327.1169,11.6054,0.7433,8.6664,56.4392,2.2414,,,
118000,,,,,,,,,,,,1000,3552.7885,41.4888
118500,,,0.9067,0.8413,0.0844,-327.1287,17.6933,0.7216,12.7523,105.0565,1.984,,,
119000,,,0.914,0.8557,0.0841,-330.7527,10.436,0.7374,9.6922,73.0421,1.3081,,,
119000,,,,,,,,,,,,1000,1914.4459,41.4589
119500,,,0.9019,0.8483,0.0836,-331.7581,9.9856,0.7213,10.7158,136.514,1.6887,,,
120000,,,0.8929,0.8508,0.0835,-333.5668,13.9954,0.6983,9.5542,171.242,1.7152,,,
120000,3727.7541,1000.0,,,,,,,,,,,,
120000,,,,,,,,,,,,1000,3614.4937,33.8228
120500,,,0.9177,0.8574,0.0841,-331.2068,23.5699,0.7435,8.7,80.1421,2.6925,,,
121000,,,0.9291,0.8471,0.0871,-336.7509,13.6769,0.7685,7.8309,53.1162,3.4359,,,
121000,,,,,,,,,,,,1000,3579.1926,41.5871
121500,,,0.9089,0.8465,0.0842,-336.8768,13.0777,0.731,14.0024,157.6331,1.4436,,,
122000,,,0.9247,0.8666,0.0865,-339.3123,13.4557,0.762,7.2677,213.6706,1.2427,,,
122000,,,,,,,,,,,,1000,3773.4404,41.6078
122500,,,0.9153,0.8483,0.0851,-346.8213,21.2065,0.7418,7.3453,118.4801,2.7275,,,
123000,,,0.9014,0.8456,0.083,-338.3611,9.9356,0.7267,7.8008,73.042,1.0704,,,
123000,,,,,,,,,,,,1000,3759.0891,41.6479
123500,,,0.925,0.8581,0.0858,-346.6675,16.6165,0.7554,11.3634,102.2371,1.8903,,,
124000,,,0.8982,0.8426,0.0821,-341.1942,8.6644,0.727,9.5009,109.2477,1.7571,,,
124000,,,,,,,,,,,,1000,3653.5456,41.5717
124500,,,0.8878,0.835,0.0809,-348.0646,17.0471,0.693,15.8796,131.7548,1.9104,,,
125000,,,0.9137,0.8362,0.0837,-344.165,26.9864,0.7514,12.0186,256.7145,2.8931,,,
125000,3568.1544,1000.0,,,,,,,,,,,,
125000,,,,,,,,,,,,1000,3294.8946,33.7966
125500,,,0.8985,0.8473,0.0827,-344.0948,10.9527,0.7115,7.3619,234.2996,1.1764,,,
126000,,,0.8876,0.8577,0.0817,-342.4678,10.9536,0.694,11.3098,351.1321,3.0087,,,
126000,,,,,,,,,,,,1000,3816.9685,41.5756
126500,,,0.914,0.8527,0.0848,-343.6701,11.3477,0.7358,7.4623,311.7033,1.321,,,
127000,,,0.9039,0.8346,0.085,-353.6306,9.1564,0.7235,13.3429,196.4698,1.7085,,,
127000,,,,,,,,,,,,1000,3659.8639,41.8897
127500,,,0.9251,0.845,0.0862,-343.6844,12.214,0.7561,8.718,84.1308,1.848,,,
128000,,,0.9132,0.837,0.0847,-349.8588,10.4299,0.7463,7.5033,73.3987,1.7979,,,
128000,,,,,,,,,,,,1000,3621.2042,42.6209
128500,,,0.9104,0.8335,0.0837,-352.3957,13.4726,0.7584,8.1816,67.1247,2.1812,,,
129000,,,0.9233,0.8395,0.085,-347.4594,13.8448,0.7561,6.0508,114.0363,1.9521,,,
129000,,,,,,,,,,,,1000,3815.478,42.6573
129500,,,0.9281,0.8347,0.0878,-350.6542,9.8858,0.7586,6.4376,76.5565,0.999,,,
130000,,,0.9011,0.838,0.0822,-357.0606,12.5745,0.7182,7.8345,143.0399,2.6396,,,
130000,3839.724,1000.0,,,,,,,,,,,,
130000,,,,,,,,,,,,1000,3807.9988,32.2305
130500,,,0.9182,0.8302,0.0851,-354.2114,9.3238,0.7612,9.7264,175.4151,1.2364,,,
131000,,,0.9391,0.8448,0.088,-352.5422,17.278,0.7833,6.1658,265.3359,1.8458,,,
131000,,,,,,,,,,,,1000,3629.6279,34.7257
131500,,,0.9061,0.8319,0.0836,-354.5602,10.124,0.736,5.8206,58.824,1.3098,,,
132000,,,0.8985,0.8282,0.0822,-359.1417,10.0558,0.7256,7.8208,229.3974,1.5217,,,
132000,,,,,,,,,,,,1000,3969.2434,41.1018
132500,,,0.9211,0.8361,0.086,-354.4495,16.8178,0.7464,5.7645,109.7002,2.777,,,
133000,,,0.9138,0.8421,0.0859,-363.1221,8.1037,0.7365,6.1817,57.2891,0.7697,,,
133000,,,,,,,,,,,,1000,4074.7834,41.7105
133500,,,0.9186,0.8333,0.0846,-358.0482,10.4638,0.7469,8.0706,351.9254,2.0352,,,
134000,,,0.9256,0.8283,0.0861,-359.1666,11.4964,0.7679,7.1735,49.2985,1.452,,,
134000,,,,,,,,,,,,1000,3916.4491,41.8074
134500,,,0.941,0.8369,0.0884,-357.099,13.7581,0.7946,5.6347,115.0932,3.3228,,,
135000,,,0.939,0.8325,0.0888,-360.5042,10.5074,0.7858,5.4354,72.1046,1.0926,,,
135000,4075.6264,1000.0,,,,,,,,,,,,
135000,,,,,,,,,,,,1000,3983.9546,33.8432
135500,,,0.9299,0.8383,0.0867,-358.4979,11.0918,0.7624,5.6856,73.1352,2.6314,,,
136000,,,0.9255,0.8343,0.0858,-365.8047,10.4913,0.7711,6.3087,59.9008,2.3903,,,
136000,,,,,,,,,,,,1000,4065.2287,41.8598
136500,,,0.9241,0.8212,0.0873,-361.9689,10.6452,0.7578,7.0172,262.9393,1.2976,,,
137000,,,0.9233,0.8231,0.0859,-363.4418,8.0895,0.76,5.5751,64.7054,1.959,,,
137000,,,,,,,,,,,,1000,4289.3018,41.6112
137500,,,0.9402,0.8268,0.0877,-366.8102,11.0253,0.8131,7.2289,294.9619,1.3523,,,
138000,,,0.9381,0.8356,0.0879,-368.2097,15.777,0.7865,5.6885,115.8925,1.2838,,,
138000,,,,,,,,,,,,1000,4258.1448,41.4119
138500,,,0.9262,0.8219,0.0877,-368.0675,9.9236,0.7586,5.5774,65.3295,1.428,,,
139000,,,0.9265,0.824,0.0865,-368.3034,8.3078,0.7753,7.4981,80.7808,1.6617,,,
139000,,,,,,,,,,,,1000,3636.9957,41.4434
139500,,,0.9334,0.8342,0.0867,-368.6334,11.0709,0.7723,6.5481,40.1464,1.2491,,,
140000,,,0.9175,0.8269,0.0858,-372.8882,8.5362,0.7454,5.9483,73.8004,1.137,,,
140000,3788.2346,1000.0,,,,,,,,,,,,
140000,,,,,,,,,,,,1000,4201.6964,33.6876
140500,,,0.9288,0.8244,0.0854,-372.9306,19.447,0.7748,6.6987,284.8347,1.8758,,,
141000,,,0.9286,0.834,0.0882,-374.6721,12.2754,0.7763,7.0696,160.1864,2.146,,,
141000,,,,,,,,,,,,1000,4574.8674,41.2872
141500,,,0.9417,0.8251,0.0889,-377.2089,10.1605,0.7953,11.1729,63.2904,1.0971,,,
142000,,,0.9361,0.8124,0.0893,-384.2146,9.4703,0.7728,5.6805,211.918,1.5055,,,
142000,,,,,,,,,,,,1000,4182.5688,41.311
142500,,,0.9285,0.8179,0.0862,-381.7508,9.6944,0.7819,7.27,300.4998,5.494,,,
143000,,,0.9456,0.8192,0.0894,-382.0002,11.4849,0.814,8.1972,92.2903,1.5451,,,
143000,,,,,,,,,,,,1000,2656.6087,41.3262
143500,,,0.9127,0.8257,0.0842,-384.318,8.7723,0.7483,12.4785,114.658,1.323,,,
144000,,,0.9288,0.8195,0.0872,-383.922,12.207,0.771,6.707,109.4893,2.734,,,
144000,,,,,,,,,,,,1000,4603.6419,41.5965
144500,,,0.9101,0.8222,0.0838,-387.6111,9.1698,0.7373,8.4623,98.9365,1.3162,,,
145000,,,0.9193,0.8111,0.0867,-385.358,12.5637,0.7722,7.0859,293.1393,1.761,,,
145000,4503.6072,1000.0,,,,,,,,,,,,
145000,,,,,,,,,,,,1000,808.9881,33.5648
145500,,,0.8931,0.8182,0.0831,-384.8906,16.4882,0.7062,7.6721,150.1909,2.1603,,,
146000,,,0.916,0.816,0.085,-385.7082,9.3207,0.7613,6.4495,109.5807,1.4043,,,
146000,,,,,,,,,,,,1000,4427.2287,41.6554
146500,,,0.9206,0.8203,0.0847,-383.6125,10.8986,0.7574,7.5116,199.9116,1.3998,,,
147000,,,0.9129,0.8285,0.0841,-385.5488,18.491,0.7448,8.6252,95.6475,3.1356,,,
147000,,,,,,,,,,,,1000,4438.8861,41.5879
147500,,,0.9199,0.8234,0.0866,-386.3695,10.4619,0.767,6.4234,158.4518,1.986,,,
148000,,,0.9093,0.828,0.0841,-388.1637,13.552,0.7458,8.4384,105.6276,1.7928,,,
148000,,,,,,,,,,,,1000,4153.8933,41.577
148500,,,0.9058,0.8268,0.0842,-388.5979,19.2628,0.7352,26.4613,1329.6302,1.6224,,,
149000,,,0.9298,0.8289,0.0882,-392.7806,8.5819,0.7712,7.9755,67.6736,1.9801,,,
149000,,,,,,,,,,,,1000,4397.9301,41.5471
149500,,,0.9203,0.8248,0.0856,-391.0094,10.0418,0.7547,7.5484,69.2631,1.9364,,,
150000,,,0.9072,0.823,0.0846,-389.857,11.7965,0.7385,7.1536,61.6202,1.7909,,,
150000,3629.9615,1000.0,,,,,,,,,,,,
150000,,,,,,,,,,,,1000,3085.9422,29.5481
150500,,,0.9189,0.8296,0.0859,-396.3053,11.3031,0.7606,8.7154,144.1693,1.9709,,,
151000,,,0.9039,0.8223,0.0834,-398.3192,14.8741,0.7277,6.8115,46.9645,1.2808,,,
151000,,,,,,,,,,,,1000,4509.2796,33.9357
151500,,,0.9039,0.8238,0.0825,-393.5371,11.6137,0.7286,12.0274,217.1582,1.0906,,,
152000,,,0.9276,0.8336,0.0883,-391.3398,9.6349,0.7795,7.4812,53.6165,1.0116,,,
152000,,,,,,,,,,,,1000,1073.7619,36.156
152500,,,0.8938,0.8199,0.0818,-395.9843,15.4556,0.7137,6.8739,169.5352,1.9311,,,
153000,,,0.8999,0.8333,0.0828,-391.4763,10.3709,0.7179,10.1922,110.0127,2.4562,,,
153000,,,,,,,,,,,,1000,1311.3449,40.9962
153500,,,0.8842,0.8355,0.0816,-395.9013,9.9993,0.6891,7.863,48.1814,1.9277,,,
154000,,,0.9013,0.8239,0.0837,-393.2205,10.4223,0.7271,6.2208,66.3069,1.1757,,,
154000,,,,,,,,,,,,1000,4407.1448,41.6819
154500,,,0.9007,0.83,0.0835,-391.4979,16.7206,0.7289,8.8363,297.035,2.3814,,,
155000,,,0.9092,0.8339,0.0819,-394.9955,16.4179,0.7452,8.5099,185.5754,2.3623,,,
155000,3041.5559,1000.0,,,,,,,,,,,,
155000,,,,,,,,,,,,1000,4462.8039,33.8698
155500,,,0.891,0.8201,0.0822,-402.3605,16.4464,0.7083,8.7362,199.8041,2.0009,,,
156000,,,0.8772,0.8247,0.079,-395.8489,14.4412,0.6925,8.2543,391.2201,1.3191,,,
156000,,,,,,,,,,,,1000,582.8188,41.139
156500,,,0.9004,0.8269,0.0823,-402.1622,9.9661,0.7541,7.9448,136.4359,1.3077,,,
157000,,,0.8848,0.8268,0.0795,-395.3428,13.5942,0.7086,6.6334,181.5811,2.292,,,
157000,,,,,,,,,,,,1000,4452.9847,41.0184
157500,,,0.8754,0.8334,0.0794,-398.5644,14.1307,0.6956,10.0421,145.5067,1.9824,,,
158000,,,0.8631,0.8258,0.0787,-401.6227,13.8981,0.6617,6.8496,133.0954,1.9629,,,
158000,,,,,,,,,,,,1000,4143.1259,39.7086
158500,,,0.8902,0.8301,0.0809,-393.348,10.7444,0.7224,6.6578,137.5969,3.0973,,,
159000,,,0.8796,0.8329,0.0803,-402.2468,10.7196,0.6952,7.2076,67.9853,2.3738,,,
159000,,,,,,,,,,,,1000,485.2664,35.2437
159500,,,0.889,0.8319,0.0799,-389.5851,16.1744,0.7427,10.0439,120.6512,2.933,,,
160000,,,0.8705,0.8343,0.0775,-388.7595,18.8557,0.6941,7.8417,213.1599,2.4568,,,
160000,4136.749,1000.0,,,,,,,,,,,,
160000,,,,,,,,,,,,1000,730.0062,30.8574
160500,,,0.8756,0.8417,0.0795,-389.4056,11.016,0.6882,7.588,145.3994,2.4779,,,
161000,,,0.868,0.8339,0.078,-392.6375,15.3227,0.6696,15.2632,143.849,3.9246,,,
161000,,,,,,,,,,,,1000,1161.9367,40.8837
161500,,,0.8606,0.8328,0.0773,-402.3786,12.6156,0.6786,8.9654,107.4151,2.3405,,,
162000,,,0.8659,0.8453,0.0772,-396.8663,13.6707,0.6685,7.7301,187.9946,1.7171,,,
162000,,,,,,,,,,,,1000,3979.2571,41.3125
162500,,,0.8853,0.8234,0.0801,-398.847,37.6211,0.7057,17.4753,406.7441,2.4805,,,
163000,,,0.8993,0.8436,0.0811,-393.0485,20.8271,0.7484,6.6078,119.3151,2.7465,,,
163000,,,,,,,,,,,,1000,476.4221,41.3613
163500,,,0.8677,0.8325,0.0775,-399.5995,11.8082,0.6894,20.4756,277.9501,2.0553,,,
164000,,,0.869,0.833,0.0769,-399.3566,18.0715,0.6884,7.4096,246.9996,2.3342,,,
164000,,,,,,,,,,,,1000,479.1269,41.0492
164500,,,0.8719,0.8373,0.079,-404.497,13.8314,0.6815,35.7378,557.3691,1.7087,,,
165000,,,0.8654,0.832,0.0788,-400.76,17.351,0.6742,7.2201,91.8668,2.3895,,,
165000,3822.5338,1000.0,,,,,,,,,,,,
165000,,,,,,,,,,,,1000,3766.8911,33.4608
165500,,,0.8537,0.8407,0.0745,-394.1369,21.7492,0.6543,25.224,910.2716,2.777,,,
166000,,,0.8618,0.846,0.077,-393.7335,15.4744,0.6707,9.6156,164.7143,2.6616,,,
166000,,,,,,,,,,,,1000,1045.5918,41.3616
166500,,,0.882,0.84,0.0805,-394.5677,11.6188,0.7242,11.2033,260.9157,2.7518,,,
167000,,,0.869,0.8404,0.0768,-397.5708,12.9914,0.691,8.5777,281.9358,1.1676,,,
167000,,,,,,,,,,,,1000,4041.8379,37.9666
167500,,,0.8457,0.8325,0.0758,-401.7391,22.3053,0.6368,8.0576,240.5905,2.3505,,,
168000,,,0.9053,0.8377,0.0816,-392.8811,13.5237,0.7787,7.5028,192.645,1.5882,,,
168000,,,,,,,,,,,,1000,3954.3993,40.9523
168500,,,0.8409,0.8261,0.0733,-398.4225,10.9337,0.6365,14.1446,301.4464,1.5394,,,
169000,,,0.8417,0.8346,0.0751,-401.5971,20.8754,0.6311,10.9159,180.3429,2.9146,,,
169000,,,,,,,,,,,,1000,4093.5441,41.4336
169500,,,0.8545,0.8356,0.0748,-402.6203,14.5807,0.6742,7.6102,84.0038,3.3881,,,
170000,,,0.84,0.8389,0.0756,-406.7957,19.2308,0.6232,10.9385,127.0657,4.924,,,
170000,3856.6884,1000.0,,,,,,,,,,,,
170000,,,,,,,,,,,,1000,3910.3938,33.3569
170500,,,0.8553,0.8377,0.0755,-403.8141,23.9589,0.6609,11.9048,400.5412,3.0436,,,
171000,,,0.8741,0.8423,0.0781,-407.5736,15.7662,0.6888,24.2665,355.186,2.4329,,,
171000,,,,,,,,,,,,1000,4077.5364,41.1839
171500,,,0.8434,0.8321,0.0737,-401.9875,13.4715,0.6408,12.2781,260.7975,2.1852,,,
172000,,,0.8833,0.8325,0.0782,-400.1446,16.674,0.7347,20.1401,312.7331,5.5087,,,
172000,,,,,,,,,,,,1000,3207.2177,41.0836
172500,,,0.8657,0.8442,0.0771,-395.0748,14.2685,0.6709,7.4259,214.9034,2.2284,,,
173000,,,0.8684,0.8391,0.0781,-393.6733,14.1127,0.6987,11.9959,532.113,2.2829,,,
173000,,,,,,,,,,,,1000,1702.6064,41.2422
173500,,,0.8708,0.852,0.0784,-396.938,11.0837,0.684,14.7962,402.218,1.6385,,,
174000,,,0.8467,0.8369,0.076,-403.3994,8.8321,0.6449,8.6157,240.8172,1.9147,,,
174000,,,,,,,,,,,,1000,3899.0763,39.6943
174500,,,0.8849,0.8469,0.0806,-402.2312,17.2889,0.7218,10.654,212.822,2.2955,,,
175000,,,0.8491,0.838,0.0746,-399.9971,18.932,0.6511,7.7604,322.5257,4.0815,,,
175000,2385.8021,1000.0,,,,,,,,,,,,
175000,,,,,,,,,,,,1000,1647.1428,28.7651
175500,,,0.8572,0.8474,0.0763,-396.6552,15.6377,0.6591,7.3942,61.6483,1.2617,,,
176000,,,0.8642,0.8527,0.0759,-392.8988,8.8376,0.6879,10.3693,193.2628,1.2551,,,
176000,,,,,,,,,,,,1000,601.5685,36.1477
176500,,,0.8418,0.8399,0.0737,-403.9724,18.3589,0.642,8.5527,175.7019,2.3533,,,
177000,,,0.8319,0.8433,0.0726,-404.3043,16.6199,0.6176,8.3589,250.3085,1.9859,,,
177000,,,,,,,,,,,,1000,3682.02,41.0054
177500,,,0.8686,0.8442,0.0767,-404.5175,23.7568,0.6814,8.3548,198.6718,2.4863,,,
178000,,,0.8449,0.8475,0.0749,-399.0332,12.7869,0.6507,9.2211,224.8334,2.1226,,,
178000,,,,,,,,,,,,1000,2933.421,37.3872
178500,,,0.8412,0.8469,0.0736,-388.1738,13.0754,0.6365,8.4176,242.5538,2.5257,,,
179000,,,0.886,0.8582,0.0801,-387.5341,14.9768,0.715,26.0694,288.2217,1.6163,,,
179000,,,,,,,,,,,,1000,2793.7294,40.6603
179500,,,0.8646,0.8452,0.0773,-394.8667,11.6265,0.6947,8.7549,168.9575,1.7651,,,
180000,,,0.861,0.8513,0.0759,-392.0381,10.5446,0.6868,12.9093,333.6239,2.2437,,,
180000,3175.9148,1000.0,,,,,,,,,,,,
180000,,,,,,,,,,,,1000,930.0647,33.2404
180500,,,0.8689,0.8518,0.0791,-394.3546,18.23,0.6984,16.8535,369.9862,2.4206,,,
181000,,,0.8671,0.8558,0.0758,-400.3307,16.3507,0.6875,23.1369,511.7485,2.8769,,,
181000,,,,,,,,,,,,1000,3933.4277,40.899
181500,,,0.8418,0.8556,0.0749,-398.2646,9.7385,0.6413,14.0323,473.8968,2.0026,,,
182000,,,0.8324,0.8551,0.0738,-391.926,18.7138,0.6236,11.7116,236.1336,2.2168,,,
182000,,,,,,,,,,,,1000,3995.7045,36.3847
182500,,,0.8546,0.8441,0.0745,-394.3603,19.7822,0.6759,7.5262,172.388,2.1082,,,
183000,,,0.8372,0.8371,0.0726,-405.1392,11.9686,0.6384,10.2286,135.8826,2.4474,,,
183000,,,,,,,,,,,,1000,3738.4611,36.3763
183500,,,0.8468,0.8464,0.0738,-403.806,11.7285,0.643,20.141,517.8259,4.89,,,
184000,,,0.8441,0.8459,0.0747,-396.2245,10.6825,0.6487,9.1712,297.84,2.4828,,,
184000,,,,,,,,,,,,1000,1481.579,36.3721
184500,,,0.8797,0.843,0.0795,-400.2072,32.7747,0.7036,8.5263,448.2427,3.0248,,,
185000,,,0.8681,0.8627,0.079,-393.5048,20.881,0.6815,8.56,127.0728,2.5241,,,
185000,2144.1764,1000.0,,,,,,,,,,,,
185000,,,,,,,,,,,,1000,3943.9735,32.4495
185500,,,0.8515,0.859,0.075,-395.2985,14.3062,0.6586,14.1221,299.4766,2.4491,,,
186000,,,0.8506,0.8461,0.0758,-395.6331,27.537,0.6565,28.0095,920.6319,3.5679,,,
186000,,,,,,,,,,,,1000,693.3702,38.8599
186500,,,0.8434,0.8392,0.0742,-399.802,10.4053,0.6557,6.8417,77.1385,3.1095,,,
187000,,,0.8629,0.8626,0.0773,-395.0653,14.918,0.6648,10.2088,200.5149,4.9754,,,
187000,,,,,,,,,,,,1000,4131.9263,41.7593
187500,,,0.844,0.8614,0.0743,-389.0609,15.3748,0.6371,8.6545,70.4304,1.4649,,,
188000,,,0.8284,0.8336,0.0722,-407.7251,20.5885,0.6315,7.7325,242.2245,1.9884,,,
188000,,,,,,,,,,,,1000,2934.846,41.9609
188500,,,0.8759,0.8532,0.0767,-395.7924,12.7275,0.7136,51.2556,328.2462,5.8086,,,
189000,,,0.8661,0.8628,0.0765,-388.5834,10.1994,0.721,12.3461,230.616,1.6462,,,
189000,,,,,,,,,,,,1000,736.6654,42.4082
189500,,,0.8499,0.859,0.0742,-394.9564,24.0105,0.6709,7.2844,137.4818,3.8177,,,
190000,,,0.8238,0.8496,0.0708,-392.1635,10.6968,0.6221,8.5951,145.0262,1.5281,,,
190000,898.6422,1000.0,,,,,,,,,,,,
190000,,,,,,,,,,,,1000,3802.3761,34.2968
190500,,,0.8549,0.8688,0.0757,-386.7025,22.5881,0.6796,19.0566,470.83,2.7882,,,
191000,,,0.8575,0.873,0.0759,-385.5741,14.8028,0.681,42.2742,504.9601,2.6471,,,
191000,,,,,,,,,,,,1000,480.2497,42.3615
191500,,,0.875,0.869,0.0779,-387.4761,13.6152,0.7109,8.6551,106.5784,2.4586,,,
192000,,,0.8652,0.848,0.0759,-390.5421,17.8672,0.6839,14.3818,363.6432,2.197,,,
192000,,,,,,,,,,,,1000,3506.485,42.2191
192500,,,0.8396,0.8566,0.0721,-385.4953,11.483,0.6391,9.8427,103.3934,2.4558,,,
193000,,,0.8625,0.8619,0.0759,-391.3047,18.6118,0.6844,7.3776,81.9117,3.0099,,,
193000,,,,,,,,,,,,1000,2027.5201,41.8025
193500,,,0.8175,0.8669,0.0713,-382.7443,13.5485,0.6081,21.0769,1002.9745,2.001,,,
194000,,,0.846,0.8558,0.0745,-399.4125,11.7621,0.6485,8.775,242.8914,3.6906,,,
194000,,,,,,,,,,,,1000,4013.8771,41.9656
194500,,,0.8549,0.8586,0.0762,-394.3808,16.5239,0.6673,12.0145,183.6353,3.5421,,,
195000,,,0.8839,0.8734,0.0783,-382.035,17.3728,0.7238,8.9675,334.4604,3.4118,,,
195000,891.2423,1000.0,,,,,,,,,,,,
195000,,,,,,,,,,,,1000,2951.7695,31.1486
195500,,,0.8581,0.8647,0.0755,-386.851,20.0989,0.6812,10.2598,277.5933,2.2404,,,
196000,,,0.8655,0.8719,0.077,-388.4663,15.7009,0.6874,12.0002,300.5262,1.9417,,,
196000,,,,,,,,,,,,1000,3975.5786,33.5121
196500,,,0.876,0.8642,0.0782,-391.1418,15.9208,0.7001,13.2291,555.0932,2.7875,,,
197000,,,0.8602,0.8612,0.0757,-390.4114,11.8995,0.677,9.8229,193.1712,2.3791,,,
197000,,,,,,,,,,,,1000,4088.9295,38.2024
