env_steps,return,length,train/length,train/return,FPS,rank-3,rank-2,rank-1,cond,z_dist,r_dist,transition_dist,bisimilarity,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
19500,,,,,,50,33,14,302.943,0.6986,0.7343,0.271,1.0053,10.6675,4.0481,0.8652,-0.2682,2.8342,133.6715,0.8282
19501,,,298,-110.1295,31.8143,,,,,,,,,,,,,,,
19774,,,273,-104.5025,32.6114,,,,,,,,,,,,,,,
20000,,,,,,50,32,15,278.5886,0.6668,0.3445,0.2457,0.5901,9.7071,5.2513,0.4711,-0.2481,2.1303,55.6185,1.4694
20000,-98.3035,132.1,,,,,,,,,,,,,,,,,,
20169,,,395,-114.0948,31.4784,,,,,,,,,,,,,,,
20299,,,130,-130.943,33.1339,,,,,,,,,,,,,,,
20409,,,110,-125.1425,30.576,,,,,,,,,,,,,,,
20500,,,,,,50,34,16,281.3847,0.6814,1.1223,0.2435,1.3658,11.2907,6.0576,1.2531,-0.2387,3.3077,98.7305,1.3694
21000,,,,,,50,33,15,309.1586,0.6825,1.1115,0.246,1.3575,9.5127,5.0177,1.2597,-0.2457,2.0659,90.9881,0.7225
21500,,,,,,50,33,16,294.6662,0.6698,1.3065,0.2329,1.5394,10.5403,7.3491,1.4545,-0.2403,12.3581,75.0935,0.8926
22000,,,,,,50,34,16,276.1625,0.6763,1.4959,0.238,1.734,9.8754,8.1171,1.6468,-0.2365,2.2377,79.9284,0.9797
22009,,,1600,-108.5883,29.6866,,,,,,,,,,,,,,,
22171,,,162,-97.9069,32.7598,,,,,,,,,,,,,,,
22500,,,,,,50,34,16,279.1843,0.6662,0.918,0.237,1.1551,10.8139,4.8705,1.0647,-0.238,1.86,128.1061,0.9651
22573,,,402,-112.9092,30.5747,,,,,,,,,,,,,,,
22889,,,316,-122.3052,29.5892,,,,,,,,,,,,,,,
23000,,,,,,50,35,16,257.957,0.644,0.5255,0.2235,0.7491,8.9358,5.823,0.6727,-0.2159,1.9979,72.7102,0.6773
23058,,,169,-93.4273,29.5925,,,,,,,,,,,,,,,
23363,,,305,-96.1837,30.0362,,,,,,,,,,,,,,,
23500,,,,,,50,34,16,275.8681,0.7021,0.336,0.25,0.5861,10.9443,4.2371,0.5082,-0.24,4.7135,332.8596,0.7981
23599,,,236,-99.3307,30.9269,,,,,,,,,,,,,,,
23937,,,338,-106.0412,29.5036,,,,,,,,,,,,,,,
24000,,,,,,50,34,16,284.0187,0.7279,1.1279,0.2643,1.3921,13.1596,15.2428,1.2777,-0.2581,1.8262,63.3006,1.1056
24417,,,480,-118.4235,30.2957,,,,,,,,,,,,,,,
24500,,,,,,50,34,16,258.1457,0.7234,0.5397,0.2586,0.7983,12.2218,5.2847,0.7032,-0.2522,2.9367,129.431,0.4217
24607,,,190,-106.9548,31.9023,,,,,,,,,,,,,,,
24816,,,209,-112.5482,30.5388,,,,,,,,,,,,,,,
25000,,,,,,50,33,16,275.6822,0.7065,2.0838,0.2587,2.3425,14.1464,6.013,2.2285,-0.2473,1.9059,86.5683,0.7372
25000,-111.9621,387.5,,,,,,,,,,,,,,,,,,
25194,,,378,-118.3973,27.0644,,,,,,,,,,,,,,,
25404,,,210,-109.0035,31.2695,,,,,,,,,,,,,,,
25500,,,,,,50,35,16,264.5231,0.6692,1.1206,0.2431,1.3637,12.1086,10.8834,1.245,-0.2406,2.4073,144.9194,1.0541
25833,,,429,-117.9691,31.9613,,,,,,,,,,,,,,,
26000,,,,,,50,34,17,267.9186,0.6452,0.5312,0.2297,0.7609,10.2432,7.3779,0.6679,-0.2257,3.5278,132.309,0.7829
26021,,,188,-107.542,32.7872,,,,,,,,,,,,,,,
26243,,,222,-116.7082,32.3131,,,,,,,,,,,,,,,
26500,,,,,,50,35,15,275.3082,0.6903,0.541,0.2594,0.8004,13.5172,11.0088,0.6742,-0.2611,2.4344,123.9403,0.6475
26726,,,483,-113.5476,29.0193,,,,,,,,,,,,,,,
27000,,,,,,50,35,16,260.7411,0.6637,0.343,0.2397,0.5827,11.0437,7.6898,0.4747,-0.2408,12.5918,151.6175,0.5393
27100,,,374,-112.5715,32.3636,,,,,,,,,,,,,,,
27365,,,265,-104.68,29.5094,,,,,,,,,,,,,,,
27500,,,,,,50,35,16,270.8936,0.6853,1.1132,0.2516,1.3648,15.3626,5.4138,1.2622,-0.2437,2.2459,93.1006,0.9189
27610,,,245,-123.4635,30.3863,,,,,,,,,,,,,,,
28000,,,,,,50,37,17,244.3544,0.6677,0.3388,0.2471,0.5859,13.644,5.9172,0.4791,-0.2489,2.6379,134.0759,1.834
28500,,,,,,50,37,17,245.6775,0.6467,0.9272,0.2301,1.1573,11.3981,9.2955,1.0457,-0.2285,2.4744,101.2491,1.2606
29000,,,,,,50,36,16,257.2504,0.6582,0.5336,0.2415,0.7751,13.0403,7.155,0.6664,-0.2454,1.7458,54.7091,0.7876
29210,,,1600,-51.5877,30.1784,,,,,,,,,,,,,,,
29277,,,67,-116.0524,30.2071,,,,,,,,,,,,,,,
29500,,,,,,50,36,16,251.4801,0.6681,0.54,0.2462,0.7862,12.3909,5.1823,0.6663,-0.2441,2.0544,89.7234,1.0867
29639,,,362,-107.1123,29.4772,,,,,,,,,,,,,,,
29845,,,206,-125.4454,29.4855,,,,,,,,,,,,,,,
29939,,,94,-125.6597,29.6189,,,,,,,,,,,,,,,
30000,,,,,,50,37,16,235.2429,0.6423,0.5372,0.2367,0.7739,12.3815,5.2618,0.6523,-0.2344,3.1247,123.9598,0.7749
30000,-124.9289,123.9,,,,,,,,,,,,,,,,,,
30042,,,103,-116.6823,26.6278,,,,,,,,,,,,,,,
30262,,,220,-119.7425,29.6992,,,,,,,,,,,,,,,
30330,,,68,-121.5547,28.9496,,,,,,,,,,,,,,,
30392,,,62,-123.1257,29.5485,,,,,,,,,,,,,,,
30491,,,99,-126.0456,29.1339,,,,,,,,,,,,,,,
30500,,,,,,50,36,15,245.2618,0.6437,0.7357,0.2368,0.9725,12.5052,6.1388,0.8437,-0.2485,3.576,262.2,1.1474
30596,,,105,-121.5715,31.0597,,,,,,,,,,,,,,,
30658,,,62,-120.6334,33.0144,,,,,,,,,,,,,,,
30798,,,140,-138.599,32.9884,,,,,,,,,,,,,,,
30900,,,102,-130.5294,31.9651,,,,,,,,,,,,,,,
31000,,,,,,50,37,16,226.1827,0.6512,0.7412,0.2384,0.9796,12.6913,7.843,0.8437,-0.2415,2.574,148.679,0.5972
31110,,,210,-114.2065,29.4691,,,,,,,,,,,,,,,
31214,,,104,-108.8861,29.2607,,,,,,,,,,,,,,,
31271,,,57,-116.4684,29.5287,,,,,,,,,,,,,,,
31500,,,,,,50,37,16,222.2632,0.6601,0.9456,0.2492,1.1948,14.0485,7.0257,1.0289,-0.2466,2.2557,120.9574,1.2559
32000,,,,,,50,39,16,215.5638,0.647,0.359,0.236,0.595,11.4732,13.0977,0.4553,-0.2249,1.9201,88.1682,1.0285
32117,,,846,-190.8292,30.0292,,,,,,,,,,,,,,,
32202,,,85,-126.8007,32.1228,,,,,,,,,,,,,,,
32322,,,120,-106.8359,32.9308,,,,,,,,,,,,,,,
32365,,,43,-116.4598,32.8537,,,,,,,,,,,,,,,
32426,,,61,-123.0557,31.1991,,,,,,,,,,,,,,,
32500,,,,,,50,38,15,231.2189,0.6736,1.332,0.2556,1.5876,15.7946,8.1893,1.4201,-0.2611,2.4134,83.5352,1.3538
32570,,,144,-128.6008,31.7656,,,,,,,,,,,,,,,
32647,,,77,-123.7685,29.7125,,,,,,,,,,,,,,,
32753,,,106,-101.4615,29.4522,,,,,,,,,,,,,,,
32825,,,72,-103.8329,29.6754,,,,,,,,,,,,,,,
32944,,,119,-128.1509,29.4972,,,,,,,,,,,,,,,
33000,,,,,,50,38,16,215.5501,0.6547,0.9365,0.2397,1.1762,13.9432,4.7927,1.0359,-0.2429,4.0162,221.5066,0.7517
33500,,,,,,50,38,16,222.7881,0.6508,0.5355,0.2378,0.7733,12.8559,7.5947,0.662,-0.237,2.9444,117.7862,0.6321
33666,,,722,-137.9145,31.1168,,,,,,,,,,,,,,,
33839,,,173,-139.6077,29.4339,,,,,,,,,,,,,,,
34000,,,,,,50,39,17,219.9201,0.6638,0.7429,0.2406,0.9835,13.4156,5.9836,0.8523,-0.2418,3.7178,249.759,0.5455
34377,,,538,-146.2276,29.9356,,,,,,,,,,,,,,,
34500,,,,,,50,39,16,223.0044,0.6481,0.5493,0.2339,0.7832,12.4279,8.3234,0.6506,-0.2336,3.0679,176.4048,0.9562
34513,,,136,-125.7021,29.2314,,,,,,,,,,,,,,,
34863,,,350,-112.836,29.4353,,,,,,,,,,,,,,,
34930,,,67,-117.5575,29.3475,,,,,,,,,,,,,,,
35000,,,,,,50,37,16,225.1882,0.6811,0.9378,0.2495,1.1873,13.9482,8.6676,1.0552,-0.2498,2.8524,148.7827,0.991
35000,-129.3346,107.2,,,,,,,,,,,,,,,,,,
35208,,,278,-149.1852,30.1504,,,,,,,,,,,,,,,
35494,,,286,-139.9009,29.521,,,,,,,,,,,,,,,
35500,,,,,,50,38,16,225.3673,0.6629,0.7428,0.2402,0.983,14.0709,6.8267,0.8545,-0.2397,4.4785,174.2819,0.8418
35831,,,337,-135.3656,30.7606,,,,,,,,,,,,,,,
35958,,,127,-121.05,29.6015,,,,,,,,,,,,,,,
36000,,,,,,50,39,16,210.1884,0.6752,1.9151,0.2438,2.1589,15.8948,9.4185,2.0072,-0.2492,3.2831,186.2017,0.7873
36044,,,86,-124.1381,29.4715,,,,,,,,,,,,,,,
36137,,,93,-120.1378,29.2456,,,,,,,,,,,,,,,
36200,,,63,-123.5239,29.5975,,,,,,,,,,,,,,,
36308,,,108,-126.8111,29.2624,,,,,,,,,,,,,,,
36370,,,62,-117.7469,29.2148,,,,,,,,,,,,,,,
36500,,,,,,50,39,16,236.1827,0.6931,0.5556,0.2561,0.8117,14.8828,10.9762,0.6674,-0.253,4.8117,290.9954,1.5025
37000,,,,,,50,38,16,222.963,0.6838,1.5253,0.2481,1.7734,15.8043,4.7383,1.6222,-0.241,3.3053,212.0508,0.6019
37500,,,,,,50,39,16,213.6818,0.6614,0.748,0.238,0.986,14.3366,7.0721,0.8479,-0.2361,4.7844,227.0158,0.7649
37970,,,1600,-125.3292,30.6219,,,,,,,,,,,,,,,
38000,,,,,,50,39,17,217.9939,0.6475,0.7411,0.2295,0.9706,13.5618,7.1489,0.8484,-0.2313,3.0917,182.641,1.0238
38144,,,174,-102.4308,29.3617,,,,,,,,,,,,,,,
38449,,,305,-103.2372,29.6552,,,,,,,,,,,,,,,
38500,,,,,,50,39,18,213.846,0.6364,0.3632,0.2217,0.5849,11.7825,11.6511,0.4539,-0.2251,3.9901,197.5643,0.6947
38801,,,352,-103.5807,30.3773,,,,,,,,,,,,,,,
39000,,,,,,50,39,17,203.7456,0.6755,0.9383,0.2452,1.1836,14.681,8.5015,1.0464,-0.2381,5.3617,294.1357,1.2628
39097,,,296,-102.5486,30.3176,,,,,,,,,,,,,,,
39283,,,186,-125.4189,29.7584,,,,,,,,,,,,,,,
39441,,,158,-126.0958,30.7277,,,,,,,,,,,,,,,
39500,,,,,,50,40,17,207.3322,0.6386,0.7414,0.2227,0.9641,11.9916,9.7818,0.8462,-0.2196,2.685,140.0128,0.8043
39578,,,137,-120.0423,29.5549,,,,,,,,,,,,,,,
39685,,,107,-100.4428,29.2647,,,,,,,,,,,,,,,
39850,,,165,-102.2969,29.3296,,,,,,,,,,,,,,,
39938,,,88,-102.4309,31.2458,,,,,,,,,,,,,,,
40000,,,,,,50,39,17,205.4264,0.6718,1.7135,0.2417,1.9552,15.4126,7.5434,1.8228,-0.2418,3.54,249.6209,1.1429
40000,-110.2993,190.9,,,,,,,,,,,,,,,,,,
40116,,,178,-114.2364,29.281,,,,,,,,,,,,,,,
40401,,,285,-117.9271,32.5529,,,,,,,,,,,,,,,
40500,,,,,,50,39,17,200.063,0.6417,0.755,0.2246,0.9796,13.2966,8.6268,0.8341,-0.2211,4.8102,178.4085,0.9496
40759,,,358,-117.277,29.3221,,,,,,,,,,,,,,,
41000,,,,,,50,39,16,192.3163,0.659,0.5464,0.2328,0.7792,13.0956,8.4811,0.6642,-0.2343,2.9489,128.7281,0.7382
41038,,,279,-118.5851,30.7619,,,,,,,,,,,,,,,
41500,,,,,,50,40,16,215.0878,0.6896,0.9489,0.2476,1.1965,16.4584,11.4078,1.0485,-0.2455,3.1398,129.7092,0.7824
42000,,,,,,50,39,16,201.5071,0.6587,1.3301,0.2381,1.5682,13.8778,8.7764,1.4253,-0.2344,3.2254,156.9947,0.9108
42500,,,,,,50,40,17,208.6481,0.611,0.9326,0.2111,1.1437,11.7416,6.0799,1.0307,-0.2092,3.9172,120.3545,1.0866
42638,,,1600,-97.8656,30.8522,,,,,,,,,,,,,,,
42694,,,56,-124.7823,29.7823,,,,,,,,,,,,,,,
43000,,,,,,50,40,17,195.688,0.6431,0.7499,0.2253,0.9752,13.8644,7.7457,0.841,-0.2262,3.9775,196.9717,0.9847
43120,,,426,-150.1098,29.7055,,,,,,,,,,,,,,,
43500,,,,,,50,39,17,208.9367,0.6387,0.9358,0.2261,1.162,12.9536,5.817,1.0308,-0.2314,4.3565,301.8237,0.6325
43511,,,391,-128.773,30.4259,,,,,,,,,,,,,,,
43736,,,225,-136.0263,29.5356,,,,,,,,,,,,,,,
44000,,,,,,50,41,17,196.0135,0.6406,1.1427,0.2255,1.3682,13.7462,12.808,1.2204,-0.2257,5.3925,374.0167,0.5927
44224,,,488,-126.1783,29.5277,,,,,,,,,,,,,,,
44301,,,77,-116.3127,29.6659,,,,,,,,,,,,,,,
44500,,,,,,50,39,17,188.3435,0.6253,1.1412,0.2239,1.3651,13.4062,7.9982,1.2093,-0.2307,3.1215,202.1435,0.6077
45000,,,,,,50,40,17,202.6385,0.6248,0.7454,0.2209,0.9663,12.1872,7.9575,0.8329,-0.2149,4.5154,402.4142,0.7698
45000,-102.7855,174.2,,,,,,,,,,,,,,,,,,
45500,,,,,,50,40,18,178.0096,0.6123,0.7413,0.215,0.9563,10.58,6.7111,0.8327,-0.2174,3.9369,223.6517,1.1921
45901,,,1600,-125.3625,29.3139,,,,,,,,,,,,,,,
46000,,,,,,50,40,18,206.001,0.6031,1.117,0.2119,1.3289,10.6746,8.0959,1.2186,-0.2129,4.1835,98.285,1.0677
46500,,,,,,50,41,19,184.3146,0.6141,0.5523,0.2093,0.7616,9.3529,9.6259,0.6404,-0.2087,4.3797,200.4889,1.3676
47000,,,,,,50,42,18,178.9081,0.6153,1.1324,0.2137,1.3461,9.2631,5.6314,1.2118,-0.213,12.7341,183.9568,1.0063
47042,,,1141,-185.327,30.8403,,,,,,,,,,,,,,,
47121,,,79,-116.2064,32.9502,,,,,,,,,,,,,,,
47500,,,,,,50,41,18,185.2619,0.603,1.318,0.2106,1.5286,9.3073,7.0738,1.4072,-0.2146,3.9116,180.0476,0.9393
47665,,,544,-108.9209,31.1984,,,,,,,,,,,,,,,
48000,,,,,,50,41,17,197.2432,0.6761,1.3397,0.2413,1.581,10.3676,13.5123,1.4277,-0.2423,3.7188,210.2943,0.9651
48500,,,,,,50,41,17,185.6287,0.6199,0.9283,0.2126,1.141,5.9692,10.9537,1.0319,-0.2074,3.5844,171.0149,1.9843
49000,,,,,,50,41,18,173.2983,0.6149,0.5442,0.2141,0.7583,6.2174,8.6406,0.6449,-0.2096,3.2406,202.0897,1.2047
49138,,,1473,-175.3037,29.8903,,,,,,,,,,,,,,,
49326,,,188,-122.1999,29.7624,,,,,,,,,,,,,,,
