env_steps,return,length,success,train/return,train/length,train/success,zp_critic_loss,zp_loss,critic_loss,FPS
0,0.0,324.0,0.0,,,,,,,
10000,0.0,324.0,0.0,0.0,48.0769,0.0,-2.093,4.5994,0.0016,88.1946
20000,0.0,324.0,0.0,0.0,45.2489,0.0,-2.1888,5.0328,0.0,126.6793
30000,0.0,324.0,0.0,0.0035,49.0196,0.0049,-2.2225,5.156,0.0,126.3598
40000,0.0,324.0,0.0,0.0,48.5437,0.0,-2.2418,5.2299,0.0,126.5679
50000,0.0,324.0,0.0,0.0,49.505,0.0,-2.2589,5.3094,0.0,125.9828
60000,0.0,292.8,0.0,0.0,49.0196,0.0,-2.2699,5.3808,0.0,125.8838
70000,0.0,324.0,0.0,0.0,52.9101,0.0,-2.2764,5.4184,0.0,125.6915
80000,0.0,260.2,0.0,0.0,56.8182,0.0,-2.2774,5.4319,0.0,125.557
90000,0.0,292.0,0.0,0.0,51.2821,0.0,-2.2771,5.4323,0.0,124.982
100000,0.0,324.0,0.0,0.0,59.1716,0.0,-2.2803,5.4541,0.0,124.9735
110000,0.0,324.0,0.0,0.0,62.8931,0.0,-2.2791,5.4441,0.0,124.6788
120000,0.0,259.8,0.0,0.0,60.9756,0.0,-2.2786,5.4441,0.0,124.5316
130000,0.0,324.0,0.0,0.0,64.5161,0.0,-2.2784,5.4482,0.0,124.2594
140000,0.0,324.0,0.0,0.0,55.5556,0.0,-2.2801,5.4554,0.0,124.0161
150000,0.0,293.4,0.0,0.0,54.9451,0.0,-2.281,5.4853,0.0,123.8839
160000,0.0,292.1,0.0,0.0,62.1118,0.0,-2.277,5.443,0.0,123.7973
170000,0.0,324.0,0.0,0.0,62.8931,0.0,-2.272,5.4263,0.0,123.7324
180000,0.0,260.1,0.0,0.0,52.356,0.0,-2.2755,5.4487,0.0,123.7214
190000,0.0,324.0,0.0,0.0,52.6316,0.0,-2.2741,5.4309,0.0,123.6653
200000,0.0,324.0,0.0,0.0,63.6943,0.0,-2.2715,5.4142,0.0,123.4499
210000,0.0,70.0,0.0,0.0,48.3092,0.0,-2.2742,5.4416,0.0,123.4116
220000,0.0,291.9,0.0,0.0,47.8469,0.0,-2.2733,5.4296,0.0,123.5828
230000,0.0,324.0,0.0,0.0,56.4972,0.0,-2.2768,5.4486,0.0,123.4425
240000,0.0,292.1,0.0,0.0,55.5556,0.0,-2.2761,5.4456,0.0,123.3628
250000,0.0,291.8,0.0,0.0,55.5556,0.0,-2.2777,5.4567,0.0,123.3998
260000,0.0,98.6,0.0,0.0,58.4795,0.0,-2.2764,5.4487,0.0,123.2343
270000,0.0,324.0,0.0,0.0,68.4932,0.0,-2.2724,5.4248,0.0,123.2716
280000,0.0,324.0,0.0,0.0,60.241,0.0,-2.2733,5.4194,0.0,123.2196
290000,0.0,324.0,0.0,0.0,57.1429,0.0,-2.2715,5.4211,0.0,123.1277
300000,0.0,324.0,0.0,0.0,70.4225,0.0,-2.2735,5.4322,0.0,123.1781
310000,0.0,324.0,0.0,0.0,61.3497,0.0,-2.2709,5.4194,0.0,123.0698
320000,0.0,324.0,0.0,0.0,64.1026,0.0,-2.2729,5.4164,0.0,122.9814
330000,0.0,324.0,0.0,0.0,67.5676,0.0,-2.2685,5.3974,0.0,122.9105
340000,0.0,324.0,0.0,0.0,65.7895,0.0,-2.2725,5.4236,0.0,122.6515
350000,0.0,259.8,0.0,0.0,67.1141,0.0,-2.2704,5.4076,0.0,122.6479
360000,0.0,324.0,0.0,0.0,64.1026,0.0,-2.2711,5.4135,0.0,122.5471
370000,0.0,195.8,0.0,0.0042,57.4713,0.0057,-2.2693,5.401,0.0,122.5391
380000,0.0,260.0,0.0,0.0,46.5116,0.0,-2.2681,5.4004,0.0,122.5254
390000,0.0,260.5,0.0,0.0187,52.0833,0.026,-2.2657,5.385,0.0,122.56
400000,0.0,67.1,0.0,0.0042,45.6621,0.0046,-2.2675,5.3997,0.0,122.6127
410000,0.0,292.2,0.0,0.0,48.3092,0.0,-2.2658,5.3895,0.0,122.5664
420000,0.0,291.8,0.0,0.0,41.6667,0.0,-2.2667,5.3875,0.0,122.6201
430000,0.0,324.0,0.0,0.0117,37.4532,0.015,-2.2649,5.3858,0.0,122.7251
440000,0.0,195.0,0.0,0.0037,44.2478,0.0044,-2.2629,5.3693,0.0,122.7723
