env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
45000,3371.2801,1000.0,,,,,,,,,,,,,
45000,,,,,,,,,,,,,1000,2089.2019,72.8625
45500,,,0.5876,0.8071,0.2219,-163.8119,3.7382,0.0197,-0.4273,3.0523,128.4601,3.1715,,,
46000,,,0.579,0.8077,0.2147,-159.2869,4.4592,0.0217,-0.4267,2.7354,88.1958,2.7155,,,
46000,,,,,,,,,,,,,1000,2231.6847,80.8071
46500,,,0.5822,0.8126,0.218,-165.4921,3.8995,0.0209,-0.4242,2.8735,105.8767,3.6013,,,
47000,,,0.5833,0.8001,0.2132,-162.2189,4.2148,0.0229,-0.4198,2.3353,92.3815,2.3835,,,
47000,,,,,,,,,,,,,1000,2315.4728,80.9489
47500,,,0.5727,0.8027,0.2232,-169.4732,3.6467,0.0197,-0.4321,2.7325,102.7171,2.7833,,,
48000,,,0.5773,0.8174,0.2086,-166.3773,3.8784,0.0194,-0.4322,2.77,138.8835,3.0142,,,
48000,,,,,,,,,,,,,1000,2348.9171,81.6799
48500,,,0.5795,0.8073,0.2198,-174.1299,4.5605,0.0191,-0.4339,4.8899,207.9486,3.7753,,,
49000,,,0.5796,0.8133,0.2155,-174.2243,3.5215,0.0191,-0.4211,4.0962,140.9224,3.3586,,,
49000,,,,,,,,,,,,,1000,2403.9125,80.9648
49500,,,0.5804,0.8129,0.2179,-172.1452,3.3057,0.0213,-0.4277,2.8879,83.535,3.4905,,,
50000,,,0.5901,0.818,0.2165,-175.1034,3.8501,0.0201,-0.4136,2.7143,61.3542,2.7523,,,
50000,3685.4719,1000.0,,,,,,,,,,,,,
50000,,,,,,,,,,,,,1000,2374.0927,72.6415
50500,,,0.5784,0.8097,0.2153,-177.5272,4.173,0.0195,-0.4287,3.4205,165.9815,2.2434,,,
51000,,,0.5705,0.8112,0.2068,-185.2308,3.8623,0.0192,-0.4179,3.0345,177.9366,3.6027,,,
51000,,,,,,,,,,,,,1000,2513.83,81.0123
51500,,,0.5704,0.8171,0.2196,-177.8395,3.3414,0.0184,-0.4412,3.3519,154.887,3.1243,,,
52000,,,0.5694,0.8217,0.2059,-187.1755,3.2934,0.0181,-0.4084,2.7408,105.4008,2.9708,,,
52000,,,,,,,,,,,,,1000,2624.3084,81.5082
52500,,,0.5731,0.8223,0.2192,-190.1436,3.974,0.0162,-0.4259,2.7905,82.3692,2.6214,,,
53000,,,0.5711,0.8282,0.2076,-189.3837,3.4291,0.0169,-0.414,2.9799,130.3974,2.6153,,,
53000,,,,,,,,,,,,,1000,2663.8679,81.2848
53500,,,0.5786,0.8267,0.2115,-190.548,4.3561,0.0194,-0.4109,2.6399,69.0412,2.3488,,,
54000,,,0.5873,0.8326,0.2207,-190.6633,3.6598,0.018,-0.4322,2.8265,132.2152,4.4768,,,
54000,,,,,,,,,,,,,1000,2736.4014,82.4885
54500,,,0.5797,0.8295,0.2148,-194.7201,4.0177,0.018,-0.4208,2.7992,133.3449,3.1952,,,
55000,,,0.5703,0.8349,0.2342,-198.6486,5.6881,0.0159,-0.4514,2.5682,68.8026,3.6153,,,
55000,3813.2413,1000.0,,,,,,,,,,,,,
55000,,,,,,,,,,,,,1000,2783.8794,72.5762
55500,,,0.5837,0.8342,0.2112,-197.4212,3.6267,0.0189,-0.4242,2.9141,89.7174,3.7126,,,
56000,,,0.5706,0.8333,0.2164,-198.773,4.5831,0.0166,-0.4334,3.0004,130.9177,2.8377,,,
56000,,,,,,,,,,,,,1000,2738.9131,80.7423
56500,,,0.5661,0.8285,0.2138,-205.4572,4.0261,0.017,-0.4313,3.0447,138.5961,3.692,,,
57000,,,0.5761,0.8313,0.2081,-205.5979,4.1381,0.0181,-0.4099,2.6016,73.9361,3.8007,,,
57000,,,,,,,,,,,,,1000,2881.1345,80.5681
57500,,,0.5762,0.8405,0.2065,-204.555,3.4943,0.0159,-0.4051,2.7396,80.3497,3.7634,,,
58000,,,0.5668,0.8282,0.2062,-204.3687,3.7591,0.0171,-0.4171,3.0254,94.1523,3.7316,,,
58000,,,,,,,,,,,,,1000,2865.0474,80.458
58500,,,0.5791,0.8336,0.2128,-207.209,4.6201,0.0179,-0.4113,2.8211,130.3247,3.0051,,,
59000,,,0.5756,0.848,0.225,-213.1573,3.9505,0.0155,-0.4345,2.9465,99.0933,3.0532,,,
59000,,,,,,,,,,,,,1000,3005.9263,80.7636
59500,,,0.5678,0.8314,0.2045,-214.3434,4.1663,0.0182,-0.4079,3.3832,177.1313,4.0645,,,
60000,,,0.5677,0.844,0.2104,-218.785,4.076,0.0157,-0.4199,2.4397,88.708,3.6042,,,
60000,4018.4746,1000.0,,,,,,,,,,,,,
60000,,,,,,,,,,,,,1000,2961.4397,72.2435
60500,,,0.5761,0.842,0.2111,-217.3609,3.8932,0.0171,-0.4096,2.7942,76.0361,4.8731,,,
61000,,,0.5628,0.8514,0.2056,-221.8195,5.4691,0.0142,-0.4194,3.3727,118.1144,4.1008,,,
61000,,,,,,,,,,,,,1000,3145.1062,80.8448
61500,,,0.5764,0.8311,0.2106,-221.7215,4.5547,0.0188,-0.4157,2.9457,201.5287,5.2707,,,
62000,,,0.5729,0.8556,0.2094,-223.3849,3.8233,0.0148,-0.4132,2.8297,70.2495,3.5344,,,
62000,,,,,,,,,,,,,1000,3090.5051,82.5861
62500,,,0.5692,0.8427,0.2112,-226.1241,4.2689,0.016,-0.4168,4.5015,251.9154,3.5526,,,
63000,,,0.5785,0.8526,0.2194,-222.7336,3.3283,0.0151,-0.4269,2.7799,57.7414,1.9942,,,
63000,,,,,,,,,,,,,1000,3257.0727,84.2305
63500,,,0.5703,0.8553,0.2152,-224.3523,5.4053,0.0161,-0.4263,3.2703,160.1341,4.1122,,,
64000,,,0.5786,0.8507,0.2143,-227.2281,3.8881,0.0156,-0.4187,3.1362,122.9956,3.032,,,
64000,,,,,,,,,,,,,1000,1725.3903,81.1605
64500,,,0.5715,0.8414,0.211,-231.2411,4.7067,0.0163,-0.42,2.926,83.4332,4.5855,,,
65000,,,0.5709,0.8579,0.2142,-231.5959,3.4226,0.0156,-0.4299,3.3445,157.5979,3.3649,,,
65000,4216.0283,1000.0,,,,,,,,,,,,,
65000,,,,,,,,,,,,,1000,3233.9337,74.8513
65500,,,0.5724,0.855,0.2091,-231.8709,4.1849,0.0164,-0.4166,3.8488,158.8755,4.164,,,
66000,,,0.5769,0.8497,0.2142,-237.5258,4.0661,0.0164,-0.4222,2.7923,76.2844,3.2381,,,
66000,,,,,,,,,,,,,1000,3277.6556,83.1519
66500,,,0.5815,0.8494,0.2153,-232.095,4.1823,0.0171,-0.4293,3.2444,326.2052,3.4219,,,
67000,,,0.5789,0.864,0.2185,-236.6248,3.9174,0.0164,-0.4262,3.7529,143.6975,4.1746,,,
67000,,,,,,,,,,,,,1000,3497.852,83.0136
67500,,,0.5784,0.8524,0.2138,-240.1526,4.0551,0.0162,-0.4212,3.7343,108.2121,4.0757,,,
68000,,,0.5705,0.8641,0.2199,-242.0209,4.397,0.014,-0.4294,3.0722,123.7139,4.2664,,,
68000,,,,,,,,,,,,,1000,3474.7978,80.9001
68500,,,0.5714,0.8594,0.2154,-243.2598,4.1329,0.0154,-0.4245,3.0478,219.8338,5.045,,,
69000,,,0.5697,0.8514,0.2092,-248.7591,4.2264,0.017,-0.4242,3.0467,226.864,2.9802,,,
69000,,,,,,,,,,,,,1000,3555.6484,82.0533
69500,,,0.5817,0.8578,0.2097,-244.9803,4.3064,0.0159,-0.417,3.2297,128.5151,4.5136,,,
70000,,,0.5707,0.857,0.2044,-245.6033,4.7889,0.0156,-0.4215,3.3766,115.6217,4.4178,,,
70000,4393.074,1000.0,,,,,,,,,,,,,
70000,,,,,,,,,,,,,1000,3574.5874,72.9728
70500,,,0.5757,0.8689,0.2179,-245.8591,4.7781,0.015,-0.4293,3.5765,198.8254,2.8243,,,
71000,,,0.575,0.8574,0.2207,-249.4217,3.485,0.0152,-0.4333,3.5342,122.7109,3.5759,,,
71000,,,,,,,,,,,,,1000,3676.0002,86.7753
71500,,,0.5817,0.852,0.2202,-250.9935,4.5743,0.0172,-0.429,3.0181,128.2493,3.7856,,,
72000,,,0.5734,0.8699,0.2166,-256.352,4.1225,0.017,-0.4273,3.4515,109.082,2.3148,,,
72000,,,,,,,,,,,,,1000,3572.4399,81.6395
72500,,,0.5658,0.8713,0.2106,-256.0504,4.1649,0.0153,-0.4291,2.9819,191.6999,4.2758,,,
73000,,,0.5738,0.8687,0.2166,-259.0685,3.6601,0.0156,-0.4329,3.1126,119.4985,4.0397,,,
73000,,,,,,,,,,,,,1000,3656.489,83.827
73500,,,0.5721,0.8794,0.2124,-260.3738,4.1761,0.0149,-0.4235,3.3155,152.8381,4.5812,,,
74000,,,0.5672,0.873,0.202,-266.7434,4.3502,0.0146,-0.4035,2.9379,85.3697,4.4999,,,
74000,,,,,,,,,,,,,1000,3635.4032,80.819
74500,,,0.5728,0.8755,0.2096,-261.4913,5.2279,0.0156,-0.411,3.3881,132.812,5.6828,,,
75000,,,0.5786,0.877,0.2134,-259.4048,3.9106,0.0159,-0.4116,3.0374,86.1433,4.4824,,,
75000,4677.8428,1000.0,,,,,,,,,,,,,
75000,,,,,,,,,,,,,1000,3778.02,75.2017
75500,,,0.572,0.8672,0.2097,-270.4061,4.1049,0.0161,-0.4169,2.938,128.897,3.6276,,,
76000,,,0.5675,0.8657,0.2056,-273.6451,4.6187,0.016,-0.4147,2.94,198.0551,4.812,,,
76000,,,,,,,,,,,,,1000,3878.1975,80.739
76500,,,0.5697,0.8771,0.2117,-272.1595,5.399,0.0145,-0.4188,3.3681,149.019,6.1192,,,
77000,,,0.5657,0.8643,0.2071,-277.7097,4.7645,0.0153,-0.4099,3.1044,162.7732,5.6901,,,
77000,,,,,,,,,,,,,1000,3859.4169,80.7951
77500,,,0.5772,0.8746,0.2174,-269.0207,3.7182,0.0167,-0.4347,3.3599,162.6619,3.3208,,,
78000,,,0.5792,0.8828,0.2142,-272.4497,4.4017,0.0162,-0.4333,7.0023,164.8618,5.4967,,,
78000,,,,,,,,,,,,,1000,3944.5423,81.5237
78500,,,0.5723,0.8787,0.2145,-275.091,4.9121,0.0151,-0.4264,3.0892,160.8804,3.1303,,,
79000,,,0.5638,0.872,0.2095,-280.9659,5.2142,0.0141,-0.4307,3.1561,85.9842,5.0551,,,
79000,,,,,,,,,,,,,1000,4009.5939,80.8432
79500,,,0.5706,0.89,0.216,-282.7147,3.7409,0.014,-0.4329,3.2082,148.3104,4.9402,,,
80000,,,0.5753,0.8847,0.2187,-282.5168,4.7204,0.0142,-0.4199,3.3262,158.4485,4.0235,,,
80000,4751.0196,1000.0,,,,,,,,,,,,,
80000,,,,,,,,,,,,,1000,3648.6082,75.3551
80500,,,0.5676,0.8741,0.2189,-282.5302,5.2151,0.015,-0.4389,2.972,164.0646,3.8509,,,
81000,,,0.5692,0.875,0.2161,-286.5613,9.8533,0.016,-0.4149,3.0753,121.758,3.2564,,,
81000,,,,,,,,,,,,,1000,4168.0897,81.332
81500,,,0.5796,0.8876,0.2228,-286.2573,4.5388,0.0154,-0.4297,3.0266,144.4779,6.5055,,,
82000,,,0.5613,0.8855,0.2032,-295.6431,4.4633,0.0138,-0.4098,3.5482,152.9653,4.1701,,,
82000,,,,,,,,,,,,,1000,4251.4466,81.1013
82500,,,0.5616,0.878,0.209,-290.5611,4.7707,0.0147,-0.4214,2.7597,136.4694,3.392,,,
83000,,,0.5666,0.8894,0.2071,-292.7025,4.2868,0.0149,-0.416,2.9475,108.7663,5.8919,,,
83000,,,,,,,,,,,,,1000,4262.6404,82.1056
83500,,,0.5822,0.8903,0.218,-287.4027,5.0449,0.0152,-0.4136,4.4369,144.3316,6.0694,,,
84000,,,0.5697,0.8862,0.2081,-296.8087,4.6907,0.015,-0.412,3.2091,157.4139,6.1228,,,
84000,,,,,,,,,,,,,1000,4487.9254,82.5428
84500,,,0.5691,0.8898,0.212,-295.6133,4.9384,0.0151,-0.4254,3.2254,129.8306,3.3606,,,
85000,,,0.5775,0.8835,0.215,-292.1022,3.9788,0.0167,-0.4225,2.8614,147.2163,4.6972,,,
85000,4905.8961,1000.0,,,,,,,,,,,,,
85000,,,,,,,,,,,,,1000,4265.7267,72.8071
85500,,,0.5658,0.877,0.2076,-299.6592,4.1668,0.0146,-0.4241,2.9269,168.6341,4.5274,,,
86000,,,0.5638,0.8813,0.2158,-301.4785,5.1422,0.0151,-0.4354,3.2927,117.273,5.5895,,,
86000,,,,,,,,,,,,,1000,4458.0042,83.597
86500,,,0.5753,0.8965,0.2118,-296.5182,4.3406,0.0148,-0.4221,3.5814,255.0454,6.8054,,,
87000,,,0.5586,0.8897,0.2029,-307.3259,3.9908,0.0142,-0.4097,3.5424,100.8322,5.3043,,,
87000,,,,,,,,,,,,,1000,4628.0704,82.1212
87500,,,0.5618,0.8778,0.206,-304.5686,3.3053,0.0151,-0.4123,6.0747,239.4723,5.246,,,
88000,,,0.5601,0.9002,0.2046,-312.2301,3.6522,0.0135,-0.4037,2.56,163.7828,5.3951,,,
88000,,,,,,,,,,,,,1000,4522.1067,81.8504
88500,,,0.5673,0.8909,0.2139,-309.4206,4.0761,0.0152,-0.424,4.0301,176.9747,5.025,,,
89000,,,0.5628,0.8932,0.2134,-314.3403,4.7225,0.013,-0.4251,6.3052,182.6986,5.5582,,,
89000,,,,,,,,,,,,,1000,4559.8398,83.5043
89500,,,0.5681,0.8972,0.2163,-313.6164,3.8305,0.0145,-0.4314,3.2546,130.8993,4.7391,,,
90000,,,0.563,0.8957,0.2066,-319.935,4.828,0.0135,-0.4084,4.1422,147.83,5.7837,,,
90000,5146.4453,1000.0,,,,,,,,,,,,,
90000,,,,,,,,,,,,,1000,4649.7446,74.2439
90500,,,0.5497,0.892,0.2134,-320.7564,4.3197,0.0145,-0.4303,12.7071,363.6322,3.7316,,,
91000,,,0.5628,0.8906,0.2059,-321.8019,4.1095,0.0141,-0.4104,3.1409,230.3283,5.1709,,,
