env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
6000,,,,,,,,,,,,,1000,-326.8014,87.8101
6500,,,1.0252,0.7308,0.3311,-11.5481,3.9571,0.3308,-0.3231,0.7551,8.9826,1.6308,,,
7000,,,0.9901,0.7422,0.3401,-11.0706,4.3253,0.372,-0.3271,0.811,13.2472,1.5708,,,
7000,,,,,,,,,,,,,1000,-179.2543,81.4435
7500,,,1.029,0.7227,0.3815,-12.9012,6.0989,0.3424,-0.3536,0.8382,12.1492,1.1885,,,
8000,,,1.0348,0.7522,0.3538,-14.8068,4.5717,0.3301,-0.3441,0.8701,23.4298,0.9139,,,
8000,,,,,,,,,,,,,1000,-102.9353,84.1913
8500,,,1.036,0.7649,0.3585,-14.8805,4.8368,0.3817,-0.3491,0.943,22.5116,1.9518,,,
9000,,,1.0343,0.732,0.3788,-16.2254,5.2763,0.3467,-0.3623,0.8347,19.5383,1.3868,,,
9000,,,,,,,,,,,,,1000,-23.0231,83.1348
9500,,,1.041,0.7232,0.3466,-17.8408,5.4114,0.3469,-0.3394,0.8078,14.4815,1.9301,,,
10000,,,1.0576,0.7842,0.3855,-19.8868,5.6864,0.3716,-0.3746,0.805,17.8293,1.7024,,,
10000,323.8443,1000.0,,,,,,,,,,,,,
10000,,,,,,,,,,,,,1000,-60.3362,73.8859
10500,,,1.0553,0.7545,0.3609,-22.8384,4.8594,0.3553,-0.3581,1.0376,23.4497,1.4291,,,
11000,,,1.0864,0.7859,0.4031,-24.7306,5.7435,0.3981,-0.3881,1.0813,25.8518,1.6807,,,
11000,,,,,,,,,,,,,1000,187.7786,85.3318
11500,,,1.0893,0.78,0.3791,-27.7413,5.3918,0.3975,-0.3682,1.0671,19.413,0.9198,,,
12000,,,1.0983,0.8044,0.385,-28.5368,5.4943,0.4523,-0.3694,1.1967,23.5348,1.2522,,,
12000,,,,,,,,,,,,,1000,102.66,82.3781
12500,,,1.1099,0.7899,0.3748,-31.4486,5.478,0.3542,-0.3589,1.1224,29.5426,1.1815,,,
13000,,,1.0896,0.758,0.3894,-31.3562,4.6756,0.3381,-0.3776,1.1219,27.9978,1.0258,,,
13000,,,,,,,,,,,,,1000,63.1033,83.9171
13500,,,1.1156,0.8005,0.3893,-35.0495,5.4432,0.3911,-0.3759,1.2758,34.2817,1.0184,,,
14000,,,1.1241,0.813,0.3947,-37.1925,5.7381,0.4246,-0.3879,1.4118,47.1858,1.3952,,,
14000,,,,,,,,,,,,,1000,395.954,81.1354
14500,,,1.1068,0.8217,0.4144,-39.2627,5.4187,0.4224,-0.3998,1.706,29.0106,1.7721,,,
15000,,,1.1253,0.8304,0.4433,-41.3185,5.3413,0.4367,-0.4224,1.4951,26.9062,2.1743,,,
15000,1177.6507,1000.0,,,,,,,,,,,,,
15000,,,,,,,,,,,,,1000,508.0027,72.5907
15500,,,1.1412,0.813,0.3913,-44.4088,6.0859,0.4077,-0.3788,1.8161,35.5212,1.4429,,,
16000,,,1.1485,0.8129,0.4058,-47.2507,5.2625,0.4109,-0.3959,1.7606,28.7055,1.2084,,,
16000,,,,,,,,,,,,,1000,392.3582,85.4097
16500,,,1.1647,0.8864,0.4229,-49.3104,5.2428,0.4829,-0.4066,1.6781,32.2467,1.5939,,,
17000,,,1.156,0.9119,0.4222,-52.5056,5.1888,0.5059,-0.4154,1.7082,48.8107,0.8324,,,
17000,,,,,,,,,,,,,1000,493.3198,80.9264
17500,,,1.1504,0.8669,0.3917,-54.145,4.8334,0.4642,-0.4004,1.8576,31.3828,1.4114,,,
18000,,,1.1577,0.8717,0.4361,-56.2531,4.8816,0.4981,-0.4262,2.0794,39.6639,1.5718,,,
18000,,,,,,,,,,,,,1000,556.098,81.5683
18500,,,1.1592,0.9185,0.4205,-57.6049,5.173,0.5218,-0.4166,1.8528,56.7223,1.4948,,,
19000,,,1.168,0.8868,0.416,-60.8911,4.9287,0.5073,-0.4128,1.7035,50.8805,1.2016,,,
19000,,,,,,,,,,,,,1000,845.3933,84.3661
19500,,,1.1752,0.9341,0.4484,-61.1622,4.5454,0.5854,-0.4268,1.645,39.098,1.4299,,,
20000,,,1.168,0.9195,0.4126,-62.6775,4.8021,0.5069,-0.4131,2.1098,61.9821,1.8348,,,
20000,2047.4682,1000.0,,,,,,,,,,,,,
20000,,,,,,,,,,,,,1000,234.8542,75.0232
20500,,,1.1903,0.9304,0.4204,-65.1261,5.5901,0.5401,-0.4077,1.9327,44.3856,2.0227,,,
21000,,,1.171,0.9137,0.448,-68.2247,4.663,0.5354,-0.4423,2.2022,52.0081,1.1481,,,
21000,,,,,,,,,,,,,1000,723.9272,87.2411
21500,,,1.1802,0.9387,0.4541,-69.8339,5.688,0.5232,-0.4349,2.0164,62.2837,1.8055,,,
22000,,,1.167,0.9093,0.4194,-71.577,5.81,0.497,-0.4162,2.2493,63.1413,1.4474,,,
22000,,,,,,,,,,,,,1000,354.7194,82.4064
22500,,,1.1637,0.9465,0.4249,-70.9241,5.204,0.5904,-0.4291,1.9799,55.2175,1.46,,,
23000,,,1.1887,0.8916,0.4126,-72.8909,4.7073,0.4564,-0.4102,2.2405,58.1424,2.2134,,,
23000,,,,,,,,,,,,,1000,326.5224,83.1989
23500,,,1.1939,0.953,0.4302,-76.9693,4.0703,0.5672,-0.4117,2.1835,43.7685,1.6833,,,
24000,,,1.2003,0.9913,0.4339,-77.8866,5.1743,0.5852,-0.4239,1.8573,45.9863,1.7567,,,
24000,,,,,,,,,,,,,1000,266.5069,82.991
24500,,,1.189,0.9652,0.4206,-79.8078,4.7991,0.5988,-0.4173,2.0295,54.3029,1.3603,,,
25000,,,1.1844,0.9738,0.4312,-81.0264,5.3695,0.6434,-0.4302,2.3871,48.3361,1.5939,,,
25000,2043.2022,1000.0,,,,,,,,,,,,,
25000,,,,,,,,,,,,,1000,1145.8005,72.7968
25500,,,1.2037,1.018,0.4509,-83.9794,4.5917,0.6209,-0.4345,2.0594,115.7978,1.6489,,,
26000,,,1.1921,0.9745,0.4498,-82.0517,4.7408,0.6412,-0.4342,2.0963,41.1358,1.8328,,,
26000,,,,,,,,,,,,,1000,395.6409,81.1141
26500,,,1.2185,1.0416,0.4514,-87.9773,4.9505,0.6522,-0.4368,2.09,63.3526,1.6251,,,
27000,,,1.1893,0.9875,0.4564,-86.8816,3.8294,0.6068,-0.4533,2.4654,50.9276,1.3923,,,
27000,,,,,,,,,,,,,1000,1249.906,83.2974
27500,,,1.2055,0.9989,0.4081,-90.0356,4.1544,0.5802,-0.4107,2.0071,44.4785,1.8155,,,
28000,,,1.192,1.0245,0.4225,-92.39,4.3667,0.6384,-0.4318,2.2198,55.1521,1.7021,,,
28000,,,,,,,,,,,,,1000,1103.4447,83.5538
28500,,,1.1956,1.0218,0.4356,-95.3552,3.8049,0.6529,-0.4317,2.2394,61.463,1.6166,,,
29000,,,1.2023,1.0418,0.445,-94.6379,4.2535,0.6612,-0.4525,2.0156,67.7321,2.0269,,,
29000,,,,,,,,,,,,,1000,1056.808,82.1685
29500,,,1.2208,1.0546,0.4331,-98.8893,3.6438,0.69,-0.431,2.1398,75.9798,1.676,,,
30000,,,1.2251,1.0398,0.461,-99.0175,3.8406,0.6601,-0.457,2.1678,50.725,1.5928,,,
30000,2468.4613,1000.0,,,,,,,,,,,,,
30000,,,,,,,,,,,,,1000,1298.9447,73.6863
30500,,,1.2304,1.0446,0.4634,-102.1067,4.7115,0.6898,-0.457,2.0734,53.9014,1.4111,,,
31000,,,1.2297,1.0325,0.4519,-104.0398,3.8769,0.7015,-0.4434,2.0495,60.7726,2.4049,,,
31000,,,,,,,,,,,,,1000,1279.7756,87.1718
31500,,,1.2085,1.0709,0.4604,-106.5797,3.5858,0.7549,-0.4638,2.1907,90.1469,1.6751,,,
32000,,,1.2348,1.0905,0.4653,-106.1634,3.5757,0.7531,-0.456,2.0908,60.8131,1.5116,,,
32000,,,,,,,,,,,,,1000,1326.5725,86.3299
32500,,,1.2382,1.1013,0.4708,-111.9083,3.5044,0.7994,-0.4573,2.041,54.6201,1.5329,,,
33000,,,1.2371,1.0812,0.473,-113.1208,3.7552,0.7098,-0.4716,1.9807,48.4845,1.6528,,,
33000,,,,,,,,,,,,,1000,1497.6572,82.5311
33500,,,1.2304,1.1108,0.4428,-111.1206,3.6969,0.7836,-0.4493,2.5776,54.6662,2.7416,,,
34000,,,1.2378,1.0973,0.4611,-115.7727,3.8611,0.7297,-0.4562,2.265,68.3977,1.6421,,,
34000,,,,,,,,,,,,,1000,1047.2247,83.5715
34500,,,1.2228,1.1256,0.4686,-117.3112,3.7276,0.844,-0.4671,2.1082,65.3168,2.0694,,,
35000,,,1.2466,1.1013,0.4718,-115.5439,3.5522,0.7597,-0.4765,2.2301,66.1326,2.1705,,,
35000,3056.6163,1000.0,,,,,,,,,,,,,
35000,,,,,,,,,,,,,1000,1487.7606,76.7268
35500,,,1.2602,1.1749,0.4603,-120.4245,4.3732,0.8667,-0.4432,2.4668,71.4157,1.7766,,,
36000,,,1.2555,1.1361,0.4804,-122.0991,4.0208,0.8182,-0.4702,2.2016,82.2201,2.2924,,,
36000,,,,,,,,,,,,,1000,632.8336,83.6369
36500,,,1.2394,1.1521,0.488,-121.3722,3.6138,0.8772,-0.4774,2.2775,151.2385,1.6868,,,
37000,,,1.2477,1.2185,0.4822,-122.3316,3.9284,0.9852,-0.4748,2.4573,73.116,3.2373,,,
37000,,,,,,,,,,,,,1000,1731.6404,82.9756
37500,,,1.2443,1.1334,0.4709,-124.6357,3.2279,0.8299,-0.46,2.2321,42.1789,2.5115,,,
38000,,,1.252,1.2636,0.4654,-129.8833,4.178,1.0172,-0.4486,2.7269,68.7545,1.6951,,,
38000,,,,,,,,,,,,,1000,1821.9552,82.221
38500,,,1.2465,1.2013,0.4591,-127.5786,3.9183,0.9543,-0.4589,2.5535,62.5835,1.9931,,,
39000,,,1.2505,1.2012,0.4468,-131.9189,2.8874,0.8906,-0.4467,2.371,39.4817,1.894,,,
39000,,,,,,,,,,,,,1000,1702.9922,81.2311
39500,,,1.2578,1.2122,0.4975,-133.7281,3.6093,0.9268,-0.4779,2.5248,69.9635,1.8179,,,
40000,,,1.2481,1.2237,0.4816,-133.0208,3.9446,1.0525,-0.4732,2.8034,49.8621,2.3242,,,
40000,2975.4161,1000.0,,,,,,,,,,,,,
40000,,,,,,,,,,,,,1000,1807.022,72.3282
40500,,,1.2609,1.2062,0.4716,-140.8543,3.9691,0.9098,-0.4679,2.402,85.2113,1.4925,,,
41000,,,1.2548,1.1941,0.4748,-136.6868,3.8785,0.9412,-0.459,2.3347,66.341,1.7347,,,
41000,,,,,,,,,,,,,1000,1769.0071,82.1112
41500,,,1.2327,1.2554,0.4738,-143.1595,3.4206,1.0441,-0.4681,2.3658,82.9073,2.4756,,,
42000,,,1.2449,1.2192,0.4613,-141.7585,4.0191,0.9522,-0.4615,2.6209,88.9744,3.7694,,,
42000,,,,,,,,,,,,,1000,1867.7405,83.5432
42500,,,1.2534,1.2285,0.4906,-142.2248,3.4544,1.0022,-0.4924,2.9658,95.3521,2.6695,,,
43000,,,1.2739,1.2793,0.4977,-144.8701,3.0787,1.1041,-0.4785,2.7223,110.3215,1.9284,,,
43000,,,,,,,,,,,,,1000,2011.1607,82.1337
43500,,,1.2718,1.2512,0.4791,-150.3769,3.3723,1.0085,-0.4737,2.5734,70.4691,2.6974,,,
44000,,,1.2544,1.3124,0.4863,-149.3509,3.3276,1.1731,-0.4797,2.432,76.8645,2.7917,,,
44000,,,,,,,,,,,,,1000,1996.1555,82.1949
44500,,,1.2526,1.3487,0.4777,-152.0608,3.4543,1.251,-0.4769,2.7115,60.6024,2.4406,,,
45000,,,1.2581,1.2865,0.4798,-151.6047,4.098,1.1633,-0.4782,2.4671,109.8182,2.5092,,,
45000,3301.6739,1000.0,,,,,,,,,,,,,
45000,,,,,,,,,,,,,1000,1980.6763,74.7249
45500,,,1.2473,1.2967,0.4523,-154.7768,3.6,1.0718,-0.4636,2.8736,89.7335,2.506,,,
46000,,,1.2584,1.3168,0.5057,-158.4031,3.5589,1.1727,-0.4903,2.5045,76.0827,2.1791,,,
46000,,,,,,,,,,,,,1000,2052.992,84.6051
46500,,,1.2495,1.3186,0.4608,-160.5752,2.8949,1.1994,-0.4657,2.5254,62.6979,2.2745,,,
47000,,,1.2881,1.3567,0.4969,-157.9168,3.641,1.2168,-0.4786,2.581,100.1849,3.2926,,,
47000,,,,,,,,,,,,,1000,2208.8997,86.6977
47500,,,1.2678,1.3582,0.479,-163.3695,3.5276,1.2672,-0.4747,2.412,80.4038,2.707,,,
48000,,,1.258,1.4255,0.4893,-162.1261,3.3889,1.3762,-0.4892,2.5023,91.2744,2.3994,,,
48000,,,,,,,,,,,,,1000,2235.0281,81.7466
48500,,,1.2658,1.3807,0.4825,-167.2758,3.0768,1.2388,-0.4837,2.3093,67.4475,3.1754,,,
49000,,,1.2752,1.4268,0.527,-168.3205,4.2531,1.427,-0.5027,2.4564,90.1582,2.9009,,,
49000,,,,,,,,,,,,,1000,2403.618,86.0503
49500,,,1.2739,1.3056,0.5157,-161.7167,3.3271,1.2371,-0.5047,2.9744,84.9925,3.0573,,,
50000,,,1.2766,1.3185,0.5028,-168.9496,3.5433,1.1509,-0.4898,2.5513,160.2201,2.1929,,,
50000,3431.0427,1000.0,,,,,,,,,,,,,
50000,,,,,,,,,,,,,1000,757.8395,73.348
50500,,,1.2685,1.3981,0.4786,-168.4064,3.4434,1.3031,-0.4782,2.6965,91.9065,2.475,,,
51000,,,1.2664,1.3845,0.4905,-172.5926,3.7727,1.3684,-0.4905,4.0372,91.3843,2.6889,,,
51000,,,,,,,,,,,,,1000,2464.7402,82.5387
51500,,,1.2743,1.4182,0.4725,-174.3251,2.91,1.3688,-0.4701,2.3351,138.9328,2.2094,,,
52000,,,1.2566,1.3836,0.5024,-173.7825,3.8104,1.3324,-0.4973,2.4393,113.3176,3.6081,,,
52000,,,,,,,,,,,,,1000,2424.5851,85.6261
52500,,,1.2791,1.44,0.5082,-176.9812,3.7045,1.4578,-0.5014,2.728,168.6621,2.168,,,
53000,,,1.2801,1.4662,0.4966,-175.5662,3.7751,1.5152,-0.4788,2.4712,106.438,2.3395,,,
53000,,,,,,,,,,,,,1000,2483.5632,82.6318
53500,,,1.2858,1.461,0.4871,-181.7813,3.0375,1.4233,-0.4648,2.1411,48.1788,3.0307,,,
54000,,,1.2992,1.4567,0.4999,-183.801,3.6838,1.4397,-0.4832,2.6364,62.6033,3.2022,,,
54000,,,,,,,,,,,,,1000,2390.9085,84.5681
54500,,,1.2807,1.4314,0.4744,-182.5005,3.0782,1.4861,-0.4713,3.0291,84.4874,3.349,,,
55000,,,1.2771,1.4982,0.4952,-186.2552,3.6226,1.6003,-0.4931,2.3817,100.373,3.4925,,,
55000,3964.7271,1000.0,,,,,,,,,,,,,
55000,,,,,,,,,,,,,1000,2758.9885,73.0929
55500,,,1.2509,1.4124,0.4715,-189.8824,3.7357,1.3496,-0.4821,2.2393,91.1269,3.2231,,,
56000,,,1.2691,1.5835,0.5013,-189.6628,3.5514,1.7466,-0.4917,2.3917,97.1909,2.7696,,,
56000,,,,,,,,,,,,,1000,2755.3375,83.4587
56500,,,1.2614,1.4234,0.4827,-188.1829,3.5985,1.506,-0.4882,2.1791,62.486,2.6566,,,
57000,,,1.301,1.5051,0.5313,-192.8708,2.8734,1.5915,-0.5146,2.7911,126.5872,2.5188,,,
57000,,,,,,,,,,,,,1000,2770.8219,80.4026
57500,,,1.284,1.5284,0.4865,-193.0912,3.1783,1.5834,-0.4682,4.362,110.1673,3.3476,,,
58000,,,1.2615,1.515,0.4881,-195.4432,4.3033,1.6736,-0.4846,2.6287,119.1154,3.5626,,,
58000,,,,,,,,,,,,,1000,2873.5657,81.045
58500,,,1.2879,1.5318,0.5217,-191.2538,3.2207,1.6538,-0.5096,2.8791,130.94,2.8716,,,
59000,,,1.2797,1.551,0.5065,-200.2494,3.7028,1.6629,-0.4947,2.4864,91.9854,2.6623,,,
59000,,,,,,,,,,,,,1000,3039.771,80.6013
59500,,,1.2546,1.4688,0.5083,-202.8661,3.2642,1.5598,-0.5255,2.7928,133.2669,2.6686,,,
60000,,,1.2806,1.5279,0.4962,-203.1113,3.8123,1.724,-0.4952,2.5332,101.7286,3.4357,,,
60000,4238.6342,1000.0,,,,,,,,,,,,,
60000,,,,,,,,,,,,,1000,2996.2924,72.3458
60500,,,1.2743,1.5639,0.4983,-207.4504,3.0014,1.8239,-0.4918,2.4107,62.702,2.5038,,,
61000,,,1.2706,1.6307,0.4937,-207.1202,3.1524,1.9611,-0.4964,2.6222,95.3013,3.3287,,,
61000,,,,,,,,,,,,,1000,3310.4151,81.6972
61500,,,1.2825,1.5862,0.5169,-208.0227,3.668,1.8794,-0.4986,2.4017,88.05,2.2012,,,
62000,,,1.2699,1.6318,0.495,-209.4675,3.7808,1.9516,-0.4864,2.6681,146.5215,3.1737,,,
62000,,,,,,,,,,,,,1000,3133.488,84.9153
62500,,,1.2748,1.5709,0.4811,-214.7162,3.5251,1.8355,-0.4839,2.7384,101.0072,2.8538,,,
63000,,,1.2913,1.7101,0.499,-208.6337,2.9987,2.2263,-0.4852,2.693,116.9719,2.4996,,,
63000,,,,,,,,,,,,,1000,3253.3501,81.3434
63500,,,1.2724,1.6729,0.4962,-218.2237,4.2189,2.0731,-0.4904,2.9451,167.7711,4.242,,,
64000,,,1.2783,1.5981,0.4945,-215.503,3.6646,1.8785,-0.4885,2.768,130.379,5.1607,,,
64000,,,,,,,,,,,,,1000,3339.0963,86.7977
64500,,,1.2501,1.5683,0.4727,-223.1374,3.7733,1.796,-0.4665,2.7756,114.327,2.7623,,,
65000,,,1.2613,1.6541,0.4737,-223.5382,3.4748,2.0807,-0.4851,2.8722,103.1919,4.4316,,,
65000,4440.3828,1000.0,,,,,,,,,,,,,
65000,,,,,,,,,,,,,1000,3464.3913,72.9271
65500,,,1.261,1.6968,0.4787,-222.8129,3.301,2.2103,-0.478,2.9651,152.1977,3.6823,,,
66000,,,1.259,1.6651,0.4941,-227.4611,4.1607,2.1386,-0.4949,2.9996,146.3292,3.7043,,,
66000,,,,,,,,,,,,,1000,3416.6765,80.3552
66500,,,1.2844,1.7411,0.5253,-226.0882,3.7103,2.2711,-0.5193,3.0909,121.3324,3.6976,,,
67000,,,1.2779,1.7258,0.5057,-224.6179,3.1342,2.2809,-0.4893,3.4575,178.0408,3.4167,,,
67000,,,,,,,,,,,,,1000,3521.554,82.2164
67500,,,1.2819,1.7021,0.5123,-230.6679,4.2168,2.3263,-0.4971,2.8369,115.0214,2.5843,,,
68000,,,1.2717,1.7401,0.4824,-232.0785,3.6325,2.2743,-0.4764,2.9905,97.3874,3.0521,,,
68000,,,,,,,,,,,,,1000,3726.3685,81.1852
68500,,,1.2563,1.7783,0.504,-234.8244,3.8444,2.4893,-0.4897,3.0893,85.4927,3.7028,,,
69000,,,1.2639,1.7391,0.5005,-234.5335,3.7165,2.4151,-0.4954,3.5644,157.9943,4.5127,,,
69000,,,,,,,,,,,,,1000,3802.235,84.1316
69500,,,1.288,1.8245,0.494,-233.4673,3.2265,2.5092,-0.4839,2.811,149.8122,2.6185,,,
70000,,,1.2716,1.8073,0.4973,-239.3694,4.1267,2.5962,-0.4972,2.9564,123.9146,4.6024,,,
70000,4690.4685,1000.0,,,,,,,,,,,,,
70000,,,,,,,,,,,,,1000,3764.882,72.1993
70500,,,1.2655,1.811,0.4876,-237.6135,3.8741,2.5095,-0.4732,2.8865,87.4218,4.8097,,,
71000,,,1.2851,1.8231,0.5087,-244.2652,3.3542,2.7133,-0.49,3.4482,106.6234,3.0803,,,
71000,,,,,,,,,,,,,1000,3832.199,82.7065
71500,,,1.2653,1.7634,0.5045,-247.6503,3.5337,2.4931,-0.5041,3.1544,92.0714,3.6123,,,
72000,,,1.2893,1.8693,0.5125,-250.1959,3.5871,2.7972,-0.5065,3.0408,99.101,3.0989,,,
72000,,,,,,,,,,,,,1000,3924.9463,83.2711
72500,,,1.2704,1.8218,0.4825,-251.9132,4.1162,2.6035,-0.4876,3.2201,194.4089,3.9462,,,
73000,,,1.271,1.8336,0.5072,-254.2513,3.7344,2.6944,-0.5117,2.908,134.2344,3.0842,,,
73000,,,,,,,,,,,,,1000,3999.1212,81.835
73500,,,1.2838,1.8788,0.4949,-256.8862,3.3759,2.8031,-0.4874,2.8102,80.203,3.9851,,,
74000,,,1.2733,1.8494,0.4936,-258.0619,3.5908,2.7546,-0.4888,3.3965,137.0568,2.3768,,,
74000,,,,,,,,,,,,,1000,3997.0535,83.3025
74500,,,1.2619,1.8891,0.5024,-259.3876,3.8872,2.872,-0.4962,2.7818,107.9554,4.6077,,,
75000,,,1.2782,1.9223,0.492,-262.7551,3.6314,2.8997,-0.4822,3.4146,154.0045,4.7408,,,
75000,4696.8344,1000.0,,,,,,,,,,,,,
75000,,,,,,,,,,,,,1000,4141.5151,73.2412
75500,,,1.2597,1.8862,0.4904,-266.3885,3.3662,2.8323,-0.4882,3.4478,88.4921,3.5792,,,
76000,,,1.2748,1.8409,0.508,-265.2969,3.6484,2.7928,-0.5055,3.246,136.5083,4.2628,,,
76000,,,,,,,,,,,,,1000,4121.4173,80.3932
76500,,,1.261,1.9156,0.4835,-268.6283,4.3562,2.9945,-0.4904,3.6713,224.6963,5.2689,,,
77000,,,1.2458,1.9381,0.4859,-272.5044,4.1789,3.1014,-0.4931,2.8506,111.7466,3.9728,,,
77000,,,,,,,,,,,,,1000,4262.4083,82.42
77500,,,1.2612,1.8227,0.4889,-271.3513,4.1007,2.7437,-0.4973,3.5143,162.3077,3.6631,,,
78000,,,1.2657,1.9855,0.5281,-272.5624,3.4997,3.3514,-0.5364,3.1258,95.0737,3.5592,,,
78000,,,,,,,,,,,,,1000,4248.0353,84.4131
78500,,,1.2637,1.9191,0.4969,-275.0994,4.4598,2.9628,-0.5107,3.8906,159.197,5.1231,,,
79000,,,1.2871,1.9922,0.5137,-278.5497,3.725,3.1735,-0.5194,4.0416,194.3493,4.5663,,,
79000,,,,,,,,,,,,,1000,4365.6356,85.1154
79500,,,1.2975,2.0491,0.4961,-288.6066,5.1101,3.5592,-0.4954,3.5224,192.8358,4.3729,,,
80000,,,1.2885,2.0481,0.5327,-284.2859,3.4433,3.5287,-0.5188,3.607,291.6053,3.295,,,
80000,5273.6869,1000.0,,,,,,,,,,,,,
80000,,,,,,,,,,,,,1000,4374.5336,74.6577
80500,,,1.2764,1.9788,0.4938,-285.2296,4.6498,3.194,-0.4783,3.4337,128.2809,4.4152,,,
81000,,,1.2763,1.9397,0.5139,-289.8363,4.3228,3.1886,-0.5031,3.8353,154.705,4.2726,,,
81000,,,,,,,,,,,,,1000,4348.9654,82.2219
81500,,,1.2936,2.131,0.506,-290.2761,3.9504,3.7545,-0.4842,6.6812,213.5136,4.289,,,
82000,,,1.2702,2.023,0.5012,-300.8713,4.6396,3.3932,-0.4986,3.1378,111.9917,3.6367,,,
82000,,,,,,,,,,,,,1000,4533.4591,80.3823
82500,,,1.2648,2.0678,0.5056,-298.4658,3.5305,3.5352,-0.5036,3.5277,160.9694,5.3015,,,
83000,,,1.2839,2.064,0.5127,-290.8162,3.6884,3.4794,-0.5093,3.6195,179.1128,4.9595,,,
83000,,,,,,,,,,,,,1000,4617.5532,80.7623
83500,,,1.2925,2.0448,0.505,-293.5361,4.5146,3.3834,-0.4825,3.3905,232.8645,5.1484,,,
84000,,,1.2894,2.109,0.5078,-304.5033,4.2858,3.7323,-0.4978,3.6084,165.0102,5.5601,,,
84000,,,,,,,,,,,,,1000,4716.1356,81.2095
84500,,,1.2688,2.1329,0.4897,-299.2968,3.6689,3.8545,-0.4828,3.2456,211.2691,3.9119,,,
85000,,,1.2687,1.9952,0.4923,-303.3046,3.8153,3.2922,-0.4903,3.1506,143.0,3.7077,,,
85000,5542.1925,1000.0,,,,,,,,,,,,,
85000,,,,,,,,,,,,,1000,4760.9556,73.6959
85500,,,1.2653,2.0661,0.5003,-309.2334,3.7548,3.5423,-0.4966,3.5867,172.1226,4.7847,,,
86000,,,1.2719,2.1077,0.5043,-307.8645,3.5791,3.7187,-0.5071,3.4958,151.3156,4.7936,,,
86000,,,,,,,,,,,,,1000,4932.1466,81.578
86500,,,1.2785,2.0515,0.5108,-308.4623,4.5514,3.5631,-0.5102,3.6637,118.5088,2.6369,,,
87000,,,1.2712,2.1768,0.514,-315.8571,3.9063,4.0118,-0.5092,3.2596,155.3537,4.94,,,
87000,,,,,,,,,,,,,1000,4862.7862,81.52
87500,,,1.2521,2.026,0.4934,-313.0636,4.2683,3.4691,-0.4915,3.2478,158.7826,5.8108,,,
88000,,,1.2811,2.1298,0.4972,-313.4689,3.6863,3.7918,-0.493,3.5473,189.6911,6.7658,,,
88000,,,,,,,,,,,,,1000,5048.7475,80.8908
88500,,,1.2781,2.1283,0.5337,-320.4176,3.7445,4.1206,-0.5307,3.5743,238.4017,3.9465,,,
89000,,,1.2906,2.2118,0.5069,-327.0149,4.8978,4.2546,-0.4951,3.2066,204.7494,5.4817,,,
89000,,,,,,,,,,,,,1000,4993.6244,80.3307
89500,,,1.2713,2.1715,0.4943,-322.1422,2.9081,4.2958,-0.5026,3.3085,195.7491,2.7893,,,
90000,,,1.2704,2.2548,0.524,-327.9093,5.3139,4.4241,-0.5173,3.6445,205.2258,5.1837,,,
90000,5783.7168,1000.0,,,,,,,,,,,,,
90000,,,,,,,,,,,,,1000,5166.5911,72.0232
90500,,,1.2643,2.1481,0.4978,-330.135,3.7506,4.0953,-0.5078,3.4306,195.2118,4.3207,,,
