env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
9500,,,0.7833,0.7018,0.0645,-6.5032,6.1633,0.3393,1.2565,3.7932,1.7293,,,
10000,,,0.7606,0.7043,0.0627,-6.9207,7.1046,0.3139,1.3435,6.9884,1.8475,,,
10000,65.0303,1000.0,,,,,,,,,,,,
10000,,,,,,,,,,,,1000,-267.0457,76.4257
10500,,,0.8178,0.6981,0.0706,-8.264,6.5691,0.3832,1.4552,4.0193,0.4072,,,
11000,,,0.7782,0.7026,0.0638,-8.1364,5.9871,0.3352,1.4244,4.455,0.877,,,
11000,,,,,,,,,,,,1000,-200.7846,92.7555
11500,,,0.7894,0.6962,0.0657,-9.1599,6.05,0.3484,1.5294,2.8879,0.8762,,,
12000,,,0.7799,0.6973,0.065,-8.9857,5.716,0.3369,1.6218,5.0359,1.2958,,,
12000,,,,,,,,,,,,1000,-116.9583,92.3586
12500,,,0.7915,0.7003,0.067,-9.5682,5.8739,0.3472,1.2087,2.3274,1.6023,,,
13000,,,0.7926,0.6966,0.0659,-9.6667,5.0744,0.3517,1.5151,5.5203,0.4453,,,
13000,,,,,,,,,,,,1000,-95.6719,91.6171
13500,,,0.8114,0.6992,0.0689,-10.3797,5.5092,0.3781,1.8098,8.2037,1.0125,,,
14000,,,0.7992,0.6988,0.067,-10.7668,5.8459,0.3606,1.4208,5.3406,0.9887,,,
14000,,,,,,,,,,,,1000,-189.6262,91.614
14500,,,0.8129,0.7055,0.0705,-11.3941,4.9988,0.3717,1.7015,7.316,0.8109,,,
15000,,,0.8327,0.7002,0.073,-12.5453,5.8277,0.4013,1.6191,4.3319,1.0216,,,
15000,307.2403,1000.0,,,,,,,,,,,,
15000,,,,,,,,,,,,1000,120.6817,76.5118
15500,,,0.8079,0.7011,0.0698,-13.6913,5.5851,0.372,1.9371,4.8878,1.0381,,,
16000,,,0.8304,0.7065,0.0723,-15.2626,4.7149,0.3944,1.7616,3.7723,0.6943,,,
16000,,,,,,,,,,,,1000,179.4248,91.337
16500,,,0.8503,0.715,0.075,-16.2229,5.5031,0.4141,2.0002,8.0307,0.7047,,,
17000,,,0.8604,0.7102,0.0761,-17.4909,5.7187,0.4303,2.1861,5.1748,1.0495,,,
17000,,,,,,,,,,,,1000,405.9004,91.5449
17500,,,0.8677,0.7056,0.0786,-18.6962,5.6677,0.4395,2.1414,4.264,0.9866,,,
18000,,,0.8741,0.7079,0.0769,-19.0345,5.4024,0.4504,2.3974,15.3958,0.9936,,,
18000,,,,,,,,,,,,1000,240.0624,91.5294
18500,,,0.8945,0.7134,0.08,-20.3084,6.155,0.4772,2.9535,13.2822,0.6768,,,
19000,,,0.8848,0.7081,0.0801,-22.6808,6.8795,0.465,3.0211,9.5954,1.3349,,,
19000,,,,,,,,,,,,1000,228.6317,91.5482
19500,,,0.9125,0.7135,0.084,-23.3252,6.6355,0.4993,2.9844,9.2096,1.4103,,,
20000,,,0.9282,0.7162,0.086,-26.5162,6.8808,0.514,2.5585,9.2953,0.705,,,
20000,1014.6937,1000.0,,,,,,,,,,,,
20000,,,,,,,,,,,,1000,634.893,77.0258
20500,,,0.9321,0.7318,0.0873,-26.5519,6.6853,0.5159,2.5544,9.5317,0.8549,,,
21000,,,0.94,0.7154,0.0862,-27.5289,8.9532,0.5321,2.9946,10.1646,2.1468,,,
21000,,,,,,,,,,,,1000,131.0318,92.4607
21500,,,0.9358,0.7273,0.0865,-29.0699,8.1499,0.5214,2.7599,7.2271,0.8836,,,
22000,,,0.9636,0.7242,0.0901,-31.657,7.28,0.564,3.2412,16.2238,1.032,,,
22000,,,,,,,,,,,,1000,607.9691,91.9256
22500,,,0.9394,0.7119,0.0868,-32.5089,7.9381,0.533,2.9632,22.8267,0.8886,,,
23000,,,0.9537,0.7289,0.0895,-33.4066,7.8014,0.5497,2.847,10.3149,1.4722,,,
23000,,,,,,,,,,,,1000,286.3157,91.2633
23500,,,0.9628,0.7271,0.0903,-35.8397,7.529,0.5581,3.3765,32.7562,1.3338,,,
24000,,,0.9541,0.7315,0.09,-36.3304,7.1328,0.5466,3.7849,28.5835,1.1266,,,
24000,,,,,,,,,,,,1000,518.8248,91.4697
24500,,,0.9738,0.7275,0.0909,-37.3546,8.5256,0.5758,3.2076,8.7233,1.896,,,
25000,,,0.9726,0.7319,0.0926,-39.8292,7.8223,0.5714,3.3688,19.1823,1.1969,,,
25000,1693.8452,1000.0,,,,,,,,,,,,
25000,,,,,,,,,,,,1000,1044.1347,76.8862
25500,,,0.9929,0.7216,0.0949,-43.1455,8.5153,0.6032,3.5713,8.6383,1.2003,,,
26000,,,1.035,0.7413,0.0998,-45.8917,9.6905,0.6585,3.5823,31.3023,1.1075,,,
26000,,,,,,,,,,,,1000,1179.2989,91.3011
26500,,,0.9991,0.7408,0.0946,-48.6777,8.4282,0.6057,3.6843,27.7094,0.8254,,,
27000,,,1.0297,0.7464,0.0988,-49.9021,8.4889,0.6542,4.0141,21.6748,1.5217,,,
27000,,,,,,,,,,,,1000,1194.8868,91.3438
27500,,,1.0127,0.7538,0.0971,-50.5764,8.1902,0.623,4.8424,19.6226,1.4252,,,
28000,,,1.0119,0.7552,0.0967,-52.3627,7.1966,0.6296,3.941,14.6843,1.2904,,,
28000,,,,,,,,,,,,1000,1136.5843,91.4003
28500,,,1.019,0.7422,0.0987,-54.8084,8.7091,0.6342,3.8617,42.08,1.0985,,,
29000,,,1.0106,0.7524,0.0977,-57.179,8.7543,0.6251,4.0085,21.8954,1.2151,,,
29000,,,,,,,,,,,,1000,1261.4995,93.5123
29500,,,1.0069,0.7539,0.097,-59.5686,9.4938,0.6122,4.5379,40.8793,1.0146,,,
30000,,,1.0231,0.7494,0.099,-62.0703,9.6922,0.6302,4.731,14.563,1.2324,,,
30000,783.8499,1000.0,,,,,,,,,,,,
30000,,,,,,,,,,,,1000,258.5834,76.9382
30500,,,1.0255,0.7538,0.0989,-63.1805,8.9984,0.6406,3.7895,16.7286,1.0931,,,
31000,,,1.0291,0.7529,0.0998,-66.2689,9.4385,0.6405,4.2781,25.3886,1.119,,,
31000,,,,,,,,,,,,1000,798.5102,91.2613
31500,,,1.0151,0.7551,0.0965,-66.5084,9.9531,0.6213,4.5567,17.5911,1.8128,,,
32000,,,0.9997,0.7594,0.0969,-64.1451,10.0189,0.598,3.9991,48.0617,0.9275,,,
32000,,,,,,,,,,,,1000,-65.2905,91.4059
32500,,,1.0144,0.7564,0.098,-69.1283,10.7265,0.6269,4.1651,30.203,1.5231,,,
33000,,,1.0058,0.7554,0.096,-74.0121,9.0982,0.6142,6.0514,37.0712,2.0543,,,
33000,,,,,,,,,,,,1000,1449.7178,91.7714
33500,,,1.0013,0.7686,0.0953,-72.3604,9.8545,0.6,4.9919,17.2404,1.4008,,,
34000,,,0.9856,0.7598,0.0929,-73.804,9.8262,0.575,4.5807,18.2075,1.1723,,,
34000,,,,,,,,,,,,1000,265.6015,90.9128
34500,,,0.9949,0.7533,0.0957,-77.1176,11.7557,0.5956,6.2594,30.3065,1.8181,,,
35000,,,1.0235,0.7609,0.098,-74.8657,9.9346,0.6351,4.4411,16.3333,1.3274,,,
35000,2091.0065,1000.0,,,,,,,,,,,,
35000,,,,,,,,,,,,1000,1209.3136,76.3828
35500,,,1.0001,0.7607,0.0956,-78.4101,9.0324,0.6051,5.2529,31.307,1.4669,,,
36000,,,0.9877,0.775,0.0929,-79.082,8.6726,0.5815,7.3788,29.0372,1.9899,,,
36000,,,,,,,,,,,,1000,755.7743,91.1954
36500,,,0.9919,0.7748,0.0946,-81.9422,8.1536,0.5837,4.5971,24.4348,1.0748,,,
37000,,,0.9788,0.7703,0.0936,-82.7705,10.3746,0.5713,6.1943,30.3853,1.3069,,,
37000,,,,,,,,,,,,1000,1640.2285,91.2491
37500,,,0.9612,0.7632,0.0903,-82.0412,10.1931,0.5458,4.1753,18.3443,1.6127,,,
38000,,,0.982,0.7788,0.0925,-86.349,9.5816,0.5726,4.8269,33.7251,1.2163,,,
38000,,,,,,,,,,,,1000,951.973,94.462
38500,,,0.9663,0.7689,0.0926,-86.8715,9.5216,0.5508,6.3913,47.0584,1.4903,,,
39000,,,0.9719,0.7768,0.0917,-89.2885,11.3667,0.5538,5.8877,81.8254,1.799,,,
39000,,,,,,,,,,,,1000,1485.3575,91.177
39500,,,0.9405,0.7727,0.0885,-86.5578,8.8679,0.5095,6.9791,25.6759,1.6595,,,
40000,,,0.948,0.7866,0.0875,-88.3967,12.3725,0.5174,5.617,22.3421,1.6007,,,
40000,1796.8137,1000.0,,,,,,,,,,,,
40000,,,,,,,,,,,,1000,35.6759,77.7036
40500,,,0.963,0.7777,0.0908,-95.4083,11.5183,0.5348,5.1889,30.55,2.6497,,,
41000,,,0.9439,0.7696,0.0884,-89.7488,10.7894,0.52,6.687,37.3879,1.6996,,,
41000,,,,,,,,,,,,1000,288.4734,93.209
41500,,,0.9632,0.7734,0.0902,-92.8751,10.0572,0.5432,4.5113,24.583,1.2628,,,
42000,,,0.9585,0.7747,0.0895,-91.7433,11.0477,0.5411,5.2829,52.5972,1.2068,,,
42000,,,,,,,,,,,,1000,1422.9673,91.3356
42500,,,0.9622,0.7798,0.0893,-93.4335,10.2718,0.5524,6.716,52.4673,1.6283,,,
43000,,,0.9433,0.7794,0.0891,-97.744,9.396,0.5077,11.2858,59.0342,1.6527,,,
43000,,,,,,,,,,,,1000,1556.1698,91.0698
43500,,,0.961,0.7911,0.0912,-96.2043,8.647,0.5466,5.0785,32.0683,1.4342,,,
44000,,,0.924,0.7767,0.0855,-98.1841,8.0674,0.4927,4.8824,20.9209,2.0261,,,
44000,,,,,,,,,,,,1000,810.0742,91.0259
44500,,,0.9569,0.7778,0.0906,-103.2225,10.1958,0.5323,5.5959,30.91,1.5853,,,
45000,,,0.9544,0.7801,0.0875,-99.9984,8.648,0.5376,5.25,23.3332,2.1872,,,
45000,2414.5245,1000.0,,,,,,,,,,,,
45000,,,,,,,,,,,,1000,1373.1726,76.8187
45500,,,0.9378,0.7824,0.0876,-106.0291,10.6307,0.5056,7.0514,38.4788,1.7511,,,
46000,,,0.9547,0.7867,0.0891,-106.2317,10.0102,0.5276,7.3245,79.6232,1.7749,,,
46000,,,,,,,,,,,,1000,1545.264,94.0596
46500,,,0.9588,0.7848,0.0908,-104.797,9.3317,0.542,6.0526,44.2949,2.3416,,,
47000,,,0.9513,0.7799,0.0897,-105.5802,10.6131,0.532,5.5838,47.2862,1.1318,,,
47000,,,,,,,,,,,,1000,1473.8707,91.0726
47500,,,0.9529,0.7888,0.0891,-112.5707,8.3516,0.52,5.089,33.103,1.4086,,,
48000,,,0.9532,0.7894,0.0902,-109.7268,9.5172,0.5273,9.2082,95.9822,1.4582,,,
48000,,,,,,,,,,,,1000,1361.6523,91.1523
48500,,,0.9677,0.7894,0.0909,-114.6865,9.8761,0.547,6.5264,100.2431,2.3171,,,
49000,,,0.9718,0.7791,0.0915,-112.6732,10.9878,0.5542,6.6994,36.0437,1.7047,,,
49000,,,,,,,,,,,,1000,1809.8367,90.9529
49500,,,0.941,0.7943,0.0877,-108.6358,9.4131,0.5099,4.7377,30.972,1.6321,,,
50000,,,0.9766,0.7878,0.0925,-110.7197,11.4295,0.5637,5.7793,35.6736,1.5562,,,
50000,2609.3933,1000.0,,,,,,,,,,,,
50000,,,,,,,,,,,,1000,973.8527,76.584
50500,,,0.9751,0.7821,0.0928,-119.622,11.1147,0.5609,8.3175,34.3991,1.1111,,,
51000,,,0.9818,0.7864,0.0918,-120.1116,11.4038,0.5785,4.9952,51.7419,1.2956,,,
51000,,,,,,,,,,,,1000,1543.1411,90.7929
51500,,,0.9874,0.799,0.0939,-118.3868,9.3378,0.5723,7.9635,55.021,0.9457,,,
52000,,,0.9904,0.7953,0.0947,-121.2265,9.6006,0.5707,7.218,107.1357,1.9023,,,
52000,,,,,,,,,,,,1000,1809.7011,92.6249
52500,,,0.954,0.7865,0.0889,-118.4855,9.7233,0.5334,4.5881,28.1163,1.8278,,,
53000,,,0.97,0.7967,0.0916,-121.045,12.1516,0.5461,4.2222,58.6041,1.7682,,,
53000,,,,,,,,,,,,1000,1881.4949,92.4432
53500,,,1.0006,0.7998,0.0958,-126.7443,12.0405,0.5896,5.5005,29.7445,1.4211,,,
54000,,,0.9326,0.7916,0.0875,-129.8321,7.7626,0.4932,5.6686,29.6919,1.4906,,,
54000,,,,,,,,,,,,1000,1687.577,90.8805
54500,,,0.9636,0.8021,0.0904,-126.0936,8.2148,0.5396,9.3577,79.5113,0.9931,,,
55000,,,0.9673,0.796,0.091,-128.4503,10.7184,0.5492,5.3605,48.2916,1.8246,,,
55000,2700.1168,1000.0,,,,,,,,,,,,
55000,,,,,,,,,,,,1000,1964.9628,76.3782
55500,,,0.9406,0.7895,0.0894,-130.5454,12.5664,0.5061,4.445,57.3657,1.0336,,,
56000,,,0.9757,0.809,0.0919,-129.3921,11.364,0.5483,5.7796,36.2303,1.5058,,,
56000,,,,,,,,,,,,1000,1889.337,90.9277
56500,,,0.9767,0.8069,0.0924,-133.1106,11.585,0.5524,6.0794,37.8826,1.8672,,,
57000,,,0.9628,0.802,0.0909,-133.2641,9.8902,0.5301,5.294,54.725,1.5741,,,
57000,,,,,,,,,,,,1000,509.3679,90.903
57500,,,0.972,0.8029,0.0929,-132.0716,10.3881,0.5497,5.9048,50.0409,1.2215,,,
58000,,,0.9734,0.8053,0.0919,-135.066,11.2122,0.5511,7.8894,49.1318,2.5232,,,
58000,,,,,,,,,,,,1000,2235.982,91.4898
58500,,,0.9543,0.8018,0.0877,-132.507,10.3953,0.525,6.4652,44.0642,1.4088,,,
59000,,,1.0006,0.8091,0.0948,-137.8883,11.6294,0.5856,4.703,78.8374,1.467,,,
59000,,,,,,,,,,,,1000,2031.6046,90.8665
59500,,,0.992,0.816,0.0946,-140.778,11.9908,0.565,5.4826,89.9876,1.4712,,,
60000,,,1.0265,0.8063,0.098,-139.2359,11.9324,0.6352,5.0584,46.129,1.1725,,,
60000,2758.527,1000.0,,,,,,,,,,,,
60000,,,,,,,,,,,,1000,918.3472,76.7268
60500,,,1.0103,0.8094,0.0964,-140.3436,11.1194,0.6271,7.1176,61.3825,2.0904,,,
61000,,,0.9932,0.8159,0.0938,-140.4798,11.5187,0.5699,6.6941,72.3735,1.4885,,,
61000,,,,,,,,,,,,1000,499.4696,90.4363
61500,,,0.9391,0.8041,0.0872,-138.7639,12.5133,0.5018,5.7813,43.9338,2.2137,,,
62000,,,0.9699,0.814,0.0912,-141.1733,12.6109,0.5374,5.6488,116.4009,2.1191,,,
62000,,,,,,,,,,,,1000,2210.1309,90.6611
62500,,,0.9804,0.8004,0.0918,-145.127,11.0406,0.5635,6.7771,40.7071,2.3267,,,
63000,,,0.998,0.8032,0.0951,-140.3394,12.6219,0.5891,6.974,87.5552,1.7577,,,
63000,,,,,,,,,,,,1000,2424.2546,90.4867
63500,,,0.9817,0.8094,0.0928,-146.742,15.7748,0.5693,6.3371,83.8934,1.659,,,
64000,,,0.9721,0.8032,0.0921,-144.3728,10.4828,0.5468,8.2809,89.8711,1.4557,,,
64000,,,,,,,,,,,,1000,1368.9586,90.7868
64500,,,0.9885,0.8143,0.0935,-149.5715,11.9182,0.5732,7.2148,128.5626,1.6514,,,
65000,,,0.9789,0.8186,0.0923,-148.7651,10.9359,0.5471,10.5566,105.1017,1.7119,,,
65000,2916.5008,1000.0,,,,,,,,,,,,
65000,,,,,,,,,,,,1000,2439.4677,76.8091
65500,,,1.0059,0.8213,0.0957,-149.2278,11.5512,0.6091,11.1785,105.4553,1.9668,,,
66000,,,0.976,0.8187,0.092,-152.2312,9.7274,0.5565,7.1985,82.3526,1.4477,,,
66000,,,,,,,,,,,,1000,2578.9996,91.0482
66500,,,0.9684,0.8207,0.0912,-149.6397,11.914,0.5352,5.8618,24.5219,1.7431,,,
67000,,,0.9846,0.8199,0.093,-151.3712,10.4778,0.5573,5.7289,32.4486,1.4663,,,
67000,,,,,,,,,,,,1000,2540.7666,90.7171
67500,,,0.9816,0.8207,0.0943,-156.315,11.1908,0.559,6.151,31.4015,2.3001,,,
68000,,,0.9959,0.8214,0.095,-155.9626,12.3978,0.5726,7.5738,129.2224,1.6786,,,
68000,,,,,,,,,,,,1000,2512.7653,90.8928
68500,,,0.9902,0.8327,0.0936,-157.1378,13.0532,0.5666,9.8201,102.366,1.9517,,,
69000,,,0.9867,0.8216,0.0937,-160.7847,11.6875,0.5624,5.9216,72.4774,1.8467,,,
69000,,,,,,,,,,,,1000,2526.6857,90.8508
69500,,,1.0048,0.8289,0.0961,-159.2072,11.8104,0.59,6.369,137.7329,1.6619,,,
70000,,,1.0033,0.838,0.0947,-167.6642,13.2392,0.5778,7.1471,95.8921,1.8163,,,
70000,3126.7562,1000.0,,,,,,,,,,,,
70000,,,,,,,,,,,,1000,2565.4316,78.0003
70500,,,1.0228,0.8303,0.098,-160.3372,11.8209,0.611,14.1517,106.6881,1.9003,,,
71000,,,0.972,0.8179,0.0927,-169.7399,13.1583,0.5355,8.3462,52.7121,1.7438,,,
71000,,,,,,,,,,,,1000,2748.9696,90.8602
71500,,,0.9985,0.8328,0.0953,-167.4499,12.4132,0.5775,5.8794,30.2431,1.8461,,,
72000,,,1.0285,0.8382,0.0979,-169.4185,11.3099,0.6195,6.518,36.1054,1.3019,,,
72000,,,,,,,,,,,,1000,2217.5826,91.519
72500,,,1.0077,0.8414,0.0973,-170.9408,14.7846,0.5815,7.4136,33.1984,2.1732,,,
73000,,,1.0121,0.8321,0.0969,-175.7568,12.5721,0.5994,6.1316,72.3444,1.6887,,,
73000,,,,,,,,,,,,1000,2671.2497,92.4359
73500,,,0.992,0.8201,0.0944,-174.7063,11.1005,0.567,10.3414,79.6856,1.8827,,,
74000,,,1.0043,0.8371,0.0949,-173.1187,13.1649,0.586,7.949,46.2063,1.9607,,,
74000,,,,,,,,,,,,1000,2691.8163,93.8191
74500,,,1.0093,0.833,0.0969,-174.9007,11.7501,0.593,6.4963,54.3886,1.3688,,,
75000,,,1.0114,0.829,0.0965,-178.1521,13.1199,0.5917,11.9382,84.3387,3.4,,,
75000,3293.4087,1000.0,,,,,,,,,,,,
75000,,,,,,,,,,,,1000,2866.7434,76.5453
75500,,,1.0166,0.8255,0.0974,-179.2757,14.0586,0.6033,8.5713,90.199,1.5723,,,
76000,,,1.068,0.8403,0.1041,-183.8729,14.0227,0.6697,5.9114,28.0279,1.9126,,,
76000,,,,,,,,,,,,1000,2913.1116,90.7149
76500,,,1.0068,0.8382,0.0976,-186.0193,15.3429,0.5748,8.0827,130.317,1.8079,,,
77000,,,1.0544,0.8505,0.102,-183.9288,17.4975,0.6596,7.7218,60.4843,1.7063,,,
77000,,,,,,,,,,,,1000,3180.5646,90.7446
77500,,,1.0262,0.8377,0.0989,-181.976,13.8818,0.6086,9.1888,93.8767,1.7156,,,
78000,,,1.0443,0.8376,0.1015,-186.6631,16.3513,0.6346,8.0626,117.9131,2.2441,,,
78000,,,,,,,,,,,,1000,3011.5925,90.848
78500,,,1.0377,0.8416,0.0998,-187.4818,14.5524,0.6323,17.509,132.5611,2.0594,,,
79000,,,1.0422,0.8406,0.1003,-189.8744,13.2708,0.6412,7.5618,41.5287,1.4077,,,
79000,,,,,,,,,,,,1000,2982.498,93.6201
79500,,,1.0617,0.8592,0.1045,-197.3047,12.4565,0.652,10.8144,62.6356,2.5659,,,
80000,,,1.0377,0.8432,0.1014,-197.3432,10.7638,0.629,10.5058,46.8793,1.406,,,
80000,2885.6361,1000.0,,,,,,,,,,,,
80000,,,,,,,,,,,,1000,3021.1016,76.6564
80500,,,1.0356,0.8442,0.1015,-198.504,11.3966,0.6218,7.5042,33.6624,1.3481,,,
81000,,,1.0215,0.8354,0.0985,-196.875,10.7268,0.6084,9.2148,217.438,1.8006,,,
81000,,,,,,,,,,,,1000,3054.2841,91.8145
81500,,,1.0464,0.8415,0.1017,-199.5239,15.1602,0.6453,8.2502,73.3834,1.568,,,
82000,,,1.0728,0.8449,0.1043,-204.7271,14.0427,0.6911,7.2636,51.7278,1.2543,,,
82000,,,,,,,,,,,,1000,3098.7912,91.8249
82500,,,1.0431,0.8534,0.1016,-205.454,15.1822,0.6292,11.5592,145.9608,1.4984,,,
83000,,,1.0381,0.8444,0.1013,-205.0446,18.336,0.6236,8.6904,157.7597,1.8438,,,
83000,,,,,,,,,,,,1000,3224.8647,91.0585
83500,,,1.0367,0.8483,0.1011,-201.1722,12.7526,0.6186,8.1317,110.548,1.7623,,,
84000,,,1.0394,0.858,0.1012,-205.2011,11.2805,0.6411,8.3947,47.3676,2.0348,,,
84000,,,,,,,,,,,,1000,3218.9612,92.1415
84500,,,1.0506,0.854,0.1029,-208.5649,13.8116,0.6397,9.941,204.0274,2.0252,,,
85000,,,1.0718,0.8552,0.1054,-210.5017,14.3645,0.6729,10.7532,312.7208,3.0276,,,
85000,3074.6189,1000.0,,,,,,,,,,,,
85000,,,,,,,,,,,,1000,3248.138,78.6593
85500,,,1.0487,0.8575,0.1022,-214.8858,11.5697,0.635,11.8148,75.4922,2.0114,,,
86000,,,1.0549,0.8712,0.103,-213.6876,15.6198,0.6329,9.9337,124.1585,2.0112,,,
86000,,,,,,,,,,,,1000,3340.144,90.7663
86500,,,1.0269,0.8405,0.0992,-213.5586,12.2514,0.6125,10.7556,88.5087,2.0055,,,
87000,,,1.0354,0.8567,0.1001,-217.6672,14.6645,0.6218,6.96,44.3069,1.6661,,,
87000,,,,,,,,,,,,1000,3221.6807,90.5497
87500,,,1.0614,0.8642,0.103,-216.8714,13.9814,0.6624,9.11,53.2209,2.4448,,,
88000,,,1.0276,0.8576,0.0998,-219.8117,16.0582,0.5981,11.0381,232.7982,2.0196,,,
88000,,,,,,,,,,,,1000,3488.6284,90.3984
88500,,,1.0704,0.8608,0.1054,-227.2728,21.0808,0.6715,10.5983,51.7155,1.4181,,,
89000,,,1.0486,0.8671,0.1024,-227.3848,14.8995,0.6295,8.4594,156.4488,1.5839,,,
89000,,,,,,,,,,,,1000,3373.424,90.8006
89500,,,1.0524,0.8513,0.1028,-227.8095,14.7885,0.6388,7.85,68.7697,1.7675,,,
90000,,,1.0506,0.8731,0.105,-226.8004,16.4292,0.6304,9.3236,126.0688,1.9337,,,
90000,4033.2568,1000.0,,,,,,,,,,,,
90000,,,,,,,,,,,,1000,3578.3018,77.5544
90500,,,1.0323,0.8566,0.1005,-224.2849,11.9217,0.6052,10.6816,69.5445,1.1112,,,
91000,,,1.0369,0.8545,0.1014,-232.8123,13.032,0.615,7.94,139.3072,1.7518,,,
91000,,,,,,,,,,,,1000,3241.1562,91.2483
91500,,,1.0433,0.8618,0.1019,-235.4771,13.1564,0.625,10.082,72.408,2.3982,,,
92000,,,1.0535,0.8544,0.1042,-230.9463,13.1787,0.651,9.3043,71.9465,1.4815,,,
92000,,,,,,,,,,,,1000,3575.7629,90.6901
92500,,,1.0432,0.8612,0.1021,-238.3022,13.6823,0.6222,14.1561,115.3306,2.4478,,,
93000,,,1.0718,0.8692,0.1067,-235.2048,15.6092,0.6639,8.7553,96.0619,1.842,,,
93000,,,,,,,,,,,,1000,3551.9958,90.8362
93500,,,1.0679,0.8665,0.105,-237.5553,14.4008,0.6567,8.4989,131.8621,2.4554,,,
94000,,,1.0603,0.8723,0.1044,-242.3097,14.2406,0.6519,12.0715,93.7708,1.9471,,,
94000,,,,,,,,,,,,1000,3788.5384,91.8315
94500,,,1.0668,0.87,0.1049,-244.7916,12.7184,0.6544,9.3995,43.9606,1.4565,,,
95000,,,1.0519,0.8639,0.1037,-244.0117,18.5792,0.6336,10.8532,164.9503,1.9749,,,
95000,3813.4928,1000.0,,,,,,,,,,,,
95000,,,,,,,,,,,,1000,3323.5082,77.1087
95500,,,1.0274,0.8649,0.1001,-244.9979,16.0567,0.603,12.3627,282.2887,2.7763,,,
96000,,,1.0464,0.8656,0.1018,-249.5122,14.7134,0.6304,10.0438,55.4843,2.3771,,,
96000,,,,,,,,,,,,1000,3856.1512,93.9119
96500,,,1.0638,0.8701,0.1055,-249.2387,17.3107,0.6499,9.4657,148.0765,1.8026,,,
97000,,,1.0458,0.8643,0.1036,-252.1467,12.8686,0.6283,9.6641,163.4241,2.4454,,,
97000,,,,,,,,,,,,1000,3903.8189,91.6209
97500,,,1.0442,0.8715,0.1017,-254.5541,16.5084,0.6187,8.6079,48.9902,1.7404,,,
98000,,,1.0446,0.8827,0.1022,-256.3332,16.871,0.606,9.6533,108.8422,2.1401,,,
98000,,,,,,,,,,,,1000,3545.4387,91.7616
98500,,,1.0279,0.8742,0.0995,-249.9855,12.3395,0.5973,10.7898,155.7926,1.7246,,,
99000,,,1.0368,0.8812,0.1015,-261.1541,15.5988,0.6066,9.849,233.1225,1.9766,,,
99000,,,,,,,,,,,,1000,3683.463,90.8824
99500,,,1.0265,0.8761,0.1006,-258.8094,13.5905,0.5902,9.757,75.4079,1.7248,,,
