env_steps,return,length,success,train/return,train/length,train/success,bisim_critic_loss,bisim_loss,critic_loss,FPS
0,0.0,324.0,0.0,,,,,,,
10000,0.0,324.0,0.0,0.0105,138.8889,0.0139,-0.0056,0.005,0.0011,126.0033
20000,0.0,324.0,0.0,0.0114,129.8701,0.026,-0.0073,0.0032,0.0001,556.8498
30000,0.0,324.0,0.0,0.0,109.8901,0.0,-0.0074,0.0032,0.0,557.0565
40000,0.0,324.0,0.0,0.0,144.9275,0.0,-0.007,0.0035,0.0001,553.0238
50000,0.0,324.0,0.0,0.0,169.4915,0.0,-0.0067,0.003,0.0006,552.6479
60000,0.0,324.0,0.0,0.0,120.4819,0.0,-0.0067,0.0031,0.0017,550.7206
70000,0.0,291.8,0.0,0.0,131.5789,0.0,-0.0077,0.0026,0.0025,547.1935
80000,0.0,291.9,0.0,0.0022,126.5823,0.0127,-0.0088,0.0029,0.0023,545.5915
90000,0.0,324.0,0.0,0.0087,100.0,0.02,-0.0084,0.0027,0.0011,547.1379
100000,0.0,324.0,0.0,0.0078,121.9512,0.0122,-0.0091,0.0028,0.0011,545.2164
110000,0.0,324.0,0.0,0.0,121.9512,0.0,-0.0094,0.0032,0.0009,543.3703
120000,0.0,260.1,0.0,0.0113,138.8889,0.0278,-0.0093,0.003,0.0005,544.8942
130000,0.0,324.0,0.0,0.0101,156.25,0.0312,-0.0094,0.0029,0.0003,542.8755
140000,0.0,324.0,0.0,0.0,112.3596,0.0,-0.0091,0.0029,0.0002,542.7778
150000,0.0,324.0,0.0,0.0108,123.4568,0.0247,-0.0092,0.0031,0.0002,539.5414
160000,0.0,291.9,0.0,0.0,138.8889,0.0,-0.0092,0.003,0.0002,538.2571
170000,0.0,260.2,0.0,0.0279,140.8451,0.0423,-0.0097,0.0031,0.0002,540.7078
180000,0.0,324.0,0.0,0.0063,149.2537,0.0149,-0.0098,0.0032,0.0002,539.9453
190000,0.0,324.0,0.0,0.0101,151.5152,0.0152,-0.0091,0.0032,0.0002,540.4091
200000,0.0,324.0,0.0,0.0184,128.2051,0.0256,-0.0095,0.0031,0.0002,536.6836
210000,0.0,324.0,0.0,0.0,140.8451,0.0,-0.0095,0.0029,0.0003,536.9722
220000,0.0,324.0,0.0,0.0096,104.1667,0.0208,-0.0093,0.0028,0.0003,536.3928
230000,0.0,324.0,0.0,0.021,126.5823,0.038,-0.0091,0.0027,0.0003,536.1519
240000,0.0,324.0,0.0,0.0084,121.9512,0.0122,-0.0095,0.0028,0.0002,533.5766
250000,0.0,324.0,0.0,0.0147,126.5823,0.0253,-0.0095,0.0028,0.0002,532.8538
260000,0.0,324.0,0.0,0.0414,142.8571,0.0571,-0.0092,0.0028,0.0002,533.5744
270000,0.0,324.0,0.0,0.0564,121.9512,0.0854,-0.0093,0.0029,0.0003,533.1078
280000,0.0,324.0,0.0,0.0471,125.0,0.075,-0.0094,0.0029,0.0003,532.2377
290000,0.0,324.0,0.0,0.051,109.8901,0.0879,-0.0091,0.0029,0.0004,530.7327
300000,0.0,324.0,0.0,0.0185,156.25,0.0625,-0.0091,0.0029,0.0004,529.4995
310000,0.0,324.0,0.0,0.0326,121.9512,0.0732,-0.0089,0.0029,0.0004,529.6583
320000,0.0,324.0,0.0,0.0329,95.2381,0.0571,-0.0092,0.0029,0.0005,527.5845
330000,0.0,324.0,0.0,0.0192,125.0,0.025,-0.0097,0.0031,0.0005,527.7574
340000,0.0,324.0,0.0,0.0338,117.6471,0.0706,-0.0092,0.003,0.0005,527.7038
350000,0.0,324.0,0.0,0.0432,126.5823,0.0633,-0.0093,0.0031,0.0005,526.3502
360000,0.0,260.1,0.0,0.105,105.2632,0.1474,-0.0088,0.0029,0.0006,525.5276
370000,0.0,260.2,0.0,0.0443,121.9512,0.0854,-0.0091,0.0029,0.0007,525.2632
380000,0.0,324.0,0.0,0.0286,131.5789,0.0395,-0.0093,0.0027,0.0007,525.2592
390000,0.0,324.0,0.0,0.0747,125.0,0.125,-0.0095,0.0027,0.0008,523.4181
400000,0.0,324.0,0.0,0.0109,131.5789,0.0132,-0.0089,0.0025,0.0008,526.6527
410000,0.0,324.0,0.0,0.0781,106.383,0.117,-0.0087,0.0025,0.0007,525.0702
420000,0.0,324.0,0.0,0.023,140.8451,0.0423,-0.0079,0.0022,0.0007,523.1498
430000,0.0,293.0,0.0,0.0482,107.5269,0.086,-0.0088,0.0024,0.0007,521.3244
440000,0.0,292.3,0.0,0.0854,114.9425,0.1379,-0.0087,0.0024,0.0009,525.4992
450000,0.0,292.7,0.0,0.0348,125.0,0.05,-0.009,0.0025,0.0009,522.533
460000,0.0,302.0,0.0,0.0887,136.9863,0.137,-0.0084,0.0025,0.0009,515.1683
470000,0.0,324.0,0.0,0.0268,147.0588,0.0441,-0.0087,0.0025,0.0009,519.2181
480000,0.0,324.0,0.0,0.07,125.0,0.1,-0.0086,0.0024,0.0009,517.7254
490000,0.0,291.7,0.0,0.0268,153.8462,0.0462,-0.0091,0.0025,0.001,520.087
500000,0.0,324.0,0.0,0.0792,166.6667,0.15,-0.0087,0.0025,0.0009,519.1478
510000,0.0,324.0,0.0,0.0574,129.8701,0.0779,-0.0089,0.0024,0.001,519.7243
520000,0.0,324.0,0.0,0.0906,112.3596,0.1124,-0.009,0.0026,0.0011,515.875
530000,0.0,324.0,0.0,0.0694,126.5823,0.1013,-0.0091,0.0028,0.0011,516.7439
540000,0.0,197.4,0.0,0.0585,138.8889,0.0833,-0.0086,0.0028,0.001,516.9089
550000,0.0,292.5,0.0,0.077,126.5823,0.1266,-0.0088,0.0027,0.0011,518.0849
560000,0.0,324.0,0.0,0.0453,142.8571,0.0714,-0.0088,0.0028,0.0011,515.0515
570000,0.0,324.0,0.0,0.0945,128.2051,0.1667,-0.0086,0.0027,0.0014,512.784
580000,0.0742,268.6,0.1,0.0954,142.8571,0.1429,-0.0085,0.0027,0.0013,517.1766
590000,0.0,324.0,0.0,0.1213,151.5152,0.1667,-0.0087,0.0027,0.0012,515.4793
600000,0.0,292.9,0.0,0.091,172.4138,0.1724,-0.0089,0.0029,0.0012,514.2251
610000,0.0,324.0,0.0,0.0479,153.8462,0.0769,-0.0087,0.0028,0.0012,515.249
620000,0.0,324.0,0.0,0.0815,131.5789,0.1184,-0.0089,0.0027,0.0011,513.7155
630000,0.0,324.0,0.0,0.088,147.0588,0.1324,-0.009,0.0028,0.0012,512.6854
640000,0.0,324.0,0.0,0.0692,178.5714,0.125,-0.009,0.0028,0.0012,515.5492
650000,0.0,324.0,0.0,0.1183,153.8462,0.1846,-0.0093,0.003,0.0012,513.5402
660000,0.0,324.0,0.0,0.1323,140.8451,0.1831,-0.0092,0.0028,0.0012,513.2341
670000,0.0,324.0,0.0,0.0961,158.7302,0.1429,-0.0089,0.0028,0.0013,514.8433
680000,0.0,324.0,0.0,0.086,188.6792,0.1321,-0.0091,0.0028,0.0013,512.4629
690000,0.0,324.0,0.0,0.0435,185.1852,0.1111,-0.0094,0.0028,0.0013,511.665
