env_steps,return,length,success,train/return,train/length,train/success,bisim_critic_loss,bisim_loss,critic_loss,FPS
0,0.0,324.0,0.0,,,,,,,
10000,0.0,324.0,0.0,0.0095,322.5806,0.0323,-0.0,0.0019,0.0014,180.7268
20000,0.0,324.0,0.0,0.0,333.3333,0.0,0.0,0.0001,0.0,737.5901
30000,0.0,324.0,0.0,0.0064,322.5806,0.0323,0.0,0.0001,0.0,715.6417
40000,0.0,324.0,0.0,0.0329,312.5,0.0938,-0.0,0.0002,0.0,704.1015
50000,0.0,324.0,0.0,0.0129,322.5806,0.0323,-0.0,0.0001,0.0,703.7939
60000,0.0,324.0,0.0,0.0144,312.5,0.0312,-0.0,0.0001,0.0001,700.7952
70000,0.0,324.0,0.0,0.0123,322.5806,0.0323,-0.0,0.0001,0.0001,703.3835
80000,0.0,324.0,0.0,0.0441,312.5,0.125,-0.0001,0.0001,0.0001,703.3243
90000,0.0,324.0,0.0,0.0508,312.5,0.1562,-0.0003,0.0001,0.0001,696.9853
100000,0.0,324.0,0.0,0.0392,312.5,0.125,-0.0002,0.0001,0.0001,696.0009
110000,0.0,324.0,0.0,0.0749,303.0303,0.1818,-0.0003,0.0001,0.0001,700.0823
120000,0.0,324.0,0.0,0.0,333.3333,0.0,-0.0004,0.0001,0.0001,704.1847
130000,0.0,324.0,0.0,0.0582,303.0303,0.1212,-0.0005,0.0001,0.0002,691.2601
140000,0.0,324.0,0.0,0.0373,312.5,0.0938,-0.0011,0.0,0.0002,688.4089
150000,0.0,324.0,0.0,0.0709,303.0303,0.1515,-0.0009,0.0001,0.0002,685.5651
160000,0.0,324.0,0.0,0.0523,312.5,0.2188,-0.0014,0.0001,0.0002,686.4026
170000,0.0,324.0,0.0,0.1246,294.1176,0.2647,-0.0019,0.0001,0.0002,693.7398
180000,0.0,324.0,0.0,0.1498,277.7778,0.3056,-0.002,0.0001,0.0002,701.7774
190000,0.0,324.0,0.0,0.0996,294.1176,0.2647,-0.0019,0.0001,0.0003,706.6143
200000,0.0,324.0,0.0,0.0892,303.0303,0.2121,-0.002,0.0002,0.0003,687.9395
210000,0.0,324.0,0.0,0.134,285.7143,0.2571,-0.0019,0.0001,0.0003,696.7315
220000,0.0,324.0,0.0,0.1619,277.7778,0.2778,-0.002,0.0002,0.0004,678.0231
230000,0.0956,293.2,0.1,0.1087,294.1176,0.2353,-0.0022,0.0003,0.0004,678.0057
240000,0.1667,271.2,0.2,0.1734,270.2703,0.2973,-0.0022,0.0003,0.0004,675.5638
250000,0.0,324.0,0.0,0.2595,243.9024,0.4878,-0.0021,0.0002,0.0004,685.1883
260000,0.0,324.0,0.0,0.1611,277.7778,0.2778,-0.0022,0.0003,0.0005,680.4763
270000,0.0881,295.9,0.1,0.2098,270.2703,0.4324,-0.0022,0.0003,0.0006,677.7326
280000,0.0,324.0,0.0,0.1721,270.2703,0.3243,-0.0023,0.0003,0.0006,672.0043
290000,0.1272,285.4,0.2,0.2407,256.4103,0.4359,-0.0022,0.0003,0.0006,674.24
300000,0.0,324.0,0.0,0.3674,212.766,0.617,-0.0023,0.0003,0.0007,670.2632
310000,0.0,324.0,0.0,0.2906,238.0952,0.5,-0.0023,0.0004,0.0008,669.5645
320000,0.0,324.0,0.0,0.3201,222.2222,0.5333,-0.0024,0.0004,0.0009,676.9536
330000,0.1828,265.4,0.2,0.3899,208.3333,0.6458,-0.0028,0.0004,0.001,668.1117
340000,0.1756,268.0,0.2,0.4265,196.0784,0.7255,-0.0031,0.0006,0.0011,656.0375
350000,0.1844,264.8,0.2,0.4527,188.6792,0.6792,-0.0029,0.0006,0.0012,657.8891
360000,0.2825,233.1,0.3,0.4172,196.0784,0.6471,-0.003,0.0006,0.0013,658.5247
370000,0.3717,204.6,0.4,0.4546,181.8182,0.6545,-0.0029,0.0007,0.0014,658.8411
380000,0.5478,148.4,0.6,0.4794,178.5714,0.75,-0.0035,0.0008,0.0015,655.6501
390000,0.1831,265.3,0.2,0.4102,200.0,0.66,-0.0033,0.0007,0.0015,663.6169
400000,0.19,262.8,0.2,0.4587,181.8182,0.6727,-0.0032,0.0007,0.0016,662.7004
410000,0.2572,249.4,0.5,0.4614,185.1852,0.7037,-0.0033,0.0009,0.0016,650.3735
420000,0.1903,262.7,0.2,0.5125,166.6667,0.7333,-0.0033,0.0009,0.0017,649.9304
430000,0.3747,203.5,0.4,0.5099,166.6667,0.75,-0.0035,0.0011,0.0017,656.5344
440000,0.2786,234.5,0.3,0.4944,172.4138,0.7241,-0.0036,0.0011,0.0018,649.3657
450000,0.0,324.0,0.0,0.5792,142.8571,0.8,-0.0036,0.0012,0.0019,668.1007
460000,0.4628,175.4,0.5,0.6328,129.8701,0.8442,-0.0039,0.0013,0.0019,673.3107
470000,0.3744,203.6,0.4,0.6068,133.3333,0.84,-0.0044,0.0015,0.0021,661.0377
480000,0.4747,171.1,0.5,0.6607,119.0476,0.8571,-0.0044,0.0016,0.0022,644.751
490000,0.5681,141.1,0.6,0.6101,131.5789,0.8421,-0.0049,0.0017,0.0024,649.2543
500000,0.0953,293.3,0.1,0.6381,126.5823,0.8734,-0.005,0.0018,0.0025,641.8996
510000,0.4422,182.8,0.5,0.5878,140.8451,0.8028,-0.0051,0.0018,0.0025,640.6767
520000,0.4739,171.4,0.5,0.5922,136.9863,0.7534,-0.005,0.002,0.0025,646.4177
530000,0.1861,264.2,0.2,0.6961,105.2632,0.8632,-0.0049,0.0021,0.0026,635.1684
540000,0.1756,268.0,0.2,0.6236,128.2051,0.8205,-0.0052,0.0024,0.0026,637.1201
550000,0.3789,202.0,0.4,0.6905,108.6957,0.9022,-0.0054,0.0026,0.0027,648.3409
560000,0.6425,117.9,0.7,0.691,106.383,0.883,-0.0058,0.0027,0.0028,634.8581
570000,0.1878,263.6,0.2,0.6337,128.2051,0.8462,-0.0059,0.0028,0.0028,643.6618
580000,0.3814,201.1,0.4,0.6656,113.6364,0.8636,-0.0061,0.0029,0.0028,644.6718
590000,0.0931,294.1,0.1,0.6211,135.1351,0.8514,-0.0063,0.0034,0.0028,632.52
600000,0.2853,232.1,0.3,0.6795,108.6957,0.8587,-0.0061,0.0029,0.0029,642.7669
610000,0.2761,235.4,0.3,0.6216,128.2051,0.8333,-0.007,0.0036,0.003,636.4888
620000,0.4719,172.1,0.5,0.6762,113.6364,0.875,-0.0076,0.0038,0.003,629.3208
630000,0.1772,267.4,0.2,0.6801,108.6957,0.8478,-0.0077,0.0041,0.003,641.2161
640000,0.5636,142.7,0.6,0.6668,113.6364,0.8295,-0.0078,0.0041,0.003,629.1655
650000,0.5689,140.8,0.6,0.644,123.4568,0.8642,-0.0084,0.0042,0.0031,625.1023
660000,0.0,324.0,0.0,0.7297,95.2381,0.9524,-0.0084,0.0047,0.0031,643.6084
670000,0.1892,263.1,0.2,0.7456,89.2857,0.8929,-0.0083,0.0036,0.0032,633.4416
680000,0.5869,137.9,0.7,0.7317,90.9091,0.8818,-0.009,0.0047,0.0032,624.7398
690000,0.5644,142.4,0.6,0.7438,89.2857,0.9196,-0.0093,0.005,0.0033,632.4538
700000,0.6581,112.3,0.7,0.7177,97.0874,0.8447,-0.0097,0.0056,0.0034,627.8836
710000,0.1878,263.6,0.2,0.7024,101.0101,0.8687,-0.0102,0.0058,0.0034,636.8707
720000,0.4703,172.7,0.5,0.7448,89.2857,0.9196,-0.0104,0.006,0.0035,629.8656
730000,0.3775,202.5,0.4,0.7789,79.3651,0.9365,-0.0103,0.0046,0.0035,625.9697
740000,0.485,171.0,0.6,0.775,76.3359,0.916,-0.011,0.0071,0.0036,614.7392
750000,0.3725,204.3,0.4,0.7152,99.0099,0.8812,-0.0113,0.0062,0.0036,614.8658
760000,0.66,111.6,0.7,0.7187,98.0392,0.902,-0.0109,0.0059,0.0036,614.074
770000,0.3794,201.8,0.4,0.7333,90.9091,0.8727,-0.0114,0.0062,0.0036,614.3104
780000,0.6525,114.3,0.7,0.7632,81.3008,0.9187,-0.0112,0.0065,0.0036,612.5255
790000,0.2219,254.9,0.3,0.7312,93.4579,0.9065,-0.0117,0.0068,0.0037,615.3873
800000,0.3781,202.3,0.4,0.756,84.7458,0.9153,-0.011,0.0055,0.0038,623.3392
810000,0.6492,115.5,0.7,0.7826,76.3359,0.9466,-0.0123,0.0066,0.0037,609.7058
820000,0.4664,174.1,0.5,0.7855,76.9231,0.9462,-0.0124,0.0079,0.0039,616.1708
830000,0.6547,113.5,0.7,0.79,72.4638,0.913,-0.012,0.0079,0.0039,624.4566
840000,0.5647,142.3,0.6,0.7887,72.9927,0.9416,-0.012,0.0079,0.004,607.7878
850000,0.8478,51.2,0.9,0.8005,70.4225,0.9225,-0.0114,0.0078,0.0039,608.2699
860000,0.7522,82.0,0.8,0.8149,63.2911,0.9557,-0.0128,0.0085,0.004,612.4802
870000,0.2631,240.1,0.3,0.7996,69.9301,0.9371,-0.0125,0.007,0.004,612.2737
880000,0.6567,112.8,0.7,0.8152,65.7895,0.9539,-0.0141,0.0112,0.004,605.5497
890000,0.7328,89.0,0.8,0.7997,70.4225,0.9296,-0.0144,0.0096,0.0039,604.5307
900000,0.7542,81.3,0.8,0.8248,61.3497,0.9571,-0.0145,0.0074,0.004,603.1649
910000,0.7483,83.4,0.8,0.84,55.8659,0.9665,-0.0156,0.0101,0.0041,605.5718
920000,0.8186,61.7,0.9,0.8203,62.1118,0.9503,-0.0141,0.0096,0.004,605.3626
930000,0.9311,24.8,1.0,0.8197,64.5161,0.9871,-0.0143,0.0098,0.0041,603.6647
940000,0.5667,141.6,0.6,0.8179,64.5161,0.9548,-0.0084,0.0122,0.004,615.5921
950000,0.7422,85.6,0.8,0.7689,79.3651,0.9127,-0.0105,0.0113,0.0037,609.6742
960000,0.7475,83.7,0.8,0.7821,75.7576,0.9318,-0.0107,0.0118,0.004,599.314
970000,0.8425,53.1,0.9,0.7918,72.9927,0.927,-0.0114,0.0122,0.0044,601.6567
980000,0.6386,119.3,0.7,0.8067,68.9655,0.9448,-0.0118,0.0115,0.0046,606.401
990000,0.9467,19.2,1.0,0.8075,66.2252,0.947,-0.0115,0.0125,0.0046,598.726
1000000,0.7389,86.8,0.8,0.818,63.6943,0.9427,-0.0117,0.0124,0.0048,602.023
1010000,0.475,171.0,0.5,0.7913,71.9424,0.9353,-0.0113,0.0118,0.005,597.6529
