env_steps,return,length,success,train/return,train/length,train/success,zp_critic_loss,zp_loss,critic_loss,FPS
0,0.0,288.0,0.0,,,,,,,
10000,0.0,288.0,0.0,0.077,270.2703,0.1081,-1.864,4.3023,0.0021,241.8701
20000,0.0,288.0,0.0,0.0,285.7143,0.0,-2.062,5.068,0.0002,415.4487
30000,0.0,288.0,0.0,0.0472,277.7778,0.0833,-2.1109,5.2608,0.0001,418.4888
40000,0.0,288.0,0.0,0.0278,277.7778,0.0556,-2.1377,5.3399,0.0001,417.162
50000,0.0,288.0,0.0,0.0447,277.7778,0.0833,-2.1573,5.4008,0.0001,417.0299
60000,0.0,288.0,0.0,0.0242,285.7143,0.0571,-2.1745,5.4483,0.0001,414.0352
70000,0.0,288.0,0.0,0.0211,277.7778,0.0556,-2.1896,5.4897,0.0001,413.6252
80000,0.0,288.0,0.0,0.0,294.1176,0.0,-2.2045,5.5413,0.0001,413.1409
90000,0.0,288.0,0.0,0.0115,285.7143,0.0571,-2.2144,5.5739,0.0001,412.5961
100000,0.0,288.0,0.0,0.0405,277.7778,0.0556,-2.2263,5.6139,0.0001,411.0705
110000,0.0,288.0,0.0,0.027,277.7778,0.0556,-2.2384,5.654,0.0001,411.2336
120000,0.0,288.0,0.0,0.0065,285.7143,0.0286,-2.2501,5.6899,0.0001,411.1794
130000,0.0,288.0,0.0,0.0528,277.7778,0.1389,-2.2592,5.7205,0.0001,409.6831
140000,0.0,288.0,0.0,0.055,270.2703,0.0811,-2.268,5.7507,0.0001,408.2731
150000,0.0,288.0,0.0,0.0279,285.7143,0.0571,-2.2783,5.7865,0.0001,408.8932
160000,0.0,288.0,0.0,0.0691,270.2703,0.1081,-2.2847,5.814,0.0001,407.7541
170000,0.0,288.0,0.0,0.0493,270.2703,0.0811,-2.2948,5.8497,0.0001,407.215
180000,0.0,288.0,0.0,0.0308,285.7143,0.0857,-2.3032,5.8794,0.0001,407.3143
190000,0.0,288.0,0.0,0.0322,277.7778,0.0556,-2.3098,5.9001,0.0001,407.0067
200000,0.0,288.0,0.0,0.0,285.7143,0.0,-2.3173,5.9276,0.0001,406.4861
210000,0.0,288.0,0.0,0.0442,277.7778,0.0833,-2.3236,5.9515,0.0001,405.2075
220000,0.0,288.0,0.0,0.0648,270.2703,0.1622,-2.3292,5.9703,0.0001,406.0303
230000,0.0,288.0,0.0,0.0084,285.7143,0.0286,-2.3353,5.9935,0.0001,406.4352
240000,0.0,288.0,0.0,0.0311,285.7143,0.0571,-2.3421,6.0143,0.0001,406.1255
250000,0.0,288.0,0.0,0.082,263.1579,0.1053,-2.3475,6.0341,0.0001,405.65
260000,0.0,288.0,0.0,0.0253,277.7778,0.0833,-2.351,6.0459,0.0001,404.3691
270000,0.0,288.0,0.0,0.01,294.1176,0.0588,-2.3562,6.0649,0.0001,404.5259
280000,0.0,288.0,0.0,0.0263,277.7778,0.0278,-2.3593,6.078,0.0001,403.999
290000,0.0,288.0,0.0,0.0404,277.7778,0.0833,-2.3644,6.0961,0.0001,401.0262
300000,0.0,288.0,0.0,0.0132,285.7143,0.0286,-2.3681,6.1064,0.0001,403.5987
310000,0.0,288.0,0.0,0.0131,285.7143,0.0286,-2.3717,6.1196,0.0001,403.1936
320000,0.0,288.0,0.0,0.0,285.7143,0.0,-2.3761,6.1338,0.0001,402.7706
330000,0.0,288.0,0.0,0.0308,277.7778,0.0556,-2.3782,6.146,0.0001,402.4638
340000,0.0,288.0,0.0,0.0,285.7143,0.0,-2.3825,6.1575,0.0001,401.645
350000,0.0,288.0,0.0,0.0179,285.7143,0.0286,-2.3852,6.1678,0.0001,401.6249
360000,0.0,288.0,0.0,0.0155,285.7143,0.0286,-2.389,6.1821,0.0001,401.6722
370000,0.0,288.0,0.0,0.0224,277.7778,0.0278,-2.3919,6.1915,0.0001,401.818
380000,0.0,288.0,0.0,0.0,294.1176,0.0,-2.3943,6.1996,0.0001,400.5172
390000,0.0,288.0,0.0,0.0212,277.7778,0.0278,-2.3977,6.2133,0.0001,400.134
400000,0.0,288.0,0.0,0.0,294.1176,0.0,-2.3993,6.2174,0.0001,399.7301
410000,0.0,288.0,0.0,0.0339,277.7778,0.0556,-2.4027,6.2311,0.0001,398.9482
420000,0.0,288.0,0.0,0.0324,277.7778,0.0556,-2.4048,6.2408,0.0001,399.1976
430000,0.0,288.0,0.0,0.0144,285.7143,0.0286,-2.4069,6.2454,0.0001,398.7547
440000,0.0,288.0,0.0,0.0201,277.7778,0.0556,-2.4105,6.2578,0.0001,398.3325
