env_steps,return,length,train/length,train/return,FPS,l2,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
51794,,,42,9.4312,97.6306,,,,,,,
51808,,,14,-6.2836,96.9034,,,,,,,
51818,,,10,-4.2059,97.3841,,,,,,,
51849,,,31,7.8119,97.4146,,,,,,,
51856,,,7,-5.4237,98.2036,,,,,,,
51863,,,7,-4.0245,97.3776,,,,,,,
51880,,,17,-7.2159,97.4814,,,,,,,
51907,,,27,5.1953,97.1573,,,,,,,
51935,,,28,6.0807,97.3279,,,,,,,
51965,,,30,6.1706,97.0457,,,,,,,
52000,,,,,,0.1075,-4645.0439,258.0264,0.1075,99440.8281,1568595.5,87.1801
52127,,,162,271.7591,97.4087,,,,,,,
52161,,,34,6.6385,97.4177,,,,,,,
52278,,,117,97.5148,97.4278,,,,,,,
52392,,,114,89.9467,100.7109,,,,,,,
52407,,,15,-3.0613,105.2447,,,,,,,
52500,,,,,,0.1079,-4666.7549,196.5085,0.1079,120420.1094,999012.5625,100.567
52515,,,108,60.5028,102.3925,,,,,,,
52525,,,10,-8.1973,104.8317,,,,,,,
52577,,,52,28.5891,104.547,,,,,,,
52619,,,42,21.9558,98.5911,,,,,,,
52631,,,12,-7.3966,97.2063,,,,,,,
52641,,,10,-2.2085,97.64,,,,,,,
52663,,,22,-2.142,97.8575,,,,,,,
52671,,,8,-7.355,98.0565,,,,,,,
52687,,,16,-6.4363,97.9804,,,,,,,
52723,,,36,14.2171,97.801,,,,,,,
52738,,,15,-5.1414,98.383,,,,,,,
52766,,,28,4.6715,97.8573,,,,,,,
52783,,,17,-4.5466,97.7719,,,,,,,
52829,,,46,16.1746,98.0974,,,,,,,
52835,,,6,-5.4756,97.1563,,,,,,,
52853,,,18,-4.3839,97.3512,,,,,,,
52860,,,7,-5.8074,98.2795,,,,,,,
52869,,,9,-4.404,97.5566,,,,,,,
52939,,,70,14.6655,97.7132,,,,,,,
52966,,,27,2.1971,97.035,,,,,,,
53000,,,,,,0.1121,-4736.6035,176.1883,0.1121,96293.8594,1015670.8125,91.2581
53054,,,88,188.593,92.6324,,,,,,,
53086,,,32,10.1505,97.3158,,,,,,,
53149,,,63,25.2037,97.5545,,,,,,,
53197,,,48,21.5864,97.6117,,,,,,,
53212,,,15,-3.554,98.1863,,,,,,,
53224,,,12,-5.6607,96.2832,,,,,,,
53281,,,57,42.0821,97.6192,,,,,,,
53324,,,43,26.251,98.1454,,,,,,,
53335,,,11,-6.948,98.0375,,,,,,,
53343,,,8,-6.3744,97.3911,,,,,,,
53439,,,96,71.9947,97.5417,,,,,,,
53447,,,8,-5.8021,97.2291,,,,,,,
53460,,,13,-10.0672,97.9112,,,,,,,
53500,,,,,,0.1135,-4749.582,225.5226,0.1135,205268.625,1350556.75,159.5582
53502,,,42,14.9391,98.0381,,,,,,,
53553,,,51,21.686,97.6853,,,,,,,
53617,,,64,36.7734,97.759,,,,,,,
53658,,,41,8.0207,97.9781,,,,,,,
53685,,,27,1.928,97.96,,,,,,,
53715,,,30,-2.4705,98.095,,,,,,,
53734,,,19,-5.9865,98.7285,,,,,,,
53787,,,53,27.9758,97.9382,,,,,,,
53795,,,8,-5.5578,98.1428,,,,,,,
53890,,,95,56.6479,98.1099,,,,,,,
53962,,,72,44.3488,97.6687,,,,,,,
53980,,,18,-5.5229,97.7878,,,,,,,
54000,,,,,,0.1175,-4703.8101,280.3716,0.1175,132438.0625,1978081.625,114.8419
54045,,,65,47.6523,97.8736,,,,,,,
54104,,,59,42.39,98.1015,,,,,,,
54125,,,21,-4.3042,97.5309,,,,,,,
54158,,,33,8.3344,97.9913,,,,,,,
54232,,,74,148.1912,98.0302,,,,,,,
54274,,,42,16.0674,98.4936,,,,,,,
54282,,,8,-5.1956,97.0825,,,,,,,
54337,,,55,31.5984,97.9844,,,,,,,
54349,,,12,-8.1076,98.5168,,,,,,,
54420,,,71,47.4361,97.95,,,,,,,
54475,,,55,29.7465,97.6785,,,,,,,
54500,,,,,,0.1115,-4704.9209,208.2883,0.1115,92855.7578,1124119.875,83.0746
54554,,,79,49.0625,98.0485,,,,,,,
54573,,,19,0.671,98.0747,,,,,,,
54609,,,36,6.7336,97.645,,,,,,,
54627,,,18,-5.245,97.9896,,,,,,,
54666,,,39,17.6996,97.8543,,,,,,,
54691,,,25,-0.7843,97.8463,,,,,,,
54791,,,100,79.4694,97.8776,,,,,,,
54850,,,59,28.1191,98.0615,,,,,,,
54906,,,56,31.7483,97.341,,,,,,,
54982,,,76,24.1224,98.639,,,,,,,
55000,,,,,,0.1196,-4787.5581,348.9059,0.1196,106462.3281,840240.5,146.0764
55000,217.2641,259.4,,,,,,,,,,
55051,,,69,28.8487,55.3949,,,,,,,
55066,,,15,-7.9316,98.4427,,,,,,,
55115,,,49,34.6683,97.8684,,,,,,,
55146,,,31,6.3174,97.8419,,,,,,,
55163,,,17,-4.4844,97.7578,,,,,,,
55205,,,42,17.4232,98.3605,,,,,,,
55248,,,43,13.7613,98.3123,,,,,,,
55258,,,10,-4.4541,98.153,,,,,,,
55278,,,20,3.8392,98.0686,,,,,,,
55410,,,132,-4.6443,98.2669,,,,,,,
55423,,,13,-5.2115,98.209,,,,,,,
55500,,,,,,0.1165,-4762.2437,346.096,0.1165,120941.625,1432398.5,89.27
55512,,,89,53.7645,98.0259,,,,,,,
55534,,,22,-6.0581,95.1488,,,,,,,
55550,,,16,-3.5189,96.082,,,,,,,
55687,,,137,-22.8695,97.9949,,,,,,,
55726,,,39,11.4605,97.8605,,,,,,,
55772,,,46,20.6894,97.7648,,,,,,,
55806,,,34,13.1093,98.0703,,,,,,,
55832,,,26,4.1798,96.0679,,,,,,,
55880,,,48,12.3252,97.881,,,,,,,
55926,,,46,23.0774,98.3837,,,,,,,
56000,,,,,,0.1209,-4727.4844,339.3788,0.1209,83621.6328,911591.8125,146.7285
56008,,,82,36.4363,97.7478,,,,,,,
56026,,,18,-0.0658,98.0645,,,,,,,
56047,,,21,-3.4452,97.5558,,,,,,,
56077,,,30,10.0122,97.7042,,,,,,,
56100,,,23,-3.3795,97.9569,,,,,,,
56155,,,55,33.6131,97.8857,,,,,,,
56264,,,109,73.0062,99.5203,,,,,,,
56341,,,77,47.2257,104.5915,,,,,,,
56361,,,20,-2.6131,104.8004,,,,,,,
56372,,,11,-5.6232,104.5553,,,,,,,
56387,,,15,-5.139,104.2697,,,,,,,
56400,,,13,-9.7154,104.6915,,,,,,,
56453,,,53,23.3817,102.6465,,,,,,,
56500,,,,,,0.1236,-4722.9106,392.918,0.1236,80708.6562,1425256.125,155.5417
56627,,,174,60.1024,98.0069,,,,,,,
56651,,,24,1.9829,96.3464,,,,,,,
56667,,,16,-6.5393,98.5037,,,,,,,
56675,,,8,-3.1909,98.1523,,,,,,,
56715,,,40,21.1246,96.5443,,,,,,,
56724,,,9,-8.165,97.6371,,,,,,,
56759,,,35,12.985,101.5516,,,,,,,
56790,,,31,8.1537,104.7341,,,,,,,
56823,,,33,10.3966,104.6905,,,,,,,
56938,,,115,87.9405,98.9268,,,,,,,
56968,,,30,5.9218,97.9771,,,,,,,
56976,,,8,-6.6761,97.5414,,,,,,,
56996,,,20,-3.7061,97.9748,,,,,,,
57000,,,,,,0.1263,-4710.2271,246.1838,0.1263,86636.0781,1548977.625,91.3841
57097,,,101,72.0968,98.0565,,,,,,,
57214,,,117,74.158,103.8721,,,,,,,
57224,,,10,-2.4601,103.6703,,,,,,,
57234,,,10,-2.8768,103.56,,,,,,,
57252,,,18,1.7798,103.7136,,,,,,,
57269,,,17,-11.3394,97.868,,,,,,,
57277,,,8,-6.5782,95.3581,,,,,,,
57319,,,42,15.9446,103.4987,,,,,,,
57342,,,23,-5.8333,103.9784,,,,,,,
57366,,,24,2.0901,101.0364,,,,,,,
57430,,,64,29.1955,98.1371,,,,,,,
57459,,,29,3.1271,97.9304,,,,,,,
57500,,,,,,0.1231,-4670.5918,228.5074,0.1231,145849.0938,1002966.5625,97.4201
57507,,,48,20.9066,97.8671,,,,,,,
57515,,,8,-6.0688,97.3797,,,,,,,
57660,,,145,126.5243,98.7698,,,,,,,
57706,,,46,7.7181,98.0448,,,,,,,
57838,,,132,77.6534,97.7819,,,,,,,
57873,,,35,11.2617,98.1206,,,,,,,
58000,,,,,,0.1224,-4672.9077,335.7286,0.1224,118274.2969,1647672.0,150.5491
58031,,,158,126.9489,97.6879,,,,,,,
58091,,,60,52.7422,98.1288,,,,,,,
58101,,,10,-6.0793,97.88,,,,,,,
58163,,,62,22.7617,98.001,,,,,,,
58171,,,8,-6.1081,98.0307,,,,,,,
58408,,,237,143.0984,97.6788,,,,,,,
58451,,,43,8.1789,97.6474,,,,,,,
58500,,,,,,0.122,-4696.8516,254.5183,0.122,114946.5859,1795148.625,97.0708
58511,,,60,34.9851,97.0474,,,,,,,
58555,,,44,23.5977,97.8151,,,,,,,
58573,,,18,-3.1578,98.4412,,,,,,,
58732,,,159,136.7623,97.463,,,,,,,
58741,,,9,-8.5622,97.8565,,,,,,,
58906,,,165,-2.242,96.9459,,,,,,,
59000,,,,,,0.1262,-4730.1079,279.7496,0.1262,101503.0703,840670.0625,154.9392
59124,,,218,71.7166,97.7656,,,,,,,
59231,,,107,32.3499,97.635,,,,,,,
59276,,,45,15.3157,97.3255,,,,,,,
59283,,,7,-6.7465,97.8508,,,,,,,
59327,,,44,25.126,97.3799,,,,,,,
59419,,,92,20.4264,97.1891,,,,,,,
59461,,,42,17.1564,98.3445,,,,,,,
59484,,,23,-4.0035,98.184,,,,,,,
59500,,,,,,0.1234,-4642.8496,228.9823,0.1234,56453.0703,659989.875,111.792
59533,,,49,34.737,97.5384,,,,,,,
59553,,,20,-4.883,97.7102,,,,,,,
59597,,,44,12.567,97.976,,,,,,,
59619,,,22,-6.7126,96.4039,,,,,,,
59683,,,64,35.6883,97.2312,,,,,,,
59703,,,20,-10.9338,96.1417,,,,,,,
59926,,,223,215.3036,97.5162,,,,,,,
60000,,,,,,0.1299,-4569.8467,500.4882,0.1299,90109.5391,2277909.25,89.3147
60000,17.2786,44.5,,,,,,,,,,
60084,,,158,14.8125,91.9385,,,,,,,
60092,,,8,-7.8439,96.656,,,,,,,
60100,,,8,-6.175,97.6001,,,,,,,
60170,,,70,37.314,97.695,,,,,,,
60179,,,9,-7.5035,95.2054,,,,,,,
60298,,,119,-5.228,96.8453,,,,,,,
60352,,,54,38.9293,97.4339,,,,,,,
60413,,,61,32.545,98.3409,,,,,,,
60420,,,7,-7.7276,99.2124,,,,,,,
60433,,,13,-8.6953,97.9293,,,,,,,
60484,,,51,31.5645,97.864,,,,,,,
60500,,,,,,0.1298,-4536.1216,309.242,0.1298,87352.0781,1426016.375,165.453
60539,,,55,25.2297,96.4161,,,,,,,
60547,,,8,-6.7239,97.5933,,,,,,,
60554,,,7,-7.1281,93.9431,,,,,,,
60591,,,37,14.8715,97.1557,,,,,,,
60635,,,44,21.7541,96.672,,,,,,,
60708,,,73,47.8183,98.2457,,,,,,,
60787,,,79,33.3491,97.975,,,,,,,
60810,,,23,-3.4997,97.7633,,,,,,,
60817,,,7,-7.2208,98.3335,,,,,,,
60876,,,59,41.6986,97.2457,,,,,,,
60946,,,70,60.5025,100.0657,,,,,,,
60965,,,19,-0.681,103.6386,,,,,,,
60987,,,22,-4.942,103.5421,,,,,,,
61000,,,,,,0.1335,-4542.645,367.4792,0.1335,67851.7109,1057814.375,96.7385
61039,,,52,31.0227,103.1646,,,,,,,
61069,,,30,9.0871,103.7061,,,,,,,
61109,,,40,26.3225,103.7444,,,,,,,
61160,,,51,28.0195,103.6337,,,,,,,
61195,,,35,25.9245,103.8237,,,,,,,
61210,,,15,-2.5222,103.7324,,,,,,,
61324,,,114,111.7813,99.6345,,,,,,,
61377,,,53,37.7201,102.9978,,,,,,,
61391,,,14,-7.8785,104.1632,,,,,,,
61440,,,49,41.7618,99.4802,,,,,,,
61490,,,50,40.3576,98.0554,,,,,,,
61498,,,8,-3.9392,97.6965,,,,,,,
61500,,,,,,0.133,-4557.6509,613.2757,0.133,105170.4766,1023766.25,151.5313
61505,,,7,-4.9635,98.1928,,,,,,,
61528,,,23,5.6163,97.3923,,,,,,,
61536,,,8,-3.6697,97.123,,,,,,,
61549,,,13,-7.6375,98.021,,,,,,,
61599,,,50,20.8746,98.1311,,,,,,,
61616,,,17,-11.0284,97.9524,,,,,,,
61671,,,55,60.2898,97.8225,,,,,,,
61679,,,8,-5.4134,97.9706,,,,,,,
61701,,,22,1.1203,98.1216,,,,,,,
61789,,,88,60.7403,97.9479,,,,,,,
61855,,,66,42.1091,97.9923,,,,,,,
61869,,,14,-7.498,97.387,,,,,,,
61883,,,14,-5.8946,97.8635,,,,,,,
61920,,,37,16.3048,97.9405,,,,,,,
61927,,,7,-5.755,97.483,,,,,,,
62000,,,,,,0.1339,-4466.3491,349.2154,0.1339,52738.8438,1033074.5625,123.4323
62111,,,184,191.1642,97.8479,,,,,,,
62248,,,137,-5.1415,97.2528,,,,,,,
62326,,,78,66.239,97.5288,,,,,,,
62347,,,21,-2.0326,97.9342,,,,,,,
62359,,,12,-1.7447,97.9063,,,,,,,
62377,,,18,-3.7714,97.8635,,,,,,,
62500,,,,,,0.1229,-4504.1729,220.8692,0.1229,83258.6094,1105922.875,138.4353
62525,,,148,111.9407,97.9533,,,,,,,
62568,,,43,21.0984,97.7623,,,,,,,
62662,,,94,70.1307,97.9245,,,,,,,
62688,,,26,3.5531,97.6737,,,,,,,
62737,,,49,26.0308,97.7913,,,,,,,
62848,,,111,109.239,97.8326,,,,,,,
62856,,,8,-4.2077,97.4691,,,,,,,
62938,,,82,71.2112,97.8752,,,,,,,
62980,,,42,22.9965,97.9482,,,,,,,
63000,,,,,,0.132,-4397.7031,267.959,0.132,99770.9062,1646888.125,130.2123
63009,,,29,3.5094,97.7546,,,,,,,
63071,,,62,55.7449,97.9907,,,,,,,
63085,,,14,-6.5567,97.411,,,,,,,
63171,,,86,64.441,97.8377,,,,,,,
63342,,,171,159.9027,97.9018,,,,,,,
63365,,,23,1.1127,97.956,,,,,,,
63378,,,13,-2.3113,98.049,,,,,,,
63401,,,23,2.4958,97.6108,,,,,,,
63412,,,11,-3.5885,98.236,,,,,,,
63450,,,38,22.609,97.8372,,,,,,,
63475,,,25,1.7041,98.0166,,,,,,,
63488,,,13,-3.6789,97.5278,,,,,,,
63500,,,,,,0.1299,-4386.6836,314.5102,0.1299,46531.3516,1091098.25,97.3103
63607,,,119,112.8395,97.2773,,,,,,,
63754,,,147,144.3639,97.5552,,,,,,,
63801,,,47,26.5908,97.548,,,,,,,
63924,,,123,145.1555,98.908,,,,,,,
63987,,,63,30.0328,104.4089,,,,,,,
64000,,,,,,0.1389,-4324.4844,386.6065,0.1389,51144.7656,982585.625,113.2549
64091,,,104,71.3747,99.2881,,,,,,,
64206,,,115,51.4112,97.6449,,,,,,,
64335,,,129,100.0419,97.4798,,,,,,,
64346,,,11,-3.4769,97.5426,,,,,,,
64500,,,,,,0.1495,-4325.187,242.1506,0.1495,128235.8594,1974589.375,111.3775
64513,,,167,285.4194,97.7248,,,,,,,
64556,,,43,21.7181,98.0205,,,,,,,
64664,,,108,28.8153,97.3784,,,,,,,
64822,,,158,11.596,99.3005,,,,,,,
64835,,,13,-1.3188,97.7863,,,,,,,
65000,,,,,,0.1404,-4303.5742,319.8212,0.1404,107799.5781,895327.8125,161.9394
65000,16.8587,117.0,,,,,,,,,,
65047,,,212,372.0182,87.8869,,,,,,,
65329,,,282,-0.0822,97.1442,,,,,,,
65500,,,,,,0.1407,-4227.5342,213.2015,0.1407,54674.6016,1853627.625,83.688
65674,,,345,445.3232,97.2112,,,,,,,
65870,,,196,95.7467,100.7038,,,,,,,
66000,,,,,,0.1346,-4195.8096,290.6873,0.1346,53531.4844,771151.6875,95.3617
66032,,,162,68.2683,102.6706,,,,,,,
66436,,,404,378.046,97.6044,,,,,,,
66500,,,,,,0.1336,-4102.0361,212.7386,0.1336,33691.3047,718862.25,106.0406
66645,,,209,444.6323,97.6494,,,,,,,
66974,,,329,196.7566,97.3863,,,,,,,
67000,,,,,,0.1334,-4101.9487,433.5806,0.1334,41385.5156,792910.5,138.2509
67500,,,,,,0.1334,-4051.1365,384.1407,0.1334,37729.6875,670726.0625,82.3078
67631,,,657,667.1394,97.7505,,,,,,,
67774,,,143,23.5598,97.8061,,,,,,,
67896,,,122,-2.3637,97.4133,,,,,,,
68000,,,,,,0.1345,-3983.9719,325.1148,0.1345,29158.2188,536159.6875,97.7322
68039,,,143,25.6395,97.8394,,,,,,,
68269,,,230,102.4825,98.3102,,,,,,,
68500,,,,,,0.1301,-3937.6028,315.6507,0.1301,29446.7578,521111.5938,111.17
68668,,,399,177.8938,99.7543,,,,,,,
68957,,,289,153.1839,97.6468,,,,,,,
69000,,,,,,0.1356,-3893.0847,204.5237,0.1356,32696.7109,840761.125,85.574
69126,,,169,32.1949,97.7289,,,,,,,
69237,,,111,80.2516,97.8734,,,,,,,
69480,,,243,19.5352,97.4624,,,,,,,
69500,,,,,,0.1366,-3796.4731,386.8931,0.1366,22736.8477,573460.0625,86.2714
69501,,,21,3.0696,97.1792,,,,,,,
69679,,,178,26.8276,97.6545,,,,,,,
69872,,,193,199.3285,97.6778,,,,,,,
69982,,,110,224.2914,97.7584,,,,,,,
70000,,,,,,0.1351,-3706.1877,334.0714,0.1351,24838.3906,713747.75,117.6301
70000,114.0567,143.5,,,,,,,,,,
70079,,,97,127.6328,75.4818,,,,,,,
70224,,,145,214.3703,97.5603,,,,,,,
70234,,,10,-3.896,97.6632,,,,,,,
70267,,,33,13.5046,97.5061,,,,,,,
70361,,,94,179.034,97.3545,,,,,,,
70500,,,,,,0.13,-3725.7363,315.6038,0.13,35066.6797,586848.4375,92.6636
70571,,,210,413.8048,103.8247,,,,,,,
70813,,,242,115.7297,104.0435,,,,,,,
71000,,,,,,0.1357,-3642.7651,283.9901,0.1357,47194.4219,1223266.25,76.9228
71500,,,,,,0.1318,-3571.4241,359.7308,0.1318,30759.5938,586863.5,193.2399
71506,,,693,696.0913,101.7194,,,,,,,
71517,,,11,-2.7002,97.3493,,,,,,,
71709,,,192,75.0207,97.6096,,,,,,,
71720,,,11,-3.513,97.8606,,,,,,,
71871,,,151,285.9593,97.6825,,,,,,,
71885,,,14,-2.7237,98.0246,,,,,,,
72000,,,,,,0.1265,-3541.2744,212.4992,0.1265,21522.627,449454.5,104.1709
72333,,,448,386.7285,97.7148,,,,,,,
72496,,,163,330.461,100.3147,,,,,,,
72500,,,,,,0.1222,-3486.0713,252.2553,0.1222,28658.4102,887811.375,96.8021
72525,,,29,12.3128,104.0694,,,,,,,
72555,,,30,8.4052,104.1642,,,,,,,
72710,,,155,-13.2379,104.1992,,,,,,,
72735,,,25,2.6506,104.1129,,,,,,,
72811,,,76,46.9174,101.052,,,,,,,
72944,,,133,299.2411,97.5499,,,,,,,
72973,,,29,5.102,98.1569,,,,,,,
72993,,,20,-3.0778,97.845,,,,,,,
73000,,,,,,0.1183,-3390.9697,181.652,0.1183,31146.9727,976151.5,59.9035
73074,,,81,153.9396,97.5908,,,,,,,
73123,,,49,37.2096,97.7532,,,,,,,
73250,,,127,263.9233,100.1397,,,,,,,
73275,,,25,3.6856,104.2513,,,,,,,
73490,,,215,79.3379,101.4591,,,,,,,
73500,,,,,,0.1202,-3345.6604,330.1355,0.1202,26662.2266,555526.625,120.2131
73518,,,28,5.4254,104.2527,,,,,,,
73537,,,19,-4.9028,104.049,,,,,,,
73546,,,9,-4.2878,105.0654,,,,,,,
73567,,,21,-3.3247,104.4631,,,,,,,
73659,,,92,106.5979,104.382,,,,,,,
73668,,,9,-6.4656,104.0214,,,,,,,
73884,,,216,220.052,104.3495,,,,,,,
73970,,,86,83.3571,104.29,,,,,,,
74000,,,,,,0.1143,-3313.0605,196.8591,0.1143,37164.1953,596151.875,116.1228
74058,,,88,78.3805,104.1249,,,,,,,
74164,,,106,136.5179,104.2229,,,,,,,
74197,,,33,6.9889,101.6328,,,,,,,
74218,,,21,-2.9932,97.3276,,,,,,,
74239,,,21,-2.4276,97.1084,,,,,,,
74256,,,17,-6.9581,97.2424,,,,,,,
74276,,,20,-5.7901,103.4383,,,,,,,
74444,,,168,298.7528,104.0584,,,,,,,
74500,,,,,,0.1133,-3295.2852,184.5055,0.1133,18771.6855,503650.375,97.7329
74563,,,119,102.5961,104.2496,,,,,,,
74607,,,44,25.9689,104.2266,,,,,,,
74821,,,214,389.8345,100.1246,,,,,,,
74849,,,28,5.8427,97.4838,,,,,,,
74873,,,24,-0.5123,97.7658,,,,,,,
74890,,,17,-6.1149,97.6348,,,,,,,
74917,,,27,3.9076,104.124,,,,,,,
74941,,,24,-0.0719,104.5741,,,,,,,
74967,,,26,2.0031,104.3505,,,,,,,
74994,,,27,4.4164,97.9151,,,,,,,
75000,,,,,,0.1232,-3267.8391,342.4885,0.1232,23574.6758,1097288.25,134.8129
75000,2.1538,25.9,,,,,,,,,,
75022,,,28,4.7934,80.6001,,,,,,,
75048,,,26,2.4173,97.7357,,,,,,,
75083,,,35,13.6694,97.3185,,,,,,,
75096,,,13,-4.4035,98.0483,,,,,,,
75105,,,9,-4.4327,97.2582,,,,,,,
75134,,,29,5.1521,97.5276,,,,,,,
75160,,,26,2.8563,100.9875,,,,,,,
75185,,,25,1.5309,97.4708,,,,,,,
75256,,,71,49.6722,97.7024,,,,,,,
75367,,,111,77.6176,102.9825,,,,,,,
75392,,,25,1.7912,104.605,,,,,,,
75405,,,13,-6.0226,98.7655,,,,,,,
75428,,,23,-0.5168,97.2934,,,,,,,
75440,,,12,-5.3121,98.5693,,,,,,,
75470,,,30,7.7,96.8617,,,,,,,
75495,,,25,1.0361,98.3782,,,,,,,
75500,,,,,,0.1147,-3171.4551,394.8033,0.1147,48922.5,466875.3438,89.7824
75541,,,46,17.7818,97.7917,,,,,,,
75936,,,395,176.6694,97.8992,,,,,,,
76000,,,,,,0.1152,-3152.7021,201.2908,0.1152,22811.8477,526630.3125,92.526
76094,,,158,38.1636,97.795,,,,,,,
76105,,,11,-2.9151,97.2244,,,,,,,
76223,,,118,51.7249,97.7816,,,,,,,
76293,,,70,34.2328,98.5594,,,,,,,
76394,,,101,71.4436,97.5488,,,,,,,
76500,,,,,,0.1161,-3075.2634,278.0379,0.1161,18825.6406,439876.8125,100.8053
76697,,,303,152.6664,98.3073,,,,,,,
76729,,,32,7.5193,104.4443,,,,,,,
76871,,,142,179.8491,104.2438,,,,,,,
77000,,,,,,0.113,-3027.2488,189.199,0.113,27831.9668,676731.875,114.0887
77226,,,355,559.0511,104.2943,,,,,,,
77500,,,,,,0.1174,-3000.2351,219.9409,0.1174,21461.2891,453651.3125,74.2696
78000,,,,,,0.1133,-2915.0308,143.1002,0.1133,22356.6992,648270.25,76.463
78148,,,922,700.6394,104.3504,,,,,,,
78280,,,132,282.2186,104.4146,,,,,,,
78500,,,,,,0.1096,-2903.2478,168.053,0.1096,18599.4531,683505.125,77.6638
78873,,,593,628.2048,97.4948,,,,,,,
78931,,,58,51.5661,96.6921,,,,,,,
79000,,,,,,0.1137,-2833.8164,155.8805,0.1137,21390.6113,412834.2188,64.1047
79117,,,186,171.9101,97.5523,,,,,,,
79217,,,100,92.8646,97.5265,,,,,,,
79279,,,62,41.3276,97.771,,,,,,,
79306,,,27,4.7209,97.8618,,,,,,,
79500,,,,,,0.1149,-2778.5234,329.8056,0.1149,11971.9941,383598.9062,69.8594
79523,,,217,227.4066,97.5493,,,,,,,
79819,,,296,310.0349,97.3506,,,,,,,
79943,,,124,60.3778,100.8572,,,,,,,
80000,,,,,,0.1123,-2720.4485,140.1341,0.1123,15709.4385,680252.4375,58.7489
80000,-25.0079,197.0,,,,,,,,,,
80080,,,137,140.6144,77.5304,,,,,,,
80262,,,182,312.905,97.7416,,,,,,,
80293,,,31,3.4532,97.6412,,,,,,,
80472,,,179,335.7301,97.4859,,,,,,,
80500,,,,,,0.1185,-2677.5461,257.5983,0.1185,13028.25,286185.1875,122.2129
80784,,,312,519.1086,100.4319,,,,,,,
80851,,,67,52.1351,100.9615,,,,,,,
81000,,,,,,0.1201,-2610.8872,205.5873,0.1201,21442.2793,772022.75,80.0359
81106,,,255,268.0787,101.6167,,,,,,,
81289,,,183,72.1907,102.5416,,,,,,,
81500,,,,,,0.114,-2539.3154,307.7557,0.114,13222.3105,335491.0938,116.6816
81779,,,490,597.749,97.6793,,,,,,,
81814,,,35,-4.449,97.0121,,,,,,,
81890,,,76,-5.0177,100.4305,,,,,,,
82000,,,,,,0.1138,-2564.748,113.4259,0.1138,19553.3691,443366.0,63.1471
82500,,,,,,0.1179,-2441.2761,150.7679,0.1179,16918.4766,528456.125,78.6348
82890,,,1000,1002.0162,97.684,,,,,,,
83000,,,,,,0.1137,-2422.7261,165.6334,0.1137,10624.3242,382730.2812,65.5325
83144,,,254,219.9148,97.8072,,,,,,,
83254,,,110,67.4689,97.4852,,,,,,,
83433,,,179,123.8775,97.6834,,,,,,,
83500,,,,,,0.1118,-2376.6433,368.1889,0.1118,21628.0039,376417.9062,57.5601
83893,,,460,480.7151,97.7645,,,,,,,
84000,,,,,,0.1141,-2339.1687,165.3129,0.1141,9316.252,313939.875,48.0713
84185,,,292,296.3299,97.7306,,,,,,,
84500,,,,,,0.1141,-2272.6404,187.948,0.1141,7210.1948,239129.1562,150.6456
84817,,,632,521.9049,97.9888,,,,,,,
85000,,,,,,0.1172,-2229.1733,174.9763,0.1172,7990.1694,310352.9375,56.2706
85000,1025.9114,1000.0,,,,,,,,,,
85500,,,,,,0.1111,-2199.5,172.7792,0.1111,9769.9023,178963.2656,62.9827
85609,,,792,640.3337,78.0709,,,,,,,
85860,,,251,105.8265,97.3322,,,,,,,
86000,,,,,,0.1085,-2188.9351,149.6806,0.1085,13582.5576,259211.1875,59.659
86011,,,151,4.2409,97.3689,,,,,,,
86201,,,190,50.0669,96.9978,,,,,,,
86500,,,,,,0.1118,-2076.0483,195.077,0.1118,7156.0488,220576.25,56.0987
86503,,,302,244.9244,97.1256,,,,,,,
86641,,,138,95.4321,103.6831,,,,,,,
86829,,,188,321.4231,103.9247,,,,,,,
87000,,,,,,0.1079,-2090.4224,151.6911,0.1079,7542.752,268349.9375,66.6298
87500,,,,,,0.1101,-2030.7899,134.331,0.1101,14940.7129,343664.7188,64.5467
87829,,,1000,1021.9475,99.0742,,,,,,,
88000,,,,,,0.108,-2006.5063,153.2819,0.108,5465.6567,251184.7656,63.7217
88051,,,222,115.1586,97.4495,,,,,,,
88348,,,297,188.3151,97.4299,,,,,,,
88500,,,,,,0.1037,-1954.8842,138.2434,0.1037,5776.0894,249946.2812,51.9046
88694,,,346,204.9745,97.2749,,,,,,,
88957,,,263,170.8654,98.1938,,,,,,,
89000,,,,,,0.1099,-1969.5801,136.0252,0.1099,4387.0132,204375.2188,83.183
89500,,,,,,0.1067,-1932.4614,88.6193,0.1067,4912.6514,233870.5,84.782
89520,,,563,721.867,102.508,,,,,,,
89781,,,261,354.7373,103.3403,,,,,,,
90000,,,,,,0.1091,-1894.2189,134.8736,0.1091,3943.2036,144385.875,33.4682
90000,1062.7953,1000.0,,,,,,,,,,
90500,,,,,,0.1129,-1848.854,116.9654,0.1129,8186.0605,198181.0312,100.7213
90566,,,785,640.4107,77.5147,,,,,,,
90851,,,285,213.4741,97.7713,,,,,,,
91000,,,,,,0.1101,-1843.1772,110.2668,0.1101,9790.8994,316377.9375,35.5579
91054,,,203,21.6068,101.2719,,,,,,,
91500,,,,,,0.107,-1816.1697,102.1873,0.107,4278.46,175406.6562,55.3837
91656,,,602,719.714,97.6752,,,,,,,
