env_steps,return,length,success,train/return,train/length,train/success,zp_critic_loss,zp_loss,critic_loss,FPS
0,0.0,324.0,0.0,,,,,,,
10000,0.0,324.0,0.0,0.0122,322.5806,0.0323,-1.8446,4.2496,0.0011,272.0512
20000,0.0,324.0,0.0,0.0157,322.5806,0.0645,-2.0369,4.9753,0.0,421.1821
30000,0.0,324.0,0.0,0.0445,312.5,0.0625,-2.079,5.1158,0.0,422.8606
40000,0.0,324.0,0.0,0.0249,322.5806,0.0968,-2.1073,5.2043,0.0,422.484
50000,0.0,324.0,0.0,0.0,322.5806,0.0,-2.129,5.2719,0.0,419.8087
60000,0.0,324.0,0.0,0.0379,312.5,0.1562,-2.1477,5.3338,0.0,418.8316
70000,0.0961,293.0,0.1,0.0218,322.5806,0.0968,-2.1652,5.3911,0.0,418.0892
80000,0.0,324.0,0.0,0.0,322.5806,0.0,-2.1795,5.4363,0.0,418.0994
90000,0.0,324.0,0.0,0.0487,312.5,0.0938,-2.1919,5.4747,0.0,417.1085
100000,0.0,324.0,0.0,0.0212,312.5,0.0625,-2.2039,5.5114,0.0,414.8659
110000,0.0,324.0,0.0,0.0463,312.5,0.125,-2.2155,5.5496,0.0,415.1738
120000,0.0,324.0,0.0,0.0042,322.5806,0.0323,-2.2249,5.5803,0.0,415.336
130000,0.0,324.0,0.0,0.0079,322.5806,0.0323,-2.2332,5.6067,0.0,413.9105
140000,0.0,324.0,0.0,0.0273,322.5806,0.0645,-2.2427,5.6349,0.0,413.4034
150000,0.0,324.0,0.0,0.0378,312.5,0.0938,-2.2488,5.6525,0.0,412.8706
160000,0.0,324.0,0.0,0.0835,294.1176,0.1765,-2.2574,5.6758,0.0,412.6791
170000,0.0,324.0,0.0,0.0754,303.0303,0.1818,-2.2635,5.6965,0.0,412.3112
180000,0.0,324.0,0.0,0.104,294.1176,0.1765,-2.2697,5.7143,0.0001,411.8228
190000,0.0,324.0,0.0,0.041,322.5806,0.1613,-2.2755,5.7334,0.0001,410.6403
200000,0.0,324.0,0.0,0.0899,294.1176,0.2059,-2.2813,5.7532,0.0001,410.9169
210000,0.0,324.0,0.0,0.0305,312.5,0.0625,-2.2866,5.7682,0.0001,409.8796
220000,0.0,324.0,0.0,0.0282,322.5806,0.0323,-2.291,5.7827,0.0001,409.1555
230000,0.0,324.0,0.0,0.0168,312.5,0.0625,-2.2958,5.7951,0.0001,408.5035
240000,0.0,324.0,0.0,0.0775,303.0303,0.1818,-2.3003,5.8136,0.0001,408.6224
250000,0.0,324.0,0.0,0.032,322.5806,0.0645,-2.3042,5.8204,0.0001,408.6712
260000,0.0,324.0,0.0,0.0155,312.5,0.0625,-2.3086,5.8364,0.0001,408.158
270000,0.0,324.0,0.0,0.0188,322.5806,0.0645,-2.3117,5.8432,0.0001,408.0039
280000,0.0,324.0,0.0,0.0426,312.5,0.0938,-2.3159,5.8614,0.0001,406.9763
290000,0.0,324.0,0.0,0.0277,322.5806,0.0645,-2.3187,5.8696,0.0001,408.1417
300000,0.0,324.0,0.0,0.031,312.5,0.0625,-2.3223,5.8772,0.0001,407.1483
310000,0.0,324.0,0.0,0.0191,312.5,0.0312,-2.3238,5.8852,0.0001,404.9702
320000,0.0,324.0,0.0,0.0984,303.0303,0.2727,-2.3275,5.8935,0.0001,406.861
330000,0.0,324.0,0.0,0.049,312.5,0.1562,-2.3308,5.9028,0.0001,406.2108
340000,0.0,324.0,0.0,0.0532,303.0303,0.0909,-2.3328,5.9114,0.0001,405.0421
350000,0.0,324.0,0.0,0.0521,312.5,0.1562,-2.3355,5.9169,0.0001,406.2079
360000,0.0,324.0,0.0,0.0297,312.5,0.0625,-2.3382,5.9249,0.0001,405.6959
370000,0.0,324.0,0.0,0.0934,303.0303,0.2121,-2.3397,5.9297,0.0001,404.7719
380000,0.0,324.0,0.0,0.1121,285.7143,0.1714,-2.3422,5.9394,0.0001,404.1736
390000,0.0,324.0,0.0,0.0709,312.5,0.1875,-2.3441,5.9426,0.0001,404.2759
400000,0.0,324.0,0.0,0.11,285.7143,0.2286,-2.3469,5.9503,0.0001,404.5857
410000,0.0,324.0,0.0,0.0981,303.0303,0.1818,-2.3486,5.956,0.0002,403.1542
420000,0.0,324.0,0.0,0.0729,303.0303,0.1818,-2.3507,5.9632,0.0002,402.6867
430000,0.0,324.0,0.0,0.018,312.5,0.0625,-2.3519,5.9655,0.0002,402.2003
440000,0.0,324.0,0.0,0.0737,303.0303,0.1515,-2.3535,5.9691,0.0002,401.8133
450000,0.0,324.0,0.0,0.0265,322.5806,0.0645,-2.3566,5.9802,0.0002,401.1327
460000,0.0,324.0,0.0,0.0159,322.5806,0.0323,-2.3579,5.9825,0.0002,401.8493
470000,0.0,324.0,0.0,0.0698,303.0303,0.0909,-2.3596,5.9917,0.0002,400.8738
480000,0.0,324.0,0.0,0.038,303.0303,0.0606,-2.361,5.993,0.0002,400.3928
490000,0.0,324.0,0.0,0.0529,312.5,0.125,-2.3629,5.9981,0.0002,399.7178
500000,0.0,324.0,0.0,0.0477,312.5,0.0938,-2.3642,6.0038,0.0002,399.6183
510000,0.0,324.0,0.0,0.0811,303.0303,0.1818,-2.3648,6.0028,0.0002,400.2967
520000,0.0,324.0,0.0,0.0273,312.5,0.0312,-2.3665,6.0075,0.0002,399.6955
530000,0.0,324.0,0.0,0.0548,312.5,0.125,-2.3677,6.011,0.0002,399.5954
540000,0.0,324.0,0.0,0.0345,312.5,0.0625,-2.3685,6.0129,0.0002,400.4385
550000,0.0,324.0,0.0,0.0428,312.5,0.0938,-2.3703,6.0183,0.0002,400.4545
560000,0.0,324.0,0.0,0.0956,294.1176,0.2353,-2.3714,6.0219,0.0002,399.3776
570000,0.0,324.0,0.0,0.1179,294.1176,0.2059,-2.3723,6.0234,0.0002,398.4657
580000,0.0,324.0,0.0,0.1159,285.7143,0.1714,-2.3734,6.0264,0.0003,398.8394
590000,0.0,324.0,0.0,0.1258,285.7143,0.2,-2.375,6.0313,0.0003,397.8689
600000,0.0,324.0,0.0,0.0484,312.5,0.0625,-2.3757,6.0329,0.0002,397.3112
610000,0.0,324.0,0.0,0.0762,294.1176,0.1471,-2.3762,6.0354,0.0003,398.1184
620000,0.0,324.0,0.0,0.0651,312.5,0.125,-2.3778,6.0409,0.0003,396.8204
630000,0.0,324.0,0.0,0.1183,285.7143,0.2,-2.3787,6.0409,0.0003,398.4787
640000,0.0,324.0,0.0,0.0488,312.5,0.0938,-2.3793,6.0411,0.0003,397.5547
650000,0.0,324.0,0.0,0.0621,303.0303,0.1515,-2.3802,6.0447,0.0003,396.6772
660000,0.0,324.0,0.0,0.0284,322.5806,0.0645,-2.3813,6.047,0.0003,397.6706
670000,0.0,324.0,0.0,0.0041,322.5806,0.0323,-2.3817,6.0474,0.0003,396.7148
680000,0.0,324.0,0.0,0.0385,312.5,0.0625,-2.3825,6.0488,0.0003,396.717
690000,0.0,324.0,0.0,0.0628,303.0303,0.1818,-2.3834,6.0539,0.0003,396.8167
700000,0.0,324.0,0.0,0.0268,322.5806,0.0645,-2.3845,6.0565,0.0003,398.8235
710000,0.0,324.0,0.0,0.071,303.0303,0.1515,-2.3851,6.057,0.0003,398.3554
720000,0.0,324.0,0.0,0.0099,322.5806,0.0323,-2.3862,6.0609,0.0003,397.6098
730000,0.0,324.0,0.0,0.0321,312.5,0.0625,-2.3867,6.0608,0.0003,395.8548
740000,0.0,324.0,0.0,0.062,303.0303,0.1212,-2.3876,6.0641,0.0003,396.0756
750000,0.0,324.0,0.0,0.0582,312.5,0.125,-2.3874,6.0614,0.0003,395.294
760000,0.0,324.0,0.0,0.0254,312.5,0.0625,-2.3883,6.0647,0.0003,394.7587
770000,0.0,324.0,0.0,0.0344,312.5,0.0938,-2.3892,6.0685,0.0003,395.6296
780000,0.0,324.0,0.0,0.0,322.5806,0.0,-2.389,6.0649,0.0003,394.5516
790000,0.0,324.0,0.0,0.046,312.5,0.0625,-2.3903,6.0698,0.0003,395.3427
800000,0.0,324.0,0.0,0.0844,303.0303,0.1212,-2.391,6.0724,0.0003,394.9601
810000,0.0,324.0,0.0,0.0428,312.5,0.0938,-2.3906,6.0689,0.0003,393.7052
