env_steps,return,length,success,train/return,train/length,train/success,zp_loss,critic_loss,FPS
0,-0.8006,2.2,0.1,,,,,,
10000,0.7694,36.9,1.0,-0.8465,6.68,0.0782,0.0009,0.0143,412.9074
20000,0.8013,31.8,1.0,-0.8395,6.3939,0.0818,0.0013,0.0086,688.3287
30000,0.8606,22.3,1.0,-0.8514,6.8493,0.076,0.0013,0.0076,683.9084
40000,0.6338,55.4,0.8,-0.8129,6.5317,0.0954,0.0013,0.0092,679.3165
50000,0.6106,59.1,0.8,-0.8151,6.8353,0.0943,0.0013,0.0104,676.2184
60000,0.6687,49.8,0.8,-0.8309,7.2254,0.0867,0.0013,0.0116,678.9057
70000,0.8294,27.3,1.0,-0.8103,7.3475,0.097,0.0014,0.0133,673.9178
80000,0.66,52.8,0.9,-0.8075,7.5988,0.0988,0.0014,0.0156,669.5418
90000,0.78,35.2,1.0,-0.8092,7.4683,0.0978,0.0015,0.0179,670.6792
100000,0.4856,75.9,0.6,-0.7997,7.485,0.1025,0.0015,0.0185,670.0131
110000,0.6525,54.0,0.9,-0.7674,7.7882,0.1192,0.0015,0.0209,668.3651
120000,0.7475,40.4,1.0,-0.7666,7.8802,0.1198,0.0015,0.0248,664.7503
130000,0.6025,60.4,0.8,-0.7176,8.1103,0.1452,0.0016,0.0325,665.067
140000,0.7562,39.0,1.0,-0.7315,8.0515,0.1377,0.0016,0.0466,658.8828
150000,0.8306,27.1,1.0,-0.7218,8.0,0.1424,0.0016,0.062,656.3828
160000,0.865,21.6,1.0,-0.6949,8.2781,0.1565,0.0017,0.0757,660.5327
170000,0.8337,25.0,0.9,-0.6465,8.3056,0.1819,0.0017,0.043,659.1482
180000,0.9037,15.4,1.0,-0.6098,8.658,0.2009,0.0017,0.04,656.8589
190000,0.7431,39.5,0.9,-0.6167,8.6133,0.1972,0.0017,0.0307,654.8224
200000,0.9031,15.5,1.0,-0.587,8.6806,0.2127,0.0016,0.0186,653.2414
210000,0.9363,10.2,1.0,-0.4956,8.6281,0.2588,0.0016,0.0121,650.9647
220000,0.9237,12.2,1.0,-0.4481,8.3056,0.2841,0.0016,0.0085,648.6626
230000,0.9594,6.5,1.0,-0.4416,8.0775,0.2868,0.0016,0.0062,647.6524
240000,0.9163,13.4,1.0,-0.3745,8.0,0.3224,0.0016,0.0047,644.1325
250000,0.9325,10.8,1.0,-0.3602,8.3752,0.3291,0.0016,0.0039,647.0885
260000,0.9594,6.5,1.0,-0.3012,8.1301,0.3593,0.0016,0.0036,645.4345
270000,0.9544,7.3,1.0,-0.2951,8.0645,0.3621,0.0016,0.0035,642.0485
280000,0.9338,10.6,1.0,-0.314,8.2988,0.3535,0.0016,0.0041,638.7415
290000,0.9269,11.7,1.0,-0.2423,8.071,0.3898,0.0016,0.0031,637.288
300000,0.9287,11.4,1.0,-0.2179,8.3195,0.4027,0.0016,0.0031,638.2066
310000,0.9256,11.9,1.0,-0.2456,8.2102,0.3883,0.0016,0.0032,638.3997
320000,0.9119,14.1,1.0,-0.1534,8.3822,0.4359,0.0017,0.0032,635.8017
330000,0.9456,8.7,1.0,-0.1734,8.5837,0.4258,0.0017,0.0032,635.93
340000,0.9713,4.6,1.0,-0.1682,8.3195,0.4285,0.0017,0.0033,636.5204
350000,0.96,6.4,1.0,-0.1321,8.726,0.4468,0.0017,0.0033,634.8056
