env_steps,return,length,success,train/return,train/length,train/success,op_loss,critic_loss,FPS
2560000,0.9558,15.9,1.0,0.9337,18.1159,0.9837,0.2294,0.0011,686.2247
2570000,0.9556,16.0,1.0,0.9468,18.4502,0.9982,0.2296,0.0011,685.238
2580000,0.9544,16.4,1.0,0.9472,17.762,0.9964,0.2287,0.0011,682.2772
2590000,0.9514,17.5,1.0,0.9438,18.2815,0.9945,0.2286,0.0011,685.6361
2600000,0.9572,15.4,1.0,0.9447,18.5185,0.9944,0.2281,0.0011,685.0409
2610000,0.9536,16.7,1.0,0.9379,18.4162,0.989,0.228,0.0011,681.9021
2620000,0.9492,18.3,1.0,0.9448,18.5529,0.9963,0.2278,0.0011,683.1325
2630000,0.9514,17.5,1.0,0.9445,18.0505,0.9946,0.2273,0.0011,683.5221
2640000,0.9561,15.8,1.0,0.9499,18.0505,1.0,0.2273,0.0011,678.9923
2650000,0.9553,16.1,1.0,0.943,18.5874,0.9944,0.2268,0.0011,674.236
2660000,0.9494,18.2,1.0,0.9438,18.315,0.9945,0.2268,0.0011,682.0627
2670000,0.955,16.2,1.0,0.9442,18.1488,0.9946,0.2264,0.0011,682.393
2680000,0.9547,16.3,1.0,0.9474,18.315,0.9982,0.2262,0.001,678.0809
2690000,0.9536,16.7,1.0,0.9438,18.2482,0.9945,0.2259,0.001,670.3635
2700000,0.6667,109.2,0.7,0.9417,18.3824,0.9926,0.2257,0.001,679.4366
2710000,0.9547,16.3,1.0,0.9431,18.5185,0.9944,0.2255,0.001,676.1051
2720000,0.9569,15.5,1.0,0.9445,18.622,0.9963,0.2251,0.001,678.7599
2730000,0.8542,48.9,0.9,0.9409,18.622,0.9926,0.2256,0.001,675.4822
2740000,0.9539,16.6,1.0,0.947,18.4502,0.9982,0.2254,0.001,676.6581
2750000,0.9544,16.4,1.0,0.9459,18.1818,0.9964,0.2248,0.001,678.4561
2760000,0.9511,17.6,1.0,0.94,18.9036,0.9924,0.2245,0.001,675.1268
2770000,0.9575,15.3,1.0,0.9416,18.4843,0.9926,0.2249,0.001,672.4303
2780000,0.9528,17.0,1.0,0.9431,18.5185,0.9944,0.2242,0.001,671.2705
2790000,0.9517,17.4,1.0,0.9466,18.5874,0.9981,0.2238,0.001,672.0332
2800000,0.9539,16.6,1.0,0.9447,18.5874,0.9963,0.2235,0.001,673.8698
2810000,0.9489,18.4,1.0,0.9406,18.7266,0.9925,0.2232,0.001,672.6134
2820000,0.9542,16.5,1.0,0.9422,18.797,0.9944,0.2232,0.001,669.7701
2830000,0.9556,16.0,1.0,0.9417,18.3824,0.9926,0.223,0.001,668.9742
2840000,0.955,16.2,1.0,0.9466,18.5529,0.9981,0.2227,0.001,667.7451
2850000,0.9511,17.6,1.0,0.9448,18.5529,0.9963,0.2229,0.001,669.0123
2860000,0.9572,15.4,1.0,0.9431,18.5185,0.9944,0.2228,0.001,670.7492
2870000,0.9522,17.2,1.0,0.9424,18.7617,0.9944,0.2226,0.001,670.2843
2880000,0.9528,17.0,1.0,0.9397,19.0476,0.9924,0.2219,0.001,670.1914
2890000,0.9506,17.8,1.0,0.9422,18.2149,0.9927,0.2216,0.001,668.3286
2900000,0.7592,79.5,0.8,0.9446,19.305,0.9981,0.2218,0.001,668.8042
2910000,0.9569,15.5,1.0,0.9407,19.2308,0.9942,0.2213,0.001,669.1152
2920000,0.9539,16.6,1.0,0.9461,18.7266,0.9981,0.2215,0.001,666.8646
2930000,0.9522,17.2,1.0,0.9431,18.4843,0.9945,0.2207,0.001,668.0487
2940000,0.9572,15.4,1.0,0.9468,18.5185,0.9981,0.2209,0.001,665.956
2950000,0.9547,16.3,1.0,0.9401,18.315,0.9908,0.2203,0.001,664.3341
2960000,0.9556,16.0,1.0,0.9443,18.7266,0.9963,0.2206,0.001,664.7322
2970000,0.955,16.2,1.0,0.9465,18.622,0.9981,0.2201,0.001,664.5958
2980000,0.9544,16.4,1.0,0.9472,18.9753,1.0,0.2201,0.001,659.1068
2990000,0.945,19.8,1.0,0.9445,18.6567,0.9963,0.2203,0.001,656.4523
3000000,0.9508,17.7,1.0,0.9444,18.6916,0.9963,0.2202,0.001,659.8054
3010000,0.9503,17.9,1.0,0.9457,18.9036,0.9981,0.2196,0.001,656.6595
3020000,0.9525,17.1,1.0,0.941,18.5874,0.9926,0.2197,0.001,660.7038
3030000,0.8569,47.9,0.9,0.9423,18.7617,0.9944,0.2197,0.001,658.9461
3040000,0.9475,18.9,1.0,0.9472,19.0114,1.0,0.2186,0.001,656.5505
3050000,0.9558,15.9,1.0,0.9411,18.5874,0.9926,0.2189,0.001,657.9843
3060000,0.9561,15.8,1.0,0.9421,18.8324,0.9944,0.2191,0.001,655.1885
3070000,0.8578,47.6,0.9,0.9463,18.6567,0.9981,0.2188,0.001,651.2958
3080000,0.9561,15.8,1.0,0.9454,18.9753,0.9981,0.2184,0.001,654.6624
3090000,0.9461,19.4,1.0,0.9458,18.9036,0.9981,0.2181,0.001,654.4101
3100000,0.9542,16.5,1.0,0.9434,19.084,0.9962,0.2183,0.001,653.5975
3110000,0.9525,17.1,1.0,0.9432,18.4502,0.9945,0.2182,0.001,653.2006
3120000,0.6569,112.7,0.7,0.943,18.5185,0.9944,0.2175,0.001,651.0718
3130000,0.8553,48.5,0.9,0.9481,18.6916,1.0,0.2172,0.001,650.9867
3140000,0.8475,51.3,0.9,0.9396,19.0476,0.9924,0.2176,0.001,653.4859
3150000,0.9503,17.9,1.0,0.944,18.2149,0.9945,0.2174,0.001,650.0602
3160000,0.9522,17.2,1.0,0.9442,18.7617,0.9962,0.2173,0.001,650.2696
3170000,0.9533,16.8,1.0,0.9417,18.9753,0.9943,0.2171,0.001,650.2713
3180000,0.9525,17.1,1.0,0.9427,18.622,0.9944,0.2169,0.001,647.625
3190000,0.9539,16.6,1.0,0.9461,18.7617,0.9981,0.2164,0.001,651.1295
3200000,0.9503,17.9,1.0,0.9409,18.622,0.9926,0.2166,0.001,649.3976
3210000,0.9533,16.8,1.0,0.9399,18.9394,0.9924,0.2166,0.001,649.4327
3220000,0.9494,18.2,1.0,0.9448,19.1939,0.9981,0.2162,0.001,644.4481
3230000,0.9456,19.6,1.0,0.9407,18.6916,0.9925,0.2162,0.001,649.5602
3240000,0.9547,16.3,1.0,0.9444,19.3424,0.9981,0.2158,0.001,650.1171
3250000,0.9542,16.5,1.0,0.938,18.3824,0.989,0.2162,0.001,643.4013
3260000,0.8497,50.5,0.9,0.9454,19.0476,0.9981,0.2158,0.0009,644.6905
3270000,0.9553,16.1,1.0,0.9405,18.6916,0.9925,0.216,0.0009,644.9337
3280000,0.9572,15.4,1.0,0.9449,19.1571,0.9981,0.2156,0.001,643.1079
3290000,0.9586,14.9,1.0,0.9397,19.0114,0.9924,0.2156,0.0009,644.7886
3300000,0.9472,19.0,1.0,0.9369,19.8807,0.992,0.2145,0.001,642.1218
3310000,0.9517,17.4,1.0,0.9411,19.1571,0.9943,0.2153,0.0009,643.1275
3320000,0.9572,15.4,1.0,0.9395,19.1571,0.9923,0.215,0.001,638.7365
3330000,0.9544,16.4,1.0,0.9383,18.8679,0.9906,0.2147,0.0009,638.1553
3340000,0.9419,20.9,1.0,0.9443,18.7266,0.9963,0.2149,0.0009,640.5918
3350000,0.9569,15.5,1.0,0.9395,19.084,0.9924,0.2147,0.0009,644.4953
3360000,0.9514,17.5,1.0,0.9408,19.2308,0.9942,0.2149,0.0009,639.3564
3370000,0.9517,17.4,1.0,0.9403,19.4932,0.9942,0.2147,0.0009,640.7877
3380000,0.9547,16.3,1.0,0.939,19.8807,0.994,0.2136,0.0009,638.1814
3390000,0.9561,15.8,1.0,0.9432,19.084,0.9962,0.2141,0.0009,637.7741
3400000,0.9472,19.0,1.0,0.9436,18.9753,0.9962,0.2133,0.0009,638.7926
3410000,0.6522,114.4,0.7,0.9457,18.8324,0.9981,0.2138,0.0009,641.5658
3420000,0.9542,16.5,1.0,0.9416,19.0114,0.9943,0.2125,0.0009,643.856
