env_steps,return,length,success,train/return,train/length,train/success,op_loss,critic_loss,FPS
0,0.0,484.0,0.0,,,,,,
10000,0.0,484.0,0.0,0.0,38.7597,0.0,2.5254,0.0014,602.5207
20000,0.0,484.0,0.0,0.0,48.0769,0.0,1.4284,0.0,931.0133
30000,0.0,484.0,0.0,0.0,39.0625,0.0,1.0265,0.0,930.1608
40000,0.0,484.0,0.0,0.0,44.0529,0.0,0.8333,0.0,919.5753
50000,0.0,484.0,0.0,0.0,35.5872,0.0,0.7179,0.0,915.504
60000,0.0,484.0,0.0,0.0,40.9836,0.0,0.6442,0.0,919.619
70000,0.0,484.0,0.0,0.0,40.6504,0.0,0.604,0.0,917.2399
80000,0.0,484.0,0.0,0.0,40.9836,0.0,0.573,0.0,909.7499
90000,0.0,484.0,0.0,0.0,39.0625,0.0,0.5545,0.0,908.2707
100000,0.0,484.0,0.0,0.0,38.7597,0.0,0.5399,0.0,896.032
110000,0.0,484.0,0.0,0.0,44.2478,0.0,0.5295,0.0,904.4452
120000,0.0,484.0,0.0,0.0,46.2963,0.0,0.5215,0.0,888.8766
130000,0.0,484.0,0.0,0.0,41.4938,0.0,0.5161,0.0,893.7141
140000,0.0,484.0,0.0,0.0,43.29,0.0,0.507,0.0,891.5518
150000,0.0,484.0,0.0,0.0,44.6429,0.0,0.5009,0.0,887.837
160000,0.0,484.0,0.0,0.0,46.0829,0.0,0.4963,0.0,886.2089
170000,0.0,484.0,0.0,0.0,50.0,0.0,0.4914,0.0,884.7632
180000,0.0,484.0,0.0,0.0,56.1798,0.0,0.4874,0.0,864.7034
190000,0.0,484.0,0.0,0.0,55.2486,0.0,0.4848,0.0,877.9459
200000,0.0,484.0,0.0,0.0,48.0769,0.0,0.4815,0.0,879.1065
210000,0.0,484.0,0.0,0.0,55.2486,0.0,0.4767,0.0,870.968
220000,0.0,484.0,0.0,0.0,58.1395,0.0,0.4744,0.0,875.2155
230000,0.0,484.0,0.0,0.0,56.8182,0.0,0.4704,0.0,875.1318
240000,0.0,484.0,0.0,0.0,60.9756,0.0,0.4695,0.0,876.2588
250000,0.0,484.0,0.0,0.0,63.6943,0.0,0.4668,0.0,867.8437
260000,0.0,484.0,0.0,0.0,58.4795,0.0,0.463,0.0,868.3086
270000,0.0,484.0,0.0,0.0,62.5,0.0,0.461,0.0,875.4334
280000,0.0,484.0,0.0,0.0,71.4286,0.0,0.4589,0.0,864.0941
290000,0.0,484.0,0.0,0.0,63.2911,0.0,0.4573,0.0,868.4159
300000,0.0,484.0,0.0,0.0,58.8235,0.0,0.4548,0.0,859.5501
310000,0.0,484.0,0.0,0.0,49.2611,0.0,0.4584,0.0,855.018
320000,0.0,484.0,0.0,0.0,54.0541,0.0,0.4621,0.0,860.7506
330000,0.0,484.0,0.0,0.0,57.1429,0.0,0.4633,0.0,861.8731
340000,0.0,484.0,0.0,0.0,78.125,0.0,0.4629,0.0,851.4031
350000,0.0,484.0,0.0,0.0,72.9927,0.0,0.4608,0.0,851.4482
360000,0.0,484.0,0.0,0.0,71.4286,0.0,0.4607,0.0,853.2925
370000,0.0,484.0,0.0,0.0,86.9565,0.0,0.4564,0.0,849.8487
380000,0.0,484.0,0.0,0.0,85.4701,0.0,0.454,0.0,848.4752
390000,0.0,484.0,0.0,0.0,90.9091,0.0,0.452,0.0,847.804
400000,0.0,484.0,0.0,0.0,79.3651,0.0,0.4496,0.0,843.9746
410000,0.0,484.0,0.0,0.0,86.9565,0.0,0.4473,0.0,846.3499
420000,0.0,484.0,0.0,0.0,86.2069,0.0,0.4437,0.0,843.4639
430000,0.0,484.0,0.0,0.0,65.3595,0.0,0.4396,0.0,835.5177
440000,0.0,484.0,0.0,0.0,79.3651,0.0,0.4386,0.0,840.3601
450000,0.0,484.0,0.0,0.0,66.6667,0.0,0.4363,0.0,836.5889
460000,0.0,484.0,0.0,0.0,81.9672,0.0,0.4344,0.0,840.2031
470000,0.0,484.0,0.0,0.0,73.5294,0.0,0.4325,0.0,838.7954
480000,0.0,484.0,0.0,0.0,104.1667,0.0,0.4283,0.0,838.1421
490000,0.0,484.0,0.0,0.0,69.9301,0.0,0.426,0.0,835.9803
500000,0.0,242.7,0.0,0.0,71.4286,0.0,0.4243,0.0,835.541
510000,0.0,437.6,0.0,0.0,68.9655,0.0,0.421,0.0,836.6349
520000,0.0,484.0,0.0,0.0,54.9451,0.0,0.4196,0.0,831.3783
530000,0.0,484.0,0.0,0.0,52.9101,0.0,0.419,0.0,829.0354
540000,0.0,484.0,0.0,0.0,71.9424,0.0,0.4219,0.0,826.7321
550000,0.0,484.0,0.0,0.0,81.9672,0.0,0.4243,0.0,830.1497
560000,0.0,484.0,0.0,0.0,81.3008,0.0,0.4247,0.0,830.4142
570000,0.0,484.0,0.0,0.0,84.7458,0.0,0.425,0.0,828.9552
580000,0.0,484.0,0.0,0.0,121.9512,0.0,0.4265,0.0,831.8151
590000,0.0,484.0,0.0,0.0,109.8901,0.0,0.4241,0.0,827.2277
600000,0.0,484.0,0.0,0.0,87.7193,0.0,0.4225,0.0,827.0025
610000,0.0,484.0,0.0,0.0,112.3596,0.0,0.4223,0.0,826.1482
