env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
40000,,,0.9315,0.7616,0.0865,-64.3023,10.2136,0.7713,2.8398,11.66,1.3131,,,
40000,2283.1179,1000.0,,,,,,,,,,,,
40000,,,,,,,,,,,,1000,1475.9847,77.6543
40500,,,0.9043,0.7625,0.0846,-68.9151,9.2072,0.7184,3.4525,33.1546,1.2611,,,
41000,,,0.9097,0.7453,0.0844,-66.7426,9.6224,0.7383,3.2737,17.6138,1.7451,,,
41000,,,,,,,,,,,,1000,930.7004,94.5364
41500,,,0.9197,0.7555,0.0862,-70.3104,10.8988,0.7517,3.7922,20.311,1.3897,,,
42000,,,0.9251,0.7624,0.0853,-72.8538,10.8643,0.7642,4.2564,12.3393,1.3856,,,
42000,,,,,,,,,,,,1000,1342.9959,94.393
42500,,,0.9382,0.7667,0.088,-73.7385,11.0043,0.7832,3.6563,27.5945,1.0575,,,
43000,,,0.9538,0.748,0.0899,-75.2253,10.8242,0.8106,4.7365,19.1953,1.5799,,,
43000,,,,,,,,,,,,1000,1402.8784,94.4809
43500,,,0.9291,0.7619,0.0861,-76.6778,10.1124,0.7672,3.8434,28.1759,1.2954,,,
44000,,,0.9247,0.7604,0.0869,-77.714,11.9181,0.758,4.0839,16.2628,1.6694,,,
44000,,,,,,,,,,,,1000,330.7457,94.718
44500,,,0.9471,0.7621,0.0887,-81.0282,12.6961,0.7978,5.8079,37.5104,1.6947,,,
45000,,,0.9267,0.7578,0.0868,-80.6036,11.9571,0.7655,3.9626,12.833,1.3652,,,
45000,2312.6079,1000.0,,,,,,,,,,,,
45000,,,,,,,,,,,,1000,883.1859,79.1351
45500,,,0.9251,0.7581,0.0866,-81.9035,9.8923,0.7653,4.0699,18.5851,2.1922,,,
46000,,,0.9181,0.7657,0.0845,-85.4643,11.0012,0.7576,3.5592,18.7071,1.7942,,,
46000,,,,,,,,,,,,1000,954.8108,94.1192
46500,,,0.9301,0.7744,0.0866,-87.3458,10.8644,0.7644,3.4563,10.0183,1.3067,,,
47000,,,0.9353,0.7577,0.0858,-84.0274,10.7747,0.7894,5.7581,34.7436,1.6224,,,
47000,,,,,,,,,,,,1000,1716.71,95.7274
47500,,,0.9479,0.7647,0.0893,-85.5459,12.3487,0.8088,4.1213,50.2653,2.868,,,
48000,,,0.9342,0.7572,0.0868,-86.2375,11.7011,0.7751,4.1829,20.0084,1.7727,,,
48000,,,,,,,,,,,,1000,637.0349,92.2236
48500,,,0.9456,0.7592,0.0883,-90.3241,13.5276,0.7947,4.2832,58.9412,1.5062,,,
49000,,,0.9276,0.7644,0.0858,-91.0197,11.0225,0.7718,4.748,68.0489,2.3013,,,
49000,,,,,,,,,,,,1000,1719.8665,92.2634
49500,,,0.9093,0.7619,0.0842,-92.7773,15.5497,0.7368,7.8827,62.2385,2.1552,,,
50000,,,0.92,0.77,0.0843,-91.6183,12.8785,0.7557,6.1309,37.0813,2.1138,,,
50000,2540.0467,1000.0,,,,,,,,,,,,
50000,,,,,,,,,,,,1000,1792.9414,77.9283
50500,,,0.927,0.7754,0.0873,-95.7128,12.205,0.7702,3.878,53.4084,1.1854,,,
51000,,,0.9531,0.7717,0.0892,-98.1824,10.4253,0.8143,4.3102,56.1151,1.6992,,,
51000,,,,,,,,,,,,1000,1700.5363,95.0911
51500,,,0.9558,0.7834,0.0902,-98.4106,13.8522,0.8254,4.5091,21.4471,2.3786,,,
52000,,,0.9222,0.7775,0.0855,-100.2357,10.5913,0.7599,6.0031,30.5888,1.814,,,
52000,,,,,,,,,,,,1000,1439.0977,93.8814
52500,,,0.9518,0.7843,0.0895,-102.4592,14.2893,0.81,4.3653,21.4752,1.6593,,,
53000,,,0.9156,0.774,0.0852,-104.0843,11.8783,0.7514,4.5619,23.2153,2.4236,,,
53000,,,,,,,,,,,,1000,1810.2211,93.5953
53500,,,0.942,0.7882,0.0884,-107.8923,11.3041,0.7903,4.3887,21.8683,1.8932,,,
54000,,,0.9353,0.7801,0.0861,-106.5734,12.7718,0.7946,4.7676,32.5557,1.7916,,,
54000,,,,,,,,,,,,1000,1931.4857,92.4776
54500,,,0.9683,0.7896,0.0922,-106.0765,15.0877,0.8299,4.781,59.3052,1.6946,,,
55000,,,0.9565,0.7774,0.0903,-114.1341,10.7882,0.8143,5.2911,61.4873,2.563,,,
55000,2844.5444,1000.0,,,,,,,,,,,,
55000,,,,,,,,,,,,1000,1119.5114,77.6557
55500,,,0.9647,0.7851,0.0921,-116.0844,11.802,0.8283,4.7095,24.5881,2.1694,,,
56000,,,0.9551,0.792,0.0904,-112.7031,11.5265,0.8107,4.6783,18.1774,1.9747,,,
56000,,,,,,,,,,,,1000,1019.4356,92.4922
56500,,,0.9424,0.787,0.0877,-113.7915,11.2913,0.7882,5.8303,38.0212,2.495,,,
57000,,,0.9394,0.7882,0.0879,-116.004,10.7784,0.784,4.0259,19.6824,2.5217,,,
57000,,,,,,,,,,,,1000,1916.105,94.8312
57500,,,0.9574,0.7854,0.0912,-116.3923,13.2695,0.8185,4.9929,48.4246,1.8241,,,
58000,,,0.9401,0.7766,0.088,-114.7732,14.3596,0.7898,5.3589,69.8816,1.4995,,,
58000,,,,,,,,,,,,1000,2338.0203,97.803
58500,,,0.9446,0.7863,0.0883,-119.2284,12.1929,0.7971,5.685,53.0718,1.4714,,,
59000,,,0.9802,0.8028,0.0931,-124.8449,12.441,0.8643,4.8026,87.2188,1.9774,,,
59000,,,,,,,,,,,,1000,2115.0316,96.9068
59500,,,0.9478,0.7994,0.0894,-123.0307,15.4562,0.798,6.6077,29.8254,2.8856,,,
60000,,,0.9759,0.798,0.0927,-126.8315,10.7944,0.8462,4.9048,36.2509,1.7293,,,
60000,2979.1749,1000.0,,,,,,,,,,,,
60000,,,,,,,,,,,,1000,2417.144,79.0156
60500,,,0.9549,0.802,0.0897,-123.4064,11.2199,0.813,5.3435,30.3066,1.7749,,,
61000,,,0.9751,0.8016,0.0928,-134.6451,14.6118,0.8369,4.944,54.4062,2.8798,,,
61000,,,,,,,,,,,,1000,839.885,94.4803
