env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
15500,,,0.9225,0.7409,0.0852,-112.1486,16.8735,0.751,80.7813,345.1768,5.8073,,,
15565,,,,,,,,,,,,162,-196.7096,85.3789
15599,,,,,,,,,,,,34,-38.7316,85.9613
15715,,,,,,,,,,,,116,-134.0473,85.4278
15777,,,,,,,,,,,,62,-72.7105,85.5084
15987,,,,,,,,,,,,210,-197.4448,85.4224
16000,,,0.9188,0.746,0.0857,-115.6629,13.7844,0.7438,88.3362,261.0132,5.2938,,,
16117,,,,,,,,,,,,130,-94.2426,84.86
16140,,,,,,,,,,,,23,-6.823,85.4618
16500,,,0.9107,0.746,0.0837,-117.4427,8.8629,0.7276,58.5105,260.8975,3.2634,,,
17000,,,0.8927,0.7436,0.0806,-117.1941,11.3436,0.7046,69.2159,321.8951,5.0968,,,
17140,,,,,,,,,,,,1000,-957.6269,85.1245
17200,,,,,,,,,,,,60,-41.2586,85.2018
17210,,,,,,,,,,,,10,-0.3912,85.5537
17288,,,,,,,,,,,,78,-65.1676,83.9723
17388,,,,,,,,,,,,100,-79.3673,84.2
17419,,,,,,,,,,,,31,-47.4401,83.3501
17500,,,0.883,0.748,0.0803,-118.1449,10.6579,0.6894,98.4552,354.4985,6.5998,,,
17506,,,,,,,,,,,,87,-70.0992,84.5239
17534,,,,,,,,,,,,28,-36.5172,84.9397
17556,,,,,,,,,,,,22,-4.6375,84.8665
17613,,,,,,,,,,,,57,-43.0255,85.3137
18000,,,0.9071,0.7342,0.0844,-116.5772,10.792,0.7276,106.9446,421.4387,5.5678,,,
18500,,,0.9143,0.7411,0.0847,-116.4139,10.5618,0.7418,66.5756,446.1897,3.8463,,,
18613,,,,,,,,,,,,1000,-864.0338,84.8635
18723,,,,,,,,,,,,110,-102.9266,83.7185
18754,,,,,,,,,,,,31,-28.4426,83.208
18771,,,,,,,,,,,,17,-15.0579,85.2148
18797,,,,,,,,,,,,26,-15.0455,85.4219
18824,,,,,,,,,,,,27,-32.7142,85.1454
19000,,,0.9063,0.7422,0.084,-118.0797,12.1651,0.7241,62.6514,324.389,5.6925,,,
19500,,,0.9003,0.7319,0.0824,-121.1702,8.9698,0.7152,57.8012,254.5975,5.0006,,,
19824,,,,,,,,,,,,1000,-845.0916,85.2416
20000,,,0.9192,0.7399,0.0856,-118.7289,12.2616,0.7468,55.056,374.3239,5.8674,,,
20000,582.5276,927.1,,,,,,,,,,,,
20500,,,0.9266,0.7298,0.085,-118.4729,11.2382,0.7624,55.2985,216.2829,5.6807,,,
20824,,,,,,,,,,,,1000,-847.741,61.3881
20837,,,,,,,,,,,,13,-3.2742,85.5749
20913,,,,,,,,,,,,76,-64.4929,85.1765
20946,,,,,,,,,,,,33,-23.8504,85.501
21000,,,0.9112,0.7421,0.0835,-115.7699,11.765,0.7333,69.7507,316.0604,4.6021,,,
21109,,,,,,,,,,,,163,-167.951,84.7888
21173,,,,,,,,,,,,64,-45.941,85.2801
21294,,,,,,,,,,,,121,-127.974,85.1923
21359,,,,,,,,,,,,65,-89.0428,84.8873
21500,,,0.9316,0.7443,0.0857,-123.0141,11.1985,0.7669,61.9791,258.1467,3.9722,,,
22000,,,0.9188,0.7416,0.0855,-120.9024,10.2855,0.7447,84.5942,425.4679,4.831,,,
22359,,,,,,,,,,,,1000,-784.5396,84.3119
22390,,,,,,,,,,,,31,-43.1898,85.0629
22456,,,,,,,,,,,,66,-62.3959,85.0439
22500,,,0.9251,0.7476,0.085,-125.2927,10.3892,0.7511,69.439,424.1431,5.2029,,,
22507,,,,,,,,,,,,51,-61.5338,85.398
22521,,,,,,,,,,,,14,-24.3896,85.2545
23000,,,0.8966,0.741,0.0832,-116.7369,11.7285,0.7038,87.8184,316.7402,4.3009,,,
23500,,,0.9208,0.748,0.0854,-115.0656,9.8466,0.7485,66.697,268.8699,4.3994,,,
23521,,,,,,,,,,,,1000,-747.1179,84.4454
23632,,,,,,,,,,,,111,-118.9324,85.4966
23739,,,,,,,,,,,,107,-113.5302,83.6653
23767,,,,,,,,,,,,28,-17.1893,83.6103
23846,,,,,,,,,,,,79,-26.8787,82.5987
24000,,,0.9055,0.7459,0.083,-115.1763,7.8559,0.7282,35.5567,111.1888,2.9252,,,
24500,,,0.9281,0.739,0.0859,-114.1301,8.0096,0.7648,77.5073,319.9121,3.4115,,,
24846,,,,,,,,,,,,1000,-804.6761,83.3922
24970,,,,,,,,,,,,124,-80.024,84.9274
25000,,,0.9109,0.7437,0.0827,-114.3568,8.6924,0.7418,42.5228,372.7355,3.4765,,,
25000,-198.3029,1000.0,,,,,,,,,,,,
25095,,,,,,,,,,,,125,-120.3751,19.3
25149,,,,,,,,,,,,54,-17.2886,84.0388
25308,,,,,,,,,,,,159,-133.2391,82.241
25500,,,0.8995,0.7329,0.082,-115.5413,8.9142,0.7182,46.939,204.3194,3.4378,,,
25547,,,,,,,,,,,,239,-180.4105,83.9043
25657,,,,,,,,,,,,110,-90.0075,85.3048
25767,,,,,,,,,,,,110,-106.0823,84.9824
25794,,,,,,,,,,,,27,-7.8778,85.2416
25892,,,,,,,,,,,,98,-89.7469,85.1963
25899,,,,,,,,,,,,7,-12.3481,85.0656
25914,,,,,,,,,,,,15,12.6787,85.3194
26000,,,0.9221,0.7434,0.0865,-118.7508,6.9884,0.7479,69.983,412.345,2.8647,,,
26500,,,0.9258,0.7369,0.0859,-120.1908,8.748,0.7622,49.5014,236.6719,4.1074,,,
26914,,,,,,,,,,,,1000,-726.702,84.0572
27000,,,0.9467,0.7378,0.0888,-118.1989,12.9839,0.7988,74.8761,336.3232,3.8136,,,
27023,,,,,,,,,,,,109,-124.5705,82.9592
27061,,,,,,,,,,,,38,-49.1943,84.5509
27078,,,,,,,,,,,,17,0.7464,84.778
27500,,,0.9218,0.7296,0.0847,-116.3794,9.1944,0.753,87.0312,442.0451,3.4589,,,
28000,,,0.9237,0.7349,0.0843,-112.0306,9.1873,0.7576,96.8252,342.661,3.0201,,,
28078,,,,,,,,,,,,1000,-612.2519,85.0234
28113,,,,,,,,,,,,35,-21.6916,85.1892
28500,,,0.9252,0.7422,0.0859,-114.738,8.2961,0.7562,60.0269,359.579,3.5546,,,
29000,,,0.9353,0.7409,0.0859,-112.2763,10.1824,0.7731,48.6404,191.0225,3.424,,,
29113,,,,,,,,,,,,1000,-673.8863,84.8381
29135,,,,,,,,,,,,22,-20.1872,84.0671
29155,,,,,,,,,,,,20,-25.4411,83.2029
29500,,,0.9376,0.7464,0.0873,-112.127,9.3041,0.7833,57.5778,349.193,4.0499,,,
30000,,,0.9294,0.7464,0.0864,-111.9216,7.7049,0.7683,68.7767,544.2346,4.0236,,,
