env_steps,return,length,success,train/return,train/length,train/success,bisim_loss,critic_loss,FPS
1160000,0.7987,30.6,0.9,0.5022,16.2338,0.7906,0.0997,0.0033,574.5485
1170000,0.73,40.0,0.8,0.4286,15.9744,0.7492,0.1002,0.0045,575.4212
1180000,0.9062,15.0,1.0,0.36,18.4843,0.719,0.1002,0.0042,576.7793
1190000,0.9556,7.1,1.0,0.4147,16.6389,0.7404,0.0998,0.006,575.0966
1200000,0.9094,14.5,1.0,0.4136,17.1527,0.7444,0.0991,0.0042,573.6588
1210000,0.8794,19.3,1.0,0.4807,17.7936,0.7776,0.0984,0.0037,574.6732
1220000,0.8381,25.9,1.0,0.3776,16.5017,0.7244,0.0968,0.0038,571.8254
1230000,0.6669,48.5,0.7,0.4224,17.6678,0.7491,0.0975,0.0035,572.6858
1240000,0.6462,51.8,0.7,0.4187,17.1821,0.7474,0.0958,0.0036,570.9295
1250000,0.8694,20.9,1.0,0.3734,17.762,0.7211,0.0966,0.0037,569.6942
1260000,0.6625,49.2,0.7,0.4771,17.331,0.7782,0.0966,0.0038,568.741
1270000,0.7144,44.1,0.9,0.4309,18.8324,0.7533,0.0966,0.0038,569.2579
1280000,0.8962,16.6,1.0,0.4156,17.2117,0.747,0.0966,0.0039,568.4445
1290000,0.9313,11.0,1.0,0.4497,17.452,0.7644,0.0959,0.004,569.4404
1300000,0.9181,13.1,1.0,0.4852,18.4843,0.7837,0.0941,0.0039,569.6566
1310000,0.6719,47.7,0.7,0.4214,18.1488,0.7514,0.0953,0.0039,568.4847
1320000,0.6669,48.5,0.7,0.4233,17.9856,0.75,0.0933,0.0038,568.5063
1330000,0.7619,36.5,0.9,0.4026,20.6186,0.7443,0.0929,0.0038,567.2964
1340000,0.9319,10.9,1.0,0.479,18.018,0.7802,0.0926,0.0037,568.5732
1350000,0.8781,19.5,1.0,0.4768,19.4932,0.7778,0.0932,0.0041,567.6665
1360000,0.9256,11.9,1.0,0.4604,17.9856,0.768,0.0927,0.004,563.5671
1370000,0.5544,64.9,0.6,0.4772,16.8634,0.7774,0.0925,0.004,566.0674
1380000,0.8819,18.9,1.0,0.4658,17.762,0.7744,0.0927,0.0041,566.0394
1390000,0.7775,34.0,0.9,0.5478,15.9236,0.8121,0.0924,0.0039,565.8901
1400000,0.8981,16.3,1.0,0.4596,17.1821,0.7715,0.0909,0.004,564.6299
1410000,0.8731,20.3,1.0,0.489,17.2117,0.7831,0.0908,0.0042,564.497
1420000,0.6462,55.0,0.9,0.5301,15.625,0.8031,0.0901,0.004,562.901
1430000,0.9044,15.3,1.0,0.5022,16.7224,0.7876,0.0903,0.0039,560.8348
1440000,0.7406,38.3,0.8,0.533,16.8634,0.8044,0.0902,0.0039,562.6709
1450000,0.7181,43.5,0.9,0.5395,16.5837,0.8109,0.0899,0.0039,563.1275
1460000,0.9225,12.4,1.0,0.5403,16.3132,0.8108,0.0882,0.0039,561.5929
1470000,0.6675,48.4,0.7,0.4879,17.094,0.7863,0.0899,0.0039,562.3342
1480000,0.6613,51.0,0.8,0.5778,16.6389,0.8303,0.0896,0.0038,561.7586
1490000,0.7675,35.6,0.9,0.5721,16.0772,0.8264,0.0887,0.0039,562.379
1500000,0.9056,15.1,1.0,0.6123,15.1515,0.8455,0.088,0.0038,560.137
1510000,0.8844,18.5,1.0,0.578,18.0505,0.8339,0.0869,0.0039,562.5129
1520000,0.8769,19.7,1.0,0.5323,17.9533,0.8097,0.0884,0.0039,561.2835
1530000,0.7275,42.0,0.9,0.489,17.1527,0.7856,0.086,0.0036,560.6601
1540000,0.5969,59.7,0.7,0.6166,15.748,0.8488,0.0879,0.0038,560.5464
1550000,0.9087,14.6,1.0,0.6295,14.9701,0.8548,0.0852,0.0037,559.9764
1560000,0.91,14.4,1.0,0.5476,17.2117,0.8176,0.0859,0.0038,558.9661
1570000,0.9238,12.2,1.0,0.5675,15.4083,0.8213,0.0848,0.0038,556.5571
1580000,0.9038,15.4,1.0,0.5829,15.873,0.8302,0.0852,0.0038,557.3621
1590000,0.9125,14.0,1.0,0.6006,16.0,0.8416,0.0843,0.0038,558.7152
1600000,0.6544,53.7,0.9,0.6492,15.625,0.8656,0.084,0.0036,559.0813
1610000,0.8844,18.5,1.0,0.6134,16.0772,0.8489,0.0846,0.0036,556.2015
1620000,0.9075,14.8,1.0,0.635,14.8148,0.8563,0.0828,0.0036,555.3913
1630000,0.9231,12.3,1.0,0.5814,17.7936,0.8345,0.085,0.0037,560.8604
1640000,0.5181,70.7,0.6,0.5727,16.6945,0.8264,0.0831,0.0037,557.9175
1650000,0.9394,9.7,1.0,0.6034,15.674,0.8433,0.0831,0.0037,555.2267
1660000,0.9087,14.6,1.0,0.6166,15.6986,0.8477,0.0835,0.0036,560.2534
1670000,0.8175,29.2,1.0,0.6064,14.3678,0.8391,0.0822,0.0037,560.7827
1680000,0.9256,11.9,1.0,0.5755,17.452,0.8237,0.0824,0.0037,568.1166
1690000,0.7406,38.3,0.8,0.5064,21.978,0.7736,0.0829,0.0038,566.8026
1700000,0.7531,36.3,0.8,0.4838,24.57,0.7568,0.0826,0.0038,561.378
1710000,0.7431,37.9,0.8,0.4253,24.7525,0.7376,0.0828,0.0039,559.0388
1720000,0.7325,39.6,0.8,0.4609,23.753,0.753,0.0822,0.0039,558.1067
1730000,0.8538,21.8,0.9,0.4515,23.2558,0.7442,0.0819,0.0041,555.4081
1740000,0.7275,40.4,0.8,0.5534,19.305,0.8012,0.083,0.004,552.4009
1750000,0.9269,11.7,1.0,0.444,23.2558,0.7349,0.0825,0.0041,554.0641
1760000,0.7656,34.3,0.8,0.5853,19.1205,0.8107,0.0827,0.0041,550.4413
1770000,0.8231,26.7,0.9,0.5666,19.0114,0.8023,0.0815,0.0041,553.0398
1780000,0.8294,25.7,0.9,0.4943,21.8818,0.7724,0.0822,0.0041,551.8922
1790000,0.7688,33.8,0.8,0.5122,24.2718,0.7767,0.082,0.0042,552.8271
1800000,0.9319,10.9,1.0,0.6046,21.0084,0.8109,0.0805,0.0042,553.9219
1810000,0.7375,38.8,0.8,0.5121,20.284,0.7688,0.0813,0.0041,551.2293
1820000,0.8525,22.0,0.9,0.5807,19.2308,0.8173,0.0813,0.0042,553.2841
1830000,0.925,12.0,1.0,0.5758,20.3666,0.8024,0.0814,0.0043,552.4964
1840000,0.6706,47.9,0.7,0.5737,20.0,0.804,0.0802,0.0043,549.94
1850000,0.8325,25.2,0.9,0.5894,17.2712,0.8169,0.0812,0.0043,549.5119
1860000,0.8438,23.4,0.9,0.626,17.2414,0.8345,0.0809,0.0043,548.2698
1870000,0.8306,25.5,0.9,0.6341,16.5837,0.8375,0.0813,0.0044,547.7706
1880000,0.945,8.8,1.0,0.6104,17.1233,0.8271,0.0803,0.0043,547.2549
1890000,0.7512,36.6,0.8,0.5384,21.2314,0.7834,0.0803,0.0044,548.7958
1900000,0.9381,9.9,1.0,0.6433,16.6945,0.8397,0.0804,0.0044,544.0671
1910000,0.7931,31.5,0.9,0.6127,17.4216,0.8206,0.0794,0.0044,545.1341
1920000,0.9144,13.7,1.0,0.658,14.8368,0.8546,0.0795,0.0044,549.4286
1930000,0.9344,10.5,1.0,0.6635,16.4474,0.8553,0.0802,0.0045,545.5273
1940000,0.8375,24.4,0.9,0.6647,15.1976,0.8556,0.078,0.0044,543.9234
1950000,0.8369,24.5,0.9,0.6511,16.5289,0.8479,0.0807,0.0044,543.8007
1960000,0.8488,22.6,0.9,0.6757,13.8889,0.8597,0.0786,0.0045,539.0425
1970000,0.9006,15.9,1.0,0.723,13.7741,0.8871,0.0776,0.0044,540.0
1980000,0.9494,8.1,1.0,0.6923,13.6799,0.8687,0.0779,0.0045,541.4474
1990000,0.9387,9.8,1.0,0.7517,12.5,0.9025,0.0782,0.0046,538.4288
2000000,0.92,12.8,1.0,0.7351,13.7741,0.8898,0.0775,0.0045,538.8762
2010000,0.7494,36.9,0.8,0.6965,11.9904,0.8741,0.0772,0.0045,538.5331
2020000,0.9338,10.6,1.0,0.6997,12.9702,0.8742,0.0779,0.0046,537.6074
2030000,0.94,9.6,1.0,0.688,12.987,0.8701,0.077,0.0044,535.7998
2040000,0.91,14.4,1.0,0.7446,12.0337,0.8941,0.0774,0.0043,535.6021
2050000,0.8438,23.4,0.9,0.7611,11.4943,0.9069,0.0768,0.0043,536.8348
2060000,0.7594,35.3,0.8,0.7753,11.1732,0.914,0.0758,0.0043,533.8698
2070000,0.9244,12.1,1.0,0.739,10.6045,0.8961,0.0775,0.0043,533.7736
2080000,0.9456,8.7,1.0,0.7515,11.3122,0.9027,0.0749,0.0044,537.2261
2090000,0.8438,23.4,0.9,0.7561,10.4275,0.9051,0.0758,0.0043,533.3598
2100000,0.9375,10.0,1.0,0.7944,10.5152,0.9222,0.0755,0.0043,532.03
2110000,0.9369,10.1,1.0,0.7907,10.7759,0.9246,0.0756,0.0043,532.2164
2120000,0.9356,10.3,1.0,0.7603,10.3413,0.9059,0.0752,0.0043,528.6948
2130000,0.9419,9.3,1.0,0.765,11.3122,0.9072,0.0747,0.0043,530.5364
2140000,0.84,24.0,0.9,0.7904,10.8696,0.9228,0.0745,0.0044,530.1825
2150000,0.9181,13.1,1.0,0.8084,10.352,0.9317,0.0742,0.0043,529.2385
2160000,0.9463,8.6,1.0,0.7449,10.3093,0.8979,0.0728,0.0042,529.5679
2170000,0.9519,7.7,1.0,0.765,10.5374,0.9104,0.0745,0.0042,528.5386
2180000,0.9587,6.6,1.0,0.7792,10.7991,0.9136,0.0742,0.0042,527.995
2190000,0.8531,21.9,0.9,0.787,10.1215,0.919,0.0736,0.0042,525.3214
2200000,0.9631,5.9,1.0,0.8003,10.1833,0.9277,0.0736,0.0042,526.164
2210000,0.8456,23.1,0.9,0.7671,10.0503,0.9095,0.0733,0.0041,525.4053
2220000,0.9731,4.3,1.0,0.8008,10.0908,0.9253,0.0733,0.0042,525.0552
2230000,0.9369,10.1,1.0,0.763,10.9409,0.9092,0.0731,0.0041,526.2871
2240000,0.9381,9.9,1.0,0.79,11.1732,0.9184,0.073,0.0042,524.3522
2250000,0.9469,8.5,1.0,0.7759,10.1215,0.915,0.0728,0.0042,524.0757
2260000,0.935,10.4,1.0,0.7924,10.5374,0.9199,0.072,0.0043,523.1677
2270000,0.9294,11.3,1.0,0.7856,10.1937,0.9185,0.0713,0.0043,523.0903
2280000,0.9325,10.8,1.0,0.7887,11.1732,0.9218,0.0724,0.0044,523.0131
2290000,0.9431,9.1,1.0,0.7834,10.4384,0.9186,0.0715,0.0044,521.4272
2300000,0.925,12.0,1.0,0.7748,10.0806,0.9143,0.071,0.0043,522.7571
2310000,0.9344,10.5,1.0,0.766,10.0806,0.9093,0.0709,0.0044,519.8627
2320000,0.9587,6.6,1.0,0.7952,10.3306,0.9256,0.0708,0.0043,518.5296
2330000,0.9481,8.3,1.0,0.7649,10.7411,0.9098,0.0712,0.0046,520.4519
2340000,0.8656,19.9,0.9,0.7513,10.4932,0.9003,0.0708,0.0042,520.3661
