env_steps,return,length,success,train/return,train/length,train/success,bisim_critic_loss,bisim_loss,critic_loss,FPS
0,0.0,250.0,0.0,,,,,,,
10000,0.0,250.0,0.0,0.0306,243.9024,0.0732,-0.0006,0.0014,0.0013,126.2356
20000,0.0,250.0,0.0,0.0233,250.0,0.075,-0.0007,0.0001,0.0001,590.6625
30000,0.0,250.0,0.0,0.0065,250.0,0.025,-0.0004,0.0001,0.0002,591.118
40000,0.0,250.0,0.0,0.0292,243.9024,0.0976,-0.0005,0.0001,0.0003,586.5249
50000,0.0,250.0,0.0,0.0436,238.0952,0.0952,-0.0017,0.0002,0.0004,587.0199
60000,0.0,250.0,0.0,0.0211,243.9024,0.0488,-0.0022,0.0002,0.0004,583.8826
70000,0.0,250.0,0.0,0.0786,232.5581,0.186,-0.0022,0.0002,0.0004,580.5774
80000,0.0,250.0,0.0,0.1243,222.2222,0.2444,-0.0024,0.0002,0.0009,581.7195
90000,0.0,250.0,0.0,0.1285,222.2222,0.2667,-0.0026,0.0004,0.0017,580.2209
100000,0.0,250.0,0.0,0.2562,196.0784,0.5882,-0.0028,0.0006,0.002,575.8221
110000,0.0,250.0,0.0,0.4941,136.9863,0.9041,-0.0037,0.0009,0.0022,570.2875
120000,0.9608,10.9,1.0,0.7138,80.0,1.0,-0.0035,0.0016,0.0019,565.8153
130000,0.9654,9.6,1.0,0.7908,57.8035,1.0,-0.0031,0.0026,0.0024,555.39
140000,0.9658,9.5,1.0,0.7929,57.4713,1.0,-0.0061,0.0047,0.0031,548.626
150000,0.964,10.0,1.0,0.8269,48.0769,1.0,-0.0106,0.0075,0.0031,543.8771
160000,0.96,11.1,1.0,0.8401,44.4444,1.0,-0.0101,0.0092,0.0025,540.3586
170000,0.9636,10.1,1.0,0.8398,44.4444,1.0,-0.0136,0.0113,0.002,539.6636
180000,0.4824,129.9,0.5,0.8386,45.045,1.0,-0.0161,0.0113,0.0023,536.7449
190000,0.0,250.0,0.0,0.8013,55.5556,1.0,-0.0199,0.013,0.0035,534.958
200000,0.0,250.0,0.0,0.7458,70.4225,0.993,-0.0219,0.0139,0.0033,533.4562
210000,0.0,250.0,0.0,0.128,222.2222,0.2444,-0.0281,0.0137,0.0021,531.8987
220000,0.0,250.0,0.0,0.0171,243.9024,0.0244,-0.0451,0.0125,0.002,532.3717
230000,0.0,250.0,0.0,0.046,238.0952,0.0714,-0.0345,0.0107,0.0014,531.7552
240000,0.0,250.0,0.0,0.2182,200.0,0.36,-0.0408,0.0095,0.0014,532.786
250000,0.0,250.0,0.0,0.459,144.9275,0.7971,-0.043,0.0105,0.002,532.3666
260000,0.0,250.0,0.0,0.6327,102.0408,0.9388,-0.0263,0.0101,0.002,532.9332
270000,0.0,250.0,0.0,0.5316,126.5823,0.9114,-0.0146,0.0122,0.0017,528.5441
280000,0.0,250.0,0.0,0.5991,108.6957,0.9239,-0.0252,0.0131,0.0017,528.5858
290000,0.0,250.0,0.0,0.6874,86.2069,0.9828,-0.0261,0.0138,0.0019,529.677
300000,0.5442,115.5,0.6,0.7,82.6446,1.0,-0.0267,0.0132,0.0024,529.2907
310000,0.0,250.0,0.0,0.7946,57.1429,1.0,-0.0266,0.0136,0.0026,528.1511
320000,0.4687,133.7,0.5,0.8489,42.0168,1.0,-0.0269,0.014,0.0024,526.0891
330000,0.2856,179.0,0.3,0.8926,29.8507,1.0,-0.0269,0.015,0.0023,521.2245
340000,0.0,250.0,0.0,0.8948,29.1545,1.0,-0.0285,0.0164,0.002,521.5627
350000,0.96,11.1,1.0,0.8786,33.67,0.9966,-0.0311,0.0177,0.0023,521.3899
360000,0.9622,10.5,1.0,0.8963,28.8184,1.0,-0.0334,0.0193,0.0019,518.3392
370000,0.1928,202.0,0.2,0.906,26.1097,1.0,-0.0323,0.0188,0.0019,517.599
380000,0.9608,10.9,1.0,0.9188,22.5225,1.0,-0.0357,0.0203,0.0024,516.5238
390000,0.9636,10.1,1.0,0.9234,21.2766,1.0,-0.0418,0.0205,0.0028,515.7964
400000,0.968,8.9,1.0,0.9216,21.8341,1.0,-0.0507,0.0216,0.0025,517.2361
410000,0.9647,9.8,1.0,0.9232,21.322,1.0,-0.054,0.0219,0.0026,510.03
420000,0.9662,9.4,1.0,0.9189,22.4719,1.0,-0.0572,0.0224,0.0021,512.0127
430000,0.9636,10.1,1.0,0.93,19.4553,1.0,-0.0604,0.0228,0.0029,509.823
440000,0.9662,9.4,1.0,0.9325,18.7266,1.0,-0.0641,0.0236,0.003,506.2407
450000,0.9521,13.3,1.0,0.9304,19.3424,1.0,-0.0709,0.0245,0.003,507.1087
460000,0.9658,9.5,1.0,0.9237,21.1864,1.0,-0.0808,0.025,0.0022,508.9705
470000,0.9615,10.7,1.0,0.9234,21.2766,1.0,-0.0706,0.0248,0.0025,510.2842
480000,0.9597,11.2,1.0,0.9319,18.9036,1.0,-0.1073,0.0242,0.0042,506.665
490000,0.9568,12.0,1.0,0.9346,18.1818,1.0,-0.1213,0.0232,0.0044,507.712
500000,0.9568,12.0,1.0,0.9262,20.5339,1.0,-0.1463,0.0228,0.0031,507.5152
510000,0.9586,11.5,1.0,0.926,20.5339,1.0,-0.1638,0.0239,0.002,508.1228
520000,0.9568,12.0,1.0,0.9338,18.4162,1.0,-0.1775,0.0232,0.0022,508.2344
530000,0.9582,11.6,1.0,0.9319,18.9036,1.0,-0.1779,0.0224,0.0023,506.728
540000,0.9564,12.1,1.0,0.9302,19.3798,1.0,-0.1643,0.0219,0.0028,506.6005
550000,0.9611,10.8,1.0,0.9329,18.6567,1.0,-0.174,0.0241,0.0033,506.1379
560000,0.9507,13.7,1.0,0.9331,18.5529,1.0,-0.1659,0.0231,0.0027,506.1821
570000,0.9561,12.2,1.0,0.9207,22.0264,1.0,-0.1579,0.0221,0.0028,507.2554
580000,0.9525,13.2,1.0,0.9356,17.8891,1.0,-0.1659,0.0237,0.0023,507.0627
590000,0.955,12.5,1.0,0.9371,17.4825,1.0,-0.1624,0.022,0.0033,503.8329
600000,0.0,250.0,0.0,0.9282,19.9601,1.0,-0.1598,0.0227,0.003,505.4403
610000,0.9356,17.9,1.0,0.9012,27.3973,1.0,-0.1755,0.0236,0.0013,508.2605
620000,0.6597,86.2,0.7,0.9156,23.5294,1.0,-0.1867,0.0242,0.0014,506.9396
630000,0.0,250.0,0.0,0.7395,72.4638,0.9783,-0.1862,0.023,0.0013,509.0893
640000,0.9474,14.6,1.0,0.8002,54.6448,0.9945,-0.1848,0.0225,0.0021,507.6252
650000,0.9604,11.0,1.0,0.9005,27.6243,1.0,-0.1779,0.0217,0.0025,505.5142
660000,0.5762,106.6,0.6,0.9202,22.1729,1.0,-0.1699,0.0227,0.0036,502.9327
670000,0.9446,15.4,1.0,0.9326,18.7266,1.0,-0.1885,0.0235,0.0039,502.3627
680000,0.9579,11.7,1.0,0.9349,18.0832,1.0,-0.1731,0.0219,0.003,500.5002
690000,0.9575,11.8,1.0,0.9402,16.6113,1.0,-0.1767,0.0233,0.0018,500.2567
700000,0.0,250.0,0.0,0.9381,17.2117,1.0,-0.1916,0.0242,0.0031,500.9074
710000,0.9593,11.3,1.0,0.9393,16.835,1.0,-0.1949,0.0245,0.002,499.1729
720000,0.9604,11.0,1.0,0.9288,19.7628,1.0,-0.1811,0.0239,0.0023,500.5687
730000,0.9543,12.7,1.0,0.9391,16.9205,1.0,-0.1851,0.025,0.002,497.9281
740000,0.286,178.9,0.3,0.9258,20.5761,0.9979,-0.1846,0.027,0.0019,499.9244
750000,0.959,11.4,1.0,0.942,16.0772,1.0,-0.2064,0.0264,0.0016,499.3842
760000,0.9564,12.1,1.0,0.9418,16.1812,1.0,-0.2125,0.0252,0.0019,495.357
770000,0.9615,10.7,1.0,0.9435,15.8228,1.0,-0.2196,0.0264,0.002,496.3739
780000,0.9633,10.2,1.0,0.9485,14.1844,1.0,-0.2273,0.0262,0.002,494.4244
790000,0.9608,10.9,1.0,0.9497,13.9665,1.0,-0.2316,0.0275,0.0021,495.4104
800000,0.9611,10.8,1.0,0.95,13.9082,1.0,-0.2398,0.0276,0.002,494.9052
810000,0.9633,10.2,1.0,0.9503,13.7931,1.0,-0.245,0.0267,0.0019,492.1403
820000,0.9604,11.0,1.0,0.9508,13.6612,1.0,-0.246,0.0275,0.0019,492.8581
830000,0.9626,10.4,1.0,0.9517,13.4228,1.0,-0.2425,0.027,0.0018,493.287
840000,0.9633,10.2,1.0,0.9506,13.7363,1.0,-0.2435,0.0272,0.0018,493.8229
850000,0.9604,11.0,1.0,0.9516,13.4409,1.0,-0.2478,0.0278,0.0018,493.211
860000,0.9564,12.1,1.0,0.9519,13.3511,1.0,-0.2475,0.0279,0.0019,491.7192
870000,0.9604,11.0,1.0,0.9515,13.4771,1.0,-0.2501,0.0273,0.002,491.2437
880000,0.9629,10.3,1.0,0.9519,13.369,1.0,-0.2611,0.0275,0.0021,490.9351
890000,0.9615,10.7,1.0,0.9529,13.089,1.0,-0.2695,0.0278,0.0017,493.0501
900000,0.9633,10.2,1.0,0.9526,13.1752,1.0,-0.2671,0.0272,0.0018,490.5426
910000,0.9633,10.2,1.0,0.9534,12.9366,1.0,-0.2775,0.0271,0.0016,491.7623
920000,0.9636,10.1,1.0,0.9502,13.8313,1.0,-0.2802,0.0272,0.0018,491.0776
930000,0.9554,12.4,1.0,0.95,13.8696,1.0,-0.2789,0.0275,0.002,494.193
940000,0.9604,11.0,1.0,0.9525,13.1926,1.0,-0.2669,0.0277,0.0018,491.6548
950000,0.9651,9.7,1.0,0.9533,12.9702,1.0,-0.2751,0.0282,0.0016,492.7565
