env_steps,return,length,train/length,train/return,FPS,rkl,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
11950,,,50,-56.908,92.717,,,,,,,
12000,,,,,,162.3573,341.205,5029.8081,162.3573,0.1482,2.6667,1.1786
12000,,,50,-49.6848,92.9341,,,,,,,
12050,,,50,-55.4321,93.4793,,,,,,,
12100,,,50,-56.4663,92.2006,,,,,,,
12150,,,50,-59.2733,93.2715,,,,,,,
12200,,,50,-49.8887,92.8713,,,,,,,
12250,,,50,-61.4051,92.7204,,,,,,,
12300,,,50,-50.489,93.1994,,,,,,,
12350,,,50,-51.5798,93.3882,,,,,,,
12400,,,50,-49.4555,93.4082,,,,,,,
12450,,,50,-56.5123,92.7679,,,,,,,
12500,,,,,,117.5345,251.7975,8711.2725,117.5345,0.0925,1.7309,0.9153
12500,,,50,-55.9355,92.7404,,,,,,,
12550,,,50,-54.0289,93.407,,,,,,,
12600,,,50,-54.1219,93.2913,,,,,,,
12650,,,50,-62.7208,92.9329,,,,,,,
12700,,,50,-50.2358,93.2644,,,,,,,
12750,,,50,-50.9951,92.7782,,,,,,,
12800,,,50,-49.0766,91.3408,,,,,,,
12850,,,50,-51.6856,93.4061,,,,,,,
12900,,,50,-57.237,93.4422,,,,,,,
12950,,,50,-48.8731,93.5227,,,,,,,
13000,,,,,,89.7061,196.3531,9650.5566,89.7061,0.0992,2.2373,0.5119
13000,,,50,-62.5675,92.6765,,,,,,,
13050,,,50,-44.8391,93.5853,,,,,,,
13100,,,50,-50.6778,93.4324,,,,,,,
13150,,,50,-65.051,92.51,,,,,,,
13200,,,50,-53.0253,93.0798,,,,,,,
13250,,,50,-39.7837,96.2569,,,,,,,
13300,,,50,-53.3653,99.4302,,,,,,,
13350,,,50,-58.0109,99.4717,,,,,,,
13400,,,50,-56.1664,99.4305,,,,,,,
13450,,,50,-49.1659,95.4191,,,,,,,
13500,,,,,,72.6898,162.4412,5130.2534,72.6898,0.1044,2.1599,0.7727
13500,,,50,-58.9362,93.4196,,,,,,,
13550,,,50,-50.4248,93.1715,,,,,,,
13600,,,50,-51.552,93.2067,,,,,,,
13650,,,50,-55.6655,92.9421,,,,,,,
13700,,,50,-63.9746,93.5467,,,,,,,
13750,,,50,-53.79,93.2516,,,,,,,
13800,,,50,-51.8101,92.8743,,,,,,,
13850,,,50,-53.8976,92.6884,,,,,,,
13900,,,50,-50.8636,93.2294,,,,,,,
13950,,,50,-53.4494,93.4255,,,,,,,
14000,,,,,,76.9172,171.1163,4412.6211,76.9172,0.09,1.924,0.847
14000,,,50,-57.8463,93.55,,,,,,,
14050,,,50,-52.823,92.9617,,,,,,,
14100,,,50,-53.2341,93.1531,,,,,,,
14150,,,50,-56.2329,91.3169,,,,,,,
14200,,,50,-49.9106,93.5224,,,,,,,
14250,,,50,-56.755,93.4378,,,,,,,
14300,,,50,-51.0373,93.2232,,,,,,,
14350,,,50,-54.4391,93.3581,,,,,,,
14400,,,50,-58.811,92.8124,,,,,,,
14450,,,50,-61.998,92.8549,,,,,,,
14500,,,,,,81.1753,179.8723,4329.6973,81.1753,0.1343,2.584,0.9082
14500,,,50,-57.9122,92.4488,,,,,,,
14550,,,50,-51.9528,92.7666,,,,,,,
14600,,,50,-58.3063,92.3539,,,,,,,
14650,,,50,-55.2555,93.473,,,,,,,
14700,,,50,-44.3064,99.3979,,,,,,,
14750,,,50,-56.728,99.6894,,,,,,,
14800,,,50,-54.0845,99.6613,,,,,,,
14850,,,50,-53.0871,99.3917,,,,,,,
14900,,,50,-57.6393,98.6877,,,,,,,
14950,,,50,-53.0474,95.8239,,,,,,,
15000,,,,,,55.5918,128.8623,3738.1538,55.5918,0.1194,2.7747,1.1915
15000,-5.4813,50.0,,,,,,,,,,
15000,,,50,-50.2056,77.6314,,,,,,,
15050,,,50,-51.7009,91.8327,,,,,,,
15100,,,50,-60.1248,93.4484,,,,,,,
15150,,,50,-53.8658,93.0776,,,,,,,
15200,,,50,-61.7631,93.4651,,,,,,,
15250,,,50,-58.554,93.245,,,,,,,
15300,,,50,-56.0291,93.1828,,,,,,,
15350,,,50,-50.3043,92.783,,,,,,,
15400,,,50,-60.2047,93.6934,,,,,,,
15450,,,50,-55.8538,92.4956,,,,,,,
15500,,,,,,63.9743,145.7588,5377.6934,63.9743,0.0983,1.778,0.8821
15500,,,50,-51.565,92.9871,,,,,,,
15550,,,50,-53.3229,92.8852,,,,,,,
15600,,,50,-53.2309,93.4873,,,,,,,
15650,,,50,-57.2652,93.2833,,,,,,,
15700,,,50,-53.6704,93.7155,,,,,,,
15750,,,50,-57.1125,92.6117,,,,,,,
15800,,,50,-52.1816,93.2188,,,,,,,
15850,,,50,-50.302,92.7636,,,,,,,
15900,,,50,-49.8045,92.9881,,,,,,,
15950,,,50,-58.8875,92.9275,,,,,,,
16000,,,,,,108.655,235.4496,5383.3931,108.655,0.1549,4.4786,0.6624
16000,,,50,-55.5909,93.1528,,,,,,,
16050,,,50,-58.5883,92.9253,,,,,,,
16100,,,50,-52.6604,93.0054,,,,,,,
16150,,,50,-47.3646,93.2071,,,,,,,
16200,,,50,-61.1072,93.2315,,,,,,,
16250,,,50,-56.5499,92.71,,,,,,,
16300,,,50,-54.6012,93.5469,,,,,,,
16350,,,50,-46.312,93.6644,,,,,,,
16400,,,50,-53.9495,92.908,,,,,,,
16450,,,50,-50.6853,92.9875,,,,,,,
16500,,,,,,62.0062,142.1352,5016.7598,62.0062,0.1303,4.5259,0.7915
16500,,,50,-66.2088,92.5801,,,,,,,
16550,,,50,-52.2129,93.6327,,,,,,,
16600,,,50,-51.2667,93.5356,,,,,,,
16650,,,50,-51.7471,93.2623,,,,,,,
16700,,,50,-59.293,92.9432,,,,,,,
16750,,,50,-58.6151,93.0814,,,,,,,
16800,,,50,-54.3517,92.0412,,,,,,,
16850,,,50,-47.0612,93.3501,,,,,,,
16900,,,50,-53.6229,92.7424,,,,,,,
16950,,,50,-58.2431,93.1877,,,,,,,
17000,,,,,,83.2161,184.9482,6364.5938,83.2161,0.1172,3.3681,0.5401
