env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
97500,,,1.6734,0.8806,0.1757,-289.43,8.7927,0.5431,5.2388,41.4287,3.1197,,,
98000,,,1.722,0.8763,0.1831,-287.3586,8.0903,0.6064,5.1511,47.8207,3.3568,,,
98000,,,,,,,,,,,,1000,4340.4124,100.5675
98500,,,1.6824,0.8769,0.177,-294.8138,9.9405,0.561,6.581,95.1494,2.2596,,,
99000,,,1.6532,0.8727,0.1762,-296.3193,7.5765,0.5221,5.3475,160.6299,2.2075,,,
99000,,,,,,,,,,,,1000,4454.2986,99.6067
99500,,,1.6809,0.8735,0.1794,-298.5916,9.9106,0.5596,7.371,159.683,3.6988,,,
100000,,,1.637,0.8699,0.1737,-303.231,7.854,0.4848,6.0125,203.943,4.268,,,
100000,4568.0912,1000.0,,,,,,,,,,,,
100000,,,,,,,,,,,,1000,4462.3679,82.3901
100500,,,1.6629,0.8748,0.1758,-293.588,8.81,0.5309,7.5716,214.6386,1.9749,,,
101000,,,1.6905,0.8835,0.1786,-309.3887,8.4252,0.5489,7.1263,340.2378,2.4791,,,
101000,,,,,,,,,,,,1000,4312.1103,96.8116
101500,,,1.6489,0.8699,0.1762,-305.3255,14.7902,0.5073,5.7587,55.7552,3.1258,,,
102000,,,1.6506,0.8595,0.1743,-312.662,8.0198,0.531,7.3729,87.842,3.1356,,,
102000,,,,,,,,,,,,1000,4638.629,101.9833
102500,,,1.635,0.8812,0.1745,-313.2733,9.5743,0.4894,6.4216,98.0152,4.3107,,,
103000,,,1.6215,0.8645,0.1697,-317.868,10.3687,0.4882,6.7643,117.5945,2.5377,,,
103000,,,,,,,,,,,,1000,1498.5815,99.9259
103500,,,1.656,0.872,0.1776,-317.6255,10.8226,0.5087,9.3293,130.383,2.5565,,,
104000,,,1.6795,0.8807,0.178,-323.5997,8.5997,0.5356,6.0805,60.8524,2.621,,,
104000,,,,,,,,,,,,1000,4489.4698,99.4613
104500,,,1.6418,0.8829,0.1735,-326.4355,9.1826,0.4926,5.389,46.2496,2.0603,,,
105000,,,1.6555,0.8858,0.1762,-326.4162,9.1825,0.5139,6.3294,180.3436,3.0908,,,
105000,4883.5231,1000.0,,,,,,,,,,,,
105000,,,,,,,,,,,,1000,4671.2418,79.9447
105500,,,1.6497,0.8743,0.1749,-328.3977,13.5613,0.5079,6.4996,132.2626,3.3323,,,
106000,,,1.668,0.8757,0.1768,-329.4005,10.1215,0.5239,5.7401,121.9663,2.4504,,,
106000,,,,,,,,,,,,1000,4568.0854,98.9386
106500,,,1.6925,0.8754,0.1798,-333.9286,9.5626,0.5677,7.5202,185.1141,2.7306,,,
107000,,,1.6851,0.868,0.1797,-336.4266,15.0117,0.5633,6.5247,261.1899,2.8652,,,
107000,,,,,,,,,,,,1000,4584.7854,98.9398
107500,,,1.6604,0.8756,0.178,-332.1132,9.209,0.527,6.1649,258.7039,2.4059,,,
108000,,,1.698,0.8782,0.1791,-342.5433,11.6007,0.584,6.7723,98.0071,3.5327,,,
108000,,,,,,,,,,,,1000,4737.9727,98.9254
108500,,,1.6395,0.8611,0.1744,-341.7817,20.3964,0.5183,6.5789,233.4174,3.8872,,,
109000,,,1.6464,0.8777,0.1743,-352.2457,14.9097,0.4857,6.5023,125.9503,2.812,,,
109000,,,,,,,,,,,,1000,4690.9663,99.155
109500,,,1.6819,0.8824,0.1786,-353.5541,10.064,0.5586,8.0021,193.6994,3.1482,,,
110000,,,1.6453,0.8594,0.1761,-354.7128,8.5086,0.5131,7.8386,87.3634,3.4865,,,
110000,4682.1833,1000.0,,,,,,,,,,,,
110000,,,,,,,,,,,,1000,4947.5609,80.9061
110500,,,1.6318,0.8651,0.174,-359.1838,10.2169,0.5131,7.3136,151.1795,3.124,,,
111000,,,1.6966,0.8792,0.1816,-358.3745,10.5879,0.5413,6.0786,157.5051,3.6997,,,
111000,,,,,,,,,,,,1000,4768.8252,99.0128
111500,,,1.661,0.8889,0.178,-355.575,9.2886,0.5096,6.8687,100.5021,3.4679,,,
112000,,,1.6849,0.8738,0.179,-362.5788,8.1611,0.5442,9.1361,259.652,2.1076,,,
112000,,,,,,,,,,,,1000,4687.3805,99.0794
112500,,,1.6787,0.8654,0.1804,-364.4641,11.0953,0.5506,6.5941,68.3874,3.5698,,,
113000,,,1.6018,0.8623,0.1698,-370.5595,10.3591,0.472,6.6815,118.0234,2.4287,,,
113000,,,,,,,,,,,,1000,4973.6131,99.1227
113500,,,1.6838,0.8772,0.1788,-369.789,11.8293,0.556,7.9326,268.4458,3.539,,,
114000,,,1.6723,0.8688,0.1785,-376.5192,8.5333,0.5334,8.1494,107.2395,1.969,,,
114000,,,,,,,,,,,,1000,4927.379,99.2665
114500,,,1.5949,0.8763,0.1708,-378.6295,10.982,0.4477,6.7705,133.8215,3.4683,,,
115000,,,1.6388,0.8769,0.175,-373.5963,11.3366,0.5075,8.0791,363.0724,3.0731,,,
115000,5119.805,1000.0,,,,,,,,,,,,
115000,,,,,,,,,,,,1000,4824.527,82.0748
115500,,,1.6597,0.8783,0.1766,-372.1096,14.3176,0.5176,8.1002,193.7807,3.9068,,,
116000,,,1.6698,0.8813,0.1782,-381.8438,11.6177,0.5346,7.9045,416.8024,3.319,,,
116000,,,,,,,,,,,,1000,4929.8238,99.1883
116500,,,1.6982,0.8876,0.1799,-383.9177,8.9892,0.559,7.7247,388.79,2.7877,,,
117000,,,1.6488,0.8825,0.1761,-376.2112,9.8574,0.4969,9.1594,381.113,3.2724,,,
117000,,,,,,,,,,,,1000,4833.0022,99.1285
117500,,,1.6554,0.8774,0.1769,-394.4377,8.5828,0.5133,7.2708,133.39,4.731,,,
118000,,,1.6272,0.8795,0.1731,-387.6699,12.266,0.4653,7.5204,112.1068,3.3,,,
118000,,,,,,,,,,,,1000,3440.3352,98.9939
118500,,,1.6531,0.875,0.1769,-384.189,10.1359,0.5125,7.1779,148.9176,5.2623,,,
119000,,,1.6203,0.8714,0.1737,-384.4846,15.3316,0.479,9.8222,505.6412,5.2347,,,
119000,,,,,,,,,,,,1000,3069.9434,98.9267
119500,,,1.6042,0.863,0.1709,-391.6974,11.9673,0.4781,7.5469,139.5985,4.3384,,,
120000,,,1.6155,0.8677,0.1727,-392.0477,9.4584,0.4737,7.2105,241.7815,3.3201,,,
120000,4954.7615,1000.0,,,,,,,,,,,,
120000,,,,,,,,,,,,1000,4939.3222,80.974
120500,,,1.6238,0.8632,0.1759,-396.2349,13.1445,0.4854,8.9123,181.5346,3.7302,,,
121000,,,1.6462,0.8754,0.1768,-401.3921,9.2964,0.5051,24.7385,535.7005,2.8759,,,
121000,,,,,,,,,,,,1000,5075.3676,99.0158
121500,,,1.5893,0.8705,0.1711,-397.5815,10.9519,0.4327,6.8868,178.4949,3.4521,,,
122000,,,1.6249,0.8687,0.1752,-405.6443,8.9899,0.4741,7.5267,382.9204,3.0454,,,
122000,,,,,,,,,,,,1000,5207.5797,98.623
122500,,,1.575,0.8743,0.1699,-405.3732,8.7954,0.4227,8.4605,356.9353,3.9173,,,
123000,,,1.6274,0.8684,0.1757,-414.9334,10.7622,0.4988,10.5565,343.7808,2.6815,,,
123000,,,,,,,,,,,,1000,5124.2471,99.0758
123500,,,1.641,0.8733,0.1749,-414.5657,6.7772,0.4893,12.5683,839.6558,3.3124,,,
124000,,,1.5949,0.8721,0.1722,-416.4812,14.2647,0.4423,8.9396,276.663,3.2047,,,
124000,,,,,,,,,,,,1000,4937.007,98.9724
124500,,,1.6321,0.8679,0.1755,-415.0315,10.3824,0.4862,7.4808,199.2365,3.6062,,,
125000,,,1.6707,0.8843,0.1787,-418.8535,11.2816,0.5172,7.2854,302.7044,2.8594,,,
125000,5292.7739,1000.0,,,,,,,,,,,,
125000,,,,,,,,,,,,1000,4989.1379,81.0851
125500,,,1.6258,0.8783,0.1752,-422.051,7.806,0.4673,8.6372,151.8542,4.5209,,,
126000,,,1.6458,0.8784,0.1772,-420.6069,13.5893,0.4882,7.6988,204.5931,3.3769,,,
126000,,,,,,,,,,,,1000,5235.4298,100.8056
126500,,,1.6343,0.8685,0.1753,-423.6232,9.981,0.4981,7.641,166.3895,3.2875,,,
127000,,,1.5988,0.8659,0.1722,-427.0731,13.4404,0.4455,7.4918,76.2649,6.9725,,,
127000,,,,,,,,,,,,1000,5071.1954,99.0655
127500,,,1.5956,0.867,0.1726,-427.462,20.0303,0.444,7.9544,185.5307,4.2001,,,
128000,,,1.6318,0.8718,0.1754,-434.2294,8.4696,0.4802,7.8711,499.559,2.9422,,,
128000,,,,,,,,,,,,1000,5137.7467,99.7855
128500,,,1.6234,0.874,0.1721,-431.1488,12.5733,0.4832,8.5378,271.8492,5.5141,,,
129000,,,1.6238,0.8614,0.1748,-435.2697,14.1098,0.4935,8.0349,114.0933,3.9885,,,
129000,,,,,,,,,,,,1000,5270.9509,99.0706
129500,,,1.6332,0.8851,0.1764,-429.6558,13.7539,0.4772,16.3348,339.3049,3.7417,,,
130000,,,1.6415,0.8771,0.1773,-436.0685,11.1236,0.5012,8.4412,598.3099,3.325,,,
130000,5496.1361,1000.0,,,,,,,,,,,,
130000,,,,,,,,,,,,1000,5093.5426,80.8365
130500,,,1.6618,0.8683,0.1783,-445.6576,10.3001,0.5307,7.3985,153.2646,3.3532,,,
131000,,,1.6631,0.8754,0.1794,-441.3594,18.0902,0.5376,7.9357,230.7929,3.0538,,,
131000,,,,,,,,,,,,1000,5280.8479,99.0666
131500,,,1.6513,0.8665,0.1794,-449.2017,12.1332,0.5174,7.1947,158.2662,3.2336,,,
132000,,,1.6021,0.8611,0.1737,-448.5019,13.4317,0.4762,7.1702,120.0697,4.5598,,,
132000,,,,,,,,,,,,1000,5296.6521,99.4182
132500,,,1.6518,0.8876,0.1754,-445.8105,10.1502,0.4784,7.2882,464.4256,2.7887,,,
133000,,,1.6219,0.874,0.1739,-457.7887,13.0926,0.4625,7.5322,457.188,4.7501,,,
133000,,,,,,,,,,,,1000,5349.4909,98.9146
133500,,,1.6179,0.8618,0.173,-458.7835,10.2141,0.4808,6.5923,62.3742,5.0407,,,
134000,,,1.6189,0.8636,0.175,-455.8472,12.989,0.4813,6.4903,248.3803,5.6918,,,
134000,,,,,,,,,,,,1000,5192.1133,99.0671
134500,,,1.6205,0.8661,0.1752,-460.7775,12.6676,0.4848,8.2584,455.2391,4.6445,,,
135000,,,1.6576,0.8735,0.1783,-460.8773,9.6393,0.5195,6.4179,57.2641,4.0954,,,
135000,5522.3988,1000.0,,,,,,,,,,,,
135000,,,,,,,,,,,,1000,5275.6365,81.3191
135500,,,1.638,0.863,0.1749,-457.462,11.3447,0.5086,10.1349,638.0319,6.2621,,,
136000,,,1.6205,0.8702,0.1743,-461.8718,12.5927,0.4778,9.5722,502.6921,5.3778,,,
136000,,,,,,,,,,,,1000,5437.3803,99.221
136500,,,1.6244,0.8658,0.1738,-461.0912,10.1349,0.4809,7.5899,244.2005,3.4801,,,
137000,,,1.6275,0.8671,0.1759,-460.6643,11.7179,0.4761,7.1596,169.5478,5.2068,,,
137000,,,,,,,,,,,,1000,5596.397,99.4836
137500,,,1.6338,0.8682,0.1768,-465.9808,10.8236,0.5266,6.772,136.1462,5.2245,,,
138000,,,1.62,0.8619,0.1761,-470.4254,17.8231,0.4897,7.4422,178.9599,4.9608,,,
138000,,,,,,,,,,,,1000,5490.9943,100.1377
138500,,,1.6075,0.8687,0.1724,-472.8763,22.0179,0.4655,7.2199,324.0289,4.4518,,,
139000,,,1.6466,0.8682,0.1782,-474.6883,8.14,0.5097,6.6421,152.9864,2.7107,,,
139000,,,,,,,,,,,,1000,5755.6586,99.0421
139500,,,1.6429,0.8695,0.1773,-473.6614,14.932,0.5092,7.3811,542.5216,4.8108,,,
140000,,,1.6459,0.8754,0.1776,-476.7616,12.6417,0.4917,7.2277,302.4957,3.5259,,,
140000,5995.8602,1000.0,,,,,,,,,,,,
140000,,,,,,,,,,,,1000,5502.58,81.0218
140500,,,1.5906,0.865,0.1703,-479.6502,12.0879,0.458,8.0747,299.422,4.2242,,,
141000,,,1.5996,0.8623,0.1711,-478.5087,7.5499,0.4611,7.5535,155.0105,3.1356,,,
141000,,,,,,,,,,,,1000,5753.8862,98.8873
141500,,,1.6406,0.8694,0.1757,-478.3698,11.1788,0.494,6.8959,240.4709,3.209,,,
142000,,,1.6265,0.8658,0.1746,-487.704,14.762,0.4819,7.0042,359.9315,3.5914,,,
142000,,,,,,,,,,,,1000,5821.7737,99.0151
142500,,,1.6033,0.8685,0.1727,-484.6433,10.6218,0.4589,8.8038,247.8264,3.0338,,,
143000,,,1.6153,0.8753,0.1729,-484.8185,15.6439,0.4652,7.1855,136.7098,3.1958,,,
143000,,,,,,,,,,,,1000,5573.5381,99.8291
143500,,,1.6487,0.8728,0.1771,-482.9675,14.1458,0.5088,7.2928,136.3366,2.891,,,
144000,,,1.5944,0.8649,0.1716,-487.6513,19.4853,0.4458,8.3148,363.5982,6.4067,,,
144000,,,,,,,,,,,,1000,5708.9405,99.4932
144500,,,1.6044,0.8626,0.1739,-492.9938,9.847,0.461,8.9556,655.3712,3.2159,,,
145000,,,1.638,0.8725,0.1743,-499.1699,7.6782,0.5126,6.3844,147.4067,4.5112,,,
145000,6006.9381,1000.0,,,,,,,,,,,,
145000,,,,,,,,,,,,1000,5650.2761,81.5619
145500,,,1.6144,0.8639,0.1731,-495.884,11.0649,0.4825,6.7598,165.2273,3.2934,,,
146000,,,1.6534,0.866,0.1772,-494.3275,9.5445,0.5297,8.7637,169.2761,6.0,,,
146000,,,,,,,,,,,,1000,5874.8573,99.9181
146500,,,1.6096,0.8689,0.1722,-495.3079,12.9008,0.4585,8.7974,593.8408,5.234,,,
147000,,,1.6344,0.8802,0.1739,-498.0468,11.723,0.499,7.8153,294.7858,8.6052,,,
147000,,,,,,,,,,,,1000,5867.9992,100.5663
147500,,,1.6378,0.8729,0.1758,-498.5901,10.8554,0.4999,7.6161,121.2759,3.4903,,,
148000,,,1.5879,0.8538,0.1696,-508.1653,8.0242,0.4664,9.5114,715.6761,5.9537,,,
148000,,,,,,,,,,,,1000,5997.2526,101.26
148500,,,1.6233,0.8737,0.176,-504.7711,11.3234,0.4616,7.5333,305.9054,2.8576,,,
149000,,,1.6533,0.8657,0.1767,-509.7939,13.9341,0.5139,6.899,214.8938,5.2479,,,
149000,,,,,,,,,,,,1000,5990.1386,101.6157
149500,,,1.6233,0.8611,0.1731,-510.1985,17.2358,0.4856,7.6237,136.1452,7.4026,,,
150000,,,1.6331,0.869,0.1751,-509.9119,11.0613,0.5067,7.7814,132.9125,6.4213,,,
150000,6469.3428,1000.0,,,,,,,,,,,,
150000,,,,,,,,,,,,1000,6111.8444,83.1215
150500,,,1.6385,0.8665,0.1752,-512.1579,21.4377,0.5035,8.6369,411.3289,5.4019,,,
151000,,,1.6386,0.8655,0.1758,-514.2834,11.8585,0.4987,8.1856,96.8149,3.5754,,,
151000,,,,,,,,,,,,1000,5981.7503,100.0023
151500,,,1.6442,0.8628,0.1763,-517.8003,12.006,0.5018,8.1531,121.9106,6.2847,,,
152000,,,1.6342,0.8632,0.176,-519.5076,20.0576,0.5006,8.4499,343.5139,7.1563,,,
152000,,,,,,,,,,,,1000,6038.6167,99.5867
152500,,,1.6646,0.8741,0.1795,-521.021,22.9093,0.5198,11.3761,860.1728,8.7474,,,
153000,,,1.5992,0.8609,0.1702,-523.5368,22.5784,0.4647,9.825,466.5073,7.1843,,,
153000,,,,,,,,,,,,1000,6353.7412,100.2772
153500,,,1.6388,0.8637,0.1759,-524.5804,18.6788,0.5085,9.5787,522.9932,2.9747,,,
154000,,,1.6074,0.8678,0.173,-523.111,19.6046,0.4632,9.9854,567.4112,3.9547,,,
154000,,,,,,,,,,,,1000,6356.1146,101.0694
154500,,,1.6477,0.8733,0.1775,-528.9366,12.6589,0.5092,8.3042,478.8306,3.9501,,,
155000,,,1.6479,0.8763,0.1771,-530.5881,12.3527,0.4975,10.8784,680.3914,6.4782,,,
155000,6266.2779,1000.0,,,,,,,,,,,,
155000,,,,,,,,,,,,1000,6307.9184,82.058
155500,,,1.611,0.8605,0.1711,-530.7496,14.3385,0.4758,9.4432,419.7536,5.2117,,,
156000,,,1.5997,0.8598,0.1728,-536.961,16.7914,0.4523,9.3367,142.0506,4.3201,,,
156000,,,,,,,,,,,,1000,6201.567,101.7497
156500,,,1.6415,0.8671,0.1768,-535.9715,16.948,0.5125,9.1759,441.5304,4.3142,,,
157000,,,1.6051,0.8629,0.1725,-537.9936,19.6139,0.4688,8.9231,281.5077,3.1708,,,
157000,,,,,,,,,,,,1000,4222.8229,100.5759
157500,,,1.6312,0.8709,0.1764,-532.0062,21.8001,0.4756,10.0344,315.619,8.0232,,,
158000,,,1.5998,0.8639,0.1736,-545.2885,17.8257,0.4638,8.4841,248.898,5.8239,,,
158000,,,,,,,,,,,,1000,6478.5705,99.7361
158500,,,1.6086,0.8653,0.1734,-541.6027,18.4507,0.468,9.2107,228.9474,4.7105,,,
159000,,,1.6261,0.8627,0.1745,-546.8175,10.7197,0.4881,10.3966,180.2285,4.5891,,,
159000,,,,,,,,,,,,1000,6683.0948,99.0178
159500,,,1.6382,0.8732,0.1749,-544.1848,17.3167,0.4847,10.3686,483.2483,5.19,,,
160000,,,1.6107,0.8726,0.1732,-549.4965,32.1137,0.4494,9.2591,405.4222,5.9477,,,
160000,6643.0586,1000.0,,,,,,,,,,,,
160000,,,,,,,,,,,,1000,6525.406,82.0006
160500,,,1.5883,0.8691,0.1699,-551.9015,17.7603,0.4425,10.1425,333.6889,5.8379,,,
161000,,,1.5989,0.8654,0.1707,-555.3286,14.1048,0.4514,10.9504,102.0784,6.5627,,,
161000,,,,,,,,,,,,1000,6414.1442,100.0104
161500,,,1.6343,0.8686,0.1745,-554.7231,19.653,0.5122,9.5398,240.1852,9.3595,,,
162000,,,1.6069,0.8745,0.1725,-560.469,17.3811,0.4545,11.3957,521.5104,3.6691,,,
162000,,,,,,,,,,,,1000,6372.5096,99.0535
162500,,,1.5692,0.8548,0.1673,-566.4561,20.6818,0.4241,9.1725,468.9051,9.8583,,,
163000,,,1.6504,0.8727,0.1776,-558.4999,25.0126,0.5046,11.2967,361.7025,6.7407,,,
163000,,,,,,,,,,,,1000,6600.1341,99.5123
163500,,,1.6164,0.8634,0.1741,-569.7422,16.1167,0.4776,11.2584,166.2203,9.7609,,,
164000,,,1.5915,0.8666,0.1704,-569.5627,11.6556,0.4448,11.2827,221.98,5.505,,,
164000,,,,,,,,,,,,1000,6592.1041,98.976
164500,,,1.599,0.8581,0.1728,-574.6455,11.0428,0.4719,14.5457,414.4947,5.205,,,
165000,,,1.6105,0.8721,0.1726,-571.6347,14.2377,0.4628,17.7008,406.5201,10.0334,,,
165000,6729.5059,1000.0,,,,,,,,,,,,
165000,,,,,,,,,,,,1000,6604.3723,82.1732
165500,,,1.5914,0.8657,0.1716,-577.6443,16.5206,0.427,10.3136,282.9975,8.0377,,,
166000,,,1.6108,0.8765,0.1719,-575.5011,19.7797,0.4507,10.4778,426.9206,7.3212,,,
166000,,,,,,,,,,,,1000,6799.3986,100.6792
166500,,,1.5813,0.8664,0.1722,-583.8943,23.1629,0.431,10.7118,90.2681,8.643,,,
167000,,,1.6262,0.8683,0.1742,-582.9869,11.2336,0.4814,13.0151,282.0627,7.2205,,,
167000,,,,,,,,,,,,1000,6666.5412,99.1647
167500,,,1.5715,0.8642,0.1685,-584.9331,9.9949,0.4468,12.2455,176.163,8.2719,,,
168000,,,1.6381,0.8669,0.1756,-589.6819,19.3254,0.5132,10.7011,224.099,6.6248,,,
168000,,,,,,,,,,,,1000,6244.9966,101.2656
168500,,,1.6116,0.8678,0.173,-589.6307,38.0132,0.4636,10.7537,150.9105,9.6603,,,
169000,,,1.6112,0.8713,0.1728,-592.0469,17.3717,0.4765,9.8052,169.6754,7.3589,,,
169000,,,,,,,,,,,,1000,6918.1644,99.0908
169500,,,1.5977,0.8675,0.1712,-586.3118,14.7869,0.4428,11.7011,558.3605,8.9197,,,
170000,,,1.5667,0.8561,0.1673,-598.7261,27.0836,0.4222,9.7992,250.0955,6.8357,,,
170000,7092.1916,1000.0,,,,,,,,,,,,
170000,,,,,,,,,,,,1000,6890.7259,81.7891
170500,,,1.6201,0.8696,0.1742,-596.988,19.0183,0.4726,14.3565,596.6391,7.6683,,,
171000,,,1.5792,0.8609,0.169,-594.0386,26.8403,0.4444,9.7649,511.7956,7.5038,,,
171000,,,,,,,,,,,,1000,6817.0628,100.6676
171500,,,1.5774,0.8588,0.1687,-598.6762,21.589,0.4282,11.1259,198.783,10.8807,,,
172000,,,1.5959,0.866,0.171,-604.6691,14.0801,0.4572,12.3219,847.4957,5.7326,,,
172000,,,,,,,,,,,,1000,6816.534,99.836
172500,,,1.6508,0.8716,0.1772,-604.7894,22.6647,0.5013,10.4634,140.503,5.4409,,,
173000,,,1.6072,0.8537,0.1731,-613.0526,15.7642,0.4853,12.0987,367.8812,7.5921,,,
173000,,,,,,,,,,,,1000,6851.9836,99.006
173500,,,1.6332,0.8763,0.1736,-609.5999,12.4959,0.4958,11.815,358.2842,9.694,,,
174000,,,1.5979,0.8567,0.1711,-612.1514,17.2608,0.4647,9.7189,322.3363,6.1728,,,
174000,,,,,,,,,,,,1000,6923.8534,98.8951
174500,,,1.6043,0.8673,0.172,-614.5833,11.2772,0.4586,10.2525,408.7811,5.8452,,,
175000,,,1.6115,0.8668,0.1711,-614.821,13.7543,0.4731,14.893,502.317,6.8276,,,
175000,7421.6378,1000.0,,,,,,,,,,,,
175000,,,,,,,,,,,,1000,7145.67,82.3278
175500,,,1.6284,0.8687,0.1715,-622.9846,12.0515,0.4847,10.0445,96.9856,9.924,,,
176000,,,1.6126,0.8598,0.1718,-623.7876,15.442,0.4874,10.3776,632.8297,10.2838,,,
176000,,,,,,,,,,,,1000,6991.5526,98.9538
176500,,,1.6212,0.8753,0.1733,-620.417,14.9021,0.4654,13.7282,465.6834,8.3497,,,
177000,,,1.6032,0.8628,0.1706,-628.8953,14.2084,0.4634,10.8539,193.7811,5.8201,,,
177000,,,,,,,,,,,,1000,6992.9733,99.1258
177500,,,1.6191,0.8702,0.1715,-628.3279,23.5444,0.4761,8.5712,76.7266,5.0751,,,
178000,,,1.6342,0.8696,0.174,-633.8365,15.4955,0.495,12.7305,631.0277,8.5885,,,
178000,,,,,,,,,,,,1000,7124.2932,100.5002
178500,,,1.6122,0.867,0.1725,-632.0087,21.5673,0.4671,10.5497,674.1263,6.1059,,,
179000,,,1.6289,0.881,0.1745,-629.4747,13.9863,0.4685,9.7752,134.4225,7.9567,,,
179000,,,,,,,,,,,,1000,7190.0378,99.3051
179500,,,1.6256,0.8638,0.1718,-637.1279,15.063,0.4932,8.9252,327.1802,9.0247,,,
180000,,,1.591,0.8608,0.1698,-644.369,22.8597,0.4518,9.5363,312.7563,7.1465,,,
180000,7525.8966,1000.0,,,,,,,,,,,,
180000,,,,,,,,,,,,1000,7230.8718,82.2621
180500,,,1.6152,0.8653,0.1726,-645.5798,28.2338,0.4857,8.6606,290.4298,6.9263,,,
181000,,,1.6068,0.8658,0.1706,-645.793,22.0072,0.477,8.7987,73.8999,5.7274,,,
181000,,,,,,,,,,,,1000,7194.5856,99.0087
181500,,,1.5975,0.861,0.1719,-647.9208,17.1579,0.4497,10.1388,154.6557,13.1581,,,
182000,,,1.6118,0.8783,0.1728,-650.1851,15.1257,0.451,9.475,229.8642,6.971,,,
182000,,,,,,,,,,,,1000,7233.6235,100.8066
182500,,,1.5837,0.8592,0.1683,-651.2568,23.9182,0.4453,9.7998,225.7264,7.0064,,,
183000,,,1.6148,0.8787,0.1743,-649.2764,13.0809,0.4603,9.1312,406.6113,8.0505,,,
183000,,,,,,,,,,,,1000,5388.7811,99.9418
183500,,,1.6314,0.8723,0.1743,-648.9551,19.0427,0.5271,9.9541,128.8248,6.7204,,,
184000,,,1.5997,0.8762,0.1704,-652.5521,15.6896,0.4427,10.1814,476.972,6.5148,,,
184000,,,,,,,,,,,,1000,7195.8863,100.3083
184500,,,1.6511,0.8841,0.1776,-653.3525,13.8202,0.5307,10.2464,120.9071,8.3711,,,
185000,,,1.5816,0.8635,0.1685,-660.6725,16.9875,0.4239,10.1997,120.4462,5.5664,,,
185000,7566.2607,1000.0,,,,,,,,,,,,
185000,,,,,,,,,,,,1000,7311.4405,81.2829
185500,,,1.5912,0.8768,0.1695,-657.4635,17.6331,0.4343,9.7081,342.8897,3.3551,,,
186000,,,1.6015,0.8774,0.1709,-655.55,16.3222,0.4592,10.4334,256.5856,13.9483,,,
186000,,,,,,,,,,,,1000,7274.3197,100.3712
186500,,,1.5467,0.8517,0.1656,-668.9745,18.8799,0.4061,11.1193,280.9322,13.0404,,,
187000,,,1.6282,0.8801,0.1731,-663.2032,16.703,0.4689,10.7942,470.2356,11.0126,,,
187000,,,,,,,,,,,,1000,7416.3538,100.1569
187500,,,1.5987,0.8686,0.17,-669.0402,12.2415,0.4615,10.0125,192.573,6.6558,,,
188000,,,1.5679,0.8664,0.1684,-669.1489,24.9062,0.4348,13.4435,615.2191,11.3669,,,
188000,,,,,,,,,,,,1000,7495.6054,99.5842
188500,,,1.5769,0.878,0.1695,-667.4756,14.4874,0.4293,10.7186,455.8686,8.1516,,,
189000,,,1.6109,0.8755,0.171,-673.8099,23.297,0.4471,10.5657,188.2111,4.3383,,,
189000,,,,,,,,,,,,1000,7449.7634,99.1816
189500,,,1.574,0.8771,0.1658,-671.6654,20.0614,0.4233,9.8946,313.1968,7.0558,,,
190000,,,1.5901,0.8814,0.1709,-676.7551,15.8444,0.4165,11.6687,197.1871,9.9072,,,
190000,7629.8567,1000.0,,,,,,,,,,,,
190000,,,,,,,,,,,,1000,7068.8292,81.2551
190500,,,1.6025,0.8733,0.1708,-679.7101,14.9479,0.441,10.3869,116.843,6.6575,,,
191000,,,1.5935,0.8742,0.1715,-681.9931,8.2928,0.4423,9.703,129.7269,4.7156,,,
191000,,,,,,,,,,,,1000,7451.6867,99.2199
191500,,,1.5962,0.8663,0.1698,-681.5593,18.2444,0.4537,10.6117,453.0779,11.9507,,,
192000,,,1.5697,0.8768,0.1667,-683.5324,21.0291,0.3916,9.4494,94.5097,18.1158,,,
192000,,,,,,,,,,,,1000,7404.4759,99.1375
192500,,,1.605,0.8768,0.1708,-688.4421,21.0855,0.4352,9.2745,282.2233,7.7547,,,
193000,,,1.6164,0.8795,0.1728,-682.7742,22.211,0.468,9.9049,502.3613,5.4737,,,
193000,,,,,,,,,,,,1000,7301.3671,99.2679
193500,,,1.5714,0.8691,0.1681,-691.8359,15.205,0.4243,10.5998,210.9772,4.9445,,,
194000,,,1.5871,0.8784,0.169,-682.8032,21.3067,0.4254,9.7622,439.1596,6.1824,,,
194000,,,,,,,,,,,,1000,7498.5035,99.1102
194500,,,1.5829,0.8734,0.1693,-691.9156,24.9834,0.415,11.5657,215.3489,9.855,,,
195000,,,1.5687,0.8856,0.1667,-693.7505,23.719,0.3967,11.5601,423.8902,10.2206,,,
195000,7690.7118,1000.0,,,,,,,,,,,,
195000,,,,,,,,,,,,1000,7506.9821,81.0626
195500,,,1.591,0.8778,0.1698,-692.5076,17.943,0.4354,9.5679,444.1244,18.4957,,,
196000,,,1.5542,0.8774,0.1664,-696.7567,23.8605,0.3744,9.9483,527.8755,11.7285,,,
196000,,,,,,,,,,,,1000,7523.7489,100.8543
196500,,,1.6078,0.8797,0.1724,-700.1245,9.5419,0.4494,10.7505,342.9545,3.9508,,,
197000,,,1.5828,0.8669,0.1703,-705.9428,13.0638,0.4225,10.1922,637.5969,10.2331,,,
197000,,,,,,,,,,,,1000,7490.7405,99.053
