env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
97500,,,1.089,0.8429,0.1065,-214.2015,12.294,0.2416,4.4108,63.0053,2.7111,,,
98000,,,1.115,0.8411,0.1088,-211.7157,10.4241,0.2854,4.3825,28.9557,2.1695,,,
98000,,,,,,,,,,,,1000,3037.3441,92.5212
98500,,,1.1023,0.8472,0.1077,-209.8611,9.2448,0.2594,5.3864,73.7166,1.6544,,,
99000,,,1.1073,0.8531,0.1079,-217.8172,10.9325,0.2617,5.0663,28.4676,2.199,,,
99000,,,,,,,,,,,,1000,3159.731,92.5475
99500,,,1.1075,0.8424,0.1071,-213.5361,10.3742,0.2688,3.7398,17.7992,1.8456,,,
100000,,,1.1237,0.8434,0.1111,-214.9234,9.069,0.2956,4.3571,27.4222,2.3602,,,
100000,3271.1096,1000.0,,,,,,,,,,,,
100000,,,,,,,,,,,,1000,3059.3181,77.3891
100500,,,1.1248,0.8398,0.1116,-211.5303,9.2391,0.3049,3.861,34.2957,1.5895,,,
101000,,,1.1196,0.8377,0.1099,-217.9142,10.0055,0.2934,5.7429,37.3197,1.7697,,,
101000,,,,,,,,,,,,1000,3225.5001,90.0319
101500,,,1.112,0.8534,0.1096,-224.1144,8.6254,0.273,4.7036,24.0177,1.5988,,,
102000,,,1.0924,0.8465,0.1072,-220.8574,8.6523,0.2583,4.4009,46.8973,1.4966,,,
102000,,,,,,,,,,,,1000,3231.7645,92.4579
102500,,,1.1211,0.8433,0.11,-222.5529,13.8062,0.2921,4.9934,70.5354,2.0929,,,
103000,,,1.0963,0.8458,0.1071,-222.8471,7.0734,0.2574,7.9396,58.8794,2.3464,,,
103000,,,,,,,,,,,,1000,3077.4477,92.4138
103500,,,1.1226,0.8417,0.1095,-224.2554,8.9858,0.2933,3.8206,46.3163,1.7729,,,
104000,,,1.1128,0.8346,0.1069,-225.1401,10.0588,0.2891,3.9821,80.9156,1.3146,,,
104000,,,,,,,,,,,,1000,3195.2563,95.1827
104500,,,1.1121,0.8334,0.1084,-229.1811,10.1855,0.2938,4.6673,84.9192,2.3015,,,
105000,,,1.0875,0.8257,0.1054,-235.0731,10.2354,0.2651,5.195,49.4957,2.601,,,
105000,3229.5895,1000.0,,,,,,,,,,,,
105000,,,,,,,,,,,,1000,3059.1957,75.2548
105500,,,1.1175,0.8428,0.1102,-233.8622,11.4131,0.2957,5.6004,58.5456,1.7832,,,
106000,,,1.1039,0.8438,0.1082,-235.4656,8.2852,0.2676,8.442,75.0595,2.2293,,,
106000,,,,,,,,,,,,1000,3204.3531,92.5222
106500,,,1.0941,0.8393,0.1063,-235.3956,10.2367,0.2733,4.5148,83.3371,2.3654,,,
107000,,,1.1554,0.8575,0.1135,-232.4879,10.0057,0.3084,4.275,34.8202,2.2421,,,
107000,,,,,,,,,,,,1000,3231.2468,92.4252
107500,,,1.1011,0.8375,0.1077,-239.0194,8.3497,0.277,4.9625,147.1443,2.2403,,,
108000,,,1.1144,0.8452,0.1108,-232.3269,9.6098,0.2809,5.657,107.1858,1.674,,,
108000,,,,,,,,,,,,1000,3179.8279,94.1495
108500,,,1.1086,0.8271,0.1083,-249.194,8.0626,0.3006,4.6218,48.1345,1.6549,,,
109000,,,1.1194,0.8395,0.1096,-242.79,13.4304,0.2885,3.9853,51.8275,1.4846,,,
109000,,,,,,,,,,,,1000,3325.0156,92.4587
109500,,,1.1087,0.8275,0.1084,-245.1609,11.7057,0.2767,5.5158,51.2473,1.8067,,,
110000,,,1.1359,0.844,0.112,-247.7852,8.548,0.3123,3.9705,46.1882,2.9161,,,
110000,3303.3338,1000.0,,,,,,,,,,,,
110000,,,,,,,,,,,,1000,3197.3688,77.6653
110500,,,1.1173,0.8425,0.1094,-246.382,10.4887,0.2832,4.5569,61.5805,2.2373,,,
111000,,,1.0933,0.8389,0.1065,-244.2074,9.8852,0.2789,6.544,55.667,2.0514,,,
111000,,,,,,,,,,,,1000,3252.9721,93.5664
111500,,,1.0962,0.8328,0.1072,-249.3434,10.4219,0.2699,4.738,69.8931,2.2103,,,
112000,,,1.1293,0.8384,0.1121,-248.2395,11.2551,0.297,3.972,23.5351,1.6203,,,
112000,,,,,,,,,,,,1000,3300.7508,92.7283
112500,,,1.1284,0.8431,0.1099,-248.786,9.1831,0.2929,4.3862,64.4109,2.2865,,,
113000,,,1.115,0.8375,0.109,-247.3633,10.6456,0.296,4.845,54.8069,1.6743,,,
113000,,,,,,,,,,,,1000,3257.7387,92.707
113500,,,1.0823,0.8446,0.1058,-250.7257,8.9309,0.2441,3.916,44.88,2.1959,,,
114000,,,1.1109,0.8431,0.1084,-252.2487,10.1316,0.2793,3.775,43.6558,1.6312,,,
114000,,,,,,,,,,,,1000,3315.3479,92.5854
114500,,,1.115,0.8449,0.1108,-248.6242,10.0613,0.279,4.3709,33.8763,2.1666,,,
115000,,,1.0843,0.8386,0.1059,-256.9438,7.7561,0.2535,3.1712,25.7581,1.45,,,
115000,3489.8092,1000.0,,,,,,,,,,,,
115000,,,,,,,,,,,,1000,3339.422,76.6421
115500,,,1.1066,0.8411,0.108,-253.7019,10.1485,0.275,6.0555,49.3474,2.0184,,,
116000,,,1.0845,0.8356,0.1041,-256.3994,8.7486,0.2645,5.1911,32.5332,3.0453,,,
116000,,,,,,,,,,,,1000,3393.6414,92.5814
116500,,,1.0775,0.8343,0.1058,-256.9377,10.8655,0.2451,3.209,65.0565,2.0451,,,
117000,,,1.0785,0.8398,0.1053,-257.7686,9.2977,0.2422,4.2646,42.6291,2.1298,,,
117000,,,,,,,,,,,,1000,3415.7719,92.3905
117500,,,1.0778,0.8277,0.1043,-261.9957,7.3184,0.2592,3.7148,82.3207,1.4812,,,
118000,,,1.0863,0.8418,0.1054,-263.8713,11.8367,0.2501,7.5175,76.9039,2.7877,,,
118000,,,,,,,,,,,,1000,3357.3481,92.4773
118500,,,1.0927,0.8299,0.1069,-261.4431,9.9053,0.2712,3.4858,36.5569,1.7907,,,
119000,,,1.1051,0.8397,0.1084,-264.5007,10.3262,0.2805,3.141,40.9527,1.6765,,,
119000,,,,,,,,,,,,1000,3382.0789,92.4742
119500,,,1.1094,0.8313,0.1086,-259.1119,11.2502,0.2786,3.0039,23.3973,1.6369,,,
120000,,,1.0924,0.8296,0.1067,-268.6121,11.7572,0.2643,6.0642,73.7524,2.1849,,,
120000,3425.9096,1000.0,,,,,,,,,,,,
120000,,,,,,,,,,,,1000,3415.1676,78.075
120500,,,1.0667,0.8288,0.1041,-268.363,11.3395,0.2489,3.8068,34.4011,1.8944,,,
121000,,,1.0788,0.8288,0.1056,-275.8348,9.204,0.2557,3.553,77.3519,2.103,,,
121000,,,,,,,,,,,,1000,3451.025,93.2561
121500,,,1.1099,0.8236,0.1086,-270.753,9.8453,0.2952,3.1396,47.4674,1.3986,,,
122000,,,1.0862,0.8256,0.1067,-274.1431,8.9892,0.2739,4.4176,42.0134,1.3536,,,
122000,,,,,,,,,,,,1000,3424.689,94.2987
122500,,,1.0994,0.8213,0.108,-274.4638,9.5579,0.2823,3.3925,105.5015,1.3146,,,
123000,,,1.0748,0.8299,0.1039,-273.9727,8.8508,0.2562,5.8428,75.9707,2.1939,,,
123000,,,,,,,,,,,,1000,3316.0239,94.066
123500,,,1.1315,0.8299,0.1109,-279.62,10.0857,0.3163,4.0558,27.3351,2.4306,,,
124000,,,1.0661,0.8236,0.1045,-279.8391,9.1364,0.2619,4.1662,116.7522,1.9002,,,
124000,,,,,,,,,,,,1000,3393.9851,92.5641
124500,,,1.1076,0.8266,0.1077,-277.9839,11.822,0.2934,2.8391,32.328,1.9224,,,
125000,,,1.0965,0.8286,0.107,-283.4924,9.879,0.283,4.3636,77.3159,2.7309,,,
125000,3503.5,1000.0,,,,,,,,,,,,
125000,,,,,,,,,,,,1000,3445.2355,76.6566
125500,,,1.1097,0.8288,0.1071,-285.6379,9.7756,0.2903,4.2204,47.379,1.358,,,
126000,,,1.0825,0.8189,0.105,-288.0998,9.5792,0.2692,3.9626,51.2376,1.4363,,,
126000,,,,,,,,,,,,1000,3410.3045,93.6407
126500,,,1.0818,0.8288,0.1061,-285.4791,11.6118,0.2606,3.4234,24.9496,2.0691,,,
127000,,,1.0723,0.8165,0.1025,-290.0488,9.9741,0.2771,3.2128,76.0598,2.2709,,,
127000,,,,,,,,,,,,1000,3430.1598,92.8571
127500,,,1.0899,0.8236,0.1055,-289.4899,13.1417,0.2815,3.0235,24.0429,2.1767,,,
128000,,,1.0781,0.8256,0.1044,-291.8628,9.9434,0.2606,3.0304,44.6156,1.6861,,,
128000,,,,,,,,,,,,1000,3421.2446,92.5427
128500,,,1.0606,0.8243,0.1016,-289.1763,9.9054,0.2478,3.4443,51.5429,1.5044,,,
129000,,,1.0642,0.8079,0.1028,-297.8561,10.6072,0.257,4.2089,87.9134,1.9279,,,
129000,,,,,,,,,,,,1000,3343.5201,92.4808
129500,,,1.0828,0.829,0.1051,-290.4156,8.5576,0.2572,3.1891,23.1835,1.7448,,,
130000,,,1.0662,0.8108,0.1034,-299.9254,9.0525,0.2638,3.5313,158.8413,1.9008,,,
130000,3452.3714,1000.0,,,,,,,,,,,,
130000,,,,,,,,,,,,1000,3428.4125,76.6165
130500,,,1.0933,0.8116,0.1068,-295.5249,11.912,0.2849,3.7812,61.7745,2.237,,,
131000,,,1.0966,0.8168,0.106,-295.7158,9.7231,0.2928,4.1564,76.9101,2.022,,,
131000,,,,,,,,,,,,1000,3493.3887,92.2698
131500,,,1.0773,0.8205,0.1039,-295.0441,9.6847,0.2788,3.0896,18.9676,1.4737,,,
132000,,,1.0768,0.8105,0.1052,-293.5278,11.16,0.273,3.3783,92.4824,0.9927,,,
132000,,,,,,,,,,,,1000,1851.0447,92.0418
132500,,,1.0491,0.8055,0.1004,-304.152,7.9817,0.2446,3.1664,135.6053,2.295,,,
133000,,,1.0595,0.8158,0.1038,-297.8697,9.4469,0.2435,5.772,64.0072,1.8414,,,
133000,,,,,,,,,,,,1000,3441.4821,92.1451
133500,,,1.07,0.8163,0.1036,-299.5064,8.9864,0.2779,2.996,105.2661,1.6032,,,
134000,,,1.0313,0.8139,0.0985,-302.8368,8.9566,0.2253,3.3892,73.9345,2.1519,,,
134000,,,,,,,,,,,,1000,3508.2936,92.06
134500,,,1.0558,0.8126,0.1022,-304.0925,11.9973,0.2626,3.4497,61.2851,2.2499,,,
135000,,,1.0506,0.8146,0.1019,-308.1782,9.1196,0.2408,3.0073,44.2058,1.7838,,,
135000,3615.2023,1000.0,,,,,,,,,,,,
135000,,,,,,,,,,,,1000,3568.6888,76.8426
135500,,,1.0255,0.8041,0.0984,-306.0792,9.2674,0.2203,2.8006,113.1623,1.306,,,
136000,,,1.0568,0.7998,0.1037,-307.7317,8.1065,0.2614,3.0333,96.3914,1.5214,,,
136000,,,,,,,,,,,,1000,3450.37,94.396
136500,,,1.0387,0.8142,0.1003,-304.6628,17.2991,0.2298,5.4524,90.8246,2.4042,,,
137000,,,1.0519,0.8136,0.1025,-308.3627,12.828,0.2473,2.7683,43.1425,1.8038,,,
137000,,,,,,,,,,,,1000,3455.6606,95.0843
137500,,,1.0562,0.8151,0.1015,-308.4246,10.005,0.2326,2.8136,43.6509,1.9657,,,
138000,,,1.0495,0.8064,0.1018,-310.2953,10.1311,0.2456,2.7589,16.0755,3.4074,,,
138000,,,,,,,,,,,,1000,3545.9124,95.8379
138500,,,1.0514,0.8069,0.1011,-309.8367,10.4765,0.2604,4.0672,132.3095,1.8935,,,
139000,,,1.035,0.8023,0.0996,-315.4903,14.1431,0.2382,2.9239,53.6688,1.5529,,,
139000,,,,,,,,,,,,1000,3583.9863,94.0764
139500,,,1.0597,0.8099,0.1025,-312.0913,10.5898,0.2562,2.5513,25.0138,2.488,,,
140000,,,1.0375,0.8012,0.099,-314.1377,10.2204,0.2394,2.5889,61.5223,1.8057,,,
140000,3723.0884,1000.0,,,,,,,,,,,,
140000,,,,,,,,,,,,1000,3653.2453,76.5656
140500,,,1.0243,0.7962,0.0978,-315.8655,9.3376,0.2268,3.7388,146.2282,2.8657,,,
141000,,,1.0712,0.8081,0.1021,-316.8683,8.5997,0.2586,2.5839,88.8531,1.9467,,,
141000,,,,,,,,,,,,1000,3682.9232,92.3708
141500,,,1.0387,0.7981,0.1008,-313.692,12.3226,0.2437,2.9103,33.7456,1.6116,,,
142000,,,1.0283,0.8138,0.0977,-312.7002,12.0278,0.2276,3.4899,135.1569,1.8081,,,
142000,,,,,,,,,,,,1000,3780.6212,92.3659
142500,,,1.0489,0.8079,0.101,-321.9552,7.991,0.2398,2.7661,28.3643,1.876,,,
143000,,,1.0619,0.8061,0.1017,-320.4162,10.7684,0.2583,4.0486,75.0574,1.8055,,,
143000,,,,,,,,,,,,1000,3860.1605,92.899
143500,,,1.0713,0.8134,0.1036,-321.1434,10.3416,0.2752,3.701,83.6687,2.0697,,,
144000,,,1.0449,0.8089,0.1,-319.5406,10.6684,0.2445,2.6514,92.179,1.6762,,,
144000,,,,,,,,,,,,1000,3800.1801,92.8507
144500,,,1.0562,0.8038,0.1017,-321.731,13.8658,0.253,2.9559,28.5735,1.525,,,
145000,,,1.049,0.7989,0.1014,-329.8346,12.9727,0.2526,2.7936,17.7775,2.8889,,,
145000,3949.4324,1000.0,,,,,,,,,,,,
145000,,,,,,,,,,,,1000,3830.4795,77.1239
145500,,,1.0831,0.8078,0.1037,-324.8576,8.8317,0.2777,4.1343,124.0446,2.1975,,,
146000,,,1.0623,0.8045,0.1033,-326.3796,10.2697,0.2578,4.1934,184.0391,2.0734,,,
146000,,,,,,,,,,,,1000,3905.0287,95.5203
146500,,,1.0759,0.7895,0.1045,-333.0726,8.3142,0.2836,5.1809,128.7534,1.9906,,,
147000,,,1.061,0.7974,0.1021,-329.4547,10.3884,0.2698,3.2596,21.2107,1.6897,,,
147000,,,,,,,,,,,,1000,4008.2422,93.8169
147500,,,1.0652,0.792,0.1029,-333.3191,12.7426,0.2794,3.2875,35.0451,1.6791,,,
148000,,,1.0492,0.7955,0.1005,-334.275,12.506,0.2466,3.2197,55.5333,2.1422,,,
148000,,,,,,,,,,,,1000,3831.7002,98.3929
148500,,,1.0478,0.7906,0.1012,-336.8542,9.477,0.2568,3.9637,185.4763,2.9502,,,
149000,,,1.0662,0.7864,0.1035,-339.1582,12.2348,0.2859,3.2201,18.1886,1.3429,,,
149000,,,,,,,,,,,,1000,3927.0747,93.298
149500,,,1.0791,0.7995,0.1037,-337.0067,10.6326,0.2817,4.354,227.8794,1.6165,,,
150000,,,1.0652,0.789,0.1032,-343.5332,13.6219,0.2765,3.89,106.4273,2.1133,,,
150000,4131.2441,1000.0,,,,,,,,,,,,
150000,,,,,,,,,,,,1000,4178.0773,77.8392
150500,,,1.0549,0.786,0.1033,-345.019,12.4243,0.2637,4.2261,111.8998,1.6541,,,
151000,,,1.0882,0.7891,0.1055,-345.712,8.4159,0.2995,4.0649,50.1727,1.9137,,,
151000,,,,,,,,,,,,1000,3077.3626,93.0157
151500,,,1.0932,0.79,0.1069,-346.5048,15.5606,0.3058,3.4858,17.8703,2.272,,,
152000,,,1.0584,0.7842,0.1028,-346.7296,10.4413,0.2774,4.1117,46.4286,1.9062,,,
152000,,,,,,,,,,,,1000,4188.7633,97.5045
152500,,,1.0784,0.7888,0.1059,-349.9246,11.7538,0.2944,4.2274,82.0673,3.3651,,,
153000,,,1.0715,0.7907,0.1035,-352.353,10.2292,0.283,4.0074,118.1451,2.1369,,,
153000,,,,,,,,,,,,1000,3980.6239,92.333
153500,,,1.0755,0.783,0.1044,-354.0927,10.8116,0.2974,3.8951,36.5266,1.7818,,,
154000,,,1.0872,0.7882,0.1064,-354.1992,8.9567,0.3027,3.6886,27.9652,1.9343,,,
154000,,,,,,,,,,,,1000,4134.4997,92.3302
154500,,,1.0758,0.7839,0.1048,-356.4854,23.9215,0.2976,5.0896,107.754,1.6297,,,
155000,,,1.0508,0.7802,0.1013,-357.9753,11.6866,0.2697,4.7363,97.583,1.6942,,,
155000,4286.5613,1000.0,,,,,,,,,,,,
155000,,,,,,,,,,,,1000,4262.6157,76.6186
155500,,,1.0849,0.7856,0.106,-360.628,13.7511,0.2945,4.5007,69.3512,2.0766,,,
156000,,,1.0696,0.7826,0.1045,-358.7168,15.9031,0.2843,4.1683,42.2969,1.811,,,
156000,,,,,,,,,,,,1000,4326.6932,92.3898
156500,,,1.0639,0.7874,0.1032,-362.6104,14.7254,0.273,4.1674,133.2231,1.9084,,,
157000,,,1.0589,0.7863,0.1032,-357.7741,16.6446,0.281,5.218,207.1242,1.5141,,,
157000,,,,,,,,,,,,1000,4189.1332,95.0103
157500,,,1.0737,0.7915,0.1052,-362.5938,12.3972,0.28,4.7209,172.0583,1.7501,,,
158000,,,1.0816,0.7939,0.1054,-364.598,17.4276,0.2998,5.6511,152.7266,1.6162,,,
158000,,,,,,,,,,,,1000,4316.4605,92.3165
158500,,,1.0852,0.79,0.1059,-369.1922,15.238,0.3073,5.3236,105.9733,2.3201,,,
159000,,,1.0584,0.7881,0.1035,-368.4428,33.6973,0.2657,5.0364,120.1234,1.8711,,,
159000,,,,,,,,,,,,1000,4188.3553,93.0856
159500,,,1.0937,0.791,0.1078,-366.604,16.1381,0.3023,4.7746,31.0163,4.226,,,
160000,,,1.0843,0.782,0.1058,-373.5096,16.3664,0.3027,4.5715,105.9261,2.1997,,,
160000,4449.7111,1000.0,,,,,,,,,,,,
160000,,,,,,,,,,,,1000,4273.2695,76.6514
160500,,,1.0673,0.7851,0.1051,-373.904,11.8012,0.2774,4.8095,92.3597,2.1485,,,
161000,,,1.0609,0.7968,0.1043,-375.5123,16.8545,0.2634,6.9502,619.4245,2.8014,,,
161000,,,,,,,,,,,,1000,4375.6837,94.6744
161500,,,1.0806,0.7905,0.1057,-374.201,22.7839,0.285,5.1517,232.1742,2.1678,,,
162000,,,1.0768,0.7875,0.106,-378.9848,16.503,0.2852,4.6164,208.3724,3.0586,,,
162000,,,,,,,,,,,,1000,4500.6142,92.5798
162500,,,1.0784,0.7736,0.1059,-381.837,14.2682,0.2989,5.1765,97.2813,2.3341,,,
163000,,,1.07,0.7847,0.106,-381.666,12.3488,0.2843,4.7182,57.6108,2.5345,,,
163000,,,,,,,,,,,,1000,4497.3759,95.4265
163500,,,1.0826,0.79,0.106,-386.7799,25.3085,0.2988,5.4392,160.2816,3.5553,,,
164000,,,1.0588,0.7761,0.1038,-388.2566,19.262,0.2763,5.051,33.15,3.0873,,,
164000,,,,,,,,,,,,1000,4447.5173,93.9393
164500,,,1.0989,0.7959,0.1082,-387.701,18.263,0.3113,6.2162,410.6609,3.1265,,,
165000,,,1.0896,0.7892,0.1068,-389.6666,16.9626,0.3077,5.304,318.6068,1.8918,,,
165000,4566.7762,1000.0,,,,,,,,,,,,
165000,,,,,,,,,,,,1000,4500.9283,77.8772
165500,,,1.0949,0.7788,0.1077,-393.0494,17.6226,0.3275,4.8719,257.791,3.1532,,,
166000,,,1.098,0.7877,0.108,-395.9487,15.0409,0.3055,5.8259,294.179,3.1595,,,
166000,,,,,,,,,,,,1000,4354.4615,93.1324
166500,,,1.0858,0.7911,0.1068,-393.0541,15.2084,0.2901,6.1115,480.1802,3.1164,,,
167000,,,1.1116,0.7796,0.1104,-397.5045,17.483,0.3317,7.0695,563.4656,3.1268,,,
167000,,,,,,,,,,,,1000,4518.9469,92.1035
167500,,,1.0811,0.7885,0.1077,-399.6205,9.6278,0.2947,6.398,380.3944,2.7377,,,
168000,,,1.0863,0.7917,0.1086,-399.2421,14.5724,0.2969,6.0741,400.9117,2.4974,,,
168000,,,,,,,,,,,,1000,4531.9114,92.3414
168500,,,1.109,0.7818,0.1097,-403.8513,21.4687,0.33,11.314,280.6838,2.6563,,,
169000,,,1.065,0.7752,0.1047,-401.7417,15.5315,0.2842,5.9251,78.076,2.2727,,,
169000,,,,,,,,,,,,1000,4516.1169,93.4481
169500,,,1.0624,0.7765,0.1046,-405.8196,10.3297,0.2819,6.0966,359.7853,3.6914,,,
170000,,,1.0742,0.8003,0.105,-407.8804,9.496,0.2954,5.7099,211.6795,2.7633,,,
170000,4367.0639,1000.0,,,,,,,,,,,,
170000,,,,,,,,,,,,1000,4473.5052,76.6288
170500,,,1.0794,0.7744,0.1063,-407.9082,16.8328,0.3089,6.6812,562.5439,2.7297,,,
171000,,,1.0806,0.784,0.1068,-409.5878,15.7697,0.2982,5.4827,231.9687,3.9404,,,
171000,,,,,,,,,,,,1000,4338.5688,92.3876
171500,,,1.0792,0.7779,0.1065,-409.0882,14.3297,0.3013,5.9435,412.8614,3.022,,,
172000,,,1.0956,0.7839,0.109,-414.4063,28.412,0.319,5.4078,133.4524,4.3548,,,
172000,,,,,,,,,,,,1000,4534.3484,93.8817
172500,,,1.0799,0.7853,0.1079,-413.8441,15.5863,0.3007,6.0921,383.0788,3.8033,,,
173000,,,1.1182,0.788,0.1114,-416.1998,17.9379,0.3286,4.9471,83.2137,2.7068,,,
173000,,,,,,,,,,,,1000,4701.6754,93.3252
173500,,,1.0732,0.7888,0.1082,-417.361,15.6594,0.2772,5.5783,277.0646,1.862,,,
174000,,,1.0664,0.7862,0.1061,-419.0025,14.6489,0.2761,5.5865,288.3714,3.1872,,,
174000,,,,,,,,,,,,1000,4510.3214,93.7994
174500,,,1.0715,0.7868,0.1056,-420.5717,15.5839,0.2897,5.5833,256.4458,3.7911,,,
175000,,,1.1045,0.7888,0.1107,-421.3394,19.2432,0.3142,5.581,148.9561,3.2625,,,
175000,4830.0809,1000.0,,,,,,,,,,,,
175000,,,,,,,,,,,,1000,4843.6333,78.1949
175500,,,1.098,0.7928,0.109,-423.8007,22.9962,0.3152,5.8325,354.7305,11.7247,,,
176000,,,1.0646,0.7831,0.1051,-424.7143,12.9637,0.281,5.3167,289.2058,2.7896,,,
176000,,,,,,,,,,,,1000,4735.0941,95.9044
176500,,,1.1066,0.7939,0.1099,-424.7826,14.3721,0.3149,5.9428,211.7068,4.1876,,,
177000,,,1.0671,0.7797,0.1059,-430.5961,11.3573,0.2755,5.5147,352.2634,3.2972,,,
177000,,,,,,,,,,,,1000,4713.0529,93.6615
177500,,,1.1034,0.782,0.1099,-430.1089,17.0815,0.3299,5.8908,344.1186,2.2253,,,
178000,,,1.0807,0.787,0.1066,-431.5345,14.7407,0.2979,5.4791,270.7627,2.8759,,,
178000,,,,,,,,,,,,1000,4700.6297,93.4598
178500,,,1.0769,0.7873,0.1081,-432.0809,16.02,0.2861,5.3101,296.0593,3.4861,,,
179000,,,1.073,0.7891,0.1072,-433.8244,19.8742,0.2764,4.998,182.9235,2.7064,,,
179000,,,,,,,,,,,,1000,4840.8291,92.5965
179500,,,1.1059,0.7852,0.1106,-435.3755,15.5983,0.3213,5.1705,88.7303,2.6623,,,
180000,,,1.0747,0.7836,0.1076,-436.2471,12.9181,0.2853,5.2337,251.2825,3.752,,,
180000,4921.7733,1000.0,,,,,,,,,,,,
180000,,,,,,,,,,,,1000,4791.3755,78.8098
180500,,,1.1049,0.7812,0.1111,-438.8705,34.8709,0.3162,5.2623,64.9656,3.1014,,,
181000,,,1.1028,0.7962,0.1096,-440.3457,12.5379,0.2993,5.0949,223.6216,3.1706,,,
181000,,,,,,,,,,,,1000,4663.8984,93.6242
181500,,,1.0814,0.7758,0.1092,-441.4523,26.8629,0.2903,5.0348,130.392,2.7611,,,
182000,,,1.0756,0.7847,0.1061,-441.2927,35.3555,0.2859,6.0486,230.9037,2.1783,,,
182000,,,,,,,,,,,,1000,4775.1097,93.1162
182500,,,1.1062,0.7853,0.1114,-443.5592,15.2177,0.318,6.0097,353.9329,1.6852,,,
183000,,,1.097,0.7875,0.1102,-443.8173,21.3564,0.3083,7.4757,349.6661,3.6964,,,
183000,,,,,,,,,,,,1000,4875.3418,92.4703
183500,,,1.1161,0.7913,0.1123,-446.407,21.6899,0.3156,5.828,62.7466,4.8899,,,
184000,,,1.1308,0.7871,0.1149,-445.7585,14.9622,0.3488,5.7539,494.1965,3.9932,,,
184000,,,,,,,,,,,,1000,4889.3859,92.698
184500,,,1.1071,0.7915,0.111,-447.0949,12.0454,0.3063,5.4101,285.1144,3.5542,,,
185000,,,1.1262,0.7932,0.1128,-448.4411,20.2118,0.328,5.5556,55.5671,4.3346,,,
185000,5110.2393,1000.0,,,,,,,,,,,,
185000,,,,,,,,,,,,1000,4873.9577,78.003
185500,,,1.1049,0.786,0.1112,-448.1339,10.9096,0.3098,6.2435,284.711,1.8059,,,
186000,,,1.1199,0.8086,0.1126,-449.7367,16.4983,0.3077,6.271,329.4579,5.3603,,,
186000,,,,,,,,,,,,1000,5135.9635,96.2505
186500,,,1.1309,0.7924,0.1136,-454.1724,12.1773,0.3338,5.8176,264.8223,7.4801,,,
187000,,,1.1146,0.7928,0.1129,-456.4534,16.0209,0.3167,5.3567,195.265,2.3456,,,
187000,,,,,,,,,,,,1000,5113.6107,92.7339
187500,,,1.1251,0.7911,0.1141,-454.8987,13.7181,0.3254,5.5424,127.2335,5.0143,,,
188000,,,1.1453,0.7976,0.1151,-456.1442,12.0745,0.3576,6.2388,344.4388,3.9616,,,
188000,,,,,,,,,,,,1000,5012.4463,92.4222
188500,,,1.1431,0.8042,0.1148,-457.9292,32.7806,0.347,6.3844,232.3624,3.928,,,
189000,,,1.145,0.8023,0.1151,-461.1597,10.6493,0.344,6.6285,506.3811,2.702,,,
189000,,,,,,,,,,,,1000,5168.0342,92.3959
189500,,,1.1302,0.8044,0.1142,-460.8187,17.5462,0.319,6.2503,208.2598,2.4666,,,
190000,,,1.1321,0.806,0.114,-462.0178,15.8947,0.3198,6.0042,246.6655,3.0412,,,
190000,4879.2723,1000.0,,,,,,,,,,,,
190000,,,,,,,,,,,,1000,5315.0581,76.5061
190500,,,1.1425,0.7972,0.1172,-465.7294,12.0514,0.3474,5.28,200.9447,3.1456,,,
191000,,,1.1269,0.7932,0.1149,-468.4356,20.7705,0.3221,6.6527,361.4018,2.8832,,,
191000,,,,,,,,,,,,1000,5113.5588,92.446
191500,,,1.1493,0.7948,0.1167,-467.4704,24.3232,0.3527,7.0502,320.9516,7.858,,,
192000,,,1.1241,0.7921,0.1151,-469.8905,14.8764,0.3225,6.312,244.2179,3.2911,,,
192000,,,,,,,,,,,,1000,5267.2777,93.1193
192500,,,1.1357,0.8057,0.1153,-470.5281,8.937,0.3248,6.8031,128.4652,9.4692,,,
193000,,,1.1461,0.7998,0.1163,-473.5398,20.9481,0.3488,7.0114,347.151,6.8214,,,
193000,,,,,,,,,,,,1000,5251.0112,92.4744
193500,,,1.1878,0.8187,0.1199,-474.2749,13.7851,0.3666,7.2883,165.9779,4.0481,,,
194000,,,1.1468,0.7921,0.1167,-473.6447,18.5589,0.3421,7.5528,392.9914,7.9998,,,
194000,,,,,,,,,,,,1000,5420.809,93.8772
194500,,,1.1525,0.8108,0.1175,-476.9446,20.0157,0.3404,7.1129,313.1974,7.5218,,,
195000,,,1.1691,0.8098,0.1187,-477.6026,14.9456,0.3613,6.8159,95.2342,3.4586,,,
195000,5545.2844,1000.0,,,,,,,,,,,,
195000,,,,,,,,,,,,1000,5327.649,76.6381
195500,,,1.1986,0.8098,0.1223,-481.7193,8.9546,0.4018,6.6735,150.007,5.7182,,,
196000,,,1.1715,0.8052,0.1201,-482.6959,13.8753,0.363,7.5945,147.2653,6.4034,,,
196000,,,,,,,,,,,,1000,5413.3447,92.3112
196500,,,1.1822,0.8123,0.1216,-485.5312,15.8554,0.3698,7.4869,156.355,4.828,,,
197000,,,1.1852,0.8157,0.1192,-484.8639,20.7592,0.3713,7.7801,270.3524,13.1628,,,
197000,,,,,,,,,,,,1000,5509.9308,92.5957
