env_steps,return,length,success,train/return,train/length,train/success,zp_loss,critic_loss,FPS
0,0.0,270.0,0.0,,,,,,
10000,0.0,270.0,0.0,0.0046,270.2703,0.027,0.0008,0.0008,583.7511
20000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0003,0.0,758.5817
30000,0.0,270.0,0.0,0.0215,270.2703,0.0541,0.0002,0.0,750.4208
40000,0.0,270.0,0.0,0.0269,263.1579,0.0526,0.0002,0.0001,755.2326
50000,0.0,270.0,0.0,0.1105,243.9024,0.2927,0.0003,0.0001,741.8855
60000,0.0913,245.6,0.1,0.2358,212.766,0.5106,0.0003,0.0004,742.4614
70000,0.2793,195.2,0.3,0.3364,188.6792,0.6792,0.0004,0.0008,741.1186
80000,0.7277,75.7,0.8,0.4098,169.4915,0.7458,0.0005,0.0011,724.5123
90000,0.2623,200.3,0.3,0.3168,196.0784,0.6471,0.0006,0.0012,729.3523
100000,0.3573,174.8,0.4,0.378,178.5714,0.7321,0.0007,0.001,722.0344
110000,0.785,61.5,0.9,0.4028,172.4138,0.7759,0.0008,0.0009,721.056
120000,0.725,76.5,0.8,0.327,188.6792,0.6038,0.0009,0.0008,717.4716
130000,0.4463,151.1,0.5,0.4142,169.4915,0.8136,0.0009,0.0008,711.258
140000,0.704,82.8,0.8,0.4164,169.4915,0.7966,0.001,0.0008,710.0564
150000,0.7223,77.3,0.8,0.4987,147.0588,0.8529,0.001,0.0008,710.0482
160000,0.719,78.3,0.8,0.509,140.8451,0.8169,0.001,0.0008,706.8316
170000,0.7437,70.9,0.8,0.6215,113.6364,0.9545,0.0011,0.0009,700.9934
180000,0.8227,50.2,0.9,0.6682,98.0392,0.9608,0.0011,0.0011,700.2127
190000,0.7227,77.2,0.8,0.7083,86.2069,0.9914,0.0012,0.0013,692.0387
200000,0.8393,45.2,0.9,0.7604,71.9424,1.0,0.0012,0.0014,689.4366
210000,0.829,48.3,0.9,0.7531,74.0741,1.0,0.0013,0.0015,688.2085
220000,0.929,21.3,1.0,0.7634,70.922,1.0,0.0013,0.0016,686.3626
230000,0.9403,17.9,1.0,0.7806,65.7895,1.0,0.0013,0.0017,685.1019
240000,0.941,17.7,1.0,0.8014,59.5238,1.0,0.0014,0.0017,681.4763
250000,0.7493,69.2,0.8,0.795,61.7284,1.0,0.0014,0.0017,681.4702
260000,0.943,17.1,1.0,0.8173,54.6448,1.0,0.0014,0.0017,674.7014
270000,0.7483,69.5,0.8,0.8384,48.7805,1.0,0.0015,0.0018,675.8562
280000,0.9437,16.9,1.0,0.8331,50.0,1.0,0.0015,0.0018,668.7
290000,0.9457,16.3,1.0,0.8465,45.8716,1.0,0.0015,0.0018,667.6675
300000,0.8523,41.3,0.9,0.8489,45.4545,1.0,0.0015,0.0018,669.1952
310000,0.941,17.7,1.0,0.8528,44.0529,1.0,0.0015,0.0019,670.3835
320000,0.932,20.4,1.0,0.8605,41.841,1.0,0.0015,0.0019,665.3865
330000,0.946,16.2,1.0,0.8715,38.61,1.0,0.0016,0.0019,663.2034
340000,0.9437,16.9,1.0,0.8752,37.4532,1.0,0.0016,0.002,661.066
350000,0.9437,16.9,1.0,0.8746,37.594,1.0,0.0016,0.002,659.288
360000,0.9493,15.2,1.0,0.8807,35.7143,1.0,0.0016,0.0021,655.3062
370000,0.946,16.2,1.0,0.8827,35.461,1.0,0.0016,0.0021,654.858
380000,0.9473,15.8,1.0,0.8873,33.557,1.0,0.0016,0.0021,657.3385
390000,0.9473,15.8,1.0,0.8915,32.5733,1.0,0.0016,0.0022,653.8215
400000,0.9467,16.0,1.0,0.8958,31.25,1.0,0.0016,0.0022,649.1722
410000,0.9483,15.5,1.0,0.8978,30.6748,1.0,0.0016,0.0022,651.4846
420000,0.946,16.2,1.0,0.9004,29.8507,1.0,0.0017,0.0023,654.0415
430000,0.9463,16.1,1.0,0.9006,29.8507,1.0,0.0017,0.0023,652.6128
440000,0.95,15.0,1.0,0.904,28.8184,1.0,0.0017,0.0023,649.1776
450000,0.941,17.7,1.0,0.907,27.8552,1.0,0.0017,0.0023,648.3772
460000,0.95,15.0,1.0,0.9068,28.0112,1.0,0.0017,0.0023,648.7517
470000,0.9457,16.3,1.0,0.9111,26.6667,1.0,0.0017,0.0023,642.8209
480000,0.9387,18.4,1.0,0.9116,26.5252,1.0,0.0017,0.0023,643.8546
490000,0.9453,16.4,1.0,0.9145,25.641,1.0,0.0017,0.0023,646.5288
