env_steps,return,length,success,train/return,train/length,train/success,bisim_loss,critic_loss,FPS
0,0.0,1024.0,0.0,,,,,,
10000,0.0,1024.0,0.0,-1.0,14.2045,0.0,0.029,0.0044,355.0694
20000,0.0,1024.0,0.0,-1.0,15.528,0.0,0.0313,0.0005,664.2721
30000,0.0,1024.0,0.0,-1.0,16.129,0.0,0.0322,0.0002,664.0214
40000,-0.2,944.6,0.0,-1.0,17.5439,0.0,0.0346,0.0002,662.8117
50000,0.0,1024.0,0.0,-1.0,16.8634,0.0,0.0356,0.0002,661.7274
60000,0.0,1024.0,0.0,-1.0,17.0648,0.0,0.0348,0.0001,657.4819
70000,0.0,1024.0,0.0,-1.0,18.5529,0.0,0.0358,0.0001,655.9224
80000,0.0,1024.0,0.0,-1.0,16.6945,0.0,0.0375,0.0001,654.5789
90000,0.0,1024.0,0.0,-1.0,17.5747,0.0,0.037,0.0001,653.1586
100000,0.0,1024.0,0.0,-1.0,20.7039,0.0,0.0361,0.0001,652.2073
110000,0.0,1024.0,0.0,-1.0,18.3824,0.0,0.0371,0.0001,650.989
120000,0.0,1024.0,0.0,-1.0,18.3486,0.0,0.0372,0.0,647.5685
130000,0.0,1024.0,0.0,-1.0,20.6612,0.0,0.0378,0.0,650.4783
140000,0.0,1024.0,0.0,-1.0,19.3798,0.0,0.0372,0.0,647.4077
150000,0.0,1024.0,0.0,-1.0,21.5054,0.0,0.0369,0.0001,643.0552
160000,-0.1,989.5,0.0,-1.0,20.5761,0.0,0.0368,0.0,644.4118
170000,0.0,1024.0,0.0,-1.0,21.8341,0.0,0.0373,0.0,643.5986
180000,0.0,1024.0,0.0,-1.0,22.8311,0.0,0.0374,0.0,641.9928
190000,0.0,1024.0,0.0,-1.0,23.9234,0.0,0.0364,0.0,638.2498
200000,0.0,1024.0,0.0,-1.0,24.0964,0.0,0.0368,0.0,637.1015
210000,0.0,1024.0,0.0,-1.0,24.8139,0.0,0.0369,0.0001,636.896
220000,0.0,1024.0,0.0,-1.0,25.1889,0.0,0.0365,0.0,635.7777
230000,0.0,1024.0,0.0,-0.9949,26.5957,0.0027,0.0366,0.0001,635.6737
240000,-0.1,935.9,0.0,-1.0,28.3286,0.0,0.036,0.0001,631.991
250000,0.0,1024.0,0.0,-0.9949,26.5252,0.0027,0.0369,0.0001,632.5302
260000,0.0,1024.0,0.0,-1.0,28.8184,0.0,0.0367,0.0001,626.9975
270000,0.0,1024.0,0.0,-0.9945,28.3286,0.0028,0.0364,0.0001,630.6913
280000,0.0,1024.0,0.0,-1.0,30.7692,0.0,0.0365,0.0001,629.7906
290000,0.0,1024.0,0.0,-0.9821,31.6456,0.0095,0.0367,0.0001,625.7703
300000,0.0,1024.0,0.0,-1.0,36.4964,0.0,0.0364,0.0001,627.9964
310000,-0.1,963.1,0.0,-1.0,31.6456,0.0,0.0369,0.0001,624.574
320000,0.0,1024.0,0.0,-1.0,31.4465,0.0,0.036,0.0001,624.4174
330000,0.0,1024.0,0.0,-1.0,30.581,0.0,0.0365,0.0001,624.3455
340000,0.0,1024.0,0.0,-1.0,31.9489,0.0,0.0369,0.0001,624.4992
350000,0.0,1024.0,0.0,-0.9933,35.8423,0.0036,0.0362,0.0001,622.7851
360000,0.0,1024.0,0.0,-1.0,35.3357,0.0,0.0358,0.0001,621.3484
370000,0.0,1024.0,0.0,-1.0,36.4964,0.0,0.0346,0.0001,621.1887
380000,0.0,1024.0,0.0,-1.0,35.461,0.0,0.0351,0.0001,619.5803
390000,0.0182,1014.7,0.1,-1.0,35.9712,0.0,0.0347,0.0001,618.9276
400000,0.0,1024.0,0.0,-1.0,39.8406,0.0,0.0355,0.0002,618.1097
410000,0.0,1024.0,0.0,-1.0,35.461,0.0,0.036,0.0001,616.0891
420000,0.0,1024.0,0.0,-1.0,37.3134,0.0,0.0354,0.0001,618.2986
430000,-0.1,929.2,0.0,-0.9792,36.63,0.011,0.0353,0.0002,617.5898
440000,0.0,1024.0,0.0,-1.0,45.4545,0.0,0.0355,0.0002,616.0822
450000,-0.1,945.4,0.0,-0.992,41.1523,0.0041,0.0347,0.0001,613.2251
460000,0.0,1024.0,0.0,-0.993,35.9712,0.0036,0.035,0.0001,612.7107
470000,0.525,506.3,0.7,-0.9915,44.4444,0.0044,0.0343,0.0002,615.0035
480000,0.0,1024.0,0.0,-1.0,43.29,0.0,0.0343,0.0002,614.3508
490000,0.0,1024.0,0.0,-0.9727,47.619,0.0143,0.0343,0.0001,613.2668
500000,0.0,1024.0,0.0,-0.975,44.2478,0.0133,0.0332,0.0002,611.6799
510000,0.0,1024.0,0.0,-0.9821,47.3934,0.0095,0.0341,0.0004,614.5596
520000,0.0,1024.0,0.0,-0.9919,43.1034,0.0043,0.0343,0.0003,612.3577
530000,0.7024,338.6,1.0,-0.9484,45.2489,0.0271,0.0345,0.0002,610.9805
540000,0.9554,50.8,1.0,-0.9719,48.7805,0.0146,0.0341,0.0004,609.8845
550000,0.0,1024.0,0.0,-0.958,56.1798,0.0225,0.0342,0.0003,611.4578
560000,0.9249,85.4,1.0,-0.9677,55.8659,0.0168,0.0331,0.0003,610.3036
570000,0.0,1024.0,0.0,-0.9828,44.6429,0.0089,0.0333,0.0004,610.9373
580000,0.4806,163.2,0.8,-0.9455,47.619,0.0286,0.0331,0.0005,609.3326
590000,0.6978,332.5,0.9,-0.9914,45.045,0.0045,0.0338,0.0004,607.6861
600000,0.0,1024.0,0.0,-0.9129,58.1395,0.0465,0.0329,0.0004,608.3064
610000,0.0267,1005.0,0.1,-0.9813,48.5437,0.0097,0.0331,0.0006,605.1437
620000,0.0,1024.0,0.0,-0.9631,49.505,0.0198,0.033,0.0005,605.0557
630000,0.8989,115.0,1.0,-0.9388,67.1141,0.0336,0.0331,0.0005,604.2891
640000,0.5608,265.2,0.8,-0.9367,55.8659,0.0335,0.0323,0.0006,603.3331
650000,0.7623,270.5,1.0,-0.922,50.7614,0.0406,0.0321,0.0006,603.4063
660000,0.7445,66.8,0.9,-0.9026,64.1026,0.0513,0.0325,0.0008,602.2767
670000,0.0,1024.0,0.0,-0.8829,62.1118,0.0621,0.0319,0.0008,604.2693
680000,0.0,1024.0,0.0,-0.8991,58.4795,0.0526,0.0323,0.0008,601.7713
690000,0.0,1024.0,0.0,-0.8627,55.8659,0.0726,0.0318,0.0008,600.8147
700000,0.0,1024.0,0.0,-0.8608,52.356,0.0733,0.0316,0.0009,599.912
710000,0.7204,90.7,0.9,-0.9333,50.2513,0.0352,0.0312,0.001,600.0681
720000,0.0,1024.0,0.0,-0.9008,58.4795,0.0526,0.0315,0.0009,598.9525
730000,0.0,1024.0,0.0,-0.8954,61.3497,0.0552,0.0313,0.001,600.2744
740000,0.8736,143.8,1.0,-0.8295,52.9101,0.0899,0.032,0.0011,596.5059
750000,0.9314,78.0,1.0,-0.9137,64.9351,0.0455,0.0314,0.0012,600.0089
760000,0.9115,100.7,1.0,-0.8158,65.3595,0.098,0.0306,0.0012,598.819
770000,0.8302,193.2,1.0,-0.8213,58.4795,0.0936,0.0309,0.0013,596.6144
780000,0.0,1024.0,0.0,-0.8861,66.2252,0.0596,0.0309,0.0013,595.2956
790000,0.9378,70.8,1.0,-0.7357,60.241,0.1386,0.0311,0.0013,596.7238
800000,0.9196,91.5,1.0,-0.8311,62.8931,0.0881,0.0305,0.0013,593.1377
810000,0.9521,54.5,1.0,-0.7212,69.4444,0.1458,0.0313,0.0015,595.6424
820000,0.9392,69.2,1.0,-0.6857,71.9424,0.1655,0.031,0.0016,593.7899
830000,0.9522,54.4,1.0,-0.7269,68.4932,0.1438,0.0316,0.0015,593.8464
840000,0.9089,103.7,1.0,-0.6221,65.7895,0.1974,0.0313,0.0017,592.8709
850000,0.0,1024.0,0.0,-0.6317,74.0741,0.1926,0.031,0.002,591.6296
860000,0.9586,47.1,1.0,-0.6991,71.9424,0.1583,0.0305,0.002,592.1436
870000,0.9154,96.3,1.0,-0.6429,66.6667,0.1867,0.0302,0.002,589.6556
880000,0.0,1024.0,0.0,-0.5452,76.9231,0.2385,0.0301,0.002,592.4882
890000,0.0,1024.0,0.0,-0.6528,70.4225,0.1831,0.0305,0.002,590.591
900000,0.0,1024.0,0.0,-0.6734,66.6667,0.1733,0.0306,0.0021,590.4001
910000,0.9493,57.7,1.0,-0.5735,65.3595,0.2222,0.0298,0.0022,591.7702
920000,0.9542,52.1,1.0,-0.6921,62.5,0.1625,0.0301,0.0022,591.1972
930000,0.922,88.7,1.0,-0.5962,72.9927,0.2117,0.0298,0.0023,588.0687
940000,0.9535,52.9,1.0,-0.6047,71.4286,0.2071,0.0289,0.0024,588.3199
950000,0.0,1024.0,0.0,-0.5882,80.0,0.216,0.0295,0.0024,590.9772
