env_steps,return,length,train/length,train/return,FPS,rank-3,rank-2,rank-1,cond,z_dist,r_dist,transition_dist,bisimilarity,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
13421,,,47,-107.0133,14.3205,,,,,,,,,,,,,,,
13500,,,,,,39,11,1,1839.173,2.8175,0.0116,50.9297,5.1046,45.3287,15.7734,13.7973,-58.5117,2.887,72.7396,0.0
13503,,,82,-110.9565,14.3556,,,,,,,,,,,,,,,
13579,,,76,-102.1099,14.1938,,,,,,,,,,,,,,,
13670,,,91,-105.9091,15.6232,,,,,,,,,,,,,,,
13743,,,73,-103.761,13.0729,,,,,,,,,,,,,,,
13798,,,55,-107.2309,14.4227,,,,,,,,,,,,,,,
13864,,,66,-103.0749,14.1312,,,,,,,,,,,,,,,
13923,,,59,-102.5897,15.6281,,,,,,,,,,,,,,,
13991,,,68,-104.2625,14.6881,,,,,,,,,,,,,,,
14000,,,,,,49,7,2,1007.8831,3.1196,0.0122,21.2598,2.1382,41.9574,35.8997,8.3152,-27.5605,3.7303,146.1999,0.0
14057,,,66,-103.1976,14.9308,,,,,,,,,,,,,,,
14115,,,58,-106.1324,15.0627,,,,,,,,,,,,,,,
14171,,,56,-107.8429,14.6939,,,,,,,,,,,,,,,
14228,,,57,-102.7381,15.1761,,,,,,,,,,,,,,,
14276,,,48,-105.764,15.1537,,,,,,,,,,,,,,,
14329,,,53,-102.9424,15.0053,,,,,,,,,,,,,,,
14465,,,136,-108.8953,15.1161,,,,,,,,,,,,,,,
14500,,,,,,50,9,2,607.1361,1.4757,0.4006,23.5225,2.7529,63.3114,51.7678,30.2816,-23.9149,3.6026,217.6195,0.0001
14544,,,79,-104.4189,15.4202,,,,,,,,,,,,,,,
14603,,,59,-101.5228,15.215,,,,,,,,,,,,,,,
14656,,,53,-103.4523,14.8811,,,,,,,,,,,,,,,
14711,,,55,-105.23,15.2434,,,,,,,,,,,,,,,
14775,,,64,-124.0928,15.3216,,,,,,,,,,,,,,,
14820,,,45,-117.8913,16.1531,,,,,,,,,,,,,,,
14931,,,111,-135.1786,16.0611,,,,,,,,,,,,,,,
15000,,,,,,50,10,3,437.9792,1.0514,0.0133,56.7018,5.6834,61.9401,340.327,31.2498,-52.8063,5.5516,235.4888,0.0705
15000,-122.4706,43.0,,,,,,,,,,,,,,,,,,
15087,,,156,-116.4861,15.568,,,,,,,,,,,,,,,
15219,,,132,-115.7532,15.3094,,,,,,,,,,,,,,,
15313,,,94,-115.2259,15.4834,,,,,,,,,,,,,,,
15382,,,69,-123.6126,15.3974,,,,,,,,,,,,,,,
15496,,,114,-112.1823,15.4994,,,,,,,,,,,,,,,
15500,,,,,,50,12,3,347.687,1.04,0.4035,0.6155,0.465,69.3716,52.7184,36.4959,0.323,3.3748,37.6462,0.1098
15574,,,78,-113.0255,14.9259,,,,,,,,,,,,,,,
15739,,,165,-114.6867,15.5122,,,,,,,,,,,,,,,
15863,,,124,-112.1218,15.2141,,,,,,,,,,,,,,,
16000,,,,,,50,13,3,306.286,0.9347,0.4032,6.2738,1.0306,68.2645,11.0874,36.3329,-7.7268,3.7856,93.4376,0.0636
16012,,,149,-115.9797,15.3084,,,,,,,,,,,,,,,
16051,,,39,-116.6533,15.2081,,,,,,,,,,,,,,,
16137,,,86,-111.5158,15.1509,,,,,,,,,,,,,,,
16262,,,125,-109.1641,15.5689,,,,,,,,,,,,,,,
16312,,,50,-113.9586,15.7798,,,,,,,,,,,,,,,
16374,,,62,-121.3314,15.7765,,,,,,,,,,,,,,,
16417,,,43,-116.0504,15.3343,,,,,,,,,,,,,,,
16459,,,42,-117.5564,16.2591,,,,,,,,,,,,,,,
16499,,,40,-118.8844,15.4819,,,,,,,,,,,,,,,
16500,,,,,,50,15,4,237.1018,1.144,0.7939,0.8116,0.8751,83.4499,23.8846,50.1338,-0.2331,4.6965,82.1343,0.0178
16619,,,120,-112.8393,16.0331,,,,,,,,,,,,,,,
16707,,,88,-130.4996,16.2372,,,,,,,,,,,,,,,
16746,,,39,-112.6873,16.3302,,,,,,,,,,,,,,,
17000,,,,,,50,16,4,222.8087,0.8032,0.0157,0.6308,0.0788,40.4583,23.2193,6.7693,-0.0934,3.8937,55.8701,0.0811
17500,,,,,,50,19,4,171.0911,0.5327,0.0184,0.5632,0.0747,35.7751,12.5496,0.974,0.2489,4.3496,43.6818,0.3482
18000,,,,,,50,16,4,213.4586,0.8435,0.7894,0.6788,0.8572,75.0868,18.589,42.7984,-0.257,3.7867,60.3605,0.066
18346,,,1600,-139.3843,15.6171,,,,,,,,,,,,,,,
18500,,,,,,50,12,3,306.0185,1.2769,2.3454,1.5489,2.5003,172.636,49.97,138.2241,-0.329,2.8504,53.9416,0.1041
18767,,,421,-128.6717,15.3422,,,,,,,,,,,,,,,
18931,,,164,-98.456,15.8911,,,,,,,,,,,,,,,
19000,,,,,,50,14,3,249.3557,0.8093,0.4043,42.4442,4.6487,75.4681,304.1676,41.2215,-37.2115,4.3189,102.6711,0.2782
19115,,,184,-109.1553,15.211,,,,,,,,,,,,,,,
19158,,,43,-115.0979,15.0491,,,,,,,,,,,,,,,
19500,,,,,,50,15,3,202.0706,0.6783,0.4038,18.5185,2.2557,57.9782,106.6409,25.5927,-18.5111,4.307,37.4289,0.1981
19774,,,616,-174.2907,15.3606,,,,,,,,,,,,,,,
20000,,,,,,50,50,6,97.0687,0.4981,0.0149,0.5185,0.0667,31.8156,5.4292,1.5479,-0.7763,4.1344,71.5744,0.2194
20000,-181.4221,1411.3,,,,,,,,,,,,,,,,,,
20500,,,,,,50,11,3,309.9437,1.1173,0.4047,73.2051,7.7252,116.5703,1086.4877,84.4948,-76.3551,4.3471,141.6651,0.2144
20937,,,1163,-216.4531,14.1223,,,,,,,,,,,,,,,
21000,,,,,,50,13,3,264.2341,1.003,0.4034,1.5554,0.559,62.2048,24.2953,31.4097,-1.1844,4.3196,34.4345,0.3272
21040,,,103,-125.1618,16.0009,,,,,,,,,,,,,,,
21159,,,119,-127.061,16.2303,,,,,,,,,,,,,,,
21226,,,67,-106.697,16.2569,,,,,,,,,,,,,,,
21286,,,60,-116.2666,15.9297,,,,,,,,,,,,,,,
21500,,,,,,50,15,3,236.79,0.885,0.4036,1.4174,0.5453,56.8066,23.3436,24.97,-0.8872,2.5591,57.7953,0.4939
22000,,,,,,50,15,4,250.819,1.0084,1.1814,1.3871,1.3201,99.9072,30.3566,66.0128,-1.2487,4.9019,94.767,0.1409
22500,,,,,,50,14,3,265.107,1.19,1.5693,2.7618,1.8455,139.4135,72.355,105.7319,-1.3978,3.7267,47.2937,0.1805
22886,,,1600,-130.5189,15.5577,,,,,,,,,,,,,,,
23000,,,,,,50,29,5,141.9296,0.6635,0.0164,0.9281,0.1092,35.5134,14.5727,3.0876,-0.1124,2.4928,29.3086,0.1327
23500,,,,,,50,16,4,256.0768,1.0099,0.7946,2.4144,1.036,87.5416,21.0979,56.7261,-2.7848,7.4952,108.78,0.2703
24000,,,,,,50,15,4,254.7281,1.0028,0.4038,1.5864,0.5625,59.2334,25.322,26.9053,-1.893,3.4036,22.4122,0.1806
24486,,,1600,-141.3837,15.5568,,,,,,,,,,,,,,,
24500,,,,,,50,14,3,291.0345,1.1903,0.7909,2.0758,0.9984,84.9584,44.9761,53.944,-1.9326,5.4729,117.3385,0.2975
25000,,,,,,50,17,4,220.7722,0.8473,0.7921,1.4665,0.9387,75.1633,18.3635,42.109,-0.5576,3.1608,36.7235,0.1326
25000,-181.8344,1600.0,,,,,,,,,,,,,,,,,,
25500,,,,,,50,15,4,279.345,1.1896,0.4095,2.1139,0.6209,62.5796,20.2379,29.4974,-2.2243,4.0955,58.4972,0.258
26000,,,,,,50,13,3,272.1416,0.9989,0.7897,2.2943,1.0191,81.4879,63.1272,49.9033,-1.5995,3.0859,19.9107,0.1832
26086,,,1600,-142.9559,14.4514,,,,,,,,,,,,,,,
26500,,,,,,50,19,4,184.5542,0.6507,0.0154,1.0458,0.12,34.2407,9.3012,5.5595,-1.1573,4.0017,36.2115,0.3825
27000,,,,,,50,30,5,136.1635,0.4854,0.4001,0.4186,0.442,49.6176,14.5789,20.7851,0.5056,4.5214,69.3457,0.1183
27215,,,1129,-196.5805,15.5482,,,,,,,,,,,,,,,
27500,,,,,,50,22,4,172.5536,0.6199,0.791,0.8426,0.8753,76.9255,24.1749,46.9513,-0.9529,2.6929,41.9527,0.214
27516,,,301,-128.0895,15.3615,,,,,,,,,,,,,,,
27602,,,86,-120.1226,16.0635,,,,,,,,,,,,,,,
27711,,,109,-133.1837,16.2357,,,,,,,,,,,,,,,
27901,,,190,-116.4566,15.3994,,,,,,,,,,,,,,,
28000,,,,,,50,18,3,204.9882,0.7482,0.4056,44.1407,4.8197,79.158,437.8028,49.9787,-47.8437,3.3025,62.9137,0.2862
28328,,,427,-150.713,15.4293,,,,,,,,,,,,,,,
28500,,,,,,50,15,3,247.2955,0.8981,0.7919,2.3332,1.0252,92.1023,36.85,63.1369,-4.6496,3.381,108.4574,0.1975
28501,,,173,-113.1252,15.3875,,,,,,,,,,,,,,,
29000,,,,,,50,19,4,181.1928,0.678,1.1805,0.5483,1.2353,100.313,126.4368,72.1707,-0.4631,2.4035,18.0317,0.1628
29500,,,,,,50,19,4,201.3999,0.78,1.1786,1.4652,1.3251,99.5812,33.2378,71.741,-0.4881,2.6621,37.8466,0.1809
30000,,,,,,50,16,4,243.0802,0.8277,1.5667,0.9986,1.6665,122.1928,37.8063,93.8078,-0.8865,2.8622,40.7551,0.2514
30000,-177.8083,1600.0,,,,,,,,,,,,,,,,,,
30101,,,1600,-142.4998,14.6201,,,,,,,,,,,,,,,
30500,,,,,,50,23,4,168.4573,0.6181,0.401,0.7941,0.4804,64.274,17.946,37.0075,-2.7233,1.7656,23.7855,0.1907
31000,,,,,,50,22,3,176.9046,0.5843,0.3997,0.7065,0.4703,47.5409,22.3797,21.0115,0.4753,5.2574,78.4959,0.2443
31500,,,,,,50,13,3,320.3401,1.1841,2.3424,2.0427,2.5466,176.4342,171.6408,148.483,-1.4626,2.5155,32.1632,0.1323
31701,,,1600,-144.1018,16.0595,,,,,,,,,,,,,,,
32000,,,,,,50,14,3,288.593,1.0379,2.3408,0.785,2.4193,167.3448,42.4147,141.2988,-0.0019,4.1445,80.0517,0.1393
32500,,,,,,50,13,3,313.8058,1.1778,0.7891,11.8083,1.9699,85.0032,52.412,57.4414,-11.6747,5.443,116.0555,0.1442
33000,,,,,,50,21,3,181.8685,0.5434,0.7904,0.6131,0.8517,81.5772,13.8488,55.5261,-0.5794,2.4065,36.3615,0.1426
33301,,,1600,-134.7717,15.5876,,,,,,,,,,,,,,,
33388,,,87,-109.5479,15.3042,,,,,,,,,,,,,,,
33500,,,,,,50,19,4,201.6167,0.7342,1.1791,8.4236,2.0214,114.0679,27.8486,88.3624,-5.4407,2.3175,48.4063,0.4099
34000,,,,,,50,15,4,296.9853,1.1585,2.3426,1.3738,2.48,160.3318,52.6902,132.9545,-1.1261,1.6706,16.1191,0.1546
34500,,,,,,50,21,3,181.3172,0.5152,0.786,0.8152,0.8675,66.4598,21.4854,41.2604,-0.9129,2.858,108.1007,0.2391
34988,,,1600,-102.8138,15.2802,,,,,,,,,,,,,,,
35000,,,,,,50,21,3,188.6163,0.5968,0.7918,0.9844,0.8903,65.7029,21.4286,40.9891,-0.9551,6.5959,164.8718,0.2992
35000,-163.669,1448.1,,,,,,,,,,,,,,,,,,
35500,,,,,,50,22,3,176.0012,0.5781,0.7895,0.5484,0.8444,67.7711,17.3809,42.5914,-0.292,6.0039,65.6508,0.2988
36000,,,,,,50,20,3,177.6801,0.5404,1.1784,1.1474,1.2932,96.1076,17.7891,72.1855,-1.3655,3.7117,54.5383,0.2937
36500,,,,,,50,24,4,162.2461,0.6059,0.0162,1.0979,0.126,29.3097,19.5711,4.5293,-1.136,5.9062,62.4571,0.2052
36588,,,1600,-119.1427,14.496,,,,,,,,,,,,,,,
37000,,,,,,50,23,4,181.0037,0.5987,0.3991,0.899,0.489,45.5356,13.4151,22.2121,-1.116,2.3636,85.4501,0.2387
37500,,,,,,50,20,4,184.1145,0.5916,1.1772,19.8607,3.1632,98.9444,110.9563,75.9355,-21.7014,2.1528,28.0579,0.2309
38000,,,,,,50,50,7,70.4351,0.2173,0.0104,18.1077,1.8212,25.0594,146.0751,3.1047,-15.0606,4.3002,26.7196,0.4348
38188,,,1600,-91.9775,15.481,,,,,,,,,,,,,,,
38500,,,,,,50,19,3,212.6485,0.6764,0.4047,3.2104,0.7257,46.82,10.0742,24.3377,4.2775,2.304,33.0204,0.1323
39000,,,,,,50,19,4,219.2018,0.6873,0.7888,1.3214,0.921,71.9174,22.0243,50.7589,-1.4375,2.067,26.3913,0.2135
39500,,,,,,50,18,3,267.6064,0.8939,0.7911,2.0641,0.9975,70.1773,21.2319,48.5235,0.3733,2.0503,12.5827,0.3005
39788,,,1600,-96.3524,15.5449,,,,,,,,,,,,,,,
40000,,,,,,50,36,4,131.3426,0.4204,0.0121,0.8031,0.0924,22.8156,13.6994,2.7208,-0.1357,1.7879,13.0637,0.3365
40000,-175.4559,1600.0,,,,,,,,,,,,,,,,,,
40500,,,,,,50,41,5,115.872,0.3977,0.3986,0.7405,0.4726,45.0659,20.1082,24.1414,-0.483,4.0788,26.7972,0.2429
41000,,,,,,50,24,4,165.5161,0.4439,0.4021,0.701,0.4722,41.5052,10.1648,21.3705,-0.729,1.66,31.1193,0.3126
41388,,,1600,-102.9549,14.3771,,,,,,,,,,,,,,,
41500,,,,,,50,20,3,207.2688,0.6384,0.0161,1.1897,0.135,27.7332,9.7698,7.5638,-0.9129,2.4701,41.3348,0.1928
42000,,,,,,50,21,4,197.1236,0.6728,0.7896,2.1972,1.0094,66.1835,20.5815,44.5559,0.9473,2.2588,15.8447,0.4843
42500,,,,,,50,50,6,98.5927,0.3767,0.0114,0.9537,0.1068,22.2762,12.9112,1.6619,-0.8847,1.416,17.29,0.1565
42988,,,1600,-101.8495,15.3043,,,,,,,,,,,,,,,
43000,,,,,,50,29,4,151.6832,0.4816,0.4024,2.4333,0.6458,42.096,42.3397,23.1573,-1.9967,2.2877,58.4841,0.3924
43500,,,,,,50,50,6,90.3127,0.3218,0.0141,3.5006,0.3642,20.4128,23.2155,0.8644,-10.4277,1.1435,28.7629,0.3482
44000,,,,,,50,30,4,145.5021,0.47,0.4023,1.0231,0.5046,42.2762,10.5531,23.393,-0.8835,6.2727,47.3937,0.3424
44500,,,,,,50,23,4,175.7463,0.4929,0.4009,5.198,0.9207,41.7471,8.813,24.0704,1.032,1.3967,35.9005,0.4322
44588,,,1600,-86.6007,15.6655,,,,,,,,,,,,,,,
45000,,,,,,50,50,7,99.8936,0.3591,0.4034,0.6416,0.4675,41.5653,20.0114,24.7597,-0.4139,1.2868,38.8175,0.8074
45000,-107.7204,1600.0,,,,,,,,,,,,,,,,,,
45500,,,,,,50,24,4,171.1382,0.6017,0.0158,1.4461,0.1604,22.5494,16.2813,4.8734,-0.3012,2.0691,40.0398,0.411
46000,,,,,,50,50,7,80.7889,0.2809,0.0119,0.3939,0.0513,16.8991,17.1335,0.7107,-0.2685,2.7058,29.2394,0.7301
46188,,,1600,-60.1795,14.5609,,,,,,,,,,,,,,,
46286,,,98,-119.2883,15.3143,,,,,,,,,,,,,,,
46500,,,,,,50,40,5,118.9286,0.3547,0.3992,0.2742,0.4266,37.6752,30.4308,21.0322,3.3564,1.7137,25.0077,0.5959
47000,,,,,,50,25,3,152.7276,0.4307,0.3989,0.7952,0.4784,36.8321,17.7572,21.034,-0.6571,0.3808,14.4919,0.3095
47500,,,,,,50,19,3,200.5174,0.5397,0.7886,0.3871,0.8273,56.7952,16.4175,40.8801,-0.3959,0.6742,10.8338,0.507
47886,,,1600,-69.6116,15.8261,,,,,,,,,,,,,,,
48000,,,,,,50,23,4,166.0767,0.4817,0.403,20.716,2.4746,42.788,152.5027,27.0623,-19.7939,1.5052,19.795,0.632
48500,,,,,,50,25,4,170.1244,0.5417,0.4015,53.1641,5.7179,71.1198,1079.0133,54.3283,-57.6023,0.9289,14.8762,0.5556
49000,,,,,,50,25,3,166.6501,0.4955,0.4019,0.7786,0.4798,38.1498,12.1796,21.8725,-0.86,1.4675,19.3473,0.7066
49486,,,1600,-84.4302,15.5837,,,,,,,,,,,,,,,
49500,,,,,,50,50,9,67.1535,0.3133,0.011,0.382,0.0492,15.8535,7.4313,1.0773,-0.4137,2.0108,14.8024,0.5111
50000,,,,,,50,41,5,116.9021,0.3481,0.4004,2.3897,0.6394,34.3942,10.8826,19.6937,-2.7839,2.7503,51.6265,0.8932
50000,-77.8184,1600.0,,,,,,,,,,,,,,,,,,
50500,,,,,,50,26,4,159.1602,0.4208,0.788,0.5348,0.8415,61.1173,18.9971,47.6568,-0.4758,5.2612,51.9513,0.4508
51000,,,,,,50,50,9,59.2197,0.2414,0.0125,2.5146,0.2639,13.9979,3.2208,0.2423,1.8216,2.1217,34.6067,0.3045
51086,,,1600,-76.4795,14.6425,,,,,,,,,,,,,,,
51500,,,,,,50,32,4,136.1035,0.444,0.0109,0.6704,0.0779,18.7208,11.4532,3.6689,-0.6795,1.2447,31.6776,0.7956
52000,,,,,,50,26,4,157.937,0.4736,0.0125,2.4493,0.2575,18.7141,9.3267,4.1976,-0.8389,1.5342,14.0085,0.2733
52500,,,,,,50,50,6,99.9214,0.3333,0.0118,0.6204,0.0739,14.6019,15.4725,1.4561,-0.7459,1.9017,44.6105,0.4512
52686,,,1600,-98.7637,15.5932,,,,,,,,,,,,,,,
52800,,,114,-129.3031,15.2622,,,,,,,,,,,,,,,
53000,,,,,,50,21,3,209.465,0.6292,0.0144,2.141,0.2285,21.2253,10.8708,7.6078,-2.6568,1.5515,11.805,0.3959
53500,,,,,,50,23,4,180.3467,0.564,0.7898,6.4905,1.4388,62.5357,27.1006,49.8807,-3.2028,1.3463,19.7626,0.8435
54000,,,,,,50,50,10,52.6406,0.2114,0.0149,0.1431,0.0292,12.2707,1.9547,0.1895,1.74,0.9576,12.2804,0.4187
54400,,,1600,-89.0471,15.3137,,,,,,,,,,,,,,,
54500,,,,,,50,30,4,145.5735,0.4433,0.4007,3.9961,0.8003,39.8659,9.8693,25.961,-0.389,2.6486,24.01,0.4003
55000,,,,,,50,29,4,150.9295,0.4242,0.3993,1.198,0.5191,36.5203,17.1066,24.6047,0.7024,2.3977,25.1654,0.4143
55000,-125.6999,832.8,,,,,,,,,,,,,,,,,,
55405,,,1005,-155.4204,14.8673,,,,,,,,,,,,,,,
55500,,,,,,50,20,4,245.4084,0.8063,0.4018,2.0828,0.6101,46.4752,13.0138,33.4847,-3.2859,1.6163,63.833,0.4985
56000,,,,,,50,50,6,93.1323,0.3153,0.4031,0.3692,0.44,37.2465,23.7384,25.2173,-0.5105,1.7876,19.6114,0.5577
56472,,,1067,-184.9917,15.584,,,,,,,,,,,,,,,
56500,,,,,,50,38,4,126.1135,0.4657,0.4032,0.9238,0.4956,34.9317,37.2019,22.7591,-1.2031,3.0681,29.0121,0.4282
56551,,,79,-112.7271,16.1165,,,,,,,,,,,,,,,
56629,,,78,-125.7918,16.2796,,,,,,,,,,,,,,,
57000,,,,,,50,50,8,76.1368,0.3628,0.0102,1.6545,0.1756,12.5324,11.0291,1.1532,1.3759,0.9297,11.3946,0.2147
57464,,,835,-148.6743,15.73,,,,,,,,,,,,,,,
57500,,,,,,50,22,4,201.9618,0.6186,0.0116,1.3407,0.1457,18.1537,12.231,7.0318,-1.402,3.7284,66.3857,0.4608
57749,,,285,-123.6647,16.3483,,,,,,,,,,,,,,,
57821,,,72,-110.9386,15.6527,,,,,,,,,,,,,,,
58000,,,,,,50,50,9,64.6374,0.3308,0.0146,0.5334,0.0679,12.7608,7.0558,1.0274,-0.261,1.1775,24.7042,0.4492
