env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
11500,,,0.3613,0.7138,0.1263,-32.989,7.4286,0.0605,-0.2481,1.5655,50.1555,1.5976,,,
12000,,,0.3622,0.7203,0.1359,-32.357,6.2096,0.0577,-0.2564,1.4222,28.1054,0.8498,,,
12000,,,,,,,,,,,,,1000,564.2667,35.1519
12500,,,0.3569,0.7201,0.1257,-38.7911,6.578,0.0585,-0.2592,1.6743,40.2881,1.9255,,,
13000,,,0.3662,0.7337,0.1306,-39.0281,5.6497,0.0614,-0.2612,2.3109,55.0351,1.1827,,,
13000,,,,,,,,,,,,,1000,517.997,35.0961
13500,,,0.3677,0.7294,0.127,-39.9956,5.7252,0.0636,-0.2563,1.7316,21.1469,1.4411,,,
14000,,,0.3733,0.729,0.1313,-39.7638,5.5564,0.064,-0.2615,1.6802,50.1608,1.8045,,,
14000,,,,,,,,,,,,,1000,402.129,34.9459
14500,,,0.3741,0.7294,0.1307,-42.7087,5.5785,0.0651,-0.2587,1.9867,26.1718,1.4605,,,
15000,,,0.3739,0.7388,0.1383,-46.5406,7.1201,0.0615,-0.2708,1.8467,55.3006,2.4586,,,
15000,551.4291,1000.0,,,,,,,,,,,,,
15000,,,,,,,,,,,,,1000,328.8837,30.2041
15500,,,0.3737,0.7365,0.1511,-47.7995,4.695,0.0552,-0.2822,1.7189,33.0782,0.9811,,,
16000,,,0.3821,0.7384,0.1324,-45.5137,7.9706,0.0683,-0.2647,1.621,57.7843,2.243,,,
16000,,,,,,,,,,,,,1000,-171.5412,31.1241
16500,,,0.3779,0.7373,0.1346,-49.4034,5.9405,0.065,-0.267,1.823,29.4534,1.66,,,
17000,,,0.376,0.7324,0.1256,-47.1765,7.0524,0.0683,-0.2525,1.7677,40.5494,3.2731,,,
17000,,,,,,,,,,,,,1000,148.1578,33.9333
17500,,,0.373,0.7346,0.1308,-51.0295,5.4765,0.0654,-0.2628,2.1158,33.1931,1.0871,,,
18000,,,0.3797,0.7368,0.1309,-50.8423,5.7101,0.0683,-0.2627,1.7295,48.0006,1.3997,,,
18000,,,,,,,,,,,,,1000,65.9614,34.8689
18500,,,0.3835,0.7294,0.1309,-51.0621,4.9671,0.0699,-0.2619,2.2974,42.1302,1.7074,,,
19000,,,0.3775,0.7347,0.141,-52.2767,7.2606,0.0623,-0.2755,2.4641,33.2861,1.4984,,,
19000,,,,,,,,,,,,,1000,296.366,36.2649
19500,,,0.3861,0.7351,0.1342,-53.6406,7.4841,0.0697,-0.2696,2.4392,57.5993,2.5669,,,
20000,,,0.3875,0.7372,0.144,-56.034,6.6852,0.0656,-0.2893,2.1238,66.0376,2.0902,,,
20000,1534.6176,1000.0,,,,,,,,,,,,,
20000,,,,,,,,,,,,,1000,270.7969,32.6695
20500,,,0.3835,0.7405,0.1329,-56.5175,7.9542,0.0688,-0.2671,1.9601,50.9993,2.353,,,
21000,,,0.393,0.7425,0.1406,-60.833,6.6432,0.0701,-0.2736,1.9103,64.5372,1.5347,,,
21000,,,,,,,,,,,,,1000,626.016,36.1268
21500,,,0.3932,0.7403,0.1347,-61.4872,6.0758,0.0729,-0.2667,2.068,43.9631,1.9523,,,
22000,,,0.3943,0.751,0.1701,-64.2542,6.5727,0.0565,-0.3094,2.1255,46.3337,2.3458,,,
22000,,,,,,,,,,,,,1000,902.9833,34.5382
22500,,,0.3894,0.747,0.1408,-64.9139,5.7501,0.0685,-0.2723,2.0855,110.3612,1.9883,,,
23000,,,0.3913,0.7489,0.1354,-68.8657,5.9627,0.0715,-0.2668,1.9797,64.7511,1.2185,,,
23000,,,,,,,,,,,,,1000,482.8018,30.2825
23500,,,0.3863,0.7482,0.136,-68.9806,5.3894,0.0692,-0.2693,2.2674,98.4064,2.0907,,,
24000,,,0.3838,0.7618,0.1305,-72.2111,6.3708,0.0707,-0.2603,2.4651,87.554,2.1682,,,
24000,,,,,,,,,,,,,1000,642.1766,35.3
24500,,,0.3884,0.7437,0.1316,-73.4444,8.1298,0.0723,-0.2654,2.0994,46.9689,2.1711,,,
25000,,,0.3893,0.7469,0.1397,-72.471,4.9964,0.0687,-0.2696,3.9736,77.7521,1.891,,,
25000,2283.3327,1000.0,,,,,,,,,,,,,
25000,,,,,,,,,,,,,1000,154.5438,30.651
25500,,,0.3863,0.7568,0.1328,-76.7052,6.2094,0.071,-0.2634,2.4252,58.7459,2.2205,,,
26000,,,0.3736,0.7466,0.1302,-74.1133,5.1734,0.0657,-0.2723,1.9859,52.6239,1.4325,,,
26000,,,,,,,,,,,,,1000,313.7471,36.0272
26500,,,0.38,0.7556,0.1324,-76.2739,5.3455,0.0675,-0.2651,2.3348,63.6053,2.5467,,,
27000,,,0.3868,0.7581,0.1382,-78.9017,5.2356,0.068,-0.2662,2.0315,78.309,1.3823,,,
27000,,,,,,,,,,,,,1000,983.371,36.0994
27500,,,0.3869,0.7428,0.1363,-81.5196,7.4787,0.0694,-0.2642,1.8066,51.0766,1.6344,,,
28000,,,0.3889,0.7579,0.1343,-85.751,5.1495,0.0713,-0.2616,2.2212,118.2536,1.8065,,,
28000,,,,,,,,,,,,,1000,1053.0106,35.9514
28500,,,0.3849,0.7536,0.1361,-82.145,5.239,0.0688,-0.2682,2.0577,91.6192,1.8541,,,
29000,,,0.3867,0.7584,0.1353,-89.6049,6.122,0.0695,-0.277,1.8745,42.1935,1.7861,,,
29000,,,,,,,,,,,,,1000,1120.1819,35.2591
29500,,,0.3819,0.752,0.1319,-88.841,6.2058,0.0692,-0.2645,2.1712,149.4566,2.0409,,,
30000,,,0.3828,0.769,0.1393,-92.4881,5.551,0.0655,-0.2697,1.9955,44.2954,2.3566,,,
30000,2614.0753,1000.0,,,,,,,,,,,,,
30000,,,,,,,,,,,,,1000,1247.9541,30.5876
30500,,,0.3756,0.7576,0.1423,-93.201,5.3245,0.0604,-0.2925,2.1155,107.9866,2.2682,,,
31000,,,0.3853,0.7696,0.1533,-97.6467,6.1213,0.0603,-0.2958,1.8238,95.0859,2.1458,,,
31000,,,,,,,,,,,,,1000,1326.0577,35.1515
31500,,,0.3902,0.7785,0.1595,-97.7861,5.7711,0.0597,-0.3012,1.9409,61.8295,2.0967,,,
32000,,,0.3813,0.7739,0.1314,-102.1688,4.3874,0.0684,-0.2588,1.8836,123.0141,1.4113,,,
32000,,,,,,,,,,,,,1000,1224.4276,35.7188
32500,,,0.3761,0.7684,0.1275,-105.0158,8.0164,0.0672,-0.2518,1.9565,82.7273,2.1406,,,
33000,,,0.3827,0.7746,0.1369,-107.1117,4.3914,0.0664,-0.2739,2.5111,99.2823,1.4663,,,
33000,,,,,,,,,,,,,1000,1445.4283,35.1419
33500,,,0.3844,0.7736,0.1353,-106.9719,4.4517,0.0679,-0.2591,1.8084,99.1853,2.0803,,,
34000,,,0.3802,0.7737,0.1325,-109.777,6.8072,0.0672,-0.2677,2.0669,60.4009,1.7822,,,
34000,,,,,,,,,,,,,1000,1531.6982,30.0806
34500,,,0.3702,0.7739,0.1315,-110.2476,6.1622,0.0625,-0.2756,2.1157,73.635,2.3055,,,
35000,,,0.3763,0.7774,0.1289,-109.1437,3.9511,0.0671,-0.2627,2.3597,124.8198,1.5317,,,
35000,2905.4729,1000.0,,,,,,,,,,,,,
35000,,,,,,,,,,,,,1000,1629.649,31.2811
35500,,,0.3747,0.7712,0.1266,-113.3231,5.2704,0.0674,-0.2623,2.0657,124.4988,1.748,,,
36000,,,0.3753,0.7793,0.124,-117.2489,5.5473,0.0691,-0.2518,2.1786,82.3872,2.1122,,,
36000,,,,,,,,,,,,,1000,1452.187,36.547
36500,,,0.3795,0.7804,0.1314,-114.2429,6.6289,0.0674,-0.2582,2.2296,82.9325,2.1409,,,
37000,,,0.3836,0.7816,0.1313,-122.5303,4.6811,0.0693,-0.2524,2.1234,66.5485,1.4792,,,
37000,,,,,,,,,,,,,1000,1760.1823,34.7615
37500,,,0.3749,0.7963,0.1306,-121.8655,6.7478,0.0653,-0.2568,2.0795,69.5113,2.8228,,,
38000,,,0.3693,0.7846,0.128,-122.2491,5.5006,0.064,-0.2556,2.2481,111.0942,1.9707,,,
38000,,,,,,,,,,,,,1000,1879.3357,35.4938
38500,,,0.3793,0.7995,0.1322,-127.5721,6.8694,0.0661,-0.2566,2.2061,83.1665,2.6444,,,
39000,,,0.3779,0.7847,0.1314,-131.3576,5.8817,0.0661,-0.2563,2.3829,137.0317,2.401,,,
39000,,,,,,,,,,,,,1000,756.8201,34.8505
39500,,,0.3743,0.7832,0.121,-129.1613,4.9657,0.0697,-0.246,2.2137,82.3543,1.6358,,,
40000,,,0.3761,0.7856,0.1289,-130.5173,5.7878,0.0663,-0.2609,2.3191,78.1921,2.5136,,,
40000,3041.4708,1000.0,,,,,,,,,,,,,
40000,,,,,,,,,,,,,1000,2034.569,31.3071
40500,,,0.3831,0.7973,0.1361,-131.4511,4.627,0.067,-0.2696,2.2832,73.1725,1.2011,,,
41000,,,0.378,0.7845,0.1285,-135.4812,5.7266,0.0679,-0.2493,2.3869,70.2845,3.2833,,,
41000,,,,,,,,,,,,,1000,1900.9481,34.9487
41500,,,0.3846,0.7996,0.1222,-137.3332,5.2413,0.0744,-0.2407,2.7883,63.7467,2.1281,,,
42000,,,0.3854,0.8092,0.1354,-137.2414,6.766,0.0689,-0.2693,2.3014,82.0723,2.5594,,,
42000,,,,,,,,,,,,,1000,2267.7406,33.1351
42500,,,0.3813,0.8021,0.1265,-143.9648,6.0209,0.0706,-0.2499,2.4012,102.1734,2.706,,,
43000,,,0.3793,0.8088,0.1297,-145.0091,5.5806,0.0679,-0.256,2.5881,133.4738,2.871,,,
43000,,,,,,,,,,,,,1000,2211.1415,34.5436
43500,,,0.3806,0.8077,0.1302,-147.2098,5.5856,0.0685,-0.2541,2.9728,73.2172,1.6931,,,
44000,,,0.3884,0.8066,0.1467,-152.0539,5.3449,0.064,-0.2711,2.7606,105.6676,2.6937,,,
44000,,,,,,,,,,,,,1000,2267.483,34.5838
44500,,,0.3914,0.8177,0.1349,-152.0228,4.5141,0.0713,-0.2656,2.8802,68.2436,1.5465,,,
45000,,,0.3803,0.8089,0.1236,-156.3703,4.2827,0.0709,-0.2421,3.2937,228.5797,2.1972,,,
45000,3548.6658,1000.0,,,,,,,,,,,,,
45000,,,,,,,,,,,,,1000,2374.2782,26.7813
45500,,,0.3853,0.8134,0.1305,-152.6577,6.4609,0.0705,-0.2628,3.0555,122.8613,2.7075,,,
46000,,,0.382,0.8064,0.1452,-150.6578,5.2521,0.0626,-0.2889,2.7905,77.8192,2.1424,,,
46000,,,,,,,,,,,,,1000,928.4948,32.0195
46500,,,0.3876,0.8149,0.1323,-156.8641,4.1921,0.0708,-0.2671,5.3611,108.4379,2.5542,,,
47000,,,0.3911,0.8146,0.1294,-154.9047,5.0948,0.0749,-0.2575,2.8538,98.4409,2.2616,,,
47000,,,,,,,,,,,,,1000,2175.7013,34.5668
47500,,,0.3916,0.8257,0.1314,-160.6154,5.4497,0.0733,-0.2603,3.2585,129.5055,2.1598,,,
48000,,,0.3841,0.8124,0.1279,-163.4889,5.1291,0.0709,-0.2571,3.2651,183.1259,1.6747,,,
48000,,,,,,,,,,,,,1000,2621.8579,34.568
48500,,,0.3915,0.8152,0.1363,-165.4333,5.3023,0.0705,-0.269,3.467,124.8932,1.7013,,,
49000,,,0.3861,0.8167,0.1286,-168.3878,5.3129,0.0719,-0.2591,3.0511,126.6713,3.5676,,,
49000,,,,,,,,,,,,,1000,2585.6212,34.7767
49500,,,0.3876,0.817,0.1325,-168.2848,5.5852,0.0714,-0.2649,3.0322,98.0924,1.6347,,,
50000,,,0.3823,0.8153,0.1187,-176.4885,5.8346,0.0755,-0.2441,2.777,141.6187,2.1014,,,
50000,3874.8568,1000.0,,,,,,,,,,,,,
50000,,,,,,,,,,,,,1000,2585.163,30.234
50500,,,0.3903,0.8308,0.1309,-170.6384,5.3294,0.0728,-0.2625,2.6142,82.5308,1.8928,,,
51000,,,0.3972,0.8241,0.134,-176.5989,5.6754,0.0741,-0.2613,2.871,100.1913,2.8394,,,
51000,,,,,,,,,,,,,1000,2725.7469,35.2422
51500,,,0.3917,0.8237,0.139,-179.674,7.3247,0.0694,-0.2692,2.7645,120.3037,2.7163,,,
52000,,,0.3954,0.8298,0.1336,-182.2265,5.0729,0.074,-0.2617,3.1282,167.683,2.1895,,,
52000,,,,,,,,,,,,,1000,2655.1029,35.4619
52500,,,0.3905,0.8389,0.1292,-181.6492,5.463,0.0732,-0.2493,3.2572,185.4849,2.2827,,,
53000,,,0.3795,0.834,0.1614,-185.4158,5.3576,0.0534,-0.3101,2.7232,131.2196,2.0542,,,
53000,,,,,,,,,,,,,1000,2950.2078,34.9781
53500,,,0.3909,0.8332,0.1286,-193.1283,5.9078,0.0738,-0.253,2.8656,135.3058,2.7027,,,
54000,,,0.3885,0.8406,0.1353,-193.6394,5.8238,0.07,-0.266,3.3396,162.5019,2.4195,,,
54000,,,,,,,,,,,,,1000,2838.8346,34.4152
54500,,,0.3897,0.8349,0.1308,-194.0794,5.3502,0.0724,-0.255,3.2817,114.6589,2.183,,,
55000,,,0.3814,0.8427,0.1335,-201.1168,5.3266,0.0664,-0.2608,3.0068,178.9762,2.2601,,,
55000,4260.8915,1000.0,,,,,,,,,,,,,
55000,,,,,,,,,,,,,1000,2884.6988,30.5719
55500,,,0.3836,0.8345,0.1298,-198.853,5.1224,0.0696,-0.2475,3.8467,335.7697,2.3863,,,
56000,,,0.3858,0.8375,0.1303,-202.8595,5.7709,0.0705,-0.2561,3.2576,175.0368,2.7689,,,
56000,,,,,,,,,,,,,1000,3029.3139,35.3094
56500,,,0.3904,0.842,0.1337,-201.6305,4.1012,0.0713,-0.2595,2.8114,125.9888,2.195,,,
57000,,,0.3913,0.8403,0.1342,-204.8044,5.7613,0.072,-0.2689,2.9693,217.292,2.338,,,
57000,,,,,,,,,,,,,1000,3042.7425,35.3868
57500,,,0.3895,0.8442,0.13,-207.9,5.6896,0.0728,-0.2544,3.4636,328.8754,2.1714,,,
58000,,,0.398,0.844,0.1395,-210.8914,5.4564,0.072,-0.2751,2.6941,107.6976,2.936,,,
58000,,,,,,,,,,,,,1000,3022.069,34.393
58500,,,0.3902,0.8476,0.1395,-213.3022,6.1987,0.068,-0.2758,2.7816,145.3902,3.5526,,,
59000,,,0.3872,0.8475,0.1344,-215.7484,5.3497,0.0696,-0.266,3.0289,173.7891,2.559,,,
59000,,,,,,,,,,,,,1000,3156.1625,34.3334
59500,,,0.3948,0.8456,0.1304,-215.8685,5.2432,0.0758,-0.2549,2.8163,88.5944,2.7328,,,
60000,,,0.3874,0.8517,0.1294,-220.8097,6.6407,0.072,-0.2531,3.2887,151.5938,3.2408,,,
60000,4344.2977,1000.0,,,,,,,,,,,,,
60000,,,,,,,,,,,,,1000,3252.2552,29.9567
60500,,,0.3973,0.8628,0.1396,-222.2219,6.8121,0.072,-0.271,2.7473,68.1655,2.387,,,
61000,,,0.3942,0.8571,0.1414,-220.253,5.9167,0.0695,-0.2799,2.5847,123.0034,3.2747,,,
61000,,,,,,,,,,,,,1000,3379.4386,33.61
61500,,,0.3892,0.8568,0.1301,-227.7482,5.3189,0.0727,-0.2578,3.461,389.8586,3.363,,,
62000,,,0.3886,0.8538,0.1377,-228.5171,4.7348,0.0686,-0.2736,2.9238,83.1425,4.1754,,,
62000,,,,,,,,,,,,,1000,3438.8776,28.792
62500,,,0.3974,0.8595,0.1347,-229.1656,4.9735,0.0742,-0.2634,3.0415,239.4335,2.6362,,,
63000,,,0.3908,0.8526,0.138,-229.8722,5.4041,0.0694,-0.2669,3.1878,225.6254,4.202,,,
63000,,,,,,,,,,,,,1000,3584.8417,29.1518
63500,,,0.3848,0.8578,0.1325,-233.8088,5.3506,0.0686,-0.2578,2.8476,173.5705,3.664,,,
64000,,,0.3892,0.8691,0.1364,-237.3126,5.8224,0.0692,-0.2699,3.4324,198.0521,4.1449,,,
64000,,,,,,,,,,,,,1000,3232.3097,35.0079
64500,,,0.3859,0.8562,0.1321,-239.788,5.9983,0.0695,-0.2604,2.885,165.5494,2.0912,,,
65000,,,0.388,0.8683,0.1234,-243.0505,6.3781,0.0753,-0.2385,2.7763,104.611,2.6806,,,
65000,4680.8929,1000.0,,,,,,,,,,,,,
65000,,,,,,,,,,,,,1000,3706.3149,30.4864
65500,,,0.3961,0.8566,0.1358,-242.2535,5.2143,0.0734,-0.2769,3.3613,118.9541,3.2373,,,
66000,,,0.396,0.8683,0.1396,-241.8241,5.9066,0.0709,-0.2725,3.7841,217.0605,3.9658,,,
66000,,,,,,,,,,,,,1000,3430.4798,34.7547
66500,,,0.3938,0.8648,0.1344,-244.6797,4.9225,0.073,-0.2694,3.3235,243.6418,2.3147,,,
67000,,,0.3921,0.8543,0.1311,-250.4097,4.7764,0.0735,-0.2706,3.243,237.5798,2.7782,,,
67000,,,,,,,,,,,,,1000,3725.232,34.6279
67500,,,0.3948,0.8621,0.1325,-251.8905,6.7071,0.0738,-0.2652,3.1567,161.887,3.6919,,,
68000,,,0.3928,0.8624,0.132,-250.1925,5.7312,0.073,-0.2642,2.9483,154.8956,3.2549,,,
68000,,,,,,,,,,,,,1000,3727.9746,34.5846
68500,,,0.3847,0.8694,0.1255,-256.8751,5.6511,0.0723,-0.2531,3.5153,198.866,5.1289,,,
69000,,,0.3902,0.8679,0.1331,-252.125,5.1145,0.0712,-0.2636,3.4647,213.3164,2.3496,,,
69000,,,,,,,,,,,,,1000,3771.5959,34.6263
69500,,,0.3848,0.8632,0.126,-258.6886,5.4729,0.0722,-0.2581,3.0384,96.8218,4.2107,,,
70000,,,0.3891,0.8809,0.1299,-265.9699,5.203,0.0722,-0.255,3.1499,153.3746,2.7669,,,
70000,4746.8594,1000.0,,,,,,,,,,,,,
70000,,,,,,,,,,,,,1000,3619.5176,30.1984
70500,,,0.3818,0.8746,0.1301,-264.6877,6.1709,0.0688,-0.2643,3.5458,146.7352,4.125,,,
71000,,,0.3874,0.8683,0.1307,-266.144,5.7708,0.0712,-0.2692,3.5078,143.2894,3.038,,,
71000,,,,,,,,,,,,,1000,3733.5344,34.4146
71500,,,0.39,0.8772,0.1327,-266.8904,6.836,0.0718,-0.2683,3.0765,214.9043,3.9097,,,
72000,,,0.3791,0.8703,0.1304,-276.0742,6.3092,0.0667,-0.2645,2.8314,197.7485,3.7395,,,
72000,,,,,,,,,,,,,1000,4028.9286,35.548
72500,,,0.3918,0.8797,0.1307,-273.3091,5.6598,0.0733,-0.2571,3.3004,184.7886,2.9222,,,
73000,,,0.3794,0.8691,0.1222,-273.6557,5.7663,0.0713,-0.2454,3.1525,180.207,3.4583,,,
73000,,,,,,,,,,,,,1000,4125.0864,35.5002
73500,,,0.3816,0.8765,0.2624,-273.6883,5.9245,0.02,-0.3982,3.4921,265.9588,3.7995,,,
74000,,,0.3799,0.8676,0.1274,-273.9733,5.585,0.0692,-0.2595,4.9117,511.7217,3.8969,,,
74000,,,,,,,,,,,,,1000,4150.9702,35.6438
74500,,,0.3812,0.8787,0.1292,-277.5844,5.6891,0.0692,-0.2672,3.4915,276.7461,3.255,,,
75000,,,0.3851,0.8748,0.1283,-278.3139,5.4207,0.0706,-0.2567,3.3534,308.4123,3.1215,,,
75000,4853.4274,1000.0,,,,,,,,,,,,,
75000,,,,,,,,,,,,,1000,4143.667,30.9976
75500,,,0.3818,0.8852,0.1121,-285.1152,4.95,0.0779,-0.224,3.1144,207.0751,4.2038,,,
76000,,,0.383,0.8846,0.127,-288.2875,5.31,0.0706,-0.253,3.3477,262.6718,2.7601,,,
76000,,,,,,,,,,,,,1000,4201.4056,35.5651
76500,,,0.3987,0.8795,0.1353,-283.1086,6.1945,0.0746,-0.271,3.5525,359.9089,3.6058,,,
77000,,,0.3855,0.8852,0.1324,-297.2329,6.5583,0.0691,-0.2685,4.1854,334.2718,4.4511,,,
77000,,,,,,,,,,,,,1000,4316.7505,35.4398
77500,,,0.3874,0.891,0.1286,-296.0255,8.0394,0.0724,-0.2566,3.2984,405.8228,5.8787,,,
78000,,,0.384,0.8899,0.134,-296.8779,5.3244,0.0676,-0.2668,3.2982,170.8312,1.8324,,,
78000,,,,,,,,,,,,,1000,4341.5827,34.9842
78500,,,0.3905,0.8909,0.128,-297.8094,5.6852,0.0739,-0.2567,3.4228,284.5112,2.579,,,
79000,,,0.3821,0.8966,0.1294,-299.8121,4.5371,0.0686,-0.2614,3.0737,265.8904,2.6566,,,
79000,,,,,,,,,,,,,1000,4415.319,34.92
79500,,,0.3909,0.8965,0.134,-295.8588,5.8931,0.0712,-0.2653,4.7679,128.4944,4.8172,,,
80000,,,0.382,0.8851,0.1303,-303.5845,6.1929,0.0685,-0.2556,3.4361,332.3356,3.1613,,,
80000,4942.2942,1000.0,,,,,,,,,,,,,
80000,,,,,,,,,,,,,1000,4585.2211,29.9959
80500,,,0.3647,0.8887,0.1167,-308.8646,6.7236,0.0663,-0.2335,3.3384,180.9545,4.1433,,,
81000,,,0.3784,0.8996,0.1107,-304.2116,4.6533,0.0767,-0.2116,3.2089,233.3105,2.3752,,,
81000,,,,,,,,,,,,,1000,4476.8092,34.9905
81500,,,0.3769,0.9007,0.1229,-316.2849,6.3974,0.0696,-0.2426,3.3194,217.323,5.1041,,,
82000,,,0.3908,0.8818,0.1317,-306.3584,6.9557,0.0723,-0.2577,3.4987,180.3912,5.0847,,,
82000,,,,,,,,,,,,,1000,4347.3016,36.0215
82500,,,0.3851,0.8974,0.1328,-308.9638,6.1212,0.0687,-0.2659,3.3014,199.6632,3.2972,,,
83000,,,0.3784,0.8976,0.1261,-318.7826,5.1602,0.069,-0.2499,3.4136,109.0799,2.3088,,,
83000,,,,,,,,,,,,,1000,4567.0956,37.1959
83500,,,0.3702,0.9032,0.123,-318.2173,5.6848,0.0659,-0.2426,3.2388,96.3436,3.9411,,,
84000,,,0.3764,0.8846,0.1234,-324.9294,5.1936,0.0688,-0.2474,3.572,157.7046,4.6724,,,
84000,,,,,,,,,,,,,1000,4644.0319,36.875
84500,,,0.3718,0.9021,0.1281,-320.448,5.667,0.064,-0.2533,3.5495,101.9763,3.5068,,,
85000,,,0.3746,0.8986,0.126,-317.9446,5.8585,0.0666,-0.2491,3.089,286.1954,1.9538,,,
85000,5189.4298,1000.0,,,,,,,,,,,,,
85000,,,,,,,,,,,,,1000,4606.848,30.6703
85500,,,0.3838,0.9079,0.1277,-329.2099,7.2963,0.0704,-0.2533,3.1697,160.6032,4.8929,,,
86000,,,0.3905,0.9113,0.1297,-326.405,6.2113,0.0737,-0.2612,3.2172,204.7595,5.3582,,,
86000,,,,,,,,,,,,,1000,4725.8115,34.7716
86500,,,0.3732,0.8996,0.1238,-339.0145,5.2098,0.0669,-0.2492,3.0762,126.0579,2.6146,,,
87000,,,0.3862,0.9057,0.1321,-330.4965,6.763,0.0691,-0.2469,3.1659,145.8748,4.0536,,,
87000,,,,,,,,,,,,,1000,4775.5177,34.7769
87500,,,0.3744,0.9038,0.1224,-337.9534,4.8779,0.0684,-0.2444,3.6285,238.485,3.7082,,,
88000,,,0.3781,0.9037,0.1248,-337.799,5.0948,0.069,-0.2467,3.0675,359.215,4.5055,,,
88000,,,,,,,,,,,,,1000,5019.3339,31.1037
88500,,,0.3752,0.8999,0.1236,-338.8728,5.4765,0.0686,-0.2483,3.2268,188.6112,3.7134,,,
89000,,,0.3762,0.9058,0.126,-341.408,6.3939,0.0677,-0.2478,3.1121,263.7079,5.8443,,,
89000,,,,,,,,,,,,,1000,4918.8951,35.1251
89500,,,0.3645,0.9101,0.1226,-342.5042,4.9148,0.0635,-0.2464,3.1378,158.2204,2.7715,,,
90000,,,0.3714,0.9015,0.1247,-342.0111,5.2587,0.0658,-0.2473,3.2043,241.6513,3.5959,,,
90000,5378.7104,1000.0,,,,,,,,,,,,,
90000,,,,,,,,,,,,,1000,4794.1329,30.672
90500,,,0.3826,0.9133,0.1315,-346.6137,4.9415,0.0676,-0.2499,2.98,111.0104,3.4893,,,
91000,,,0.3792,0.9023,0.1311,-340.6646,5.447,0.0666,-0.2667,3.521,155.6718,2.2075,,,
