env_steps,return,length,success,train/return,train/length,train/success,bisim_critic_loss,bisim_loss,critic_loss,FPS
0,0.0,324.0,0.0,,,,,,,
10000,0.0,324.0,0.0,0.0171,322.5806,0.0645,-0.0,0.0016,0.0007,188.7734
20000,0.0,324.0,0.0,0.0177,322.5806,0.0645,-0.0,0.0001,0.0,589.9613
30000,0.0,324.0,0.0,0.0527,312.5,0.0938,-0.0,0.0001,0.0,579.056
40000,0.0,324.0,0.0,0.0773,294.1176,0.1765,0.0,0.0001,0.0002,583.7003
50000,0.0,324.0,0.0,0.0,333.3333,0.0,0.0,0.0001,0.0002,592.5914
60000,0.0,324.0,0.0,0.0107,312.5,0.0312,-0.0,0.0001,0.0003,588.3012
70000,0.0,324.0,0.0,0.0156,322.5806,0.0323,-0.0,0.0001,0.0003,585.7515
80000,0.0,324.0,0.0,0.0146,322.5806,0.0645,-0.0,0.0001,0.0002,586.0998
90000,0.0,324.0,0.0,0.0588,312.5,0.1562,-0.0,0.0001,0.0002,586.855
100000,0.0,324.0,0.0,0.0471,303.0303,0.0606,0.0,0.0001,0.0002,577.9157
110000,0.0,324.0,0.0,0.0123,322.5806,0.0323,0.0,0.0001,0.0002,584.5299
120000,0.0,324.0,0.0,0.0411,312.5,0.0625,0.0,0.0001,0.0002,585.3991
130000,0.0,324.0,0.0,0.0593,312.5,0.1875,-0.0,0.0001,0.0002,581.2697
140000,0.0,324.0,0.0,0.0398,312.5,0.125,0.0,0.0001,0.0002,580.6478
150000,0.0,324.0,0.0,0.0673,303.0303,0.1818,0.0,0.0002,0.0002,578.74
160000,0.0,324.0,0.0,0.0821,303.0303,0.1212,0.0,0.0001,0.0002,581.7278
170000,0.0,324.0,0.0,0.0911,294.1176,0.2059,0.0,0.0001,0.0002,578.976
180000,0.0,324.0,0.0,0.0484,312.5,0.0938,-0.0,0.0001,0.0002,573.5542
190000,0.0,324.0,0.0,0.0379,312.5,0.0938,0.0,0.0002,0.0003,576.7539
200000,0.0,324.0,0.0,0.1034,294.1176,0.1765,0.0,0.0002,0.0003,577.0113
210000,0.0,324.0,0.0,0.0408,312.5,0.125,0.0,0.0002,0.0003,572.9616
220000,0.0,324.0,0.0,0.1022,294.1176,0.1471,0.0,0.0002,0.0003,568.661
230000,0.0,324.0,0.0,0.0627,312.5,0.1875,-0.0,0.0002,0.0003,569.7099
240000,0.0,324.0,0.0,0.0671,303.0303,0.1818,-0.0,0.0002,0.0003,566.7739
250000,0.0,324.0,0.0,0.1289,285.7143,0.2571,-0.0,0.0002,0.0003,570.2654
260000,0.0,324.0,0.0,0.0634,312.5,0.1875,-0.0,0.0002,0.0004,568.5319
270000,0.0,324.0,0.0,0.1131,285.7143,0.2571,-0.0,0.0002,0.0004,566.1259
280000,0.0,324.0,0.0,0.0814,303.0303,0.1515,-0.0,0.0002,0.0004,567.4063
290000,0.0,324.0,0.0,0.1195,285.7143,0.2571,0.0,0.0001,0.0004,560.1447
300000,0.0,324.0,0.0,0.0697,312.5,0.1875,-0.0,0.0001,0.0004,564.5321
310000,0.0,324.0,0.0,0.1649,270.2703,0.2703,-0.0,0.0002,0.0004,565.0638
320000,0.0,324.0,0.0,0.2058,263.1579,0.3421,-0.0,0.0002,0.0004,561.8072
330000,0.0,324.0,0.0,0.131,285.7143,0.2,-0.0,0.0002,0.0005,563.7277
340000,0.0328,315.8,0.1,0.1648,277.7778,0.3056,-0.0,0.0002,0.0005,559.0705
350000,0.0786,299.3,0.1,0.2546,243.9024,0.4146,-0.0,0.0002,0.0005,561.1891
