env_steps,return,length,train/length,train/return,FPS,rkl,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
5827,,,21,21.0,93.5262,,,,,,,
5831,,,4,4.0,92.5573,,,,,,,
5842,,,11,11.0,93.8004,,,,,,,
5847,,,5,5.0,94.4442,,,,,,,
5851,,,4,4.0,92.1552,,,,,,,
5855,,,4,4.0,94.1942,,,,,,,
5901,,,46,46.0,92.9962,,,,,,,
5958,,,57,57.0,93.627,,,,,,,
5966,,,8,8.0,93.1046,,,,,,,
6000,,,,,,30.436,35.2445,2477.2896,30.436,6.8681,85.2415,1.1713
6015,,,49,49.0,93.6947,,,,,,,
6036,,,21,21.0,93.4175,,,,,,,
6073,,,37,37.0,93.7177,,,,,,,
6102,,,29,29.0,93.7426,,,,,,,
6145,,,43,43.0,93.6125,,,,,,,
6151,,,6,6.0,92.7577,,,,,,,
6200,,,49,49.0,93.2529,,,,,,,
6205,,,5,5.0,93.6341,,,,,,,
6247,,,42,42.0,92.8862,,,,,,,
6291,,,44,44.0,93.3905,,,,,,,
6302,,,11,11.0,91.7028,,,,,,,
6326,,,24,24.0,93.485,,,,,,,
6335,,,9,9.0,93.2625,,,,,,,
6340,,,5,5.0,94.4038,,,,,,,
6378,,,38,38.0,93.4289,,,,,,,
6407,,,29,29.0,93.1007,,,,,,,
6451,,,44,44.0,93.8077,,,,,,,
6455,,,4,4.0,92.0783,,,,,,,
6488,,,33,33.0,93.7377,,,,,,,
6494,,,6,6.0,93.0187,,,,,,,
6500,,,,,,28.0553,27.5777,2895.0618,28.0553,5.8837,67.4999,0.9278
6506,,,12,12.0,93.4265,,,,,,,
6547,,,41,41.0,93.3788,,,,,,,
6594,,,47,47.0,92.8266,,,,,,,
6623,,,29,29.0,93.6817,,,,,,,
6660,,,37,37.0,91.7604,,,,,,,
6665,,,5,5.0,92.7956,,,,,,,
6682,,,17,17.0,91.8216,,,,,,,
6726,,,44,44.0,93.7297,,,,,,,
6737,,,11,11.0,92.8384,,,,,,,
6761,,,24,24.0,93.5155,,,,,,,
6783,,,22,22.0,93.7166,,,,,,,
6787,,,4,4.0,91.5957,,,,,,,
6831,,,44,44.0,93.9391,,,,,,,
6839,,,8,8.0,93.8197,,,,,,,
6881,,,42,42.0,93.3752,,,,,,,
6896,,,15,15.0,94.0007,,,,,,,
6909,,,13,13.0,93.156,,,,,,,
6947,,,38,38.0,92.9059,,,,,,,
6956,,,9,9.0,93.1274,,,,,,,
7000,,,,,,18.3634,6.3016,3567.5627,18.3634,7.3244,124.9713,4.8114
