env_steps,return,length,success,train/return,train/length,train/success,bisim_critic_loss,bisim_loss,critic_loss,FPS
2370000,0.928,8.0,1.0,0.8114,6.9156,0.935,-0.3045,0.0543,0.0035,498.27
2380000,0.9415,6.5,1.0,0.815,6.7295,0.9361,-0.3052,0.0541,0.0032,500.1426
2390000,0.9262,8.2,1.0,0.818,6.8166,0.938,-0.3059,0.0535,0.0032,496.6222
2400000,0.9595,4.5,1.0,0.8082,7.0274,0.9339,-0.3045,0.0522,0.0035,497.0827
2410000,0.9397,6.7,1.0,0.8185,7.1073,0.9396,-0.3051,0.0527,0.0041,499.4601
2420000,0.9586,4.6,1.0,0.8257,6.6756,0.9413,-0.3062,0.0505,0.0035,493.4592
2430000,0.9289,7.9,1.0,0.8267,6.8587,0.9424,-0.3053,0.05,0.0037,496.7744
2440000,0.9253,8.3,1.0,0.8511,6.9396,0.9556,-0.3091,0.0496,0.0042,497.8816
2450000,0.9451,6.1,1.0,0.8266,7.0671,0.9435,-0.3098,0.0483,0.0039,497.416
2460000,0.9478,5.8,1.0,0.814,6.8166,0.9359,-0.309,0.0491,0.0038,494.154
2470000,0.9442,6.2,1.0,0.8263,6.9109,0.9426,-0.3061,0.0472,0.0039,495.0168
2480000,0.9424,6.4,1.0,0.8359,6.6094,0.9465,-0.3074,0.047,0.0039,495.6217
2490000,0.9397,6.7,1.0,0.8197,6.6007,0.938,-0.3114,0.0459,0.0037,493.8691
2500000,0.9478,5.8,1.0,0.8207,6.6007,0.9386,-0.3106,0.0461,0.0037,495.1659
2510000,0.9199,8.9,1.0,0.8027,6.8446,0.9302,-0.3117,0.0451,0.0036,494.8272
2520000,0.9037,10.7,1.0,0.8124,6.7204,0.9348,-0.3096,0.0449,0.0037,498.6559
2530000,0.9415,6.5,1.0,0.8043,6.7295,0.9307,-0.3108,0.0438,0.0036,496.4659
2540000,0.9289,7.9,1.0,0.829,6.9832,0.9441,-0.3138,0.0435,0.0036,495.3853
2550000,0.9388,6.8,1.0,0.8293,6.9686,0.9443,-0.3185,0.0429,0.0038,477.2584
2560000,0.9559,4.9,1.0,0.8028,7.0028,0.9307,-0.3158,0.0423,0.0038,503.8973
2570000,0.9298,7.8,1.0,0.8192,7.0225,0.9396,-0.3095,0.0414,0.0039,503.4913
2580000,0.9478,5.8,1.0,0.7991,7.0077,0.9292,-0.3105,0.0399,0.0036,497.1409
2590000,0.9604,4.4,1.0,0.8063,6.8446,0.9322,-0.3191,0.0394,0.0037,494.0952
2600000,0.9568,4.8,1.0,0.8337,6.8213,0.9461,-0.3162,0.0396,0.0034,494.2621
2610000,0.9505,5.5,1.0,0.8178,7.0771,0.9391,-0.3168,0.0395,0.0036,492.531
2620000,0.9181,9.1,1.0,0.8477,6.7385,0.9528,-0.3162,0.0381,0.0036,493.6519
2630000,0.9226,8.6,1.0,0.8231,6.8823,0.9408,-0.3187,0.0378,0.0038,491.0869
2640000,0.9595,4.5,1.0,0.8282,6.7476,0.9426,-0.3205,0.037,0.0034,489.5692
2650000,0.9424,6.4,1.0,0.8088,6.8966,0.9338,-0.3217,0.0374,0.0036,493.5366
2660000,0.928,8.0,1.0,0.8043,6.6094,0.9299,-0.3249,0.0364,0.0036,493.0737
2670000,0.9415,6.5,1.0,0.8137,7.1994,0.9374,-0.3259,0.0361,0.0037,493.526
2680000,0.946,6.0,1.0,0.8294,6.6756,0.9433,-0.3281,0.0362,0.0033,490.7673
2690000,0.9424,6.4,1.0,0.8254,6.7295,0.9415,-0.3206,0.0358,0.003,495.3682
2700000,0.9343,7.3,1.0,0.8494,7.0175,0.9551,-0.315,0.0358,0.0033,496.3873
2710000,0.9442,6.2,1.0,0.8322,7.1633,0.9463,-0.3095,0.0362,0.0033,493.3761
2720000,0.928,8.0,1.0,0.8121,6.8166,0.9346,-0.3131,0.0354,0.0034,493.5382
2730000,0.9127,9.7,1.0,0.8231,6.9493,0.9409,-0.3074,0.0347,0.0038,496.7783
2740000,0.9478,5.8,1.0,0.8172,6.9589,0.9381,-0.3014,0.0333,0.0034,494.4137
2750000,0.919,9.0,1.0,0.8232,6.8306,0.9406,-0.3011,0.0323,0.0032,493.4545
2760000,0.9289,7.9,1.0,0.7703,7.4627,0.9164,-0.2918,0.0334,0.0034,496.0744
2770000,0.9487,5.7,1.0,0.8241,7.5075,0.9444,-0.2962,0.0333,0.0038,496.8073
2780000,0.9226,8.6,1.0,0.8206,6.9156,0.9398,-0.3032,0.0331,0.0031,495.8843
2790000,0.9451,6.1,1.0,0.8131,7.0323,0.9367,-0.3031,0.0326,0.0031,493.5722
2800000,0.9469,5.9,1.0,0.8455,6.7659,0.952,-0.311,0.0326,0.0032,492.0782
2810000,0.946,6.0,1.0,0.8276,6.6401,0.9422,-0.3119,0.0326,0.003,493.5803
2820000,0.9469,5.9,1.0,0.8407,6.9204,0.9502,-0.3175,0.0314,0.0029,495.0636
2830000,0.9244,8.4,1.0,0.8158,6.8493,0.937,-0.3191,0.0314,0.0029,495.2238
2840000,0.9478,5.8,1.0,0.8235,7.3638,0.9433,-0.3185,0.0312,0.003,495.2433
2850000,0.9379,6.9,1.0,0.8048,6.9204,0.9315,-0.3116,0.0311,0.0029,494.3145
2860000,0.9361,7.1,1.0,0.82,6.8493,0.939,-0.3195,0.0312,0.0027,494.1283
2870000,0.9604,4.4,1.0,0.8101,7.1736,0.9354,-0.3236,0.0307,0.003,494.2155
2880000,0.9019,10.9,1.0,0.8056,6.8353,0.9316,-0.3305,0.0304,0.003,496.7603
2890000,0.9262,8.2,1.0,0.8133,6.605,0.9346,-0.3279,0.0298,0.003,494.8027
2900000,0.9604,4.4,1.0,0.8146,7.1429,0.9371,-0.3191,0.0295,0.0029,497.1757
2910000,0.9487,5.7,1.0,0.8088,7.1073,0.9346,-0.3175,0.0289,0.0028,493.2223
2920000,0.9091,10.1,1.0,0.8148,7.0522,0.9372,-0.3132,0.029,0.0029,494.2899
2930000,0.9397,6.7,1.0,0.7977,8.0451,0.9316,-0.3171,0.029,0.0032,496.9131
2940000,0.9253,8.3,1.0,0.8127,7.593,0.9385,-0.3172,0.0292,0.003,493.9981
2950000,0.8902,12.2,1.0,0.798,8.1037,0.9327,-0.3204,0.0295,0.0029,494.5327
2960000,0.9343,7.3,1.0,0.8149,8.0972,0.9409,-0.3282,0.0293,0.003,495.1188
2970000,0.9478,5.8,1.0,0.8251,7.6453,0.945,-0.3276,0.0283,0.0032,495.221
2980000,0.9181,9.1,1.0,0.7955,7.734,0.9304,-0.3225,0.0272,0.0032,498.7621
2990000,0.9172,9.2,1.0,0.8241,7.0972,0.9425,-0.317,0.0267,0.003,498.4425
3000000,0.9316,7.6,1.0,0.7854,7.6746,0.924,-0.3216,0.0269,0.003,492.0039
3010000,0.9226,8.6,1.0,0.7989,7.6511,0.9319,-0.3269,0.0271,0.003,494.8678
3020000,0.9253,8.3,1.0,0.8298,7.485,0.9469,-0.3321,0.027,0.0029,494.1827
3030000,0.9325,7.5,1.0,0.8241,6.993,0.942,-0.3334,0.0266,0.0028,497.1769
3040000,0.9091,10.1,1.0,0.805,7.2993,0.9336,-0.3244,0.0266,0.0028,496.0369
3050000,0.9361,7.1,1.0,0.8119,6.8918,0.9352,-0.332,0.0267,0.0025,491.8172
3060000,0.9469,5.9,1.0,0.8292,7.0721,0.9448,-0.3309,0.0272,0.0026,495.6181
3070000,0.9334,7.4,1.0,0.8223,7.1633,0.9391,-0.3327,0.0262,0.0028,493.9044
3080000,0.9577,4.7,1.0,0.8304,7.0922,0.9447,-0.3317,0.026,0.0029,495.4012
3090000,0.9145,9.5,1.0,0.8141,7.0572,0.9372,-0.3366,0.0262,0.0029,495.8351
3100000,0.9271,8.1,1.0,0.828,7.1276,0.9444,-0.3364,0.0259,0.0029,498.1419
3110000,0.9496,5.6,1.0,0.8197,7.0671,0.9392,-0.333,0.0253,0.0028,494.2824
3120000,0.9352,7.2,1.0,0.8373,7.0225,0.9487,-0.33,0.025,0.0027,493.857
3130000,0.9235,8.5,1.0,0.8102,7.0522,0.9337,-0.331,0.0257,0.0028,494.5791
3140000,0.9352,7.2,1.0,0.8325,6.9735,0.9463,-0.3271,0.0241,0.0026,495.4379
3150000,0.9298,7.8,1.0,0.8319,7.3964,0.9475,-0.3229,0.0245,0.0025,495.4433
3160000,0.9568,4.8,1.0,0.8321,7.0621,0.9463,-0.3177,0.0237,0.0025,496.8621
3170000,0.9442,6.2,1.0,0.8284,7.3475,0.9456,-0.3179,0.0239,0.0026,497.8951
3180000,0.9154,9.4,1.0,0.7528,9.1659,0.9111,-0.303,0.0248,0.0032,498.549
3190000,0.9379,6.9,1.0,0.7488,9.5969,0.9127,-0.3065,0.025,0.0026,500.4523
3200000,0.9397,6.7,1.0,0.7904,8.1833,0.9296,-0.3173,0.0241,0.0024,496.0852
3210000,0.9154,9.4,1.0,0.8142,7.9554,0.9411,-0.3155,0.0242,0.0025,496.4035
3220000,0.9334,7.4,1.0,0.8267,7.4405,0.9449,-0.3158,0.0227,0.0024,497.4541
3230000,0.9244,8.4,1.0,0.8182,6.9686,0.9387,-0.3178,0.0223,0.0024,494.309
3240000,0.9496,5.6,1.0,0.8118,7.4129,0.937,-0.3227,0.0231,0.0027,493.1428
3250000,0.9559,4.9,1.0,0.8103,7.8493,0.938,-0.3274,0.0228,0.0027,495.1868
3260000,0.9388,6.8,1.0,0.8316,7.2886,0.9468,-0.3237,0.0216,0.0027,496.6152
3270000,0.9028,10.8,1.0,0.793,8.5179,0.9302,-0.3085,0.023,0.0061,498.5057
3280000,0.9172,9.2,1.0,0.823,7.5472,0.9434,-0.3053,0.0225,0.0025,496.6144
3290000,0.9388,6.8,1.0,0.8291,7.0274,0.9445,-0.3081,0.0224,0.0025,496.744
3300000,0.9469,5.9,1.0,0.7964,6.9109,0.9274,-0.3106,0.0235,0.0025,496.3514
3310000,0.9253,8.3,1.0,0.8308,6.9979,0.9454,-0.3115,0.022,0.0025,496.9058
3320000,0.9451,6.1,1.0,0.8198,6.9493,0.9395,-0.3186,0.0219,0.0027,497.8604
3330000,0.9451,6.1,1.0,0.8246,7.3153,0.9429,-0.3179,0.0222,0.0029,498.5728
3340000,0.8226,18.6,0.9,0.7248,11.5075,0.901,-0.2608,0.0239,0.0042,497.7785
3350000,0.9163,9.3,1.0,0.7045,11.236,0.8921,-0.2668,0.0224,0.0025,500.0462
3360000,0.9235,8.5,1.0,0.7675,9.4607,0.9205,-0.2758,0.0223,0.0025,496.9255
3370000,0.9325,7.5,1.0,0.7735,8.658,0.9221,-0.2809,0.0217,0.0028,498.0818
3380000,0.8929,11.9,1.0,0.7472,9.2937,0.9108,-0.2789,0.0214,0.0027,498.6488
3390000,0.9514,5.4,1.0,0.7213,9.7847,0.8973,-0.2951,0.0213,0.0027,498.2108
3400000,0.8244,18.4,0.9,0.7646,9.5969,0.9194,-0.3008,0.0219,0.0027,499.2239
