env_steps,return,length,rkl,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
91000,,,6731.3755,7076.5396,282669.6875,6731.3755,143.8727,4694.4932,5.5745,,,
91000,,,,,,,,,,500,-2685.4575,78.346
91500,,,7642.6255,7984.0986,414001.875,7642.6255,68.8073,8544.7793,8.0153,,,
91500,,,,,,,,,,500,-1983.9883,75.6255
92000,,,8018.6733,8358.0127,472995.8125,8018.6733,86.3613,13619.2803,4.5612,,,
92000,,,,,,,,,,500,-5978.8974,73.7578
92500,,,8375.4512,8714.5977,615397.625,8375.4512,59.4023,5709.8252,6.128,,,
92500,,,,,,,,,,500,-2396.7256,78.4324
93000,,,7423.3052,7761.1592,307314.875,7423.3052,171.5496,6612.8257,6.8242,,,
93000,,,,,,,,,,500,-3060.8148,77.3385
93500,,,8137.27,8480.8447,572353.8125,8137.27,381.321,4494.8452,5.6531,,,
93500,,,,,,,,,,500,-3335.9554,73.5354
94000,,,6862.458,7202.0854,474325.125,6862.458,72.4026,7463.0542,6.2226,,,
94000,,,,,,,,,,500,-3831.9567,77.3126
94500,,,6487.8022,6838.5234,458455.9375,6487.8022,89.2136,10108.0625,4.1433,,,
94500,,,,,,,,,,500,-2957.764,76.006
95000,,,7486.6748,7819.771,310720.6562,7486.6748,256.7171,7179.9551,5.9409,,,
95000,-7256.091,500.0,,,,,,,,,,
95000,,,,,,,,,,500,-2176.1028,55.9823
95500,,,6427.8701,6771.3096,337522.1562,6427.8701,114.1729,9319.5889,4.5634,,,
95500,,,,,,,,,,500,-1922.335,80.6719
96000,,,6977.5771,7319.5869,352952.8438,6977.5771,148.1306,7355.4082,5.7665,,,
96000,,,,,,,,,,500,-2944.6616,74.6694
96500,,,6476.7686,6813.0195,405478.5312,6476.7686,280.2589,5806.7749,5.6653,,,
96500,,,,,,,,,,500,-2084.6047,76.3564
97000,,,6482.0405,6819.2979,259014.1562,6482.0405,94.8619,7379.2808,5.1966,,,
97000,,,,,,,,,,500,-2651.0479,82.8653
97500,,,6198.8701,6534.6523,402233.2812,6198.8701,215.4697,8044.9727,6.1491,,,
97500,,,,,,,,,,500,-1988.422,79.0551
98000,,,6485.1133,6814.6958,377387.0625,6485.1133,68.3473,7701.7373,4.8198,,,
98000,,,,,,,,,,500,-2418.976,75.7169
98500,,,5824.7383,6162.7256,276466.5625,5824.7383,178.3835,9524.2588,5.2728,,,
98500,,,,,,,,,,500,-2119.0732,74.2269
99000,,,7061.1191,7402.6084,498109.1875,7061.1191,180.2826,8851.2803,5.3367,,,
99000,,,,,,,,,,500,-1880.5107,79.4109
99500,,,6857.5586,7191.5679,263367.5625,6857.5586,143.9869,8495.7227,6.2853,,,
99500,,,,,,,,,,500,-2793.7912,73.8734
100000,,,6794.3521,7123.2446,211051.7656,6794.3521,394.7732,12755.7734,4.6507,,,
100000,-5657.1092,500.0,,,,,,,,,,
100000,,,,,,,,,,500,-2347.2941,55.8268
100500,,,8226.5293,8562.4932,649028.4375,8226.5293,129.2705,3594.0718,4.7811,,,
100500,,,,,,,,,,500,-2309.1916,72.3105
101000,,,6269.6094,6598.2446,278130.4062,6269.6094,318.0767,4866.1875,7.123,,,
101000,,,,,,,,,,500,-1424.4351,75.0518
101500,,,6910.2935,7237.6035,435214.5,6910.2935,246.3484,7047.0029,5.1508,,,
101500,,,,,,,,,,500,-1081.2592,76.4844
102000,,,7687.0942,8014.7534,589367.4375,7687.0942,242.3579,6724.4468,5.5985,,,
102000,,,,,,,,,,500,-2923.59,76.9707
102500,,,6549.9019,6875.3506,286122.9062,6549.9019,72.0115,9993.165,5.8549,,,
102500,,,,,,,,,,500,-2759.3409,78.0357
103000,,,7477.9448,7802.8706,593573.0625,7477.9448,116.9723,8555.5146,3.5769,,,
103000,,,,,,,,,,500,-2102.4271,76.269
103500,,,7362.7109,7675.7329,324236.125,7362.7109,87.9789,3845.0542,4.3121,,,
103500,,,,,,,,,,500,-2562.0616,80.7409
104000,,,6561.8486,6875.4639,394471.9375,6561.8486,93.759,4516.5298,3.3605,,,
104000,,,,,,,,,,500,-2287.8169,79.1544
104500,,,7031.1284,7348.2637,267134.5312,7031.1284,144.9671,5711.3291,4.6253,,,
104500,,,,,,,,,,500,-3979.3465,74.8151
105000,,,7313.2017,7628.2725,481403.5625,7313.2017,221.8695,7086.1753,4.7379,,,
105000,-4773.1813,500.0,,,,,,,,,,
105000,,,,,,,,,,500,-1462.9852,54.7493
105500,,,7417.23,7730.4365,557748.0,7417.23,179.0078,6766.1494,5.356,,,
105500,,,,,,,,,,500,-3010.3237,76.3681
106000,,,6511.6997,6818.0049,282964.25,6511.6997,51.318,6788.687,4.2353,,,
106000,,,,,,,,,,500,-1962.3244,76.826
106500,,,6753.8516,7058.9238,556780.375,6753.8516,138.9278,9022.3652,5.601,,,
106500,,,,,,,,,,500,-2975.9438,79.8464
107000,,,6420.2271,6724.1997,297186.6875,6420.2271,136.507,7384.54,4.6815,,,
107000,,,,,,,,,,500,-3157.9071,75.0241
107500,,,6721.4897,7031.0151,407212.25,6721.4897,49.214,5199.3306,4.8247,,,
107500,,,,,,,,,,500,-2493.3885,75.0511
108000,,,6235.8643,6544.936,327178.4062,6235.8643,162.2226,4487.1377,4.2024,,,
108000,,,,,,,,,,500,-3124.9689,76.6594
108500,,,6373.6558,6681.1646,449168.1562,6373.6558,133.6436,11818.0605,5.7854,,,
108500,,,,,,,,,,500,-2765.6442,80.1589
109000,,,6907.9004,7215.9126,267451.2812,6907.9004,146.1336,7456.2905,3.4447,,,
109000,,,,,,,,,,500,-2213.27,76.2001
109500,,,7682.6021,7989.8271,730670.0625,7682.6021,195.0318,5918.3628,4.4303,,,
109500,,,,,,,,,,500,-3469.8643,75.3437
110000,,,7598.7974,7900.1777,436157.375,7598.7974,51.3453,5790.7051,4.6613,,,
110000,-5469.2876,500.0,,,,,,,,,,
110000,,,,,,,,,,500,-1170.9308,58.6285
110500,,,6027.5078,6336.7788,415485.5625,6027.5078,51.2324,6001.2974,7.0587,,,
110500,,,,,,,,,,500,-1434.6705,78.4959
111000,,,6120.0967,6426.9502,588196.0,6120.0967,51.4173,5541.8892,6.1438,,,
111000,,,,,,,,,,500,-1505.8521,75.8135
111500,,,6318.9546,6626.4014,352438.4062,6318.9546,111.3211,11564.7812,5.6047,,,
111500,,,,,,,,,,500,-1500.6522,77.6809
112000,,,7506.0078,7813.9756,560687.375,7506.0078,46.0159,5315.6318,6.4718,,,
112000,,,,,,,,,,500,-3366.5614,74.6603
112500,,,5331.5107,5639.5835,245435.7969,5331.5107,201.032,6295.793,3.8366,,,
112500,,,,,,,,,,500,-1541.298,75.7087
113000,,,6772.8647,7087.0254,546573.875,6772.8647,55.8845,4854.252,4.7658,,,
113000,,,,,,,,,,500,-528.3907,77.4481
113500,,,6295.4033,6604.9463,650207.0625,6295.4033,119.3235,10828.2783,3.3617,,,
113500,,,,,,,,,,500,-2345.7876,77.4622
114000,,,8073.7354,8386.5498,948233.25,8073.7354,70.6918,5669.8613,4.502,,,
114000,,,,,,,,,,500,-1852.331,76.587
114500,,,6393.8687,6705.9424,563193.3125,6393.8687,111.4172,6591.353,3.4872,,,
114500,,,,,,,,,,500,-2891.2655,75.3767
115000,,,5278.3438,5591.0903,235817.9062,5278.3438,102.7333,5166.001,5.0605,,,
115000,-6752.3982,500.0,,,,,,,,,,
115000,,,,,,,,,,500,-1807.3571,56.4668
115500,,,6115.2852,6420.5024,362497.625,6115.2852,134.9573,15631.0234,4.2782,,,
115500,,,,,,,,,,500,-2602.939,74.6504
116000,,,6617.6631,6927.2109,369756.4062,6617.6631,179.1701,4648.6538,4.0219,,,
116000,,,,,,,,,,500,-2823.91,76.5237
116500,,,6629.4043,6941.8477,364774.6562,6629.4043,112.248,6198.6636,5.3778,,,
116500,,,,,,,,,,500,-2500.1907,78.9825
117000,,,5962.7437,6278.6685,264176.3125,5962.7437,159.5914,6182.7949,4.473,,,
117000,,,,,,,,,,500,-2972.1806,79.327
117500,,,6382.4351,6696.8467,528526.375,6382.4351,298.3334,7654.6274,4.6292,,,
117500,,,,,,,,,,500,-6130.2612,75.9444
118000,,,5835.0435,6149.7529,294367.2812,5835.0435,72.3792,6397.0645,4.2982,,,
118000,,,,,,,,,,500,-1817.9478,77.1102
118500,,,7730.6528,8046.2544,724007.6875,7730.6528,82.5507,4592.5068,4.2333,,,
118500,,,,,,,,,,500,-3304.7017,74.7342
119000,,,6332.5679,6645.7998,473260.7188,6332.5679,118.568,9383.252,4.2945,,,
119000,,,,,,,,,,500,-2105.8836,76.1209
119500,,,6061.8569,6372.2627,343759.2188,6061.8569,72.4391,7326.0879,4.1865,,,
119500,,,,,,,,,,500,-1929.5672,75.436
120000,,,5240.2593,5549.1509,325433.2812,5240.2593,464.897,10362.584,4.7201,,,
120000,-5915.2214,500.0,,,,,,,,,,
120000,,,,,,,,,,500,-3067.3628,55.6585
120500,,,6744.1763,7064.167,502698.2812,6744.1763,100.812,5619.5278,5.2076,,,
120500,,,,,,,,,,500,-1803.8466,74.0406
121000,,,6650.2676,6967.7397,723042.0625,6650.2676,54.4369,4299.2905,4.8456,,,
121000,,,,,,,,,,500,-1851.5208,75.1134
121500,,,6028.9951,6345.2666,255077.5,6028.9951,176.3139,5136.8853,4.6231,,,
121500,,,,,,,,,,500,-2934.9674,75.7719
122000,,,6718.5137,7035.5474,571102.75,6718.5137,127.9183,4951.3101,2.9075,,,
122000,,,,,,,,,,500,-2815.6332,75.0661
122500,,,5563.6177,5877.5142,251831.1406,5563.6177,252.684,3821.082,5.8561,,,
122500,,,,,,,,,,500,-3077.6193,76.6093
123000,,,7166.772,7482.0195,523932.1562,7166.772,44.0547,5401.4854,5.2432,,,
123000,,,,,,,,,,500,-2947.5207,75.2718
123500,,,5403.0742,5714.7729,383651.2188,5403.0742,52.315,6699.4434,4.4976,,,
123500,,,,,,,,,,500,-2590.6361,76.3377
124000,,,5872.0693,6188.1675,278680.2188,5872.0693,174.1462,8683.3418,4.3283,,,
124000,,,,,,,,,,500,-812.5032,74.9684
124500,,,5564.1934,5877.2729,343362.875,5564.1934,146.6874,13065.1719,6.4765,,,
124500,,,,,,,,,,500,-1246.8191,78.8049
125000,,,5817.4814,6133.0874,329556.8438,5817.4814,184.4633,7734.5654,4.2709,,,
125000,-5635.0594,500.0,,,,,,,,,,
125000,,,,,,,,,,500,-4442.8627,56.2438
125500,,,5288.6963,5600.9595,241316.7812,5288.6963,145.7778,13287.2773,4.8147,,,
125500,,,,,,,,,,500,-1440.5258,76.3136
126000,,,5117.835,5429.7666,352911.4062,5117.835,47.337,7272.1958,4.9773,,,
126000,,,,,,,,,,500,-3413.2729,79.4888
126500,,,5872.2402,6177.812,343585.0938,5872.2402,353.3802,8061.4507,5.6487,,,
126500,,,,,,,,,,500,-3019.2323,78.1186
127000,,,6168.9629,6476.8774,451023.25,6168.9629,136.0122,5830.1748,4.1266,,,
127000,,,,,,,,,,500,-3198.6671,78.7401
127500,,,5116.8311,5425.8242,227303.9844,5116.8311,50.3178,5642.3721,5.4584,,,
127500,,,,,,,,,,500,-2109.2022,74.5099
128000,,,5763.1885,6077.2778,709762.875,5763.1885,111.9495,5425.0972,5.9675,,,
128000,,,,,,,,,,500,-2924.2811,77.8691
128500,,,5909.9316,6219.0859,342406.75,5909.9316,52.2792,6537.3257,4.3697,,,
128500,,,,,,,,,,500,-1134.0857,76.2597
129000,,,5547.998,5858.8687,362955.1875,5547.998,187.2748,5638.7021,4.5289,,,
129000,,,,,,,,,,500,-1750.7073,75.4901
129500,,,5116.3379,5427.9092,409598.9688,5116.3379,95.8174,6176.8628,7.4403,,,
129500,,,,,,,,,,500,-1448.8439,73.3362
130000,,,6235.2422,6537.0771,527321.5625,6235.2422,44.6507,8014.5396,5.2288,,,
130000,-6128.4554,500.0,,,,,,,,,,
130000,,,,,,,,,,500,-1516.8128,55.8738
130500,,,5683.2588,5988.8164,426408.625,5683.2588,150.0284,5853.4292,5.7528,,,
130500,,,,,,,,,,500,-2606.7875,76.322
131000,,,4446.4453,4754.3154,223883.7812,4446.4453,139.992,8470.9932,4.5415,,,
131000,,,,,,,,,,500,-3429.3158,75.4234
131500,,,6138.9102,6442.5459,593504.25,6138.9102,83.4894,6961.1299,4.7476,,,
131500,,,,,,,,,,500,-1396.5057,76.0009
132000,,,6779.1094,7084.647,541610.6875,6779.1094,108.5032,6038.9482,4.7653,,,
132000,,,,,,,,,,500,-3642.0408,76.7713
132500,,,5989.6616,6302.1431,323701.625,5989.6616,85.727,5378.8945,3.1532,,,
132500,,,,,,,,,,500,-4744.818,74.891
133000,,,5358.4883,5663.2939,239932.1406,5358.4883,54.7481,6553.356,5.9945,,,
133000,,,,,,,,,,500,-6820.3378,75.3934
133500,,,6215.0889,6518.1602,570878.3125,6215.0889,254.4872,5658.2031,5.6647,,,
133500,,,,,,,,,,500,-3961.1343,75.6279
134000,,,5810.5381,6120.5928,467680.6875,5810.5381,256.6064,6277.6689,4.5139,,,
134000,,,,,,,,,,500,-1436.7416,77.1543
134500,,,6249.374,6552.7104,389529.8438,6249.374,95.6712,5581.9507,5.089,,,
134500,,,,,,,,,,500,-4595.1555,76.3503
135000,,,5660.7666,5961.313,321357.4688,5660.7666,262.8076,5675.2124,5.4664,,,
135000,-6427.5245,500.0,,,,,,,,,,
135000,,,,,,,,,,500,-3897.1111,58.5153
135500,,,6034.6626,6341.2358,495297.9062,6034.6626,72.5395,8586.6143,4.6527,,,
135500,,,,,,,,,,500,-5121.0453,78.5309
136000,,,5210.7354,5514.2422,223109.5312,5210.7354,131.1452,5625.1128,6.8844,,,
136000,,,,,,,,,,500,-3911.0484,75.3536
136500,,,5623.0654,5932.8701,506590.9062,5623.0654,63.0814,6037.9399,4.889,,,
136500,,,,,,,,,,500,-2939.8866,76.5988
137000,,,5001.3945,5311.6577,259804.7344,5001.3945,61.2282,4240.4897,5.1667,,,
137000,,,,,,,,,,500,-3414.578,76.088
137500,,,6672.5249,6986.8389,461985.2812,6672.5249,116.9734,3973.8838,6.1346,,,
137500,,,,,,,,,,500,-2869.9738,75.7303
138000,,,5103.8037,5412.9316,400149.2812,5103.8037,61.0,4219.0459,5.4726,,,
138000,,,,,,,,,,500,-3299.2741,77.3293
138500,,,5283.3335,5586.0449,263162.75,5283.3335,134.8246,6851.7153,4.9424,,,
138500,,,,,,,,,,500,-2426.8967,74.2278
139000,,,5344.5234,5655.3623,571539.4375,5344.5234,230.96,6460.5405,5.9832,,,
139000,,,,,,,,,,500,-3881.7692,79.236
139500,,,6092.4619,6395.1729,664663.875,6092.4619,114.323,7717.125,5.4564,,,
139500,,,,,,,,,,500,-5159.4974,80.3594
140000,,,5398.6733,5704.5894,356230.7812,5398.6733,387.0982,4886.2827,5.3367,,,
140000,-5067.7506,500.0,,,,,,,,,,
140000,,,,,,,,,,500,-3612.4807,59.1612
140500,,,5261.3154,5574.6543,441036.2812,5261.3154,323.2545,8936.2432,6.863,,,
140500,,,,,,,,,,500,-3665.3269,78.2399
141000,,,5115.8301,5423.3174,277013.1875,5115.8301,151.0048,6786.1006,5.3622,,,
141000,,,,,,,,,,500,-3198.3979,75.6454
141500,,,5459.2627,5766.4927,423624.5938,5459.2627,105.1523,10041.2461,5.2692,,,
141500,,,,,,,,,,500,-1071.7605,75.7771
142000,,,4365.1987,4672.4897,212146.8281,4365.1987,104.4961,7557.2461,4.5308,,,
142000,,,,,,,,,,500,-1656.4381,77.8644
142500,,,5132.7051,5438.647,462186.25,5132.7051,99.4968,5716.5591,6.3808,,,
142500,,,,,,,,,,500,-1424.2666,74.3004
143000,,,5284.4512,5593.3467,378176.4688,5284.4512,262.3359,9859.2871,5.416,,,
143000,,,,,,,,,,500,-3019.1713,74.3489
143500,,,4839.7783,5149.4316,381917.8438,4839.7783,144.8275,9167.167,4.4192,,,
143500,,,,,,,,,,500,-3045.7691,76.6955
144000,,,5846.2095,6152.8223,441148.9062,5846.2095,310.4583,6229.2808,5.2518,,,
144000,,,,,,,,,,500,-1824.0954,75.0592
144500,,,4794.2192,5109.8901,364167.75,4794.2192,86.8931,8150.0659,5.4604,,,
144500,,,,,,,,,,500,-5962.3465,75.1569
145000,,,5381.8906,5684.7637,381257.125,5381.8906,85.526,8220.4707,5.9779,,,
145000,-5437.6411,500.0,,,,,,,,,,
145000,,,,,,,,,,500,-2742.801,55.6096
145500,,,5230.2852,5536.5186,377765.4062,5230.2852,84.9252,4164.0449,4.4018,,,
145500,,,,,,,,,,500,-2847.3695,76.0558
146000,,,5536.8203,5837.8462,448464.875,5536.8203,249.6259,6034.3604,6.6138,,,
146000,,,,,,,,,,500,-1713.0342,76.4346
146500,,,5128.252,5432.9951,375024.1562,5128.252,119.6277,7569.3452,5.1874,,,
146500,,,,,,,,,,500,-5145.8191,77.9997
147000,,,5077.0195,5386.7915,307484.4375,5077.0195,93.8042,5964.728,6.1573,,,
147000,,,,,,,,,,500,-4038.5011,76.7965
147500,,,4687.2334,4993.6807,272061.5312,4687.2334,124.3516,4136.6553,4.1549,,,
147500,,,,,,,,,,500,-3226.3738,75.0024
148000,,,4597.5112,4899.3789,258109.0312,4597.5112,105.6769,8448.6279,6.1831,,,
148000,,,,,,,,,,500,-2336.6072,75.6135
148500,,,5021.6323,5322.2446,223202.4531,5021.6323,146.0441,9801.8838,4.8998,,,
148500,,,,,,,,,,500,-1722.5446,80.828
149000,,,4818.3584,5118.2422,359527.3438,4818.3584,163.086,9660.8652,6.1323,,,
149000,,,,,,,,,,500,-4378.567,76.1394
149500,,,5612.3799,5914.8081,697489.625,5612.3799,70.7395,6074.5537,5.9142,,,
149500,,,,,,,,,,500,-4174.4968,74.0005
150000,,,6896.7998,7196.7324,965536.9375,6896.7998,56.3843,5070.2227,5.5488,,,
150000,-6610.5287,500.0,,,,,,,,,,
150000,,,,,,,,,,500,-1258.3359,56.4105
150500,,,4610.5928,4914.2939,462048.5625,4610.5928,132.4988,8103.8091,4.2869,,,
150500,,,,,,,,,,500,-2472.6985,75.5719
151000,,,5192.8691,5485.3364,489917.0938,5192.8691,125.0467,4324.8809,4.8823,,,
151000,,,,,,,,,,500,-4016.7441,76.1902
151500,,,4456.9736,4756.1494,322675.7812,4456.9736,121.5209,4848.355,6.03,,,
151500,,,,,,,,,,500,-4263.0004,78.1457
152000,,,5364.7422,5660.3232,350580.75,5364.7422,232.8768,8847.415,4.4538,,,
152000,,,,,,,,,,500,-2894.92,79.7013
152500,,,4776.2588,5071.6479,331134.5938,4776.2588,169.4399,8972.5596,4.6422,,,
152500,,,,,,,,,,500,-2045.2435,82.1147
153000,,,5743.8701,6045.3574,509649.9688,5743.8701,108.6664,5967.6587,4.8089,,,
153000,,,,,,,,,,500,-1563.8518,82.6975
153500,,,4178.0879,4474.1646,317420.75,4178.0879,154.6883,4756.1528,5.8552,,,
153500,,,,,,,,,,500,-2814.9345,81.3993
154000,,,4688.1084,4985.2783,304127.9688,4688.1084,228.8136,5650.7817,5.2085,,,
154000,,,,,,,,,,500,-3794.5378,82.2191
154500,,,5283.4268,5583.0928,431125.9375,5283.4268,132.0548,5582.6982,4.4156,,,
154500,,,,,,,,,,500,-4046.8229,80.1066
155000,,,4272.2236,4577.2183,229522.9219,4272.2236,276.3757,9433.0381,3.95,,,
155000,-6968.671,500.0,,,,,,,,,,
155000,,,,,,,,,,500,-1635.8915,56.6509
155500,,,4349.5273,4649.4189,307183.3438,4349.5273,187.558,5272.2603,5.0424,,,
155500,,,,,,,,,,500,-1933.4616,77.6579
156000,,,4381.3208,4675.7686,263740.5,4381.3208,93.7083,8471.0273,4.9306,,,
156000,,,,,,,,,,500,-1077.9687,75.8785
156500,,,5641.3994,5939.8057,490190.2812,5641.3994,251.7937,5670.0977,5.2206,,,
156500,,,,,,,,,,500,-2807.7375,73.3277
157000,,,4365.6699,4663.2212,330306.4062,4365.6699,156.3804,10354.7793,5.143,,,
157000,,,,,,,,,,500,-2823.0953,77.6121
157500,,,4291.7822,4585.9932,338197.2812,4291.7822,137.3563,9770.6836,6.1156,,,
157500,,,,,,,,,,500,-2446.5535,77.1004
158000,,,4861.0137,5163.3511,299190.8438,4861.0137,151.7949,8471.8994,5.01,,,
158000,,,,,,,,,,500,-1469.3275,74.7589
158500,,,4048.6223,4347.1816,259877.3594,4048.6223,237.6052,5599.4819,4.8006,,,
158500,,,,,,,,,,500,-3786.3775,74.6975
159000,,,4678.8193,4985.0718,321077.2188,4678.8193,56.1644,8174.918,4.3623,,,
159000,,,,,,,,,,500,-3077.3039,78.8939
159500,,,3685.1147,3992.6011,383129.9062,3685.1147,207.5706,10457.5947,5.6374,,,
159500,,,,,,,,,,500,-1784.9754,77.8255
160000,,,4472.7632,4777.9048,255545.5469,4472.7632,175.3313,7733.814,4.8811,,,
160000,-7700.3654,500.0,,,,,,,,,,
160000,,,,,,,,,,500,-2083.1075,55.7004
160500,,,4549.0107,4847.8726,370338.5625,4549.0107,222.5748,8997.9883,5.3137,,,
160500,,,,,,,,,,500,-1616.2059,73.9565
161000,,,4440.2212,4744.6997,352817.5,4440.2212,63.7089,5941.3652,4.0355,,,
161000,,,,,,,,,,500,-8338.8717,74.8433
161500,,,4865.6533,5164.7559,342562.6562,4865.6533,267.6615,8680.9375,4.293,,,
161500,,,,,,,,,,500,-2381.3841,74.8875
162000,,,4962.4023,5270.5483,310528.4375,4962.4023,205.9388,6417.6016,5.5135,,,
162000,,,,,,,,,,500,-2082.2082,74.5654
162500,,,3997.9082,4296.9741,442015.6875,3997.9082,65.542,7381.5269,5.5593,,,
162500,,,,,,,,,,500,-1440.925,77.0506
163000,,,4913.4668,5214.3706,601391.0,4913.4668,65.5495,5316.1108,4.7561,,,
163000,,,,,,,,,,500,-2002.3558,77.97
163500,,,3561.3516,3863.7354,267797.9375,3561.3516,48.4512,5599.0347,4.7364,,,
163500,,,,,,,,,,500,-2852.6378,78.1912
164000,,,4410.9194,4712.0083,234478.9062,4410.9194,289.6983,3522.5015,6.4805,,,
164000,,,,,,,,,,500,-3563.8319,75.4556
164500,,,4028.1895,4340.0957,274361.7188,4028.1895,221.507,4782.3916,7.4485,,,
164500,,,,,,,,,,500,-1512.5708,78.0921
165000,,,4257.7568,4566.2495,500673.75,4257.7568,141.6436,8646.5127,4.2403,,,
165000,-6102.9005,500.0,,,,,,,,,,
165000,,,,,,,,,,500,-1443.9673,56.0588
165500,,,4056.0601,4366.1348,453383.4375,4056.0601,241.6124,7732.1538,5.8863,,,
165500,,,,,,,,,,500,-4044.3782,78.4706
166000,,,3941.5444,4251.9448,268364.6875,3941.5444,134.6961,4462.1436,6.0002,,,
166000,,,,,,,,,,500,-3320.7421,78.1912
166500,,,3988.3662,4302.4951,372545.9688,3988.3662,232.738,7385.6172,5.3724,,,
166500,,,,,,,,,,500,-3024.9794,82.0071
167000,,,4123.3408,4428.9502,250161.0312,4123.3408,326.6904,4672.0723,5.0383,,,
167000,,,,,,,,,,500,-2852.833,79.905
167500,,,4877.5371,5188.9424,258992.3438,4877.5371,58.9508,4545.627,4.5923,,,
167500,,,,,,,,,,500,-794.9059,78.2547
168000,,,4464.2598,4774.1763,450939.875,4464.2598,424.2632,7803.9106,6.7097,,,
168000,,,,,,,,,,500,-1850.6341,75.0037
168500,,,3957.78,4273.8643,246848.5781,3957.78,414.0361,7747.8398,5.0891,,,
168500,,,,,,,,,,500,-2876.6374,82.0279
169000,,,3839.2698,4151.9673,221967.0156,3839.2698,216.3506,7467.6797,3.4492,,,
169000,,,,,,,,,,500,-1718.8032,74.3308
169500,,,4174.3506,4488.5869,311259.8125,4174.3506,252.3259,4357.9556,4.6322,,,
169500,,,,,,,,,,500,-1977.1205,77.765
170000,,,3939.519,4251.8423,483855.0312,3939.519,287.3893,4605.001,6.5291,,,
170000,-4066.1386,500.0,,,,,,,,,,
170000,,,,,,,,,,500,-2549.1302,57.0926
170500,,,4326.0981,4639.3481,402203.25,4326.0981,134.6975,4871.7656,6.4567,,,
170500,,,,,,,,,,500,-4293.1637,76.9734
171000,,,4292.1055,4607.9604,269143.5625,4292.1055,67.3136,7340.5635,5.9008,,,
171000,,,,,,,,,,500,-2089.207,74.6793
171500,,,4337.1523,4650.0376,423536.5312,4337.1523,326.0621,7742.1802,5.7702,,,
171500,,,,,,,,,,500,-2665.6682,75.4483
172000,,,3211.8638,3527.4548,276056.3125,3211.8638,147.0535,6716.0957,4.7667,,,
172000,,,,,,,,,,500,-2667.5873,78.2615
172500,,,4461.0596,4774.5459,521046.4688,4461.0596,147.3184,3800.6721,4.3675,,,
172500,,,,,,,,,,500,-1718.9073,76.841
173000,,,4946.6011,5255.2969,637574.625,4946.6011,309.4102,5821.916,4.5154,,,
173000,,,,,,,,,,500,-840.9199,77.3127
173500,,,4331.9365,4647.938,211236.8125,4331.9365,165.0302,4563.9434,6.7293,,,
173500,,,,,,,,,,500,-1521.5568,74.891
174000,,,4174.0273,4480.9829,275331.3125,4174.0273,235.9224,5128.3628,4.6199,,,
174000,,,,,,,,,,500,-4741.8017,74.9119
174500,,,4039.9187,4351.1855,380464.5,4039.9187,63.4279,7025.2671,5.8705,,,
174500,,,,,,,,,,500,-3352.0727,79.5081
175000,,,5042.7588,5362.3667,576291.4375,5042.7588,62.0106,6826.1587,5.926,,,
175000,-4911.2076,500.0,,,,,,,,,,
175000,,,,,,,,,,500,-2237.9949,57.419
175500,,,3518.688,3828.1531,233289.2031,3518.688,264.5557,6791.2915,5.959,,,
175500,,,,,,,,,,500,-4008.8256,79.1768
176000,,,4186.9844,4502.397,268758.3438,4186.9844,192.2472,8251.9482,8.3554,,,
176000,,,,,,,,,,500,-3623.9851,76.4913
176500,,,4513.4219,4826.0952,325420.6875,4513.4219,86.6618,8863.1641,6.7669,,,
176500,,,,,,,,,,500,-3243.0915,76.2232
177000,,,4384.1963,4698.1494,358556.9375,4384.1963,147.322,8922.5283,5.5294,,,
177000,,,,,,,,,,500,-471.6236,77.4802
177500,,,4428.8413,4737.8613,588761.0625,4428.8413,71.8267,6540.3872,6.0348,,,
177500,,,,,,,,,,500,-644.6953,78.8922
178000,,,3933.4539,4247.6733,443068.3438,3933.4539,184.492,5181.2695,4.8738,,,
178000,,,,,,,,,,500,-4821.4212,78.7142
178500,,,4563.0718,4880.3306,296120.9688,4563.0718,327.77,7917.5576,4.6402,,,
178500,,,,,,,,,,500,-995.4754,74.9816
179000,,,4681.7422,4990.7129,601839.5625,4681.7422,157.4423,5142.1011,6.2568,,,
179000,,,,,,,,,,500,-2389.3958,74.9937
179500,,,3537.2212,3845.7031,296153.5938,3537.2212,64.8747,5693.563,5.1653,,,
179500,,,,,,,,,,500,-1020.2329,81.6079
180000,,,4850.2578,5164.6094,611419.4375,4850.2578,216.1928,7815.6514,4.8081,,,
180000,-8530.4994,500.0,,,,,,,,,,
180000,,,,,,,,,,500,-1777.0616,58.973
180500,,,4124.8232,4433.3877,395743.7812,4124.8232,199.3743,6695.9302,5.3085,,,
180500,,,,,,,,,,500,-863.2774,76.4895
181000,,,3788.4517,4105.4688,469372.4375,3788.4517,292.018,6048.3818,4.1904,,,
181000,,,,,,,,,,500,-2739.0446,79.5384
181500,,,4375.2217,4681.3813,434387.5,4375.2217,126.0837,5450.9443,5.7828,,,
181500,,,,,,,,,,500,-1697.7431,76.9686
182000,,,4616.8223,4928.9326,376510.4688,4616.8223,151.0893,4427.7959,5.7284,,,
182000,,,,,,,,,,500,-794.7624,79.6955
182500,,,4116.5762,4425.6006,423469.875,4116.5762,146.9335,8151.2109,5.4035,,,
182500,,,,,,,,,,500,-796.2313,76.6068
183000,,,3215.6064,3523.1934,286619.3125,3215.6064,68.4724,7269.3125,5.8368,,,
183000,,,,,,,,,,500,-3263.5084,76.3778
