env_steps,return,length,success,train/return,train/length,train/success,op_loss,critic_loss,FPS
3890000,0.9662,10.8,1.0,0.9656,10.989,1.0,0.0332,0.0002,643.2543
3900000,0.9672,10.5,1.0,0.9661,10.8578,1.0,0.0331,0.0002,643.4573
3910000,0.9609,12.5,1.0,0.9657,10.9769,1.0,0.033,0.0002,645.3344
3920000,0.9572,13.7,1.0,0.9653,11.1111,1.0,0.033,0.0002,645.2634
3930000,0.9734,8.5,1.0,0.9663,10.7759,1.0,0.0331,0.0002,639.9929
3940000,0.9691,9.9,1.0,0.966,10.8932,1.0,0.033,0.0002,646.9441
3950000,0.9637,11.6,1.0,0.9656,11.0132,1.0,0.033,0.0002,648.1078
3960000,0.9666,10.7,1.0,0.9662,10.8225,1.0,0.0331,0.0002,647.1334
3970000,0.9678,10.3,1.0,0.9661,10.846,1.0,0.033,0.0002,644.6831
3980000,0.9706,9.4,1.0,0.9657,10.9649,1.0,0.033,0.0002,642.799
3990000,0.9694,9.8,1.0,0.9659,10.917,1.0,0.0331,0.0002,641.197
4000000,0.9684,10.1,1.0,0.9656,10.989,1.0,0.033,0.0002,642.2154
