env_steps,return,length,train/length,train/return,FPS,rkl,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
3907,,,125,-114.2959,83.9453,,,,,,,
4000,,,,,,288.017,297.9195,962.3674,288.017,1.1202,18.5978,0.0
4035,,,128,-113.8791,85.4374,,,,,,,
4120,,,85,-114.7335,86.026,,,,,,,
4175,,,55,-110.5545,86.1126,,,,,,,
4243,,,68,-114.5664,85.4735,,,,,,,
4290,,,47,-120.7654,81.1481,,,,,,,
4366,,,76,-112.9228,84.5183,,,,,,,
4467,,,101,-112.6947,84.7252,,,,,,,
4500,,,,,,319.5393,332.0017,1268.2858,319.5393,1.2801,15.1121,0.0
4569,,,102,-112.8776,84.3369,,,,,,,
4705,,,136,-115.6297,84.2808,,,,,,,
4806,,,101,-115.1806,86.0391,,,,,,,
4949,,,143,-120.28,86.1682,,,,,,,
5000,,,,,,341.5437,355.7131,987.7303,341.5437,1.5999,48.3173,0.0
5000,-115.9904,130.2,,,,,,,,,,
5063,,,114,-114.2519,54.0008,,,,,,,
5230,,,167,-116.6304,85.4679,,,,,,,
5394,,,164,-116.632,86.7185,,,,,,,
5500,,,,,,401.4003,416.1242,1642.2053,401.4003,2.5439,32.6607,0.0
5511,,,117,-118.1705,84.6808,,,,,,,
5598,,,87,-116.0951,84.537,,,,,,,
5644,,,46,-119.9879,85.1974,,,,,,,
5688,,,44,-119.1401,81.8593,,,,,,,
5732,,,44,-120.1327,86.4197,,,,,,,
5940,,,208,-118.9909,86.1398,,,,,,,
6000,,,,,,459.8033,476.9178,1701.7312,459.8033,3.7789,31.5988,0.0
6059,,,119,-115.7728,85.627,,,,,,,
6103,,,44,-122.4016,87.755,,,,,,,
6262,,,159,-117.2793,87.4285,,,,,,,
6425,,,163,-115.9395,87.5222,,,,,,,
6497,,,72,-113.2326,84.5133,,,,,,,
6500,,,,,,511.0713,533.1146,2873.9875,511.0713,2.9443,87.292,0.0
6539,,,42,-119.0382,79.0023,,,,,,,
6649,,,110,-114.805,84.4648,,,,,,,
6748,,,99,-112.742,88.309,,,,,,,
6839,,,91,-117.348,88.4782,,,,,,,
7000,,,,,,557.9957,579.8643,2065.7581,557.9957,5.2359,74.3744,0.0001
7001,,,162,-118.7169,83.9576,,,,,,,
7064,,,63,-113.2076,83.0394,,,,,,,
7178,,,114,-117.1727,80.6386,,,,,,,
7500,,,,,,624.9606,647.3632,2431.9226,624.9606,5.6568,83.765,0.0266
8000,,,,,,646.9708,668.9158,3039.7705,646.9708,6.5597,203.0449,0.0685
8500,,,,,,702.0048,722.014,2926.6545,702.0048,5.4424,52.1056,0.0635
8767,,,1589,-260.4272,83.9726,,,,,,,
8857,,,90,-126.3782,83.9262,,,,,,,
8931,,,74,-108.2321,85.2059,,,,,,,
8992,,,61,-113.6704,88.0519,,,,,,,
9000,,,,,,817.2557,837.3875,4063.2886,817.2557,4.6694,77.2486,0.0854
9047,,,55,-108.8072,87.1164,,,,,,,
9137,,,90,-112.1605,88.3585,,,,,,,
9203,,,66,-112.3247,81.6031,,,,,,,
9276,,,73,-113.2867,77.6783,,,,,,,
9359,,,83,-108.7049,66.0819,,,,,,,
9415,,,56,-109.2135,78.3584,,,,,,,
9490,,,75,-112.6091,86.2606,,,,,,,
9500,,,,,,832.0865,850.7194,3129.4578,832.0865,5.0206,151.9652,0.1431
9580,,,90,-112.7245,85.5986,,,,,,,
9680,,,100,-109.7829,85.8899,,,,,,,
9742,,,62,-111.3483,85.652,,,,,,,
9805,,,63,-110.1625,84.7853,,,,,,,
9867,,,62,-111.2258,83.902,,,,,,,
9950,,,83,-109.4276,85.5603,,,,,,,
10000,,,,,,890.4108,911.2376,4280.0337,890.4108,7.0403,54.737,0.2707
10000,-115.274,110.1,,,,,,,,,,
10095,,,145,-115.1405,66.4727,,,,,,,
10224,,,129,-117.5102,85.7705,,,,,,,
10308,,,84,-125.117,85.8858,,,,,,,
10378,,,70,-110.4024,86.2396,,,,,,,
10453,,,75,-106.8306,81.9106,,,,,,,
10500,,,,,,935.7462,955.1285,4972.3418,935.7462,7.0954,152.8584,0.1945
10537,,,84,-111.4417,83.3494,,,,,,,
10630,,,93,-120.0014,85.8811,,,,,,,
10693,,,63,-105.6494,79.4018,,,,,,,
10760,,,67,-106.924,82.7202,,,,,,,
10900,,,140,-115.1088,84.1928,,,,,,,
10969,,,69,-104.8994,86.2575,,,,,,,
11000,,,,,,1052.5197,1075.8142,5018.6147,1052.5197,5.1204,89.5033,0.2268
11053,,,84,-120.4432,86.2781,,,,,,,
11156,,,103,-110.8301,83.6893,,,,,,,
11222,,,66,-105.3805,85.7635,,,,,,,
11291,,,69,-109.9592,84.9105,,,,,,,
11414,,,123,-103.2266,86.1239,,,,,,,
11499,,,85,-105.7735,84.3189,,,,,,,
11500,,,,,,1021.5955,1043.6575,6138.6758,1021.5955,5.5243,85.7415,0.1715
11585,,,86,-112.4072,83.5932,,,,,,,
11651,,,66,-106.3683,84.8343,,,,,,,
11744,,,93,-112.7935,81.9195,,,,,,,
11809,,,65,-106.898,86.9411,,,,,,,
11885,,,76,-104.4572,87.7778,,,,,,,
11977,,,92,-109.3788,86.6345,,,,,,,
12000,,,,,,1106.0537,1128.5729,5988.2109,1106.0537,5.5068,263.6905,0.3545
12070,,,93,-103.192,85.2894,,,,,,,
12152,,,82,-106.5932,85.2019,,,,,,,
12252,,,100,-104.8787,85.634,,,,,,,
12318,,,66,-104.2759,77.9892,,,,,,,
12391,,,73,-103.9467,85.8313,,,,,,,
12455,,,64,-120.8995,83.3414,,,,,,,
12500,,,,,,1170.3743,1193.8251,4855.4199,1170.3743,6.4187,208.7365,0.1984
13000,,,,,,1143.8628,1165.8069,7773.0815,1143.8628,4.6408,187.1425,0.3512
13167,,,712,-134.9977,84.88,,,,,,,
13315,,,148,-106.9854,83.7714,,,,,,,
13379,,,64,-105.4799,83.2176,,,,,,,
13500,,,,,,1264.2841,1286.0129,7364.5771,1264.2841,6.0343,277.6809,0.2068
13977,,,598,-131.513,84.1245,,,,,,,
14000,,,,,,1226.9438,1250.9908,8235.291,1226.9438,4.2319,90.9613,0.3193
14071,,,94,-126.1666,82.4872,,,,,,,
14233,,,162,-128.3693,82.4384,,,,,,,
14303,,,70,-118.6055,81.0971,,,,,,,
14400,,,97,-125.3754,83.2396,,,,,,,
14475,,,75,-121.298,85.913,,,,,,,
14500,,,,,,1248.5627,1271.6936,8377.3545,1248.5627,5.3924,286.7751,0.3044
15000,,,,,,1293.5614,1315.2682,8685.8916,1293.5614,4.5628,244.002,0.2645
15000,-174.0746,1454.8,,,,,,,,,,
15500,,,,,,1380.9775,1403.5359,5487.6548,1380.9775,3.835,55.4837,0.2206
16000,,,,,,1374.9695,1398.2803,9504.4385,1374.9695,5.4467,310.1972,0.3144
16075,,,1600,-132.2631,65.36,,,,,,,
16324,,,249,-122.2228,86.0119,,,,,,,
16445,,,121,-100.4542,79.3769,,,,,,,
16500,,,,,,1474.4729,1497.1978,10399.8633,1474.4729,3.2691,187.6768,0.3691
16533,,,88,-103.8788,85.2017,,,,,,,
17000,,,,,,1512.2205,1533.3813,8704.9883,1512.2205,2.9131,77.2734,0.2981
17500,,,,,,1388.3773,1410.9069,9519.3193,1388.3773,3.0361,66.9025,0.3604
18000,,,,,,1422.0457,1443.4059,9047.7705,1422.0457,3.0898,147.3974,0.4885
18133,,,1600,-132.7056,84.8897,,,,,,,
18500,,,,,,1460.8916,1483.4689,9006.3594,1460.8916,4.6354,194.5524,0.3392
19000,,,,,,1428.2466,1451.106,8729.7969,1428.2466,3.2667,150.3761,0.3862
19500,,,,,,1561.8652,1582.4569,8543.3242,1561.8652,3.1335,136.0025,0.4319
19733,,,1600,-137.9397,82.1231,,,,,,,
20000,,,,,,1572.976,1592.7826,7753.4746,1572.976,2.707,86.7437,0.4307
20000,-179.3733,1600.0,,,,,,,,,,
20500,,,,,,1608.1604,1626.7068,11783.4336,1608.1604,2.546,122.4295,0.3614
21000,,,,,,1482.9056,1503.8081,9349.7158,1482.9056,2.2869,108.7114,0.5437
21333,,,1600,-138.9983,63.2617,,,,,,,
21500,,,,,,1736.0809,1756.7731,11751.1211,1736.0809,2.3806,115.4001,0.4574
22000,,,,,,1851.635,1871.8591,13093.0508,1851.635,2.597,113.4597,0.4216
22500,,,,,,1719.5341,1741.6074,10341.3252,1719.5341,2.8397,219.5438,0.437
22933,,,1600,-115.1109,85.0195,,,,,,,
23000,,,,,,1766.7214,1785.5017,17167.9629,1766.7214,2.1681,116.7208,0.5824
23500,,,,,,1809.0398,1828.182,12073.7715,1809.0398,1.8651,77.2394,0.387
24000,,,,,,1769.4731,1787.8347,13573.7715,1769.4731,2.3104,104.6239,0.5251
24500,,,,,,1970.3888,1987.9696,12880.4785,1970.3888,2.1032,172.9044,0.4361
24533,,,1600,-97.4815,84.4644,,,,,,,
24616,,,83,-122.9945,80.4508,,,,,,,
24750,,,134,-122.4717,84.0741,,,,,,,
25000,,,,,,1992.8359,2012.1997,12449.8047,1992.8359,1.675,82.4705,0.5949
25000,-154.2731,1600.0,,,,,,,,,,
25500,,,,,,2040.6826,2058.6082,15169.5596,2040.6826,1.8832,144.5452,0.4939
26000,,,,,,2191.5435,2208.6235,13785.5801,2191.5435,2.1486,108.761,0.5001
26350,,,1600,-96.9403,63.5311,,,,,,,
26500,,,,,,2053.4053,2072.939,13086.2832,2053.4053,1.8004,77.2728,0.5079
27000,,,,,,2164.7285,2184.2183,16735.4551,2164.7285,2.0662,92.6059,0.4927
27223,,,873,-164.9548,85.1992,,,,,,,
27500,,,,,,2303.1838,2321.3516,15309.4863,2303.1838,1.6671,92.6123,0.4984
27642,,,419,-136.9762,84.3885,,,,,,,
27789,,,147,-124.1079,87.5081,,,,,,,
27978,,,189,-127.6108,87.0321,,,,,,,
28000,,,,,,2413.9197,2430.6218,13034.8203,2413.9197,2.0167,77.0697,0.6276
28102,,,124,-121.8739,83.9938,,,,,,,
28378,,,276,-144.0933,84.9877,,,,,,,
28450,,,72,-111.8593,85.4325,,,,,,,
28500,,,,,,2288.4519,2306.2559,14557.1094,2288.4519,2.3214,77.8488,0.7423
29000,,,,,,2501.1487,2519.4141,20828.582,2501.1487,2.4639,158.0905,0.886
29443,,,993,-149.424,84.3983,,,,,,,
29500,,,,,,2436.5889,2454.1724,18694.7188,2436.5889,2.3006,93.0426,0.6687
30000,,,,,,2646.5173,2664.2087,16948.1758,2646.5173,2.3288,92.4412,0.5165
30000,-77.5892,1461.1,,,,,,,,,,
30500,,,,,,2609.103,2624.8987,13958.4209,2609.103,2.274,109.8794,0.873
31000,,,,,,2569.9102,2587.0791,24542.9414,2569.9102,2.315,105.7355,0.6949
31043,,,1600,-114.6803,64.5631,,,,,,,
31500,,,,,,2708.7705,2722.4126,15612.7061,2708.7705,1.912,135.4637,0.3906
32000,,,,,,2706.1682,2722.0098,16567.2051,2706.1682,2.4602,89.5456,0.5008
32500,,,,,,2835.2119,2850.6152,14746.7998,2835.2119,2.0593,84.5205,0.5464
32643,,,1600,-50.1212,83.7823,,,,,,,
33000,,,,,,2965.8357,2982.4241,18399.6465,2965.8357,1.8806,173.5687,0.6449
33500,,,,,,2864.7246,2877.7371,17469.4922,2864.7246,2.2852,136.1019,0.8707
34000,,,,,,3119.863,3134.5916,18427.1191,3119.863,2.113,91.9684,0.6613
34243,,,1600,-61.58,85.2349,,,,,,,
34500,,,,,,3079.4907,3095.1716,22473.4141,3079.4907,2.3127,114.7228,0.6528
35000,,,,,,3098.499,3114.2214,22347.2344,3098.499,2.0277,154.8157,0.5158
35000,-133.926,1040.2,,,,,,,,,,
35500,,,,,,2867.0894,2879.8462,17130.0332,2867.0894,1.9388,99.6276,0.6472
35843,,,1600,-110.122,69.353,,,,,,,
36000,,,,,,3108.5928,3121.5713,20962.2734,3108.5928,2.3858,156.7659,0.6018
36500,,,,,,2986.9797,3001.7158,19106.4863,2986.9797,1.8057,125.1647,0.49
37000,,,,,,3210.4111,3224.3638,23856.0293,3210.4111,2.1099,120.0976,0.9757
37443,,,1600,-62.0444,85.0845,,,,,,,
37500,,,,,,3351.6235,3364.5491,21409.7363,3351.6235,1.7955,140.1415,0.7051
38000,,,,,,3352.9314,3365.563,22029.1816,3352.9314,1.9621,112.9591,0.7562
38500,,,,,,3285.4438,3298.8713,24396.1074,3285.4438,1.7945,94.8318,0.5003
39000,,,,,,2994.0591,3007.5576,18128.6016,2994.0591,1.9704,159.6868,0.6145
39043,,,1600,-64.9154,84.9861,,,,,,,
39500,,,,,,3283.7595,3295.895,26530.7812,3283.7595,1.7377,131.0045,1.0498
40000,,,,,,3705.1206,3717.0212,19774.9531,3705.1206,2.1234,161.8067,1.0577
40000,-117.6377,1399.4,,,,,,,,,,
40500,,,,,,3354.4683,3366.8901,23853.7598,3354.4683,1.5869,77.3129,0.8796
40643,,,1600,-53.9549,64.8935,,,,,,,
40720,,,77,-113.3583,85.1301,,,,,,,
41000,,,,,,3571.4365,3582.5103,17879.6699,3571.4365,2.1681,90.181,0.8134
41500,,,,,,3527.748,3539.4661,25708.1445,3527.748,1.6502,145.736,0.8324
42000,,,,,,3541.2563,3552.304,24151.248,3541.2563,1.5527,74.0206,0.695
42320,,,1600,-45.2755,85.3219,,,,,,,
42500,,,,,,3752.791,3765.8962,22666.1152,3752.791,1.9294,102.9692,0.5919
43000,,,,,,3349.3752,3361.6479,22186.5352,3349.3752,1.2802,66.5895,0.6432
43500,,,,,,3622.7529,3635.325,24600.332,3622.7529,2.117,130.2413,0.7682
43920,,,1600,-25.9926,84.0984,,,,,,,
44000,,,,,,3883.0303,3894.2383,30561.6797,3883.0303,2.0857,159.7955,0.888
44500,,,,,,3619.252,3630.3188,22137.7988,3619.252,1.956,90.6812,1.0625
45000,,,,,,4078.9592,4089.7122,24669.7871,4078.9592,2.2244,145.6211,0.7234
45000,-125.9299,461.5,,,,,,,,,,
45500,,,,,,3723.3213,3732.7383,32298.9473,3723.3213,1.6037,148.5222,0.6274
45520,,,1600,-89.2804,76.8181,,,,,,,
46000,,,,,,3941.4275,3950.9563,28344.1641,3941.4275,1.329,86.0661,0.9589
46500,,,,,,3890.7769,3901.3569,26591.9414,3890.7769,1.5305,121.8633,0.8167
47000,,,,,,4090.146,4102.0127,24810.1426,4090.146,1.4286,103.8489,0.7556
47120,,,1600,-122.4035,85.0646,,,,,,,
47500,,,,,,3802.6829,3812.8223,26841.1699,3802.6829,1.6745,178.1195,0.5766
48000,,,,,,3791.0298,3801.7942,27692.3906,3791.0298,1.7537,188.4088,0.8865
48500,,,,,,4038.9775,4049.6428,26831.5215,4038.9775,1.2089,96.8563,0.5511
48720,,,1600,-135.4792,85.4571,,,,,,,
49000,,,,,,3896.2295,3907.8096,27602.4082,3896.2295,1.2775,93.8545,0.7077
49500,,,,,,4300.2402,4311.5483,32823.6055,4300.2402,1.4907,147.496,0.7445
50000,,,,,,4086.5581,4097.7139,35750.3594,4086.5581,1.3867,136.629,0.6899
50000,-159.8059,1600.0,,,,,,,,,,
50320,,,1600,-134.6106,63.5403,,,,,,,
50500,,,,,,4193.2671,4204.9243,26291.0859,4193.2671,1.2139,80.0652,0.6927
51000,,,,,,4319.4766,4331.5029,35237.1602,4319.4766,1.5694,175.8243,0.9295
51500,,,,,,4100.1865,4110.3154,34971.4023,4100.1865,1.2567,87.4742,0.5827
51920,,,1600,-100.0263,84.4501,,,,,,,
52000,,,,,,3987.0884,3998.6311,28076.2188,3987.0884,1.6839,97.1775,0.5745
52500,,,,,,4059.5557,4069.1284,33359.8047,4059.5557,1.7968,122.6053,1.0371
53000,,,,,,4153.9604,4165.4058,29301.6621,4153.9604,1.4352,117.9722,0.7525
53500,,,,,,4421.3315,4432.4575,32604.457,4421.3315,1.328,117.9909,0.733
53520,,,1600,-83.875,85.1107,,,,,,,
54000,,,,,,4206.2754,4217.2051,28525.0781,4206.2754,1.1965,131.4075,0.7085
54500,,,,,,4519.0547,4529.6631,28358.6133,4519.0547,1.8208,214.3211,0.7185
55000,,,,,,4329.3335,4338.9609,31998.3906,4329.3335,1.4024,114.7256,1.0127
55000,-134.0888,582.1,,,,,,,,,,
55120,,,1600,-89.0161,74.4038,,,,,,,
55500,,,,,,4343.8384,4353.5854,50204.2344,4343.8384,1.5593,134.0007,0.7876
55809,,,689,-153.6152,84.9601,,,,,,,
55884,,,75,-116.8163,85.5862,,,,,,,
55996,,,112,-116.4012,85.3129,,,,,,,
56000,,,,,,4378.8682,4387.8442,30851.416,4378.8682,1.0343,84.5037,0.7039
56117,,,121,-116.5537,85.6382,,,,,,,
56224,,,107,-113.0619,84.3572,,,,,,,
56500,,,,,,4290.8721,4301.9429,36091.5742,4290.8721,1.3415,98.9747,0.7293
56559,,,335,-154.504,84.3533,,,,,,,
56710,,,151,-121.5581,86.2263,,,,,,,
56841,,,131,-110.3689,85.9884,,,,,,,
57000,,,,,,4676.9902,4687.8818,37127.7617,4676.9902,1.6513,93.2778,0.8772
57057,,,216,-125.2299,84.2488,,,,,,,
57183,,,126,-114.6674,82.7374,,,,,,,
57500,,,,,,4579.9292,4590.2656,32727.7598,4579.9292,1.2305,80.7459,0.7089
58000,,,,,,4644.3916,4656.356,34758.668,4644.3916,1.2894,104.9929,0.9476
58341,,,1158,-202.2042,83.0768,,,,,,,
58500,,,,,,4291.8418,4302.9443,29305.502,4291.8418,1.6352,114.225,0.7186
58504,,,163,-127.0762,85.1355,,,,,,,
59000,,,,,,4953.2295,4964.2886,35759.5781,4953.2295,1.2949,73.7321,0.9414
59500,,,,,,4606.8589,4618.7993,35789.3945,4606.8589,1.2324,68.3523,0.6008
60000,,,,,,4257.6357,4269.9551,31444.3867,4257.6357,1.5551,145.3896,0.7427
60000,-148.5901,945.5,,,,,,,,,,
60104,,,1600,-121.3755,70.3409,,,,,,,
60500,,,,,,4662.5464,4675.3149,28831.9277,4662.5464,2.0294,197.3998,0.6254
61000,,,,,,4561.3921,4574.1167,34321.7812,4561.3921,1.2067,56.2909,0.9022
61500,,,,,,4811.332,4822.0322,32054.3711,4811.332,1.1656,92.9565,0.7695
61613,,,1509,-259.415,84.3238,,,,,,,
61803,,,190,-115.8625,83.4489,,,,,,,
62000,,,,,,4294.2739,4307.624,25609.9609,4294.2739,1.5235,98.9922,1.0167
62001,,,198,-106.2939,84.1608,,,,,,,
62182,,,181,-119.4801,85.1698,,,,,,,
62365,,,183,-117.9465,84.9997,,,,,,,
62500,,,,,,4293.6924,4305.7954,34999.6641,4293.6924,2.2174,143.8678,0.875
63000,,,,,,4822.6514,4835.0088,31653.8711,4822.6514,1.2936,97.6287,0.9243
63500,,,,,,4655.0049,4666.3296,43544.1367,4655.0049,1.313,99.2594,0.8498
63965,,,1600,-147.7418,84.8218,,,,,,,
64000,,,,,,4624.9199,4636.7983,30085.6309,4624.9199,1.5433,107.8976,0.7026
64217,,,252,-115.4608,84.5715,,,,,,,
64368,,,151,-114.4291,83.4046,,,,,,,
64500,,,,,,4463.1455,4476.022,43882.9414,4463.1455,1.0488,55.0888,0.8512
64631,,,263,-121.2447,85.1143,,,,,,,
65000,,,,,,4965.1729,4977.3135,34297.0391,4965.1729,1.6134,107.8622,0.8145
65000,-139.2974,813.8,,,,,,,,,,
65426,,,795,-156.722,62.619,,,,,,,
65500,,,,,,5035.4482,5048.1069,37303.4922,5035.4482,1.4118,95.3337,0.619
65562,,,136,-133.0209,81.3878,,,,,,,
66000,,,,,,5005.6504,5016.7012,30988.3906,5005.6504,1.4332,116.2668,0.7871
66500,,,,,,4753.5156,4765.605,31682.2949,4753.5156,1.1792,71.4063,1.0452
67000,,,,,,4849.6001,4861.6606,34458.8008,4849.6001,1.3194,105.0709,0.8798
67162,,,1600,-141.3857,82.6929,,,,,,,
67301,,,139,-136.26,83.0264,,,,,,,
67447,,,146,-110.1348,84.0468,,,,,,,
67500,,,,,,4766.1094,4778.4453,43636.0625,4766.1094,1.8668,138.8817,0.8209
68000,,,,,,4705.6465,4718.147,45939.2109,4705.6465,1.5602,133.7024,0.9258
68500,,,,,,4589.5234,4601.8994,29304.293,4589.5234,1.3323,89.6325,0.8026
69000,,,,,,4768.8159,4781.1841,29262.9355,4768.8159,1.2952,49.5653,0.5655
69047,,,1600,-112.5298,83.3395,,,,,,,
69207,,,160,-112.4803,79.9168,,,,,,,
69281,,,74,-115.183,82.7004,,,,,,,
69500,,,,,,5401.5107,5414.1367,38187.1797,5401.5107,1.1996,64.4306,0.695
70000,,,,,,4876.2305,4888.7954,38692.6562,4876.2305,1.3956,121.8803,0.8035
70000,-134.8195,1600.0,,,,,,,,,,
70500,,,,,,4710.6777,4721.8027,39879.9961,4710.6777,1.2042,100.5575,0.8915
70881,,,1600,-123.3065,62.6453,,,,,,,
71000,,,,,,4849.7485,4862.6426,43944.0469,4849.7485,1.3864,79.3603,0.7556
71500,,,,,,4677.4805,4688.3823,35954.3789,4677.4805,1.8839,115.6643,0.552
72000,,,,,,5071.8623,5083.6992,35969.2148,5071.8623,1.3315,84.4011,0.8726
72481,,,1600,-134.5262,82.7797,,,,,,,
72500,,,,,,4566.4248,4577.3198,43498.1602,4566.4248,1.7942,138.9147,0.6969
73000,,,,,,4882.9189,4893.3784,45843.5508,4882.9189,1.568,77.528,0.983
73500,,,,,,5258.4629,5270.563,30726.8203,5258.4629,1.4839,117.5983,0.8522
74000,,,,,,4880.1782,4892.3423,37013.8047,4880.1782,1.4348,82.3632,0.7107
74081,,,1600,-118.906,85.2727,,,,,,,
74500,,,,,,5358.2271,5369.9609,45451.2578,5358.2271,1.6482,78.8466,0.8046
75000,,,,,,5311.0464,5321.9634,32489.541,5311.0464,1.5654,99.8147,1.006
75000,-119.3181,1005.0,,,,,,,,,,
75500,,,,,,5006.6172,5017.9209,39192.793,5006.6172,1.3496,110.1415,1.1767
75681,,,1600,-127.4341,70.5507,,,,,,,
76000,,,,,,5253.3823,5263.2881,33322.1523,5253.3823,1.6042,93.8048,0.9357
76500,,,,,,4970.7681,4982.0957,40291.3516,4970.7681,1.4781,75.1942,0.7692
77000,,,,,,5102.7305,5113.5112,50532.3359,5102.7305,1.6373,108.121,0.9334
77281,,,1600,-114.3588,82.9214,,,,,,,
77500,,,,,,5185.4688,5195.0781,42584.8203,5185.4688,1.6044,131.1193,0.9825
78000,,,,,,4768.3838,4779.6943,45581.1719,4768.3838,1.2314,76.0664,0.6483
78500,,,,,,5174.6953,5185.7119,45576.6055,5174.6953,1.3889,123.0416,0.5981
78881,,,1600,-105.5908,83.6768,,,,,,,
79000,,,,,,4854.5693,4865.3413,29113.5684,4854.5693,1.3583,81.8056,0.9509
79500,,,,,,5112.4121,5122.1934,48309.3594,5112.4121,1.1364,78.8753,0.7085
80000,,,,,,5280.6045,5289.458,55112.3477,5280.6045,0.9967,52.5324,0.562
80000,-120.4085,1253.8,,,,,,,,,,
80481,,,1600,-79.524,66.5073,,,,,,,
80500,,,,,,5288.0469,5298.3818,35868.8633,5288.0469,2.1285,104.6759,0.7201
81000,,,,,,4704.5615,4714.0229,36921.5859,4704.5615,1.3652,104.8614,0.9471
81500,,,,,,5298.4209,5307.3438,38487.0898,5298.4209,1.3801,102.3203,0.7709
82000,,,,,,4989.4277,4998.502,42210.582,4989.4277,1.5376,118.764,0.901
82081,,,1600,-56.433,83.5169,,,,,,,
82165,,,84,-126.0578,86.0914,,,,,,,
82318,,,153,-134.1637,83.8894,,,,,,,
82500,,,,,,5345.5908,5355.7344,42006.0,5345.5908,1.1847,87.3881,0.8882
83000,,,,,,5354.501,5364.0542,42017.9023,5354.501,1.1305,109.903,0.824
83500,,,,,,5250.252,5260.2256,46017.5469,5250.252,1.3021,90.1686,0.5648
83918,,,1600,-79.4899,84.256,,,,,,,
84000,,,,,,5760.7617,5769.627,32556.627,5760.7617,1.7045,114.9628,0.6815
84500,,,,,,5641.4111,5651.2104,31746.7773,5641.4111,1.1907,90.484,0.6972
85000,,,,,,5244.4106,5254.061,40571.0664,5244.4106,1.3437,168.4186,0.8296
85000,-119.4246,967.8,,,,,,,,,,
85500,,,,,,5230.0972,5239.6787,42655.5703,5230.0972,1.7765,89.5536,0.9057
85518,,,1600,-145.3255,69.3584,,,,,,,
86000,,,,,,5241.4946,5250.1899,39069.4844,5241.4946,1.2626,108.0087,0.7108
86500,,,,,,5568.25,5577.5029,48034.8555,5568.25,1.168,61.8766,0.8543
87000,,,,,,5554.7139,5564.0571,44725.7695,5554.7139,1.2027,59.1929,0.7518
87118,,,1600,-127.9682,81.794,,,,,,,
87196,,,78,-122.1511,83.7489,,,,,,,
87500,,,,,,5587.0791,5597.5347,33214.1211,5587.0791,1.1318,63.5255,0.8212
88000,,,,,,5782.6543,5792.5088,42568.3203,5782.6543,1.1623,80.4333,0.7032
88500,,,,,,5310.6382,5321.0112,41990.4141,5310.6382,1.186,90.8779,0.7084
88796,,,1600,-155.0821,78.7173,,,,,,,
