env_steps,return,length,train/length,train/return,FPS,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
6630,,,8,8.0,84.2255,,,,,,,
6643,,,13,13.0,84.769,,,,,,,
6656,,,13,13.0,81.3467,,,,,,,
6662,,,6,6.0,84.118,,,,,,,
6668,,,6,6.0,84.5782,,,,,,,
6673,,,5,5.0,84.5128,,,,,,,
6679,,,6,6.0,83.6132,,,,,,,
6715,,,36,36.0,86.1412,,,,,,,
6738,,,23,23.0,89.9968,,,,,,,
6743,,,5,5.0,89.0752,,,,,,,
6757,,,14,14.0,89.9006,,,,,,,
6761,,,4,4.0,88.4856,,,,,,,
6781,,,20,20.0,89.461,,,,,,,
6796,,,15,15.0,89.7577,,,,,,,
6836,,,40,40.0,90.5268,,,,,,,
6859,,,23,23.0,89.8658,,,,,,,
6870,,,11,11.0,90.3442,,,,,,,
6884,,,14,14.0,90.5365,,,,,,,
6891,,,7,7.0,90.1776,,,,,,,
6896,,,5,5.0,89.4228,,,,,,,
6902,,,6,6.0,91.2443,,,,,,,
6920,,,18,18.0,90.1351,,,,,,,
6943,,,23,23.0,90.5468,,,,,,,
6951,,,8,8.0,90.9966,,,,,,,
6961,,,10,10.0,75.0286,,,,,,,
6976,,,15,15.0,82.4975,,,,,,,
7000,,,,,,-24.853,1.1978,0.0005,-0.0143,5.1947,78.3297,1.0867
7004,,,28,28.0,84.4036,,,,,,,
7011,,,7,7.0,84.333,,,,,,,
7015,,,4,4.0,84.8607,,,,,,,
7019,,,4,4.0,82.9635,,,,,,,
7024,,,5,5.0,84.1328,,,,,,,
7029,,,5,5.0,84.4325,,,,,,,
7034,,,5,5.0,83.5679,,,,,,,
7042,,,8,8.0,84.1048,,,,,,,
7046,,,4,4.0,84.6569,,,,,,,
7059,,,13,13.0,84.304,,,,,,,
7074,,,15,15.0,84.6549,,,,,,,
7083,,,9,9.0,84.1274,,,,,,,
7099,,,16,16.0,84.2693,,,,,,,
7127,,,28,28.0,84.3735,,,,,,,
7141,,,14,14.0,84.4871,,,,,,,
7157,,,16,16.0,84.2644,,,,,,,
7172,,,15,15.0,84.3344,,,,,,,
7178,,,6,6.0,84.0755,,,,,,,
7183,,,5,5.0,85.139,,,,,,,
7213,,,30,30.0,84.5894,,,,,,,
7233,,,20,20.0,84.2178,,,,,,,
7255,,,22,22.0,83.1691,,,,,,,
7260,,,5,5.0,85.0675,,,,,,,
7269,,,9,9.0,84.6878,,,,,,,
7279,,,10,10.0,83.9687,,,,,,,
7317,,,38,38.0,84.3223,,,,,,,
7329,,,12,12.0,84.5728,,,,,,,
7341,,,12,12.0,84.0512,,,,,,,
7349,,,8,8.0,84.7152,,,,,,,
7384,,,35,35.0,84.4473,,,,,,,
7390,,,6,6.0,84.925,,,,,,,
7404,,,14,14.0,84.3753,,,,,,,
7415,,,11,11.0,83.9093,,,,,,,
7426,,,11,11.0,84.0971,,,,,,,
7470,,,44,44.0,84.4804,,,,,,,
7474,,,4,4.0,85.2401,,,,,,,
7500,,,,,,-25.878,0.5847,0.0006,-0.0167,6.4167,97.761,0.4581
7514,,,40,40.0,84.1481,,,,,,,
7552,,,38,38.0,84.2733,,,,,,,
7559,,,7,7.0,84.5701,,,,,,,
7566,,,7,7.0,83.469,,,,,,,
7580,,,14,14.0,83.6473,,,,,,,
7588,,,8,8.0,84.1235,,,,,,,
7610,,,22,22.0,84.4707,,,,,,,
7650,,,40,40.0,84.4388,,,,,,,
7677,,,27,27.0,84.5642,,,,,,,
7696,,,19,19.0,83.4787,,,,,,,
7704,,,8,8.0,84.1313,,,,,,,
7714,,,10,10.0,84.4448,,,,,,,
7753,,,39,39.0,86.1023,,,,,,,
7759,,,6,6.0,90.4104,,,,,,,
7777,,,18,18.0,90.9093,,,,,,,
7786,,,9,9.0,90.682,,,,,,,
7791,,,5,5.0,91.5004,,,,,,,
7795,,,4,4.0,84.991,,,,,,,
7819,,,24,24.0,83.8601,,,,,,,
7840,,,21,21.0,84.3339,,,,,,,
7866,,,26,26.0,84.1882,,,,,,,
7873,,,7,7.0,83.9513,,,,,,,
7888,,,15,15.0,83.982,,,,,,,
7902,,,14,14.0,84.2326,,,,,,,
7943,,,41,41.0,84.2125,,,,,,,
7961,,,18,18.0,83.9928,,,,,,,
7975,,,14,14.0,83.9232,,,,,,,
7978,,,3,3.0,84.8242,,,,,,,
8000,,,,,,-28.7213,1.5045,0.0007,-0.0189,7.3021,81.5658,0.2492
8002,,,24,24.0,87.8442,,,,,,,
8033,,,31,31.0,90.9412,,,,,,,
8046,,,13,13.0,90.5843,,,,,,,
8053,,,7,7.0,90.3222,,,,,,,
8065,,,12,12.0,90.4135,,,,,,,
8086,,,21,21.0,90.1848,,,,,,,
8109,,,23,23.0,90.6112,,,,,,,
8120,,,11,11.0,90.8085,,,,,,,
8148,,,28,28.0,90.7239,,,,,,,
8151,,,3,3.0,91.838,,,,,,,
8154,,,3,3.0,88.3297,,,,,,,
8191,,,37,37.0,90.5815,,,,,,,
8217,,,26,26.0,91.0005,,,,,,,
8239,,,22,22.0,90.6938,,,,,,,
8244,,,5,5.0,89.9698,,,,,,,
8258,,,14,14.0,90.4966,,,,,,,
8285,,,27,27.0,90.5605,,,,,,,
8323,,,38,38.0,90.9818,,,,,,,
8362,,,39,39.0,90.7813,,,,,,,
8369,,,7,7.0,83.9302,,,,,,,
8404,,,35,35.0,90.273,,,,,,,
8421,,,17,17.0,90.5022,,,,,,,
8461,,,40,40.0,90.6498,,,,,,,
8471,,,10,10.0,90.8741,,,,,,,
8499,,,28,28.0,90.5276,,,,,,,
8500,,,,,,-30.9036,0.142,0.0005,-0.0173,8.2411,84.4249,0.2358
8504,,,5,5.0,89.8993,,,,,,,
8532,,,28,28.0,90.3564,,,,,,,
8572,,,40,40.0,87.3764,,,,,,,
8617,,,45,45.0,86.8362,,,,,,,
8622,,,5,5.0,90.0378,,,,,,,
8653,,,31,31.0,90.6634,,,,,,,
8671,,,18,18.0,90.7184,,,,,,,
8687,,,16,16.0,90.1191,,,,,,,
8697,,,10,10.0,90.8873,,,,,,,
8733,,,36,36.0,90.4653,,,,,,,
8774,,,41,41.0,90.822,,,,,,,
8783,,,9,9.0,90.4213,,,,,,,
8806,,,23,23.0,90.5378,,,,,,,
8821,,,15,15.0,90.6469,,,,,,,
8867,,,46,46.0,90.7373,,,,,,,
8879,,,12,12.0,91.0486,,,,,,,
8884,,,5,5.0,89.7861,,,,,,,
8897,,,13,13.0,90.5314,,,,,,,
8905,,,8,8.0,90.5198,,,,,,,
8918,,,13,13.0,91.2826,,,,,,,
8921,,,3,3.0,89.7452,,,,,,,
8958,,,37,37.0,90.9213,,,,,,,
8969,,,11,11.0,90.6805,,,,,,,
8986,,,17,17.0,90.0386,,,,,,,
9000,,,,,,-32.9009,0.2079,0.0013,-0.0278,11.802,169.2123,0.188
9032,,,46,46.0,90.9725,,,,,,,
9037,,,5,5.0,91.5263,,,,,,,
9041,,,4,4.0,89.8845,,,,,,,
9046,,,5,5.0,90.6199,,,,,,,
9076,,,30,30.0,90.6959,,,,,,,
9080,,,4,4.0,89.6995,,,,,,,
9089,,,9,9.0,90.2014,,,,,,,
9109,,,20,20.0,84.2147,,,,,,,
9123,,,14,14.0,84.448,,,,,,,
9138,,,15,15.0,84.2026,,,,,,,
9143,,,5,5.0,85.3122,,,,,,,
9158,,,15,15.0,83.1174,,,,,,,
9172,,,14,14.0,83.7244,,,,,,,
9177,,,5,5.0,73.7382,,,,,,,
9183,,,6,6.0,82.3098,,,,,,,
9194,,,11,11.0,84.2814,,,,,,,
9208,,,14,14.0,84.3137,,,,,,,
9216,,,8,8.0,80.3491,,,,,,,
9223,,,7,7.0,79.0809,,,,,,,
9233,,,10,10.0,82.0883,,,,,,,
9255,,,22,22.0,82.7313,,,,,,,
9286,,,31,31.0,84.6042,,,,,,,
9305,,,19,19.0,84.0299,,,,,,,
9318,,,13,13.0,81.1396,,,,,,,
9342,,,24,24.0,81.8312,,,,,,,
9353,,,11,11.0,83.7586,,,,,,,
9358,,,5,5.0,83.8137,,,,,,,
9375,,,17,17.0,84.3087,,,,,,,
9383,,,8,8.0,84.3197,,,,,,,
9396,,,13,13.0,84.389,,,,,,,
9440,,,44,44.0,84.4693,,,,,,,
9463,,,23,23.0,84.9191,,,,,,,
9488,,,25,25.0,83.3165,,,,,,,
9500,,,,,,-33.5251,0.3149,0.001,-0.018,11.5712,83.0726,0.2086
9501,,,13,13.0,84.2054,,,,,,,
9505,,,4,4.0,85.7402,,,,,,,
9510,,,5,5.0,83.7926,,,,,,,
9527,,,17,17.0,84.2927,,,,,,,
9545,,,18,18.0,83.4462,,,,,,,
9556,,,11,11.0,84.7748,,,,,,,
9566,,,10,10.0,84.1216,,,,,,,
9574,,,8,8.0,82.9951,,,,,,,
9599,,,25,25.0,84.1203,,,,,,,
9619,,,20,20.0,84.2341,,,,,,,
9624,,,5,5.0,84.9806,,,,,,,
9645,,,21,21.0,84.0357,,,,,,,
9656,,,11,11.0,84.1035,,,,,,,
9666,,,10,10.0,84.5036,,,,,,,
9681,,,15,15.0,83.7974,,,,,,,
9709,,,28,28.0,84.5181,,,,,,,
9746,,,37,37.0,83.9042,,,,,,,
9784,,,38,38.0,83.0586,,,,,,,
9818,,,34,34.0,84.2236,,,,,,,
9822,,,4,4.0,85.4124,,,,,,,
9866,,,44,44.0,84.1785,,,,,,,
9888,,,22,22.0,84.263,,,,,,,
9906,,,18,18.0,82.9167,,,,,,,
9909,,,3,3.0,83.1466,,,,,,,
9920,,,11,11.0,84.668,,,,,,,
9942,,,22,22.0,78.214,,,,,,,
9990,,,48,48.0,84.2624,,,,,,,
10000,,,,,,-34.8082,1.0234,0.0013,-0.0269,15.2723,221.9572,0.2083
10000,52.9,52.9,,,,,,,,,,
10057,,,67,67.0,77.0358,,,,,,,
10101,,,44,44.0,84.322,,,,,,,
10151,,,50,50.0,84.4539,,,,,,,
10191,,,40,40.0,83.7994,,,,,,,
10291,,,100,100.0,86.0539,,,,,,,
10321,,,30,30.0,90.9879,,,,,,,
10346,,,25,25.0,91.0625,,,,,,,
10421,,,75,75.0,90.1957,,,,,,,
10452,,,31,31.0,84.3065,,,,,,,
10456,,,4,4.0,84.2048,,,,,,,
10500,,,,,,-36.3152,0.1903,0.0008,-0.0151,12.6334,178.9279,0.0432
10606,,,150,150.0,84.457,,,,,,,
10620,,,14,14.0,83.381,,,,,,,
10684,,,64,64.0,83.858,,,,,,,
10848,,,164,164.0,83.7431,,,,,,,
10937,,,89,89.0,84.5207,,,,,,,
11000,,,,,,-37.3074,0.2839,0.0004,-0.0168,14.7618,226.0689,0.071
11012,,,75,75.0,84.375,,,,,,,
11081,,,69,69.0,84.4888,,,,,,,
11165,,,84,84.0,84.4364,,,,,,,
11238,,,73,73.0,84.4115,,,,,,,
11298,,,60,60.0,82.8656,,,,,,,
11385,,,87,87.0,83.9077,,,,,,,
11498,,,113,113.0,83.754,,,,,,,
11500,,,,,,-36.4786,0.2351,0.0002,-0.0101,11.2034,186.2014,0.0484
11511,,,13,13.0,83.7884,,,,,,,
11578,,,67,67.0,83.6028,,,,,,,
11699,,,121,121.0,83.8087,,,,,,,
11736,,,37,37.0,84.2749,,,,,,,
11852,,,116,116.0,89.8897,,,,,,,
11897,,,45,45.0,90.958,,,,,,,
12000,,,,,,-38.1546,0.615,0.0003,-0.0116,13.896,280.726,0.2971
12001,,,104,104.0,90.8347,,,,,,,
12114,,,113,113.0,90.4852,,,,,,,
12118,,,4,4.0,91.862,,,,,,,
12161,,,43,43.0,90.6782,,,,,,,
12274,,,113,113.0,91.0178,,,,,,,
12351,,,77,77.0,84.5781,,,,,,,
12367,,,16,16.0,84.2797,,,,,,,
12413,,,46,46.0,83.1706,,,,,,,
12500,,,,,,-39.6377,0.3533,0.0003,-0.0101,11.2793,160.0147,0.2109
12549,,,136,136.0,84.1319,,,,,,,
12697,,,148,148.0,85.2319,,,,,,,
12751,,,54,54.0,90.8272,,,,,,,
12782,,,31,31.0,90.8659,,,,,,,
12969,,,187,187.0,85.2162,,,,,,,
12997,,,28,28.0,83.7946,,,,,,,
13000,,,,,,-39.3999,0.7157,0.0006,-0.0123,14.4602,269.7437,0.6127
13117,,,120,120.0,84.1188,,,,,,,
13210,,,93,93.0,84.1699,,,,,,,
13319,,,109,109.0,84.1646,,,,,,,
13373,,,54,54.0,84.0539,,,,,,,
13393,,,20,20.0,84.1254,,,,,,,
13444,,,51,51.0,83.8939,,,,,,,
13492,,,48,48.0,83.9238,,,,,,,
13500,,,,,,-41.55,0.7721,0.0003,-0.0112,13.9882,126.6368,0.2494
13609,,,117,117.0,83.8845,,,,,,,
13657,,,48,48.0,84.3843,,,,,,,
13672,,,15,15.0,90.8276,,,,,,,
13710,,,38,38.0,90.9433,,,,,,,
13714,,,4,4.0,91.8092,,,,,,,
13757,,,43,43.0,90.8945,,,,,,,
13803,,,46,46.0,90.8734,,,,,,,
13818,,,15,15.0,90.7099,,,,,,,
13841,,,23,23.0,90.8734,,,,,,,
13929,,,88,88.0,83.2893,,,,,,,
13964,,,35,35.0,83.9545,,,,,,,
14000,,,,,,-42.1871,0.7137,0.001,-0.0244,14.4888,223.2597,0.2443
14036,,,72,72.0,83.9146,,,,,,,
14062,,,26,26.0,84.2635,,,,,,,
14114,,,52,52.0,84.0648,,,,,,,
14156,,,42,42.0,84.508,,,,,,,
14259,,,103,103.0,84.3897,,,,,,,
14311,,,52,52.0,84.3633,,,,,,,
14400,,,89,89.0,84.2051,,,,,,,
14423,,,23,23.0,84.0018,,,,,,,
14459,,,36,36.0,84.0191,,,,,,,
14500,,,,,,-41.8569,1.1296,0.0009,-0.0187,13.9839,184.6913,0.2046
14638,,,179,179.0,84.1809,,,,,,,
14973,,,335,335.0,83.9067,,,,,,,
14990,,,17,17.0,84.2683,,,,,,,
15000,,,,,,-44.5837,1.0548,0.0002,-0.0098,17.5927,148.9037,0.5644
15000,1000.0,1000.0,,,,,,,,,,
15022,,,32,32.0,19.6049,,,,,,,
15197,,,175,175.0,85.0183,,,,,,,
15211,,,14,14.0,83.9519,,,,,,,
15308,,,97,97.0,85.1741,,,,,,,
15407,,,99,99.0,83.897,,,,,,,
15443,,,36,36.0,83.6871,,,,,,,
15500,,,,,,-46.0364,0.5262,0.0005,-0.012,13.0565,209.7652,0.0913
15561,,,118,118.0,91.1397,,,,,,,
15632,,,71,71.0,87.562,,,,,,,
15686,,,54,54.0,83.5172,,,,,,,
15691,,,5,5.0,82.5231,,,,,,,
15782,,,91,91.0,84.0962,,,,,,,
15883,,,101,101.0,84.0569,,,,,,,
15897,,,14,14.0,83.8347,,,,,,,
15952,,,55,55.0,84.2597,,,,,,,
16000,,,,,,-46.8785,0.3465,0.0001,-0.0065,18.0079,330.169,0.2066
16234,,,282,282.0,84.1633,,,,,,,
16303,,,69,69.0,84.007,,,,,,,
16314,,,11,11.0,84.5553,,,,,,,
16321,,,7,7.0,83.515,,,,,,,
16354,,,33,33.0,84.0779,,,,,,,
16423,,,69,69.0,84.1008,,,,,,,
16500,,,,,,-48.4358,0.5182,0.0004,-0.0104,15.7653,275.1033,0.4277
16512,,,89,89.0,84.1361,,,,,,,
16584,,,72,72.0,84.1456,,,,,,,
16645,,,61,61.0,84.1078,,,,,,,
16843,,,198,198.0,84.1239,,,,,,,
16956,,,113,113.0,84.0984,,,,,,,
17000,,,,,,-49.7236,0.3433,0.0002,-0.0037,18.3071,212.2934,0.3378
17009,,,53,53.0,83.9817,,,,,,,
17160,,,151,151.0,84.1192,,,,,,,
17275,,,115,115.0,89.4241,,,,,,,
17375,,,100,100.0,91.0684,,,,,,,
17500,,,,,,-51.9889,0.5136,0.0007,-0.0148,19.0511,271.9265,0.2079
17605,,,230,230.0,85.1627,,,,,,,
17673,,,68,68.0,83.9987,,,,,,,
17790,,,117,117.0,84.1125,,,,,,,
17869,,,79,79.0,83.8068,,,,,,,
18000,,,,,,-52.7551,1.263,0.001,-0.0189,16.8893,251.8018,0.8866
18090,,,221,221.0,83.8378,,,,,,,
18103,,,13,13.0,84.5041,,,,,,,
18111,,,8,8.0,83.9967,,,,,,,
18214,,,103,103.0,83.6741,,,,,,,
18233,,,19,19.0,82.4196,,,,,,,
18241,,,8,8.0,80.6246,,,,,,,
18246,,,5,5.0,84.7834,,,,,,,
18408,,,162,162.0,86.3498,,,,,,,
18485,,,77,77.0,91.3582,,,,,,,
18500,,,,,,-54.7478,0.7293,0.001,-0.0237,13.8067,221.9539,0.382
18550,,,65,65.0,91.1908,,,,,,,
18674,,,124,124.0,89.1686,,,,,,,
18687,,,13,13.0,84.2373,,,,,,,
18741,,,54,54.0,84.336,,,,,,,
18842,,,101,101.0,84.3216,,,,,,,
18861,,,19,19.0,84.1018,,,,,,,
18878,,,17,17.0,84.4585,,,,,,,
19000,,,,,,-55.3327,1.2842,0.0002,-0.0105,19.5119,298.8613,0.4045
19089,,,211,211.0,84.4153,,,,,,,
19172,,,83,83.0,83.8776,,,,,,,
19193,,,21,21.0,84.1015,,,,,,,
19290,,,97,97.0,84.4013,,,,,,,
19364,,,74,74.0,84.3462,,,,,,,
19376,,,12,12.0,84.8464,,,,,,,
19385,,,9,9.0,84.4498,,,,,,,
19400,,,15,15.0,84.397,,,,,,,
19423,,,23,23.0,84.4148,,,,,,,
19463,,,40,40.0,83.1805,,,,,,,
19496,,,33,33.0,84.7058,,,,,,,
19500,,,,,,-58.2229,1.1097,0.0005,-0.016,18.6042,355.1913,0.1376
19514,,,18,18.0,83.9908,,,,,,,
19555,,,41,41.0,84.3199,,,,,,,
19733,,,178,178.0,84.4123,,,,,,,
19786,,,53,53.0,82.6981,,,,,,,
19798,,,12,12.0,84.7718,,,,,,,
19934,,,136,136.0,84.1718,,,,,,,
19969,,,35,35.0,84.215,,,,,,,
20000,,,,,,-57.6201,0.511,0.0006,-0.0176,18.1166,343.2612,0.1626
20000,1000.0,1000.0,,,,,,,,,,
20072,,,103,103.0,41.4716,,,,,,,
20093,,,21,21.0,82.8724,,,,,,,
20100,,,7,7.0,84.2991,,,,,,,
20119,,,19,19.0,84.1989,,,,,,,
20136,,,17,17.0,84.1247,,,,,,,
20144,,,8,8.0,83.7464,,,,,,,
20230,,,86,86.0,83.5915,,,,,,,
20290,,,60,60.0,83.3972,,,,,,,
20440,,,150,150.0,89.7374,,,,,,,
20492,,,52,52.0,91.2084,,,,,,,
20500,,,,,,-58.8317,0.7479,0.0004,-0.0122,18.7662,428.2173,0.136
20682,,,190,190.0,91.0885,,,,,,,
20750,,,68,68.0,91.0339,,,,,,,
20815,,,65,65.0,91.0431,,,,,,,
20892,,,77,77.0,91.2118,,,,,,,
20950,,,58,58.0,91.3045,,,,,,,
20993,,,43,43.0,90.6534,,,,,,,
21000,,,,,,-60.312,0.6499,0.0004,-0.0161,19.8437,276.1224,0.4938
21020,,,27,27.0,90.8756,,,,,,,
21188,,,168,168.0,91.1766,,,,,,,
21194,,,6,6.0,90.3877,,,,,,,
21329,,,135,135.0,91.1677,,,,,,,
21353,,,24,24.0,90.8041,,,,,,,
21476,,,123,123.0,91.2025,,,,,,,
21498,,,22,22.0,90.8406,,,,,,,
21500,,,,,,-63.1998,0.5084,0.0008,-0.0102,22.9511,316.2246,0.4777
21523,,,25,25.0,90.6823,,,,,,,
21546,,,23,23.0,90.6911,,,,,,,
21626,,,80,80.0,91.1491,,,,,,,
21696,,,70,70.0,91.0223,,,,,,,
21725,,,29,29.0,90.9404,,,,,,,
21755,,,30,30.0,91.1201,,,,,,,
21837,,,82,82.0,90.8557,,,,,,,
21890,,,53,53.0,90.9593,,,,,,,
22000,,,,,,-62.1413,0.7616,0.0002,-0.0075,24.5219,310.4615,0.3585
22080,,,190,190.0,86.8405,,,,,,,
22129,,,49,49.0,84.4645,,,,,,,
22287,,,158,158.0,84.1439,,,,,,,
22321,,,34,34.0,84.3328,,,,,,,
22355,,,34,34.0,84.3317,,,,,,,
22373,,,18,18.0,84.3301,,,,,,,
22408,,,35,35.0,84.2248,,,,,,,
22473,,,65,65.0,84.1112,,,,,,,
22500,,,,,,-63.3765,0.9155,0.0006,-0.0168,20.7933,289.518,0.169
22554,,,81,81.0,84.298,,,,,,,
22569,,,15,15.0,84.1556,,,,,,,
22752,,,183,183.0,84.2637,,,,,,,
22773,,,21,21.0,84.4088,,,,,,,
22789,,,16,16.0,84.127,,,,,,,
22807,,,18,18.0,84.3667,,,,,,,
22857,,,50,50.0,84.4276,,,,,,,
22957,,,100,100.0,84.0739,,,,,,,
22993,,,36,36.0,84.5207,,,,,,,
23000,,,,,,-64.6913,0.9345,0.0004,-0.0128,27.338,469.6022,0.4058
23006,,,13,13.0,84.7135,,,,,,,
23061,,,55,55.0,83.1808,,,,,,,
23078,,,17,17.0,84.5272,,,,,,,
23100,,,22,22.0,83.0563,,,,,,,
23176,,,76,76.0,84.1966,,,,,,,
23296,,,120,120.0,84.3027,,,,,,,
23366,,,70,70.0,84.158,,,,,,,
23375,,,9,9.0,84.5253,,,,,,,
23457,,,82,82.0,83.82,,,,,,,
23500,,,,,,-65.7483,0.7854,0.0004,-0.0108,37.6747,937.1129,0.3485
23575,,,118,118.0,83.8978,,,,,,,
23594,,,19,19.0,81.446,,,,,,,
23647,,,53,53.0,84.2112,,,,,,,
23680,,,33,33.0,84.6142,,,,,,,
23810,,,130,130.0,84.3055,,,,,,,
23899,,,89,89.0,84.2967,,,,,,,
23984,,,85,85.0,84.3214,,,,,,,
24000,,,,,,-66.4318,0.9238,0.0003,-0.0099,28.162,529.6237,0.2777
24081,,,97,97.0,84.3574,,,,,,,
24237,,,156,156.0,84.2407,,,,,,,
24313,,,76,76.0,84.1308,,,,,,,
24371,,,58,58.0,84.2908,,,,,,,
24376,,,5,5.0,83.9657,,,,,,,
24381,,,5,5.0,84.6418,,,,,,,
24500,,,,,,-67.3784,0.6775,0.0008,-0.0196,31.8815,512.5,0.2652
24518,,,137,137.0,83.7698,,,,,,,
24567,,,49,49.0,84.5126,,,,,,,
24656,,,89,89.0,84.0965,,,,,,,
24888,,,232,232.0,84.1972,,,,,,,
24908,,,20,20.0,84.4418,,,,,,,
24935,,,27,27.0,82.6587,,,,,,,
24956,,,21,21.0,84.1814,,,,,,,
24999,,,43,43.0,84.2816,,,,,,,
25000,,,,,,-67.3139,1.827,0.0002,-0.0081,17.4888,235.0725,0.7481
25000,1000.0,1000.0,,,,,,,,,,
25034,,,35,35.0,21.644,,,,,,,
25069,,,35,35.0,90.7875,,,,,,,
25176,,,107,107.0,90.8489,,,,,,,
25293,,,117,117.0,90.9712,,,,,,,
25416,,,123,123.0,86.1892,,,,,,,
25442,,,26,26.0,84.3556,,,,,,,
25461,,,19,19.0,84.3928,,,,,,,
25500,,,,,,-69.0142,1.6281,0.0002,-0.0092,20.5129,635.3389,0.5105
25542,,,81,81.0,84.4502,,,,,,,
25640,,,98,98.0,84.2074,,,,,,,
25780,,,140,140.0,84.2245,,,,,,,
25821,,,41,41.0,84.2677,,,,,,,
25834,,,13,13.0,84.7638,,,,,,,
25942,,,108,108.0,84.4765,,,,,,,
25950,,,8,8.0,84.4821,,,,,,,
26000,,,,,,-69.3371,1.2921,0.0003,-0.013,35.2862,836.956,0.5878
26048,,,98,98.0,84.6665,,,,,,,
26053,,,5,5.0,84.4859,,,,,,,
26063,,,10,10.0,84.8026,,,,,,,
26096,,,33,33.0,82.8412,,,,,,,
26100,,,4,4.0,85.0203,,,,,,,
26164,,,64,64.0,84.532,,,,,,,
26187,,,23,23.0,83.6142,,,,,,,
26266,,,79,79.0,83.2405,,,,,,,
26272,,,6,6.0,84.3393,,,,,,,
26284,,,12,12.0,84.5337,,,,,,,
26290,,,6,6.0,84.1627,,,,,,,
26500,,,,,,-70.3499,2.8932,0.0005,-0.0161,20.5709,563.2344,1.6759
26507,,,217,217.0,84.4064,,,,,,,
26612,,,105,105.0,84.5233,,,,,,,
26708,,,96,96.0,82.812,,,,,,,
26735,,,27,27.0,84.4867,,,,,,,
26774,,,39,39.0,84.334,,,,,,,
26907,,,133,133.0,84.4136,,,,,,,
27000,,,,,,-70.8586,0.593,0.0003,-0.0107,21.5706,358.1594,0.1329
27047,,,140,140.0,84.1109,,,,,,,
27145,,,98,98.0,84.5702,,,,,,,
27183,,,38,38.0,84.0971,,,,,,,
27209,,,26,26.0,84.1218,,,,,,,
27260,,,51,51.0,88.2356,,,,,,,
27302,,,42,42.0,90.9677,,,,,,,
27308,,,6,6.0,90.4045,,,,,,,
27341,,,33,33.0,91.199,,,,,,,
27363,,,22,22.0,90.7391,,,,,,,
27493,,,130,130.0,85.5854,,,,,,,
27500,,,,,,-72.8447,0.6406,0.0002,-0.01,33.371,350.4036,0.2393
27763,,,270,270.0,84.5725,,,,,,,
27767,,,4,4.0,83.3862,,,,,,,
27785,,,18,18.0,84.1443,,,,,,,
28000,,,,,,-71.831,1.8097,0.0002,-0.0064,26.417,523.1725,0.8115
28049,,,264,264.0,84.1429,,,,,,,
28225,,,176,176.0,84.2851,,,,,,,
28480,,,255,255.0,84.049,,,,,,,
28500,,,,,,-72.3043,2.803,0.0002,-0.0111,39.4841,723.442,1.1548
28837,,,357,357.0,87.0339,,,,,,,
28893,,,56,56.0,86.8356,,,,,,,
28913,,,20,20.0,83.7884,,,,,,,
28928,,,15,15.0,83.8565,,,,,,,
29000,,,,,,-72.6842,2.0743,0.0004,-0.0117,22.8425,309.0573,0.7288
29011,,,83,83.0,83.8144,,,,,,,
29042,,,31,31.0,83.8136,,,,,,,
29244,,,202,202.0,83.876,,,,,,,
29277,,,33,33.0,83.7411,,,,,,,
29373,,,96,96.0,84.1378,,,,,,,
29500,,,,,,-75.927,0.8232,0.0001,-0.0037,32.9634,933.3314,0.1163
29590,,,217,217.0,84.0611,,,,,,,
29685,,,95,95.0,83.9483,,,,,,,
29786,,,101,101.0,88.3699,,,,,,,
30000,,,,,,-75.1927,0.5949,0.0003,-0.0134,43.8109,1041.2869,0.2298
30000,1000.0,1000.0,,,,,,,,,,
30107,,,321,321.0,67.2598,,,,,,,
30386,,,279,279.0,90.8661,,,,,,,
30451,,,65,65.0,90.8569,,,,,,,
30496,,,45,45.0,90.7965,,,,,,,
30500,,,,,,-74.7394,1.559,0.0002,-0.0091,31.0255,678.136,0.9555
30582,,,86,86.0,90.8717,,,,,,,
30670,,,88,88.0,90.7578,,,,,,,
30926,,,256,256.0,90.7432,,,,,,,
31000,,,,,,-74.8968,1.4246,0.0007,-0.0166,31.5034,371.18,0.9628
31500,,,,,,-77.9311,0.5825,0.0001,-0.0073,36.5147,1027.1298,0.323
31690,,,764,764.0,90.6543,,,,,,,
31716,,,26,26.0,90.8098,,,,,,,
31743,,,27,27.0,89.8322,,,,,,,
31918,,,175,175.0,84.2016,,,,,,,
31959,,,41,41.0,85.6548,,,,,,,
32000,,,,,,-77.7521,0.6311,0.0003,-0.0081,33.6957,582.968,0.5424
32018,,,59,59.0,91.0062,,,,,,,
32126,,,108,108.0,85.8309,,,,,,,
32167,,,41,41.0,84.0603,,,,,,,
32270,,,103,103.0,84.0626,,,,,,,
32280,,,10,10.0,83.8665,,,,,,,
32301,,,21,21.0,84.2062,,,,,,,
32500,,,,,,-76.9158,1.1743,0.0002,-0.0094,37.8271,523.9264,0.4392
32602,,,301,301.0,84.0953,,,,,,,
32617,,,15,15.0,83.8842,,,,,,,
32621,,,4,4.0,84.0512,,,,,,,
32646,,,25,25.0,83.8676,,,,,,,
32951,,,305,305.0,85.2204,,,,,,,
32979,,,28,28.0,90.9676,,,,,,,
33000,,,,,,-79.264,1.713,0.0002,0.0021,37.5842,826.8593,1.7898
33224,,,245,245.0,89.5841,,,,,,,
