env_steps,return,length,success,train/return,train/length,train/success,bisim_loss,critic_loss,FPS
2400000,0.8335,7.4,1.0,0.8306,7.5245,1.0,0.0086,0.0025,543.9579
2410000,0.8605,6.2,1.0,0.8299,7.5643,1.0,0.0092,0.0025,544.6101
2420000,0.8515,6.6,1.0,0.8305,7.5301,1.0,0.0084,0.0025,543.6303
2430000,0.8357,7.3,1.0,0.8317,7.4794,1.0,0.0086,0.0025,542.8396
2440000,0.8425,7.0,1.0,0.8332,7.4129,1.0,0.0087,0.0025,540.4729
2450000,0.8357,7.3,1.0,0.8331,7.4184,1.0,0.0085,0.0025,543.1539
2460000,0.8357,7.3,1.0,0.8305,7.5358,1.0,0.0084,0.0025,543.3244
2470000,0.8628,6.1,1.0,0.8317,7.4794,1.0,0.0085,0.0024,543.8005
2480000,0.8448,6.9,1.0,0.8304,7.5358,1.0,0.0084,0.0025,538.9409
2490000,0.8515,6.6,1.0,0.8315,7.4906,1.0,0.0083,0.0025,538.7006
2500000,0.8515,6.6,1.0,0.8336,7.3964,1.0,0.0084,0.0025,538.3108
2510000,0.829,7.6,1.0,0.8271,7.6687,0.9977,0.0083,0.0025,539.0491
2520000,0.8357,7.3,1.0,0.8312,7.5019,1.0,0.0085,0.0024,538.9538
2530000,0.8583,6.3,1.0,0.8335,7.4019,1.0,0.0085,0.0025,537.5253
2540000,0.8493,6.7,1.0,0.8297,7.57,1.0,0.0086,0.0024,537.0003
2550000,0.8402,7.1,1.0,0.8301,7.5472,1.0,0.0082,0.0024,536.4725
2560000,0.8403,7.1,1.0,0.8286,7.622,1.0,0.0083,0.0025,536.8248
2570000,0.8313,7.5,1.0,0.8294,7.5815,0.9992,0.0086,0.0024,535.6272
2580000,0.8425,7.0,1.0,0.8314,7.4906,1.0,0.0082,0.0024,534.6435
2590000,0.8335,7.4,1.0,0.833,7.4184,1.0,0.0084,0.0024,531.8824
2600000,0.8245,7.8,1.0,0.8295,7.5815,1.0,0.0083,0.0024,532.6962
2610000,0.856,6.4,1.0,0.832,7.4627,1.0,0.0081,0.0024,536.2468
2620000,0.8357,7.3,1.0,0.8328,7.4294,1.0,0.0084,0.0023,532.3227
