env_steps,return,length,train/length,train/return,FPS,rank-3,rank-2,rank-1,cond,z_dist,r_dist,transition_dist,bisimilarity,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
1637,,,187,-121.1779,16.9092,,,,,,,,,,,,,,,
1731,,,94,-115.543,16.9094,,,,,,,,,,,,,,,
1841,,,110,-114.8826,17.0729,,,,,,,,,,,,,,,
1902,,,61,-112.5968,16.9657,,,,,,,,,,,,,,,
1954,,,52,-114.9241,17.0687,,,,,,,,,,,,,,,
2000,,,,,,4,3,1,2545.7732,1.959,0.7922,8.6333,1.6555,72.8985,34.1662,68.3342,-9.0973,38.338,168.4877,0.0126
2500,,,,,,5,3,1,2817.8196,2.1434,2.349,8.2379,3.1728,152.7083,178.792,147.5538,-8.0747,39.2429,372.7421,0.0156
3000,,,,,,5,3,1,2752.0242,1.7518,1.1814,7.8594,1.9674,114.3608,81.7411,109.3433,-8.1363,2.7086,529.4677,0.0
3500,,,,,,6,3,1,2809.9443,0.9311,1.1789,5.0518,1.684,83.2033,54.3249,77.8739,-4.991,19.6169,505.1001,0.0
3554,,,1600,-129.2913,17.4618,,,,,,,,,,,,,,,
3664,,,110,-116.4727,17.0103,,,,,,,,,,,,,,,
4000,,,,,,6,3,1,2799.6624,1.0524,1.1805,3.9138,1.5719,101.623,37.3667,95.9492,-4.1487,1.2683,218.9802,0.0
4500,,,,,,7,2,1,2794.5144,0.8718,0.404,3.1332,0.7173,28.2026,16.4143,22.352,-3.4371,5.406,858.7114,0.0
5000,,,,,,7,2,1,2765.4556,0.5707,0.4065,2.5948,0.666,52.5878,30.9425,44.5472,-2.8764,1.4112,132.856,0.0
5000,-178.594,1600.0,,,,,,,,,,,,,,,,,,
5264,,,1600,-125.5752,16.2261,,,,,,,,,,,,,,,
5500,,,,,,7,2,1,2803.2205,1.2218,0.7917,5.5402,1.3457,51.7329,46.3757,40.8875,-6.0023,2.5542,731.9442,0.0
6000,,,,,,5,2,1,2853.7402,0.5451,0.7882,3.6394,1.1522,66.9577,16.8069,55.2578,-3.7839,4.2297,1121.255,0.0
6500,,,,,,6,2,1,2825.4785,0.4745,0.404,4.1194,0.8159,27.7528,22.8975,16.0633,-4.8188,4.7308,1394.1986,0.0
6864,,,1600,-133.3872,17.3215,,,,,,,,,,,,,,,
7000,,,,,,6,2,1,2790.2224,0.8689,0.4022,1.7508,0.5773,52.2614,25.5757,37.9891,-1.9907,3.5471,1341.5046,0.0
7500,,,,,,6,2,1,2809.9092,0.4298,0.0108,1.9948,0.2103,19.7078,21.6474,5.6555,-2.1881,7.7751,1676.9642,0.0
8000,,,,,,6,2,1,2762.1104,0.973,0.7892,3.9941,1.1886,47.9984,26.5404,30.3476,-4.5456,3.7777,449.6101,0.0
8464,,,1600,-127.6678,17.3652,,,,,,,,,,,,,,,
8500,,,,,,7,2,1,2836.198,0.5919,0.7881,1.8257,0.9707,69.3915,100.3432,50.1164,-2.2254,4.187,1375.3035,0.0
9000,,,,,,6,2,1,2934.0286,0.6246,0.3996,1.7918,0.5788,41.6324,60.5779,23.0988,-1.988,9.0263,824.118,0.0094
9500,,,,,,6,2,1,2749.7556,0.7246,0.01,3.5378,0.3637,33.6171,44.4193,15.4351,-4.4289,1.8285,753.5719,0.0
10000,,,,,,7,2,1,2853.4058,0.6942,0.3973,2.0599,0.6033,71.1194,38.9451,50.5986,-2.0679,5.0587,1496.4092,0.0
10000,-178.5713,1600.0,,,,,,,,,,,,,,,,,,
10064,,,1600,-126.7661,16.3502,,,,,,,,,,,,,,,
10500,,,,,,6,2,1,2816.6099,0.2709,0.3988,0.8808,0.4868,56.6352,5.9921,36.5419,-1.1027,6.462,451.1797,0.0
11000,,,,,,8,2,1,2645.0723,0.39,0.0107,0.9165,0.1023,22.4973,8.6213,1.4663,-1.9943,2.8577,186.1016,0.0
11169,,,1105,-192.2312,17.4983,,,,,,,,,,,,,,,
11264,,,95,-106.1278,18.4922,,,,,,,,,,,,,,,
11346,,,82,-103.7105,17.3901,,,,,,,,,,,,,,,
11500,,,,,,8,2,1,2709.844,0.5115,0.0097,1.261,0.1358,27.1912,41.4943,6.0449,-1.2598,1.5553,270.2404,0.0
12000,,,,,,8,3,1,2747.3098,0.9577,0.786,2.2076,1.0068,50.2478,32.1147,29.0665,-2.566,4.7075,1438.2357,0.0
12500,,,,,,6,2,1,2696.0969,0.2478,0.0084,0.5581,0.0642,22.0148,1.679,0.6647,-0.3724,1.5645,479.9271,0.0
12946,,,1600,-141.7391,17.3285,,,,,,,,,,,,,,,
13000,,,,,,6,2,1,2768.6387,0.3448,0.0097,0.6422,0.0739,28.5944,31.1167,4.1232,-0.2845,6.063,1920.3016,0.0138
13500,,,,,,9,3,1,2782.7581,0.9153,0.3977,6.3317,1.0308,46.6022,47.5613,22.5796,-6.4033,3.7784,1043.0765,0.0
14000,,,,,,7,2,1,2808.9744,0.2517,0.0103,1.6723,0.1776,26.3318,10.9587,1.6487,-1.3152,3.1924,899.0435,0.0
14500,,,,,,7,2,1,2749.8477,0.4017,0.397,1.7282,0.5698,42.1643,61.0501,17.6776,-1.9619,2.954,1122.8408,0.0
14546,,,1600,-142.637,17.3242,,,,,,,,,,,,,,,
15000,,,,,,8,3,1,2768.6926,0.5363,0.3989,4.4995,0.8489,43.7692,62.8042,19.7397,-2.9291,3.5963,590.0217,0.0
15000,-177.4427,1600.0,,,,,,,,,,,,,,,,,,
15500,,,,,,7,2,1,2826.5532,0.2732,0.0068,2.1118,0.218,24.7904,11.9456,2.5682,-2.3108,5.2924,1152.4762,0.0
16000,,,,,,8,3,1,2725.8367,0.5938,0.3971,3.7827,0.7753,46.9241,74.0736,23.1588,-3.2762,3.8477,1105.3088,0.0
16146,,,1600,-135.2588,15.9557,,,,,,,,,,,,,,,
16500,,,,,,7,2,1,2697.9031,0.3145,0.0091,0.6939,0.0785,29.599,45.7742,6.5969,-2.1606,4.6988,1155.6294,0.0
17000,,,,,,8,2,1,2821.5959,0.6821,0.3964,3.1799,0.7144,49.8898,41.7894,26.2123,-2.6156,4.046,1138.0729,0.0
17284,,,1138,-197.6928,17.5389,,,,,,,,,,,,,,,
17334,,,50,-101.1809,16.9005,,,,,,,,,,,,,,,
17380,,,46,-102.442,17.0626,,,,,,,,,,,,,,,
17447,,,67,-102.3773,17.1094,,,,,,,,,,,,,,,
17500,,,,,,7,2,1,2770.1938,0.3157,0.0077,3.5966,0.3674,32.5383,47.2811,8.3965,-2.4459,3.5908,468.9056,0.0
17500,,,53,-101.0221,17.1713,,,,,,,,,,,,,,,
17554,,,54,-102.8251,17.0343,,,,,,,,,,,,,,,
17606,,,52,-103.6267,16.9773,,,,,,,,,,,,,,,
17662,,,56,-101.3972,17.234,,,,,,,,,,,,,,,
17709,,,47,-103.2835,17.2637,,,,,,,,,,,,,,,
17774,,,65,-101.3272,17.1731,,,,,,,,,,,,,,,
17833,,,59,-101.488,17.2341,,,,,,,,,,,,,,,
17897,,,64,-103.7215,17.1439,,,,,,,,,,,,,,,
17951,,,54,-100.7853,16.9907,,,,,,,,,,,,,,,
18000,,,,,,7,3,1,2817.6248,0.1776,0.0066,0.2567,0.0323,26.0696,5.9418,0.7183,-1.4292,4.3638,557.8754,0.0
18007,,,56,-101.6294,17.1739,,,,,,,,,,,,,,,
18058,,,51,-101.5823,17.2086,,,,,,,,,,,,,,,
18107,,,49,-105.7064,17.211,,,,,,,,,,,,,,,
18157,,,50,-102.6055,17.2836,,,,,,,,,,,,,,,
18205,,,48,-103.8775,17.1602,,,,,,,,,,,,,,,
18252,,,47,-105.7811,17.2219,,,,,,,,,,,,,,,
18320,,,68,-104.5537,17.1005,,,,,,,,,,,,,,,
18392,,,72,-102.9456,16.9363,,,,,,,,,,,,,,,
18444,,,52,-104.5352,17.2522,,,,,,,,,,,,,,,
18500,,,,,,8,3,1,2769.0208,0.634,0.7865,3.6844,1.155,50.8963,45.5665,21.8418,-1.4686,2.596,488.2386,0.0
18537,,,93,-116.1233,16.9931,,,,,,,,,,,,,,,
19000,,,,,,11,3,1,2778.9011,0.5458,0.7842,5.1934,1.3036,56.9343,129.1149,29.54,-7.1866,4.3242,1023.094,0.0
19500,,,,,,11,3,1,2770.781,0.3413,0.0077,1.0415,0.1118,30.424,43.8064,3.2494,-1.4888,4.246,1255.4279,0.0
20000,,,,,,16,3,1,2681.4805,0.6941,0.3958,5.5131,0.9471,43.4608,34.9827,17.0614,-1.5958,4.5877,891.3174,0.0
20000,-167.4473,1289.4,,,,,,,,,,,,,,,,,,
20137,,,1600,-134.6116,16.4185,,,,,,,,,,,,,,,
20500,,,,,,13,3,1,2702.2004,0.4744,0.0079,10.668,1.0747,43.726,18.3003,16.2437,-5.6785,4.3869,1453.1382,0.0
21000,,,,,,11,3,1,2655.5798,1.0813,0.398,4.4131,0.8393,67.2323,22.6319,39.4278,-4.9979,4.6601,1367.6285,0.0
21500,,,,,,19,3,1,2608.8738,0.4138,0.3956,8.3474,1.2303,48.3106,106.1878,20.8694,-3.8984,1.0937,158.0485,0.0
21737,,,1600,-131.0741,17.3279,,,,,,,,,,,,,,,
21788,,,51,-123.8312,17.2126,,,,,,,,,,,,,,,
21880,,,92,-114.07,17.1369,,,,,,,,,,,,,,,
22000,,,,,,18,3,1,2697.4746,0.7541,0.7854,6.1523,1.4006,57.6533,38.6536,29.9835,-1.3704,2.6385,386.8233,0.0
22500,,,,,,20,3,1,2624.1985,0.554,1.1729,6.1283,1.7858,119.3348,55.2867,90.688,-4.6011,3.58,229.0728,0.0
23000,,,,,,22,3,1,2573.4409,0.4127,0.0076,10.2205,1.0296,36.5411,27.5026,9.5331,-18.2837,2.4055,260.9991,0.0
23480,,,1600,-136.624,17.1367,,,,,,,,,,,,,,,
23500,,,,,,23,3,1,2534.261,1.1596,0.3973,7.3081,1.1281,74.4917,34.3615,45.0017,-11.1686,5.5023,1153.6316,0.0
24000,,,,,,21,3,1,2683.719,0.8022,0.7848,9.1905,1.7038,56.4946,45.7811,28.2923,-9.2322,2.3856,331.7802,0.0
24500,,,,,,23,3,1,2597.7163,0.5311,0.0091,5.4246,0.5515,42.5452,29.0147,14.5278,-5.7698,3.9851,735.0186,0.0
25000,,,,,,25,4,1,2511.9958,1.2598,0.7853,15.1626,2.3016,75.1187,100.3306,45.3607,-13.456,2.0823,381.1655,0.0
25000,-178.6205,1600.0,,,,,,,,,,,,,,,,,,
25080,,,1600,-133.4104,16.6149,,,,,,,,,,,,,,,
25500,,,,,,25,3,1,2643.1421,0.8929,0.3972,9.9022,1.3875,58.7086,22.5459,29.5484,-7.6931,2.7073,638.3441,0.0
26000,,,,,,24,3,1,2690.1465,0.4632,0.0052,9.0967,0.9148,33.0763,8.4199,5.6603,-11.7305,2.6836,403.0888,0.0
26500,,,,,,26,3,1,2624.0747,0.4233,0.0063,22.9678,2.3031,51.6989,15.392,23.705,-25.1562,2.021,335.2484,0.0
26680,,,1600,-137.1169,17.8523,,,,,,,,,,,,,,,
27000,,,,,,25,2,1,2550.3313,0.4168,0.0066,26.6406,2.6707,52.7301,8.8123,24.5616,-29.3066,2.8813,678.5401,0.0
27500,,,,,,26,3,1,2529.6006,0.6507,0.0076,11.5206,1.1597,44.3626,3.1449,14.4336,-13.3398,1.8323,398.0316,0.0
27574,,,894,-178.6038,17.6043,,,,,,,,,,,,,,,
27649,,,75,-111.9566,18.5842,,,,,,,,,,,,,,,
27867,,,218,-120.75,17.6936,,,,,,,,,,,,,,,
27933,,,66,-114.2908,18.5957,,,,,,,,,,,,,,,
28000,,,,,,26,3,1,2628.2256,0.2971,0.0095,6.7148,0.6809,30.2283,2.0315,2.2696,-7.0547,0.7369,236.0553,0.0
28059,,,126,-112.4279,17.8978,,,,,,,,,,,,,,,
28115,,,56,-115.6537,17.7945,,,,,,,,,,,,,,,
28174,,,59,-111.1052,18.2302,,,,,,,,,,,,,,,
28265,,,91,-113.6498,18.3,,,,,,,,,,,,,,,
28358,,,93,-112.7478,17.4382,,,,,,,,,,,,,,,
28400,,,42,-116.9126,17.2952,,,,,,,,,,,,,,,
28500,,,,,,27,4,1,2512.9199,0.5837,0.3957,19.3795,2.3336,54.594,52.3931,24.3744,-24.9932,1.8638,276.4033,0.0
28513,,,113,-113.0142,17.3472,,,,,,,,,,,,,,,
28552,,,39,-116.7815,17.3404,,,,,,,,,,,,,,,
28665,,,113,-122.3403,17.1727,,,,,,,,,,,,,,,
28791,,,126,-114.2672,17.5275,,,,,,,,,,,,,,,
28907,,,116,-112.7056,18.1131,,,,,,,,,,,,,,,
29000,,,,,,27,4,1,2544.9578,0.9247,0.3978,12.4705,1.6448,71.0298,23.1211,39.0922,-15.5672,3.7652,189.8007,0.1767
29011,,,104,-112.8147,18.3171,,,,,,,,,,,,,,,
29132,,,121,-113.131,17.5938,,,,,,,,,,,,,,,
29252,,,120,-115.5337,17.2132,,,,,,,,,,,,,,,
29309,,,57,-113.1899,17.1983,,,,,,,,,,,,,,,
29404,,,95,-115.0953,17.1838,,,,,,,,,,,,,,,
29500,,,,,,28,4,1,2461.3394,1.2182,1.1758,10.0443,2.1802,72.6573,17.0415,40.544,-0.3109,3.175,417.8489,0.0
29519,,,115,-122.2025,17.2832,,,,,,,,,,,,,,,
29612,,,93,-113.4477,17.1262,,,,,,,,,,,,,,,
29697,,,85,-114.877,17.1321,,,,,,,,,,,,,,,
29853,,,156,-124.0193,17.2808,,,,,,,,,,,,,,,
29954,,,101,-112.6179,17.2846,,,,,,,,,,,,,,,
30000,,,,,,28,4,1,2514.8679,1.1925,0.3981,5.28,0.9261,56.6776,66.9495,23.5218,-13.0761,2.7303,452.118,0.0
30000,-115.9797,130.1,,,,,,,,,,,,,,,,,,
30064,,,110,-112.4771,15.778,,,,,,,,,,,,,,,
30217,,,153,-114.3232,17.1863,,,,,,,,,,,,,,,
30314,,,97,-114.3922,17.2546,,,,,,,,,,,,,,,
30359,,,45,-116.3437,17.3198,,,,,,,,,,,,,,,
30500,,,,,,30,4,1,2542.7957,0.9615,0.7851,15.0647,2.2916,90.4354,59.6572,57.6003,-17.5662,2.4285,311.2704,0.0
30521,,,162,-117.002,17.2252,,,,,,,,,,,,,,,
30600,,,79,-115.5389,17.1187,,,,,,,,,,,,,,,
30673,,,73,-112.8896,17.3825,,,,,,,,,,,,,,,
30719,,,46,-116.5357,17.8756,,,,,,,,,,,,,,,
30892,,,173,-117.5541,17.9085,,,,,,,,,,,,,,,
31000,,,,,,30,4,1,2551.1501,0.8593,0.7869,16.7969,2.4666,99.8033,404.7411,64.6291,-10.6328,1.457,111.1986,0.0
31005,,,113,-112.6348,18.4568,,,,,,,,,,,,,,,
31103,,,98,-114.1464,17.9191,,,,,,,,,,,,,,,
31288,,,185,-118.3845,18.1784,,,,,,,,,,,,,,,
31375,,,87,-113.1808,18.5176,,,,,,,,,,,,,,,
31412,,,37,-116.8904,18.5076,,,,,,,,,,,,,,,
31474,,,62,-112.0504,18.5134,,,,,,,,,,,,,,,
31500,,,,,,30,4,1,2431.075,1.0232,0.7856,18.0806,2.5936,83.0914,174.1548,48.1307,-26.0991,1.9769,316.2935,0.0
31566,,,92,-116.2197,17.4822,,,,,,,,,,,,,,,
31611,,,45,-117.3472,17.256,,,,,,,,,,,,,,,
31701,,,90,-113.5133,17.3903,,,,,,,,,,,,,,,
31787,,,86,-117.9511,18.5279,,,,,,,,,,,,,,,
31897,,,110,-121.108,18.5458,,,,,,,,,,,,,,,
31997,,,100,-111.9917,17.854,,,,,,,,,,,,,,,
32000,,,,,,30,4,1,2510.0125,0.4086,0.0109,5.8643,0.5973,40.3867,4.094,7.0187,-9.5176,6.0142,1855.6543,0.0
32105,,,108,-112.1771,17.3595,,,,,,,,,,,,,,,
32173,,,68,-113.9472,18.4911,,,,,,,,,,,,,,,
32220,,,47,-118.8904,18.5516,,,,,,,,,,,,,,,
32263,,,43,-119.0185,18.5755,,,,,,,,,,,,,,,
32353,,,90,-112.8749,17.6863,,,,,,,,,,,,,,,
32397,,,44,-115.3648,17.2576,,,,,,,,,,,,,,,
32441,,,44,-122.1058,17.0968,,,,,,,,,,,,,,,
32500,,,,,,32,4,1,2464.9426,1.6162,0.7902,19.3479,2.725,105.3678,91.0148,69.1222,-10.808,2.2133,337.066,0.0
32515,,,74,-111.2448,17.3185,,,,,,,,,,,,,,,
32557,,,42,-122.3742,17.3194,,,,,,,,,,,,,,,
32719,,,162,-114.5908,18.5286,,,,,,,,,,,,,,,
32826,,,107,-113.5193,18.2217,,,,,,,,,,,,,,,
32920,,,94,-112.0494,17.8448,,,,,,,,,,,,,,,
32959,,,39,-116.1666,17.9422,,,,,,,,,,,,,,,
33000,,,,,,32,4,1,2471.0786,1.0282,0.4013,11.8344,1.5848,54.6652,31.7704,17.4075,-17.0762,2.256,199.3454,0.0
33052,,,93,-113.0846,17.2732,,,,,,,,,,,,,,,
33155,,,103,-114.6921,17.923,,,,,,,,,,,,,,,
33289,,,134,-114.5594,17.427,,,,,,,,,,,,,,,
33399,,,110,-113.8138,18.5422,,,,,,,,,,,,,,,
33500,,,,,,32,4,1,2563.4468,1.5652,1.1751,18.7804,3.0532,110.777,645.0876,74.9341,-27.5659,2.5781,511.1104,0.0
33545,,,146,-124.44,17.9679,,,,,,,,,,,,,,,
33635,,,90,-111.1681,18.5762,,,,,,,,,,,,,,,
33674,,,39,-116.0211,18.6029,,,,,,,,,,,,,,,
33785,,,111,-115.8223,17.4751,,,,,,,,,,,,,,,
33824,,,39,-117.7586,17.3204,,,,,,,,,,,,,,,
33917,,,93,-113.2491,17.0542,,,,,,,,,,,,,,,
33958,,,41,-119.4594,17.0748,,,,,,,,,,,,,,,
34000,,,,,,31,4,1,2476.5591,1.0766,0.7903,9.1168,1.702,68.405,35.1167,29.0044,-20.1093,2.3992,290.0573,0.0
34000,,,42,-122.6151,17.1195,,,,,,,,,,,,,,,
34119,,,119,-113.1552,17.2866,,,,,,,,,,,,,,,
34175,,,56,-114.8712,16.5809,,,,,,,,,,,,,,,
34355,,,180,-118.5544,17.3169,,,,,,,,,,,,,,,
34450,,,95,-113.824,17.2313,,,,,,,,,,,,,,,
34500,,,,,,32,4,1,2402.8625,1.0968,0.7908,14.9523,2.286,62.2501,53.3404,22.8645,-19.6483,6.3782,1817.4786,0.0
34510,,,60,-112.9374,17.2182,,,,,,,,,,,,,,,
34598,,,88,-116.3189,18.2204,,,,,,,,,,,,,,,
34750,,,152,-114.7369,18.5505,,,,,,,,,,,,,,,
34791,,,41,-117.9467,17.3078,,,,,,,,,,,,,,,
34883,,,92,-114.7106,17.1767,,,,,,,,,,,,,,,
34940,,,57,-112.3463,17.1921,,,,,,,,,,,,,,,
35000,,,,,,34,4,1,2464.7634,1.2528,0.4007,16.4313,2.0438,77.6577,58.2824,36.2704,-16.4282,2.5686,634.7791,0.0
35000,-115.9686,130.0,,,,,,,,,,,,,,,,,,
35017,,,77,-115.2565,15.1046,,,,,,,,,,,,,,,
35081,,,64,-112.5951,17.269,,,,,,,,,,,,,,,
35205,,,124,-115.2541,16.6204,,,,,,,,,,,,,,,
35406,,,201,-119.4736,17.5964,,,,,,,,,,,,,,,
35445,,,39,-116.5304,17.4174,,,,,,,,,,,,,,,
35500,,,,,,34,4,1,2441.9746,1.2582,0.4006,29.713,3.3719,92.1937,50.828,49.3481,-33.4319,2.2143,437.5943,0.0
35512,,,67,-114.7397,18.568,,,,,,,,,,,,,,,
35556,,,44,-116.3671,17.6482,,,,,,,,,,,,,,,
35666,,,110,-113.7053,17.2103,,,,,,,,,,,,,,,
35772,,,106,-113.0291,16.9931,,,,,,,,,,,,,,,
35813,,,41,-116.5266,17.2395,,,,,,,,,,,,,,,
35970,,,157,-114.2331,17.0519,,,,,,,,,,,,,,,
36000,,,,,,33,4,1,2419.9482,1.0287,1.1794,15.0267,2.6821,89.9468,163.6868,47.6143,-16.7695,5.0021,1385.3641,0.0
36118,,,148,-113.8302,16.9269,,,,,,,,,,,,,,,
36155,,,37,-116.0617,17.2124,,,,,,,,,,,,,,,
36319,,,164,-116.2133,17.2191,,,,,,,,,,,,,,,
36449,,,130,-113.5677,16.9986,,,,,,,,,,,,,,,
36500,,,,,,34,4,1,2353.6028,1.7554,1.1789,27.3018,3.9091,100.6637,79.0351,57.569,-25.8162,2.4651,417.7027,0.0
36552,,,103,-116.8254,17.0818,,,,,,,,,,,,,,,
36710,,,158,-114.8171,17.2332,,,,,,,,,,,,,,,
36790,,,80,-115.8252,17.2348,,,,,,,,,,,,,,,
36963,,,173,-117.6503,17.2472,,,,,,,,,,,,,,,
37000,,,,,,35,4,1,2340.2578,1.6402,0.791,40.3899,4.83,149.1715,58.678,104.7781,-30.2253,2.5031,129.7979,0.0
37042,,,79,-111.1356,17.2497,,,,,,,,,,,,,,,
37151,,,109,-113.5703,17.1278,,,,,,,,,,,,,,,
37192,,,41,-117.7629,17.2699,,,,,,,,,,,,,,,
37268,,,76,-112.1381,17.8217,,,,,,,,,,,,,,,
37500,,,,,,35,17,1,2513.7407,1.711,0.7935,18.8014,2.6737,94.7209,37.5613,47.3686,-11.6136,2.1956,468.7549,0.0
37524,,,256,-133.8484,17.9875,,,,,,,,,,,,,,,
37638,,,114,-121.5003,17.0415,,,,,,,,,,,,,,,
37806,,,168,-120.8632,17.1618,,,,,,,,,,,,,,,
37848,,,42,-121.5902,17.3211,,,,,,,,,,,,,,,
37954,,,106,-120.2174,17.2335,,,,,,,,,,,,,,,
38000,,,,,,36,29,1,2357.3135,2.0591,0.4017,63.8218,6.7839,141.3097,108.8397,94.1759,-42.5781,4.4825,483.1908,0.0
38145,,,191,-120.0135,17.1792,,,,,,,,,,,,,,,
38199,,,54,-115.3904,16.8899,,,,,,,,,,,,,,,
38241,,,42,-117.9164,16.9719,,,,,,,,,,,,,,,
38398,,,157,-114.8186,17.12,,,,,,,,,,,,,,,
38500,,,,,,35,4,1,2349.3467,1.2984,0.7899,6.2156,1.4114,77.359,84.4626,29.8216,-0.3461,2.0958,257.5862,0.0
38505,,,107,-112.7345,17.02,,,,,,,,,,,,,,,
38680,,,175,-117.2216,17.1884,,,,,,,,,,,,,,,
38919,,,239,-121.5359,18.1004,,,,,,,,,,,,,,,
38962,,,43,-121.4377,18.526,,,,,,,,,,,,,,,
39000,,,,,,36,11,1,2400.9246,1.8986,0.7915,45.4959,5.3411,124.9543,26.4423,77.5657,-38.9393,1.9685,349.0989,0.0
39053,,,91,-113.3942,18.5416,,,,,,,,,,,,,,,
39183,,,130,-113.6841,18.3545,,,,,,,,,,,,,,,
39225,,,42,-120.5366,18.0661,,,,,,,,,,,,,,,
39383,,,158,-122.6097,17.9839,,,,,,,,,,,,,,,
39500,,,,,,37,8,1,2463.449,2.2587,1.9559,35.1526,5.4711,180.5217,434.2278,133.0766,-43.5181,2.7834,612.4788,0.0
39561,,,178,-124.1098,17.5253,,,,,,,,,,,,,,,
39702,,,141,-115.2614,17.2334,,,,,,,,,,,,,,,
39744,,,42,-121.9668,17.2806,,,,,,,,,,,,,,,
39859,,,115,-113.3635,17.242,,,,,,,,,,,,,,,
39928,,,69,-116.9298,16.8838,,,,,,,,,,,,,,,
40000,,,,,,37,15,1,2434.4941,2.0716,0.7936,28.1993,3.6135,127.9081,15.4913,76.7719,-25.4565,2.1732,430.2451,0.0
40000,-124.1992,114.0,,,,,,,,,,,,,,,,,,
40055,,,127,-128.311,16.0748,,,,,,,,,,,,,,,
40134,,,79,-111.4049,17.0336,,,,,,,,,,,,,,,
40178,,,44,-122.3821,17.6952,,,,,,,,,,,,,,,
40285,,,107,-127.002,18.2189,,,,,,,,,,,,,,,
40398,,,113,-126.9002,17.1474,,,,,,,,,,,,,,,
40500,,,,,,37,4,1,2446.6392,1.722,0.7874,28.595,3.6469,123.7841,49.5394,76.751,-39.6228,2.2205,192.5855,0.0
40561,,,163,-117.8534,17.1221,,,,,,,,,,,,,,,
40634,,,73,-119.0014,16.5857,,,,,,,,,,,,,,,
40751,,,117,-127.144,18.0131,,,,,,,,,,,,,,,
40797,,,46,-117.0703,18.4821,,,,,,,,,,,,,,,
40936,,,139,-130.9594,18.4053,,,,,,,,,,,,,,,
41000,,,,,,38,10,1,2376.0137,1.7018,0.7935,44.1584,5.2094,115.6594,29.3474,68.6077,-19.7797,2.8734,652.8026,0.0
41008,,,72,-119.1132,18.2956,,,,,,,,,,,,,,,
41107,,,99,-113.5654,18.3552,,,,,,,,,,,,,,,
41196,,,89,-113.2533,18.5104,,,,,,,,,,,,,,,
41243,,,47,-118.3478,18.463,,,,,,,,,,,,,,,
41286,,,43,-117.9167,18.4733,,,,,,,,,,,,,,,
41367,,,81,-122.5634,18.5661,,,,,,,,,,,,,,,
41452,,,85,-123.7954,17.4606,,,,,,,,,,,,,,,
41500,,,,,,39,11,1,2282.7439,2.6595,1.1795,16.42,2.8215,144.2505,107.2792,95.3325,-4.8284,2.9441,718.5646,0.0665
41527,,,75,-119.5289,17.3379,,,,,,,,,,,,,,,
41609,,,82,-116.6936,16.8794,,,,,,,,,,,,,,,
41683,,,74,-119.4358,17.1251,,,,,,,,,,,,,,,
41763,,,80,-115.4054,17.1302,,,,,,,,,,,,,,,
41838,,,75,-119.4621,17.3173,,,,,,,,,,,,,,,
41918,,,80,-121.2604,18.1289,,,,,,,,,,,,,,,
41966,,,48,-118.2492,18.5439,,,,,,,,,,,,,,,
42000,,,,,,39,27,1,2299.3679,2.7759,0.7929,19.5181,2.7447,133.4838,65.7664,82.5037,-34.4039,4.6125,687.0694,0.0
42044,,,78,-120.7253,17.9077,,,,,,,,,,,,,,,
42144,,,100,-126.09,17.3538,,,,,,,,,,,,,,,
42192,,,48,-119.3025,18.4881,,,,,,,,,,,,,,,
