env_steps,return,length,rkl,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
117000,,,453.7066,241.9948,53568.5078,453.7066,7.393,632.1614,5.6031,,,
117000,,,,,,,,,,1000,8063.8833,41.1815
117500,,,444.752,221.8267,55420.8203,444.752,7.7387,757.5421,7.2435,,,
118000,,,467.7167,264.0668,66704.0078,467.7167,7.1408,449.4489,3.6746,,,
118000,,,,,,,,,,1000,8517.0672,41.3839
118500,,,452.6984,233.169,35763.9141,452.6984,6.9254,498.5935,4.9976,,,
119000,,,511.6989,351.2118,62349.4102,511.6989,8.8322,276.1264,7.3734,,,
119000,,,,,,,,,,1000,8349.4842,41.2281
119500,,,463.0757,249.9109,46001.668,463.0757,7.9787,661.5464,7.5007,,,
120000,,,466.7707,251.8622,70244.7734,466.7707,7.4678,207.5061,4.2988,,,
120000,8807.0026,1000.0,,,,,,,,,,
120000,,,,,,,,,,1000,8340.8243,33.4633
120500,,,469.2156,254.9835,51712.0234,469.2156,7.1943,249.1633,4.9557,,,
121000,,,495.2879,302.3704,55500.3555,495.2879,8.2017,322.4951,5.3043,,,
121000,,,,,,,,,,1000,8369.4525,41.2026
121500,,,461.2972,231.6684,39403.6016,461.2972,7.73,741.5472,5.4467,,,
122000,,,558.9864,427.2617,61380.2461,558.9864,8.2622,569.1442,8.5672,,,
122000,,,,,,,,,,1000,8347.5562,41.1652
122500,,,453.6693,210.6953,46691.7852,453.6693,7.2661,624.6222,4.463,,,
123000,,,415.4478,130.33,66995.5859,415.4478,7.9926,230.9212,3.7488,,,
123000,,,,,,,,,,1000,8401.0548,41.2045
123500,,,501.9045,301.9281,73188.1719,501.9045,8.7841,765.1752,7.3476,,,
124000,,,460.2859,215.5798,38651.7344,460.2859,12.7963,852.9658,11.7144,,,
124000,,,,,,,,,,1000,8627.0991,41.3177
124500,,,478.1671,251.2407,69724.5078,478.1671,9.7151,702.3387,5.0749,,,
125000,,,448.1337,193.1011,66094.6172,448.1337,9.1036,867.2893,10.2331,,,
125000,9228.9796,1000.0,,,,,,,,,,
125000,,,,,,,,,,1000,8704.5502,33.2047
125500,,,453.2592,196.007,33088.6523,453.2592,8.5959,414.5284,6.688,,,
126000,,,487.8293,261.7571,66821.3281,487.8293,7.238,600.8765,8.3197,,,
126000,,,,,,,,,,1000,8726.7581,41.1644
126500,,,392.7341,68.3018,26657.1934,392.7341,8.1136,272.3978,5.7968,,,
127000,,,480.5868,240.5227,55297.7422,480.5868,6.9814,419.481,5.6032,,,
127000,,,,,,,,,,1000,8767.9689,41.2009
127500,,,425.147,128.4159,37122.0859,425.147,6.9348,522.9533,6.5741,,,
128000,,,499.8297,271.6766,91128.0156,499.8297,7.7401,710.3227,5.0029,,,
128000,,,,,,,,,,1000,8629.5332,41.2874
128500,,,457.9948,189.9619,49687.418,457.9948,7.5332,481.8111,6.6655,,,
129000,,,419.1944,110.4833,60702.5078,419.1944,7.22,338.9753,8.9984,,,
129000,,,,,,,,,,1000,8978.3798,41.1723
129500,,,435.6172,139.525,36382.25,435.6172,7.4891,603.4382,5.7491,,,
130000,,,452.6319,170.8049,38594.9297,452.6319,9.8887,878.577,7.1966,,,
130000,9315.2214,1000.0,,,,,,,,,,
130000,,,,,,,,,,1000,8969.1983,32.0606
130500,,,471.8188,208.3488,79341.3047,471.8188,7.2802,420.2553,7.5105,,,
131000,,,501.9195,266.7494,87370.6328,501.9195,9.4803,973.5496,5.7685,,,
131000,,,,,,,,,,1000,8866.4252,37.6796
131500,,,487.6464,232.275,63673.0352,487.6464,9.0074,465.8468,7.3726,,,
132000,,,444.18,142.9077,71783.6016,444.18,7.2691,360.8156,5.6444,,,
132000,,,,,,,,,,1000,8952.5497,40.7441
132500,,,536.1095,326.8499,88078.2422,536.1095,32.9115,1697.838,8.1218,,,
133000,,,432.7025,115.0294,46560.168,432.7025,7.8822,613.9777,5.842,,,
133000,,,,,,,,,,1000,9122.2851,40.2754
133500,,,442.6709,137.226,55446.1953,442.6709,7.6869,348.1666,10.5166,,,
134000,,,452.8098,155.4163,70147.6094,452.8098,7.4253,426.0885,7.9169,,,
134000,,,,,,,,,,1000,8989.0942,40.8044
134500,,,439.6301,122.4631,48903.3086,439.6301,8.4283,771.5159,5.828,,,
135000,,,450.372,146.7675,98983.7344,450.372,8.6178,757.6591,7.861,,,
135000,9528.7148,1000.0,,,,,,,,,,
135000,,,,,,,,,,1000,8981.0712,33.2159
135500,,,460.8129,158.4207,77627.9375,460.8129,7.9144,728.2599,8.0487,,,
136000,,,398.1338,31.7121,40128.1875,398.1338,8.8497,959.035,10.6639,,,
136000,,,,,,,,,,1000,9131.2609,36.5401
136500,,,453.8294,144.9252,49341.3203,453.8294,9.8537,506.0524,3.5727,,,
137000,,,435.6209,102.7331,93732.8281,435.6209,8.4963,484.4639,12.5403,,,
137000,,,,,,,,,,1000,9287.6707,41.3081
137500,,,460.687,151.3616,59027.1562,460.687,8.1296,202.4874,9.4446,,,
138000,,,510.2151,249.2371,139171.0312,510.2151,8.1147,350.8064,12.3635,,,
138000,,,,,,,,,,1000,9207.2385,41.1061
138500,,,425.1895,75.2557,66390.5625,425.1895,9.3771,725.0279,7.423,,,
139000,,,448.1838,115.2637,63278.6055,448.1838,10.3322,915.8656,7.2993,,,
139000,,,,,,,,,,1000,9075.9463,41.132
139500,,,463.4642,146.0851,79103.7188,463.4642,10.8801,500.4234,12.1577,,,
140000,,,476.8842,173.719,87734.8594,476.8842,8.4379,318.5161,6.4618,,,
140000,9661.4412,1000.0,,,,,,,,,,
140000,,,,,,,,,,1000,9304.7122,33.1442
140500,,,439.1343,89.7276,42723.5469,439.1343,9.7674,934.2509,4.3956,,,
141000,,,479.0518,170.658,86288.9141,479.0518,9.041,773.6065,15.5405,,,
141000,,,,,,,,,,1000,9157.6198,41.0822
141500,,,394.3349,-1.7786,45072.9336,394.3349,9.2742,486.8905,6.8415,,,
142000,,,448.952,101.5245,84224.6016,448.952,8.9194,650.0709,10.7799,,,
142000,,,,,,,,,,1000,9460.5961,41.0263
142500,,,495.8135,198.2649,76278.8047,495.8135,10.6914,909.5044,10.3194,,,
143000,,,459.7364,119.415,108296.4922,459.7364,8.7421,692.5799,9.8988,,,
143000,,,,,,,,,,1000,9168.1803,40.8246
143500,,,388.9053,-24.6664,47830.2773,388.9053,9.8675,1002.8013,5.095,,,
144000,,,403.7445,3.3434,37698.9727,403.7445,9.3753,773.4581,10.5842,,,
144000,,,,,,,,,,1000,9345.3124,41.1213
144500,,,517.1481,231.7922,130068.6406,517.1481,9.1346,414.0828,8.0364,,,
145000,,,377.4612,-52.663,34901.7773,377.4612,9.0046,328.8871,10.7928,,,
145000,10008.1285,1000.0,,,,,,,,,,
145000,,,,,,,,,,1000,9209.3559,33.5911
145500,,,415.0671,18.8565,91619.9844,415.0671,10.3469,1101.1796,5.9253,,,
146000,,,401.893,-4.7434,32980.9141,401.893,9.6282,346.584,22.4507,,,
146000,,,,,,,,,,1000,9062.9883,41.1546
146500,,,451.097,86.8099,78246.3047,451.097,9.9884,575.231,8.5969,,,
147000,,,469.5142,124.9949,75488.9688,469.5142,10.3297,941.4699,9.0411,,,
147000,,,,,,,,,,1000,9491.7625,41.3538
147500,,,436.942,53.9687,81998.4844,436.942,9.1699,368.1372,15.3939,,,
148000,,,439.5218,59.6613,90255.4922,439.5218,8.1894,362.6929,12.2214,,,
148000,,,,,,,,,,1000,9374.6541,41.2456
148500,,,427.9862,31.544,120524.1875,427.9862,11.2152,811.5825,7.2438,,,
149000,,,423.4757,22.6352,99269.8672,423.4757,10.2172,1035.491,7.9277,,,
149000,,,,,,,,,,1000,9614.2989,41.3746
149500,,,464.8284,101.9348,117116.9688,464.8284,9.8164,740.919,12.0435,,,
150000,,,410.2678,-12.0742,57712.4219,410.2678,8.7586,431.6022,9.4614,,,
150000,9876.5528,1000.0,,,,,,,,,,
150000,,,,,,,,,,1000,9500.4247,33.6789
150500,,,395.1124,-41.4763,93480.4219,395.1124,8.9227,716.158,6.1127,,,
151000,,,483.1299,134.939,99650.4531,483.1299,10.3965,975.8516,7.7597,,,
151000,,,,,,,,,,1000,9432.1508,41.3975
151500,,,374.3944,-90.9145,46834.707,374.3944,9.8435,610.0179,10.6095,,,
152000,,,424.759,11.5368,49828.2812,424.759,7.2661,200.0914,6.5618,,,
152000,,,,,,,,,,1000,9630.2099,41.2145
152500,,,376.4681,-86.8556,49018.5117,376.4681,9.9553,464.4435,7.9244,,,
153000,,,376.8014,-89.5227,33462.0156,376.8014,9.3745,893.2302,12.6087,,,
153000,,,,,,,,,,1000,9343.5746,35.8833
153500,,,458.1341,73.2252,90875.875,458.1341,10.5534,1136.9705,9.077,,,
154000,,,386.2075,-73.4578,73900.4219,386.2075,9.1602,423.0645,11.0621,,,
154000,,,,,,,,,,1000,9338.9399,37.9789
154500,,,445.1848,38.4183,82671.1094,445.1848,10.446,364.5862,11.208,,,
155000,,,392.9352,-65.0966,52994.7617,392.9352,9.2984,369.6985,14.5974,,,
155000,10142.9178,1000.0,,,,,,,,,,
155000,,,,,,,,,,1000,9773.0822,32.9188
155500,,,391.0314,-71.1688,46789.1641,391.0314,9.4901,686.7643,14.7705,,,
156000,,,411.1288,-34.4807,84134.0781,411.1288,9.3898,713.2123,14.7566,,,
156000,,,,,,,,,,1000,9505.3463,40.2845
156500,,,440.4338,25.4615,52297.8242,440.4338,10.1912,744.8801,11.2519,,,
157000,,,426.9614,-5.3225,80649.0312,426.9614,11.5482,675.4245,6.1494,,,
157000,,,,,,,,,,1000,9743.7365,40.4113
157500,,,470.8271,81.8787,51463.7031,470.8271,9.2946,782.0082,8.1703,,,
158000,,,452.9351,40.1374,109276.4609,452.9351,8.4734,487.157,11.2572,,,
158000,,,,,,,,,,1000,9623.8263,40.6655
158500,,,423.9707,-19.5676,84024.7422,423.9707,9.2689,519.3345,10.7729,,,
159000,,,434.93,0.6806,91184.2266,434.93,11.1924,604.6021,13.9447,,,
159000,,,,,,,,,,1000,9762.6446,41.0289
159500,,,409.2726,-53.9678,66962.2812,409.2726,12.2401,1388.873,21.3921,,,
160000,,,465.0757,58.6839,67814.375,465.0757,11.9077,819.8186,18.0966,,,
160000,10212.7616,1000.0,,,,,,,,,,
160000,,,,,,,,,,1000,9607.2345,33.3275
160500,,,495.5722,115.9103,90555.2422,495.5722,10.6613,1172.3718,10.7391,,,
161000,,,436.0269,-4.4377,85106.2188,436.0269,10.3977,733.377,6.1005,,,
161000,,,,,,,,,,1000,9907.6578,40.9741
161500,,,480.7489,85.7683,89084.6641,480.7489,9.8014,338.6071,11.84,,,
162000,,,372.6931,-136.4144,36989.2852,372.6931,12.7714,833.1042,12.8825,,,
162000,,,,,,,,,,1000,9655.0574,40.9254
162500,,,427.6322,-28.4464,118356.1719,427.6322,9.5163,623.1258,16.65,,,
163000,,,455.7328,26.9138,92667.6172,455.7328,10.4059,573.2706,11.7109,,,
163000,,,,,,,,,,1000,9640.9396,40.9226
163500,,,396.2501,-95.3682,60010.4922,396.2501,7.5164,454.0912,9.8044,,,
164000,,,425.2994,-37.9998,69880.2656,425.2994,13.4814,1237.1989,5.8357,,,
164000,,,,,,,,,,1000,9884.9899,40.9507
164500,,,400.7032,-90.5154,50896.3242,400.7032,11.1978,607.2169,9.9701,,,
165000,,,436.2029,-18.8101,63163.8477,436.2029,9.2559,686.7068,14.7774,,,
165000,10233.8662,1000.0,,,,,,,,,,
165000,,,,,,,,,,1000,9721.4827,33.3456
165500,,,373.3908,-145.7418,39914.9609,373.3908,8.4099,678.6031,10.0032,,,
166000,,,390.6616,-116.1525,112340.4141,390.6616,10.5434,799.2765,5.5049,,,
166000,,,,,,,,,,1000,9627.2442,40.9502
166500,,,420.4843,-59.4281,44107.3906,420.4843,8.2841,610.311,16.8816,,,
167000,,,411.7003,-78.0135,68010.5547,411.7003,10.9035,301.9992,9.4086,,,
167000,,,,,,,,,,1000,9463.6683,40.8823
167500,,,460.0885,16.5626,85597.2031,460.0885,9.7587,561.0268,11.8984,,,
168000,,,382.9156,-135.8204,51888.2148,382.9156,8.1608,717.7547,10.8931,,,
168000,,,,,,,,,,1000,9449.4968,40.9267
168500,,,380.1578,-145.0212,44171.2031,380.1578,7.4791,296.7953,18.4715,,,
169000,,,567.144,224.387,211885.4844,567.144,9.3949,501.6317,11.6876,,,
169000,,,,,,,,,,1000,9831.9994,40.8663
169500,,,398.0878,-112.7181,53492.6055,398.0878,10.0345,729.1089,7.9473,,,
170000,,,442.222,-25.1992,63277.9531,442.222,10.3105,984.4089,15.9504,,,
170000,10208.0905,1000.0,,,,,,,,,,
170000,,,,,,,,,,1000,9815.4007,33.2635
170500,,,413.363,-84.5486,89350.6016,413.363,8.2228,305.4218,11.1916,,,
171000,,,374.3077,-165.7993,45881.5117,374.3077,9.3723,538.3237,12.5371,,,
171000,,,,,,,,,,1000,10013.5594,41.0276
171500,,,433.003,-51.6976,60344.8125,433.003,7.8525,349.1403,9.4774,,,
172000,,,388.424,-140.978,51586.8203,388.424,8.9874,855.5914,8.499,,,
172000,,,,,,,,,,1000,9869.9994,41.2571
172500,,,487.5248,55.7666,140812.8594,487.5248,10.1442,423.6324,13.7515,,,
173000,,,448.535,-25.0112,128409.4141,448.535,8.5397,705.102,9.3832,,,
173000,,,,,,,,,,1000,10009.3928,41.092
173500,,,413.8556,-92.6321,51821.6797,413.8556,9.6773,1074.225,7.6962,,,
174000,,,402.3979,-125.3168,38489.8555,402.3979,8.3173,958.6302,13.9438,,,
174000,,,,,,,,,,1000,9818.42,41.0158
174500,,,428.7897,-70.7113,79480.0938,428.7897,9.6289,509.6913,15.3658,,,
175000,,,430.9076,-67.1198,46806.3242,430.9076,9.5479,823.1814,6.3138,,,
175000,10513.7321,1000.0,,,,,,,,,,
175000,,,,,,,,,,1000,10121.7324,33.3741
175500,,,474.6118,17.4973,77200.0234,474.6118,11.1417,823.4539,10.6539,,,
176000,,,440.7241,-51.1368,34906.7461,440.7241,7.5258,428.1323,11.664,,,
176000,,,,,,,,,,1000,10042.6574,40.9119
176500,,,509.8782,87.2316,88445.3984,509.8782,8.1639,217.7204,15.9855,,,
177000,,,452.8575,-26.6655,80409.75,452.8575,9.7611,707.792,8.5336,,,
177000,,,,,,,,,,1000,10191.495,41.0246
177500,,,522.992,110.8169,132788.9062,522.992,8.3747,353.5257,16.2445,,,
178000,,,438.0389,-59.6852,124598.9609,438.0389,7.2822,577.4444,20.1501,,,
178000,,,,,,,,,,1000,9888.169,40.8587
178500,,,421.7693,-95.6517,41987.0664,421.7693,10.4946,837.6038,8.5223,,,
179000,,,465.8703,-10.295,60354.375,465.8703,9.3343,303.4875,9.3132,,,
179000,,,,,,,,,,1000,9983.9346,40.6602
179500,,,424.8657,-94.3151,75946.4141,424.8657,8.8767,1145.4111,9.6358,,,
180000,,,432.0381,-81.9223,72722.4297,432.0381,8.1417,640.7216,9.084,,,
180000,10275.4707,1000.0,,,,,,,,,,
180000,,,,,,,,,,1000,9876.1799,32.9834
180500,,,434.0296,-77.2333,54766.6367,434.0296,11.072,1194.1921,21.4348,,,
181000,,,460.6987,-25.9924,86920.9531,460.6987,8.5835,762.6151,18.8025,,,
181000,,,,,,,,,,1000,10090.0438,40.1548
181500,,,337.1281,-273.7546,31529.4355,337.1281,9.3088,526.2005,8.2198,,,
182000,,,540.2297,129.2158,155267.1875,540.2297,10.2561,567.0783,21.0252,,,
182000,,,,,,,,,,1000,9982.598,40.1905
182500,,,424.0204,-100.7219,68330.1719,424.0204,9.7308,282.0832,19.5195,,,
183000,,,416.3536,-119.6922,99648.7188,416.3536,8.9629,612.5308,7.0312,,,
183000,,,,,,,,,,1000,9952.6099,40.5824
183500,,,409.9968,-130.5403,56296.6953,409.9968,8.6424,178.2323,14.3358,,,
184000,,,394.388,-165.6127,107111.1875,394.388,9.5045,775.5247,14.3858,,,
184000,,,,,,,,,,1000,10067.2056,40.7453
184500,,,374.4426,-204.3658,63737.875,374.4426,9.4266,896.9146,9.679,,,
185000,,,459.3877,-43.8764,124833.125,459.3877,7.8072,353.9944,16.3648,,,
185000,10383.9848,1000.0,,,,,,,,,,
185000,,,,,,,,,,1000,10031.0926,33.0518
185500,,,493.8179,27.5599,143499.0312,493.8179,9.3215,357.963,12.6182,,,
186000,,,417.4944,-125.4031,51773.1328,417.4944,8.2106,547.6039,11.4765,,,
186000,,,,,,,,,,1000,10201.5038,40.6365
186500,,,421.5934,-121.7082,96138.2812,421.5934,8.8457,786.2307,11.4635,,,
187000,,,417.2799,-129.4743,57877.6836,417.2799,8.9723,689.1903,21.4267,,,
187000,,,,,,,,,,1000,10286.6919,40.9597
187500,,,418.0056,-127.4299,102086.0703,418.0056,8.8293,573.2885,12.7405,,,
188000,,,434.3278,-97.6578,114142.875,434.3278,9.3219,718.2336,29.8708,,,
188000,,,,,,,,,,1000,10018.6937,40.3701
188500,,,387.5039,-191.1404,61593.0156,387.5039,9.5533,808.1005,7.9819,,,
189000,,,451.8236,-63.574,129344.1406,451.8236,9.0021,393.7226,7.9097,,,
189000,,,,,,,,,,1000,10250.0066,36.8406
189500,,,418.9377,-133.5361,64686.0781,418.9377,8.7309,489.9836,16.359,,,
190000,,,364.8242,-243.7676,38489.0547,364.8242,8.8538,602.0756,11.5921,,,
190000,9593.2639,1000.0,,,,,,,,,,
190000,,,,,,,,,,1000,9947.7918,31.1822
190500,,,460.2407,-53.4989,102460.8438,460.2407,7.5519,407.3437,12.2308,,,
191000,,,469.5228,-37.426,97020.3359,469.5228,8.4292,241.3292,15.06,,,
191000,,,,,,,,,,1000,10387.4606,37.8066
191500,,,415.3446,-143.1362,56850.1719,415.3446,7.9917,543.7279,9.0393,,,
192000,,,499.1057,19.881,129727.7344,499.1057,8.2355,595.6512,9.134,,,
192000,,,,,,,,,,1000,9308.042,40.865
192500,,,436.7991,-104.5024,158443.4531,436.7991,7.8341,519.4976,24.8868,,,
193000,,,464.8439,-48.7427,87082.5859,464.8439,9.1199,200.8746,13.6633,,,
193000,,,,,,,,,,1000,10034.0334,40.9728
193500,,,459.2416,-65.5708,134064.8906,459.2416,9.8041,708.4053,15.358,,,
194000,,,476.699,-28.0413,179820.6094,476.699,8.4319,809.5483,10.5227,,,
194000,,,,,,,,,,1000,10508.0184,41.0288
194500,,,399.7545,-183.6754,85128.7812,399.7545,8.2822,747.3057,17.2078,,,
195000,,,347.1628,-291.5084,57240.1875,347.1628,9.1317,459.6353,14.6626,,,
195000,10774.9375,1000.0,,,,,,,,,,
195000,,,,,,,,,,1000,10290.2741,33.2826
195500,,,368.6021,-245.8062,46955.1367,368.6021,7.8101,701.3571,19.0503,,,
196000,,,440.9685,-106.994,65305.2461,440.9685,8.0842,245.9067,23.1912,,,
196000,,,,,,,,,,1000,10181.2306,41.8328
196500,,,499.0204,9.2547,102007.4062,499.0204,8.0996,353.8373,41.7289,,,
197000,,,457.9988,-76.7067,127350.7188,457.9988,8.1371,324.0319,10.8299,,,
197000,,,,,,,,,,1000,9779.4995,40.862
197500,,,482.3313,-25.1469,86568.1719,482.3313,7.7966,611.9921,17.0503,,,
198000,,,420.1153,-153.1137,110126.3438,420.1153,10.9675,753.5838,28.8768,,,
198000,,,,,,,,,,1000,10472.1633,40.3963
198500,,,470.6348,-52.3879,96606.0156,470.6348,8.4074,561.3082,9.9187,,,
199000,,,465.4957,-64.2965,63437.2891,465.4957,7.0739,446.4331,13.1233,,,
199000,,,,,,,,,,1000,10395.3679,40.2871
199500,,,371.1746,-254.2119,79915.7812,371.1746,9.4623,516.6485,18.5041,,,
200000,,,354.3773,-289.3455,76611.5,354.3773,8.2688,633.1572,26.163,,,
200000,10749.54,1000.0,,,,,,,,,,
200000,,,,,,,,,,1000,10255.8745,31.3237
200500,,,485.9194,-25.1035,127155.4531,485.9194,8.3339,235.7312,24.3026,,,
201000,,,427.3775,-143.121,78273.8672,427.3775,8.9092,497.5386,19.8958,,,
201000,,,,,,,,,,1000,10624.237,41.1626
201500,,,375.3464,-247.7139,75643.9453,375.3464,8.6361,280.9113,24.8258,,,
202000,,,408.3805,-186.4974,58172.5547,408.3805,7.6441,282.2943,39.4246,,,
202000,,,,,,,,,,1000,9976.9357,41.2246
202500,,,389.933,-226.426,132079.0312,389.933,7.4715,478.5349,8.5852,,,
203000,,,459.0421,-86.3814,43268.5117,459.0421,7.5893,350.5038,6.1654,,,
203000,,,,,,,,,,1000,10440.0589,41.2036
203500,,,393.144,-217.0441,57383.9258,393.144,10.2612,849.8243,24.6873,,,
204000,,,472.1052,-61.4002,98979.125,472.1052,8.9377,468.575,13.1438,,,
204000,,,,,,,,,,1000,10828.4984,35.8667
204500,,,419.2783,-168.5423,77331.3281,419.2783,8.183,315.5763,11.6006,,,
205000,,,363.7199,-281.2783,66339.0859,363.7199,8.14,376.2385,13.6041,,,
205000,11075.205,1000.0,,,,,,,,,,
205000,,,,,,,,,,1000,10309.6267,32.669
205500,,,421.9349,-166.485,105294.7812,421.9349,11.456,332.5873,21.1764,,,
206000,,,388.1028,-237.0136,63691.9727,388.1028,8.6181,553.4728,8.7781,,,
206000,,,,,,,,,,1000,10660.8068,40.1291
206500,,,398.8526,-215.0333,56058.5664,398.8526,7.3371,210.6341,9.5301,,,
207000,,,409.6432,-192.5573,92196.7188,409.6432,8.7451,432.8108,24.2336,,,
207000,,,,,,,,,,1000,10725.4479,39.3842
207500,,,415.5134,-184.7467,135687.3906,415.5134,8.2029,459.9094,14.8741,,,
208000,,,439.6739,-138.7403,44970.7734,439.6739,7.5943,524.5059,31.8418,,,
208000,,,,,,,,,,1000,10285.6598,40.492
208500,,,376.1948,-267.4698,64106.2266,376.1948,7.9496,472.0272,20.9716,,,
209000,,,502.7563,-11.7026,163766.8125,502.7563,9.5569,506.4988,11.7519,,,
209000,,,,,,,,,,1000,10462.5754,40.4084
209500,,,448.0885,-123.7484,150327.7344,448.0885,8.8509,283.9008,18.7239,,,
210000,,,435.3974,-153.5004,129599.0547,435.3974,7.2386,476.4532,22.5985,,,
210000,11105.2401,1000.0,,,,,,,,,,
210000,,,,,,,,,,1000,10581.5338,32.6671
210500,,,436.2936,-146.3432,95459.7578,436.2936,10.6499,472.4574,25.5245,,,
211000,,,481.1157,-57.0552,122339.8672,481.1157,8.6623,577.5001,11.8467,,,
211000,,,,,,,,,,1000,10441.7355,34.3694
211500,,,499.7108,-23.2479,89606.8828,499.7108,8.4411,360.7468,30.9747,,,
212000,,,389.1244,-247.4554,58733.6328,389.1244,8.1088,335.3826,24.8269,,,
212000,,,,,,,,,,1000,10806.4203,40.6915
212500,,,421.7574,-179.4012,158348.3594,421.7574,9.6144,643.6832,33.2649,,,
213000,,,461.4209,-106.775,89393.4766,461.4209,8.6158,211.9861,7.6837,,,
213000,,,,,,,,,,1000,10757.2114,40.7632
213500,,,443.1923,-141.3478,59759.9688,443.1923,11.2297,686.3051,41.6538,,,
214000,,,448.5536,-131.4771,113960.25,448.5536,7.8471,638.8906,7.2735,,,
214000,,,,,,,,,,1000,10589.882,40.7098
214500,,,515.2521,-0.4666,137475.3906,515.2521,8.6133,460.3504,15.2334,,,
215000,,,396.3414,-240.0713,141509.875,396.3414,7.7187,618.1,17.7542,,,
215000,11096.1673,1000.0,,,,,,,,,,
215000,,,,,,,,,,1000,10357.8776,32.8441
215500,,,455.8842,-121.4362,84758.5078,455.8842,9.2505,536.1782,22.9545,,,
216000,,,535.6655,40.5878,186550.0938,535.6655,9.7999,627.0477,25.3521,,,
216000,,,,,,,,,,1000,10347.7264,40.3215
216500,,,466.2702,-98.8098,97133.2031,466.2702,8.0426,575.3081,17.0394,,,
217000,,,363.3028,-309.3955,100844.875,363.3028,8.0624,368.0235,10.7716,,,
217000,,,,,,,,,,1000,10537.4089,40.3868
217500,,,378.0585,-281.6116,70606.8359,378.0585,10.4557,475.8682,15.2069,,,
218000,,,431.3204,-172.9525,113012.25,431.3204,8.6054,367.3626,9.989,,,
218000,,,,,,,,,,1000,10704.5639,34.6937
218500,,,417.0739,-202.3222,110415.5547,417.0739,7.4948,363.1207,50.1064,,,
219000,,,466.7617,-107.1689,88743.1797,466.7617,7.9801,598.8288,9.5165,,,
219000,,,,,,,,,,1000,10619.5128,40.7791
219500,,,478.5565,-85.3459,116649.5391,478.5565,8.8989,591.775,13.7186,,,
220000,,,409.1789,-223.079,78863.0859,409.1789,8.7771,575.0688,12.8414,,,
220000,11215.4549,1000.0,,,,,,,,,,
220000,,,,,,,,,,1000,10662.8756,30.6689
220500,,,488.6389,-65.5566,146593.1094,488.6389,7.6504,327.7225,15.1496,,,
221000,,,415.7994,-209.6756,124904.1172,415.7994,7.8857,604.302,10.5128,,,
221000,,,,,,,,,,1000,10657.8759,38.676
221500,,,379.3413,-282.9066,34845.1836,379.3413,8.8581,551.0192,5.9408,,,
222000,,,544.4552,41.2356,186376.4219,544.4552,7.914,342.4487,17.3241,,,
222000,,,,,,,,,,1000,10561.6387,39.3112
222500,,,432.879,-178.899,57594.9961,432.879,8.0602,435.9874,13.2855,,,
223000,,,425.8888,-196.7105,130326.4922,425.8888,7.756,358.4676,13.1354,,,
223000,,,,,,,,,,1000,10788.5297,37.3578
223500,,,422.1043,-202.673,80919.2656,422.1043,8.8928,580.7918,27.2829,,,
224000,,,417.3398,-213.4918,46982.1328,417.3398,8.056,483.6385,18.7451,,,
224000,,,,,,,,,,1000,10698.3422,40.7432
224500,,,523.4502,2.0608,100981.9375,523.4502,9.124,479.0382,58.2067,,,
225000,,,418.4725,-216.1646,77502.2031,418.4725,8.0025,256.3526,19.975,,,
225000,11208.3912,1000.0,,,,,,,,,,
225000,,,,,,,,,,1000,10788.9339,33.3612
225500,,,390.1358,-271.196,76915.2109,390.1358,9.3734,478.3896,13.5418,,,
226000,,,406.6453,-240.6515,134580.9844,406.6453,6.4497,331.4694,31.3663,,,
226000,,,,,,,,,,1000,10824.5015,41.5501
226500,,,468.9229,-115.933,194605.6875,468.9229,7.9125,612.7314,12.7602,,,
227000,,,442.7258,-168.4221,88904.8359,442.7258,8.6742,635.9088,13.196,,,
227000,,,,,,,,,,1000,10819.2176,41.2202
227500,,,448.3109,-159.4963,79627.2891,448.3109,8.6439,568.9014,13.7142,,,
228000,,,496.022,-63.8456,124710.3984,496.022,8.2852,812.2426,32.2382,,,
228000,,,,,,,,,,1000,10495.3292,40.8022
228500,,,486.161,-84.3812,120990.3516,486.161,7.9583,488.8194,32.6769,,,
229000,,,359.6184,-338.1647,64672.7695,359.6184,6.97,414.4479,13.1339,,,
229000,,,,,,,,,,1000,10570.3666,40.9091
229500,,,428.9519,-200.926,53646.6914,428.9519,9.6055,398.0138,9.1455,,,
230000,,,428.5865,-200.5848,86214.4609,428.5865,9.8393,430.4261,26.0927,,,
230000,10907.8341,1000.0,,,,,,,,,,
230000,,,,,,,,,,1000,10504.9517,33.1337
230500,,,415.1678,-230.8013,91353.3047,415.1678,7.4987,444.7158,18.5147,,,
231000,,,504.5917,-51.4177,95640.0,504.5917,8.5796,178.9285,10.186,,,
231000,,,,,,,,,,1000,10831.9379,40.7314
231500,,,527.7347,-6.1027,130732.2734,527.7347,7.3499,284.427,24.9083,,,
232000,,,471.7327,-121.9939,162495.5156,471.7327,8.9512,600.95,8.2465,,,
232000,,,,,,,,,,1000,11018.8859,40.2844
232500,,,525.5824,-12.2549,187992.1094,525.5824,7.2017,138.5758,23.5242,,,
233000,,,473.3925,-114.3718,91739.2891,473.3925,9.5151,739.5233,34.6678,,,
233000,,,,,,,,,,1000,10832.8909,37.9276
233500,,,503.7764,-58.995,210062.7344,503.7764,7.0727,153.6125,11.6763,,,
234000,,,420.7406,-225.1686,67224.7109,420.7406,7.4847,505.8992,33.1326,,,
