env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
0,176.8021,36.1,,,,,,,,,,,,,
36,,,36,170.8415,4.2242,,,,,,,,,,
61,,,25,110.9312,31.5067,,,,,,,,,,
75,,,14,66.8519,31.8117,,,,,,,,,,
89,,,14,66.6331,31.7908,,,,,,,,,,
104,,,15,71.5333,31.676,,,,,,,,,,
119,,,15,71.613,31.7568,,,,,,,,,,
134,,,15,71.4969,31.0862,,,,,,,,,,
149,,,15,71.2891,31.6456,,,,,,,,,,
164,,,15,71.6846,31.5104,,,,,,,,,,
178,,,14,66.8383,31.48,,,,,,,,,,
192,,,14,66.6869,31.4155,,,,,,,,,,
206,,,14,66.5713,31.4363,,,,,,,,,,
221,,,15,71.5549,31.4284,,,,,,,,,,
235,,,14,66.7838,31.4112,,,,,,,,,,
250,,,15,71.6712,31.4617,,,,,,,,,,
265,,,15,71.4125,31.1259,,,,,,,,,,
279,,,14,66.6776,31.4945,,,,,,,,,,
293,,,14,66.7609,31.35,,,,,,,,,,
309,,,16,76.045,31.4294,,,,,,,,,,
323,,,14,66.903,31.477,,,,,,,,,,
337,,,14,66.8097,31.4513,,,,,,,,,,
351,,,14,66.9712,30.9597,,,,,,,,,,
365,,,14,66.9288,31.2925,,,,,,,,,,
380,,,15,71.4519,31.1843,,,,,,,,,,
395,,,15,71.296,31.4771,,,,,,,,,,
410,,,15,71.4375,31.3647,,,,,,,,,,
441,,,31,156.703,31.3191,,,,,,,,,,
488,,,47,236.9619,31.1591,,,,,,,,,,
500,,,,,,2.2898,0.2326,0.4986,-13.0562,32.0583,2.6494,-0.5169,6.2471,60.6194,2.2909
513,,,25,125.4933,31.8331,,,,,,,,,,
536,,,23,116.5766,31.6198,,,,,,,,,,
553,,,17,81.8335,32.0064,,,,,,,,,,
570,,,17,81.5153,32.0172,,,,,,,,,,
587,,,17,81.6045,31.8529,,,,,,,,,,
605,,,18,86.7729,31.8819,,,,,,,,,,
624,,,19,95.3759,31.8876,,,,,,,,,,
640,,,16,76.3319,31.818,,,,,,,,,,
656,,,16,76.716,31.8267,,,,,,,,,,
672,,,16,76.4076,31.7869,,,,,,,,,,
689,,,17,81.3961,31.8363,,,,,,,,,,
705,,,16,76.344,31.8109,,,,,,,,,,
722,,,17,81.557,31.8521,,,,,,,,,,
738,,,16,76.488,31.8135,,,,,,,,,,
754,,,16,76.38,31.85,,,,,,,,,,
771,,,17,81.0902,31.8777,,,,,,,,,,
790,,,19,93.9593,31.8211,,,,,,,,,,
807,,,17,81.4144,31.8334,,,,,,,,,,
823,,,16,76.5003,31.8901,,,,,,,,,,
843,,,20,99.5618,31.5893,,,,,,,,,,
858,,,15,71.4686,31.3895,,,,,,,,,,
873,,,15,71.8726,31.8919,,,,,,,,,,
890,,,17,81.171,32.1425,,,,,,,,,,
905,,,15,71.6729,31.6273,,,,,,,,,,
921,,,16,76.3217,31.9195,,,,,,,,,,
938,,,17,81.1523,31.952,,,,,,,,,,
954,,,16,76.2681,31.865,,,,,,,,,,
969,,,15,71.7287,31.3336,,,,,,,,,,
985,,,16,76.2883,31.9729,,,,,,,,,,
1000,,,,,,1.6671,0.2197,0.2221,-25.4462,24.6674,1.6638,-0.1398,5.356,10.494,0.6101
1011,,,26,126.6674,31.6001,,,,,,,,,,
1047,,,36,174.9671,31.606,,,,,,,,,,
1063,,,16,76.1961,31.8915,,,,,,,,,,
1091,,,28,138.497,31.8852,,,,,,,,,,
1111,,,20,100.1727,31.6682,,,,,,,,,,
1128,,,17,81.5486,31.8744,,,,,,,,,,
1146,,,18,87.2285,31.9905,,,,,,,,,,
1172,,,26,127.9977,31.7402,,,,,,,,,,
1191,,,19,93.9844,31.2835,,,,,,,,,,
1215,,,24,121.4601,31.3545,,,,,,,,,,
1231,,,16,76.7557,31.3989,,,,,,,,,,
1251,,,20,99.4518,31.3666,,,,,,,,,,
1271,,,20,98.7169,31.4382,,,,,,,,,,
1288,,,17,81.1624,31.3351,,,,,,,,,,
1306,,,18,88.2708,31.2491,,,,,,,,,,
1321,,,15,71.8133,31.4988,,,,,,,,,,
1345,,,24,118.2719,31.2913,,,,,,,,,,
1363,,,18,88.0334,31.5955,,,,,,,,,,
1385,,,22,107.1541,31.9118,,,,,,,,,,
1404,,,19,93.645,31.8508,,,,,,,,,,
1425,,,21,103.9623,31.6618,,,,,,,,,,
1451,,,26,124.0564,31.4015,,,,,,,,,,
1468,,,17,81.3274,31.8679,,,,,,,,,,
1485,,,17,81.4387,31.7733,,,,,,,,,,
1500,,,,,,1.5888,0.21,0.2424,-35.6074,45.112,1.4669,-0.1734,8.1755,36.8958,0.8856
1501,,,16,76.5391,31.2891,,,,,,,,,,
1534,,,33,150.2873,31.8036,,,,,,,,,,
1551,,,17,83.2494,31.5826,,,,,,,,,,
1567,,,16,76.5439,31.378,,,,,,,,,,
1584,,,17,81.4052,31.465,,,,,,,,,,
1626,,,42,193.7631,31.2663,,,,,,,,,,
1644,,,18,86.8343,31.9709,,,,,,,,,,
1660,,,16,76.6251,31.8727,,,,,,,,,,
1676,,,16,76.2318,31.8829,,,,,,,,,,
1694,,,18,88.7784,31.7969,,,,,,,,,,
1715,,,21,105.7382,31.8203,,,,,,,,,,
1736,,,21,104.9387,31.7452,,,,,,,,,,
1752,,,16,76.4475,31.8197,,,,,,,,,,
1774,,,22,107.854,31.54,,,,,,,,,,
1789,,,15,71.621,31.8319,,,,,,,,,,
