env_steps,return,length,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
115000,,,,,,,,,,1000,5644.6179,31.5156
115500,,,-400.1896,6.1752,0.0018,-0.0322,3.1171,163.5068,7.088,,,
116000,,,-395.8794,4.2097,0.0023,-0.0343,3.4579,220.228,8.7756,,,
116000,,,,,,,,,,1000,5747.0354,36.559
116500,,,-410.0318,3.932,0.002,-0.0344,3.4717,271.8654,6.3626,,,
117000,,,-406.9605,4.6974,0.0016,-0.0315,2.9,229.243,7.6934,,,
117000,,,,,,,,,,1000,5576.98,35.7929
117500,,,-408.9664,3.9929,0.0018,-0.0324,2.745,188.1728,8.5145,,,
118000,,,-416.4206,4.7523,0.0019,-0.0344,2.9768,166.5507,9.5734,,,
118000,,,,,,,,,,1000,5611.2578,36.6726
118500,,,-409.4655,4.6513,0.0022,-0.0361,2.8973,183.7503,9.4505,,,
119000,,,-414.832,6.4334,0.0016,-0.031,2.6123,167.6706,9.266,,,
119000,,,,,,,,,,1000,5709.2146,36.6796
119500,,,-416.6456,4.6021,0.002,-0.0335,2.692,115.0238,6.5563,,,
120000,,,-421.6584,4.2507,0.0017,-0.0312,3.1205,253.4864,6.9742,,,
120000,6108.3436,1000.0,,,,,,,,,,
120000,,,,,,,,,,1000,5723.6512,31.7602
120500,,,-418.7026,5.3934,0.0019,-0.0352,3.0849,279.78,7.0995,,,
121000,,,-427.2912,4.9076,0.0017,-0.033,2.7874,170.2817,7.2272,,,
121000,,,,,,,,,,1000,5674.8751,36.0041
121500,,,-428.4644,7.1295,0.0018,-0.0326,3.3604,144.1938,9.9471,,,
122000,,,-434.43,5.0969,0.0021,-0.037,3.0228,297.5545,7.6547,,,
122000,,,,,,,,,,1000,5833.6206,35.8344
122500,,,-431.8366,5.9066,0.0021,-0.0355,3.1053,200.4925,13.2687,,,
123000,,,-437.7137,4.5219,0.0017,-0.0306,2.8106,264.2315,8.1119,,,
123000,,,,,,,,,,1000,5938.4577,35.7984
123500,,,-443.2986,4.8323,0.0022,-0.0347,3.0357,357.394,9.0593,,,
124000,,,-436.8689,6.0042,0.0018,-0.0335,4.0443,414.4386,6.8837,,,
124000,,,,,,,,,,1000,5928.5607,32.6306
124500,,,-439.8886,4.8491,0.0017,-0.0322,3.1053,208.7692,6.7654,,,
125000,,,-440.575,5.0931,0.0018,-0.0321,3.5347,278.9308,9.7577,,,
125000,6254.5742,1000.0,,,,,,,,,,
125000,,,,,,,,,,1000,5978.6724,25.341
125500,,,-450.0846,3.713,0.0017,-0.0308,3.3207,342.193,4.6844,,,
126000,,,-457.8471,4.289,0.0018,-0.0323,2.8119,143.0633,6.2672,,,
126000,,,,,,,,,,1000,6013.0225,35.3372
126500,,,-453.8292,5.5288,0.002,-0.0329,3.3055,383.4486,8.0201,,,
127000,,,-452.5929,4.3373,0.0019,-0.0348,3.0635,156.1877,7.552,,,
127000,,,,,,,,,,1000,5984.9992,35.8075
127500,,,-465.7383,5.0341,0.0019,-0.0306,3.1643,381.5238,8.9653,,,
128000,,,-467.3755,5.5677,0.0017,-0.0312,3.1962,197.1402,8.633,,,
128000,,,,,,,,,,1000,6139.612,28.9087
128500,,,-465.4407,4.9437,0.0016,-0.0285,2.7617,226.5935,13.7926,,,
129000,,,-462.2292,4.1646,0.0017,-0.0325,2.8034,184.6401,7.0174,,,
129000,,,,,,,,,,1000,6086.6155,31.1067
129500,,,-469.6069,4.6744,0.0016,-0.0303,3.1545,207.8667,8.6072,,,
130000,,,-473.7352,4.0282,0.0018,-0.0335,2.8666,177.08,5.131,,,
130000,6614.1796,1000.0,,,,,,,,,,
130000,,,,,,,,,,1000,6161.6209,30.7659
130500,,,-477.9028,5.4052,0.0019,-0.0332,3.1834,238.497,11.7422,,,
131000,,,-474.4472,4.3536,0.0017,-0.0311,3.0316,138.3276,6.0844,,,
131000,,,,,,,,,,1000,6152.7462,36.3693
131500,,,-484.0104,4.0302,0.0014,-0.0278,2.8324,263.3484,6.8764,,,
132000,,,-489.6582,5.1852,0.0016,-0.0302,3.5146,135.5529,6.9393,,,
132000,,,,,,,,,,1000,6183.3287,36.1362
132500,,,-479.028,4.151,0.0016,-0.0312,3.3444,233.6128,7.9601,,,
133000,,,-490.4994,4.851,0.0016,-0.0307,3.0271,209.5074,4.8839,,,
133000,,,,,,,,,,1000,6344.4929,36.2666
133500,,,-492.7186,5.2946,0.0017,-0.0314,4.1142,372.317,7.5675,,,
134000,,,-492.512,5.2007,0.0016,-0.0301,2.9501,222.674,9.7075,,,
134000,,,,,,,,,,1000,6329.1164,35.4612
134500,,,-499.4611,5.8028,0.0016,-0.0315,3.3498,187.1088,8.3618,,,
135000,,,-494.2394,4.7789,0.0016,-0.0302,3.4458,334.093,7.4463,,,
135000,6727.3794,1000.0,,,,,,,,,,
135000,,,,,,,,,,1000,6254.6946,29.8315
135500,,,-501.0801,5.5096,0.0017,-0.0297,3.4504,338.2085,9.4767,,,
136000,,,-503.9942,4.6366,0.0018,-0.0325,3.459,321.3917,8.6824,,,
136000,,,,,,,,,,1000,6422.8607,35.9694
136500,,,-505.3032,3.7286,0.0016,-0.0319,3.494,448.3357,8.7812,,,
137000,,,-515.1312,5.1135,0.0017,-0.0312,3.3909,208.8332,6.9302,,,
137000,,,,,,,,,,1000,6463.0414,35.3636
137500,,,-513.7617,5.2178,0.0014,-0.0281,3.3875,293.1766,5.1829,,,
138000,,,-519.5992,6.0528,0.0018,-0.0316,3.5059,345.6166,10.2956,,,
138000,,,,,,,,,,1000,6436.4902,35.7053
138500,,,-519.2709,4.7859,0.0015,-0.0293,3.1658,132.3465,7.3522,,,
139000,,,-523.9485,4.4095,0.0013,-0.0258,3.8269,502.1762,8.6404,,,
139000,,,,,,,,,,1000,6495.4251,33.824
139500,,,-522.9233,5.6063,0.0017,-0.0312,3.829,195.8627,5.5484,,,
140000,,,-530.1967,5.7285,0.0017,-0.0317,3.4348,412.9638,8.7371,,,
140000,7064.6161,1000.0,,,,,,,,,,
140000,,,,,,,,,,1000,6598.2465,30.5929
140500,,,-532.0583,6.7787,0.0019,-0.0323,3.5214,191.2538,10.7837,,,
141000,,,-534.5619,5.62,0.0012,-0.0255,3.5167,304.2433,9.7258,,,
141000,,,,,,,,,,1000,6590.1989,35.7002
141500,,,-536.0731,5.1188,0.0017,-0.0325,3.376,179.043,5.9432,,,
142000,,,-542.1211,4.8569,0.0014,-0.027,4.0904,478.1332,9.7917,,,
142000,,,,,,,,,,1000,6750.9597,37.0885
142500,,,-540.1725,6.0462,0.0013,-0.0256,3.77,215.5706,11.3458,,,
143000,,,-542.3626,4.1075,0.0014,-0.0282,3.6451,377.5095,4.8763,,,
143000,,,,,,,,,,1000,6674.3896,37.2118
143500,,,-546.7558,4.0594,0.0016,-0.0308,3.836,206.2205,5.3698,,,
144000,,,-549.6986,6.8143,0.0013,-0.0273,3.6331,359.7564,10.0804,,,
144000,,,,,,,,,,1000,6689.6043,36.4462
144500,,,-551.4025,4.9819,0.0013,-0.0272,3.2214,214.5809,9.4588,,,
145000,,,-556.5993,4.3222,0.0013,-0.027,3.755,463.0079,4.3916,,,
145000,7304.6824,1000.0,,,,,,,,,,
145000,,,,,,,,,,1000,6834.8141,31.1158
145500,,,-554.5121,3.5409,0.0015,-0.0298,3.7897,237.8616,6.286,,,
146000,,,-555.2431,4.64,0.0016,-0.0298,3.1792,314.755,8.6739,,,
146000,,,,,,,,,,1000,6722.5471,35.6882
146500,,,-558.8182,5.0489,0.0018,-0.029,55.7535,968.3451,11.9288,,,
147000,,,-558.3995,4.5463,0.0014,-0.0279,4.0039,240.6732,9.7128,,,
147000,,,,,,,,,,1000,6870.4751,35.654
147500,,,-565.6912,5.9168,0.0013,-0.028,3.4488,302.6008,7.4379,,,
148000,,,-564.6506,6.9803,0.0013,-0.0272,3.5169,232.0159,11.1489,,,
148000,,,,,,,,,,1000,6944.6563,35.9042
148500,,,-565.7643,4.771,0.0014,-0.027,4.1403,420.7459,4.6991,,,
149000,,,-571.0508,7.4705,0.0015,-0.0279,3.4636,159.8077,11.287,,,
149000,,,,,,,,,,1000,6887.2641,35.9598
149500,,,-574.712,4.8637,0.0011,-0.0258,3.4959,253.5551,8.9139,,,
150000,,,-578.8935,6.0296,0.0014,-0.0285,3.8748,385.092,9.0159,,,
150000,7740.695,1000.0,,,,,,,,,,
150000,,,,,,,,,,1000,7086.5437,31.2114
150500,,,-580.4934,4.7698,0.0015,-0.0296,3.8276,454.2979,7.0397,,,
151000,,,-582.3965,8.0746,0.0012,-0.0265,4.9199,631.5139,13.9992,,,
151000,,,,,,,,,,1000,7028.7951,32.3704
151500,,,-587.6696,10.5744,0.0012,-0.0238,4.1229,455.981,10.7878,,,
152000,,,-585.4724,8.371,0.0012,-0.0261,3.9822,334.7699,13.5251,,,
152000,,,,,,,,,,1000,7142.5122,30.3681
152500,,,-588.4069,5.0036,0.0013,-0.0275,3.9789,444.0379,8.563,,,
153000,,,-592.6762,7.3491,0.0014,-0.0289,3.8928,313.5535,7.7309,,,
153000,,,,,,,,,,1000,7219.5785,36.1923
153500,,,-594.1695,5.1923,0.0012,-0.0271,5.298,604.8085,12.6561,,,
154000,,,-594.5588,4.2693,0.0014,-0.0284,4.8287,649.5324,9.0337,,,
154000,,,,,,,,,,1000,7163.2213,36.4868
154500,,,-600.4445,6.0165,0.0012,-0.0252,3.9901,227.5029,12.9986,,,
155000,,,-601.0599,5.9045,0.001,-0.0235,4.0787,251.4356,9.3306,,,
155000,7797.116,1000.0,,,,,,,,,,
155000,,,,,,,,,,1000,7252.3527,31.8992
155500,,,-603.3714,5.9063,0.0013,-0.0276,3.5438,204.978,11.344,,,
156000,,,-606.9446,8.892,0.0012,-0.0257,4.4111,454.2318,13.2536,,,
156000,,,,,,,,,,1000,7255.2408,37.1806
156500,,,-608.1751,9.024,0.0013,-0.0256,4.0157,413.4635,25.0699,,,
157000,,,-610.0834,5.9344,0.001,-0.024,3.265,113.1133,13.8466,,,
157000,,,,,,,,,,1000,7370.2747,38.0089
157500,,,-613.3806,7.0321,0.0011,-0.0236,4.3716,304.4218,10.4746,,,
158000,,,-615.0674,8.1226,0.0014,-0.0281,4.8729,613.2523,12.912,,,
158000,,,,,,,,,,1000,7428.3358,34.7265
158500,,,-618.512,8.7908,0.0014,-0.0255,4.8376,624.8995,15.4573,,,
159000,,,-622.0931,8.7343,0.0009,-0.022,4.4907,496.014,11.5265,,,
159000,,,,,,,,,,1000,7565.4287,33.9458
159500,,,-623.287,4.8693,0.001,-0.022,4.3241,518.6298,10.727,,,
160000,,,-625.1001,7.1076,0.001,-0.0232,4.3133,341.905,15.9437,,,
160000,8124.5236,1000.0,,,,,,,,,,
160000,,,,,,,,,,1000,7472.5535,29.1115
160500,,,-628.4266,14.2077,0.0014,-0.0278,4.2566,475.424,25.1398,,,
161000,,,-630.4216,5.4129,0.0011,-0.0242,4.1532,311.6842,13.7132,,,
161000,,,,,,,,,,1000,7539.1324,30.1664
161500,,,-630.2901,7.5828,0.001,-0.0235,5.321,749.5865,13.9049,,,
162000,,,-636.963,5.5966,0.0009,-0.0222,3.87,636.6418,5.3043,,,
162000,,,,,,,,,,1000,7629.9847,36.5339
162500,,,-638.9875,10.8375,0.0012,-0.0263,5.4502,769.4059,16.2576,,,
163000,,,-640.6415,11.578,0.0014,-0.0267,4.5317,207.8277,16.0158,,,
163000,,,,,,,,,,1000,7753.8636,34.1627
163500,,,-643.5444,6.433,0.0009,-0.022,4.6791,553.2276,13.1964,,,
164000,,,-643.0733,6.468,0.0011,-0.0248,4.5318,529.7671,12.9588,,,
164000,,,,,,,,,,1000,7693.8583,36.0565
164500,,,-647.3559,7.3039,0.0012,-0.0255,4.3249,446.4505,15.7846,,,
165000,,,-647.5574,7.1807,0.0009,-0.0225,5.5565,815.5673,10.1016,,,
165000,8156.7561,1000.0,,,,,,,,,,
165000,,,,,,,,,,1000,7710.0145,32.2333
165500,,,-651.5329,5.0965,0.0012,-0.0252,5.5158,893.1611,14.5578,,,
166000,,,-655.6943,10.5042,0.0011,-0.0252,4.4288,715.8885,16.3765,,,
166000,,,,,,,,,,1000,7797.1062,36.6358
166500,,,-657.4813,5.6606,0.0011,-0.025,4.4551,347.558,13.9759,,,
167000,,,-659.3505,8.0681,0.0013,-0.0265,4.6853,659.9166,15.5575,,,
167000,,,,,,,,,,1000,7743.7822,36.9213
167500,,,-661.9624,4.0101,0.0011,-0.0241,5.867,758.1271,12.475,,,
168000,,,-663.0435,8.8059,0.0008,-0.0215,3.9744,290.8109,17.3038,,,
168000,,,,,,,,,,1000,7877.9255,36.886
168500,,,-666.3718,7.6433,0.001,-0.023,4.6949,541.8263,11.3057,,,
169000,,,-670.2438,11.4913,0.001,-0.023,4.1791,405.9846,21.5885,,,
169000,,,,,,,,,,1000,7778.3156,36.858
169500,,,-669.8647,6.0652,0.0008,-0.0208,4.4858,674.4048,9.6687,,,
170000,,,-672.2321,4.5945,0.0009,-0.022,4.4368,422.5041,10.1146,,,
170000,8538.757,1000.0,,,,,,,,,,
170000,,,,,,,,,,1000,7848.6945,31.7263
170500,,,-674.6222,7.0299,0.001,-0.0225,4.6167,726.4542,11.7605,,,
171000,,,-677.1966,7.8027,0.0011,-0.0241,4.0519,331.3936,14.2566,,,
171000,,,,,,,,,,1000,7858.042,35.2677
171500,,,-678.6761,3.6582,0.0011,-0.0224,5.9994,1006.4601,6.0809,,,
172000,,,-683.1404,4.6908,0.0009,-0.0209,4.8449,636.2105,17.5748,,,
172000,,,,,,,,,,1000,8049.424,32.5568
172500,,,-684.7172,6.4459,0.0007,-0.0183,5.5981,705.3303,8.6399,,,
173000,,,-686.9875,11.0323,0.0009,-0.0218,4.162,323.3977,10.8608,,,
173000,,,,,,,,,,1000,8078.0822,33.8072
173500,,,-688.1127,7.2797,0.001,-0.0232,4.4028,385.9766,12.2598,,,
174000,,,-693.3916,8.689,0.0011,-0.0231,5.662,701.2271,15.0146,,,
174000,,,,,,,,,,1000,8066.8851,36.7674
174500,,,-693.8536,7.3954,0.0007,-0.02,5.6216,962.4175,13.3997,,,
175000,,,-696.3978,7.8085,0.001,-0.0213,4.8428,643.1395,9.6092,,,
175000,8614.8943,1000.0,,,,,,,,,,
175000,,,,,,,,,,1000,8262.3867,31.4288
175500,,,-698.8754,6.7894,0.0009,-0.0232,5.3591,829.2573,17.2648,,,
176000,,,-701.6989,11.9434,0.0008,-0.0204,4.3029,335.5629,28.343,,,
176000,,,,,,,,,,1000,8190.0909,35.7718
176500,,,-703.3902,7.9993,0.0009,-0.0229,4.4083,688.7072,20.2726,,,
177000,,,-702.5787,9.4801,0.0008,-0.0206,4.6516,820.6191,17.2351,,,
177000,,,,,,,,,,1000,8224.6308,35.8118
177500,,,-706.2213,5.7352,0.001,-0.0233,4.2525,474.4782,18.2605,,,
178000,,,-709.3326,11.3966,0.0011,-0.0242,4.9908,819.8043,21.6172,,,
178000,,,,,,,,,,1000,8233.0364,35.7185
178500,,,-711.018,8.1558,0.0012,-0.0253,6.3262,865.1057,15.8068,,,
179000,,,-714.3765,9.2436,0.0008,-0.0213,5.3075,668.8718,14.7414,,,
179000,,,,,,,,,,1000,8218.086,36.2328
179500,,,-715.4979,10.4314,0.0008,-0.0209,6.0658,953.433,23.7227,,,
180000,,,-718.2573,4.5692,0.0008,-0.0201,5.4433,707.4092,14.446,,,
180000,8935.2729,1000.0,,,,,,,,,,
180000,,,,,,,,,,1000,8154.0498,31.5619
180500,,,-721.0183,7.0163,0.001,-0.0208,6.2236,722.15,15.4497,,,
181000,,,-721.9977,8.7229,0.0008,-0.0206,5.9137,1179.928,21.0802,,,
181000,,,,,,,,,,1000,8317.8729,35.9957
181500,,,-725.1965,12.4631,0.001,-0.0213,6.4731,511.4947,23.2943,,,
182000,,,-726.4582,5.2737,0.0008,-0.0178,4.6322,593.85,15.6055,,,
182000,,,,,,,,,,1000,8236.7983,36.0069
182500,,,-726.7806,5.7654,0.0008,-0.02,5.1876,646.5278,20.9717,,,
183000,,,-730.3328,4.1181,0.0008,-0.02,5.9159,1011.9809,7.4846,,,
183000,,,,,,,,,,1000,8354.4883,35.9712
183500,,,-731.5713,9.2233,0.001,-0.0218,6.1659,948.5475,29.3474,,,
184000,,,-735.6508,8.949,0.0008,-0.0202,5.3744,734.2983,23.815,,,
184000,,,,,,,,,,1000,8416.7918,35.7632
184500,,,-733.9256,9.9683,0.001,-0.0223,5.2846,804.6636,20.9153,,,
185000,,,-738.842,8.7577,0.0008,-0.021,5.8786,620.0873,25.3258,,,
185000,9154.3497,1000.0,,,,,,,,,,
185000,,,,,,,,,,1000,1206.6717,31.0349
185500,,,-737.3809,4.6019,0.0009,-0.0222,4.8847,854.6981,9.0359,,,
186000,,,-738.3271,11.6892,0.0007,-0.0206,5.5048,390.2364,26.8001,,,
186000,,,,,,,,,,1000,8563.8722,35.9106
186500,,,-740.7233,9.1524,0.0007,-0.0188,5.2186,215.867,16.4945,,,
187000,,,-744.9301,13.7322,0.0007,-0.0178,5.7428,987.9443,22.621,,,
187000,,,,,,,,,,1000,8652.2381,36.9105
187500,,,-746.5598,10.7987,0.0009,-0.0222,6.5812,1422.5223,32.9075,,,
188000,,,-748.7349,6.5054,0.0008,-0.0214,6.3875,1161.8698,16.7965,,,
188000,,,,,,,,,,1000,8368.4225,36.8662
188500,,,-749.0833,5.7534,0.0007,-0.019,4.6261,644.1257,13.7502,,,
189000,,,-749.2523,12.4768,0.0007,-0.0189,5.6538,1038.2739,20.2041,,,
189000,,,,,,,,,,1000,8423.9493,36.7693
189500,,,-754.0167,9.8061,0.0007,-0.0192,5.7032,402.4435,19.4066,,,
190000,,,-758.7029,7.8911,0.0008,-0.0195,5.2953,663.1188,8.6339,,,
190000,8992.3512,1000.0,,,,,,,,,,
190000,,,,,,,,,,1000,8602.6973,31.4556
190500,,,-756.9309,11.1115,0.0006,-0.017,6.4382,1165.0671,13.6413,,,
191000,,,-763.8795,9.2345,0.0007,-0.018,5.804,601.2736,15.9116,,,
191000,,,,,,,,,,1000,8282.1267,36.6144
191500,,,-763.1593,5.2429,0.0007,-0.0193,7.4424,1127.5052,13.1618,,,
192000,,,-763.8012,9.5024,0.0008,-0.0218,5.2919,579.1749,25.2491,,,
192000,,,,,,,,,,1000,8551.5018,36.2895
192500,,,-762.3928,10.0187,0.0007,-0.019,7.4813,1342.1527,13.8994,,,
193000,,,-766.923,13.4582,0.0008,-0.0212,6.0763,1200.8623,36.3578,,,
193000,,,,,,,,,,1000,8608.2189,36.4008
193500,,,-769.645,15.0058,0.0007,-0.0169,6.0376,701.4471,24.9267,,,
194000,,,-771.1612,12.0669,0.0009,-0.0193,5.4805,736.8969,21.542,,,
194000,,,,,,,,,,1000,8769.2338,35.1843
194500,,,-771.1288,12.1515,0.0014,-0.0255,5.9794,780.5266,34.0087,,,
195000,,,-776.665,18.2335,0.0008,-0.0206,6.8069,1101.2996,24.3477,,,
195000,6222.2701,1000.0,,,,,,,,,,
195000,,,,,,,,,,1000,8594.0215,25.5469
195500,,,-773.8937,11.0986,0.0007,-0.017,7.5165,1564.4039,15.9836,,,
196000,,,-778.3406,4.8563,0.0005,-0.0152,6.4988,947.2796,11.1309,,,
196000,,,,,,,,,,1000,8336.6029,33.5269
196500,,,-778.3687,16.7882,0.0009,-0.0228,6.636,771.9765,18.904,,,
197000,,,-782.6901,8.7831,0.0006,-0.0183,5.6294,721.7173,7.2221,,,
197000,,,,,,,,,,1000,8664.6246,36.0062
197500,,,-784.1199,12.3777,0.0008,-0.0211,6.0513,897.6928,24.8886,,,
198000,,,-787.5286,7.4183,0.0008,-0.0198,7.4561,1683.6366,29.3739,,,
198000,,,,,,,,,,1000,8731.5896,31.7392
198500,,,-787.6158,10.17,0.0008,-0.0196,6.9726,946.0582,17.8173,,,
199000,,,-792.0822,9.7913,0.0006,-0.0172,7.0614,1233.3185,11.2576,,,
199000,,,,,,,,,,1000,8563.0875,34.1305
199500,,,-786.527,10.7133,0.0007,-0.0195,6.1114,609.777,21.4317,,,
200000,,,-790.0034,19.3374,0.0008,-0.0208,5.5438,838.7872,35.2714,,,
200000,9438.8159,1000.0,,,,,,,,,,
200000,,,,,,,,,,1000,8814.6286,28.7014
200500,,,-792.8593,6.469,0.0005,-0.0167,5.7654,183.8129,12.6614,,,
201000,,,-795.7031,6.0349,0.0007,-0.0183,5.8625,655.2781,20.9598,,,
201000,,,,,,,,,,1000,8859.3072,36.4823
201500,,,-795.0102,12.6059,0.0007,-0.018,6.077,510.9468,28.6466,,,
202000,,,-800.9523,9.1911,0.0008,-0.0208,7.1817,1330.0096,19.3256,,,
202000,,,,,,,,,,1000,8680.7668,35.9913
202500,,,-802.911,19.8731,0.0006,-0.0179,6.9849,1589.9816,27.0526,,,
203000,,,-806.5524,11.9123,0.0007,-0.0179,6.2709,641.7387,17.9348,,,
203000,,,,,,,,,,1000,9077.0649,34.0521
203500,,,-803.0817,11.3427,0.0008,-0.0209,6.9817,1310.314,15.3189,,,
204000,,,-804.4949,8.4825,0.0008,-0.0208,6.8045,973.7549,23.2961,,,
204000,,,,,,,,,,1000,9046.6899,36.0872
204500,,,-808.6835,4.9768,0.0007,-0.0181,7.0465,1283.6688,11.6199,,,
205000,,,-811.2586,7.6285,0.0008,-0.0201,6.1495,570.5847,21.3758,,,
205000,9643.1961,1000.0,,,,,,,,,,
205000,,,,,,,,,,1000,9057.5285,30.4569
205500,,,-814.6474,11.7308,0.0009,-0.0214,5.4877,435.6412,24.4115,,,
206000,,,-817.508,11.5371,0.0009,-0.0232,5.8958,926.2695,10.895,,,
206000,,,,,,,,,,1000,8931.0039,37.3006
206500,,,-818.8925,5.7163,0.0008,-0.0203,5.2951,765.874,15.9084,,,
207000,,,-817.6271,11.7183,0.0005,-0.0158,5.6933,744.2789,11.7324,,,
207000,,,,,,,,,,1000,9268.371,38.3544
207500,,,-818.9864,9.418,0.0006,-0.0169,5.1462,516.4825,14.067,,,
208000,,,-826.7449,9.5604,0.0008,-0.0211,5.5369,823.1995,14.6321,,,
208000,,,,,,,,,,1000,9092.1005,36.3366
208500,,,-825.934,6.8446,0.0007,-0.0192,5.7382,380.7253,16.8092,,,
209000,,,-825.8411,13.3099,0.0007,-0.018,6.8968,1162.6648,32.7231,,,
209000,,,,,,,,,,1000,9190.0939,35.6296
209500,,,-828.4194,14.4382,0.0005,-0.0154,7.7316,1075.2958,24.3471,,,
210000,,,-832.1621,4.954,0.0006,-0.0164,6.7605,1019.8846,15.2974,,,
210000,9819.907,1000.0,,,,,,,,,,
210000,,,,,,,,,,1000,9216.2132,31.4695
210500,,,-828.7282,4.6286,0.0005,-0.0166,7.9366,1679.5477,11.1258,,,
211000,,,-831.3221,13.1433,0.0006,-0.0188,7.677,780.768,30.5118,,,
211000,,,,,,,,,,1000,8957.0808,36.6979
211500,,,-831.1104,18.3654,0.0008,-0.0184,6.9786,929.9431,46.693,,,
212000,,,-837.2468,9.9292,0.0007,-0.0187,7.2469,1258.6926,9.2197,,,
212000,,,,,,,,,,1000,8863.4028,36.7324
212500,,,-836.1848,12.849,0.0007,-0.0207,5.6176,825.9544,24.2741,,,
213000,,,-842.3187,6.0742,0.0007,-0.0188,6.8704,800.5549,12.7999,,,
213000,,,,,,,,,,1000,9170.5182,36.1477
213500,,,-841.4408,8.0933,0.0006,-0.0136,7.1589,1641.7233,18.441,,,
214000,,,-840.8589,7.4424,0.0007,-0.0193,6.2927,623.3307,25.1568,,,
214000,,,,,,,,,,1000,9251.0335,35.8599
214500,,,-846.6436,21.1832,0.0008,-0.0196,7.22,1217.5088,45.1695,,,
215000,,,-850.7846,10.8039,0.0006,-0.0174,5.9438,759.9493,21.2719,,,
215000,10046.7044,1000.0,,,,,,,,,,
215000,,,,,,,,,,1000,9115.5346,30.913
215500,,,-845.9418,10.5318,0.0009,-0.02,7.954,1924.076,14.3566,,,
216000,,,-850.924,11.8533,0.0008,-0.0173,7.6324,1759.1357,13.9982,,,
216000,,,,,,,,,,1000,9171.6002,35.8671
216500,,,-851.8882,6.0069,0.0008,-0.0185,6.7559,1249.8209,20.377,,,
217000,,,-856.0915,15.0069,0.0006,-0.0169,6.8057,1027.9269,28.7869,,,
217000,,,,,,,,,,1000,9421.8412,36.2385
217500,,,-855.5734,14.6261,0.0008,-0.0182,5.4461,416.3367,25.4217,,,
218000,,,-855.3807,7.842,0.0008,-0.0191,7.538,1747.389,22.0374,,,
218000,,,,,,,,,,1000,9247.3823,36.6814
218500,,,-855.8963,7.6588,0.0008,-0.0206,7.1505,1049.8357,10.5944,,,
219000,,,-859.5605,12.1148,0.0008,-0.0205,7.0332,678.3354,12.8757,,,
219000,,,,,,,,,,1000,9292.1503,35.8316
219500,,,-862.5734,17.6658,0.0008,-0.0209,6.9633,671.408,26.5036,,,
220000,,,-859.5598,11.3176,0.0007,-0.0178,5.6078,533.3163,17.0076,,,
220000,10127.869,1000.0,,,,,,,,,,
220000,,,,,,,,,,1000,9386.8541,31.0738
220500,,,-865.9083,7.7766,0.0005,-0.0158,7.0149,1283.174,7.765,,,
221000,,,-866.885,25.5611,0.0007,-0.0196,8.3369,1739.6843,49.3194,,,
221000,,,,,,,,,,1000,9251.9299,35.8468
221500,,,-863.4874,6.5759,0.0006,-0.0164,5.4148,509.2506,20.7143,,,
222000,,,-869.6945,9.1493,0.0005,-0.016,7.019,1051.0922,30.8609,,,
222000,,,,,,,,,,1000,9329.6204,33.7045
222500,,,-867.4219,11.0713,0.0006,-0.0165,6.4115,1718.769,27.0352,,,
223000,,,-873.0609,15.2875,0.0007,-0.0184,6.035,642.6428,23.2002,,,
223000,,,,,,,,,,1000,9549.5729,35.7288
223500,,,-876.6552,18.2247,0.0006,-0.0174,7.0833,1455.7958,33.6206,,,
224000,,,-875.1825,8.7324,0.0007,-0.0192,8.2983,1316.412,22.243,,,
224000,,,,,,,,,,1000,9569.9031,35.7566
224500,,,-875.9724,5.2688,0.0006,-0.0178,6.4584,1434.103,13.4003,,,
225000,,,-880.5938,8.3231,0.0006,-0.0174,6.545,1320.6345,15.3874,,,
225000,10090.4104,1000.0,,,,,,,,,,
225000,,,,,,,,,,1000,9137.0165,31.0405
225500,,,-878.4136,14.9033,0.0007,-0.0204,5.0631,271.0703,15.1186,,,
226000,,,-881.9045,21.4783,0.0008,-0.0196,8.151,1358.5315,34.4913,,,
226000,,,,,,,,,,1000,9425.6164,36.1142
226500,,,-884.775,10.6818,0.0008,-0.0216,6.3369,791.6133,28.0867,,,
227000,,,-887.9836,9.5022,0.0009,-0.0197,7.0133,1319.8162,24.8815,,,
227000,,,,,,,,,,1000,9491.186,36.2637
227500,,,-887.961,10.8344,0.0007,-0.0194,6.9602,805.7289,14.2615,,,
228000,,,-890.8107,9.595,0.0006,-0.0163,5.981,923.2594,22.0942,,,
228000,,,,,,,,,,1000,9401.213,35.7428
228500,,,-890.4832,31.3654,0.0009,-0.0197,5.6988,410.7887,35.9695,,,
229000,,,-887.9548,19.0961,0.0008,-0.0205,8.1095,1832.8193,42.9502,,,
229000,,,,,,,,,,1000,9401.4526,33.6104
229500,,,-894.9205,8.7295,0.0006,-0.0178,6.9911,1595.0016,31.5439,,,
230000,,,-897.9661,14.4805,0.0007,-0.0169,6.3028,1708.0336,30.986,,,
230000,10162.9837,1000.0,,,,,,,,,,
230000,,,,,,,,,,1000,9412.1892,30.832
230500,,,-897.7245,13.3987,0.0007,-0.0176,9.0361,1407.0996,21.4248,,,
231000,,,-898.1105,9.9564,0.0006,-0.0174,7.4735,952.8423,12.812,,,
231000,,,,,,,,,,1000,9446.7235,35.6293
231500,,,-896.4365,15.8593,0.0008,-0.0183,7.0522,1299.9873,30.5376,,,
