env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
89500,,,0.3631,0.9262,0.1115,-383.7657,7.0625,0.069,-0.2244,6.3441,423.2383,5.7275,,,
90000,,,0.3571,0.9238,0.1087,-381.4945,7.4851,0.0674,-0.2146,6.3362,445.1662,4.6566,,,
90000,6896.4877,1000.0,,,,,,,,,,,,,
90000,,,,,,,,,,,,,1000,6201.7658,15.8722
90500,,,0.3473,0.9238,0.1036,-392.5599,6.9791,0.0653,-0.2104,7.045,482.2015,3.5489,,,
91000,,,0.3402,0.9185,0.1021,-398.5469,8.3948,0.0619,-0.2071,6.1059,574.3651,5.0268,,,
91000,,,,,,,,,,,,,1000,6293.0688,16.8937
91500,,,0.3496,0.9328,0.1044,-402.6093,8.6772,0.0653,-0.2012,6.2579,460.0197,4.5639,,,
92000,,,0.3513,0.9193,0.1062,-396.0488,7.9114,0.0658,-0.2097,6.1074,609.1666,6.9301,,,
92000,,,,,,,,,,,,,1000,6476.072,17.2433
92500,,,0.3482,0.9208,0.1058,-403.0474,6.7479,0.0645,-0.2055,5.1577,213.1892,2.9228,,,
93000,,,0.3471,0.9338,0.1051,-404.866,7.7478,0.0647,-0.2094,5.5563,436.2489,6.6362,,,
93000,,,,,,,,,,,,,1000,6597.5189,17.0506
93500,,,0.3493,0.9397,0.1076,-414.0479,6.114,0.0642,-0.2149,5.1081,343.3591,4.305,,,
94000,,,0.3448,0.938,0.1054,-413.2099,9.1523,0.0632,-0.2074,5.6725,457.2207,6.5378,,,
94000,,,,,,,,,,,,,1000,6865.1337,17.5838
94500,,,0.345,0.9336,0.1036,-418.9812,6.2799,0.0642,-0.209,5.7597,262.9121,3.9323,,,
95000,,,0.3433,0.9266,0.1053,-414.8995,7.8431,0.0624,-0.2084,6.5559,758.7972,4.7524,,,
95000,7634.567,1000.0,,,,,,,,,,,,,
95000,,,,,,,,,,,,,1000,6827.0951,15.944
95500,,,0.3417,0.9345,0.1011,-430.7151,10.7308,0.0637,-0.2091,6.3802,292.8015,8.7169,,,
96000,,,0.342,0.9309,0.1035,-424.054,7.6673,0.0631,-0.2037,6.0767,444.7109,5.2766,,,
96000,,,,,,,,,,,,,1000,7068.9954,16.9776
96500,,,0.347,0.9329,0.1063,-430.61,9.2058,0.0637,-0.2122,7.6798,258.175,6.4659,,,
97000,,,0.3448,0.9273,0.1012,-437.3153,7.5482,0.0651,-0.2003,6.6573,420.829,5.7887,,,
97000,,,,,,,,,,,,,1000,7105.4847,17.5941
97500,,,0.3502,0.9474,0.0968,-440.228,6.8947,0.0694,-0.188,6.1676,320.4687,5.3054,,,
98000,,,0.3443,0.9475,0.1066,-444.5352,6.2338,0.0625,-0.2021,8.1584,494.8526,5.1387,,,
98000,,,,,,,,,,,,,1000,7169.2908,17.1538
98500,,,0.3463,0.9511,0.1052,-439.5391,7.659,0.0635,-0.2068,7.5878,552.5565,5.7065,,,
99000,,,0.3349,0.9384,0.1009,-457.0109,9.4878,0.0608,-0.1994,6.6415,439.967,8.1128,,,
99000,,,,,,,,,,,,,1000,7528.4315,17.1943
99500,,,0.3371,0.9362,0.101,-458.0803,8.4191,0.0613,-0.1997,6.4454,498.0918,5.7349,,,
100000,,,0.343,0.9642,0.1045,-454.9851,8.0214,0.0625,-0.2047,6.8709,564.4001,6.0972,,,
100000,8208.8364,1000.0,,,,,,,,,,,,,
100000,,,,,,,,,,,,,1000,7464.3321,16.2824
100500,,,0.3452,0.9393,0.1057,-450.5157,8.6246,0.0634,-0.2085,8.3427,671.8491,6.064,,,
101000,,,0.3397,0.9466,0.1032,-466.0245,10.304,0.0617,-0.2097,6.8048,455.3045,8.1352,,,
101000,,,,,,,,,,,,,1000,7636.1032,17.7454
101500,,,0.342,0.9522,0.1024,-475.5416,8.9254,0.0636,-0.205,7.5943,494.6874,6.7975,,,
102000,,,0.3375,0.9504,0.0996,-468.2569,6.5922,0.0619,-0.2012,6.7651,233.1138,7.0482,,,
102000,,,,,,,,,,,,,1000,7647.3713,18.1442
102500,,,0.3371,0.9572,0.0994,-480.4966,7.7662,0.0625,-0.2042,7.4624,323.6296,5.9591,,,
103000,,,0.3256,0.9456,0.0952,-491.6819,14.3224,0.059,-0.187,7.1365,324.7545,10.0274,,,
103000,,,,,,,,,,,,,1000,7624.6727,16.8056
103500,,,0.3287,0.9417,0.0949,-489.3852,7.8182,0.0605,-0.1937,6.7918,640.5794,6.6184,,,
104000,,,0.3313,0.9611,0.0816,-494.2631,9.4674,0.0687,-0.1577,7.0155,730.3003,8.1352,,,
104000,,,,,,,,,,,,,1000,7789.963,18.1888
104500,,,0.324,0.9461,0.0939,-495.6783,12.182,0.059,-0.1922,6.6073,465.1395,11.0039,,,
105000,,,0.3228,0.9512,0.0929,-507.3372,8.441,0.0587,-0.1849,10.1955,1142.5027,7.3219,,,
105000,8455.34,1000.0,,,,,,,,,,,,,
105000,,,,,,,,,,,,,1000,7771.69,15.541
105500,,,0.3242,0.9592,0.069,-511.5302,7.2987,0.0707,-0.1396,7.0217,630.3625,8.6545,,,
106000,,,0.3182,0.9481,0.0898,-522.4199,9.1187,0.0581,-0.1827,9.7027,979.991,4.6332,,,
106000,,,,,,,,,,,,,1000,7754.725,17.4728
106500,,,0.3188,0.9553,0.0916,-524.2684,9.8947,0.0575,-0.1788,9.7879,476.2695,8.2237,,,
107000,,,0.3282,0.9562,0.0958,-516.2104,9.6441,0.0599,-0.1876,7.7695,816.1807,10.1482,,,
107000,,,,,,,,,,,,,1000,7825.686,17.2337
107500,,,0.3142,0.9607,0.0909,-524.5832,6.5112,0.0554,-0.1807,8.4237,1020.7442,6.1546,,,
108000,,,0.3224,0.9606,0.0923,-525.2458,11.0987,0.0589,-0.1833,7.4985,444.0128,8.1839,,,
108000,,,,,,,,,,,,,1000,7902.9064,17.4983
108500,,,0.3189,0.9531,0.0922,-548.3851,11.9607,0.0573,-0.1782,8.7648,955.9249,10.9792,,,
109000,,,0.3099,0.9499,0.0856,-551.7985,8.9651,0.056,-0.1734,7.8974,523.8873,7.373,,,
109000,,,,,,,,,,,,,1000,7970.8959,16.9315
109500,,,0.3061,0.9555,0.1035,-549.8678,13.369,0.0469,-0.1894,9.449,695.4381,9.4358,,,
110000,,,0.3089,0.9671,0.0891,-554.5169,9.981,0.0539,-0.1773,7.4697,553.673,5.3647,,,
110000,8591.4333,1000.0,,,,,,,,,,,,,
110000,,,,,,,,,,,,,1000,7891.4799,15.4861
110500,,,0.3068,0.9586,0.0865,-557.3364,7.0718,0.0541,-0.1696,8.245,1087.0906,3.9041,,,
111000,,,0.3052,0.9535,0.0847,-564.5532,8.7459,0.0546,-0.1687,8.297,877.6681,7.2023,,,
111000,,,,,,,,,,,,,1000,7866.8882,17.2878
111500,,,0.3029,0.9578,0.0851,-571.1578,8.2592,0.0533,-0.1671,7.7604,1113.484,5.8482,,,
112000,,,0.298,0.95,0.0834,-572.9673,10.5692,0.0517,-0.1684,7.8964,856.5394,7.2639,,,
112000,,,,,,,,,,,,,1000,8160.7258,16.5532
112500,,,0.3038,0.9651,0.0857,-581.7523,10.5143,0.0533,-0.1719,8.7687,756.8455,13.1234,,,
113000,,,0.307,0.9661,0.0859,-581.2662,7.9312,0.0549,-0.1672,8.7569,1201.8776,6.4028,,,
113000,,,,,,,,,,,,,1000,8179.9264,17.8052
113500,,,0.3007,0.9569,0.0863,-586.8077,8.4767,0.0519,-0.1744,9.2394,893.9052,3.9717,,,
114000,,,0.3004,0.9577,0.0849,-593.0826,9.7074,0.0529,-0.1662,8.7675,871.3821,7.0364,,,
114000,,,,,,,,,,,,,1000,8003.7822,17.8597
114500,,,0.2925,0.951,0.0816,-600.186,10.5205,0.0507,-0.1573,18.3734,917.299,5.3582,,,
115000,,,0.3015,0.9579,0.0847,-604.3372,10.0596,0.0534,-0.1686,8.7759,953.256,10.0967,,,
115000,8604.1111,1000.0,,,,,,,,,,,,,
115000,,,,,,,,,,,,,1000,8258.4631,16.1268
115500,,,0.2926,0.9627,0.0825,-611.8326,11.1307,0.05,-0.1629,13.9483,1677.236,11.2557,,,
116000,,,0.2953,0.9615,0.0812,-616.3853,8.6152,0.0515,-0.1616,11.01,1452.3923,6.5921,,,
116000,,,,,,,,,,,,,1000,8203.5896,16.795
116500,,,0.2886,0.9627,0.0799,-619.6701,7.3905,0.0496,-0.1574,8.3936,760.2923,7.2188,,,
117000,,,0.3002,0.9591,0.0761,-614.4365,12.904,0.0553,-0.1553,8.7354,464.5956,10.1955,,,
117000,,,,,,,,,,,,,1000,8282.8654,17.3288
117500,,,0.2909,0.9565,0.0821,-623.8615,7.7715,0.0496,-0.1629,6.5462,670.2245,6.6318,,,
118000,,,0.2882,0.9733,0.0826,-637.1324,9.7521,0.0481,-0.1578,10.5338,1504.3865,9.3297,,,
118000,,,,,,,,,,,,,1000,8131.4418,17.895
118500,,,0.2845,0.9547,0.0781,-631.907,13.7951,0.0484,-0.1568,9.5285,1312.4347,9.2535,,,
119000,,,0.2831,0.952,0.0765,-638.0092,7.9092,0.0483,-0.1593,7.9634,989.8278,5.6385,,,
119000,,,,,,,,,,,,,1000,8478.3724,17.3933
119500,,,0.2793,0.9607,0.0765,-640.977,11.0909,0.0471,-0.154,9.4992,1083.7745,8.9999,,,
120000,,,0.2844,0.961,0.079,-648.4172,7.4091,0.0477,-0.1523,10.2058,1194.7509,6.7483,,,
120000,8967.5803,1000.0,,,,,,,,,,,,,
120000,,,,,,,,,,,,,1000,8422.3197,15.9985
120500,,,0.2848,0.9663,0.0803,-646.5933,8.4644,0.0482,-0.1533,9.7321,1296.9393,6.4497,,,
121000,,,0.2776,0.9567,0.0789,-656.9324,8.3612,0.045,-0.1575,8.0818,1289.4236,7.4733,,,
121000,,,,,,,,,,,,,1000,8467.4461,16.7949
121500,,,0.2842,0.9526,0.0786,-651.035,11.6572,0.0488,-0.1563,10.3711,1124.1687,12.0085,,,
122000,,,0.2864,0.9617,0.0807,-657.8423,9.8054,0.0482,-0.1601,8.4179,1044.5918,6.4425,,,
122000,,,,,,,,,,,,,1000,8288.566,16.7666
122500,,,0.2768,0.9607,0.0767,-663.7334,11.4791,0.0461,-0.1585,8.7469,1130.4019,11.8969,,,
123000,,,0.2732,0.961,0.0764,-671.0001,5.7476,0.0451,-0.1535,9.8862,1934.6843,3.7897,,,
123000,,,,,,,,,,,,,1000,8537.6904,16.3591
123500,,,0.2733,0.9569,0.0754,-671.5677,8.6459,0.0449,-0.1511,10.106,481.2727,5.6583,,,
124000,,,0.2735,0.9729,0.0785,-677.6607,8.9978,0.0437,-0.1554,8.8132,1066.9546,7.0491,,,
124000,,,,,,,,,,,,,1000,8671.2573,16.8977
124500,,,0.2756,0.9623,0.0774,-673.7094,8.2879,0.0451,-0.1541,9.9345,1286.7642,9.0737,,,
125000,,,0.2757,0.959,0.0789,-682.5477,5.7516,0.0444,-0.1563,10.1731,1777.859,7.0654,,,
125000,9371.3777,1000.0,,,,,,,,,,,,,
125000,,,,,,,,,,,,,1000,8515.1958,15.9409
125500,,,0.2751,0.9628,0.079,-682.5599,6.5361,0.0447,-0.1535,6.5106,448.7421,4.0847,,,
126000,,,0.2673,0.9573,0.0756,-688.8709,10.6931,0.0422,-0.1504,9.9809,1560.5021,7.0564,,,
126000,,,,,,,,,,,,,1000,8475.8273,16.5539
126500,,,0.2699,0.9613,0.0763,-689.3222,14.9102,0.0436,-0.1539,8.0526,762.8539,9.3496,,,
127000,,,0.2662,0.9568,0.0755,-692.2361,12.188,0.0423,-0.1517,9.3306,1617.5045,6.6723,,,
127000,,,,,,,,,,,,,1000,8684.007,16.8359
127500,,,0.2696,0.9833,0.0763,-695.6775,12.1015,0.0435,-0.154,10.8399,1540.3622,13.1508,,,
128000,,,0.273,0.9707,0.0782,-697.7238,7.4609,0.0438,-0.156,9.0017,1341.9602,6.8634,,,
128000,,,,,,,,,,,,,1000,8779.3107,17.6828
128500,,,0.2684,0.9591,0.0781,-699.1898,13.1351,0.0425,-0.1516,9.857,1462.7382,9.7814,,,
129000,,,0.2618,0.9699,0.0753,-706.4635,9.518,0.0404,-0.1485,8.2199,1027.3374,13.1859,,,
129000,,,,,,,,,,,,,1000,8728.4784,17.7209
129500,,,0.2717,0.9675,0.0759,-702.7182,7.6917,0.0446,-0.1498,8.2281,1467.3956,7.2274,,,
130000,,,0.267,0.9637,0.0772,-714.6994,14.2565,0.0418,-0.1539,8.3203,1117.359,5.9283,,,
130000,9411.1516,1000.0,,,,,,,,,,,,,
130000,,,,,,,,,,,,,1000,8583.8218,15.6289
130500,,,0.266,0.9702,0.0769,-714.3425,8.2645,0.0418,-0.1512,7.982,1498.2925,6.7983,,,
131000,,,0.2618,0.966,0.1799,-713.066,7.5914,0.0146,-0.3591,8.8085,1291.152,7.2455,,,
131000,,,,,,,,,,,,,1000,8773.1803,17.0689
131500,,,0.2598,0.9647,0.0735,-716.9141,8.5505,0.0406,-0.1459,9.2062,1378.5861,7.3812,,,
132000,,,0.2613,0.9637,0.0742,-720.5891,7.8314,0.0413,-0.1457,11.2029,2210.686,4.5954,,,
132000,,,,,,,,,,,,,1000,8796.3379,16.8765
132500,,,0.2593,0.958,0.075,-726.9619,13.3817,0.0404,-0.1502,9.5505,1767.0842,7.8353,,,
133000,,,0.249,0.9588,0.071,-729.6058,15.0568,0.0368,-0.1405,8.9809,959.0705,13.9128,,,
133000,,,,,,,,,,,,,1000,8744.3898,17.6582
133500,,,0.2609,0.9735,0.0726,-727.4928,13.255,0.0419,-0.1403,12.9146,2229.0667,8.0366,,,
134000,,,0.2611,0.9657,0.0756,-733.5219,7.6517,0.0412,-0.15,8.3303,587.6605,6.6365,,,
134000,,,,,,,,,,,,,1000,8772.2965,17.8432
134500,,,0.2543,0.9603,0.0736,-739.7292,10.2772,0.038,-0.1426,10.0377,1554.9928,9.0689,,,
135000,,,0.2519,0.9538,0.0719,-743.881,8.9042,0.0383,-0.1378,10.0565,1439.4874,6.3793,,,
135000,9081.511,1000.0,,,,,,,,,,,,,
135000,,,,,,,,,,,,,1000,9031.1867,15.2574
135500,,,0.255,0.9727,0.0759,-744.8625,8.8379,0.0376,-0.1484,9.1645,581.0287,7.1304,,,
136000,,,0.2558,0.9647,0.0735,-741.3859,10.9914,0.0393,-0.1522,7.2101,333.3047,14.517,,,
136000,,,,,,,,,,,,,1000,8727.8287,17.3084
136500,,,0.2548,0.9663,0.0595,-745.9676,7.6811,0.0428,-0.1196,10.6679,2403.2764,6.8956,,,
137000,,,0.2509,0.9589,0.0744,-751.6865,12.903,0.0369,-0.1449,8.4914,917.11,13.4097,,,
137000,,,,,,,,,,,,,1000,8946.576,16.9337
137500,,,0.2455,0.9451,0.0722,-753.3373,9.8727,0.036,-0.1411,7.8631,1509.6327,8.9405,,,
138000,,,0.2481,0.9595,0.068,-761.2752,7.6839,0.037,-0.1373,9.7978,1918.6516,4.723,,,
138000,,,,,,,,,,,,,1000,8850.0772,16.9871
138500,,,0.2446,0.9702,0.1641,-759.8005,9.7796,0.0151,-0.3421,7.5311,363.3904,6.5955,,,
139000,,,0.2458,0.9646,0.0718,-767.1366,7.4519,0.0352,-0.1431,8.9882,1749.4871,7.7527,,,
139000,,,,,,,,,,,,,1000,9003.909,17.0634
139500,,,0.2471,0.9664,0.0706,-764.6248,11.887,0.0364,-0.1436,9.7762,1905.623,6.9284,,,
140000,,,0.2424,0.9549,0.0714,-768.0732,8.0456,0.0344,-0.1431,10.7292,2224.8147,5.1238,,,
140000,9609.0992,1000.0,,,,,,,,,,,,,
140000,,,,,,,,,,,,,1000,9027.0205,16.1052
140500,,,0.2443,0.949,0.1132,-771.0586,11.0273,0.0231,-0.2051,7.4986,791.1219,9.5655,,,
141000,,,0.2456,0.9675,0.0718,-770.2463,10.1616,0.036,-0.1433,8.753,1636.9213,6.0953,,,
141000,,,,,,,,,,,,,1000,9124.7632,18.45
141500,,,0.2445,0.9611,0.0716,-774.8282,9.7588,0.0356,-0.142,8.8594,833.4532,9.2104,,,
142000,,,0.2408,0.9636,0.0702,-778.5484,12.7738,0.0346,-0.1399,10.3467,2471.7292,4.6627,,,
142000,,,,,,,,,,,,,1000,9199.1309,17.6598
142500,,,0.2394,0.9613,0.0717,-779.8953,6.7723,0.0338,-0.1407,8.7503,1804.5645,4.9218,,,
143000,,,0.2304,0.9596,0.0632,-781.9741,9.7897,0.033,-0.1262,9.9771,1693.4106,10.1375,,,
143000,,,,,,,,,,,,,1000,9056.5625,16.7043
143500,,,0.236,0.9636,0.0637,-783.5143,9.6132,0.0346,-0.127,8.108,1407.0999,10.6173,,,
144000,,,0.2343,0.9554,0.0676,-785.7601,13.4745,0.0336,-0.1341,12.731,3101.9321,9.2778,,,
144000,,,,,,,,,,,,,1000,9232.7285,16.8622
144500,,,0.2334,0.9434,0.0655,-790.781,15.0053,0.0335,-0.1308,9.2971,894.2982,7.101,,,
145000,,,0.2375,0.963,0.0704,-793.2841,9.5555,0.0331,-0.1353,11.3181,2601.5854,9.8437,,,
145000,9863.7466,1000.0,,,,,,,,,,,,,
145000,,,,,,,,,,,,,1000,9297.6114,15.4884
145500,,,0.2302,0.957,0.0653,-793.1549,16.2397,0.0321,-0.1335,7.6865,1460.7672,12.3313,,,
146000,,,0.226,0.9665,0.065,-800.0222,11.1988,0.0307,-0.1284,12.9702,2742.3386,4.961,,,
146000,,,,,,,,,,,,,1000,9236.5939,17.563
146500,,,0.2267,0.95,0.0683,-798.145,10.0189,0.0303,-0.1381,8.3057,1234.5767,5.377,,,
147000,,,0.2304,0.9608,0.0678,-801.3631,13.3193,0.0316,-0.1306,10.1912,1913.4514,12.6821,,,
147000,,,,,,,,,,,,,1000,9186.9286,16.9693
147500,,,0.2254,0.9544,0.0654,-804.4365,11.8359,0.0306,-0.132,11.2015,2405.9475,6.5687,,,
148000,,,0.2299,0.9516,0.069,-806.5276,9.6904,0.0308,-0.1373,11.2201,2968.6418,7.822,,,
148000,,,,,,,,,,,,,1000,9310.0373,16.7
148500,,,0.2266,0.953,0.0658,-814.5698,9.3002,0.0308,-0.1324,8.6811,1467.682,3.9346,,,
149000,,,0.2202,0.9561,0.0651,-811.8729,13.319,0.0285,-0.1343,11.4312,2640.5645,4.451,,,
149000,,,,,,,,,,,,,1000,9004.2942,16.9878
149500,,,0.2283,0.9579,0.067,-813.3671,11.3131,0.0308,-0.1311,8.4977,1250.8279,10.6395,,,
150000,,,0.2221,0.9538,0.0653,-818.9082,9.0153,0.0293,-0.1304,7.2964,1647.6556,9.6579,,,
150000,7490.3796,1000.0,,,,,,,,,,,,,
150000,,,,,,,,,,,,,1000,9070.5945,15.4561
150500,,,0.2227,0.9524,0.0668,-819.5754,11.9711,0.03,-0.1353,9.0368,1553.4437,5.6969,,,
151000,,,0.2316,0.9651,0.068,-819.1934,9.6568,0.0339,-0.1299,9.0141,1508.4755,12.1256,,,
151000,,,,,,,,,,,,,1000,3014.7726,17.4186
151500,,,0.2282,0.9536,0.0663,-817.1232,19.4336,0.0339,-0.1309,9.2294,1305.3792,8.2856,,,
152000,,,0.2243,0.9553,0.0667,-818.3826,8.2342,0.0306,-0.1335,13.0079,3157.6938,5.4402,,,
152000,,,,,,,,,,,,,1000,8954.2654,17.8456
152500,,,0.2262,0.9458,0.0669,-822.3674,8.4035,0.0316,-0.1314,12.0584,2279.1956,5.9407,,,
153000,,,0.2276,0.9528,0.0678,-827.9185,12.8034,0.0322,-0.1354,9.5225,1952.7649,8.5889,,,
153000,,,,,,,,,,,,,1000,9510.3248,17.2948
153500,,,0.2328,0.9472,0.0704,-831.256,8.6321,0.0333,-0.1383,10.9877,2221.5166,8.7094,,,
154000,,,0.2262,0.9401,0.0651,-831.2156,10.5808,0.0322,-0.1332,10.6095,1720.1533,16.2112,,,
154000,,,,,,,,,,,,,1000,9136.2374,16.8622
154500,,,0.2229,0.9465,0.0657,-835.9679,15.6665,0.0306,-0.1324,12.4087,2049.2334,9.4708,,,
155000,,,0.2208,0.9433,0.0664,-840.956,6.0632,0.0288,-0.129,8.5266,1345.8978,4.9607,,,
155000,9597.797,1000.0,,,,,,,,,,,,,
155000,,,,,,,,,,,,,1000,9544.1374,15.4364
155500,,,0.2216,0.9482,0.0663,-837.7746,9.9308,0.0294,-0.1308,16.4454,3807.2041,4.2889,,,
156000,,,0.2242,0.9512,0.0672,-841.5886,8.6409,0.0302,-0.1321,8.766,785.2084,8.1856,,,
156000,,,,,,,,,,,,,1000,9238.0784,17.5638
156500,,,0.2227,0.9321,0.0659,-845.1105,15.09,0.0298,-0.1331,8.6343,1484.1893,8.7858,,,
157000,,,0.2233,0.9468,0.0671,-844.0418,8.3892,0.03,-0.1336,8.9913,1220.5579,5.9784,,,
157000,,,,,,,,,,,,,1000,9322.5154,17.426
157500,,,0.228,0.9354,0.067,-848.1808,10.9881,0.032,-0.1344,7.8698,606.173,9.5513,,,
158000,,,0.2279,0.9421,0.0686,-848.6931,8.5766,0.0307,-0.1345,8.7746,921.7701,6.4103,,,
158000,,,,,,,,,,,,,1000,9221.5418,18.1186
158500,,,0.2248,0.9469,0.0681,-849.9866,9.7107,0.0303,-0.1363,8.2374,1662.1421,5.7779,,,
159000,,,0.2265,0.9431,0.0664,-852.402,12.1098,0.0318,-0.1305,11.7894,2655.3894,8.2747,,,
159000,,,,,,,,,,,,,1000,9517.7307,17.9593
159500,,,0.2242,0.9475,0.0674,-849.9396,7.9428,0.0307,-0.1298,8.5596,1239.853,8.3704,,,
160000,,,0.2191,0.9396,0.0655,-858.848,14.7815,0.0295,-0.1338,8.3927,1774.0391,8.7335,,,
160000,9514.2157,1000.0,,,,,,,,,,,,,
160000,,,,,,,,,,,,,1000,9604.2998,15.9542
160500,,,0.2181,0.931,0.0651,-863.3821,15.3903,0.029,-0.1331,11.1707,2914.968,11.1218,,,
161000,,,0.2172,0.9379,0.0647,-864.1097,6.8176,0.0288,-0.1275,13.3936,2264.5483,4.0779,,,
161000,,,,,,,,,,,,,1000,9602.3476,18.2136
161500,,,0.2241,0.9366,0.0667,-856.1884,13.5758,0.0324,-0.1351,10.7228,2284.4358,9.3704,,,
162000,,,0.233,0.9402,0.0693,-860.2465,7.8386,0.0364,-0.1334,10.8011,2044.286,5.2289,,,
162000,,,,,,,,,,,,,1000,1341.4032,17.6849
162500,,,0.2235,0.9414,0.0669,-867.0979,5.2842,0.0313,-0.1373,9.3932,895.7645,9.2698,,,
163000,,,0.2177,0.9264,0.0629,-872.8766,13.2174,0.0304,-0.1285,9.0656,1324.3417,6.1887,,,
163000,,,,,,,,,,,,,1000,9550.9754,16.839
163500,,,0.2159,0.928,0.0639,-874.1297,14.1831,0.0291,-0.1283,7.7306,1034.4774,14.1976,,,
164000,,,0.2213,0.9279,0.0661,-872.1551,18.89,0.0313,-0.1348,12.8625,2791.1936,9.5519,,,
164000,,,,,,,,,,,,,1000,9399.7964,17.2755
164500,,,0.2225,0.9404,0.0674,-867.1392,22.1503,0.0309,-0.1353,8.7955,1597.5221,10.3921,,,
165000,,,0.221,0.9273,0.0649,-875.5691,4.004,0.0312,-0.1335,10.3517,1210.6365,4.0749,,,
165000,10202.2773,1000.0,,,,,,,,,,,,,
165000,,,,,,,,,,,,,1000,8581.1683,16.6955
165500,,,0.2296,0.9265,0.0698,-874.3846,6.3704,0.0327,-0.1372,8.8618,465.4877,9.0825,,,
166000,,,0.2189,0.9332,0.0642,-877.6589,9.0241,0.0302,-0.1289,10.7592,3259.5625,6.2996,,,
166000,,,,,,,,,,,,,1000,9588.099,17.378
166500,,,0.2258,0.9342,0.0681,-878.8831,7.5998,0.0326,-0.1327,8.405,1314.4907,8.5423,,,
167000,,,0.216,0.9303,0.0642,-881.0402,13.0206,0.029,-0.1249,25.1685,4861.0063,11.9016,,,
167000,,,,,,,,,,,,,1000,9242.6123,17.4313
167500,,,0.2214,0.9266,0.0667,-886.0527,11.001,0.0311,-0.128,9.3362,2673.5029,5.6429,,,
168000,,,0.2156,0.9258,0.0637,-885.674,9.4936,0.0291,-0.124,12.6243,1556.9379,9.3862,,,
168000,,,,,,,,,,,,,1000,9787.3566,17.6818
168500,,,0.2231,0.9104,0.0663,-885.214,8.2895,0.0327,-0.1304,18.8263,3312.3208,5.0198,,,
169000,,,0.2164,0.9243,0.065,-890.0078,7.7144,0.0293,-0.1268,15.812,3724.135,7.4801,,,
169000,,,,,,,,,,,,,1000,2982.0696,17.6216
169500,,,0.2292,0.9301,0.0686,-887.3096,9.7019,0.0332,-0.1379,10.495,679.1242,6.3221,,,
170000,,,0.2295,0.9289,0.0682,-884.6037,5.4356,0.0342,-0.1359,9.7967,1083.2742,7.0613,,,
170000,10421.9642,1000.0,,,,,,,,,,,,,
170000,,,,,,,,,,,,,1000,9971.9771,15.9852
170500,,,0.2251,0.9219,0.0678,-891.8351,16.0974,0.0317,-0.1341,17.3212,2871.4163,7.0605,,,
171000,,,0.2218,0.9291,0.0673,-891.8233,5.5532,0.0315,-0.1355,8.9029,1374.3138,4.682,,,
171000,,,,,,,,,,,,,1000,9446.0819,17.6946
171500,,,0.2149,0.9181,0.0625,-897.8618,10.5861,0.0296,-0.1239,8.8513,1556.3732,10.4451,,,
172000,,,0.2231,0.9217,0.0678,-900.4267,5.5875,0.0311,-0.1345,13.5529,2312.8757,5.2811,,,
172000,,,,,,,,,,,,,1000,9493.8878,16.9745
172500,,,0.2277,0.9295,0.0683,-895.2591,7.8815,0.0326,-0.1388,8.8083,693.1224,8.1414,,,
173000,,,0.2234,0.9156,0.067,-901.6497,5.3498,0.0314,-0.1303,12.7943,3005.5769,6.9828,,,
173000,,,,,,,,,,,,,1000,9931.8064,17.8638
173500,,,0.2181,0.9153,0.066,-901.2227,9.0055,0.03,-0.1322,9.6967,2070.4585,5.0304,,,
174000,,,0.2145,0.9168,0.0653,-907.9599,6.138,0.0291,-0.1288,8.9972,1092.4631,11.2277,,,
174000,,,,,,,,,,,,,1000,9801.1781,16.9949
174500,,,0.2223,0.9161,0.0651,-900.7009,9.424,0.0319,-0.1312,14.369,4099.6025,5.9778,,,
175000,,,0.2268,0.9306,0.0685,-909.3081,12.0702,0.032,-0.1356,42.869,2258.9231,9.8064,,,
175000,10256.6755,1000.0,,,,,,,,,,,,,
175000,,,,,,,,,,,,,1000,9547.8952,15.8302
175500,,,0.2241,0.913,0.0666,-906.4244,5.9021,0.0322,-0.131,11.5532,2842.7495,6.5528,,,
176000,,,0.2072,0.9047,0.0625,-919.2324,15.9226,0.0267,-0.1254,21.2596,1291.3301,7.163,,,
176000,,,,,,,,,,,,,1000,9719.2998,17.5978
176500,,,0.2181,0.9143,0.065,-916.7461,9.3207,0.0303,-0.126,12.2207,3271.2761,7.8827,,,
177000,,,0.208,0.9018,0.0614,-921.3337,8.4443,0.0273,-0.1235,11.2971,1765.0604,12.6288,,,
177000,,,,,,,,,,,,,1000,9844.0275,17.8293
177500,,,0.2073,0.9048,0.0605,-916.908,6.5873,0.028,-0.1253,13.2091,1984.1173,4.4861,,,
178000,,,0.2104,0.8991,0.062,-924.1067,11.0981,0.0283,-0.1238,12.8711,3581.2886,7.5649,,,
178000,,,,,,,,,,,,,1000,9767.1337,17.0621
178500,,,0.2064,0.9029,0.0607,-923.118,22.8886,0.0278,-0.1203,16.2631,2983.6284,17.8154,,,
179000,,,0.2152,0.9061,0.0643,-923.4011,9.1021,0.0292,-0.1263,11.8648,1667.9746,8.2904,,,
179000,,,,,,,,,,,,,1000,2846.0023,17.9121
179500,,,0.2141,0.9077,0.0633,-917.9385,5.0251,0.0291,-0.127,11.8372,1038.5746,6.478,,,
