env_steps,return,length,train/length,train/return,FPS,l2,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
140650,,,50,-2.2371,102.4606,,,,,,,
140700,,,50,-2.3226,103.5725,,,,,,,
140750,,,50,-6.4119,104.0067,,,,,,,
140800,,,50,-2.55,103.2056,,,,,,,
140850,,,50,-8.0328,103.1977,,,,,,,
140900,,,50,-6.7172,107.4571,,,,,,,
140950,,,50,-7.6159,103.4757,,,,,,,
141000,,,,,,0.0002,8.6869,0.1738,0.0002,0.0077,3.1526,0.7197
141000,,,50,-3.2675,102.7458,,,,,,,
141050,,,50,-8.0168,103.3137,,,,,,,
141100,,,50,-3.8384,103.1152,,,,,,,
141150,,,50,-5.0242,106.0429,,,,,,,
141200,,,50,-6.6947,107.2957,,,,,,,
141250,,,50,-5.4821,106.6271,,,,,,,
141300,,,50,-6.5655,108.1794,,,,,,,
141350,,,50,-3.3923,106.3325,,,,,,,
141400,,,50,-7.2157,106.6249,,,,,,,
141450,,,50,-6.3985,104.4817,,,,,,,
141500,,,,,,0.0002,8.5698,0.1526,0.0002,0.0076,2.9185,0.3873
141500,,,50,-6.3652,102.6605,,,,,,,
141550,,,50,-5.336,103.3873,,,,,,,
141600,,,50,-5.8481,102.9941,,,,,,,
141650,,,50,-5.056,102.6909,,,,,,,
141700,,,50,-5.0356,103.5784,,,,,,,
141750,,,50,-5.4504,101.8108,,,,,,,
141800,,,50,-8.7907,102.5451,,,,,,,
141850,,,50,-5.1822,102.9197,,,,,,,
141900,,,50,-7.2842,99.5783,,,,,,,
141950,,,50,-7.0252,102.3055,,,,,,,
142000,,,,,,0.0002,8.6168,0.3011,0.0002,0.007,2.7069,0.8038
142000,,,50,-7.3759,102.4617,,,,,,,
142050,,,50,-8.0541,102.0771,,,,,,,
142100,,,50,-7.0914,103.5379,,,,,,,
142150,,,50,-7.407,103.2141,,,,,,,
142200,,,50,-4.4726,101.8184,,,,,,,
142250,,,50,-6.3015,103.2199,,,,,,,
142300,,,50,-3.3977,101.6402,,,,,,,
142350,,,50,-8.2152,101.9091,,,,,,,
142400,,,50,-5.859,102.3499,,,,,,,
142450,,,50,-7.5953,102.473,,,,,,,
142500,,,,,,0.0002,8.5477,0.1848,0.0002,0.0051,1.293,0.8121
142500,,,50,-8.4596,103.0956,,,,,,,
142550,,,50,-6.9668,102.2289,,,,,,,
142600,,,50,-7.4071,103.6965,,,,,,,
142650,,,50,-5.1893,102.8002,,,,,,,
142700,,,50,-7.3307,104.9343,,,,,,,
142750,,,50,-8.4257,106.9065,,,,,,,
142800,,,50,-5.2901,106.7306,,,,,,,
142850,,,50,-8.2629,107.3489,,,,,,,
142900,,,50,-7.3535,106.9838,,,,,,,
142950,,,50,-3.6629,107.1711,,,,,,,
143000,,,,,,0.0002,8.5084,0.2584,0.0002,0.0088,3.6048,0.9943
143000,,,50,-6.857,107.6323,,,,,,,
143050,,,50,-4.6435,106.7716,,,,,,,
143100,,,50,-7.3672,106.8885,,,,,,,
143150,,,50,-5.1276,106.2209,,,,,,,
143200,,,50,-5.8758,107.0369,,,,,,,
143250,,,50,-5.1804,106.2156,,,,,,,
143300,,,50,-7.0759,106.1766,,,,,,,
143350,,,50,-6.4486,107.615,,,,,,,
143400,,,50,-2.6894,106.6544,,,,,,,
143450,,,50,-6.2036,106.8345,,,,,,,
143500,,,,,,0.0002,8.3761,0.1234,0.0002,0.006,2.7838,0.5476
143500,,,50,-7.0777,106.4932,,,,,,,
143550,,,50,-4.0989,107.3892,,,,,,,
143600,,,50,-3.1838,107.5982,,,,,,,
143650,,,50,-7.2294,108.4255,,,,,,,
143700,,,50,-8.1336,108.5295,,,,,,,
143750,,,50,-3.4576,107.6167,,,,,,,
143800,,,50,-4.7973,106.8094,,,,,,,
143850,,,50,-7.7244,106.78,,,,,,,
143900,,,50,-6.2808,105.76,,,,,,,
143950,,,50,-5.2021,107.1987,,,,,,,
144000,,,,,,0.0002,8.3055,0.183,0.0002,0.0077,3.817,0.6997
144000,,,50,-4.7812,106.353,,,,,,,
144050,,,50,-5.4984,106.111,,,,,,,
144100,,,50,-1.861,106.9235,,,,,,,
144150,,,50,-5.2738,106.4055,,,,,,,
144200,,,50,-6.6785,106.2192,,,,,,,
144250,,,50,-8.1315,106.8172,,,,,,,
144300,,,50,-7.2679,105.9438,,,,,,,
144350,,,50,-9.6059,106.6294,,,,,,,
144400,,,50,-7.5869,107.4868,,,,,,,
144450,,,50,-4.077,107.4911,,,,,,,
144500,,,,,,0.0003,8.2793,0.1272,0.0003,0.008,4.7122,0.6404
144500,,,50,-5.4742,107.8076,,,,,,,
144550,,,50,-7.0695,107.2345,,,,,,,
144600,,,50,-4.4018,108.6039,,,,,,,
144650,,,50,-4.0999,107.2675,,,,,,,
144700,,,50,-2.9378,107.5529,,,,,,,
144750,,,50,-7.2991,107.6798,,,,,,,
144800,,,50,-3.5635,106.4866,,,,,,,
144850,,,50,-4.5114,107.1831,,,,,,,
144900,,,50,-4.2007,107.4917,,,,,,,
144950,,,50,-4.2128,107.3798,,,,,,,
145000,,,,,,0.0003,8.1758,0.166,0.0003,0.0117,6.1626,0.8123
145000,-4.389,50.0,,,,,,,,,,
145000,,,50,-3.2334,91.1889,,,,,,,
145050,,,50,-6.7013,106.9656,,,,,,,
145100,,,50,-6.9571,106.8801,,,,,,,
145150,,,50,-7.8012,107.9649,,,,,,,
145200,,,50,-4.422,106.8774,,,,,,,
145250,,,50,-5.3723,106.617,,,,,,,
145300,,,50,-6.4114,106.8109,,,,,,,
145350,,,50,-6.3485,106.4718,,,,,,,
145400,,,50,-8.3896,104.4905,,,,,,,
145450,,,50,-6.5156,103.7965,,,,,,,
145500,,,,,,0.0003,8.21,0.1188,0.0003,0.0048,2.8056,0.553
145500,,,50,-4.0925,107.3174,,,,,,,
145550,,,50,-5.5692,107.9615,,,,,,,
145600,,,50,-4.2765,106.3645,,,,,,,
145650,,,50,-6.7834,107.3579,,,,,,,
145700,,,50,-5.943,107.6462,,,,,,,
145750,,,50,-6.6674,107.1744,,,,,,,
145800,,,50,-3.4667,107.4364,,,,,,,
145850,,,50,-7.829,107.5043,,,,,,,
145900,,,50,-6.2804,106.9915,,,,,,,
145950,,,50,-6.2501,107.1745,,,,,,,
146000,,,,,,0.0002,8.1554,0.1846,0.0002,0.0063,2.7689,0.6973
146000,,,50,-4.8119,107.6607,,,,,,,
146050,,,50,-5.3388,106.1411,,,,,,,
146100,,,50,-6.4884,105.5778,,,,,,,
146150,,,50,-7.5542,107.1171,,,,,,,
146200,,,50,-6.2369,106.2947,,,,,,,
146250,,,50,-5.71,106.5234,,,,,,,
146300,,,50,-7.9176,106.3221,,,,,,,
146350,,,50,-4.8368,106.0521,,,,,,,
146400,,,50,-6.5946,105.951,,,,,,,
146450,,,50,-6.8723,105.9924,,,,,,,
146500,,,,,,0.0003,8.0737,0.1368,0.0003,0.007,4.002,0.525
146500,,,50,-8.0458,106.9241,,,,,,,
146550,,,50,-5.095,107.7584,,,,,,,
146600,,,50,-8.104,106.7591,,,,,,,
146650,,,50,-4.8569,106.8241,,,,,,,
146700,,,50,-2.5949,105.8322,,,,,,,
146750,,,50,-6.1807,107.3344,,,,,,,
146800,,,50,-7.1111,106.2403,,,,,,,
146850,,,50,-5.0374,106.5686,,,,,,,
146900,,,50,-3.9106,98.7771,,,,,,,
146950,,,50,-5.6533,103.768,,,,,,,
147000,,,,,,0.0002,8.0029,0.154,0.0002,0.0075,3.9592,0.7431
147000,,,50,-4.8242,102.712,,,,,,,
147050,,,50,-7.4335,103.1138,,,,,,,
147100,,,50,-5.5139,102.893,,,,,,,
147150,,,50,-5.1333,102.8249,,,,,,,
147200,,,50,-6.3525,102.7626,,,,,,,
147250,,,50,-2.2995,102.491,,,,,,,
147300,,,50,-7.0262,103.2943,,,,,,,
147350,,,50,-7.2874,102.6034,,,,,,,
147400,,,50,-7.692,102.9254,,,,,,,
147450,,,50,-8.8535,103.1315,,,,,,,
147500,,,,,,0.0002,7.9338,0.1482,0.0002,0.0066,3.157,0.5508
147500,,,50,-6.2619,102.5802,,,,,,,
147550,,,50,-7.7702,101.9843,,,,,,,
147600,,,50,-4.2851,103.5892,,,,,,,
147650,,,50,-4.7506,103.8128,,,,,,,
147700,,,50,-4.2634,103.5758,,,,,,,
147750,,,50,-6.3333,99.8619,,,,,,,
147800,,,50,-7.9564,104.0641,,,,,,,
147850,,,50,-6.1119,102.5113,,,,,,,
147900,,,50,-2.727,106.7124,,,,,,,
147950,,,50,-7.6712,106.0916,,,,,,,
148000,,,,,,0.0003,7.8973,0.1049,0.0003,0.0053,2.096,0.529
148000,,,50,-5.1547,107.3346,,,,,,,
148050,,,50,-5.7942,107.2796,,,,,,,
148100,,,50,-5.2451,107.0069,,,,,,,
148150,,,50,-8.4438,108.0149,,,,,,,
148200,,,50,-2.4027,106.9175,,,,,,,
148250,,,50,-3.8291,106.1122,,,,,,,
148300,,,50,-6.7201,106.3623,,,,,,,
148350,,,50,-4.2868,108.5761,,,,,,,
148400,,,50,-3.3552,106.9006,,,,,,,
148450,,,50,-2.2121,103.5121,,,,,,,
148500,,,,,,0.0002,7.8661,0.1104,0.0002,0.0056,1.9682,0.9145
148500,,,50,-4.3525,103.5089,,,,,,,
148550,,,50,-7.8892,101.5925,,,,,,,
148600,,,50,-7.6221,103.767,,,,,,,
148650,,,50,-4.7754,102.3468,,,,,,,
148700,,,50,-4.2732,102.2582,,,,,,,
148750,,,50,-4.7796,107.6502,,,,,,,
148800,,,50,-4.837,106.6515,,,,,,,
148850,,,50,-2.9329,102.3162,,,,,,,
148900,,,50,-5.9642,104.1205,,,,,,,
148950,,,50,-3.5367,93.6073,,,,,,,
149000,,,,,,0.0002,7.8468,0.1495,0.0002,0.006,2.7386,0.6578
149000,,,50,-5.7545,102.4364,,,,,,,
149050,,,50,-6.8677,105.9351,,,,,,,
149100,,,50,-6.0004,107.503,,,,,,,
149150,,,50,-6.7888,108.1429,,,,,,,
149200,,,50,-5.9932,109.31,,,,,,,
149250,,,50,-3.3142,107.6421,,,,,,,
149300,,,50,-4.7413,107.0563,,,,,,,
149350,,,50,-6.6195,107.2115,,,,,,,
149400,,,50,-2.3639,106.4311,,,,,,,
149450,,,50,-4.4656,107.1572,,,,,,,
149500,,,,,,0.0002,7.7438,0.1709,0.0002,0.0065,2.6801,0.5958
149500,,,50,-5.9359,106.3691,,,,,,,
149550,,,50,-6.237,106.2922,,,,,,,
149600,,,50,-5.5308,102.8708,,,,,,,
149650,,,50,-6.6921,104.3909,,,,,,,
149700,,,50,-7.2078,104.3451,,,,,,,
149750,,,50,-7.3767,108.1841,,,,,,,
149800,,,50,-3.6044,107.3313,,,,,,,
149850,,,50,-4.1735,105.7769,,,,,,,
149900,,,50,-4.3369,106.5765,,,,,,,
149950,,,50,-7.1836,106.2018,,,,,,,
150000,,,,,,0.0002,7.7794,0.1327,0.0002,0.0047,1.8229,0.6553
150000,-4.6993,50.0,,,,,,,,,,
150000,,,50,-6.9046,87.961,,,,,,,
150050,,,50,-3.583,105.79,,,,,,,
150100,,,50,-3.3926,106.1251,,,,,,,
150150,,,50,-7.0021,99.9539,,,,,,,
150200,,,50,-6.9852,107.06,,,,,,,
150250,,,50,-3.4376,107.8424,,,,,,,
150300,,,50,-3.8705,107.4179,,,,,,,
150350,,,50,-5.8591,106.8292,,,,,,,
150400,,,50,-6.3381,107.3794,,,,,,,
150450,,,50,-3.4663,105.7136,,,,,,,
150500,,,,,,0.0002,7.651,0.1427,0.0002,0.0057,2.8044,0.6174
150500,,,50,-4.4344,105.5583,,,,,,,
150550,,,50,-6.7413,107.3856,,,,,,,
150600,,,50,-7.3894,105.427,,,,,,,
150650,,,50,-7.1756,106.6805,,,,,,,
150700,,,50,-5.3975,102.1396,,,,,,,
150750,,,50,-7.4665,105.9986,,,,,,,
150800,,,50,-6.675,106.3186,,,,,,,
150850,,,50,-5.6424,103.97,,,,,,,
150900,,,50,-4.6411,102.0824,,,,,,,
150950,,,50,-5.6471,102.6301,,,,,,,
151000,,,,,,0.0002,7.5583,0.1115,0.0002,0.0058,3.676,0.5002
151000,,,50,-8.1021,104.8993,,,,,,,
151050,,,50,-8.7234,107.2317,,,,,,,
151100,,,50,-7.4783,106.1432,,,,,,,
151150,,,50,-4.9546,107.139,,,,,,,
151200,,,50,-5.6237,107.3195,,,,,,,
151250,,,50,-5.4748,106.8191,,,,,,,
151300,,,50,-5.7819,106.7006,,,,,,,
151350,,,50,-6.5236,106.7541,,,,,,,
151400,,,50,-6.5061,106.0392,,,,,,,
151450,,,50,-6.7067,105.9712,,,,,,,
151500,,,,,,0.0002,7.5246,0.1775,0.0002,0.0054,3.113,0.7786
151500,,,50,-7.8006,106.5254,,,,,,,
151550,,,50,-2.3326,105.8605,,,,,,,
151600,,,50,-5.7209,94.6916,,,,,,,
151650,,,50,-3.2149,102.967,,,,,,,
151700,,,50,-3.4335,103.068,,,,,,,
151750,,,50,-5.1657,103.1162,,,,,,,
151800,,,50,-7.6573,103.7639,,,,,,,
151850,,,50,-5.2834,102.8452,,,,,,,
151900,,,50,-7.5254,102.7641,,,,,,,
151950,,,50,-6.4799,102.6919,,,,,,,
152000,,,,,,0.0002,7.6119,0.1069,0.0002,0.011,4.669,0.6362
152000,,,50,-5.9225,99.9089,,,,,,,
152050,,,50,-2.9205,102.4492,,,,,,,
152100,,,50,-9.16,103.1497,,,,,,,
152150,,,50,-7.2782,103.3774,,,,,,,
152200,,,50,-4.4544,102.4212,,,,,,,
152250,,,50,-6.5507,102.6647,,,,,,,
152300,,,50,-6.0098,102.5016,,,,,,,
152350,,,50,-2.9494,102.6262,,,,,,,
152400,,,50,-5.6411,102.6188,,,,,,,
152450,,,50,-5.9231,103.9764,,,,,,,
152500,,,,,,0.0002,7.5133,0.1049,0.0002,0.0043,1.4811,0.675
152500,,,50,-7.1973,104.0447,,,,,,,
152550,,,50,-5.7436,102.3937,,,,,,,
152600,,,50,-5.3064,103.692,,,,,,,
152650,,,50,-6.2889,103.3464,,,,,,,
152700,,,50,-5.1914,103.1477,,,,,,,
152750,,,50,-3.771,103.1502,,,,,,,
152800,,,50,-8.034,102.1649,,,,,,,
152850,,,50,-3.2769,102.6387,,,,,,,
152900,,,50,-3.2364,102.5254,,,,,,,
152950,,,50,-4.1316,101.5874,,,,,,,
153000,,,,,,0.0002,7.421,0.1207,0.0002,0.005,3.3439,0.5011
153000,,,50,-6.6209,103.065,,,,,,,
153050,,,50,-7.0171,102.0577,,,,,,,
153100,,,50,-5.2634,103.3161,,,,,,,
153150,,,50,-4.5247,102.3313,,,,,,,
153200,,,50,-4.7386,102.7766,,,,,,,
153250,,,50,-4.0441,103.7139,,,,,,,
153300,,,50,-7.6278,102.2518,,,,,,,
153350,,,50,-3.5163,103.1451,,,,,,,
153400,,,50,-7.3579,103.013,,,,,,,
153450,,,50,-6.3265,103.6476,,,,,,,
153500,,,,,,0.0002,7.4211,0.1669,0.0002,0.0041,1.8275,0.7655
153500,,,50,-7.7901,103.4667,,,,,,,
153550,,,50,-6.7623,103.7111,,,,,,,
153600,,,50,-3.9919,102.3924,,,,,,,
153650,,,50,-4.2794,103.3857,,,,,,,
153700,,,50,-6.4281,102.6119,,,,,,,
153750,,,50,-5.8504,103.3658,,,,,,,
153800,,,50,-5.3012,103.1994,,,,,,,
153850,,,50,-3.52,101.9296,,,,,,,
153900,,,50,-8.0178,102.7237,,,,,,,
153950,,,50,-3.5961,102.4725,,,,,,,
154000,,,,,,0.0002,7.4942,0.1199,0.0002,0.0055,3.4061,0.4614
154000,,,50,-2.4544,103.2938,,,,,,,
154050,,,50,-2.8955,103.7577,,,,,,,
154100,,,50,-7.0814,102.8876,,,,,,,
154150,,,50,-6.7399,104.5193,,,,,,,
154200,,,50,-6.6275,106.9744,,,,,,,
154250,,,50,-4.4988,107.5517,,,,,,,
154300,,,50,-8.8699,107.3014,,,,,,,
154350,,,50,-4.234,106.579,,,,,,,
154400,,,50,-7.487,105.8126,,,,,,,
154450,,,50,-6.1427,106.6246,,,,,,,
154500,,,,,,0.0001,7.3766,0.1806,0.0001,0.0054,3.0982,1.0823
154500,,,50,-6.7663,106.5372,,,,,,,
154550,,,50,-4.7154,107.2657,,,,,,,
154600,,,50,-6.7697,106.5423,,,,,,,
154650,,,50,-4.54,106.7418,,,,,,,
154700,,,50,-2.2541,106.6979,,,,,,,
154750,,,50,-5.3353,105.906,,,,,,,
154800,,,50,-6.9253,104.8201,,,,,,,
154850,,,50,-7.6409,102.9426,,,,,,,
154900,,,50,-5.1985,103.3894,,,,,,,
154950,,,50,-6.3987,103.0809,,,,,,,
155000,,,,,,0.0002,7.2858,0.1869,0.0002,0.0038,1.9286,0.7325
155000,-4.7368,50.0,,,,,,,,,,
155000,,,50,-5.3232,91.2152,,,,,,,
155050,,,50,-4.4885,106.6425,,,,,,,
155100,,,50,-7.8606,107.7994,,,,,,,
155150,,,50,-3.1365,106.528,,,,,,,
155200,,,50,-4.7165,107.2312,,,,,,,
155250,,,50,-6.2492,108.2064,,,,,,,
155300,,,50,-5.3473,107.4285,,,,,,,
155350,,,50,-4.1208,106.7821,,,,,,,
155400,,,50,-6.359,107.39,,,,,,,
155450,,,50,-4.7208,107.2372,,,,,,,
155500,,,,,,0.0002,7.2777,0.1668,0.0002,0.0065,3.5512,0.6406
155500,,,50,-4.1988,104.7476,,,,,,,
155550,,,50,-3.5792,103.6923,,,,,,,
155600,,,50,-8.2803,103.608,,,,,,,
155650,,,50,-6.2806,103.204,,,,,,,
155700,,,50,-4.1833,103.0299,,,,,,,
155750,,,50,-4.5211,103.0344,,,,,,,
155800,,,50,-5.5675,104.2235,,,,,,,
155850,,,50,-2.828,107.6939,,,,,,,
155900,,,50,-9.1434,104.3801,,,,,,,
155950,,,50,-6.6295,104.9934,,,,,,,
156000,,,,,,0.0002,7.1725,0.1093,0.0002,0.0051,2.8038,0.6785
156000,,,50,-7.1167,106.2481,,,,,,,
156050,,,50,-5.8461,106.6599,,,,,,,
156100,,,50,-7.477,106.7671,,,,,,,
156150,,,50,-8.8805,103.5752,,,,,,,
156200,,,50,-6.3921,103.763,,,,,,,
156250,,,50,-3.6118,101.2146,,,,,,,
156300,,,50,-4.6304,103.6096,,,,,,,
156350,,,50,-3.9292,101.334,,,,,,,
156400,,,50,-6.5404,104.1333,,,,,,,
156450,,,50,-7.4154,103.1,,,,,,,
156500,,,,,,0.0002,7.1786,0.1715,0.0002,0.0051,3.3819,0.958
156500,,,50,-5.5909,103.311,,,,,,,
156550,,,50,-6.4055,105.8725,,,,,,,
156600,,,50,-6.8578,107.4612,,,,,,,
156650,,,50,-7.8735,107.869,,,,,,,
156700,,,50,-6.3247,107.783,,,,,,,
156750,,,50,-3.5212,105.5318,,,,,,,
156800,,,50,-5.5976,103.0939,,,,,,,
156850,,,50,-6.7648,103.2786,,,,,,,
156900,,,50,-4.2665,102.7894,,,,,,,
156950,,,50,-7.4076,103.6754,,,,,,,
157000,,,,,,0.0002,7.1842,0.088,0.0002,0.0042,1.5065,0.5476
157000,,,50,-6.9668,105.1842,,,,,,,
157050,,,50,-3.1512,106.9805,,,,,,,
157100,,,50,-7.6345,106.9405,,,,,,,
157150,,,50,-7.994,104.4628,,,,,,,
157200,,,50,-3.9223,105.0346,,,,,,,
157250,,,50,-3.463,102.5919,,,,,,,
157300,,,50,-5.6787,102.2018,,,,,,,
157350,,,50,-6.1806,103.4938,,,,,,,
157400,,,50,-4.8417,104.9597,,,,,,,
157450,,,50,-5.99,106.0473,,,,,,,
157500,,,,,,0.0002,7.1342,0.1233,0.0002,0.0052,3.0639,0.7061
157500,,,50,-6.3828,106.6898,,,,,,,
157550,,,50,-7.1239,106.4265,,,,,,,
157600,,,50,-6.3773,105.3027,,,,,,,
157650,,,50,-8.2925,106.9717,,,,,,,
157700,,,50,-3.0647,106.5158,,,,,,,
157750,,,50,-5.5254,107.5986,,,,,,,
157800,,,50,-6.7285,106.0722,,,,,,,
157850,,,50,-4.0416,106.8223,,,,,,,
157900,,,50,-2.1259,106.6225,,,,,,,
157950,,,50,-4.1579,106.7427,,,,,,,
158000,,,,,,0.0002,7.0775,0.1148,0.0002,0.0045,2.5266,0.6512
158000,,,50,-6.303,103.1646,,,,,,,
158050,,,50,-6.5376,104.0179,,,,,,,
158100,,,50,-6.6777,104.1029,,,,,,,
158150,,,50,-4.9242,106.4404,,,,,,,
158200,,,50,-4.7779,106.5437,,,,,,,
158250,,,50,-4.1488,106.2938,,,,,,,
158300,,,50,-4.3036,106.5006,,,,,,,
158350,,,50,-2.4052,104.5926,,,,,,,
158400,,,50,-5.8805,106.7128,,,,,,,
158450,,,50,-7.403,103.5278,,,,,,,
158500,,,,,,0.0002,7.0638,0.119,0.0002,0.0057,2.4949,0.7369
158500,,,50,-5.8627,102.4634,,,,,,,
158550,,,50,-3.4149,103.1279,,,,,,,
158600,,,50,-5.2918,102.9428,,,,,,,
158650,,,50,-6.4098,102.0227,,,,,,,
158700,,,50,-2.7891,104.2608,,,,,,,
158750,,,50,-6.2812,103.6672,,,,,,,
158800,,,50,-5.6738,102.76,,,,,,,
158850,,,50,-6.1838,102.9956,,,,,,,
158900,,,50,-3.3422,103.865,,,,,,,
158950,,,50,-5.7663,103.1389,,,,,,,
159000,,,,,,0.0002,7.0071,0.1207,0.0002,0.0038,2.6298,0.5872
159000,,,50,-7.8496,102.8491,,,,,,,
159050,,,50,-5.4318,103.1941,,,,,,,
159100,,,50,-4.6255,103.2486,,,,,,,
159150,,,50,-3.252,103.7795,,,,,,,
159200,,,50,-6.0831,105.9845,,,,,,,
159250,,,50,-3.5625,107.0104,,,,,,,
159300,,,50,-7.4413,106.2902,,,,,,,
159350,,,50,-5.9049,106.4881,,,,,,,
159400,,,50,-7.7804,106.4207,,,,,,,
159450,,,50,-3.2261,106.2021,,,,,,,
159500,,,,,,0.0002,6.9704,0.1075,0.0002,0.0089,5.7299,0.7325
159500,,,50,-3.9025,103.8589,,,,,,,
159550,,,50,-5.979,103.6097,,,,,,,
159600,,,50,-6.0439,103.7472,,,,,,,
159650,,,50,-4.1149,104.0808,,,,,,,
159700,,,50,-6.5499,103.4918,,,,,,,
159750,,,50,-6.8665,103.7432,,,,,,,
159800,,,50,-5.9419,102.6348,,,,,,,
159850,,,50,-6.7083,103.0538,,,,,,,
159900,,,50,-6.0397,102.8048,,,,,,,
159950,,,50,-6.1841,102.7488,,,,,,,
160000,,,,,,0.0001,6.8577,0.1156,0.0001,0.0044,2.2375,0.407
160000,-4.8695,50.0,,,,,,,,,,
160000,,,50,-3.3902,88.3066,,,,,,,
160050,,,50,-6.3798,102.2277,,,,,,,
160100,,,50,-6.2725,105.882,,,,,,,
160150,,,50,-5.8945,106.9141,,,,,,,
160200,,,50,-7.1378,103.7152,,,,,,,
160250,,,50,-6.4976,107.9821,,,,,,,
160300,,,50,-6.3331,105.818,,,,,,,
160350,,,50,-5.6583,106.7373,,,,,,,
160400,,,50,-5.7314,107.0976,,,,,,,
160450,,,50,-6.1243,104.4119,,,,,,,
160500,,,,,,0.0001,6.8238,0.0996,0.0001,0.0046,2.9429,0.5635
160500,,,50,-2.7627,106.6991,,,,,,,
160550,,,50,-7.9958,104.5675,,,,,,,
160600,,,50,-4.0251,103.8514,,,,,,,
160650,,,50,-4.2752,107.4678,,,,,,,
160700,,,50,-5.2961,104.7374,,,,,,,
160750,,,50,-3.0895,106.2507,,,,,,,
160800,,,50,-5.8693,105.5204,,,,,,,
160850,,,50,-5.0557,106.7349,,,,,,,
160900,,,50,-3.5234,108.0143,,,,,,,
160950,,,50,-7.2419,106.9149,,,,,,,
161000,,,,,,0.0002,6.837,0.1948,0.0002,0.0041,0.9458,1.0777
161000,,,50,-2.8753,106.8086,,,,,,,
161050,,,50,-7.109,104.0633,,,,,,,
161100,,,50,-5.4491,106.7619,,,,,,,
161150,,,50,-7.0781,106.2165,,,,,,,
161200,,,50,-6.6908,104.7796,,,,,,,
161250,,,50,-6.4024,104.3717,,,,,,,
161300,,,50,-7.6347,107.1689,,,,,,,
161350,,,50,-6.5257,101.2482,,,,,,,
161400,,,50,-5.0031,106.9278,,,,,,,
161450,,,50,-6.6215,108.0376,,,,,,,
161500,,,,,,0.0001,6.8116,0.137,0.0001,0.0047,2.4258,0.7594
161500,,,50,-6.0338,105.773,,,,,,,
161550,,,50,-7.2872,106.9244,,,,,,,
161600,,,50,-7.2441,106.9506,,,,,,,
161650,,,50,-3.829,104.3935,,,,,,,
161700,,,50,-5.3729,104.6641,,,,,,,
161750,,,50,-4.5489,103.8166,,,,,,,
161800,,,50,-6.2174,102.7892,,,,,,,
161850,,,50,-5.1172,102.9882,,,,,,,
161900,,,50,-7.8631,103.7073,,,,,,,
161950,,,50,-3.4484,103.9611,,,,,,,
162000,,,,,,0.0001,6.7789,0.0852,0.0001,0.0038,2.2109,0.5273
162000,,,50,-6.8352,102.5179,,,,,,,
162050,,,50,-6.6748,103.6374,,,,,,,
162100,,,50,-7.0463,103.4143,,,,,,,
162150,,,50,-4.4085,103.2684,,,,,,,
162200,,,50,-4.0171,103.9313,,,,,,,
162250,,,50,-6.6872,107.9108,,,,,,,
162300,,,50,-4.2837,106.391,,,,,,,
162350,,,50,-3.4059,107.0027,,,,,,,
162400,,,50,-3.8549,106.9616,,,,,,,
162450,,,50,-3.4016,106.0428,,,,,,,
162500,,,,,,0.0001,6.768,0.1188,0.0001,0.0029,1.3955,0.5452
162500,,,50,-6.1559,106.5433,,,,,,,
162550,,,50,-5.1463,106.9249,,,,,,,
162600,,,50,-5.5617,106.9097,,,,,,,
162650,,,50,-6.86,107.5406,,,,,,,
162700,,,50,-4.1573,106.5545,,,,,,,
162750,,,50,-7.1529,106.3363,,,,,,,
162800,,,50,-3.4025,106.3985,,,,,,,
162850,,,50,-5.8233,106.5505,,,,,,,
162900,,,50,-6.878,106.2454,,,,,,,
162950,,,50,-6.2356,107.3874,,,,,,,
163000,,,,,,0.0001,6.8142,0.116,0.0001,0.0035,1.7213,0.4346
163000,,,50,-5.6582,106.7746,,,,,,,
163050,,,50,-5.2329,106.9437,,,,,,,
163100,,,50,-3.601,107.2457,,,,,,,
163150,,,50,-5.9856,108.0165,,,,,,,
163200,,,50,-3.62,107.1448,,,,,,,
163250,,,50,-3.4116,100.1125,,,,,,,
163300,,,50,-3.5648,102.6968,,,,,,,
163350,,,50,-7.846,103.6381,,,,,,,
163400,,,50,-5.8164,103.1,,,,,,,
163450,,,50,-5.9302,103.5729,,,,,,,
163500,,,,,,0.0002,6.7324,0.1349,0.0002,0.006,3.8459,0.8362
163500,,,50,-2.7586,103.5414,,,,,,,
163550,,,50,-8.3115,102.9776,,,,,,,
163600,,,50,-4.2935,104.0127,,,,,,,
163650,,,50,-4.6855,102.0246,,,,,,,
163700,,,50,-6.3683,103.4296,,,,,,,
163750,,,50,-7.7456,103.9839,,,,,,,
163800,,,50,-3.9073,108.3632,,,,,,,
163850,,,50,-8.5464,106.4399,,,,,,,
163900,,,50,-7.97,104.9585,,,,,,,
163950,,,50,-4.8215,108.7491,,,,,,,
164000,,,,,,0.0001,6.6715,0.1199,0.0001,0.0036,1.5856,0.6579
164000,,,50,-2.6529,108.3686,,,,,,,
164050,,,50,-7.2422,108.0662,,,,,,,
164100,,,50,-6.4805,104.1171,,,,,,,
164150,,,50,-7.1531,104.3186,,,,,,,
164200,,,50,-6.4569,107.2812,,,,,,,
164250,,,50,-3.3497,107.5726,,,,,,,
164300,,,50,-7.8159,107.8512,,,,,,,
164350,,,50,-7.1208,107.5044,,,,,,,
164400,,,50,-5.6017,107.4458,,,,,,,
164450,,,50,-3.008,109.5442,,,,,,,
