env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
18000,,,,,,,,,,,,1000,227.816,101.4828
18500,,,2.0089,0.7295,0.2206,-43.0289,2.3376,0.8515,1.5835,10.4524,0.98,,,
19000,,,1.9794,0.7189,0.2165,-43.2583,2.6141,0.8173,1.4933,10.4148,1.7751,,,
19000,,,,,,,,,,,,1000,173.2097,100.4084
19500,,,2.016,0.7263,0.2214,-47.3729,4.2243,0.8672,1.5985,10.0295,1.1053,,,
20000,,,2.0384,0.7341,0.2251,-49.4429,2.9889,0.8865,1.536,14.5998,1.7082,,,
20000,1341.4871,1000.0,,,,,,,,,,,,
20000,,,,,,,,,,,,1000,872.7085,82.0011
20500,,,2.0464,0.7303,0.224,-49.603,3.3277,0.8791,1.6855,9.367,1.6576,,,
21000,,,2.0434,0.7322,0.2228,-51.6735,2.6307,0.8788,1.8242,12.0718,1.4428,,,
21000,,,,,,,,,,,,1000,257.4057,101.4255
21500,,,2.0563,0.729,0.225,-53.765,2.8528,0.9044,2.189,14.0775,1.3653,,,
22000,,,2.0473,0.7387,0.225,-54.6594,2.9175,0.9013,1.5603,12.0219,2.0378,,,
22000,,,,,,,,,,,,1000,769.9407,100.5948
22500,,,2.0607,0.7371,0.2247,-53.8616,3.056,0.9011,1.8257,41.8355,2.0293,,,
23000,,,2.0823,0.7327,0.2295,-57.9564,3.6146,0.9369,1.9565,16.6983,1.723,,,
23000,,,,,,,,,,,,1000,334.4675,102.3648
23500,,,2.0657,0.7378,0.2264,-59.0971,2.777,0.9071,2.3292,18.786,1.6282,,,
24000,,,2.0797,0.743,0.2275,-60.2322,3.1164,0.9263,1.7681,14.6201,1.4245,,,
24000,,,,,,,,,,,,1000,420.2093,100.722
24500,,,2.099,0.7359,0.2277,-62.7587,3.4088,0.9208,1.8139,16.3482,1.9102,,,
25000,,,2.0785,0.7342,0.2271,-63.5473,3.2223,0.9217,2.1952,19.9172,2.2601,,,
25000,1626.8745,1000.0,,,,,,,,,,,,
25000,,,,,,,,,,,,1000,363.2225,81.649
25500,,,2.1146,0.7336,0.2305,-64.666,2.9976,0.9494,1.751,33.3166,1.8619,,,
26000,,,2.0564,0.7323,0.2238,-63.8958,3.3859,0.9149,2.8978,21.3879,1.8392,,,
26000,,,,,,,,,,,,1000,238.9363,99.7325
26500,,,2.0888,0.7313,0.227,-64.2003,2.9286,0.9105,1.8198,23.3622,1.3321,,,
27000,,,2.1465,0.7418,0.2342,-66.8378,3.6695,0.9885,2.0936,31.6809,2.02,,,
27000,,,,,,,,,,,,1000,388.011,101.8136
27500,,,2.1227,0.7366,0.2324,-70.1674,2.769,0.9626,1.9958,24.8158,2.024,,,
28000,,,2.0868,0.7402,0.2306,-67.784,3.8796,0.9559,1.6607,17.8983,2.234,,,
28000,,,,,,,,,,,,1000,531.6103,101.3852
28500,,,2.0825,0.7308,0.227,-70.8932,2.9504,0.9147,2.3791,35.1237,1.6116,,,
29000,,,2.1571,0.7392,0.2353,-73.0281,2.9433,0.9964,1.9377,16.3126,1.7506,,,
29000,,,,,,,,,,,,1000,452.883,99.5502
29500,,,2.1313,0.7436,0.2327,-75.0054,3.2786,0.9894,2.06,22.5444,1.7424,,,
30000,,,2.1333,0.7412,0.2338,-76.1763,4.47,0.982,2.2113,32.9324,1.8996,,,
30000,1841.9208,1000.0,,,,,,,,,,,,
30000,,,,,,,,,,,,1000,1085.9983,81.0966
30500,,,2.1302,0.7437,0.2311,-76.5622,3.8191,0.9651,1.8688,14.4723,1.8302,,,
31000,,,2.1483,0.7425,0.2347,-77.6569,3.8225,0.9848,1.9326,22.6289,2.0079,,,
31000,,,,,,,,,,,,1000,404.75,99.3322
31500,,,2.1133,0.7449,0.2315,-80.936,3.6861,0.9517,2.434,30.1135,1.7809,,,
32000,,,2.1477,0.7516,0.2343,-80.1273,4.242,0.9891,1.888,20.8009,1.9817,,,
32000,,,,,,,,,,,,1000,1002.6768,99.3095
32500,,,2.1513,0.7412,0.2333,-82.2895,3.7165,0.9874,2.1572,30.6446,2.3621,,,
33000,,,2.14,0.7496,0.2334,-85.172,3.4661,0.9967,2.3527,26.0364,1.4579,,,
33000,,,,,,,,,,,,1000,1260.658,99.5126
33500,,,2.1474,0.7436,0.2351,-86.6808,3.1903,1.0061,1.9179,16.0931,1.713,,,
34000,,,2.1535,0.7535,0.2366,-86.8498,3.255,1.0162,1.9967,18.5389,2.3206,,,
34000,,,,,,,,,,,,1000,556.886,99.1796
34500,,,2.1275,0.7465,0.2349,-89.8043,3.6407,0.9797,1.8885,22.9198,2.5133,,,
35000,,,2.1174,0.7467,0.231,-86.6945,2.79,0.9679,2.0447,24.6155,1.8613,,,
35000,2178.5272,1000.0,,,,,,,,,,,,
35000,,,,,,,,,,,,1000,1444.9937,83.2016
35500,,,2.1636,0.7605,0.2375,-93.4214,3.9178,0.9811,1.9687,28.873,1.2184,,,
36000,,,2.1611,0.7629,0.2368,-95.5279,3.7054,0.9821,2.7378,42.1626,3.172,,,
36000,,,,,,,,,,,,1000,1098.088,101.239
36500,,,2.1954,0.7627,0.2394,-96.342,3.608,1.0275,2.1712,18.3457,1.4392,,,
37000,,,2.1803,0.7459,0.2409,-96.8078,3.7454,1.0421,2.0993,19.151,2.03,,,
37000,,,,,,,,,,,,1000,1262.758,99.1138
37500,,,2.1706,0.7476,0.2384,-100.5856,3.8568,1.0022,2.4687,20.4964,2.1206,,,
38000,,,2.1883,0.7593,0.2389,-101.2924,4.5725,1.0245,2.1307,42.0127,2.0317,,,
38000,,,,,,,,,,,,1000,1199.3224,102.0553
38500,,,2.194,0.7563,0.2416,-102.7515,4.1094,1.0241,2.4479,61.2734,3.4334,,,
39000,,,2.1479,0.7615,0.2357,-101.5995,3.5031,0.9761,2.8202,45.0321,2.4257,,,
39000,,,,,,,,,,,,1000,401.3051,101.4276
39500,,,2.2205,0.7504,0.2435,-103.6371,3.9805,1.0471,2.8015,30.9514,1.5024,,,
40000,,,2.1731,0.7575,0.2366,-101.7134,3.461,1.0081,3.0436,39.1439,1.724,,,
40000,1386.2116,1000.0,,,,,,,,,,,,
40000,,,,,,,,,,,,1000,846.0562,80.9992
40500,,,2.2346,0.7587,0.2458,-105.7633,3.7472,1.0702,2.8423,60.984,1.5539,,,
41000,,,2.2366,0.7674,0.244,-107.8534,4.1292,1.0633,2.5851,21.664,1.7676,,,
41000,,,,,,,,,,,,1000,1265.49,99.0462
41500,,,2.2189,0.7564,0.2436,-110.72,4.4112,1.0599,2.9696,21.1839,2.1148,,,
42000,,,2.2186,0.7526,0.2425,-107.3952,4.4573,1.0672,2.3658,44.3009,2.2169,,,
42000,,,,,,,,,,,,1000,709.3424,99.0783
42500,,,2.2247,0.7613,0.2455,-111.4658,3.3867,1.0767,3.2001,60.158,0.9747,,,
43000,,,2.1667,0.7627,0.2371,-110.5867,3.3964,0.9924,2.1938,15.8463,1.3777,,,
43000,,,,,,,,,,,,1000,946.6478,99.3518
43500,,,2.2254,0.7655,0.2426,-109.6172,3.8166,1.0626,4.2127,44.709,2.2033,,,
44000,,,2.2215,0.7601,0.244,-110.9983,4.6065,1.0716,2.6016,28.6149,1.8675,,,
44000,,,,,,,,,,,,1000,635.1988,102.7992
44500,,,2.1922,0.7572,0.2399,-111.8535,5.5651,1.0206,3.0257,72.9778,1.6565,,,
45000,,,2.2127,0.7687,0.2432,-113.9931,3.6216,1.059,3.728,77.1184,2.52,,,
45000,2244.4381,1000.0,,,,,,,,,,,,
45000,,,,,,,,,,,,1000,1003.5395,83.1025
45500,,,2.2165,0.7552,0.2419,-117.1703,4.0524,1.0441,5.19,30.8054,2.9469,,,
46000,,,2.2395,0.7632,0.2449,-115.0538,4.5633,1.0873,4.4725,66.4787,2.7328,,,
46000,,,,,,,,,,,,1000,1135.1509,99.0142
46500,,,2.2367,0.7652,0.2448,-120.1837,5.3074,1.0822,2.6056,22.9486,2.1987,,,
47000,,,2.2579,0.7617,0.2469,-120.165,3.7134,1.1015,2.8551,29.438,1.603,,,
47000,,,,,,,,,,,,1000,1704.054,101.0029
47500,,,2.2495,0.7702,0.2454,-121.6989,3.5718,1.0703,3.7992,48.069,2.5655,,,
48000,,,2.2549,0.7646,0.2475,-124.5536,4.2208,1.1053,2.4411,50.8667,2.0531,,,
48000,,,,,,,,,,,,1000,830.7262,100.1402
48500,,,2.2413,0.7697,0.2453,-119.8572,4.0052,1.1011,3.6775,27.2503,2.0377,,,
49000,,,2.2289,0.767,0.2452,-122.6684,3.4835,1.0881,2.7503,23.1489,1.7871,,,
49000,,,,,,,,,,,,1000,631.1493,102.2466
49500,,,2.2169,0.7573,0.2441,-121.5625,3.4113,1.0729,4.7593,46.934,2.126,,,
50000,,,2.2524,0.7653,0.2466,-126.4252,4.5548,1.0833,3.2019,40.1524,2.8305,,,
50000,2387.0593,1000.0,,,,,,,,,,,,
50000,,,,,,,,,,,,1000,683.1385,81.1589
50500,,,2.2566,0.7595,0.2467,-127.3559,3.7436,1.0928,3.1562,38.728,1.1548,,,
51000,,,2.2368,0.7728,0.2442,-124.7439,4.4353,1.0665,3.2823,30.2127,1.8246,,,
51000,,,,,,,,,,,,1000,821.1268,99.096
51500,,,2.2581,0.7655,0.2455,-126.4553,3.5217,1.1033,3.4179,34.1304,1.3701,,,
52000,,,2.2293,0.7631,0.2448,-128.2618,3.8903,1.0745,3.613,61.7078,2.6914,,,
52000,,,,,,,,,,,,1000,1720.0536,100.1117
52500,,,2.2401,0.7654,0.2462,-128.4034,3.6739,1.0689,3.4708,33.4856,2.2502,,,
53000,,,2.2312,0.7695,0.2443,-128.6345,3.9588,1.0544,4.0504,50.7002,2.0553,,,
53000,,,,,,,,,,,,1000,1803.5636,99.0857
53500,,,2.2678,0.7714,0.2486,-134.1307,4.156,1.1071,2.8309,37.291,2.047,,,
54000,,,2.2611,0.7747,0.2494,-135.4379,4.3188,1.091,3.1542,77.4249,1.9605,,,
54000,,,,,,,,,,,,1000,1695.6397,99.1906
54500,,,2.247,0.7772,0.2483,-138.0855,3.7062,1.0886,3.3765,40.6104,1.8304,,,
55000,,,2.2261,0.7767,0.2437,-136.8119,4.6575,1.0492,4.5082,48.3963,2.5201,,,
55000,2589.6843,1000.0,,,,,,,,,,,,
55000,,,,,,,,,,,,1000,840.7906,81.3048
55500,,,2.2416,0.7679,0.2454,-137.9486,4.2587,1.0829,6.1302,119.9849,2.6814,,,
56000,,,2.2115,0.7778,0.2452,-133.5766,4.4944,1.0486,7.3939,59.7789,2.6842,,,
56000,,,,,,,,,,,,1000,658.7708,99.0497
56500,,,2.2457,0.7694,0.2437,-134.2664,4.4456,1.0784,3.4597,36.3303,2.0553,,,
57000,,,2.1899,0.7714,0.2399,-138.0043,3.7787,1.0227,3.4988,36.623,1.8815,,,
57000,,,,,,,,,,,,1000,1757.9029,99.0654
57500,,,2.2227,0.7767,0.2443,-137.6409,4.2407,1.0533,5.5532,62.4168,1.4495,,,
58000,,,2.2523,0.7783,0.2475,-139.3508,4.4417,1.1052,4.234,30.2687,2.5663,,,
58000,,,,,,,,,,,,1000,2209.675,99.087
58500,,,2.2549,0.7816,0.2473,-140.3831,4.8314,1.1111,4.1425,93.4154,2.0691,,,
59000,,,2.227,0.7917,0.2431,-143.1575,4.0226,1.0477,3.8011,87.1137,2.6325,,,
59000,,,,,,,,,,,,1000,2031.9131,99.0875
59500,,,2.2785,0.7808,0.2482,-145.543,3.8757,1.0952,2.8217,25.023,2.1554,,,
60000,,,2.285,0.7809,0.2526,-146.9893,4.7194,1.1332,2.9862,36.1343,2.0551,,,
60000,2872.8015,1000.0,,,,,,,,,,,,
60000,,,,,,,,,,,,1000,2168.2861,82.8021
60500,,,2.2401,0.7739,0.2434,-149.4067,4.584,1.0531,3.4678,43.0441,2.189,,,
61000,,,2.2425,0.7844,0.2473,-147.6679,4.0986,1.0808,2.7259,26.2475,1.9047,,,
61000,,,,,,,,,,,,1000,2082.6919,99.275
61500,,,2.2492,0.7939,0.249,-149.0948,4.7986,1.1019,2.944,27.4179,2.6443,,,
62000,,,2.3166,0.7863,0.2537,-151.3249,5.6917,1.1764,2.983,53.6938,2.0916,,,
62000,,,,,,,,,,,,1000,2313.6156,98.9997
62500,,,2.2453,0.7897,0.2452,-152.3285,3.9259,1.0839,3.7268,26.376,2.1665,,,
63000,,,2.2659,0.7885,0.2505,-155.9139,4.4402,1.0952,3.8454,35.6976,1.7362,,,
63000,,,,,,,,,,,,1000,2353.6495,100.7767
63500,,,2.3263,0.7896,0.2559,-160.8206,4.1095,1.1732,3.3211,34.9946,1.7617,,,
64000,,,2.2953,0.7947,0.249,-157.2194,4.6133,1.1244,4.3459,77.3431,1.9199,,,
64000,,,,,,,,,,,,1000,2377.1858,99.1262
64500,,,2.2847,0.7993,0.2501,-159.7979,5.2907,1.1028,3.0713,31.1761,2.4253,,,
65000,,,2.3145,0.7959,0.253,-160.3707,3.757,1.1617,4.5867,50.8368,1.9307,,,
65000,2941.6101,1000.0,,,,,,,,,,,,
65000,,,,,,,,,,,,1000,2342.3193,81.1036
65500,,,2.2707,0.7976,0.2499,-159.9434,5.2001,1.0953,2.9081,52.4233,2.7487,,,
66000,,,2.283,0.7974,0.2492,-160.9311,4.4117,1.1387,6.2616,105.2243,2.6721,,,
66000,,,,,,,,,,,,1000,2346.7296,99.7862
66500,,,2.3028,0.7952,0.2523,-158.997,5.3544,1.1174,3.9777,32.9063,3.0357,,,
67000,,,2.2948,0.8006,0.2508,-164.6461,3.8184,1.105,3.2137,59.4561,2.8085,,,
67000,,,,,,,,,,,,1000,2530.2112,98.8007
67500,,,2.3237,0.7979,0.2554,-166.172,4.4701,1.1619,3.9126,73.1723,2.5035,,,
68000,,,2.3645,0.8013,0.2593,-167.5554,4.8564,1.2149,2.7961,115.96,1.8059,,,
68000,,,,,,,,,,,,1000,1606.8033,99.0023
68500,,,2.3457,0.8051,0.2569,-171.6026,5.634,1.194,3.6388,48.2164,2.749,,,
69000,,,2.2924,0.7992,0.2513,-168.2773,5.7754,1.1379,3.211,29.6075,1.9069,,,
69000,,,,,,,,,,,,1000,2444.4256,99.2073
69500,,,2.3665,0.7957,0.2595,-172.7872,4.963,1.2248,4.5557,58.5448,2.2312,,,
70000,,,2.3106,0.799,0.2518,-170.067,4.5413,1.1559,3.5888,42.9416,2.5163,,,
70000,3161.4059,1000.0,,,,,,,,,,,,
70000,,,,,,,,,,,,1000,2716.6931,83.4491
70500,,,2.3326,0.8062,0.2532,-171.7483,5.0256,1.1661,3.8545,32.3515,2.3651,,,
71000,,,2.3078,0.804,0.2512,-173.1933,5.1546,1.1756,4.209,52.9087,2.4795,,,
71000,,,,,,,,,,,,1000,2772.2085,98.6972
71500,,,2.377,0.8162,0.2611,-177.3052,4.2649,1.2357,3.1524,115.0071,1.6103,,,
72000,,,2.2833,0.8094,0.2488,-179.5948,4.874,1.1116,3.2859,70.657,2.592,,,
72000,,,,,,,,,,,,1000,2762.5306,98.9949
72500,,,2.336,0.7949,0.2563,-177.4285,4.4118,1.1767,4.1019,142.6586,3.3221,,,
73000,,,2.3362,0.8105,0.2575,-181.6298,5.9806,1.1775,4.1592,76.9854,2.1128,,,
73000,,,,,,,,,,,,1000,2902.242,100.5777
73500,,,2.3424,0.8004,0.256,-180.3457,5.7462,1.2005,3.0719,35.8022,3.0197,,,
74000,,,2.3695,0.8129,0.2582,-179.6337,4.531,1.2185,3.459,64.1871,1.907,,,
74000,,,,,,,,,,,,1000,2935.8753,101.1863
74500,,,2.3527,0.8202,0.2572,-181.9557,5.7945,1.1894,3.259,70.8462,1.8133,,,
75000,,,2.373,0.8218,0.2619,-181.365,4.4404,1.2071,3.7535,87.8953,2.5737,,,
75000,3566.6595,1000.0,,,,,,,,,,,,
75000,,,,,,,,,,,,1000,2925.309,81.0307
75500,,,2.3955,0.8298,0.2622,-187.2704,4.7786,1.2518,3.4232,69.6148,2.4737,,,
76000,,,2.3953,0.8298,0.2601,-188.8003,5.3658,1.2484,3.4037,66.7181,1.5152,,,
76000,,,,,,,,,,,,1000,2997.6038,100.0562
76500,,,2.4284,0.8225,0.2661,-192.0292,5.0944,1.2685,7.54,126.1268,2.3915,,,
77000,,,2.3456,0.8192,0.2569,-192.3594,4.4964,1.2074,3.95,92.4501,1.9965,,,
77000,,,,,,,,,,,,1000,3111.7663,102.0692
77500,,,2.3905,0.8333,0.2596,-194.269,5.4203,1.2221,3.4315,72.3364,2.7482,,,
78000,,,2.3785,0.8247,0.2608,-193.4457,5.4777,1.2112,3.1738,76.3957,2.0186,,,
78000,,,,,,,,,,,,1000,3061.7946,99.5726
78500,,,2.4454,0.8249,0.2681,-196.5335,5.5309,1.2878,4.3135,44.8739,1.9812,,,
79000,,,2.448,0.8414,0.2674,-197.8227,5.1074,1.3111,3.8702,74.5555,2.2305,,,
79000,,,,,,,,,,,,1000,3220.3669,101.6315
79500,,,2.3811,0.8298,0.2629,-192.87,4.8118,1.2418,3.4957,39.4701,2.1188,,,
80000,,,2.4474,0.8342,0.2677,-198.4369,4.5468,1.3099,3.3493,55.7825,1.9571,,,
80000,3716.4444,1000.0,,,,,,,,,,,,
80000,,,,,,,,,,,,1000,3315.1825,80.8807
80500,,,2.4294,0.8375,0.2643,-197.576,4.8306,1.2764,3.6143,49.3378,2.0176,,,
81000,,,2.4071,0.8247,0.2645,-203.2567,5.863,1.2414,4.3575,75.3321,2.2042,,,
81000,,,,,,,,,,,,1000,3227.1744,98.8404
81500,,,2.4882,0.8495,0.2723,-207.0862,5.012,1.3501,3.8627,113.881,2.6801,,,
82000,,,2.4795,0.8381,0.2714,-203.415,6.9129,1.3377,3.5142,115.6287,3.3547,,,
82000,,,,,,,,,,,,1000,3390.4322,100.2892
82500,,,2.464,0.8377,0.2705,-206.2516,4.5174,1.3172,3.7414,122.427,2.5223,,,
83000,,,2.5202,0.8308,0.2759,-206.94,5.9096,1.4235,4.7577,99.2205,2.8712,,,
83000,,,,,,,,,,,,1000,3513.51,98.9826
83500,,,2.4411,0.8396,0.2668,-212.4941,7.6068,1.2859,3.6778,58.1872,3.5304,,,
84000,,,2.4441,0.8365,0.2675,-212.7249,4.781,1.3184,3.3073,33.5159,2.4223,,,
84000,,,,,,,,,,,,1000,3558.1518,99.4331
84500,,,2.4872,0.843,0.274,-214.9906,5.7354,1.3657,3.5202,86.0116,2.2298,,,
85000,,,2.5,0.8379,0.2728,-210.1001,4.6645,1.3634,4.1776,97.1077,2.6143,,,
85000,3962.5939,1000.0,,,,,,,,,,,,
85000,,,,,,,,,,,,1000,3598.5371,81.7875
85500,,,2.4971,0.8489,0.2736,-221.1421,5.8283,1.3657,3.4397,64.2807,1.5777,,,
86000,,,2.488,0.8524,0.2715,-216.8434,6.1147,1.3626,3.7405,58.8176,2.2991,,,
86000,,,,,,,,,,,,1000,3590.1139,101.2167
86500,,,2.4662,0.8426,0.272,-225.7966,4.8754,1.3226,4.4248,43.3852,2.7998,,,
87000,,,2.4555,0.8482,0.2692,-218.5227,10.5734,1.3128,4.2662,76.9864,2.7048,,,
87000,,,,,,,,,,,,1000,3786.7794,98.8976
87500,,,2.4883,0.8444,0.273,-230.4377,4.2771,1.349,4.8993,72.9232,2.0135,,,
88000,,,2.5245,0.8458,0.2775,-226.1132,6.0219,1.4162,3.6829,111.3368,2.6638,,,
88000,,,,,,,,,,,,1000,3812.0956,101.6272
88500,,,2.5698,0.8439,0.2825,-228.2104,7.8899,1.4778,4.3022,162.0966,2.6497,,,
89000,,,2.5265,0.8523,0.276,-229.3721,6.9774,1.4041,7.134,94.0001,3.8519,,,
89000,,,,,,,,,,,,1000,3695.9285,100.4357
89500,,,2.4933,0.8466,0.2748,-230.8426,6.6356,1.3607,4.2448,77.7038,1.9241,,,
90000,,,2.5249,0.8459,0.2774,-231.1622,7.9853,1.3918,4.3789,41.8943,3.3812,,,
90000,4242.1998,1000.0,,,,,,,,,,,,
90000,,,,,,,,,,,,1000,3772.4526,81.9047
90500,,,2.5051,0.8507,0.2752,-235.9494,6.8505,1.3823,5.2307,52.2417,2.7392,,,
91000,,,2.5862,0.8635,0.2838,-234.1995,7.7311,1.4693,6.4789,83.9489,2.6077,,,
91000,,,,,,,,,,,,1000,4051.0998,99.1559
91500,,,2.6039,0.8651,0.2869,-240.358,6.9846,1.509,4.1706,40.2948,2.2069,,,
92000,,,2.5923,0.858,0.2841,-235.7365,7.3136,1.5175,7.1391,86.6661,4.4099,,,
92000,,,,,,,,,,,,1000,4068.9752,99.2856
92500,,,2.5267,0.8532,0.2769,-247.1467,8.5296,1.3964,4.8175,149.6661,2.4418,,,
93000,,,2.5621,0.8621,0.2821,-243.8988,6.591,1.4688,4.7459,92.4571,2.5128,,,
93000,,,,,,,,,,,,1000,4277.4179,99.382
93500,,,2.5641,0.8677,0.2808,-247.3714,6.6087,1.4345,5.5948,134.8744,2.7596,,,
94000,,,2.5419,0.8613,0.2783,-243.6906,6.339,1.4259,5.7976,73.5585,2.7179,,,
94000,,,,,,,,,,,,1000,4443.6291,99.1047
94500,,,2.6431,0.877,0.2898,-249.2618,7.2122,1.6016,4.7236,61.706,3.9217,,,
95000,,,2.5445,0.8586,0.2784,-250.7827,6.1268,1.4534,4.5073,94.888,3.5084,,,
95000,5088.2842,1000.0,,,,,,,,,,,,
95000,,,,,,,,,,,,1000,4356.614,81.0641
95500,,,2.5314,0.8634,0.2776,-259.326,6.9594,1.3813,7.3392,65.8762,2.4659,,,
96000,,,2.5605,0.8752,0.2813,-261.0219,6.9994,1.4387,5.0762,63.7432,3.1046,,,
96000,,,,,,,,,,,,1000,4691.6092,98.9204
96500,,,2.6004,0.8714,0.2868,-260.5716,9.0806,1.4908,5.4721,155.0894,2.2335,,,
97000,,,2.6485,0.878,0.2894,-263.7219,9.2446,1.5503,5.3697,108.7507,3.3574,,,
97000,,,,,,,,,,,,1000,4691.8652,100.7801
97500,,,2.5639,0.8615,0.2824,-262.971,7.1777,1.4745,4.82,133.4802,3.5182,,,
98000,,,2.6405,0.872,0.2876,-271.2914,10.8692,1.551,5.3149,76.6906,4.7846,,,
98000,,,,,,,,,,,,1000,4810.2651,100.1164
98500,,,2.6261,0.8701,0.2884,-273.4823,6.6585,1.4906,5.9792,129.7003,3.9188,,,
99000,,,2.549,0.8698,0.2809,-266.325,7.0541,1.4081,9.2935,187.751,2.6395,,,
99000,,,,,,,,,,,,1000,4941.5522,98.98
99500,,,2.5747,0.8776,0.2824,-273.228,6.3767,1.5083,5.3484,44.509,3.1495,,,
100000,,,2.5711,0.8753,0.2827,-273.1383,7.235,1.4696,6.3999,228.4997,3.2208,,,
