env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
65000,,,,,,,,,,,,1000,1910.524,79.2863
65500,,,1.4338,0.7857,0.1496,-147.3662,6.9632,0.3674,4.204,53.9315,2.0172,,,
66000,,,1.4401,0.78,0.149,-146.4343,6.4501,0.3856,2.7127,26.597,1.795,,,
66000,,,,,,,,,,,,1000,1605.9607,92.1078
66500,,,1.449,0.7729,0.1515,-147.5518,6.3882,0.4108,2.8584,35.7047,1.6973,,,
67000,,,1.4742,0.7914,0.1542,-147.8351,5.8027,0.4178,4.1196,36.6102,2.0178,,,
67000,,,,,,,,,,,,1000,1424.7468,92.0863
67500,,,1.4182,0.787,0.148,-147.771,5.7528,0.3529,3.7005,32.4994,1.7277,,,
68000,,,1.4312,0.7848,0.1486,-151.245,8.2057,0.3664,3.2177,21.0919,2.0491,,,
68000,,,,,,,,,,,,1000,2029.3678,93.7738
68500,,,1.4811,0.7869,0.1556,-151.4297,8.7271,0.4344,3.1393,44.2215,1.5036,,,
69000,,,1.441,0.7917,0.1516,-152.4188,6.1923,0.3749,2.6625,17.8299,2.5824,,,
69000,,,,,,,,,,,,1000,1926.6499,92.0227
69500,,,1.4477,0.7936,0.1512,-154.4361,5.537,0.3566,2.8173,33.6846,1.6952,,,
70000,,,1.457,0.7919,0.1526,-151.6751,5.7302,0.3949,2.9291,69.9807,1.4456,,,
70000,2701.6675,1000.0,,,,,,,,,,,,
70000,,,,,,,,,,,,1000,2204.8928,78.0256
70500,,,1.4541,0.7858,0.1505,-154.8198,6.0818,0.3873,2.8334,29.3975,1.9929,,,
71000,,,1.4487,0.7866,0.1507,-154.557,5.8665,0.3781,3.039,32.8271,1.3737,,,
71000,,,,,,,,,,,,1000,2204.9336,91.9285
71500,,,1.4554,0.7911,0.1517,-151.1593,5.1921,0.3963,3.0034,47.1452,1.3559,,,
72000,,,1.4675,0.8057,0.1539,-159.529,6.7014,0.3727,3.328,54.6983,1.8536,,,
72000,,,,,,,,,,,,1000,2393.5211,92.1428
72500,,,1.4573,0.7928,0.151,-156.6881,6.4417,0.3866,2.8923,27.6721,1.4911,,,
73000,,,1.4578,0.7943,0.1532,-159.335,6.461,0.3824,2.6291,44.3222,1.8754,,,
73000,,,,,,,,,,,,1000,1866.0581,92.0815
73500,,,1.4976,0.801,0.1574,-161.2827,6.2784,0.4161,2.9393,51.5637,1.5075,,,
74000,,,1.4959,0.7994,0.1548,-161.8831,5.7584,0.4209,3.1196,33.0883,1.6921,,,
74000,,,,,,,,,,,,1000,2410.8277,92.1267
74500,,,1.4853,0.7983,0.1556,-161.0476,6.8223,0.4047,4.2963,45.4592,1.4666,,,
75000,,,1.4349,0.7907,0.151,-161.9547,5.2899,0.3703,3.5125,35.8069,1.8642,,,
75000,3052.2195,1000.0,,,,,,,,,,,,
75000,,,,,,,,,,,,1000,2457.0298,78.0994
75500,,,1.466,0.7952,0.1548,-164.572,5.7224,0.3932,3.2862,26.8104,1.4533,,,
76000,,,1.4835,0.7971,0.1546,-164.6197,7.4403,0.4035,3.059,43.8732,2.4709,,,
76000,,,,,,,,,,,,1000,2382.3243,92.0899
76500,,,1.4935,0.8153,0.1553,-165.8356,5.3248,0.3954,2.9894,73.3193,1.9513,,,
