env_steps,return,length,success,train/return,train/length,train/success,zp_loss,critic_loss,FPS
0,0.0,1024.0,0.0,,,,,,
10000,0.0,1024.0,0.0,-1.0,14.4092,0.0,0.001,0.0026,420.2354
20000,0.0,1024.0,0.0,-0.9972,14.5349,0.0015,0.0004,0.0,674.8992
30000,0.0545,837.1,0.3,-1.0,16.1551,0.0,0.0004,0.0001,674.2343
40000,0.5936,428.3,0.7,-1.0,16.7785,0.0,0.0003,0.0001,673.1617
50000,0.3799,474.4,0.7,-1.0,16.8919,0.0,0.0003,0.0001,668.1072
60000,0.1523,873.5,0.2,-1.0,16.9205,0.0,0.0003,0.0001,669.5296
70000,0.5798,288.1,0.9,-1.0,17.9856,0.0,0.0003,0.0,667.7039
80000,0.0,1024.0,0.0,-1.0,18.8324,0.0,0.0003,0.0,665.8161
90000,0.0,1024.0,0.0,-1.0,20.5339,0.0,0.0003,0.0,665.9083
100000,0.0,1024.0,0.0,-1.0,23.2558,0.0,0.0003,0.0,663.0779
110000,0.0,1024.0,0.0,-1.0,25.5754,0.0,0.0003,0.0,659.3214
120000,0.041,988.7,0.1,-1.0,23.2019,0.0,0.0003,0.0,655.4678
130000,0.0,1024.0,0.0,-1.0,21.2766,0.0,0.0003,0.0,656.3626
140000,0.0,1024.0,0.0,-1.0,18.5185,0.0,0.0003,0.0,655.3852
150000,0.0,1024.0,0.0,-1.0,31.348,0.0,0.0003,0.0,661.5403
160000,0.0,1024.0,0.0,-1.0,29.4118,0.0,0.0003,0.0,655.4539
170000,0.0,1024.0,0.0,-1.0,33.67,0.0,0.0003,0.0,653.5551
180000,0.0,1024.0,0.0,-1.0,28.7356,0.0,0.0003,0.0,649.8926
190000,0.0,1024.0,0.0,-1.0,28.9017,0.0,0.0003,0.0,650.9534
200000,0.0,1024.0,0.0,-1.0,25.0627,0.0,0.0003,0.0,648.3609
210000,0.0,1024.0,0.0,-1.0,29.9401,0.0,0.0003,0.0,650.756
220000,0.0,1024.0,0.0,-1.0,36.7647,0.0,0.0003,0.0,648.8873
230000,0.0,1024.0,0.0,-0.9947,29.7619,0.003,0.0003,0.0,646.9725
240000,0.0,1024.0,0.0,-1.0,26.3852,0.0,0.0003,0.0,638.8997
250000,0.581,454.0,0.8,-1.0,31.5457,0.0,0.0003,0.0,642.9259
260000,0.0,1024.0,0.0,-0.9947,27.8552,0.0028,0.0003,0.0001,641.3258
270000,0.4299,614.5,0.7,-1.0,38.9105,0.0,0.0003,0.0,641.8934
280000,0.6371,192.8,0.9,-1.0,31.8471,0.0,0.0003,0.0,642.7681
290000,0.0988,934.3,0.2,-0.994,31.0559,0.0031,0.0003,0.0,642.1772
300000,0.0708,852.3,0.5,-0.9945,29.3255,0.0029,0.0003,0.0001,639.3263
310000,0.6638,359.8,0.8,-0.9766,30.9598,0.0124,0.0003,0.0001,635.6814
320000,0.3926,645.6,0.6,-0.9941,31.6456,0.0032,0.0003,0.0001,638.4917
330000,0.9671,37.4,1.0,-0.988,31.8471,0.0064,0.0003,0.0001,634.3718
