env_steps,return,length,train/length,train/return,FPS,rkl,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
86982,,,1600,-130.6467,79.5577,,,,,,,
87000,,,,,,5133.998,5141.085,37993.043,5133.998,0.8747,76.1152,0.4696
87500,,,,,,5115.0,5123.7949,47037.0703,5115.0,1.4183,156.2244,0.7458
88000,,,,,,5234.1055,5241.4189,36841.4492,5234.1055,1.1951,85.2031,0.5826
88500,,,,,,5183.5776,5191.5098,43511.9453,5183.5776,1.2602,90.9852,0.7659
88582,,,1600,-18.3869,77.8126,,,,,,,
88686,,,104,-127.4613,77.8679,,,,,,,
88829,,,143,-118.2699,80.5661,,,,,,,
88981,,,152,-131.6277,78.1396,,,,,,,
89000,,,,,,4980.312,4988.1523,58983.3203,4980.312,1.1631,68.4075,0.5463
89500,,,,,,5255.043,5263.7222,40245.707,5255.043,0.8629,94.4296,0.5641
90000,,,,,,5423.1055,5430.918,45340.4336,5423.1055,0.8733,57.7516,0.6915
90000,-129.5349,530.1,,,,,,,,,,
90500,,,,,,5501.8848,5508.0161,32242.4922,5501.8848,1.0345,78.8628,0.527
90581,,,1600,-88.0504,68.0904,,,,,,,
91000,,,,,,5169.7632,5178.2852,38487.7891,5169.7632,1.1708,52.3313,0.9378
91217,,,636,-121.874,74.6105,,,,,,,
91500,,,,,,5346.2832,5354.6118,51264.1367,5346.2832,1.1116,115.4373,0.7002
92000,,,,,,5278.4121,5285.7231,39775.7734,5278.4121,1.196,89.0283,0.5836
92342,,,1125,-188.5842,76.2206,,,,,,,
92469,,,127,-115.593,73.5004,,,,,,,
92500,,,,,,5654.1543,5662.3657,48718.9219,5654.1543,0.9287,69.5533,0.4735
92832,,,363,-151.1102,75.0331,,,,,,,
93000,,,,,,5407.3877,5415.2676,40485.332,5407.3877,0.9529,75.5619,0.5006
93500,,,,,,5392.0044,5400.0703,33400.8359,5392.0044,1.1967,55.6654,0.4165
94000,,,,,,5149.4434,5159.0278,45162.6602,5149.4434,0.9356,44.3376,0.6212
94432,,,1600,-123.8988,76.8151,,,,,,,
94500,,,,,,5358.4253,5367.3354,41927.3047,5358.4253,0.8193,54.0437,0.6077
94674,,,242,-108.0391,75.1625,,,,,,,
94881,,,207,-130.6914,73.4551,,,,,,,
95000,,,,,,5376.9209,5386.5278,37668.875,5376.9209,0.8741,75.062,0.6147
95000,-165.5453,689.4,,,,,,,,,,
95500,,,,,,5523.77,5532.7695,37668.8906,5523.77,1.2707,92.058,0.7272
95684,,,803,-183.6442,60.6366,,,,,,,
96000,,,,,,5364.2803,5371.9282,44961.3359,5364.2803,1.2074,67.1365,0.7612
96357,,,673,-181.1729,75.0227,,,,,,,
96451,,,94,-111.7113,77.3897,,,,,,,
96500,,,,,,5245.416,5253.6782,44080.7422,5245.416,0.9815,70.0508,0.5813
97000,,,,,,5549.2305,5558.4404,48381.3398,5549.2305,0.7531,51.3118,0.4299
97500,,,,,,5368.8247,5378.3286,36020.3398,5368.8247,1.0511,49.9548,0.9296
98000,,,,,,4965.1064,4974.1455,33788.3672,4965.1064,0.9694,53.2148,0.7501
98051,,,1600,-119.8165,76.7486,,,,,,,
98500,,,,,,5407.7705,5415.6279,45814.7344,5407.7705,1.2851,71.6915,0.5419
99000,,,,,,5265.9941,5274.208,39117.4688,5265.9941,0.7408,33.0855,0.5555
99500,,,,,,5646.6758,5655.8213,39226.3008,5646.6758,1.3349,94.7811,0.5343
99651,,,1600,-108.6024,77.4069,,,,,,,
100000,,,,,,5471.3857,5480.6934,39323.4766,5471.3857,0.7533,66.3469,0.772
100000,-137.6951,516.6,,,,,,,,,,
100500,,,,,,5184.0,5193.1001,33550.6562,5184.0,0.7946,42.9816,0.4121
101000,,,,,,5299.0552,5307.5044,41102.1328,5299.0552,0.8036,55.1676,0.6889
101251,,,1600,-140.3465,69.5973,,,,,,,
101500,,,,,,5226.2793,5234.6714,40736.7227,5226.2793,0.7528,29.4023,0.5328
102000,,,,,,5665.8164,5674.4409,40313.6914,5665.8164,1.1826,96.8126,0.7367
102500,,,,,,5243.3501,5251.1812,39984.5859,5243.3501,0.8585,66.3581,0.7048
102851,,,1600,-131.1782,78.3099,,,,,,,
103000,,,,,,5245.9492,5253.2656,40627.543,5245.9492,1.2742,77.1498,0.4767
103500,,,,,,5105.6401,5113.4565,31745.2656,5105.6401,0.901,94.6374,0.6853
104000,,,,,,5341.9316,5349.1235,49534.0273,5341.9316,1.0129,53.2334,0.5959
104451,,,1600,-114.2161,75.9797,,,,,,,
104500,,,,,,5853.4131,5860.9624,42494.1016,5853.4131,0.6682,55.0965,0.427
104692,,,241,-136.6902,80.8882,,,,,,,
105000,,,,,,5362.3672,5369.5352,40169.5898,5362.3672,1.0171,71.5026,0.5361
105000,-148.2853,1447.2,,,,,,,,,,
105500,,,,,,5942.1919,5949.6621,51353.1523,5942.1919,0.9296,66.9014,0.4432
106000,,,,,,5486.4707,5493.3379,59323.2773,5486.4707,0.9835,66.2684,0.8501
106292,,,1600,-154.345,59.3453,,,,,,,
106500,,,,,,5324.6475,5330.7563,41409.9883,5324.6475,0.5859,40.3923,0.4022
107000,,,,,,5446.2153,5453.3525,52939.1953,5446.2153,0.6243,49.6429,0.6774
107500,,,,,,5441.2554,5447.2466,39731.6484,5441.2554,1.1542,83.54,0.677
107892,,,1600,-166.5474,78.7372,,,,,,,
108000,,,,,,5347.5801,5353.7236,30969.8359,5347.5801,0.5667,51.0785,0.5639
108500,,,,,,5636.6919,5643.0698,53542.9922,5636.6919,0.5873,37.8448,0.4375
109000,,,,,,5558.7954,5565.0391,44785.5977,5558.7954,0.7802,38.283,0.4827
109492,,,1600,-117.9481,75.4848,,,,,,,
109500,,,,,,5735.4336,5743.6226,46547.3789,5735.4336,0.91,79.7617,0.3434
109885,,,393,-125.1231,76.5606,,,,,,,
110000,,,,,,5393.5142,5399.7197,49850.0312,5393.5142,0.487,35.5726,0.3724
110000,-32.3387,1419.9,,,,,,,,,,
110500,,,,,,5888.7349,5894.8247,53495.1289,5888.7349,1.2308,84.4267,0.4126
111000,,,,,,5638.7246,5645.041,43029.8828,5638.7246,0.9017,42.6015,0.3417
111485,,,1600,15.6441,59.2739,,,,,,,
111500,,,,,,5771.0449,5777.0566,54461.7344,5771.0449,0.7488,62.635,0.4862
111998,,,513,-101.2846,79.2011,,,,,,,
112000,,,,,,5639.3506,5645.9731,34055.6016,5639.3506,0.7375,35.7192,0.413
112500,,,,,,5490.1582,5496.439,31916.7148,5490.1582,0.9368,60.2227,0.5574
113000,,,,,,5384.8267,5391.9575,47991.9531,5384.8267,0.9494,58.5951,0.4867
113500,,,,,,5478.5771,5484.3516,49433.3398,5478.5771,0.6176,56.3498,0.6073
113598,,,1600,59.0111,75.1097,,,,,,,
114000,,,,,,5589.7817,5596.1011,44694.582,5589.7817,0.6717,32.982,0.6654
114500,,,,,,5846.2925,5852.1226,56281.1719,5846.2925,0.5596,41.8174,0.5633
115000,,,,,,5676.3896,5681.3901,38208.3711,5676.3896,1.132,61.4011,0.522
115000,-74.7824,1241.8,,,,,,,,,,
115198,,,1600,20.9417,62.4461,,,,,,,
115500,,,,,,5817.2695,5822.1079,45693.1719,5817.2695,1.1845,66.2863,0.5637
116000,,,,,,5593.9863,5600.167,51813.293,5593.9863,0.7348,46.6113,0.5301
116500,,,,,,5939.3457,5945.1895,42419.25,5939.3457,0.7472,79.4878,0.6291
116798,,,1600,-45.0833,77.677,,,,,,,
117000,,,,,,5780.0547,5785.5913,50498.1992,5780.0547,0.8068,60.0077,0.642
117500,,,,,,5963.9072,5968.1436,37069.9258,5963.9072,0.8073,49.2563,0.5457
118000,,,,,,5645.7109,5650.8608,42962.8516,5645.7109,0.745,53.5007,0.4202
118398,,,1600,-70.6709,75.879,,,,,,,
118500,,,,,,6016.9727,6022.1372,57939.9062,6016.9727,0.6718,56.7479,0.496
119000,,,,,,6083.3477,6088.5952,41370.207,6083.3477,0.7889,65.3171,0.3465
119500,,,,,,5784.3794,5789.7788,48612.7461,5784.3794,0.8311,68.0005,0.6005
119998,,,1600,-38.9449,76.612,,,,,,,
120000,,,,,,5838.0518,5843.9507,51929.625,5838.0518,0.8611,53.9541,0.5247
120000,-60.6399,1151.7,,,,,,,,,,
120500,,,,,,6085.6621,6090.5889,46228.2266,6085.6621,0.9529,77.9357,0.6071
121000,,,,,,5611.3486,5615.9248,42921.3281,5611.3486,0.7811,65.1982,0.345
121500,,,,,,6014.6943,6018.8574,65490.375,6014.6943,1.2775,110.4719,0.5983
121598,,,1600,-120.5598,62.5794,,,,,,,
121657,,,59,-106.7215,75.5165,,,,,,,
122000,,,,,,5786.373,5791.1533,48689.2969,5786.373,0.7689,41.0413,0.3783
122500,,,,,,5896.8105,5900.5044,45919.5156,5896.8105,1.016,82.4404,0.8139
123000,,,,,,6327.9102,6331.9448,48469.2969,6327.9102,1.0192,58.73,0.292
123257,,,1600,-108.6538,75.9617,,,,,,,
123500,,,,,,6249.2495,6252.2939,46109.4141,6249.2495,0.9077,64.1407,0.455
123960,,,703,-193.4009,76.9685,,,,,,,
124000,,,,,,5770.2202,5773.3418,31885.7559,5770.2202,1.3012,77.7301,1.0228
124376,,,416,-163.6912,78.4988,,,,,,,
124500,,,,,,6053.4316,6056.3281,45840.4844,6053.4316,1.0625,71.5522,0.4239
124673,,,297,-153.2673,79.282,,,,,,,
124980,,,307,-163.0139,80.3482,,,,,,,
125000,,,,,,5704.1733,5706.9971,43594.2656,5704.1733,2.2376,90.9113,0.5481
125000,-158.6388,325.8,,,,,,,,,,
125440,,,460,-167.8062,61.6449,,,,,,,
125500,,,,,,5750.7363,5753.4629,49710.5898,5750.7363,1.1295,49.2513,0.5959
125637,,,197,-139.509,75.8252,,,,,,,
125886,,,249,-150.1367,77.9203,,,,,,,
125982,,,96,-115.7986,78.4331,,,,,,,
126000,,,,,,5572.5864,5575.8384,41031.8828,5572.5864,1.8005,103.8974,0.6498
126318,,,336,-165.8473,77.0982,,,,,,,
126500,,,,,,5825.083,5827.9375,59929.8477,5825.083,1.2177,72.4424,0.7386
126600,,,282,-154.5375,75.9846,,,,,,,
126819,,,219,-143.5008,79.7547,,,,,,,
126981,,,162,-141.2997,77.4074,,,,,,,
127000,,,,,,6139.5889,6141.2969,45684.6289,6139.5889,1.6809,67.5061,0.6678
127135,,,154,-140.6324,75.6876,,,,,,,
127300,,,165,-141.2846,74.3563,,,,,,,
127457,,,157,-136.776,76.6167,,,,,,,
127500,,,,,,5936.3369,5938.1284,49536.2734,5936.3369,1.7857,81.832,0.7566
127609,,,152,-135.7586,80.9327,,,,,,,
127757,,,148,-137.8425,79.3189,,,,,,,
127896,,,139,-135.9124,77.0583,,,,,,,
128000,,,,,,5905.0381,5905.4951,52080.082,5905.0381,11.7591,77.081,0.8654
128040,,,144,-139.2595,76.1858,,,,,,,
128153,,,113,-136.52,73.1438,,,,,,,
128312,,,159,-140.8731,76.3354,,,,,,,
128470,,,158,-139.5573,73.6329,,,,,,,
128500,,,,,,5631.0879,5630.7212,62737.9492,5631.0879,2.6149,71.7632,0.624
128782,,,312,-154.7102,77.3777,,,,,,,
128927,,,145,-136.0961,74.4834,,,,,,,
129000,,,,,,5539.7139,5538.4072,41648.1836,5539.7139,13.1685,177.9365,0.484
129078,,,151,-101.4208,79.4274,,,,,,,
129352,,,274,-148.3451,80.1984,,,,,,,
129413,,,61,-123.4882,81.5278,,,,,,,
129476,,,63,-126.7426,80.3194,,,,,,,
129500,,,,,,5676.6704,5675.9956,39056.5352,5676.6704,2.7892,102.2322,0.5978
129543,,,67,-128.2042,77.6389,,,,,,,
129613,,,70,-130.6778,78.262,,,,,,,
129679,,,66,-128.2344,74.5957,,,,,,,
129748,,,69,-134.4698,75.7247,,,,,,,
129812,,,64,-125.3512,75.291,,,,,,,
129877,,,65,-132.284,78.8247,,,,,,,
129932,,,55,-123.2813,78.0046,,,,,,,
130000,,,,,,5730.2261,5730.9878,42379.7266,5730.2261,2.5464,63.7986,0.9624
130000,-127.0658,75.1,,,,,,,,,,
130036,,,104,-131.1272,61.073,,,,,,,
130105,,,69,-133.2107,75.8936,,,,,,,
130176,,,71,-123.8249,75.5579,,,,,,,
130237,,,61,-119.0994,77.1172,,,,,,,
130339,,,102,-133.3154,75.8708,,,,,,,
130423,,,84,-124.3981,73.734,,,,,,,
130500,,,,,,5528.9438,5527.8857,37863.2422,5528.9438,2.6729,121.0251,0.7318
130661,,,238,-139.7305,74.7256,,,,,,,
130863,,,202,-145.0679,73.8257,,,,,,,
131000,,,,,,5548.0654,5546.0474,47901.6523,5548.0654,16.3918,174.4702,1.2755
131019,,,156,-136.5116,78.5225,,,,,,,
131136,,,117,-133.6941,76.5541,,,,,,,
131299,,,163,-130.5484,77.4641,,,,,,,
131455,,,156,-138.692,77.808,,,,,,,
131500,,,,,,5203.3984,5202.6943,41615.9141,5203.3984,2.8032,131.9366,1.0683
131610,,,155,-140.4242,84.1458,,,,,,,
131701,,,91,-124.6034,79.5484,,,,,,,
131792,,,91,-126.2157,80.5843,,,,,,,
131954,,,162,-138.3847,80.4427,,,,,,,
132000,,,,,,5075.0225,5073.1289,38495.4961,5075.0225,3.1682,91.392,0.816
132092,,,138,-136.9738,75.967,,,,,,,
132273,,,181,-139.1461,74.4102,,,,,,,
132425,,,152,-143.802,76.1217,,,,,,,
132500,,,,,,5375.2305,5372.3091,41181.5,5375.2305,3.489,83.6667,0.8988
132597,,,172,-142.7088,75.1393,,,,,,,
132813,,,216,-143.4353,76.5048,,,,,,,
133000,,,,,,5304.0825,5300.3042,44517.8984,5304.0825,4.291,134.2558,1.0042
133011,,,198,-142.082,75.2337,,,,,,,
133213,,,202,-147.4755,77.9331,,,,,,,
133393,,,180,-140.671,78.1712,,,,,,,
133469,,,76,-127.5567,80.2371,,,,,,,
133500,,,,,,5110.5166,5106.5479,36017.3828,5110.5166,3.3588,148.2195,0.6707
133709,,,240,-146.9879,80.0204,,,,,,,
133929,,,220,-145.0265,77.8857,,,,,,,
134000,,,,,,5002.3496,4998.6055,38879.5703,5002.3496,5.4146,177.5802,1.1127
134081,,,152,-142.8569,75.2042,,,,,,,
134299,,,218,-158.8951,75.8341,,,,,,,
134444,,,145,-137.5803,75.9955,,,,,,,
134500,,,,,,5179.9121,5174.9902,38208.0273,5179.9121,2.7883,117.0006,1.1017
134684,,,240,-150.2213,76.9203,,,,,,,
135000,,,,,,5082.4526,5076.5591,49025.793,5082.4526,6.4608,133.8828,0.8794
135000,-216.0467,1165.4,,,,,,,,,,
135500,,,,,,5078.2793,5072.8188,48780.1992,5078.2793,3.0502,143.4772,0.8698
136000,,,,,,4910.834,4905.6655,54316.2031,4910.834,3.0517,94.6133,0.7076
136284,,,1600,-188.7806,62.6009,,,,,,,
136500,,,,,,5022.5889,5014.3901,54515.957,5022.5889,3.7117,165.9626,0.9353
137000,,,,,,4660.3032,4651.1118,34032.3867,4660.3032,3.0536,90.6334,0.7516
137500,,,,,,4892.5488,4881.1514,43625.9297,4892.5488,3.2209,118.3347,0.9889
137884,,,1600,-173.5658,77.3117,,,,,,,
138000,,,,,,4762.2539,4750.1074,45702.2852,4762.2539,2.9476,155.4558,1.3237
138500,,,,,,4947.7578,4934.9053,42126.3242,4947.7578,2.4894,91.1035,0.5726
139000,,,,,,4722.7676,4708.3545,35188.4336,4722.7676,4.605,194.6429,1.7803
139484,,,1600,-155.4204,76.1292,,,,,,,
139500,,,,,,5069.4453,5053.6646,55542.8086,5069.4453,5.3882,136.8921,0.6973
140000,,,,,,5086.0933,5069.9614,71523.5234,5086.0933,4.8369,368.3403,0.9113
140000,-129.2197,883.1,,,,,,,,,,
140500,,,,,,4785.3721,4767.3633,61626.7031,4785.3721,3.1059,133.3056,0.7017
141000,,,,,,4465.2012,4446.2568,48319.1953,4465.2012,3.1329,145.3295,1.485
141084,,,1600,-136.5296,64.1872,,,,,,,
141500,,,,,,4835.0645,4812.8975,46168.9414,4835.0645,2.6975,102.7879,1.2203
142000,,,,,,4885.9404,4864.6812,40634.3164,4885.9404,11.5237,235.4194,0.9521
142500,,,,,,4573.4541,4549.4102,34720.7656,4573.4541,2.8466,70.7056,0.7941
142684,,,1600,-122.4702,76.8488,,,,,,,
143000,,,,,,5001.458,4974.5718,42423.6172,5001.458,2.6656,100.1695,2.054
143500,,,,,,4756.5444,4731.0522,35079.5742,4756.5444,2.9623,116.5283,1.321
144000,,,,,,5003.8281,4974.8589,42801.9766,5003.8281,2.8765,102.4539,1.2442
144284,,,1600,-107.413,77.7708,,,,,,,
144500,,,,,,4489.2402,4462.1118,41286.7695,4489.2402,2.8421,111.5062,1.409
145000,,,,,,5109.8564,5082.835,53559.4609,5109.8564,4.2906,163.4928,1.8504
145000,-123.065,1600.0,,,,,,,,,,
145500,,,,,,4823.2051,4794.2998,43546.3906,4823.2051,2.5761,106.6234,0.951
145884,,,1600,-87.1642,57.864,,,,,,,
146000,,,,,,4779.5254,4747.5513,31509.6855,4779.5254,3.3549,204.046,1.3338
146500,,,,,,4998.7827,4968.4487,64494.6953,4998.7827,6.6399,184.0544,1.5463
147000,,,,,,5162.0508,5131.2666,35847.2656,5162.0508,3.0625,158.2668,1.3108
147484,,,1600,-77.2824,76.8582,,,,,,,
147500,,,,,,4993.8701,4962.0024,36780.3086,4993.8701,2.706,116.0615,1.2468
148000,,,,,,4924.5464,4891.9272,40217.1641,4924.5464,3.4182,124.6763,1.4352
148500,,,,,,5204.8994,5171.8794,54576.8008,5204.8994,3.2453,159.6216,0.9623
149000,,,,,,5188.7632,5155.3071,40540.3711,5188.7632,3.7079,144.4196,1.9191
149084,,,1600,-92.6186,77.5645,,,,,,,
149500,,,,,,5088.9482,5055.9282,47914.4297,5088.9482,2.9811,119.1673,1.0089
150000,,,,,,4962.6914,4929.4907,46574.4648,4962.6914,2.1864,86.178,1.0384
150000,-120.3207,1449.6,,,,,,,,,,
150500,,,,,,4767.5332,4733.2085,34625.4453,4767.5332,2.6336,128.375,1.1075
150684,,,1600,-119.5535,60.1063,,,,,,,
150777,,,93,-139.8877,72.6887,,,,,,,
150878,,,101,-135.7238,78.242,,,,,,,
150964,,,86,-132.5659,78.1782,,,,,,,
151000,,,,,,5110.9199,5075.8857,37688.3086,5110.9199,2.9957,136.1138,1.1804
151061,,,97,-140.472,80.4274,,,,,,,
151156,,,95,-132.4513,80.7907,,,,,,,
151310,,,154,-144.9243,80.2619,,,,,,,
151500,,,,,,4641.999,4606.9658,38247.8711,4641.999,3.6979,180.3189,1.125
152000,,,,,,4781.2217,4747.5361,50742.7969,4781.2217,3.1441,160.1924,1.2197
152500,,,,,,4744.7686,4711.8203,47325.25,4744.7686,6.2491,175.9655,1.4861
152910,,,1600,-139.194,76.2708,,,,,,,
153000,,,,,,4839.3008,4803.4502,47988.6914,4839.3008,3.3883,112.1783,1.9685
153500,,,,,,4804.5649,4770.3457,36956.1484,4804.5649,2.9864,132.3418,1.2067
154000,,,,,,5110.4053,5075.7231,79382.9453,5110.4053,9.0609,242.086,1.385
154500,,,,,,4810.1953,4776.126,37337.1172,4810.1953,4.3761,196.074,1.1747
154510,,,1600,-156.3119,76.2892,,,,,,,
155000,,,,,,4510.3525,4475.9854,38308.0586,4510.3525,4.4546,216.6289,0.7589
155000,-136.2467,157.5,,,,,,,,,,
155500,,,,,,4295.9819,4262.4248,46089.125,4295.9819,5.0172,307.7459,1.055
156000,,,,,,4457.6348,4425.415,32415.5469,4457.6348,24.104,199.8701,1.3063
156110,,,1600,-150.805,74.4331,,,,,,,
156182,,,72,-116.6239,74.91,,,,,,,
156269,,,87,-121.2242,76.4819,,,,,,,
156348,,,79,-117.6736,78.868,,,,,,,
156436,,,88,-117.8031,80.393,,,,,,,
156500,,,,,,4360.8184,4326.4346,32725.9004,4360.8184,4.9842,194.0266,1.0302
156547,,,111,-116.526,77.6784,,,,,,,
156651,,,104,-117.9374,75.4441,,,,,,,
156740,,,89,-120.1773,76.6187,,,,,,,
156831,,,91,-116.3618,77.0241,,,,,,,
157000,,,,,,4446.9629,4413.8774,43022.2031,4446.9629,3.1126,117.815,1.0873
157500,,,,,,4568.377,4534.2188,34233.5195,4568.377,5.4472,173.3734,1.2023
158000,,,,,,4730.9507,4696.7949,55771.2891,4730.9507,22.9722,387.3707,1.1608
158431,,,1600,-137.6544,77.6059,,,,,,,
158500,,,,,,4111.4043,4079.0713,37847.7422,4111.4043,5.1899,178.2212,1.2068
158709,,,278,-150.446,74.8031,,,,,,,
158809,,,100,-124.1073,73.506,,,,,,,
158900,,,91,-110.4272,73.9642,,,,,,,
159000,,,,,,4601.5439,4568.6777,39071.4453,4601.5439,5.5313,180.5918,1.3611
159209,,,309,-135.0014,75.4354,,,,,,,
159304,,,95,-122.1949,77.7481,,,,,,,
159500,,,,,,4526.9785,4494.7554,45108.543,4526.9785,4.44,230.7455,1.1053
159951,,,647,-165.8205,76.3319,,,,,,,
160000,,,,,,4643.6143,4611.3882,42851.832,4643.6143,4.4922,171.8535,1.1879
160000,-134.7762,283.2,,,,,,,,,,
160058,,,107,-104.0963,41.346,,,,,,,
160166,,,108,-111.7704,72.6772,,,,,,,
160281,,,115,-106.4912,75.6087,,,,,,,
160500,,,,,,4327.3604,4295.3833,33811.75,4327.3604,3.2213,134.469,1.5988
160533,,,252,-139.0814,74.7617,,,,,,,
161000,,,,,,4775.333,4744.2983,43031.5156,4775.333,4.6687,214.3454,1.8928
161172,,,639,-154.2321,76.9377,,,,,,,
161500,,,,,,4847.811,4818.1245,45576.4844,4847.811,6.0302,153.6571,1.262
162000,,,,,,4125.7373,4095.9414,30242.7148,4125.7373,3.848,155.137,1.4964
162500,,,,,,4170.4604,4140.5127,39769.1523,4170.4604,3.3706,124.9114,1.7925
162772,,,1600,-153.2964,76.5265,,,,,,,
163000,,,,,,4481.1987,4452.7754,45444.6094,4481.1987,4.567,224.1426,1.2362
163383,,,611,-180.1261,79.1634,,,,,,,
163500,,,,,,4552.2891,4522.4468,45180.0391,4552.2891,2.8625,145.1734,1.0337
163860,,,477,-159.5995,78.1915,,,,,,,
164000,,,,,,4331.6992,4302.2769,33332.6914,4331.6992,5.3115,210.5846,1.1915
164500,,,,,,4235.251,4205.8921,50569.582,4235.251,4.4933,180.4046,1.0713
164796,,,936,-206.3299,75.8214,,,,,,,
164935,,,139,-123.4639,72.0291,,,,,,,
165000,,,,,,4368.4492,4339.3213,40981.0898,4368.4492,4.8074,139.1381,1.0507
165000,-142.0275,189.7,,,,,,,,,,
165478,,,543,-172.9121,67.6707,,,,,,,
165500,,,,,,4601.5381,4575.2969,34175.4961,4601.5381,3.7138,161.6759,1.454
165642,,,164,-141.2391,75.3543,,,,,,,
165830,,,188,-139.9867,74.2424,,,,,,,
166000,,,,,,4400.0898,4372.8428,43456.4414,4400.0898,12.1866,303.6077,0.7757
166012,,,182,-141.7712,75.0084,,,,,,,
166193,,,181,-141.3921,78.9708,,,,,,,
166346,,,153,-138.6763,78.9289,,,,,,,
166500,,,,,,4218.1138,4189.4453,39888.1367,4218.1138,3.5819,193.7312,1.786
166540,,,194,-143.6379,76.0162,,,,,,,
166686,,,146,-138.3828,75.0355,,,,,,,
166870,,,184,-142.1549,73.8081,,,,,,,
167000,,,,,,4409.1611,4382.9224,38044.4531,4409.1611,4.0897,167.8372,1.1587
167020,,,150,-139.0859,75.3725,,,,,,,
167196,,,176,-139.0661,74.0272,,,,,,,
167336,,,140,-137.9435,75.2875,,,,,,,
167500,,,,,,4132.8945,4106.3691,33673.2695,4132.8945,9.6451,229.8202,1.4176
167513,,,177,-139.6979,81.6651,,,,,,,
167685,,,172,-137.8416,81.4889,,,,,,,
167823,,,138,-135.4621,73.9966,,,,,,,
167999,,,176,-139.9587,74.7955,,,,,,,
168000,,,,,,4310.8213,4284.0962,30405.4336,4310.8213,33.3589,468.0837,0.9793
168156,,,157,-138.3874,76.8124,,,,,,,
168328,,,172,-139.8563,75.7124,,,,,,,
168500,,,,,,4520.9971,4496.2036,35677.8359,4520.9971,3.9169,179.7693,1.139
168569,,,241,-145.283,74.9737,,,,,,,
168731,,,162,-138.9471,75.0206,,,,,,,
168915,,,184,-140.0452,78.2475,,,,,,,
169000,,,,,,3818.6309,3792.6321,39677.1445,3818.6309,4.1883,189.5177,1.1432
169071,,,156,-138.9135,75.0831,,,,,,,
169212,,,141,-136.5821,76.6481,,,,,,,
169400,,,188,-140.3246,77.0564,,,,,,,
169500,,,,,,4504.4321,4478.5508,47040.3906,4504.4321,3.5687,125.7609,1.2872
169553,,,153,-140.0126,73.2064,,,,,,,
169755,,,202,-140.5002,74.3079,,,,,,,
169923,,,168,-138.2755,76.1721,,,,,,,
170000,,,,,,3928.1643,3905.1458,33803.6641,3928.1643,16.19,186.2133,1.405
170000,-137.5259,188.5,,,,,,,,,,
170036,,,113,-113.2616,49.5623,,,,,,,
170302,,,266,-146.4096,76.9935,,,,,,,
170500,,,,,,4104.1592,4080.7959,42223.6602,4104.1592,5.4402,222.5465,1.7107
170586,,,284,-147.706,78.0012,,,,,,,
170766,,,180,-140.0229,74.7008,,,,,,,
170962,,,196,-141.2612,77.1915,,,,,,,
171000,,,,,,4279.1963,4255.4263,41774.4961,4279.1963,3.9049,137.5141,1.5263
171168,,,206,-142.4457,76.2454,,,,,,,
171442,,,274,-147.9449,75.1357,,,,,,,
171500,,,,,,4077.7842,4054.3447,47972.8945,4077.7842,6.3824,178.874,1.8802
171806,,,364,-124.8172,75.086,,,,,,,
171975,,,169,-114.7087,77.1355,,,,,,,
172000,,,,,,3960.8254,3938.3757,35901.6836,3960.8254,5.4984,168.4216,1.4054
172284,,,309,-149.5841,77.8243,,,,,,,
172500,,,,,,4330.7588,4308.1279,31475.9473,4330.7588,4.0761,147.7785,1.5444
172664,,,380,-133.2193,79.4406,,,,,,,
172883,,,219,-135.4206,78.8012,,,,,,,
173000,,,,,,4519.6855,4497.5771,38207.6055,4519.6855,18.0759,283.2328,1.2034
173226,,,343,-151.5803,76.9614,,,,,,,
173391,,,165,-142.7375,75.3375,,,,,,,
173500,,,,,,4059.604,4038.4973,41722.457,4059.604,8.8863,248.4998,1.663
173660,,,269,-147.1499,74.7768,,,,,,,
173934,,,274,-154.4908,79.2648,,,,,,,
174000,,,,,,3937.6841,3918.1672,33107.8789,3937.6841,3.9685,169.3441,1.6827
174274,,,340,-154.6755,77.386,,,,,,,
174492,,,218,-125.4869,75.8358,,,,,,,
174500,,,,,,3997.2202,3977.7224,41768.3945,3997.2202,4.3757,246.9408,1.6315
174794,,,302,-127.9737,78.0106,,,,,,,
175000,,,,,,3978.6687,3958.2844,36790.0039,3978.6687,9.4354,207.4807,1.2649
175000,-131.3292,255.0,,,,,,,,,,
175117,,,323,-151.5392,61.9728,,,,,,,
175250,,,133,-118.9124,77.8486,,,,,,,
175362,,,112,-114.0855,77.1423,,,,,,,
175486,,,124,-110.8992,74.38,,,,,,,
175500,,,,,,4096.5142,4077.1521,44843.0508,4096.5142,3.7871,142.1367,1.3686
175577,,,91,-122.2615,75.2697,,,,,,,
175681,,,104,-115.0756,78.4848,,,,,,,
175910,,,229,-142.7542,75.3419,,,,,,,
176000,,,,,,4466.9419,4449.0903,33777.6172,4466.9419,5.5884,194.1086,1.5966
176031,,,121,-124.3009,79.3021,,,,,,,
176302,,,271,-136.2757,79.0558,,,,,,,
176404,,,102,-112.1953,75.1367,,,,,,,
176490,,,86,-115.7212,74.8012,,,,,,,
176500,,,,,,3912.8662,3895.7261,47366.8984,3912.8662,4.6396,177.1113,1.5338
176675,,,185,-125.3333,78.0023,,,,,,,
176802,,,127,-117.7605,73.025,,,,,,,
177000,,,,,,4242.2441,4224.168,30425.6328,4242.2441,16.528,242.0606,1.3404
