env_steps,return,length,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
115000,,,-503.1599,5.7049,0.0018,-0.0336,2.4232,280.893,5.8414,,,
115000,5810.7137,1000.0,,,,,,,,,,
115000,,,,,,,,,,1000,5583.3946,72.6233
115500,,,-505.4502,3.0188,0.0017,-0.033,2.16,242.286,4.1404,,,
116000,,,-504.7426,4.1572,0.0025,-0.0383,1.9745,226.5678,5.8216,,,
116000,,,,,,,,,,1000,5677.3322,81.3936
116500,,,-506.2378,3.4059,0.0021,-0.0354,2.3018,258.2752,4.9986,,,
117000,,,-504.8991,4.0855,0.0016,-0.0306,1.9364,95.4325,3.6765,,,
117000,,,,,,,,,,1000,5666.9589,82.0996
117500,,,-508.5451,4.1449,0.0018,-0.0328,1.8839,109.4781,5.7093,,,
118000,,,-511.2285,3.8489,0.0019,-0.0336,2.2076,278.0376,5.3861,,,
118000,,,,,,,,,,1000,5725.9012,84.6584
118500,,,-511.2919,3.3361,0.0014,-0.0284,2.0905,177.0969,4.3126,,,
119000,,,-509.8357,3.6548,0.0017,-0.0323,2.2481,249.2907,6.1419,,,
119000,,,,,,,,,,1000,5647.4581,84.8016
119500,,,-511.7725,3.6679,0.0019,-0.0324,2.1523,287.5806,4.9666,,,
120000,,,-515.124,4.646,0.0019,-0.0343,2.1688,105.4672,6.472,,,
120000,5816.5356,1000.0,,,,,,,,,,
120000,,,,,,,,,,1000,5676.2671,75.8981
120500,,,-516.0859,3.6033,0.0017,-0.0318,2.1645,234.7099,4.2829,,,
121000,,,-516.9865,3.3712,0.0016,-0.0321,2.2283,214.6611,5.2069,,,
121000,,,,,,,,,,1000,5798.7752,86.6304
121500,,,-516.4189,3.6447,0.0016,-0.0301,2.3204,308.8049,4.2144,,,
122000,,,-520.4494,3.2994,0.0014,-0.0285,1.8611,82.2187,3.0662,,,
122000,,,,,,,,,,1000,5823.7829,86.6625
122500,,,-520.7979,3.0725,0.0018,-0.0331,2.489,372.4526,6.4647,,,
123000,,,-521.0325,3.0583,0.0019,-0.0331,2.1558,195.7376,5.0631,,,
123000,,,,,,,,,,1000,5889.1991,88.4501
123500,,,-520.4501,3.5788,0.0016,-0.0311,1.9581,159.1883,4.5892,,,
124000,,,-525.7076,3.9089,0.0017,-0.0319,2.3057,290.3919,3.9992,,,
124000,,,,,,,,,,1000,5800.9695,83.3445
124500,,,-524.8618,4.7868,0.0014,-0.0283,2.1649,154.378,4.8343,,,
125000,,,-529.5495,3.8709,0.0017,-0.0314,2.0103,295.4061,2.9634,,,
125000,5975.2401,1000.0,,,,,,,,,,
125000,,,,,,,,,,1000,5867.3154,73.1665
125500,,,-528.5035,3.7563,0.0013,-0.0284,2.1785,293.9273,4.5308,,,
126000,,,-531.389,4.1543,0.0014,-0.0278,2.4228,198.6455,8.6043,,,
126000,,,,,,,,,,1000,5694.1214,81.8384
126500,,,-531.9708,4.824,0.0017,-0.0312,1.9579,173.5811,6.5983,,,
127000,,,-532.6272,3.5898,0.0016,-0.0319,2.078,181.5723,4.1494,,,
127000,,,,,,,,,,1000,5720.501,83.8241
127500,,,-532.3982,3.2359,0.0016,-0.0309,2.1546,279.5657,5.1428,,,
128000,,,-534.2365,3.1431,0.0016,-0.0315,2.0332,260.5606,5.2731,,,
128000,,,,,,,,,,1000,5800.0185,84.6936
128500,,,-534.551,3.398,0.0016,-0.0322,1.9453,251.2398,4.2409,,,
129000,,,-538.1998,3.8,0.0015,-0.0282,2.2999,333.3475,6.1764,,,
129000,,,,,,,,,,1000,5909.5731,89.0162
129500,,,-537.9411,4.682,0.0016,-0.0313,2.0839,250.6601,4.4499,,,
130000,,,-540.7856,3.3989,0.0017,-0.031,2.0174,233.095,4.4939,,,
130000,5993.0179,1000.0,,,,,,,,,,
130000,,,,,,,,,,1000,5880.094,78.3981
130500,,,-540.9395,4.5056,0.0014,-0.0295,2.038,245.5662,5.6364,,,
131000,,,-541.9803,3.9072,0.0013,-0.0273,1.9409,270.6528,6.1769,,,
131000,,,,,,,,,,1000,5852.3922,86.3856
131500,,,-542.3867,3.3027,0.0014,-0.0283,1.8648,338.3995,4.3011,,,
132000,,,-543.3342,3.3873,0.0016,-0.0314,1.9617,219.3039,3.4897,,,
132000,,,,,,,,,,1000,5916.9625,85.7606
132500,,,-545.3446,3.1058,0.0015,-0.0307,1.878,187.4042,3.745,,,
133000,,,-544.7464,3.7559,0.0014,-0.0282,1.9198,189.7932,7.2458,,,
133000,,,,,,,,,,1000,5909.2562,82.2027
133500,,,-545.9257,3.7469,0.0015,-0.0296,2.081,227.3373,5.2425,,,
134000,,,-547.4911,4.1062,0.0017,-0.0311,2.194,267.701,4.9152,,,
134000,,,,,,,,,,1000,5876.3605,82.0405
134500,,,-548.7202,3.5789,0.0015,-0.0307,2.1684,246.7075,5.2619,,,
135000,,,-549.7048,3.5727,0.0015,-0.0303,2.0127,289.5288,4.8411,,,
135000,6096.22,1000.0,,,,,,,,,,
135000,,,,,,,,,,1000,5993.2326,73.127
135500,,,-550.7486,3.4066,0.0012,-0.027,1.795,148.3636,4.4896,,,
136000,,,-551.556,3.0735,0.0014,-0.029,1.7609,103.4493,4.3995,,,
136000,,,,,,,,,,1000,5975.9304,86.0356
136500,,,-551.6711,3.5844,0.0013,-0.028,2.0364,185.47,3.795,,,
137000,,,-553.0259,4.2417,0.0015,-0.0309,1.9754,194.3783,7.567,,,
137000,,,,,,,,,,1000,5925.4834,82.054
137500,,,-553.8828,4.7567,0.0014,-0.0291,1.6051,240.6287,7.0727,,,
138000,,,-555.7303,3.3959,0.0012,-0.0254,1.7971,269.1638,4.4501,,,
138000,,,,,,,,,,1000,5929.9687,82.007
138500,,,-555.3967,5.0694,0.0011,-0.0267,1.7826,105.5145,6.3366,,,
139000,,,-558.5403,2.7815,0.0012,-0.0257,1.9392,239.3961,4.9953,,,
139000,,,,,,,,,,1000,5995.1449,85.5456
139500,,,-557.7761,5.3277,0.0013,-0.0271,2.1769,216.8757,5.6807,,,
140000,,,-559.1252,2.9319,0.0012,-0.0264,1.8276,202.6788,3.9317,,,
140000,6164.3381,1000.0,,,,,,,,,,
140000,,,,,,,,,,1000,5873.7788,72.6872
140500,,,-560.5317,3.7843,0.0013,-0.0276,2.2897,240.3101,4.4957,,,
141000,,,-560.8903,2.8336,0.0012,-0.0258,1.996,122.374,3.0645,,,
141000,,,,,,,,,,1000,5997.6653,82.8588
141500,,,-562.0475,2.5799,0.0013,-0.0279,2.1812,354.0201,3.1804,,,
142000,,,-562.0964,3.553,0.0015,-0.0307,1.8633,271.844,7.2621,,,
142000,,,,,,,,,,1000,5730.9336,82.3959
142500,,,-563.0432,3.2054,0.0012,-0.0268,1.6252,170.023,4.2008,,,
143000,,,-563.7621,4.3203,0.0013,-0.0279,2.0526,282.9986,6.1316,,,
143000,,,,,,,,,,1000,5947.0054,85.0074
143500,,,-564.4805,3.6421,0.0012,-0.0266,1.8954,168.2441,4.9723,,,
144000,,,-566.0425,3.824,0.0015,-0.0305,1.8606,141.4147,4.5191,,,
144000,,,,,,,,,,1000,6056.8391,83.6835
144500,,,-567.3816,2.649,0.0012,-0.0261,1.993,301.5992,5.1728,,,
145000,,,-567.39,3.0476,0.0013,-0.0287,2.0284,286.0194,7.0921,,,
145000,6264.6939,1000.0,,,,,,,,,,
145000,,,,,,,,,,1000,6042.2543,74.5032
145500,,,-567.6066,4.3146,0.0013,-0.0286,2.0044,134.2147,4.6161,,,
146000,,,-569.6008,3.5933,0.0013,-0.0269,2.2412,242.0941,4.4508,,,
146000,,,,,,,,,,1000,6033.0614,81.8869
146500,,,-569.1187,3.2771,0.0014,-0.0291,1.899,176.8974,7.8451,,,
147000,,,-570.7433,2.544,0.0013,-0.0274,1.5704,251.3249,4.5073,,,
147000,,,,,,,,,,1000,6048.3989,82.937
147500,,,-570.9757,3.8583,0.0014,-0.0288,1.9124,82.778,5.5936,,,
148000,,,-572.5781,2.7689,0.0013,-0.0281,4.1008,267.5974,3.0725,,,
148000,,,,,,,,,,1000,6061.3695,85.5647
148500,,,-575.3724,2.5248,0.0013,-0.0289,1.8268,175.3278,2.9226,,,
149000,,,-575.4756,3.4233,0.0015,-0.0285,2.2213,285.6717,3.788,,,
149000,,,,,,,,,,1000,6129.0201,81.8907
149500,,,-575.4081,2.7291,0.0012,-0.0253,1.7902,118.9569,2.5924,,,
150000,,,-576.8755,2.798,0.0014,-0.0285,2.6804,134.5685,3.1658,,,
150000,6270.6196,1000.0,,,,,,,,,,
150000,,,,,,,,,,1000,6044.2239,73.305
150500,,,-577.5469,3.3378,0.001,-0.0245,1.8982,174.9674,6.2375,,,
151000,,,-579.0612,3.0891,0.0012,-0.0263,2.1591,217.6422,4.4349,,,
151000,,,,,,,,,,1000,6038.2329,81.8526
151500,,,-579.3516,3.3096,0.0013,-0.0274,1.8008,236.472,3.7165,,,
152000,,,-579.3334,2.7122,0.0013,-0.0285,2.1148,128.4073,4.1574,,,
152000,,,,,,,,,,1000,6044.9298,82.2396
152500,,,-580.8535,3.7349,0.0013,-0.0266,2.119,310.0958,4.9912,,,
153000,,,-581.3029,2.1876,0.0013,-0.0278,2.0511,331.3609,4.1176,,,
153000,,,,,,,,,,1000,6141.5113,81.8998
153500,,,-582.301,2.8384,0.0015,-0.0288,2.0587,182.4029,5.8412,,,
154000,,,-582.8613,4.1676,0.0012,-0.0272,2.0575,181.4082,4.299,,,
154000,,,,,,,,,,1000,6080.1375,83.3623
154500,,,-583.4433,2.8062,0.0013,-0.0285,2.0076,271.8763,3.8599,,,
155000,,,-583.9727,3.8499,0.0012,-0.0274,1.7748,121.7571,8.0514,,,
155000,6276.3183,1000.0,,,,,,,,,,
155000,,,,,,,,,,1000,6024.6203,73.0844
155500,,,-585.1767,3.7168,0.0012,-0.0267,2.3458,251.0911,5.9895,,,
156000,,,-585.1775,2.7399,0.0014,-0.0291,2.2363,168.9828,4.41,,,
156000,,,,,,,,,,1000,6091.9122,81.9395
156500,,,-586.4334,2.6944,0.0014,-0.0287,1.7483,85.3658,4.0424,,,
157000,,,-587.1668,3.4934,0.0013,-0.0286,2.0498,225.8271,5.2449,,,
157000,,,,,,,,,,1000,6218.8606,82.1415
157500,,,-588.3477,2.1683,0.0011,-0.0251,2.1231,194.109,2.7294,,,
158000,,,-587.9183,3.2461,0.0012,-0.0264,1.8416,167.4423,3.358,,,
158000,,,,,,,,,,1000,6145.7106,81.7806
158500,,,-589.481,2.339,0.0011,-0.0251,1.7724,165.3492,3.4696,,,
159000,,,-590.262,2.1271,0.0012,-0.0266,2.0387,192.0361,3.1113,,,
159000,,,,,,,,,,1000,6091.6243,81.7495
159500,,,-589.8516,2.5615,0.0013,-0.0264,1.9111,234.6841,4.247,,,
160000,,,-591.4828,3.2172,0.0014,-0.0293,2.6382,253.5096,5.5327,,,
160000,6354.1511,1000.0,,,,,,,,,,
160000,,,,,,,,,,1000,6133.0765,72.8488
160500,,,-592.6564,2.5906,0.0013,-0.027,2.0063,181.6387,4.0085,,,
161000,,,-593.0695,3.3242,0.0012,-0.0273,2.2714,333.7684,3.0178,,,
161000,,,,,,,,,,1000,6056.8531,81.7439
161500,,,-593.686,2.5924,0.0011,-0.0258,2.1164,209.6942,2.3803,,,
162000,,,-595.45,3.3351,0.0012,-0.0248,1.7613,175.4108,5.3651,,,
162000,,,,,,,,,,1000,6113.6033,84.2753
162500,,,-594.8705,4.3713,0.0013,-0.0257,1.8717,134.845,6.1108,,,
163000,,,-596.0899,2.8981,0.0012,-0.0268,1.8812,137.4019,4.5896,,,
163000,,,,,,,,,,1000,6133.7565,83.4162
163500,,,-597.1999,1.9781,0.0012,-0.0277,1.9077,127.0891,3.0909,,,
164000,,,-598.0751,2.7666,0.0009,-0.0217,1.9401,118.2427,3.4697,,,
164000,,,,,,,,,,1000,6173.5222,85.2796
164500,,,-597.0676,2.7157,0.0011,-0.0246,2.0308,224.1906,3.1407,,,
165000,,,-598.807,4.2331,0.0014,-0.0291,2.28,298.4229,3.872,,,
165000,6405.2212,1000.0,,,,,,,,,,
165000,,,,,,,,,,1000,6165.2252,73.8999
165500,,,-599.2964,3.8059,0.0012,-0.0262,1.7577,135.4074,4.4182,,,
166000,,,-600.1085,2.581,0.0011,-0.0239,1.9338,207.8917,3.4816,,,
166000,,,,,,,,,,1000,6217.2896,81.9932
166500,,,-601.1548,3.1361,0.0012,-0.0254,1.9678,95.3414,3.7681,,,
167000,,,-600.6094,2.1084,0.001,-0.0237,2.2261,356.8929,2.9736,,,
167000,,,,,,,,,,1000,6235.7618,82.1445
167500,,,-601.572,3.1312,0.0013,-0.0281,1.9398,261.2609,3.5715,,,
168000,,,-601.7097,2.6428,0.0012,-0.0262,1.7819,113.4333,3.5332,,,
168000,,,,,,,,,,1000,6152.419,82.7645
168500,,,-603.4647,2.3264,0.0011,-0.0254,2.0216,231.3338,4.5157,,,
169000,,,-603.6558,2.9046,0.0011,-0.0255,2.1201,288.0738,3.6685,,,
169000,,,,,,,,,,1000,6274.4554,84.4904
169500,,,-604.5662,3.4886,0.001,-0.0247,1.9835,234.1114,4.0725,,,
170000,,,-605.7808,2.6902,0.0011,-0.0253,1.9398,275.7051,2.466,,,
170000,6497.6168,1000.0,,,,,,,,,,
170000,,,,,,,,,,1000,6179.0602,76.8105
170500,,,-605.9688,3.3139,0.0011,-0.0245,1.7496,140.3971,5.7293,,,
171000,,,-606.3176,2.7662,0.0013,-0.0267,2.0824,140.8319,4.6307,,,
171000,,,,,,,,,,1000,6205.6361,84.4627
171500,,,-606.9142,3.7989,0.0013,-0.0268,2.0919,191.9673,4.3799,,,
172000,,,-607.6671,3.9756,0.0011,-0.0255,1.859,136.5091,4.6835,,,
172000,,,,,,,,,,1000,6151.1057,81.9886
172500,,,-607.6349,2.191,0.0011,-0.0254,2.1508,282.4947,3.1988,,,
173000,,,-608.6426,2.4417,0.0011,-0.0256,2.0431,192.897,3.0254,,,
173000,,,,,,,,,,1000,6288.4978,81.9257
173500,,,-608.8586,3.456,0.001,-0.0238,1.8337,223.1228,4.1029,,,
174000,,,-609.8024,3.4418,0.0013,-0.0255,1.9164,253.8537,4.4036,,,
174000,,,,,,,,,,1000,6169.416,82.0046
174500,,,-610.5293,3.0006,0.0011,-0.0263,2.0473,207.0291,5.0444,,,
175000,,,-611.8532,4.6566,0.0011,-0.0256,2.1401,244.2116,6.7946,,,
175000,6495.6834,1000.0,,,,,,,,,,
175000,,,,,,,,,,1000,6386.6013,74.1461
175500,,,-612.4142,2.6571,0.0013,-0.0268,1.8192,154.5605,3.4311,,,
176000,,,-612.4468,3.6616,0.0011,-0.0247,1.5738,81.4726,4.4837,,,
176000,,,,,,,,,,1000,6275.702,85.0526
176500,,,-612.3741,2.7229,0.0012,-0.0269,1.8514,263.6401,4.5405,,,
177000,,,-614.0281,3.6722,0.0011,-0.0255,1.8081,71.1885,6.9495,,,
177000,,,,,,,,,,1000,6317.1194,87.4613
177500,,,-614.2339,3.061,0.0013,-0.0276,1.86,131.3655,2.9056,,,
178000,,,-614.5582,2.3793,0.001,-0.024,1.8081,243.2546,3.0864,,,
178000,,,,,,,,,,1000,6240.4673,86.0509
178500,,,-616.2817,4.8879,0.0009,-0.0225,2.126,313.8835,5.7869,,,
179000,,,-617.2184,3.079,0.0013,-0.0278,1.6743,283.5486,6.1105,,,
179000,,,,,,,,,,1000,6369.4647,84.4169
179500,,,-616.178,2.5113,0.0011,-0.0246,2.2055,206.4034,3.1076,,,
180000,,,-617.6893,2.3405,0.0013,-0.0262,1.7534,252.7161,5.3939,,,
180000,6571.8017,1000.0,,,,,,,,,,
180000,,,,,,,,,,1000,6351.1035,75.3265
180500,,,-617.5032,1.9065,0.001,-0.0246,1.6241,228.4889,3.1553,,,
181000,,,-619.3177,2.9121,0.0013,-0.0261,1.532,143.4605,3.8255,,,
181000,,,,,,,,,,1000,6190.2771,83.8804
181500,,,-619.0095,3.1142,0.001,-0.0234,1.888,117.9194,4.7516,,,
182000,,,-618.9633,2.9987,0.001,-0.0239,2.0707,313.1599,4.3035,,,
182000,,,,,,,,,,1000,6240.7644,82.0619
182500,,,-619.2423,3.7387,0.001,-0.0228,1.6877,106.8077,4.7581,,,
183000,,,-620.0532,2.1908,0.0009,-0.0232,1.6233,83.7917,2.0515,,,
183000,,,,,,,,,,1000,6103.0427,82.1121
183500,,,-620.6234,2.5308,0.0011,-0.0246,2.0172,140.0351,3.7037,,,
184000,,,-620.406,2.7992,0.0011,-0.0254,1.931,182.6489,3.8059,,,
184000,,,,,,,,,,1000,6301.1166,83.4329
184500,,,-622.4152,3.1075,0.0013,-0.027,1.5026,218.6579,3.0877,,,
185000,,,-621.7773,2.9273,0.0013,-0.0284,1.8426,186.3109,5.099,,,
185000,6516.4823,1000.0,,,,,,,,,,
185000,,,,,,,,,,1000,6384.4182,75.9209
185500,,,-621.527,2.8019,0.0011,-0.0258,1.9551,120.399,4.9323,,,
186000,,,-622.3455,3.4291,0.0012,-0.0256,2.0429,318.3911,3.2953,,,
186000,,,,,,,,,,1000,6373.0772,86.3422
186500,,,-623.249,4.5365,0.001,-0.0225,1.8834,153.8114,4.7162,,,
187000,,,-623.9589,4.1669,0.001,-0.0238,1.6794,148.6722,4.6893,,,
187000,,,,,,,,,,1000,6335.4991,82.631
187500,,,-624.5756,2.6251,0.001,-0.0225,1.9383,246.2641,4.4743,,,
188000,,,-624.5386,3.1965,0.0012,-0.0265,1.968,313.1158,2.8846,,,
188000,,,,,,,,,,1000,6293.9885,82.6195
188500,,,-624.6526,3.8184,0.0009,-0.023,1.8718,223.2206,4.2435,,,
189000,,,-625.9353,2.9702,0.0014,-0.0262,1.6369,140.9191,4.7248,,,
189000,,,,,,,,,,1000,6374.3119,85.3713
189500,,,-625.9004,4.0748,0.001,-0.0234,1.9345,299.749,4.5974,,,
190000,,,-626.2524,2.4802,0.0009,-0.0231,1.9006,260.4097,4.3574,,,
190000,6624.1564,1000.0,,,,,,,,,,
190000,,,,,,,,,,1000,6396.1059,77.8946
190500,,,-627.3744,2.5596,0.0012,-0.0256,1.7784,203.8454,3.2209,,,
191000,,,-627.3914,2.2495,0.0009,-0.0223,1.8954,212.7253,3.6873,,,
191000,,,,,,,,,,1000,6443.4663,81.9251
191500,,,-628.6238,3.049,0.0011,-0.0238,1.6085,155.8829,3.5713,,,
192000,,,-628.7625,3.6787,0.0009,-0.0231,1.6182,156.8775,3.3035,,,
192000,,,,,,,,,,1000,6320.3043,82.0816
192500,,,-629.4972,2.8439,0.001,-0.0229,1.9937,155.7527,4.9403,,,
193000,,,-628.6224,3.273,0.001,-0.0238,2.1654,327.3874,5.1328,,,
193000,,,,,,,,,,1000,6369.5964,83.9798
193500,,,-629.4486,2.6462,0.0008,-0.0208,1.9544,193.7535,5.3866,,,
194000,,,-629.838,1.6958,0.0011,-0.0235,2.3295,236.706,3.6449,,,
194000,,,,,,,,,,1000,6433.2825,82.63
194500,,,-630.8337,2.5436,0.0011,-0.0248,1.7123,134.5199,3.1023,,,
195000,,,-631.2985,2.2504,0.001,-0.0239,1.8051,291.0213,2.7258,,,
195000,6627.5268,1000.0,,,,,,,,,,
195000,,,,,,,,,,1000,6429.7966,73.1059
195500,,,-631.5612,2.5456,0.001,-0.0232,1.8058,113.235,3.6919,,,
196000,,,-631.1003,2.6787,0.001,-0.0233,1.6733,97.908,4.4474,,,
196000,,,,,,,,,,1000,6430.8351,81.9847
196500,,,-632.2636,2.3788,0.0009,-0.0221,1.6928,202.1471,3.646,,,
197000,,,-633.1992,2.9932,0.001,-0.0222,2.0637,279.392,4.7383,,,
197000,,,,,,,,,,1000,6367.4459,81.851
197500,,,-633.0776,2.4394,0.0011,-0.0238,1.7153,198.1157,4.2148,,,
198000,,,-633.3708,2.3214,0.001,-0.0241,1.6547,199.233,4.8514,,,
198000,,,,,,,,,,1000,6408.4356,83.961
198500,,,-633.1712,2.1753,0.0012,-0.0253,1.6431,260.5493,3.6348,,,
199000,,,-634.1212,3.2862,0.001,-0.0236,1.6896,118.1546,3.7726,,,
199000,,,,,,,,,,1000,6421.8198,84.3613
199500,,,-634.4219,2.2961,0.001,-0.0241,1.8055,261.2713,5.1115,,,
200000,,,-634.3958,3.7026,0.0009,-0.0224,1.8104,250.8598,5.7586,,,
200000,6595.5711,1000.0,,,,,,,,,,
200000,,,,,,,,,,1000,6353.3646,72.9761
200500,,,-635.4971,2.4522,0.0011,-0.0241,1.3548,174.5584,4.2941,,,
201000,,,-635.2779,2.1839,0.0011,-0.0246,2.0679,178.1053,5.3428,,,
201000,,,,,,,,,,1000,6378.5015,82.025
201500,,,-636.9287,3.1818,0.001,-0.0242,1.709,263.8389,4.2376,,,
202000,,,-636.5715,2.8566,0.0012,-0.026,1.8894,194.1379,4.0754,,,
202000,,,,,,,,,,1000,6461.113,84.9622
202500,,,-637.0605,2.445,0.001,-0.0231,1.6473,120.1332,3.9895,,,
203000,,,-636.8879,2.9038,0.0009,-0.022,1.9449,209.9213,3.1203,,,
203000,,,,,,,,,,1000,6240.4072,84.1037
203500,,,-637.9135,3.2676,0.0009,-0.022,1.6183,110.3849,5.3238,,,
204000,,,-638.397,2.9753,0.001,-0.0241,1.9423,110.0045,4.2027,,,
204000,,,,,,,,,,1000,6505.128,85.2075
204500,,,-638.2402,2.8699,0.0013,-0.0262,1.8587,169.5769,4.7148,,,
205000,,,-638.609,3.1535,0.0008,-0.0215,2.1696,153.0886,4.4133,,,
205000,6564.9403,1000.0,,,,,,,,,,
205000,,,,,,,,,,1000,6327.5476,73.7009
205500,,,-638.097,2.3586,0.0009,-0.0219,1.6594,320.1452,3.0628,,,
206000,,,-639.2933,2.446,0.001,-0.0228,1.8028,108.5872,4.454,,,
206000,,,,,,,,,,1000,6381.9701,83.6538
206500,,,-639.5437,2.3218,0.001,-0.0238,1.5238,85.2459,3.1601,,,
207000,,,-640.4608,2.6113,0.001,-0.0223,1.9821,328.619,3.0075,,,
207000,,,,,,,,,,1000,6410.0133,82.3347
207500,,,-639.4649,3.0283,0.0008,-0.0213,1.9545,268.5981,5.2968,,,
208000,,,-641.3638,3.1749,0.0011,-0.0251,1.454,65.5966,5.0331,,,
208000,,,,,,,,,,1000,6466.6546,82.3491
208500,,,-641.9481,2.3129,0.0011,-0.0232,1.7106,251.0664,3.9027,,,
209000,,,-641.8538,3.9238,0.001,-0.024,2.0178,300.8581,4.9167,,,
209000,,,,,,,,,,1000,6457.092,82.1396
209500,,,-642.4516,2.0865,0.0009,-0.0214,1.7513,234.9746,4.0519,,,
210000,,,-642.1622,2.6134,0.0008,-0.0225,1.7996,279.1731,4.4369,,,
210000,6773.1112,1000.0,,,,,,,,,,
210000,,,,,,,,,,1000,6472.2381,73.0854
210500,,,-642.3469,2.4675,0.0007,-0.0204,1.8991,316.4353,4.2163,,,
211000,,,-643.1624,3.0742,0.0009,-0.0227,2.0302,309.7549,3.4638,,,
211000,,,,,,,,,,1000,6551.537,82.3361
211500,,,-643.1406,2.6373,0.0009,-0.0224,1.5174,158.0788,4.511,,,
212000,,,-643.7485,2.8971,0.0009,-0.0227,2.0159,145.7801,5.3776,,,
212000,,,,,,,,,,1000,6465.7903,82.2761
212500,,,-643.9489,2.8964,0.0011,-0.0232,1.7552,248.9449,5.4141,,,
213000,,,-643.7716,2.7427,0.0009,-0.0223,1.8742,262.5916,3.7971,,,
213000,,,,,,,,,,1000,6428.5698,82.1188
213500,,,-644.0303,3.8728,0.001,-0.0234,1.7327,195.8069,3.1115,,,
214000,,,-644.0542,2.8885,0.0009,-0.0228,1.7601,221.9884,2.8607,,,
214000,,,,,,,,,,1000,6458.5996,82.1352
214500,,,-644.7963,2.2518,0.0009,-0.0219,1.7896,173.9364,3.4531,,,
215000,,,-645.2272,2.5109,0.001,-0.0234,2.1693,367.8397,4.819,,,
215000,6771.5454,1000.0,,,,,,,,,,
215000,,,,,,,,,,1000,6450.296,73.0494
215500,,,-645.6524,2.2954,0.001,-0.0243,1.7013,204.559,4.1165,,,
216000,,,-644.9817,2.5227,0.001,-0.0237,1.7263,269.7055,4.3348,,,
216000,,,,,,,,,,1000,6471.6393,82.6567
216500,,,-647.2012,2.1807,0.0009,-0.022,1.6957,273.5977,4.5082,,,
217000,,,-646.9142,2.3994,0.0006,-0.0187,1.9463,296.9997,4.757,,,
217000,,,,,,,,,,1000,6195.8405,84.1468
217500,,,-646.5132,4.3807,0.001,-0.0218,1.7134,205.0534,4.9112,,,
218000,,,-646.7419,2.6081,0.0008,-0.02,1.8192,218.3051,4.3094,,,
218000,,,,,,,,,,1000,6438.8031,83.9549
218500,,,-647.0507,2.2047,0.0007,-0.0198,1.7669,239.9357,3.3084,,,
219000,,,-646.108,2.2472,0.0009,-0.022,1.7316,185.96,2.9186,,,
219000,,,,,,,,,,1000,6478.5698,85.3141
219500,,,-647.4298,3.0674,0.0008,-0.022,1.6567,223.4036,5.868,,,
220000,,,-648.8452,2.5957,0.0007,-0.0207,1.6595,222.2476,4.2395,,,
220000,6819.6122,1000.0,,,,,,,,,,
220000,,,,,,,,,,1000,6546.7668,74.304
220500,,,-648.3158,3.0031,0.0008,-0.0211,1.7915,251.8397,4.3815,,,
221000,,,-648.6969,2.4721,0.001,-0.0234,1.5757,192.7255,3.5019,,,
221000,,,,,,,,,,1000,6435.5528,84.2599
221500,,,-648.4875,2.6308,0.001,-0.0239,2.0026,199.3502,4.1336,,,
222000,,,-649.0614,2.8964,0.0009,-0.0224,1.5443,99.9829,4.3009,,,
222000,,,,,,,,,,1000,6616.7938,85.5474
222500,,,-649.746,3.1853,0.0009,-0.0203,1.8423,260.1079,5.3771,,,
223000,,,-649.3851,2.8616,0.0008,-0.0215,1.7733,250.822,3.1851,,,
223000,,,,,,,,,,1000,6559.5251,83.4343
223500,,,-649.4937,3.007,0.0007,-0.0202,1.7479,171.926,3.8869,,,
224000,,,-651.1237,1.7551,0.0008,-0.0216,1.6249,190.4496,4.0572,,,
224000,,,,,,,,,,1000,6493.6675,85.6907
224500,,,-650.2444,2.4243,0.0009,-0.0225,1.4553,149.3718,3.6894,,,
225000,,,-650.4141,3.1617,0.0007,-0.0192,1.7975,180.0697,5.4825,,,
225000,6828.811,1000.0,,,,,,,,,,
225000,,,,,,,,,,1000,6650.433,73.9319
225500,,,-651.3151,2.4339,0.0008,-0.0199,1.9708,322.4108,3.5714,,,
226000,,,-651.7648,1.8655,0.0007,-0.0194,1.4994,205.9711,3.1481,,,
226000,,,,,,,,,,1000,6475.2032,85.9034
226500,,,-652.6364,1.8752,0.0007,-0.0196,1.5223,119.5239,3.0889,,,
227000,,,-651.475,2.6866,0.0009,-0.0216,1.8788,303.9819,7.858,,,
227000,,,,,,,,,,1000,6330.8818,89.1758
227500,,,-652.8744,3.5691,0.0008,-0.0214,1.5968,251.2693,3.9395,,,
228000,,,-653.4246,3.4393,0.0009,-0.0213,1.484,196.8276,4.9273,,,
228000,,,,,,,,,,1000,6580.579,84.1631
228500,,,-652.37,1.9792,0.0007,-0.0195,1.5533,122.9274,3.8719,,,
229000,,,-652.399,3.6853,0.0007,-0.0207,1.733,297.1588,6.1441,,,
229000,,,,,,,,,,1000,6636.1827,82.2393
229500,,,-652.964,2.3678,0.0008,-0.0198,1.4452,203.9601,3.8117,,,
230000,,,-654.0872,3.6704,0.0006,-0.0192,1.5328,172.3711,5.8326,,,
230000,6379.2779,1000.0,,,,,,,,,,
230000,,,,,,,,,,1000,6473.5285,73.3254
230500,,,-654.2828,2.4151,0.0007,-0.0194,1.935,199.6058,5.436,,,
231000,,,-652.9216,2.3173,0.0007,-0.0197,1.7383,166.3486,4.1901,,,
231000,,,,,,,,,,1000,6527.285,85.0295
