env_steps,return,length,train/length,train/return,FPS,rank-3,rank-2,rank-1,cond,z_dist,r_dist,transition_dist,bisimilarity,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
0,-111.4966,103.2,,,,,,,,,,,,,,,,,,
57,,,57,-110.7296,6.2898,,,,,,,,,,,,,,,
104,,,47,-121.9209,29.7654,,,,,,,,,,,,,,,
182,,,78,-120.2306,29.8409,,,,,,,,,,,,,,,
228,,,46,-116.3317,29.0574,,,,,,,,,,,,,,,
276,,,48,-119.9373,28.2839,,,,,,,,,,,,,,,
319,,,43,-115.5667,29.7474,,,,,,,,,,,,,,,
369,,,50,-115.5587,31.3729,,,,,,,,,,,,,,,
414,,,45,-122.1767,30.3242,,,,,,,,,,,,,,,
461,,,47,-120.8756,29.7425,,,,,,,,,,,,,,,
500,,,,,,31,6,1,3096.144,0.8841,1.1195,0.3697,1.3043,0.1281,1.6678,1.5252,-0.3091,8.6651,11.3132,0.0031
620,,,159,-129.8031,32.5459,,,,,,,,,,,,,,,
674,,,54,-116.4809,30.396,,,,,,,,,,,,,,,
719,,,45,-119.4556,30.0078,,,,,,,,,,,,,,,
762,,,43,-116.3649,29.8107,,,,,,,,,,,,,,,
924,,,162,-130.6344,31.7231,,,,,,,,,,,,,,,
970,,,46,-121.8908,32.9988,,,,,,,,,,,,,,,
1000,,,,,,35,8,2,2248.9221,0.8001,0.5355,0.3222,0.6966,0.295,1.6718,0.875,-0.3029,5.8905,9.8701,0.0022
1019,,,49,-120.8278,32.8513,,,,,,,,,,,,,,,
1221,,,202,-127.2895,32.8676,,,,,,,,,,,,,,,
1270,,,49,-117.711,33.2372,,,,,,,,,,,,,,,
1318,,,48,-123.43,33.1898,,,,,,,,,,,,,,,
1381,,,63,-115.721,29.8598,,,,,,,,,,,,,,,
1468,,,87,-116.3978,32.3502,,,,,,,,,,,,,,,
1500,,,,,,40,8,2,1848.5859,0.7747,1.1308,0.3253,1.2934,1.8005,1.3189,1.3781,-0.3183,1.1993,14.0493,0.0073
1536,,,68,-115.1928,32.8977,,,,,,,,,,,,,,,
1595,,,59,-113.0498,33.0993,,,,,,,,,,,,,,,
1663,,,68,-114.3318,31.9843,,,,,,,,,,,,,,,
1726,,,63,-113.5948,32.5001,,,,,,,,,,,,,,,
1777,,,51,-112.0456,32.909,,,,,,,,,,,,,,,
1856,,,79,-114.704,32.2441,,,,,,,,,,,,,,,
1936,,,80,-108.3531,32.2814,,,,,,,,,,,,,,,
2000,,,,,,42,10,2,1729.8141,0.8075,1.7159,0.3534,1.8926,3.4944,1.3833,1.9548,-0.3448,9.3478,30.7255,0.025
2013,,,77,-116.2124,32.5961,,,,,,,,,,,,,,,
2068,,,55,-112.0686,29.4712,,,,,,,,,,,,,,,
2123,,,55,-112.6273,29.5986,,,,,,,,,,,,,,,
2207,,,84,-108.6079,29.5131,,,,,,,,,,,,,,,
2263,,,56,-112.4524,29.7008,,,,,,,,,,,,,,,
2329,,,66,-112.7793,29.4863,,,,,,,,,,,,,,,
2424,,,95,-118.3283,29.6289,,,,,,,,,,,,,,,
2483,,,59,-113.5719,29.0203,,,,,,,,,,,,,,,
2500,,,,,,44,11,2,1445.1818,0.8857,1.3392,0.3835,1.5309,6.7818,1.5963,1.636,-0.3611,2.1749,13.7638,0.0266
2570,,,87,-109.1062,29.8179,,,,,,,,,,,,,,,
2651,,,81,-113.7425,32.8146,,,,,,,,,,,,,,,
2722,,,71,-116.0025,30.4638,,,,,,,,,,,,,,,
2788,,,66,-113.4255,29.9241,,,,,,,,,,,,,,,
2843,,,55,-106.0555,32.5511,,,,,,,,,,,,,,,
2900,,,57,-102.9906,32.9015,,,,,,,,,,,,,,,
2960,,,60,-104.8002,33.0785,,,,,,,,,,,,,,,
3000,,,,,,47,14,4,1117.116,0.8027,0.7535,0.3375,0.9223,4.8476,1.6759,1.0272,-0.3316,2.6305,22.2951,0.0949
3013,,,53,-107.4702,30.7993,,,,,,,,,,,,,,,
3073,,,60,-103.5445,30.3179,,,,,,,,,,,,,,,
3167,,,94,-128.7053,32.9146,,,,,,,,,,,,,,,
3210,,,43,-115.9221,32.8464,,,,,,,,,,,,,,,
3277,,,67,-106.0284,30.8971,,,,,,,,,,,,,,,
3338,,,61,-106.1159,32.1712,,,,,,,,,,,,,,,
3387,,,49,-108.1482,29.6886,,,,,,,,,,,,,,,
3468,,,81,-126.5141,29.7113,,,,,,,,,,,,,,,
3500,,,,,,50,15,4,886.634,0.7524,0.9456,0.316,1.1036,4.487,1.5255,1.1778,-0.315,1.5411,11.9583,0.0402
3518,,,50,-107.8132,32.2879,,,,,,,,,,,,,,,
3587,,,69,-105.5986,33.1194,,,,,,,,,,,,,,,
3657,,,70,-108.0639,32.8577,,,,,,,,,,,,,,,
3724,,,67,-108.1325,31.4381,,,,,,,,,,,,,,,
3798,,,74,-114.5089,32.3162,,,,,,,,,,,,,,,
3863,,,65,-114.6298,31.8587,,,,,,,,,,,,,,,
4000,,,,,,50,17,5,787.9813,0.7344,1.1439,0.2737,1.2807,5.0948,1.8958,1.377,-0.2726,3.8387,61.7813,0.1159
4500,,,,,,50,19,7,593.8838,0.7209,1.7353,0.2556,1.8632,8.0547,6.1047,1.9429,-0.2493,4.2697,66.9025,0.1737
5000,,,,,,50,21,7,511.2347,0.6306,1.921,0.2155,2.0288,8.3954,3.5359,2.0629,-0.2128,4.9088,98.9373,0.2636
5000,-115.6392,62.4,,,,,,,,,,,,,,,,,,
5463,,,1600,-139.1794,31.6464,,,,,,,,,,,,,,,
5500,,,,,,50,23,7,516.2197,0.5682,0.9401,0.2045,1.0423,6.3317,3.0652,1.0708,-0.204,1.6957,27.4043,0.2457
6000,,,,,,50,23,7,549.6761,0.5109,2.8804,0.1748,2.9678,8.0981,2.6004,2.9483,-0.1763,2.2455,56.2855,0.3204
6500,,,,,,50,25,6,504.1065,0.5024,1.7174,0.1882,1.8115,8.3596,2.0601,1.7833,-0.1877,1.3706,41.8594,0.1252
7000,,,,,,50,25,7,506.989,0.4409,1.1195,0.1647,1.2018,7.2393,2.2238,1.1778,-0.1648,2.0295,30.6683,0.1482
7063,,,1600,-139.5901,31.2938,,,,,,,,,,,,,,,
7500,,,,,,50,27,6,428.9788,0.4264,1.1223,0.1593,1.202,7.3524,1.8887,1.1593,-0.1581,2.0553,51.1245,0.0992
8000,,,,,,50,26,6,429.5041,0.394,1.5102,0.1486,1.5845,8.1815,2.374,1.5378,-0.1452,0.8965,16.2048,0.3709
8500,,,,,,50,26,6,462.8862,0.3593,1.3082,0.147,1.3817,7.6819,3.11,1.3145,-0.1451,0.7196,31.3603,0.5032
8663,,,1600,-130.7141,31.1387,,,,,,,,,,,,,,,
9000,,,,,,50,25,5,527.9081,0.3692,1.1192,0.1393,1.1888,7.9402,3.995,1.131,-0.14,0.7982,19.9617,0.1885
9500,,,,,,50,26,5,478.4532,0.349,0.9157,0.1364,0.9839,8.2975,6.1026,0.9283,-0.1348,1.0376,50.9722,0.349
10000,,,,,,50,26,5,454.2556,0.3426,0.7199,0.1251,0.7825,8.0525,3.6368,0.7348,-0.1257,0.6971,19.7698,0.29
10000,-117.6728,469.3,,,,,,,,,,,,,,,,,,
10263,,,1600,-115.9253,30.1168,,,,,,,,,,,,,,,
10384,,,121,-123.5173,32.8296,,,,,,,,,,,,,,,
