env_steps,return,length,success,train/return,train/length,train/success,zp_critic_loss,zp_loss,critic_loss,FPS
0,0.0,324.0,0.0,,,,,,,
10000,0.0,324.0,0.0,0.0023,129.8701,0.013,-1.9667,4.8997,0.0014,240.4016
20000,0.0,228.5,0.0,0.0073,113.6364,0.0114,-2.1599,5.6687,0.0,414.0117
30000,0.0,324.0,0.0,0.0,114.9425,0.0,-2.2095,5.8567,0.0,412.3397
40000,0.0,259.6,0.0,0.0,142.8571,0.0,-2.2413,5.9674,0.0,411.2975
50000,0.0,195.9,0.0,0.0096,147.0588,0.0147,-2.2617,6.0251,0.0,410.2932
60000,0.0,227.1,0.0,0.0,119.0476,0.0,-2.2789,6.0751,0.0,408.6455
70000,0.0,261.2,0.0,0.0113,131.5789,0.0263,-2.2938,6.1167,0.0,408.7338
80000,0.0886,295.7,0.1,0.0034,106.383,0.0106,-2.3066,6.1516,0.0,408.6736
90000,0.0,292.0,0.0,0.0133,123.4568,0.037,-2.3197,6.1914,0.0,407.2136
100000,0.0,227.4,0.0,0.0,100.0,0.0,-2.3313,6.2274,0.0,407.3058
110000,0.0,260.5,0.0,0.0147,123.4568,0.0247,-2.3444,6.2744,0.0,408.6015
120000,0.0,291.7,0.0,0.0266,133.3333,0.0533,-2.3548,6.3073,0.0,407.773
130000,0.0,260.6,0.0,0.0,126.5823,0.0,-2.3659,6.3445,0.0,405.4369
140000,0.0,324.0,0.0,0.0215,109.8901,0.033,-2.3772,6.3853,0.0,404.7701
150000,0.0,324.0,0.0,0.0195,117.6471,0.0353,-2.3852,6.4135,0.0,405.1675
160000,0.0,291.9,0.0,0.017,112.3596,0.0225,-2.3938,6.4455,0.0,403.5458
170000,0.0,164.7,0.0,0.0072,101.0101,0.0101,-2.4012,6.4671,0.0,403.4656
180000,0.0,262.8,0.0,0.0325,123.4568,0.0494,-2.4095,6.4985,0.0,402.8229
190000,0.0,165.2,0.0,0.0069,105.2632,0.0105,-2.4172,6.5252,0.0001,402.6063
200000,0.0,292.1,0.0,0.0525,79.3651,0.0714,-2.422,6.5387,0.0001,403.362
210000,0.0,292.0,0.0,0.0127,105.2632,0.0211,-2.4279,6.5607,0.0001,401.9227
220000,0.0,166.6,0.0,0.0328,90.0901,0.0541,-2.4332,6.5785,0.0001,401.6923
230000,0.0,229.1,0.0,0.0185,93.4579,0.028,-2.4389,6.5965,0.0001,402.8529
240000,0.0,324.0,0.0,0.0282,90.0901,0.0541,-2.4434,6.6102,0.0001,401.1514
250000,0.0,228.3,0.0,0.038,96.1538,0.0673,-2.4478,6.6232,0.0001,402.398
260000,0.0,291.7,0.0,0.0337,136.9863,0.0548,-2.4527,6.6385,0.0001,400.5709
270000,0.0894,174.5,0.1,0.0107,136.9863,0.0137,-2.457,6.6547,0.0001,399.9944
280000,0.0,292.3,0.0,0.0101,128.2051,0.0128,-2.4591,6.6577,0.0001,399.9685
290000,0.0,166.3,0.0,0.0215,108.6957,0.0326,-2.4637,6.6763,0.0001,399.7794
300000,0.0,292.0,0.0,0.0046,100.0,0.01,-2.4655,6.6798,0.0001,398.4349
310000,0.0,260.8,0.0,0.0179,138.8889,0.0417,-2.4696,6.6912,0.0001,398.6855
320000,0.0,292.0,0.0,0.0375,113.6364,0.0682,-2.4724,6.6998,0.0001,397.9429
330000,0.0,324.0,0.0,0.0152,117.6471,0.0235,-2.4743,6.7044,0.0001,398.7701
340000,0.0,259.8,0.0,0.02,129.8701,0.039,-2.4767,6.7105,0.0001,397.9991
350000,0.0,324.0,0.0,0.0109,90.0901,0.027,-2.4794,6.7191,0.0001,397.3436
360000,0.0,291.7,0.0,0.031,112.3596,0.0562,-2.482,6.7272,0.0001,397.1599
370000,0.0,324.0,0.0,0.0143,125.0,0.0375,-2.4838,6.7329,0.0001,397.9376
