env_steps,return,length,train/length,train/return,FPS,rank-3,rank-2,rank-1,cond,z_dist,r_dist,transition_dist,bisimilarity,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
40000,-181.8068,1600.0,,,,,,,,,,,,,,,,,,
40500,,,,,,29,3,1,1457.7916,0.8081,0.0142,45.085,0.2396,42.0218,149.2899,13.5498,-27.2024,5.8546,211.3854,0.0605
41000,,,,,,30,4,1,1436.5817,0.9956,1.1811,48.8269,1.4252,87.097,53.0811,58.6176,-33.2219,4.2607,171.8746,0.1911
41093,,,1600,-140.6066,9.7522,,,,,,,,,,,,,,,
41500,,,,,,29,4,1,1466.0012,0.7442,0.4071,21.4525,0.5143,48.3545,40.5553,20.0919,-22.736,5.3727,463.7428,0.2701
42000,,,,,,29,3,1,1479.8544,0.9039,1.1819,21.2007,1.2879,65.9365,66.8303,38.6895,-29.3718,3.7222,307.4861,0.978
42500,,,,,,28,4,1,1440.5591,0.9886,0.4037,18.2283,0.4948,58.2718,82.8,30.991,-13.7518,2.5859,136.0896,0.3492
42693,,,1600,-141.168,10.5427,,,,,,,,,,,,,,,
43000,,,,,,28,3,1,1476.4235,0.8735,0.7911,23.7449,0.9098,84.9981,78.4748,55.3664,-43.1232,6.414,532.7178,0.253
43500,,,,,,28,3,1,1460.9131,1.3047,0.7927,40.1851,0.9936,78.7822,40.8817,50.0381,-44.2124,7.4093,199.2732,0.4667
44000,,,,,,30,3,1,1438.2965,1.3262,1.1799,44.5111,1.4025,107.3711,65.6824,79.0379,-39.1088,8.5306,718.4543,0.3034
44293,,,1600,-141.9419,10.7092,,,,,,,,,,,,,,,
44500,,,,,,27,3,1,1461.3037,1.106,0.7914,21.3733,0.8982,67.0178,40.3008,38.8338,-24.7609,2.6633,653.6022,0.2629
45000,,,,,,29,4,1,1460.9946,1.0176,1.5708,45.228,1.7969,113.4182,73.1282,87.1533,-38.5189,2.7585,155.7085,0.261
45000,-181.7878,1600.0,,,,,,,,,,,,,,,,,,
45500,,,,,,30,3,1,1486.2068,0.8037,0.7894,14.8889,0.8639,54.1629,23.703,25.9454,-1.6075,4.679,133.9914,0.0
45893,,,1600,-142.1075,9.6247,,,,,,,,,,,,,,,
46000,,,,,,28,3,1,1474.9984,0.5668,0.4034,70.7021,0.7569,43.4379,26.32,14.1331,-67.8008,2.9836,120.904,0.152
46500,,,,,,30,4,1,1500.9664,0.9517,0.7893,51.4299,1.0465,96.3956,31.8118,67.5089,-26.4128,3.5009,208.0999,0.0878
47000,,,,,,27,3,1,1483.2866,0.4688,0.7913,31.3545,0.9481,92.5385,61.9425,65.4911,-42.8086,3.4242,259.3356,0.3183
47493,,,1600,-145.7447,10.518,,,,,,,,,,,,,,,
47500,,,,,,27,3,1,1525.3411,0.645,0.3988,61.3924,0.7058,41.6101,17.1734,13.3771,-43.3471,3.9626,428.8524,0.216
48000,,,,,,27,3,1,1528.1683,0.9306,1.1795,86.4463,1.6117,79.852,139.3693,51.1654,-75.2101,4.911,325.325,0.1429
48500,,,,,,27,4,1,1511.927,1.2003,1.5678,74.1286,1.9384,122.8831,42.1162,89.9113,-34.106,10.3889,1591.8633,0.8669
49000,,,,,,25,3,1,1600.0244,0.7808,0.4031,54.6009,0.6761,47.9372,53.9922,19.6879,-51.8701,4.7934,546.6233,0.5346
49093,,,1600,-145.9658,12.8439,,,,,,,,,,,,,,,
49500,,,,,,26,3,1,1611.5681,0.5748,0.4031,62.7626,0.7169,43.3454,41.1091,14.3141,-114.3892,6.5595,84.1777,0.0008
