env_steps,return,length,train/length,train/return,FPS,rank-3,rank-2,rank-1,cond,z_dist,r_dist,transition_dist,bisimilarity,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
15500,,,,,,10,7,1,2798.6714,28.0166,0.0053,85.1383,85.1436,8196.3779,11871.8574,8191.3086,-72.3024,0.0369,3.1295,0.0111
15993,,,1231,-186.6741,2.3554,,,,,,,,,,,,,,,
16000,,,,,,11,8,1,2862.0681,22.123,0.0066,53.6634,53.67,3935.5579,953.6437,3930.5044,-49.2069,0.0341,1.8918,0.0
16104,,,111,-126.8581,2.6644,,,,,,,,,,,,,,,
16265,,,161,-142.0632,2.5565,,,,,,,,,,,,,,,
16500,,,,,,9,8,1,2847.52,24.5941,0.0072,47.2873,47.2945,2540.4031,190.4273,2535.228,-42.9405,17.5183,8.3566,0.0
16508,,,243,-135.3095,2.4223,,,,,,,,,,,,,,,
16645,,,137,-130.5849,2.447,,,,,,,,,,,,,,,
16746,,,101,-129.1219,2.7561,,,,,,,,,,,,,,,
17000,,,,,,9,7,1,2804.8181,21.8598,0.0072,65.1733,65.1805,6812.0513,3653.6409,6806.6685,-64.3392,17.468,5.2793,0.0022
17500,,,,,,7,7,1,2859.8704,18.6642,0.0072,31.762,31.7692,757.2363,279.7689,751.7101,-34.2436,0.0249,3.3749,0.0
18000,,,,,,9,7,1,2839.144,18.8128,0.0072,32.3612,32.3684,992.7892,421.0296,987.3086,-30.8152,34.6777,7.6901,0.0018
18346,,,1600,-132.4497,2.5053,,,,,,,,,,,,,,,
18500,,,,,,8,7,1,2813.7664,18.4755,0.3966,33.2291,33.6257,1020.8388,558.829,1015.1406,-33.0071,0.0243,2.561,0.0
19000,,,,,,10,8,1,2875.4937,25.981,0.0085,81.2247,81.2332,7492.3647,3482.6367,7486.7388,-82.868,0.0222,0.6278,0.0
19500,,,,,,7,7,1,2862.7004,20.3016,0.0063,32.0489,32.0552,578.4704,578.1769,572.7802,-31.4973,0.0116,0.7619,0.0
19946,,,1600,-140.1277,2.5523,,,,,,,,,,,,,,,
20000,,,,,,8,7,1,2888.8047,21.7579,0.3956,41.6149,42.0106,1546.7831,374.5048,1540.9609,-35.582,17.1767,5.8338,0.0
20000,-167.4473,1289.4,,,,,,,,,,,,,,,,,,
20500,,,,,,9,7,1,2850.3777,21.5727,0.0072,59.0743,59.0816,5593.7051,243.5721,5587.5693,-60.1717,17.2843,3.0822,0.0
21000,,,,,,9,7,1,2910.3562,17.0023,0.0089,38.8029,38.8118,2054.4429,1049.1448,2048.4453,-41.7353,0.0202,0.9481,0.0
21500,,,,,,9,7,1,2842.075,26.6574,0.006,83.1686,83.1746,8779.8301,966.0261,8773.8076,-78.7935,0.0221,1.3123,0.0
21546,,,1600,-133.9515,2.402,,,,,,,,,,,,,,,
22000,,,,,,9,7,1,2858.5461,23.0499,0.3955,68.1377,68.5332,9175.6133,15422.8877,9169.5547,-64.0395,17.0475,5.7531,0.0
22500,,,,,,10,8,1,2900.5183,19.4811,0.3941,22.2422,22.6364,1114.2424,287.4612,1108.1849,-24.5578,0.0151,1.9537,0.0
23000,,,,,,9,7,1,2838.5171,20.9608,0.0048,40.9913,40.9961,1471.1248,829.5972,1464.9255,-32.8119,0.0237,1.3615,0.0
23146,,,1600,-131.5482,2.4722,,,,,,,,,,,,,,,
23500,,,,,,10,7,1,2856.906,26.3262,0.0065,257.74,257.7465,150795.1875,311097.4375,150789.0312,-262.3226,0.0141,1.1046,0.0
24000,,,,,,10,7,1,2799.9177,20.1826,0.0069,36.0514,36.0583,1478.3085,1203.0155,1472.1442,-31.019,0.0306,4.16,0.0
24500,,,,,,8,7,1,2869.5403,21.9606,0.0065,63.7508,63.7573,5896.374,780.4956,5889.9961,-62.8996,0.0355,3.605,0.0
24746,,,1600,-135.5246,2.4843,,,,,,,,,,,,,,,
25000,,,,,,9,7,1,2872.3264,20.597,0.0061,58.0504,58.0565,4593.917,2465.3918,4587.5767,-53.4796,0.0275,1.7342,0.0
25000,-178.6205,1600.0,,,,,,,,,,,,,,,,,,
25500,,,,,,10,7,1,2775.1477,25.4583,0.3957,38.9926,39.3883,3188.856,451.6689,3182.5237,-41.1363,0.0108,0.7626,0.0
26000,,,,,,10,7,1,2922.0508,15.2828,0.0067,34.4924,34.499,2625.0996,1365.353,2618.7102,-44.4818,0.0149,2.0061,0.0
26346,,,1600,-135.4219,2.4103,,,,,,,,,,,,,,,
26420,,,74,-121.5306,2.4898,,,,,,,,,,,,,,,
26500,,,,,,11,8,1,2850.7634,13.6994,0.0055,30.7715,30.7771,2305.0115,1032.0302,2298.5317,-25.4474,0.0604,2.8728,0.0
27000,,,,,,10,8,1,2748.6904,24.6032,0.0061,63.7753,63.7813,4882.6123,766.5966,4876.1519,-61.5207,0.0946,7.9228,0.0
27500,,,,,,8,6,1,2952.4666,21.6353,0.0061,50.0829,50.089,2528.7087,337.9912,2522.1846,-51.1475,16.9915,7.096,0.0
28000,,,,,,8,6,1,2872.0632,24.6488,0.3935,140.6021,140.9956,56166.7266,32622.248,56160.1797,-139.4432,0.0223,2.1553,0.0
28020,,,1600,-138.0233,2.5319,,,,,,,,,,,,,,,
28500,,,,,,12,7,1,2826.2292,21.8444,0.006,122.346,122.3519,44241.2539,18891.2168,44234.6328,-116.6628,0.0323,1.8204,0.0
29000,,,,,,8,6,1,2853.9133,23.5911,0.7824,54.3391,55.1215,3758.4504,454.4714,3751.8562,-54.1458,0.0209,1.5959,0.0
29500,,,,,,7,4,1,2956.0461,18.7773,0.3938,25.5101,25.9039,927.7351,187.165,921.0574,-18.3371,0.0121,1.0334,0.0
29620,,,1600,-147.1665,2.4901,,,,,,,,,,,,,,,
30000,,,,,,7,4,1,2961.7034,19.3021,0.0061,41.0992,41.1053,3652.4509,262.5732,3645.678,-35.3896,0.0443,2.9071,0.0
30000,-178.6088,1600.0,,,,,,,,,,,,,,,,,,
30500,,,,,,8,4,1,2791.627,17.8558,0.3941,30.2412,30.6353,843.9162,755.4742,837.2573,-52.5338,0.0135,1.9881,0.0
31000,,,,,,8,3,1,2934.8669,17.9361,0.006,39.679,39.685,2184.7444,179.641,2177.9492,-31.3506,16.8419,5.1862,0.0
31220,,,1600,-144.8404,2.4229,,,,,,,,,,,,,,,
31500,,,,,,7,4,1,2977.9802,18.036,0.0055,38.6788,38.6843,2429.3091,84.6567,2422.4407,-20.1979,16.9574,4.9846,0.0
32000,,,,,,9,4,1,2812.8801,12.766,0.005,114.2618,114.2668,97041.25,33407.4062,97034.2188,-103.8968,0.0583,6.167,0.0
32500,,,,,,15,4,1,2662.7917,12.4353,0.005,259.1313,259.1362,593221.875,806209.625,593214.9375,-248.0502,0.0137,1.1555,0.0
32820,,,1600,-136.4379,2.4808,,,,,,,,,,,,,,,
33000,,,,,,10,4,1,2741.0247,12.1651,0.0054,32.5074,32.5128,2866.1028,275.4998,2859.1221,-31.3166,0.0131,0.4558,0.0
33500,,,,,,15,5,1,2628.6052,7.7408,0.0055,8.5609,8.5664,180.9034,881.2263,173.8647,-20.2348,0.0146,1.0903,0.0
34000,,,,,,16,5,1,2562.4141,6.7206,0.0061,10.6015,10.6076,218.6998,594.5724,211.5996,-11.7715,0.0496,0.8395,0.0
34420,,,1600,-144.9638,2.4982,,,,,,,,,,,,,,,
34500,,,,,,16,5,1,2548.0562,5.0444,0.3936,12.5003,12.8939,828.4761,92.3514,821.4077,-10.6687,0.0599,2.517,0.0
35000,,,,,,21,7,1,2115.3999,6.6476,0.005,10.8138,10.8187,166.8502,155.5274,159.9404,-9.4868,0.3892,7.408,0.0
35000,-178.6055,1600.0,,,,,,,,,,,,,,,,,,
35500,,,,,,20,8,1,2083.6929,8.4165,0.005,48.2606,48.2656,9492.1045,14238.7861,9484.8311,-49.947,0.1573,4.9579,0.0
36000,,,,,,22,7,1,2168.6963,6.6574,0.0048,15.1715,15.1763,248.9221,142.5865,241.6316,-13.9407,0.6627,11.0334,0.0
36020,,,1600,-139.7057,2.388,,,,,,,,,,,,,,,
36500,,,,,,22,7,1,2150.8728,7.5478,0.0057,49.6869,49.6926,8999.0488,23774.2363,8991.8643,-55.8321,0.141,5.7018,0.0
37000,,,,,,19,4,1,2309.6162,5.8332,0.004,41.4993,41.5033,6559.7402,16737.2949,6552.3086,-33.7134,0.0237,0.9045,0.0
37500,,,,,,13,3,1,2308.2168,4.0588,0.0047,10.0325,10.0373,110.3768,18.8132,103.3243,-9.8227,0.0359,1.2401,0.0
37620,,,1600,-146.5938,2.4555,,,,,,,,,,,,,,,
38000,,,,,,12,2,1,2453.0767,2.5262,0.004,7.4212,7.4252,65.7317,16.3488,58.7126,-8.861,0.5571,12.2589,0.0
38500,,,,,,13,4,1,2763.0273,0.2202,0.0054,5.0352,5.0405,34.384,13.9232,26.7034,-0.7646,0.3872,35.5278,0.0
39000,,,,,,45,44,1,2266.8149,8.885,0.0043,21.6416,21.6459,281.7172,12.269,274.0381,-26.9873,1.0846,19.0733,0.0
39220,,,1600,-144.7757,2.4882,,,,,,,,,,,,,,,
39500,,,,,,50,6,1,887.8546,1.1081,0.0035,19.2822,19.2857,387.1906,1341.5607,378.6508,-20.4351,0.0719,10.3396,0.0
40000,,,,,,50,4,1,789.9178,0.5191,0.0039,1.3729,1.3768,11.8814,67.0591,2.463,-2.3177,0.2674,5.378,0.0
40000,-162.0004,1134.1,,,,,,,,,,,,,,,,,,
40500,,,,,,50,6,1,667.6204,0.5029,0.0048,1.173,1.1779,12.5837,11.0642,1.8386,-1.649,0.3617,21.972,0.0
40820,,,1600,-140.6152,2.471,,,,,,,,,,,,,,,
41000,,,,,,50,9,2,387.5578,0.5167,0.0054,2.4483,2.4537,21.3291,27.4783,5.5201,-2.7941,1.1134,36.7582,0.0
41500,,,,,,50,15,5,180.935,0.8453,0.0054,3.3159,3.3213,34.2769,215.04,8.9346,-3.3414,3.128,53.792,0.0
42000,,,,,,50,25,5,144.4839,1.0475,0.0044,1.9851,1.9895,31.9856,30.5332,3.0947,-0.6564,3.4924,28.3728,0.0
42420,,,1600,-139.3853,2.4736,,,,,,,,,,,,,,,
42500,,,,,,50,8,3,454.6293,3.7682,0.0035,6.5379,6.5414,58.1948,204.9917,27.5666,-2.6151,2.103,57.5946,0.0
43000,,,,,,50,6,2,750.9946,6.4513,0.0047,9.4218,9.4264,85.4469,104.9541,53.2813,-3.7288,0.7201,23.7719,0.0
43500,,,,,,50,7,3,667.4874,5.1557,0.0053,8.1279,8.1333,97.1951,50.5219,64.0173,-3.9688,0.636,35.7526,0.0
44000,,,,,,50,9,3,464.0812,3.6518,0.0041,9.2764,9.2805,126.9466,288.1002,93.3806,-11.0898,0.8412,49.3648,0.0
44020,,,1600,-142.4949,2.5332,,,,,,,,,,,,,,,
44500,,,,,,50,14,4,209.0071,1.3903,0.3922,2.6046,2.9968,84.4134,51.4039,49.4961,-0.0747,1.2054,25.9384,0.0
44710,,,690,-188.8735,2.4822,,,,,,,,,,,,,,,
44869,,,159,-125.1492,2.5494,,,,,,,,,,,,,,,
45000,,,,,,50,10,4,301.5342,0.8104,0.0036,5.7467,5.7503,67.2035,63.6661,31.4614,-6.5859,0.9429,24.9919,0.0
45000,-178.5927,1600.0,,,,,,,,,,,,,,,,,,
45193,,,324,-143.3747,2.045,,,,,,,,,,,,,,,
45363,,,170,-131.9626,2.5408,,,,,,,,,,,,,,,
45500,,,,,,50,10,4,303.1215,2.313,0.0061,4.7742,4.7803,53.2087,113.8758,14.3006,-2.4516,0.6287,14.7207,0.6935
45802,,,439,-159.3803,2.4957,,,,,,,,,,,,,,,
45883,,,81,-110.496,2.697,,,,,,,,,,,,,,,
46000,,,,,,50,6,2,850.2509,7.9568,0.0048,14.838,14.8428,284.0396,1618.373,244.6379,-7.5813,1.5741,50.6068,3.1216
46493,,,610,-172.4229,2.5243,,,,,,,,,,,,,,,
46500,,,,,,45,6,2,1113.8671,10.1035,0.0053,30.8929,30.8982,866.0969,2686.0591,822.9217,-28.7205,1.3603,97.4454,0.9407
46694,,,201,-136.7737,2.4636,,,,,,,,,,,,,,,
46785,,,91,-129.4448,2.4734,,,,,,,,,,,,,,,
46841,,,56,-120.4306,2.3354,,,,,,,,,,,,,,,
46903,,,62,-121.023,2.5414,,,,,,,,,,,,,,,
46985,,,82,-125.817,2.5318,,,,,,,,,,,,,,,
47000,,,,,,41,6,2,1224.6688,11.4242,0.0053,23.0861,23.0914,524.961,396.8733,483.2122,-9.0312,0.8591,44.3905,4.3206
47500,,,,,,25,5,2,1406.7234,15.0159,0.0051,29.2547,29.2598,790.869,2312.0886,751.8051,-10.5883,1.0542,93.6404,0.0051
48000,,,,,,22,5,2,1506.809,17.6159,0.3948,34.4285,34.8233,1230.9567,2581.8005,1193.5498,-29.4645,0.9528,25.7625,0.0065
48500,,,,,,24,4,1,1535.0554,17.2485,0.7811,31.6535,32.4346,1130.25,1525.5664,1095.01,-18.7768,1.0132,94.1698,0.0
48585,,,1600,-144.8682,2.5142,,,,,,,,,,,,,,,
49000,,,,,,17,4,1,1665.2039,18.1242,0.0073,35.9359,35.9432,1178.1423,489.0442,1144.4626,-9.6841,1.1831,48.3773,0.0
49500,,,,,,15,4,1,1846.3508,21.6127,0.0068,40.4806,40.4874,1127.5756,722.8693,1095.3381,-22.8556,1.3682,116.1825,0.0
50000,,,,,,16,4,1,1866.0129,18.0963,0.0058,38.9507,38.9565,1531.6394,1172.778,1499.6425,-16.9876,0.6821,43.1342,0.0
50000,-181.8,1600.0,,,,,,,,,,,,,,,,,,
50185,,,1600,-146.6217,2.377,,,,,,,,,,,,,,,
50500,,,,,,13,4,1,1956.1622,19.372,0.0057,35.9565,35.9622,1564.0701,528.6883,1531.7281,-29.5103,8.9416,55.6105,0.0
51000,,,,,,17,6,1,2078.3591,22.7815,0.3943,313.8692,314.2635,162184.6875,614030.125,162152.6562,-295.2737,0.8198,30.9727,0.0171
51500,,,,,,16,5,1,2013.0422,22.2057,0.7823,45.8126,46.5948,2297.0315,1031.6119,2264.9443,-6.0313,0.8311,46.4596,0.0
51785,,,1600,-146.5142,2.5147,,,,,,,,,,,,,,,
52000,,,,,,13,5,1,2035.027,20.3481,0.0058,56.9327,56.9384,4625.1694,35241.3672,4594.27,-37.0683,0.9811,68.3489,0.0013
52500,,,,,,12,4,1,1992.6063,19.2584,0.006,33.8028,33.8087,1290.7195,945.2439,1260.8911,-25.9734,0.5791,42.3089,0.0052
53000,,,,,,14,5,2,2033.1888,19.804,0.3936,42.6929,43.0864,1832.755,2187.4993,1803.3184,-31.2231,0.4718,46.6295,0.0
53385,,,1600,-147.426,2.5096,,,,,,,,,,,,,,,
53500,,,,,,13,4,1,2159.8123,19.9947,0.0061,210.7274,210.7336,84510.0703,700716.0625,84480.5547,-182.1064,0.5494,39.4327,0.0075
54000,,,,,,11,4,2,2042.8063,21.6543,0.0045,51.1157,51.1202,3255.1147,6485.7729,3227.062,-23.7063,0.74,48.922,0.051
54500,,,,,,12,4,1,2182.0291,18.3491,0.006,35.0408,35.0468,1188.1454,1507.0795,1160.421,-17.4007,0.5323,71.1035,0.1308
54985,,,1600,-144.9911,2.5156,,,,,,,,,,,,,,,
55000,,,,,,11,4,1,2205.1523,16.1179,0.0046,29.6819,29.6864,1119.7726,546.7466,1093.3407,-17.1438,0.7418,65.5573,0.0441
55000,-181.8015,1600.0,,,,,,,,,,,,,,,,,,
55500,,,,,,12,4,2,1984.0294,20.9011,0.0042,593.757,593.7612,794338.25,6897206.0,794312.625,-616.9293,0.568,13.8265,0.0126
56000,,,,,,12,4,2,2028.4861,17.4427,0.0067,35.1219,35.1286,1177.1105,269.2071,1151.3566,-17.1616,0.3849,19.7924,0.0
56500,,,,,,11,4,2,2167.7681,20.7329,0.0054,37.1094,37.1148,1409.9659,1218.045,1384.4249,-24.7681,0.6317,38.6745,0.0001
56585,,,1600,-148.0636,2.3355,,,,,,,,,,,,,,,
57000,,,,,,12,4,2,2059.8237,17.5259,0.005,36.757,36.7619,1272.0182,1588.4011,1247.3448,-20.9034,0.4489,32.1242,0.0009
57500,,,,,,11,4,2,2043.455,17.8901,0.0058,102.8035,102.8093,16385.4043,172949.1094,16360.9551,-99.5285,0.2268,16.803,0.0431
58000,,,,,,13,5,1,2048.5259,15.3948,0.3924,28.6535,29.0458,1137.9144,145.1561,1113.9402,-16.8518,1.2577,79.9143,0.021
58185,,,1600,-148.4142,2.3406,,,,,,,,,,,,,,,
58500,,,,,,12,4,2,2078.5928,19.2472,0.0047,36.3862,36.391,1303.3795,439.8892,1279.9358,-20.1457,12.0752,73.9427,0.0004
59000,,,,,,14,4,2,2134.4521,20.2883,0.0042,307.0881,307.0923,166233.0312,1483668.25,166209.9062,-288.2493,0.2978,20.1767,0.0014
59500,,,,,,14,4,2,1988.6526,16.5783,0.0049,36.8698,36.8746,1088.8439,3580.2212,1065.7692,-19.2474,2.3069,243.1197,0.0072
59785,,,1600,-147.0889,2.3208,,,,,,,,,,,,,,,
60000,,,,,,13,5,2,2105.0259,18.67,0.0055,95.8736,95.879,11358.6025,89499.3906,11335.791,-74.2659,0.5738,26.918,0.0028
60000,-154.6145,978.8,,,,,,,,,,,,,,,,,,
60500,,,,,,13,5,2,1936.7668,15.1373,0.3929,32.9449,33.3378,969.3541,8339.2783,947.2228,-14.9326,0.1724,12.1291,0.0185
61000,,,,,,13,5,2,1961.9594,14.1882,0.0051,25.6253,25.6305,536.6851,551.0928,514.4892,4.7378,0.772,10.2093,0.0089
61385,,,1600,-144.3192,2.2329,,,,,,,,,,,,,,,
61500,,,,,,15,5,2,1770.1526,15.8361,0.0049,28.6039,28.6087,976.451,126.8134,955.4947,-29.8135,1.7164,68.3617,0.0032
62000,,,,,,17,4,2,1779.3644,16.9625,0.0037,307.3239,307.3276,156732.3906,996965.75,156711.0625,-277.5273,0.3371,39.0074,0.0123
62500,,,,,,15,4,2,1868.6816,12.2497,0.0055,23.1252,23.1307,611.0374,779.066,589.9565,-9.132,0.317,10.3752,0.0284
62985,,,1600,-141.0028,2.5342,,,,,,,,,,,,,,,
63000,,,,,,15,5,2,1812.6893,11.3873,0.0046,24.5997,24.6043,672.6486,613.4797,651.8801,-23.9705,1.2543,72.0168,0.016
63500,,,,,,19,5,2,1678.3353,13.5842,0.0058,323.8638,323.8695,196257.2656,956532.8125,196236.2344,-337.833,0.6374,43.2771,0.0
64000,,,,,,18,5,1,1810.4346,11.9557,0.0068,23.4892,23.4959,540.8672,227.8312,520.476,-11.0337,2.0694,181.2956,0.0007
64500,,,,,,16,5,1,1818.0245,9.159,0.0051,14.0851,14.0903,233.4543,110.6557,214.0478,-13.8525,0.5548,20.0924,0.0837
64585,,,1600,-157.9504,2.4734,,,,,,,,,,,,,,,
64846,,,261,-146.9922,2.545,,,,,,,,,,,,,,,
65000,,,,,,14,4,1,1975.1814,7.3096,0.0056,12.1118,12.1174,150.9843,165.4649,131.3447,-8.3867,0.6756,24.4446,0.0
65000,-178.5902,1600.0,,,,,,,,,,,,,,,,,,
65500,,,,,,17,5,2,1721.0958,8.2939,0.0048,12.9368,12.9416,160.5977,171.9733,140.5883,-9.25,1.7257,132.178,1.7336
65802,,,956,-210.7225,2.3034,,,,,,,,,,,,,,,
66000,,,,,,25,8,2,1511.822,10.4878,0.0067,99.3735,99.3802,13957.29,83175.5781,13933.5098,-96.1914,9.0487,1102.7297,0.0
66500,,,,,,33,7,2,1310.4858,12.1802,0.3923,21.4816,21.8738,727.3019,101.0701,699.7774,-12.1187,9.646,1365.2809,0.0
67000,,,,,,32,7,2,1372.7222,13.9061,0.0069,24.0562,24.0631,517.2766,309.535,489.0055,-10.0942,6.8475,680.3986,0.0
67402,,,1600,-160.6378,2.4698,,,,,,,,,,,,,,,
67500,,,,,,33,7,2,1329.1217,12.617,0.3945,35.9817,36.3762,1839.7466,2185.0081,1813.2546,-41.7607,16.3891,1009.5751,0.0
68000,,,,,,30,8,2,1413.1835,11.0228,0.0048,27.4434,27.4481,977.4485,634.7543,953.3333,-23.0176,4.2383,598.8456,0.0
68500,,,,,,33,8,2,1344.9644,11.454,0.0047,20.6475,20.6521,806.4476,568.715,785.6406,-19.5527,3.1355,163.4611,0.0
69000,,,,,,27,8,2,1454.0951,9.6057,0.0038,31.5742,31.578,1388.3071,1448.5392,1368.1398,-31.5361,4.9185,1127.7791,0.0
69002,,,1600,-162.1467,2.4852,,,,,,,,,,,,,,,
69052,,,50,-124.671,3.0996,,,,,,,,,,,,,,,
69500,,,,,,27,8,2,1473.5374,10.1482,0.0049,17.6221,17.627,567.5298,1838.1254,548.931,-16.6299,1.4875,125.1931,0.0
70000,,,,,,31,9,2,1453.6754,9.873,0.3939,155.6846,156.0785,28857.1777,314027.6875,28838.5273,-148.6797,2.7826,150.7005,0.0
70000,-178.5757,1600.0,,,,,,,,,,,,,,,,,,
70500,,,,,,28,7,2,1479.3513,8.1309,0.3923,12.9023,13.2947,319.2304,95.7066,300.6754,-3.7471,1.0898,71.284,0.0
70652,,,1600,-151.8095,2.3914,,,,,,,,,,,,,,,
71000,,,,,,19,6,2,2009.4148,3.5996,0.3931,4.8135,5.2066,87.0403,51.0054,67.8104,-6.0898,2.5738,112.8069,0.0
71500,,,,,,22,8,1,2011.0972,2.4462,0.0061,7.9419,7.948,66.8702,2585.5779,41.6664,-7.4619,9.2446,376.2661,0.0
72000,,,,,,21,8,2,1937.1053,3.3089,0.0069,2.7695,2.7764,42.4509,36.4624,11.9261,-0.645,5.2352,218.164,0.0
72252,,,1600,-152.8559,2.5409,,,,,,,,,,,,,,,
72300,,,48,-119.4799,2.7533,,,,,,,,,,,,,,,
72500,,,,,,17,6,1,2070.9355,2.0262,0.0046,3.7408,3.7454,53.857,936.5402,12.741,-3.635,14.8405,478.824,0.0
