env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
14032,,,28,4.0327,92.6324,,,,,,,,,
14044,,,12,-5.0296,92.3122,,,,,,,,,
14061,,,17,-8.8167,92.8323,,,,,,,,,
14080,,,19,-8.6253,93.0033,,,,,,,,,
14087,,,7,-5.9155,92.9556,,,,,,,,,
14134,,,47,30.0702,93.0787,,,,,,,,,
14154,,,20,-8.6829,93.1502,,,,,,,,,
14202,,,48,31.0374,97.1155,,,,,,,,,
14258,,,56,29.2944,95.0334,,,,,,,,,
14279,,,21,-3.0512,92.7329,,,,,,,,,
14301,,,22,-2.3925,93.5264,,,,,,,,,
14310,,,9,-4.5122,93.3873,,,,,,,,,
14321,,,11,-8.2643,97.6103,,,,,,,,,
14358,,,37,7.5143,99.0743,,,,,,,,,
14377,,,19,-5.1965,99.2924,,,,,,,,,
14386,,,9,-4.75,99.4065,,,,,,,,,
14408,,,22,-2.4534,99.4217,,,,,,,,,
14459,,,51,49.4054,92.8355,,,,,,,,,
14500,,,,,,2.0039,1.2948,0.1904,-161.5493,15.6519,0.798,178.9222,480.8279,3.7629
14506,,,47,21.9311,93.3392,,,,,,,,,
14530,,,24,1.6312,98.9965,,,,,,,,,
14576,,,46,15.7233,99.5591,,,,,,,,,
14601,,,25,-0.4875,99.1184,,,,,,,,,
14622,,,21,-3.3217,99.1575,,,,,,,,,
14631,,,9,-4.2178,94.8125,,,,,,,,,
14639,,,8,-4.0312,92.7689,,,,,,,,,
14664,,,25,2.1714,92.9173,,,,,,,,,
14682,,,18,-6.8784,92.6895,,,,,,,,,
14733,,,51,16.3653,92.7835,,,,,,,,,
14751,,,18,-11.9502,93.2085,,,,,,,,,
14763,,,12,-6.2562,92.5566,,,,,,,,,
14784,,,21,-2.7547,99.4772,,,,,,,,,
14825,,,41,16.3473,98.903,,,,,,,,,
14844,,,19,-9.5536,99.3934,,,,,,,,,
14862,,,18,-9.2245,99.1417,,,,,,,,,
14880,,,18,-7.6013,99.1478,,,,,,,,,
14896,,,16,-10.106,99.1796,,,,,,,,,
14903,,,7,-6.0982,98.7808,,,,,,,,,
14925,,,22,-2.9677,92.6658,,,,,,,,,
14940,,,15,-10.0203,93.0546,,,,,,,,,
14981,,,41,14.3221,98.4339,,,,,,,,,
14988,,,7,-4.6201,99.0551,,,,,,,,,
15000,,,,,,1.9567,1.167,0.1765,-166.0383,18.292,0.8164,184.689,407.3987,4.9796
15000,217.8723,102.4,,,,,,,,,,,,
15010,,,22,-7.1199,43.2797,,,,,,,,,
15141,,,131,240.156,99.2429,,,,,,,,,
15158,,,17,-8.1104,98.9834,,,,,,,,,
15167,,,9,-5.2471,99.6243,,,,,,,,,
15178,,,11,-10.6181,98.4959,,,,,,,,,
15187,,,9,-5.1094,99.815,,,,,,,,,
15287,,,100,180.042,99.2596,,,,,,,,,
15296,,,9,-3.4598,99.012,,,,,,,,,
15305,,,9,-5.4639,98.9181,,,,,,,,,
15323,,,18,-3.336,98.919,,,,,,,,,
15331,,,8,-5.0012,99.4553,,,,,,,,,
15351,,,20,-7.9279,98.7603,,,,,,,,,
15360,,,9,-8.3518,99.3539,,,,,,,,,
15369,,,9,-5.3017,99.0287,,,,,,,,,
15384,,,15,-8.3618,99.3407,,,,,,,,,
15394,,,10,-3.8369,99.5801,,,,,,,,,
15417,,,23,1.3625,99.3182,,,,,,,,,
15500,,,,,,1.9257,1.1629,0.1816,-169.0368,24.2905,0.7987,306.9071,493.5885,2.9092
15541,,,124,171.6001,99.1551,,,,,,,,,
15609,,,68,73.0483,99.0705,,,,,,,,,
15616,,,7,-4.703,100.0689,,,,,,,,,
15722,,,106,149.8228,95.8006,,,,,,,,,
15750,,,28,7.6458,92.0707,,,,,,,,,
15757,,,7,-5.2787,92.5008,,,,,,,,,
15773,,,16,-9.989,91.7279,,,,,,,,,
15783,,,10,-5.9041,92.8728,,,,,,,,,
15792,,,9,-2.8502,92.3568,,,,,,,,,
