env_steps,return,length,train/length,train/return,FPS,rkl,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
65621,,,58,-38.2309,73.5283,,,,,,,
65668,,,47,-69.2074,74.3537,,,,,,,
65880,,,212,-215.1755,76.0628,,,,,,,
65917,,,37,-32.4364,76.8005,,,,,,,
66000,,,,,,1646.8287,1295.2659,9422.2021,1646.8287,421.6682,10821.6426,22.1329
66104,,,187,-169.8862,70.5629,,,,,,,
66253,,,149,-88.5299,72.3663,,,,,,,
66500,,,,,,1604.9299,1261.3523,9611.3809,1604.9299,336.2103,8700.3721,18.3983
66525,,,272,-254.1461,72.1232,,,,,,,
66604,,,79,-65.3896,76.0178,,,,,,,
67000,,,,,,1661.3575,1324.9556,10252.0254,1661.3575,357.341,10612.0713,22.5594
67500,,,,,,1616.6604,1276.5093,11109.9229,1616.6604,387.9553,14025.958,18.2824
67604,,,1000,-1784.4407,71.5276,,,,,,,
67846,,,242,-309.3396,75.8114,,,,,,,
67912,,,66,-74.5666,74.7226,,,,,,,
68000,,,,,,1612.864,1298.9578,9790.0547,1612.864,380.4884,9031.6758,20.5533
68087,,,175,-159.2872,72.7964,,,,,,,
68111,,,24,-7.5178,66.9475,,,,,,,
68500,,,,,,1639.3262,1303.3887,11178.3203,1639.3262,342.7839,7156.1787,21.2476
69000,,,,,,1682.724,1374.8083,11591.9551,1682.724,324.1965,7858.3389,20.6154
69111,,,1000,-1592.6476,71.9886,,,,,,,
69500,,,,,,1579.8502,1262.0247,10801.9209,1579.8502,289.9569,5985.085,19.1342
69714,,,603,-628.8444,71.7303,,,,,,,
70000,,,,,,1619.1089,1324.2524,10819.8584,1619.1089,323.7138,7551.9805,17.7445
70000,-639.3981,404.4,,,,,,,,,,
70049,,,335,-234.2382,50.7188,,,,,,,
70100,,,51,-62.5707,73.3126,,,,,,,
70255,,,155,-106.6291,73.4123,,,,,,,
70397,,,142,-147.9882,70.7206,,,,,,,
70500,,,,,,1608.7981,1311.7745,9833.5127,1608.7981,303.4489,10268.1348,19.0812
70567,,,170,-177.4164,69.4708,,,,,,,
70698,,,131,-108.6075,71.9413,,,,,,,
71000,,,,,,1631.4307,1320.9342,11436.0576,1631.4307,280.8487,9509.2764,16.5343
71073,,,375,-527.7345,72.6775,,,,,,,
71149,,,76,-68.8655,73.4518,,,,,,,
71172,,,23,-17.1632,70.5803,,,,,,,
71245,,,73,-47.889,69.4347,,,,,,,
71367,,,122,-150.3471,72.5278,,,,,,,
71442,,,75,-81.3042,72.6928,,,,,,,
71476,,,34,-64.5319,74.2804,,,,,,,
71500,,,,,,1742.0774,1441.2477,13657.8027,1742.0774,417.1335,9146.8838,17.8615
71614,,,138,-96.5557,73.1224,,,,,,,
71701,,,87,-125.4031,74.3772,,,,,,,
71752,,,51,-41.5314,71.9983,,,,,,,
72000,,,,,,1692.343,1401.2583,10663.5449,1692.343,406.9461,5445.6646,15.3666
72037,,,285,-238.5785,70.1058,,,,,,,
72128,,,91,-88.2209,68.9993,,,,,,,
72279,,,151,-142.1646,69.5589,,,,,,,
72446,,,167,-71.2137,72.6448,,,,,,,
72500,,,,,,1733.1667,1440.8943,12505.7822,1733.1667,349.8423,5224.0552,16.6647
72696,,,250,-236.5543,70.6408,,,,,,,
73000,,,,,,1740.2666,1461.6301,10523.5312,1740.2666,293.6646,7259.1821,18.0914
73080,,,384,-351.6365,71.1195,,,,,,,
73236,,,156,-120.5923,72.8057,,,,,,,
73467,,,231,-215.3777,73.2439,,,,,,,
73500,,,,,,1645.5854,1377.5355,13259.6621,1645.5854,219.9207,5212.6489,16.73
73626,,,159,-124.0018,74.3863,,,,,,,
73889,,,263,-217.0364,72.7889,,,,,,,
73940,,,51,-38.363,72.8239,,,,,,,
74000,,,,,,1676.8602,1410.868,10779.3389,1676.8602,246.3611,6714.5981,16.162
74142,,,202,-78.9343,72.7561,,,,,,,
74265,,,123,-100.965,71.9367,,,,,,,
74500,,,,,,1753.5509,1464.4384,11651.7217,1753.5509,238.2935,6832.4453,15.8892
75000,,,,,,1749.7417,1483.5067,14013.4268,1749.7417,216.0504,5973.1357,17.5167
75000,-505.9823,338.1,,,,,,,,,,
75265,,,1000,-1715.8883,63.4977,,,,,,,
75415,,,150,-144.233,68.8903,,,,,,,
75500,,,,,,1648.9983,1396.021,10402.0947,1648.9983,239.6268,6589.208,16.0167
75524,,,109,-99.434,71.6211,,,,,,,
75595,,,71,-86.0591,69.762,,,,,,,
75798,,,203,-136.7227,70.1064,,,,,,,
76000,,,,,,1705.0621,1461.7875,12467.5371,1705.0621,163.878,3994.1741,14.6949
76123,,,325,-305.4596,72.7364,,,,,,,
76500,,,,,,1616.9393,1375.9204,9813.1484,1616.9393,306.9828,5235.999,13.6889
76532,,,409,-331.8768,73.2265,,,,,,,
76604,,,72,-101.4126,72.9885,,,,,,,
76824,,,220,-173.2776,70.83,,,,,,,
76910,,,86,-36.6556,73.0352,,,,,,,
77000,,,,,,1690.4027,1448.8311,10511.3428,1690.4027,238.126,3955.5586,12.8212
77044,,,134,-77.666,70.518,,,,,,,
77141,,,97,-125.8792,72.2036,,,,,,,
77244,,,103,-95.7908,72.0498,,,,,,,
77470,,,226,-208.4947,72.3341,,,,,,,
77500,,,,,,1659.7399,1423.7927,11328.2529,1659.7399,177.4179,5319.4663,12.653
78000,,,,,,1664.2532,1433.2616,11872.4482,1664.2532,178.3664,4349.7207,15.0567
78470,,,1000,-1621.8251,71.719,,,,,,,
78500,,,,,,1645.4648,1440.734,11422.3506,1645.4648,140.4209,4297.6079,11.2731
79000,,,,,,1692.1467,1469.5736,11092.6709,1692.1467,141.0802,3862.4319,11.5067
79470,,,1000,-1703.8959,71.8139,,,,,,,
79500,,,,,,1728.4502,1534.7413,10506.5762,1728.4502,117.8351,3789.2832,10.9995
79644,,,174,-166.6757,73.3315,,,,,,,
79675,,,31,-10.8179,74.7716,,,,,,,
79755,,,80,-101.4924,74.6888,,,,,,,
80000,,,,,,1706.8315,1506.5248,11877.0176,1706.8315,132.7881,4267.7407,10.7399
80000,-458.1427,273.3,,,,,,,,,,
80110,,,355,-320.5826,57.9708,,,,,,,
80139,,,29,-51.3724,72.3756,,,,,,,
80261,,,122,-93.2812,73.6284,,,,,,,
80500,,,,,,1637.8521,1461.1193,12900.832,1637.8521,107.0456,2988.0125,9.5336
80538,,,277,-245.9008,74.0507,,,,,,,
80625,,,87,-94.7842,69.6471,,,,,,,
80766,,,141,-98.5898,74.9502,,,,,,,
81000,,,,,,1664.4524,1462.7262,13743.8965,1664.4524,132.5427,4305.8047,11.1802
81055,,,289,-327.6882,73.1495,,,,,,,
81157,,,102,-91.6015,71.9118,,,,,,,
81221,,,64,-54.5738,70.8654,,,,,,,
81500,,,,,,1666.3414,1481.9895,10183.6123,1666.3414,141.9885,3815.9719,10.6375
82000,,,,,,1642.2385,1466.9291,10267.0322,1642.2385,96.2505,3013.8364,10.2202
82221,,,1000,-1875.1535,72.5053,,,,,,,
82500,,,,,,1657.8872,1491.2952,14621.4443,1657.8872,77.7606,2022.238,10.2803
82705,,,484,-411.9192,72.812,,,,,,,
82941,,,236,-266.0447,70.702,,,,,,,
83000,,,,,,1633.014,1455.7378,9642.4844,1633.014,96.8526,3035.7063,8.5622
83007,,,66,-89.2841,72.1446,,,,,,,
83254,,,247,-282.1685,73.7906,,,,,,,
83267,,,13,-15.9899,77.9659,,,,,,,
83474,,,207,-185.1805,76.0287,,,,,,,
83500,,,,,,1743.295,1575.1927,14036.9346,1743.295,143.0412,3536.25,8.2251
83632,,,158,-122.5524,70.7435,,,,,,,
83655,,,23,-34.4048,71.7278,,,,,,,
83670,,,15,-20.3396,72.3282,,,,,,,
83877,,,207,-198.9517,71.4166,,,,,,,
84000,,,,,,1670.439,1512.1372,11062.2139,1670.439,75.4593,2240.0981,7.504
84047,,,170,-212.7512,72.5885,,,,,,,
84154,,,107,-126.5824,74.5143,,,,,,,
84202,,,48,-47.02,72.2166,,,,,,,
84268,,,66,-78.2835,70.7076,,,,,,,
84325,,,57,-82.5406,71.3958,,,,,,,
84375,,,50,-34.5172,72.4517,,,,,,,
84453,,,78,-126.6111,69.8993,,,,,,,
84500,,,,,,1659.5999,1505.6663,12040.1572,1659.5999,100.6056,3301.4194,10.2724
84977,,,524,-597.0227,73.1436,,,,,,,
85000,,,,,,1730.0332,1575.062,11316.8145,1730.0332,84.065,2051.4844,8.3738
85000,-524.8406,278.3,,,,,,,,,,
85060,,,83,-91.0285,31.7464,,,,,,,
85500,,,,,,1636.7094,1501.1339,10804.75,1636.7094,71.8979,2021.5997,7.4597
86000,,,,,,1677.449,1531.9677,10458.7754,1677.449,72.5168,3072.2229,6.2044
86060,,,1000,-1765.2755,75.331,,,,,,,
86125,,,65,-26.8851,71.947,,,,,,,
86159,,,34,-28.0054,73.702,,,,,,,
86260,,,101,-103.6124,73.3323,,,,,,,
86500,,,,,,1703.6895,1574.5315,11659.168,1703.6895,67.9979,2226.2354,5.8249
86614,,,354,-368.7987,71.2609,,,,,,,
86846,,,232,-278.4814,72.7462,,,,,,,
86905,,,59,-31.3261,69.5647,,,,,,,
86916,,,11,-7.2386,73.3899,,,,,,,
86979,,,63,-72.4767,71.2012,,,,,,,
87000,,,,,,1723.3923,1600.5757,12226.6846,1723.3923,59.177,2564.959,7.291
87206,,,227,-224.3017,72.3301,,,,,,,
87398,,,192,-253.4568,73.4798,,,,,,,
87500,,,,,,1736.5688,1609.0825,12606.9766,1736.5688,50.7549,1411.0941,5.478
87675,,,277,-296.4132,74.0816,,,,,,,
87972,,,297,-345.705,70.7351,,,,,,,
88000,,,,,,1627.7278,1517.5541,10667.7715,1627.7278,99.0029,1815.1355,5.7578
88178,,,206,-253.3715,74.8369,,,,,,,
88500,,,,,,1741.0144,1615.052,12256.2197,1741.0144,42.1348,934.6447,6.2113
88528,,,350,-428.7901,72.607,,,,,,,
89000,,,,,,1680.8398,1573.7467,9601.96,1680.8398,37.4886,1047.2284,5.8021
89500,,,,,,1669.8398,1571.8134,11169.2822,1669.8398,45.2662,1209.8395,5.7202
89528,,,1000,-1814.8788,71.2837,,,,,,,
89702,,,174,-200.7104,72.292,,,,,,,
89793,,,91,-126.1066,71.8757,,,,,,,
90000,,,,,,1676.1919,1580.224,10065.1484,1676.1919,39.5935,1117.2695,5.9512
90000,-363.1856,228.5,,,,,,,,,,
90500,,,,,,1740.4347,1652.9104,14334.1123,1740.4347,37.7986,1207.0811,5.3516
90647,,,854,-1421.2697,65.2919,,,,,,,
90704,,,57,-96.006,76.2116,,,,,,,
90722,,,18,-24.0731,75.2801,,,,,,,
90793,,,71,-62.3673,76.0569,,,,,,,
90921,,,128,-182.0545,75.513,,,,,,,
90951,,,30,-21.2923,72.3599,,,,,,,
91000,,,,,,1742.5642,1657.4136,14905.5078,1742.5642,78.9115,2015.9338,4.8176
91053,,,102,-89.583,68.8632,,,,,,,
91213,,,160,-78.0911,72.5517,,,,,,,
91453,,,240,-251.0579,74.2892,,,,,,,
91500,,,,,,1700.3455,1612.7407,12035.3438,1700.3455,26.6126,900.3198,4.8497
91567,,,114,-133.2362,72.7657,,,,,,,
91763,,,196,-278.1995,71.7315,,,,,,,
91962,,,199,-245.8785,71.8475,,,,,,,
92000,,,,,,1628.1245,1541.1718,12177.4463,1628.1245,53.4297,845.67,4.2329
92213,,,251,-297.2924,71.9047,,,,,,,
92283,,,70,-108.9068,69.5378,,,,,,,
92295,,,12,-17.78,69.2757,,,,,,,
92318,,,23,-17.5858,72.1654,,,,,,,
92500,,,,,,1662.4373,1590.4409,9825.7754,1662.4373,17.9083,451.8442,4.0468
93000,,,,,,1683.1895,1611.0046,10476.0479,1683.1895,20.3255,712.6155,4.8868
93318,,,1000,-1757.7976,73.7275,,,,,,,
93500,,,,,,1691.2693,1622.5798,10848.3262,1691.2693,34.5794,838.8576,3.9758
94000,,,,,,1640.2166,1578.0889,11315.4902,1640.2166,53.5493,1361.5258,4.9741
94318,,,1000,-1921.4116,73.042,,,,,,,
94372,,,54,-67.7385,71.6807,,,,,,,
94500,,,,,,1677.2506,1605.4879,13204.0303,1677.2506,20.8948,720.2816,3.7832
95000,,,,,,1641.3137,1584.9474,13795.9736,1641.3137,19.0898,499.9659,3.743
95000,-137.3796,103.9,,,,,,,,,,
95372,,,1000,-1815.3717,70.0684,,,,,,,
95406,,,34,-18.2447,68.4315,,,,,,,
95500,,,,,,1716.9976,1655.6241,12593.5586,1716.9976,17.479,518.3196,3.8457
95501,,,95,-137.506,70.926,,,,,,,
95536,,,35,-55.7018,73.3408,,,,,,,
95707,,,171,-273.7369,72.3809,,,,,,,
95749,,,42,-79.2338,69.8827,,,,,,,
95844,,,95,-124.6508,70.0842,,,,,,,
96000,,,,,,1694.3492,1640.9763,13392.9053,1694.3492,18.7651,580.6648,4.0362
96009,,,165,-251.1449,72.358,,,,,,,
96126,,,117,-81.973,69.3499,,,,,,,
96267,,,141,-189.6549,75.687,,,,,,,
96327,,,60,-114.739,76.3744,,,,,,,
96378,,,51,-79.5734,73.6926,,,,,,,
96410,,,32,-37.547,73.1078,,,,,,,
96426,,,16,-21.4779,74.9067,,,,,,,
96489,,,63,-74.4678,72.0203,,,,,,,
96500,,,,,,1626.1833,1579.8677,9847.5791,1626.1833,25.9617,753.1595,4.1244
96535,,,46,-51.6715,70.7268,,,,,,,
96559,,,24,-6.8928,71.8475,,,,,,,
96616,,,57,-65.8443,72.2285,,,,,,,
96639,,,23,-38.8776,72.1108,,,,,,,
96947,,,308,-391.6724,71.8331,,,,,,,
96961,,,14,-16.4077,75.9694,,,,,,,
97000,,,,,,1717.7136,1671.3577,12295.8135,1717.7136,18.1073,664.7701,3.3239
97467,,,506,-991.1174,71.7884,,,,,,,
97500,,,,,,1727.5625,1686.6798,12237.7861,1727.5625,17.4558,520.9508,3.0731
97537,,,70,-78.7854,72.5365,,,,,,,
97570,,,33,-50.8104,65.7817,,,,,,,
97617,,,47,-58.3219,73.3333,,,,,,,
97709,,,92,-84.3037,76.5133,,,,,,,
97733,,,24,-40.2238,77.0391,,,,,,,
97850,,,117,-174.3775,74.1085,,,,,,,
97898,,,48,-15.2461,69.8184,,,,,,,
98000,,,,,,1730.0425,1682.713,10651.5742,1730.0425,16.5108,389.8683,3.9696
98500,,,,,,1729.2827,1691.3054,15568.4727,1729.2827,15.8521,568.5845,3.3239
98898,,,1000,-2328.6059,75.2013,,,,,,,
98911,,,13,-13.764,76.3035,,,,,,,
98978,,,67,-81.2456,76.4632,,,,,,,
99000,,,,,,1733.1219,1695.2905,12895.2363,1733.1219,12.5488,385.0858,3.7682
99131,,,153,-172.6283,73.2185,,,,,,,
99163,,,32,-15.9083,74.6066,,,,,,,
99500,,,,,,1729.7102,1692.4961,13104.9111,1729.7102,13.304,371.52,3.2884
99539,,,376,-599.9356,71.7461,,,,,,,
99680,,,141,-202.6861,76.1559,,,,,,,
99724,,,44,-84.2678,76.3042,,,,,,,
99753,,,29,-47.1736,75.0911,,,,,,,
100000,,,,,,1709.7478,1682.0652,13214.0322,1709.7478,19.0561,472.5545,3.8094
100000,-318.8031,176.3,,,,,,,,,,
100500,,,,,,1726.0442,1703.5677,10504.8818,1726.0442,9.992,234.4221,3.1754
100753,,,1000,-2072.6709,66.8762,,,,,,,
100814,,,61,-81.0382,72.2533,,,,,,,
101000,,,,,,1767.0134,1739.4587,13610.3447,1767.0134,12.7208,331.655,3.1726
101233,,,419,-596.5146,73.9489,,,,,,,
101258,,,25,-36.6811,72.4384,,,,,,,
101365,,,107,-111.6628,71.0726,,,,,,,
101500,,,,,,1755.4387,1729.2568,10424.251,1755.4387,13.4317,369.0766,3.1405
101674,,,309,-304.0639,74.9492,,,,,,,
101872,,,198,-294.5578,74.8823,,,,,,,
102000,,,,,,1652.723,1632.4048,11806.5889,1652.723,11.6301,349.7011,3.2225
102396,,,524,-855.3633,72.2718,,,,,,,
102407,,,11,-9.8207,69.4783,,,,,,,
102419,,,12,-11.1224,71.2767,,,,,,,
102432,,,13,-25.7594,75.3023,,,,,,,
102481,,,49,-55.4445,75.3227,,,,,,,
102500,,,,,,1769.0848,1750.7733,13295.3506,1769.0848,9.687,216.9097,2.4069
102517,,,36,-30.1459,74.3654,,,,,,,
102691,,,174,-136.5478,70.3661,,,,,,,
102850,,,159,-214.1577,73.0482,,,,,,,
103000,,,,,,1705.2872,1688.1831,16673.4336,1705.2872,16.0516,419.076,2.7446
103075,,,225,-312.8871,76.0217,,,,,,,
103107,,,32,-26.8044,80.3579,,,,,,,
103242,,,135,-166.9684,80.1699,,,,,,,
103293,,,51,-41.2701,80.7503,,,,,,,
103401,,,108,-179.9781,76.9716,,,,,,,
103419,,,18,-23.1664,62.9633,,,,,,,
103500,,,,,,1707.6797,1695.7428,10410.1631,1707.6797,11.9877,336.8033,2.7718
103732,,,313,-243.2394,71.5793,,,,,,,
103790,,,58,-35.4183,73.3824,,,,,,,
103815,,,25,-26.4199,72.6532,,,,,,,
103843,,,28,-31.3364,72.6653,,,,,,,
104000,,,,,,1742.8789,1727.627,13588.9893,1742.8789,8.6937,226.0876,2.6504
104037,,,194,-302.693,72.0234,,,,,,,
104107,,,70,-97.0473,73.5743,,,,,,,
104209,,,102,-112.8974,71.9341,,,,,,,
104498,,,289,-301.8177,71.7849,,,,,,,
104500,,,,,,1807.5482,1799.2759,12722.3691,1807.5482,12.4074,188.9165,2.4593
104520,,,22,-14.5229,76.7452,,,,,,,
104630,,,110,-115.6078,76.4257,,,,,,,
104702,,,72,-66.3226,76.2974,,,,,,,
104769,,,67,-71.2434,75.8126,,,,,,,
104877,,,108,-136.9033,76.3317,,,,,,,
104977,,,100,-115.6346,72.2509,,,,,,,
105000,,,,,,1766.4714,1760.4244,12417.8242,1766.4714,12.733,292.4011,2.5827
105000,-613.8836,335.9,,,,,,,,,,
105029,,,52,-50.3396,18.5346,,,,,,,
105084,,,55,-75.7501,73.3528,,,,,,,
105113,,,29,-31.2483,73.4177,,,,,,,
105150,,,37,-0.7054,69.1456,,,,,,,
105460,,,310,-430.1367,73.0004,,,,,,,
105500,,,,,,1777.3674,1767.1791,12780.8066,1777.3674,9.6832,231.4029,2.7223
105537,,,77,-114.3376,67.861,,,,,,,
105633,,,96,-90.8478,73.9211,,,,,,,
105812,,,179,-170.3959,72.8515,,,,,,,
105826,,,14,-18.9291,73.4487,,,,,,,
105925,,,99,-99.0394,73.5743,,,,,,,
105979,,,54,-50.8056,72.6501,,,,,,,
106000,,,,,,1736.7429,1731.0677,12809.4756,1736.7429,8.2049,274.2494,2.2906
106127,,,148,-208.5324,76.3241,,,,,,,
106500,,,,,,1757.1694,1760.1783,11815.8418,1757.1694,6.7968,144.8724,2.1894
107000,,,,,,1736.8503,1734.4136,10069.5938,1736.8503,6.8505,146.1121,2.2445
107127,,,1000,-2062.7647,74.5112,,,,,,,
107255,,,128,-131.2003,75.414,,,,,,,
107441,,,186,-193.8218,75.6537,,,,,,,
107500,,,,,,1760.8223,1760.4919,12891.7979,1760.8223,5.6767,133.4942,1.9006
107609,,,168,-237.139,76.4144,,,,,,,
107625,,,16,-8.1919,72.4484,,,,,,,
107731,,,106,-124.8993,73.1515,,,,,,,
108000,,,,,,1651.548,1657.3989,12573.0146,1651.548,14.0783,339.868,2.2172
108500,,,,,,1726.2483,1730.1206,11510.9482,1726.2483,5.7289,102.6824,2.202
108731,,,1000,-1957.3318,73.3663,,,,,,,
108785,,,54,-50.528,72.4842,,,,,,,
108821,,,36,-48.6267,72.4017,,,,,,,
108903,,,82,-80.0786,72.6864,,,,,,,
108947,,,44,-29.5438,74.322,,,,,,,
109000,,,,,,1708.3236,1715.51,12088.0811,1708.3236,6.4488,184.3737,2.0544
109062,,,115,-105.0754,71.9096,,,,,,,
109116,,,54,-70.7795,71.6417,,,,,,,
109308,,,192,-244.4635,71.877,,,,,,,
109498,,,190,-158.5264,71.8913,,,,,,,
109500,,,,,,1756.5056,1765.5006,11766.1699,1756.5056,7.5495,190.6292,1.9612
109516,,,18,-16.766,68.5478,,,,,,,
109547,,,31,-33.4278,74.37,,,,,,,
109715,,,168,-50.5268,72.7846,,,,,,,
109855,,,140,-175.1651,71.4514,,,,,,,
109871,,,16,-27.43,75.8003,,,,,,,
110000,,,,,,1699.022,1709.6855,10837.4561,1699.022,6.9642,144.3683,1.9937
110000,-99.9467,137.7,,,,,,,,,,
110026,,,155,-170.8576,53.8761,,,,,,,
110148,,,122,-100.4799,72.7314,,,,,,,
110200,,,52,-15.1608,72.4931,,,,,,,
110238,,,38,-31.3599,76.7618,,,,,,,
110295,,,57,-27.6743,71.1758,,,,,,,
110421,,,126,-176.8338,70.1562,,,,,,,
110455,,,34,-15.5011,70.891,,,,,,,
110500,,,,,,1730.0,1746.5503,11363.2451,1730.0,6.2465,99.0897,1.8192
110517,,,62,-43.2625,74.4972,,,,,,,
110532,,,15,-11.3178,67.2523,,,,,,,
111000,,,,,,1720.7595,1734.8218,11508.7822,1720.7595,6.097,99.1774,1.7824
111012,,,480,-188.7027,73.1748,,,,,,,
111241,,,229,-53.0271,74.5896,,,,,,,
111326,,,85,-7.9007,73.0466,,,,,,,
111349,,,23,-7.5828,69.9329,,,,,,,
111419,,,70,-69.8805,72.5205,,,,,,,
111431,,,12,-14.3211,75.6981,,,,,,,
111500,,,,,,1777.3455,1789.9717,8726.1113,1777.3455,4.3529,143.6393,2.3176
111832,,,401,-649.769,70.8443,,,,,,,
111905,,,73,6.474,71.1391,,,,,,,
112000,,,,,,1752.897,1772.6071,15303.8223,1752.897,5.5714,127.5522,1.8547
112044,,,139,-21.0021,76.0767,,,,,,,
112105,,,61,-3.0205,75.2659,,,,,,,
112200,,,95,-24.1729,71.7364,,,,,,,
112211,,,11,-8.2385,72.7013,,,,,,,
112410,,,199,-67.5408,70.0087,,,,,,,
112499,,,89,-96.7115,74.1855,,,,,,,
112500,,,,,,1618.0344,1635.906,13351.9199,1618.0344,6.4858,84.0898,1.6772
112565,,,66,-74.3218,75.2259,,,,,,,
112580,,,15,-3.2677,75.323,,,,,,,
112694,,,114,-83.2506,73.7918,,,,,,,
112934,,,240,-163.9888,73.8384,,,,,,,
112986,,,52,-33.2421,72.1915,,,,,,,
113000,,,,,,1652.2281,1667.5778,11096.2061,1652.2281,5.5554,99.8339,2.0923
113060,,,74,-38.1279,77.8693,,,,,,,
113075,,,15,-11.6577,74.2142,,,,,,,
113116,,,41,-15.0133,77.1892,,,,,,,
113245,,,129,-48.0652,78.9281,,,,,,,
113330,,,85,-52.1436,73.9252,,,,,,,
113355,,,25,-17.4123,75.7702,,,,,,,
113395,,,40,-65.6468,75.8196,,,,,,,
113433,,,38,-0.8824,68.9586,,,,,,,
113454,,,21,-7.8173,75.4923,,,,,,,
113500,,,,,,1644.9656,1665.7551,10286.9443,1644.9656,4.6304,85.8507,1.6644
113583,,,129,-91.8975,72.6916,,,,,,,
113639,,,56,-55.8142,72.3535,,,,,,,
113680,,,41,-27.3052,69.9478,,,,,,,
113746,,,66,-24.9991,70.5636,,,,,,,
114000,,,,,,1645.6196,1668.1138,10640.415,1645.6196,4.4381,74.3204,1.7841
114160,,,414,34.9766,72.2019,,,,,,,
114410,,,250,-50.1852,71.5338,,,,,,,
114500,,,,,,1632.6538,1653.6898,12284.6816,1632.6538,5.0215,99.6811,1.6876
114519,,,109,-57.5726,72.5539,,,,,,,
114559,,,40,-33.1952,74.1151,,,,,,,
114579,,,20,-11.9335,72.1628,,,,,,,
114688,,,109,-5.1604,71.915,,,,,,,
114832,,,144,-77.3627,72.2123,,,,,,,
114872,,,40,3.2795,73.7408,,,,,,,
115000,,,,,,1589.2518,1608.1398,9814.915,1589.2518,3.9681,60.321,1.6053
115000,-338.9799,278.0,,,,,,,,,,
115019,,,147,-60.9634,41.9027,,,,,,,
115125,,,106,48.9893,73.114,,,,,,,
115183,,,58,-15.2385,72.8148,,,,,,,
115361,,,178,30.6107,70.4801,,,,,,,
115401,,,40,2.267,74.6973,,,,,,,
115500,,,,,,1694.0768,1716.5687,12630.6904,1694.0768,3.9121,70.9943,1.6465
115536,,,135,-61.1436,70.9338,,,,,,,
115697,,,161,62.6409,72.0432,,,,,,,
115872,,,175,-22.9932,73.124,,,,,,,
115879,,,7,-5.6345,75.4325,,,,,,,
116000,,,,,,1659.3417,1684.0131,9586.168,1659.3417,4.5387,96.6719,1.5753
116001,,,122,22.1579,71.4434,,,,,,,
116120,,,119,55.5468,71.6556,,,,,,,
116172,,,52,1.9503,70.5439,,,,,,,
116245,,,73,19.8311,71.9854,,,,,,,
116329,,,84,63.8088,73.5993,,,,,,,
116481,,,152,49.1177,71.4189,,,,,,,
116500,,,,,,1625.4266,1652.9244,10709.6289,1625.4266,3.7271,78.5719,1.7571
116620,,,139,40.2991,70.8312,,,,,,,
116880,,,260,74.198,73.3053,,,,,,,
116902,,,22,-25.2224,70.0664,,,,,,,
117000,,,,,,1626.8293,1651.7277,11347.6709,1626.8293,4.2382,76.048,1.6353
117500,,,,,,1607.9789,1634.0753,12858.0137,1607.9789,4.5886,75.1879,1.6929
117902,,,1000,-1330.9364,71.7121,,,,,,,
118000,,,,,,1564.6071,1592.423,10559.249,1564.6071,4.1369,86.0338,1.756
118010,,,108,36.0303,76.0725,,,,,,,
118062,,,52,21.6758,77.1567,,,,,,,
118122,,,60,24.2567,76.9551,,,,,,,
118306,,,184,-83.0822,73.4751,,,,,,,
118322,,,16,-5.3031,73.8325,,,,,,,
118453,,,131,98.4665,72.9771,,,,,,,
118474,,,21,1.4484,76.8271,,,,,,,
118500,,,,,,1572.9072,1599.6311,13345.668,1572.9072,3.9743,75.1713,1.4798
119000,,,,,,1583.2247,1611.3778,11593.0625,1583.2247,3.3707,62.3524,1.6525
119474,,,1000,-1138.8951,72.77,,,,,,,
119500,,,,,,1593.5483,1620.0875,12938.8193,1593.5483,4.0224,68.9407,1.558
119504,,,30,9.5207,71.7399,,,,,,,
119734,,,230,277.3805,73.3893,,,,,,,
119810,,,76,44.2573,72.3529,,,,,,,
120000,,,,,,1520.5859,1550.8807,12212.2139,1520.5859,4.0125,66.3032,1.508
120000,11.8928,32.7,,,,,,,,,,
120500,,,,,,1620.0839,1646.8472,11793.248,1620.0839,4.1937,70.4392,1.8002
120583,,,773,670.8808,69.8403,,,,,,,
120924,,,341,198.2463,70.8211,,,,,,,
120991,,,67,49.6847,74.6166,,,,,,,
121000,,,,,,1534.1226,1564.4274,10712.8564,1534.1226,3.5885,57.4355,2.0217
121031,,,40,47.2904,76.7855,,,,,,,
121078,,,47,26.7826,75.0235,,,,,,,
121363,,,285,309.3199,72.2957,,,,,,,
121386,,,23,-4.3875,70.2065,,,,,,,
121423,,,37,22.4996,67.8129,,,,,,,
121500,,,,,,1557.3789,1584.4626,12208.6855,1557.3789,4.233,58.5845,1.4805
121652,,,229,196.7333,68.6902,,,,,,,
121720,,,68,64.0603,71.4406,,,,,,,
121747,,,27,22.0957,66.8473,,,,,,,
121794,,,47,39.6435,74.3066,,,,,,,
121895,,,101,84.6911,71.5566,,,,,,,
121946,,,51,33.471,72.8133,,,,,,,
122000,,,,,,1588.1969,1615.1447,10880.7129,1588.1969,4.0483,62.7883,1.6989
122300,,,354,437.5419,72.143,,,,,,,
122383,,,83,19.9274,72.4614,,,,,,,
122500,,,,,,1534.803,1559.7183,11183.6348,1534.803,4.6958,81.481,1.4324
122637,,,254,213.6279,71.3888,,,,,,,
123000,,,,,,1548.714,1573.6841,9804.1602,1548.714,4.1013,64.5584,2.0681
123500,,,,,,1592.7849,1620.9843,10362.0977,1592.7849,3.9765,69.4075,1.9051
123637,,,1000,-912.8308,75.2678,,,,,,,
123788,,,151,196.1465,74.7126,,,,,,,
