env_steps,return,length,success,train/return,train/length,train/success,zp_loss,critic_loss,FPS
0,0.0,288.0,0.0,,,,,,
10000,0.0,288.0,0.0,0.0,294.1176,0.0,0.0008,0.0007,620.779
20000,0.0,288.0,0.0,0.0,285.7143,0.0,0.0003,0.0,791.8342
30000,0.0,288.0,0.0,0.0,285.7143,0.0,0.0002,0.0,791.3857
40000,0.0,288.0,0.0,0.0,294.1176,0.0,0.0001,0.0,790.6333
50000,0.0,288.0,0.0,0.0,285.7143,0.0,0.0001,0.0,785.5586
60000,0.0,288.0,0.0,0.0,285.7143,0.0,0.0001,0.0,783.4798
70000,0.0,288.0,0.0,0.0,285.7143,0.0,0.0002,0.0,781.9155
80000,0.0,288.0,0.0,0.0,294.1176,0.0,0.0003,0.0,776.7242
90000,0.0,288.0,0.0,0.0,285.7143,0.0,0.0004,0.0,774.8877
100000,0.0,288.0,0.0,0.0096,285.7143,0.0286,0.0004,0.0,772.1
110000,0.0,288.0,0.0,0.0,285.7143,0.0,0.0005,0.0,776.5755
120000,0.0,288.0,0.0,0.0,294.1176,0.0,0.0005,0.0,776.046
130000,0.0,288.0,0.0,0.0,285.7143,0.0,0.0005,0.0,775.8192
140000,0.0,288.0,0.0,0.0,285.7143,0.0,0.0005,0.0,770.3893
150000,0.0,288.0,0.0,0.0,285.7143,0.0,0.0006,0.0,762.1148
160000,0.0,288.0,0.0,0.0,294.1176,0.0,0.0006,0.0,762.7284
170000,0.0,288.0,0.0,0.0,285.7143,0.0,0.0006,0.0,763.441
180000,0.0,288.0,0.0,0.0,285.7143,0.0,0.0006,0.0,760.8256
190000,0.0,288.0,0.0,0.0,294.1176,0.0,0.0006,0.0,755.5066
200000,0.0,288.0,0.0,0.0,285.7143,0.0,0.0006,0.0,753.6274
210000,0.0,288.0,0.0,0.0,285.7143,0.0,0.0006,0.0,753.5021
220000,0.0,288.0,0.0,0.0,285.7143,0.0,0.0007,0.0,752.0743
230000,0.0,288.0,0.0,0.0,294.1176,0.0,0.0007,0.0,750.4349
240000,0.0,288.0,0.0,0.0,285.7143,0.0,0.0007,0.0,754.3298
250000,0.0,288.0,0.0,0.0,285.7143,0.0,0.0007,0.0,745.9636
260000,0.0,288.0,0.0,0.0,285.7143,0.0,0.0007,0.0,746.4114
270000,0.0,288.0,0.0,0.0,294.1176,0.0,0.0007,0.0,739.5902
280000,0.0,288.0,0.0,0.0,285.7143,0.0,0.0007,0.0,747.735
290000,0.0,288.0,0.0,0.0,285.7143,0.0,0.0007,0.0,751.0517
300000,0.0,288.0,0.0,0.0,294.1176,0.0,0.0007,0.0,743.0693
310000,0.0,288.0,0.0,0.0,285.7143,0.0,0.0007,0.0,739.6143
320000,0.0,288.0,0.0,0.0,285.7143,0.0,0.0007,0.0,740.1456
330000,0.0,288.0,0.0,0.0,285.7143,0.0,0.0007,0.0,741.3182
340000,0.0,288.0,0.0,0.0,294.1176,0.0,0.0007,0.0,736.3321
350000,0.0,288.0,0.0,0.0,285.7143,0.0,0.0007,0.0,738.005
360000,0.0,288.0,0.0,0.0,285.7143,0.0,0.0007,0.0,736.4683
370000,0.0,288.0,0.0,0.0,294.1176,0.0,0.0007,0.0,742.4341
380000,0.0,288.0,0.0,0.0,285.7143,0.0,0.0007,0.0,733.9933
390000,0.0,288.0,0.0,0.0,285.7143,0.0,0.0007,0.0,732.9875
400000,0.0,288.0,0.0,0.0,285.7143,0.0,0.0007,0.0,735.0387
410000,0.0,288.0,0.0,0.0,294.1176,0.0,0.0007,0.0,730.5925
420000,0.0,288.0,0.0,0.0,285.7143,0.0,0.0007,0.0,729.1173
430000,0.0,288.0,0.0,0.0,285.7143,0.0,0.0007,0.0,734.575
440000,0.0,288.0,0.0,0.0,285.7143,0.0,0.0007,0.0,732.0398
450000,0.0,288.0,0.0,0.0,294.1176,0.0,0.0007,0.0,733.5049
460000,0.0,288.0,0.0,0.0,285.7143,0.0,0.0007,0.0,733.5269
470000,0.0,288.0,0.0,0.0,285.7143,0.0,0.0007,0.0,731.3758
480000,0.0,288.0,0.0,0.0,294.1176,0.0,0.0007,0.0,727.7474
490000,0.0,288.0,0.0,0.0,285.7143,0.0,0.0007,0.0,724.217
500000,0.0,288.0,0.0,0.0,285.7143,0.0,0.0007,0.0,721.3587
