env_steps,return,length,success,train/return,train/length,train/success,zp_critic_loss,zp_loss,critic_loss,FPS
0,0.0,324.0,0.0,,,,,,,
10000,0.0,324.0,0.0,0.0,333.3333,0.0,-1.8328,4.1889,0.0016,272.5752
20000,0.0,324.0,0.0,0.0067,322.5806,0.0323,-2.0225,4.9115,0.0,422.5625
30000,0.0,324.0,0.0,0.0033,322.5806,0.0323,-2.0679,5.0687,0.0,423.9046
40000,0.0,324.0,0.0,0.0336,312.5,0.0625,-2.0935,5.1407,0.0,421.7854
50000,0.0,324.0,0.0,0.0075,322.5806,0.0323,-2.1136,5.1979,0.0,422.3655
60000,0.0,324.0,0.0,0.0105,322.5806,0.0323,-2.1329,5.2523,0.0,420.0813
70000,0.0,324.0,0.0,0.0361,312.5,0.0625,-2.1507,5.3142,0.0,421.5011
80000,0.0,324.0,0.0,0.0481,312.5,0.1562,-2.1677,5.3707,0.0,418.4185
90000,0.0,324.0,0.0,0.0646,303.0303,0.1515,-2.1829,5.4215,0.0,418.9937
100000,0.0,324.0,0.0,0.0976,294.1176,0.1765,-2.1954,5.4617,0.0,418.0872
110000,0.0,324.0,0.0,0.0475,312.5,0.125,-2.2059,5.4947,0.0001,416.7665
120000,0.0,324.0,0.0,0.0462,312.5,0.0938,-2.2168,5.532,0.0001,416.9918
130000,0.0,324.0,0.0,0.0,322.5806,0.0,-2.2263,5.5591,0.0001,415.2857
140000,0.0,324.0,0.0,0.0491,312.5,0.1562,-2.2335,5.5802,0.0001,414.4684
150000,0.0,324.0,0.0,0.0605,312.5,0.1562,-2.2426,5.6092,0.0001,414.6216
160000,0.0,324.0,0.0,0.0339,312.5,0.125,-2.2487,5.6273,0.0001,414.4007
170000,0.0,324.0,0.0,0.0381,312.5,0.125,-2.257,5.6559,0.0001,412.9008
180000,0.0947,293.5,0.1,0.0124,322.5806,0.0645,-2.2643,5.6807,0.0001,412.3517
190000,0.0,324.0,0.0,0.0975,294.1176,0.2059,-2.2691,5.6972,0.0001,412.4488
200000,0.0,324.0,0.0,0.0439,312.5,0.0938,-2.2761,5.7193,0.0001,412.5069
210000,0.0,324.0,0.0,0.0727,303.0303,0.1515,-2.2818,5.7368,0.0001,412.6719
