env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
75780,,,132,351.9428,92.1522,,,,,,,,,
75898,,,118,305.9636,94.3233,,,,,,,,,
76000,,,,,,0.8202,0.7499,0.0742,-179.8781,18.8152,0.2197,165.6237,935.6736,3.7908
76062,,,164,340.7152,92.1239,,,,,,,,,
76177,,,115,316.6442,92.2837,,,,,,,,,
76304,,,127,310.5192,92.1419,,,,,,,,,
76468,,,164,349.616,92.2532,,,,,,,,,
76500,,,,,,0.8023,0.7421,0.0715,-180.8691,11.606,0.2086,104.9818,351.7543,6.3568
76581,,,113,274.404,92.3144,,,,,,,,,
76703,,,122,299.8538,92.6555,,,,,,,,,
76822,,,119,270.449,92.4977,,,,,,,,,
76951,,,129,347.3895,92.2225,,,,,,,,,
77000,,,,,,0.7975,0.7476,0.0701,-182.9242,16.0666,0.1957,123.4315,514.5168,9.7486
77225,,,274,513.2466,92.0891,,,,,,,,,
77352,,,127,315.0391,92.1405,,,,,,,,,
77500,,,,,,0.8121,0.7439,0.0738,-181.9243,16.5797,0.212,143.7855,624.513,7.351
77533,,,181,428.9082,91.7394,,,,,,,,,
77680,,,147,347.6905,92.0494,,,,,,,,,
77718,,,38,65.4753,91.6616,,,,,,,,,
77858,,,140,338.9947,97.7748,,,,,,,,,
77977,,,119,300.4252,97.5512,,,,,,,,,
78000,,,,,,0.7863,0.743,0.0689,-182.4667,11.7098,0.1877,137.2106,611.1907,5.4572
78133,,,156,483.9725,98.2123,,,,,,,,,
78248,,,115,290.8585,92.8675,,,,,,,,,
78368,,,120,309.1951,95.799,,,,,,,,,
78485,,,117,291.8837,97.3925,,,,,,,,,
78500,,,,,,0.8071,0.7479,0.072,-180.9883,13.074,0.2159,203.5164,531.6912,5.6758
78602,,,117,301.3463,92.0075,,,,,,,,,
78755,,,153,343.602,94.7738,,,,,,,,,
78880,,,125,319.8114,96.225,,,,,,,,,
78934,,,54,98.668,92.0624,,,,,,,,,
78960,,,26,45.0502,91.6514,,,,,,,,,
79000,,,,,,0.8052,0.7386,0.0722,-183.0689,6.787,0.2052,184.8146,787.0926,4.0104
79075,,,115,287.098,98.191,,,,,,,,,
79189,,,114,295.3668,98.3477,,,,,,,,,
79311,,,122,281.3403,94.6927,,,,,,,,,
79357,,,46,54.3174,91.4789,,,,,,,,,
79422,,,65,112.2629,92.4147,,,,,,,,,
79500,,,,,,0.7852,0.7364,0.0688,-180.6348,8.5846,0.1919,197.0972,579.6015,6.0743
79530,,,108,274.3394,92.1355,,,,,,,,,
79670,,,140,353.4837,92.1181,,,,,,,,,
79795,,,125,293.2338,91.923,,,,,,,,,
79908,,,113,290.5755,92.3605,,,,,,,,,
80000,,,,,,0.8023,0.7334,0.0727,-180.3936,15.1238,0.2208,118.3703,412.5099,4.9892
80000,389.9843,138.6,,,,,,,,,,,,
80019,,,111,276.8045,70.5841,,,,,,,,,
80154,,,135,345.4669,92.043,,,,,,,,,
80259,,,105,259.2776,92.2337,,,,,,,,,
80312,,,53,81.4472,92.5079,,,,,,,,,
80492,,,180,377.1964,91.7847,,,,,,,,,
80500,,,,,,0.8203,0.7472,0.0735,-178.8512,13.3686,0.2225,86.8361,476.7214,6.3585
80639,,,147,367.052,92.3097,,,,,,,,,
80755,,,116,302.7708,92.0601,,,,,,,,,
80865,,,110,295.9785,92.0349,,,,,,,,,
81000,,,,,,0.7991,0.7348,0.0698,-179.9185,10.823,0.2083,119.0998,448.5419,6.5426
81034,,,169,448.6005,92.3835,,,,,,,,,
81151,,,117,299.0009,92.008,,,,,,,,,
81199,,,48,62.9481,91.4617,,,,,,,,,
81308,,,109,266.7001,92.1976,,,,,,,,,
81396,,,88,178.8986,92.2193,,,,,,,,,
81490,,,94,179.4893,92.215,,,,,,,,,
81500,,,,,,0.8186,0.7423,0.0734,-182.4485,16.3164,0.2209,177.6462,514.9252,6.324
81548,,,58,108.4357,91.9594,,,,,,,,,
81624,,,76,146.7368,92.3419,,,,,,,,,
81802,,,178,429.1464,92.3927,,,,,,,,,
81952,,,150,327.4037,92.4096,,,,,,,,,
82000,,,,,,0.8109,0.7492,0.0727,-177.7982,11.794,0.2095,157.1087,638.0153,5.5086
82071,,,119,309.2575,91.9064,,,,,,,,,
82164,,,93,215.4386,92.7338,,,,,,,,,
82276,,,112,286.7981,92.7058,,,,,,,,,
82369,,,93,190.9364,92.5972,,,,,,,,,
82463,,,94,218.7133,92.5725,,,,,,,,,
82500,,,,,,0.8154,0.7572,0.0715,-178.9729,13.2286,0.2096,138.8995,655.545,3.4581
82581,,,118,297.1229,95.7576,,,,,,,,,
82700,,,119,281.9115,95.6956,,,,,,,,,
82828,,,128,313.0579,97.2818,,,,,,,,,
82977,,,149,382.7352,98.6179,,,,,,,,,
83000,,,,,,0.7936,0.7443,0.0701,-179.5919,14.6477,0.1929,145.1189,748.0644,5.8467
83168,,,191,474.3243,97.3945,,,,,,,,,
83278,,,110,293.1531,95.6254,,,,,,,,,
83395,,,117,321.822,93.1788,,,,,,,,,
83483,,,88,183.4355,98.643,,,,,,,,,
83500,,,,,,0.8017,0.7391,0.0701,-179.2865,10.4572,0.2102,74.4748,344.4831,3.4307
83589,,,106,270.2549,93.9138,,,,,,,,,
83715,,,126,321.9591,92.3125,,,,,,,,,
83828,,,113,296.9844,92.427,,,,,,,,,
83959,,,131,317.3256,96.3364,,,,,,,,,
84000,,,,,,0.7988,0.7547,0.0706,-177.5409,15.7402,0.1975,125.9844,492.1975,5.9433
84098,,,139,331.2409,98.1541,,,,,,,,,
84247,,,149,366.9793,98.1087,,,,,,,,,
84371,,,124,324.9778,98.3044,,,,,,,,,
84500,,,,,,0.8047,0.7515,0.0704,-179.1682,10.7793,0.2026,99.779,437.4265,6.5547
84501,,,130,339.1966,93.2593,,,,,,,,,
84622,,,121,304.3883,98.4286,,,,,,,,,
84759,,,137,356.2186,98.4312,,,,,,,,,
84866,,,107,286.9317,98.4806,,,,,,,,,
84899,,,33,55.5624,98.5758,,,,,,,,,
85000,,,,,,0.792,0.7326,0.0682,-180.9875,11.9364,0.2013,150.7545,746.0724,3.1511
85000,271.6302,105.1,,,,,,,,,,,,
85050,,,151,378.8778,78.9081,,,,,,,,,
85140,,,90,187.4048,92.0769,,,,,,,,,
85260,,,120,257.693,92.0629,,,,,,,,,
85373,,,113,308.4266,92.4091,,,,,,,,,
85500,,,,,,0.8241,0.7453,0.0732,-176.2158,10.3998,0.2427,75.9802,460.1211,5.1085
85524,,,151,402.7698,92.2962,,,,,,,,,
85653,,,129,325.8154,92.158,,,,,,,,,
85759,,,106,276.5585,92.2969,,,,,,,,,
85880,,,121,311.9469,92.3181,,,,,,,,,
85985,,,105,278.5996,92.2633,,,,,,,,,
86000,,,,,,0.8006,0.7525,0.0712,-179.7001,23.7459,0.2024,138.3304,539.2536,7.6099
86101,,,116,300.743,95.4939,,,,,,,,,
86217,,,116,289.6775,98.4265,,,,,,,,,
86263,,,46,84.472,98.1363,,,,,,,,,
86378,,,115,299.6607,93.4422,,,,,,,,,
86462,,,84,172.2845,92.3452,,,,,,,,,
86500,,,,,,0.815,0.7463,0.0732,-176.7338,9.1908,0.2261,147.4132,520.5279,3.0044
86572,,,110,253.0818,92.1396,,,,,,,,,
86692,,,120,312.5926,92.5771,,,,,,,,,
86830,,,138,319.6903,92.5973,,,,,,,,,
86890,,,60,110.6399,92.2031,,,,,,,,,
87000,,,,,,0.7871,0.7447,0.0682,-179.4872,9.3413,0.1973,128.4436,513.9529,7.7234
87024,,,134,335.4451,97.1321,,,,,,,,,
87140,,,116,296.5553,92.3629,,,,,,,,,
87274,,,134,333.5857,92.4574,,,,,,,,,
87393,,,119,310.9114,92.4598,,,,,,,,,
87500,,,,,,0.7987,0.7444,0.0698,-178.0082,8.0089,0.2001,254.9866,823.7407,4.0012
87520,,,127,337.2124,92.4843,,,,,,,,,
87634,,,114,207.5916,92.604,,,,,,,,,
87694,,,60,110.1366,98.8109,,,,,,,,,
87862,,,168,439.369,98.6827,,,,,,,,,
88000,,,,,,0.8077,0.7427,0.0709,-176.4968,11.5585,0.2102,126.8819,495.9366,3.1018
88012,,,150,334.7767,92.7242,,,,,,,,,
88117,,,105,236.6972,92.2869,,,,,,,,,
88316,,,199,342.0695,92.3247,,,,,,,,,
88410,,,94,148.7751,91.6669,,,,,,,,,
88500,,,,,,0.8007,0.7422,0.0699,-179.9196,12.3437,0.2033,118.4493,544.4927,7.5769
88511,,,101,160.6467,92.1414,,,,,,,,,
88633,,,122,305.3446,91.4925,,,,,,,,,
88760,,,127,336.5604,92.2318,,,,,,,,,
88875,,,115,300.0436,92.3556,,,,,,,,,
88915,,,40,71.4947,92.224,,,,,,,,,
89000,,,,,,0.8003,0.7568,0.0732,-177.386,13.9139,0.2052,67.6587,381.0291,5.0177
89036,,,121,311.3394,92.6755,,,,,,,,,
89157,,,121,338.9132,98.611,,,,,,,,,
89228,,,71,137.3099,98.6776,,,,,,,,,
89378,,,150,341.8295,96.8545,,,,,,,,,
89494,,,116,299.2369,92.3464,,,,,,,,,
89500,,,,,,0.7988,0.7523,0.0709,-177.8377,8.5759,0.1931,103.8766,563.366,4.751
89528,,,34,61.1575,91.946,,,,,,,,,
89730,,,202,527.8299,97.0704,,,,,,,,,
89871,,,141,315.7404,98.5752,,,,,,,,,
89978,,,107,279.051,98.5492,,,,,,,,,
90000,,,,,,0.8032,0.7547,0.0703,-175.1607,10.69,0.2157,193.6412,709.9269,3.9233
90000,340.3455,123.4,,,,,,,,,,,,
90115,,,137,357.6255,79.3028,,,,,,,,,
90236,,,121,309.9953,96.5786,,,,,,,,,
90364,,,128,334.8746,93.5079,,,,,,,,,
90404,,,40,71.3845,98.2624,,,,,,,,,
90500,,,,,,0.8249,0.7531,0.0741,-173.783,10.5933,0.2284,113.6531,471.2852,3.113
90506,,,102,227.7144,94.2606,,,,,,,,,
90622,,,116,300.5228,98.5327,,,,,,,,,
90779,,,157,339.9459,98.7932,,,,,,,,,
90899,,,120,279.9696,98.8414,,,,,,,,,
91000,,,,,,0.8183,0.7461,0.0731,-173.7123,15.0228,0.2196,93.657,427.7308,2.7053
91038,,,139,348.542,98.6209,,,,,,,,,
91281,,,243,451.9438,97.1393,,,,,,,,,
91500,,,,,,0.8142,0.7435,0.0725,-176.7353,19.5978,0.22,99.9031,373.6678,4.5418
91521,,,240,457.4599,92.4064,,,,,,,,,
91651,,,130,340.4466,92.0319,,,,,,,,,
91698,,,47,83.1502,91.9658,,,,,,,,,
91823,,,125,296.8935,92.2551,,,,,,,,,
91968,,,145,379.7314,90.9121,,,,,,,,,
92000,,,,,,0.8211,0.7443,0.0743,-177.6281,18.2889,0.2132,102.7764,721.5185,10.4351
92122,,,154,400.9785,92.0964,,,,,,,,,
92287,,,165,415.4851,91.9957,,,,,,,,,
92476,,,189,440.4716,92.2941,,,,,,,,,
92500,,,,,,0.8074,0.7497,0.071,-175.1774,11.3199,0.2099,80.2863,324.8987,3.1297
92603,,,127,313.661,91.7876,,,,,,,,,
92943,,,340,558.3348,92.0902,,,,,,,,,
93000,,,,,,0.7927,0.7437,0.0709,-176.5297,8.5454,0.2017,101.134,513.2685,7.8406
93034,,,91,191.1948,92.11,,,,,,,,,
93357,,,323,633.9291,92.1978,,,,,,,,,
93500,,,,,,0.8159,0.7507,0.0725,-175.4254,10.1549,0.2328,152.8419,691.65,4.7662
93523,,,166,401.3893,92.1426,,,,,,,,,
93638,,,115,255.4173,91.7246,,,,,,,,,
93770,,,132,300.7729,92.5974,,,,,,,,,
93798,,,28,50.4805,91.9266,,,,,,,,,
93873,,,75,97.1534,91.9047,,,,,,,,,
94000,,,,,,0.7998,0.742,0.0713,-176.5164,16.3496,0.2002,123.3278,475.6161,3.1575
94106,,,233,449.7663,91.6797,,,,,,,,,
94231,,,125,337.3863,92.417,,,,,,,,,
94294,,,63,113.9728,92.2687,,,,,,,,,
94406,,,112,267.2728,92.312,,,,,,,,,
94500,,,,,,0.7749,0.7417,0.0664,-176.2156,10.4493,0.1851,60.8672,392.4232,6.7086
94523,,,117,274.2242,92.1051,,,,,,,,,
94643,,,120,315.7156,92.1787,,,,,,,,,
94790,,,147,318.9375,92.19,,,,,,,,,
94933,,,143,382.1253,96.1366,,,,,,,,,
95000,,,,,,0.8001,0.7448,0.0716,-175.5247,13.7269,0.1971,100.9649,493.891,3.9572
95000,357.512,135.4,,,,,,,,,,,,
95067,,,134,353.3644,77.2416,,,,,,,,,
95159,,,92,182.376,95.4707,,,,,,,,,
95302,,,143,377.6537,98.459,,,,,,,,,
95455,,,153,379.6137,98.4674,,,,,,,,,
95500,,,,,,0.7907,0.7445,0.0674,-175.6655,17.7298,0.2049,169.2609,749.2621,4.02
95616,,,161,351.8511,97.1867,,,,,,,,,
95755,,,139,293.8406,96.6036,,,,,,,,,
95930,,,175,363.4136,92.0957,,,,,,,,,
96000,,,,,,0.8018,0.7433,0.0689,-174.7711,27.1785,0.2128,82.7279,352.4471,5.3134
96065,,,135,359.3476,92.3485,,,,,,,,,
96161,,,96,214.4747,92.2439,,,,,,,,,
96354,,,193,429.268,92.3249,,,,,,,,,
96471,,,117,324.2171,92.4688,,,,,,,,,
96500,,,,,,0.7893,0.7474,0.0687,-175.9614,15.4352,0.1937,77.5097,339.3685,5.1775
96653,,,182,294.0849,92.1763,,,,,,,,,
96941,,,288,501.4713,95.4473,,,,,,,,,
97000,,,,,,0.7913,0.7458,0.0707,-173.2031,14.6189,0.194,81.7865,446.0938,6.0963
97070,,,129,314.7823,98.4521,,,,,,,,,
97225,,,155,372.2161,98.8445,,,,,,,,,
97354,,,129,312.5412,96.9794,,,,,,,,,
97494,,,140,330.0868,92.3871,,,,,,,,,
97500,,,,,,0.8105,0.7451,0.071,-171.8466,12.5975,0.2205,76.6417,404.0785,8.8825
97615,,,121,195.2693,95.857,,,,,,,,,
97745,,,130,322.9386,98.3423,,,,,,,,,
97885,,,140,367.5022,96.9505,,,,,,,,,
98000,,,,,,0.795,0.752,0.0696,-172.1683,16.9963,0.1925,123.7394,521.9701,6.3163
98000,,,115,308.9674,94.4719,,,,,,,,,
98090,,,90,178.2161,91.8964,,,,,,,,,
98281,,,191,457.2965,92.2479,,,,,,,,,
98415,,,134,381.1045,91.7693,,,,,,,,,
98500,,,,,,0.8031,0.7467,0.0723,-172.4451,9.0396,0.2019,98.2406,364.6973,4.277
98529,,,114,301.9125,91.5459,,,,,,,,,
98863,,,334,525.8521,92.1998,,,,,,,,,
98987,,,124,291.5784,96.4143,,,,,,,,,
99000,,,,,,0.7892,0.7418,0.0684,-173.5253,8.35,0.1898,199.6829,1067.3329,4.02
99500,,,,,,0.8015,0.7326,0.07,-170.3865,12.8718,0.2072,101.1071,569.3935,5.005
99538,,,551,667.1004,92.9027,,,,,,,,,
99667,,,129,308.613,92.2626,,,,,,,,,
99755,,,88,150.2407,92.4532,,,,,,,,,
99955,,,200,402.4757,92.6057,,,,,,,,,
100000,,,,,,0.8042,0.7366,0.0701,-171.5076,13.7704,0.2062,175.6145,644.6069,7.4506
100000,424.1949,232.5,,,,,,,,,,,,
100123,,,168,327.6848,61.6354,,,,,,,,,
100221,,,98,179.1621,92.0337,,,,,,,,,
100328,,,107,209.1628,92.1894,,,,,,,,,
100499,,,171,451.9637,91.9856,,,,,,,,,
100500,,,,,,0.8069,0.7399,0.0719,-174.8241,9.8234,0.21,37.0434,222.2472,6.0188
100690,,,191,128.3697,91.8051,,,,,,,,,
100748,,,58,90.1689,92.4811,,,,,,,,,
100872,,,124,84.7447,92.732,,,,,,,,,
101000,,,,,,0.8169,0.746,0.072,-174.2304,19.7676,0.2043,98.7183,637.6378,11.3591
101060,,,188,427.1363,92.3271,,,,,,,,,
101429,,,369,616.6625,93.8902,,,,,,,,,
101462,,,33,16.0315,98.6595,,,,,,,,,
101500,,,,,,0.7912,0.7273,0.067,-173.1035,8.4949,0.2001,76.3781,574.6796,4.5105
101792,,,330,568.214,94.5004,,,,,,,,,
101887,,,95,79.168,98.1703,,,,,,,,,
102000,,,,,,0.7893,0.748,0.0675,-170.9393,31.8946,0.1891,127.3405,667.8035,2.3539
102069,,,182,438.068,94.0649,,,,,,,,,
102163,,,94,215.7437,98.6071,,,,,,,,,
102349,,,186,534.577,98.6694,,,,,,,,,
102500,,,,,,0.7707,0.7397,0.0651,-171.6086,9.9112,0.1695,81.9445,485.571,5.2815
102551,,,202,542.1359,97.7924,,,,,,,,,
102679,,,128,323.5424,92.5251,,,,,,,,,
102809,,,130,288.664,92.267,,,,,,,,,
103000,,,,,,0.8042,0.7615,0.0711,-168.4729,14.7294,0.2107,143.2812,1257.7336,6.8176
103003,,,194,602.3919,92.2798,,,,,,,,,
103124,,,121,319.2452,92.3787,,,,,,,,,
103272,,,148,368.6157,92.1254,,,,,,,,,
103406,,,134,332.5302,91.9763,,,,,,,,,
103493,,,87,191.328,92.3695,,,,,,,,,
103500,,,,,,0.7909,0.7386,0.0677,-172.0236,12.422,0.1924,76.8552,399.3857,4.3718
103563,,,70,117.486,92.0152,,,,,,,,,
103651,,,88,182.7201,92.269,,,,,,,,,
103741,,,90,177.099,92.4515,,,,,,,,,
103816,,,75,125.1502,92.6203,,,,,,,,,
103950,,,134,318.6344,92.3104,,,,,,,,,
104000,,,,,,0.805,0.7485,0.0701,-168.2036,10.1047,0.2112,67.9737,358.783,2.4931
104090,,,140,337.823,92.358,,,,,,,,,
104189,,,99,182.7509,92.5836,,,,,,,,,
104500,,,,,,0.8142,0.7521,0.0708,-168.1937,15.5161,0.2154,113.8648,565.6598,6.2368
104593,,,404,729.2946,92.5843,,,,,,,,,
104652,,,59,106.084,91.9633,,,,,,,,,
104813,,,161,406.7897,92.0961,,,,,,,,,
105000,,,,,,0.7842,0.7441,0.0674,-171.0873,15.1656,0.184,37.2427,220.0939,4.7459
105000,384.7478,158.1,,,,,,,,,,,,
105067,,,254,603.9279,75.6031,,,,,,,,,
105197,,,130,332.9832,98.2237,,,,,,,,,
105397,,,200,416.1874,94.2098,,,,,,,,,
105500,,,,,,0.7814,0.7423,0.067,-171.0708,10.5505,0.1827,40.2185,253.4696,6.4665
105530,,,133,317.2178,92.2356,,,,,,,,,
105677,,,147,310.1315,92.4164,,,,,,,,,
105819,,,142,297.8627,92.3216,,,,,,,,,
105948,,,129,331.0488,92.1635,,,,,,,,,
106000,,,,,,0.7819,0.7474,0.0665,-172.868,6.8258,0.1788,68.5835,470.6501,3.5823
106111,,,163,280.4341,92.4838,,,,,,,,,
106261,,,150,253.4786,91.1752,,,,,,,,,
106428,,,167,419.7427,92.4366,,,,,,,,,
106500,,,,,,0.7975,0.7426,0.0699,-168.8007,7.797,0.2079,241.7471,1527.9716,4.6447
106562,,,134,319.7992,92.3799,,,,,,,,,
106731,,,169,432.9273,92.3753,,,,,,,,,
106912,,,181,500.8815,91.9417,,,,,,,,,
107000,,,,,,0.807,0.7513,0.0714,-168.8808,18.2135,0.2063,142.0493,821.4941,5.6297
107044,,,132,271.5198,92.4281,,,,,,,,,
107157,,,113,312.9186,92.2198,,,,,,,,,
107275,,,118,307.7586,92.051,,,,,,,,,
107390,,,115,283.6737,92.502,,,,,,,,,
107492,,,102,197.7687,92.7418,,,,,,,,,
107500,,,,,,0.8284,0.7512,0.0723,-167.4191,13.8096,0.2266,111.1063,444.8939,6.6264
107632,,,140,329.1303,92.4277,,,,,,,,,
107739,,,107,258.1228,92.1762,,,,,,,,,
107950,,,211,582.4466,92.1371,,,,,,,,,
108000,,,,,,0.7765,0.7368,0.0662,-173.4691,11.5685,0.1808,43.7007,200.7663,6.2673
108067,,,117,313.5171,92.3177,,,,,,,,,
108178,,,111,302.0162,92.3423,,,,,,,,,
108309,,,131,363.3851,92.623,,,,,,,,,
108437,,,128,294.2173,92.3493,,,,,,,,,
108500,,,,,,0.789,0.747,0.0689,-168.8577,15.517,0.1914,73.0584,574.5821,5.9738
108592,,,155,420.5713,95.7991,,,,,,,,,
108680,,,88,167.8155,92.3969,,,,,,,,,
108948,,,268,665.4181,95.895,,,,,,,,,
109000,,,,,,0.786,0.7396,0.0679,-171.5651,9.2698,0.1885,93.7633,474.414,6.0068
109186,,,238,661.0089,93.1069,,,,,,,,,
109318,,,132,318.6278,91.9301,,,,,,,,,
109467,,,149,335.1727,92.6364,,,,,,,,,
109500,,,,,,0.7826,0.7516,0.0685,-168.836,15.6378,0.1789,137.9838,821.28,4.0615
109611,,,144,390.2031,91.3938,,,,,,,,,
109762,,,151,355.8779,92.3598,,,,,,,,,
109853,,,91,179.2853,92.524,,,,,,,,,
110000,,,,,,0.7926,0.7494,0.069,-170.5283,12.2271,0.1917,132.5017,603.7185,3.7434
110000,970.5019,1000.0,,,,,,,,,,,,
110043,,,190,394.1849,39.0533,,,,,,,,,
110235,,,192,363.0901,92.2327,,,,,,,,,
110353,,,118,307.2912,92.3363,,,,,,,,,
110500,,,,,,0.7797,0.7489,0.068,-171.2097,24.9426,0.1732,123.8853,499.2477,4.7227
110505,,,152,373.9569,92.2493,,,,,,,,,
110578,,,73,144.0933,91.7073,,,,,,,,,
110739,,,161,442.1003,91.5558,,,,,,,,,
110949,,,210,510.9819,92.3521,,,,,,,,,
111000,,,,,,0.821,0.7529,0.0706,-166.9501,9.5353,0.2181,80.9719,544.9175,9.2795
111094,,,145,262.014,92.1119,,,,,,,,,
111123,,,29,51.4331,91.6479,,,,,,,,,
111206,,,83,145.3251,92.4345,,,,,,,,,
111462,,,256,565.4046,92.4499,,,,,,,,,
111500,,,,,,0.7759,0.7448,0.0669,-170.5361,17.3176,0.1779,154.5679,740.5552,4.1903
111592,,,130,326.4896,91.3625,,,,,,,,,
111751,,,159,302.1776,93.7097,,,,,,,,,
111812,,,61,114.4856,98.4228,,,,,,,,,
111944,,,132,365.3955,98.3137,,,,,,,,,
112000,,,,,,0.7874,0.7445,0.0668,-169.5582,13.8204,0.1844,100.5808,391.453,3.828
112037,,,93,180.2917,98.3505,,,,,,,,,
112187,,,150,250.52,98.0177,,,,,,,,,
112335,,,148,379.8433,95.843,,,,,,,,,
112383,,,48,81.648,98.1387,,,,,,,,,
112500,,,,,,0.7814,0.7504,0.0654,-172.9404,10.5721,0.1865,129.4321,524.0424,2.9956
112514,,,131,306.7802,98.3138,,,,,,,,,
112583,,,69,138.7306,97.8584,,,,,,,,,
112798,,,215,653.4536,98.2411,,,,,,,,,
113000,,,,,,0.7858,0.7446,0.0668,-170.642,21.3914,0.187,98.5742,353.3027,4.154
113007,,,209,537.3348,97.0613,,,,,,,,,
113223,,,216,418.1943,92.3557,,,,,,,,,
113380,,,157,505.2999,92.102,,,,,,,,,
113500,,,,,,0.805,0.7553,0.0685,-167.2401,10.2246,0.2005,168.7831,578.3351,4.6079
113507,,,127,295.5263,92.0244,,,,,,,,,
113558,,,51,97.0499,92.1786,,,,,,,,,
113599,,,41,73.3211,91.9472,,,,,,,,,
113988,,,389,674.6959,97.4495,,,,,,,,,
114000,,,,,,0.7748,0.7526,0.0642,-171.039,16.9357,0.1715,70.2863,531.5259,6.0838
114138,,,150,391.8768,98.5992,,,,,,,,,
114216,,,78,141.1339,94.5024,,,,,,,,,
114259,,,43,74.6192,92.4564,,,,,,,,,
114456,,,197,187.7689,94.0385,,,,,,,,,
114500,,,,,,0.7941,0.7596,0.0679,-169.83,10.4701,0.1914,125.1832,873.6779,5.1797
114664,,,208,625.2128,92.4014,,,,,,,,,
114821,,,157,498.3445,92.4688,,,,,,,,,
114949,,,128,302.5579,92.5928,,,,,,,,,
115000,,,,,,0.8141,0.7475,0.0701,-170.6978,11.9904,0.222,34.2058,216.5901,4.4662
115000,408.3518,195.0,,,,,,,,,,,,
115116,,,167,437.4446,71.6035,,,,,,,,,
115300,,,184,502.8977,92.3848,,,,,,,,,
115472,,,172,497.9881,96.1715,,,,,,,,,
115500,,,,,,0.7959,0.7514,0.0673,-168.2404,14.8289,0.1986,76.0445,354.5678,9.0537
115637,,,165,446.9016,92.2878,,,,,,,,,
115757,,,120,313.8905,92.2537,,,,,,,,,
115903,,,146,321.7168,97.8155,,,,,,,,,
116000,,,,,,0.7893,0.7552,0.0682,-168.824,17.0968,0.1844,86.6026,441.3362,13.7812
116055,,,152,393.216,98.3586,,,,,,,,,
116322,,,267,689.4959,98.3575,,,,,,,,,
116454,,,132,311.3142,98.4141,,,,,,,,,
116500,,,,,,0.7807,0.7497,0.0678,-170.4509,8.846,0.1768,115.5682,409.2304,3.7522
116596,,,142,361.9498,98.3195,,,,,,,,,
116800,,,204,451.6564,95.3888,,,,,,,,,
117000,,,,,,0.7753,0.7407,0.0656,-174.0523,11.367,0.1824,70.213,493.2971,3.8335
117041,,,241,538.8229,92.7425,,,,,,,,,
117198,,,157,479.0843,94.6595,,,,,,,,,
117282,,,84,177.9826,91.9527,,,,,,,,,
117412,,,130,288.0497,92.8771,,,,,,,,,
117500,,,,,,0.7767,0.7423,0.0645,-172.3689,14.2435,0.1828,62.7882,293.048,2.9893
117606,,,194,555.8063,95.4121,,,,,,,,,
117748,,,142,381.1373,91.9763,,,,,,,,,
118000,,,,,,0.7863,0.7514,0.0664,-170.4588,20.7589,0.1849,90.4819,472.0504,7.1922
118172,,,424,880.1448,97.038,,,,,,,,,
118325,,,153,402.8275,95.8582,,,,,,,,,
118494,,,169,402.3386,98.2713,,,,,,,,,
118500,,,,,,0.788,0.7584,0.0676,-170.1909,15.885,0.1855,61.6593,414.9604,5.8725
118605,,,111,246.8053,98.1131,,,,,,,,,
118697,,,92,200.9328,98.1247,,,,,,,,,
118824,,,127,289.9686,98.2239,,,,,,,,,
118944,,,120,274.4158,96.5919,,,,,,,,,
119000,,,,,,0.796,0.7585,0.0695,-169.8487,26.4982,0.192,92.4687,594.183,3.3159
119034,,,90,164.8352,97.3516,,,,,,,,,
119138,,,104,192.8787,98.3423,,,,,,,,,
119177,,,39,70.7754,96.7266,,,,,,,,,
119332,,,155,461.8734,92.4379,,,,,,,,,
119408,,,76,145.082,92.24,,,,,,,,,
119500,,,,,,0.7812,0.7637,0.0653,-170.0234,13.0879,0.1685,107.227,458.8234,7.5656
119540,,,132,316.0429,92.3859,,,,,,,,,
119647,,,107,234.6483,94.7711,,,,,,,,,
119799,,,152,416.992,98.2159,,,,,,,,,
119969,,,170,480.3039,94.447,,,,,,,,,
120000,,,,,,0.8034,0.76,0.071,-167.6704,12.0905,0.1983,108.7425,727.7654,4.635
120000,379.6382,142.2,,,,,,,,,,,,
120133,,,164,455.2915,75.7117,,,,,,,,,
120302,,,169,375.0179,92.2853,,,,,,,,,
120440,,,138,301.1414,92.2185,,,,,,,,,
120500,,,,,,0.7886,0.7577,0.0663,-170.0864,13.1358,0.1822,119.6889,520.0798,6.6319
120558,,,118,272.9498,92.2,,,,,,,,,
120734,,,176,467.4449,92.2898,,,,,,,,,
120858,,,124,297.3677,92.3425,,,,,,,,,
120999,,,141,363.4185,92.4353,,,,,,,,,
121000,,,,,,0.7907,0.7524,0.0673,-171.0659,13.7093,0.1871,120.0649,445.5606,3.9435
121148,,,149,465.7108,93.8973,,,,,,,,,
121292,,,144,325.8445,92.3333,,,,,,,,,
121477,,,185,505.7429,95.5191,,,,,,,,,
121500,,,,,,0.8042,0.752,0.0685,-171.467,14.7447,0.207,96.7969,618.3059,6.4657
121596,,,119,270.1575,98.2864,,,,,,,,,
121794,,,198,544.6694,92.9116,,,,,,,,,
122000,,,,,,0.7712,0.748,0.0656,-174.8316,22.9998,0.1696,105.5127,573.3571,7.0074
122000,,,206,601.8844,92.5125,,,,,,,,,
122129,,,129,317.0019,92.6937,,,,,,,,,
122261,,,132,315.3138,91.8075,,,,,,,,,
