env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
98000,,,0.9434,0.8307,0.089,-186.9914,12.7781,0.7919,4.8056,34.6649,2.1707,,,
98000,,,,,,,,,,,,1000,3043.6941,98.8534
98500,,,0.9619,0.843,0.0915,-192.2897,11.7843,0.8197,3.8254,29.5892,1.4936,,,
99000,,,0.9786,0.8287,0.0942,-193.3247,14.4171,0.8594,5.084,41.9285,2.4625,,,
99000,,,,,,,,,,,,1000,3125.2743,94.3906
99500,,,0.9769,0.8249,0.0924,-198.0741,16.2546,0.8471,4.7344,19.9753,2.4707,,,
100000,,,0.9578,0.8325,0.0907,-199.3401,15.5565,0.8149,4.4906,39.7974,1.6635,,,
100000,3306.2221,1000.0,,,,,,,,,,,,
100000,,,,,,,,,,,,1000,3171.6071,76.5466
100500,,,0.9669,0.8416,0.0912,-192.162,13.8339,0.8282,4.783,100.3249,2.5362,,,
101000,,,0.953,0.8256,0.09,-200.747,13.5752,0.8074,5.3995,42.6974,2.8744,,,
101000,,,,,,,,,,,,1000,3192.7543,89.8824
101500,,,0.9596,0.8397,0.0906,-204.4633,13.2642,0.8146,4.3814,59.763,1.3596,,,
102000,,,0.9448,0.8292,0.0899,-207.5623,11.5246,0.7872,5.0302,49.2795,2.0117,,,
102000,,,,,,,,,,,,1000,3204.8434,92.3292
102500,,,0.9466,0.8438,0.089,-202.5932,14.7059,0.7945,4.3645,27.7887,2.2366,,,
103000,,,0.9562,0.8439,0.0908,-209.8348,12.7946,0.8122,4.9486,25.8092,1.9787,,,
103000,,,,,,,,,,,,1000,3132.0833,92.3063
103500,,,0.9638,0.829,0.0903,-213.7607,14.62,0.8245,5.8769,90.5293,1.6275,,,
104000,,,0.9575,0.8259,0.0899,-215.3062,13.5278,0.8117,6.909,53.0574,3.1166,,,
104000,,,,,,,,,,,,1000,3204.35,94.7279
104500,,,0.9362,0.8267,0.0875,-212.3293,11.9403,0.7778,4.8923,20.5686,1.3978,,,
105000,,,0.9658,0.8367,0.0925,-215.1849,16.8459,0.8196,4.8125,30.3258,2.6364,,,
105000,3358.2795,1000.0,,,,,,,,,,,,
105000,,,,,,,,,,,,1000,3239.7704,75.0823
105500,,,0.9702,0.8332,0.0923,-221.4358,13.29,0.836,6.77,63.283,2.0454,,,
106000,,,0.9771,0.8434,0.0929,-217.918,16.6327,0.8527,4.4255,13.1855,1.5065,,,
106000,,,,,,,,,,,,1000,3296.969,92.5001
106500,,,0.9683,0.835,0.0922,-225.8368,15.0945,0.8338,4.4162,47.1411,1.0372,,,
107000,,,0.9685,0.8342,0.0926,-224.0435,14.2925,0.8379,5.0997,84.8576,2.0574,,,
107000,,,,,,,,,,,,1000,3365.6228,92.3374
107500,,,0.9556,0.8437,0.0906,-222.7876,13.3035,0.8123,4.7502,62.2873,1.9898,,,
108000,,,0.9694,0.8351,0.0915,-229.9409,15.5003,0.8387,4.6261,32.9674,1.9596,,,
108000,,,,,,,,,,,,1000,3306.2411,92.6057
108500,,,1.003,0.8308,0.0972,-229.5157,16.0216,0.8831,4.8279,53.9482,1.4204,,,
109000,,,0.9795,0.8437,0.0939,-233.213,12.5761,0.8464,4.9084,67.7184,1.581,,,
109000,,,,,,,,,,,,1000,3230.8195,94.9427
109500,,,0.9524,0.8402,0.0905,-236.4003,14.6214,0.805,5.08,21.0311,2.4949,,,
110000,,,0.9987,0.8376,0.0962,-237.7411,17.2159,0.8691,5.4274,109.2715,2.2313,,,
110000,3349.0133,1000.0,,,,,,,,,,,,
110000,,,,,,,,,,,,1000,3336.3725,77.2429
110500,,,0.9822,0.8342,0.0947,-236.4431,12.8737,0.8523,5.3445,141.0269,2.4375,,,
111000,,,0.9864,0.8368,0.0962,-241.3241,16.881,0.8511,4.6033,111.7353,1.5362,,,
111000,,,,,,,,,,,,1000,3332.0771,92.614
111500,,,0.9553,0.8475,0.0918,-238.9756,14.1532,0.8077,5.3005,49.2104,2.5762,,,
112000,,,0.9784,0.8353,0.0948,-248.6079,13.9163,0.8477,6.6469,40.8233,2.0597,,,
112000,,,,,,,,,,,,1000,3233.4332,92.5142
112500,,,0.9654,0.8357,0.0944,-242.165,15.5737,0.8204,4.776,41.4632,1.5919,,,
113000,,,0.956,0.8335,0.0903,-246.59,13.2042,0.8103,4.5818,24.4928,2.85,,,
113000,,,,,,,,,,,,1000,3304.3265,92.3595
113500,,,0.9824,0.83,0.0953,-248.4528,14.0995,0.8654,5.5087,31.8679,2.6089,,,
114000,,,0.9658,0.8337,0.0926,-253.6099,14.9467,0.8197,6.1248,48.37,2.0118,,,
114000,,,,,,,,,,,,1000,3288.3172,92.3927
114500,,,0.977,0.8282,0.0934,-254.0364,15.045,0.8511,4.6126,140.8092,1.4265,,,
115000,,,0.974,0.8281,0.0944,-253.8452,15.019,0.8449,4.9218,91.2915,1.9419,,,
115000,3337.0095,1000.0,,,,,,,,,,,,
115000,,,,,,,,,,,,1000,3429.353,76.6854
115500,,,0.969,0.8283,0.0925,-254.4017,15.7543,0.8327,5.8914,38.9983,3.3492,,,
116000,,,0.959,0.8352,0.0926,-262.0907,14.5166,0.8028,5.8804,102.6969,3.0839,,,
116000,,,,,,,,,,,,1000,3384.0124,97.9246
116500,,,0.9543,0.8338,0.0922,-265.4666,21.8485,0.8019,6.9667,60.9324,1.6392,,,
117000,,,0.9502,0.8271,0.0909,-263.4648,12.0595,0.7934,6.4882,182.2053,2.1374,,,
117000,,,,,,,,,,,,1000,3335.1425,98.7156
117500,,,0.9592,0.826,0.092,-266.5518,11.0221,0.8134,5.2154,64.7444,2.9944,,,
118000,,,0.9433,0.8362,0.0896,-267.5625,18.6792,0.7917,5.6002,150.3938,1.6056,,,
118000,,,,,,,,,,,,1000,3371.5116,94.7404
118500,,,0.9532,0.8247,0.0918,-264.1634,15.6325,0.8079,4.7248,33.1537,1.4171,,,
119000,,,0.9488,0.825,0.0902,-267.6678,16.1519,0.8018,4.733,35.9944,2.4086,,,
119000,,,,,,,,,,,,1000,3392.0911,92.4332
119500,,,0.9443,0.8147,0.0898,-270.5975,14.0541,0.7916,4.5135,93.7704,2.1941,,,
120000,,,0.9703,0.836,0.0941,-268.5957,13.1142,0.8267,5.6948,44.1837,3.2303,,,
120000,3226.2658,1000.0,,,,,,,,,,,,
120000,,,,,,,,,,,,1000,3470.4743,76.558
120500,,,0.9558,0.8265,0.0921,-272.5091,12.102,0.8107,4.7451,98.5809,1.8864,,,
121000,,,0.9468,0.8302,0.0915,-276.1277,16.9429,0.7834,5.109,37.0999,3.6443,,,
121000,,,,,,,,,,,,1000,3429.0645,92.6676
121500,,,0.9588,0.8198,0.0922,-277.585,13.7682,0.8152,5.5373,72.4177,3.4748,,,
122000,,,0.9598,0.8332,0.0928,-281.0584,26.6845,0.8138,5.1593,45.6798,2.4023,,,
122000,,,,,,,,,,,,1000,3498.8027,95.5922
122500,,,0.9651,0.8419,0.093,-278.5789,14.9838,0.8207,4.3998,39.6054,1.6301,,,
123000,,,0.9514,0.8329,0.0914,-281.8889,14.7552,0.7976,5.3724,31.5494,2.5074,,,
123000,,,,,,,,,,,,1000,3458.9601,92.7332
123500,,,0.966,0.8335,0.0927,-284.6093,20.0214,0.8264,5.2736,59.7955,2.6765,,,
124000,,,0.9687,0.825,0.0931,-287.1086,15.0737,0.8211,4.7498,98.026,3.133,,,
124000,,,,,,,,,,,,1000,3341.6899,92.4482
124500,,,0.9492,0.8202,0.0899,-290.9612,11.2058,0.7978,5.2337,25.5713,1.8483,,,
125000,,,0.9775,0.8261,0.095,-289.8496,23.9121,0.8344,5.0886,69.9698,4.2889,,,
125000,3419.2009,1000.0,,,,,,,,,,,,
125000,,,,,,,,,,,,1000,3379.7306,76.3956
125500,,,0.955,0.8242,0.0921,-292.7366,16.0848,0.8077,4.8877,93.4493,2.6324,,,
126000,,,0.9536,0.8244,0.0911,-296.6161,11.152,0.8049,5.1265,114.0206,1.3017,,,
126000,,,,,,,,,,,,1000,3468.9022,92.577
126500,,,0.9451,0.8242,0.0904,-295.2595,14.9608,0.7869,4.6599,42.1988,2.3015,,,
127000,,,0.9171,0.8195,0.0874,-295.1291,14.4259,0.7378,6.536,300.7509,2.34,,,
127000,,,,,,,,,,,,1000,3477.5639,93.846
127500,,,0.9547,0.808,0.0918,-299.1761,13.1337,0.8062,4.7641,61.1195,2.1385,,,
128000,,,0.9505,0.8161,0.0913,-306.5859,15.9678,0.7968,4.4971,127.8109,1.51,,,
128000,,,,,,,,,,,,1000,3512.6624,93.6846
128500,,,0.9395,0.8231,0.0895,-301.628,19.604,0.7834,6.0524,79.7063,3.581,,,
129000,,,0.9522,0.8221,0.0911,-299.7028,17.733,0.7949,4.404,35.6626,2.4772,,,
129000,,,,,,,,,,,,1000,3435.9359,94.5796
129500,,,0.9403,0.8149,0.0904,-305.7868,13.8615,0.7722,5.0118,67.6357,2.6725,,,
130000,,,0.9577,0.8219,0.0924,-309.1809,12.7197,0.8063,4.5761,51.7514,2.8638,,,
130000,3322.8081,1000.0,,,,,,,,,,,,
130000,,,,,,,,,,,,1000,3555.8716,77.8205
130500,,,0.9366,0.8204,0.0885,-306.6263,13.2971,0.7829,4.2712,120.6863,2.9645,,,
131000,,,0.9784,0.8289,0.095,-305.4135,20.9331,0.8417,4.0034,54.3632,2.523,,,
131000,,,,,,,,,,,,1000,3525.3432,94.167
131500,,,0.9344,0.8138,0.089,-311.5602,21.978,0.7743,4.6288,99.5167,1.724,,,
132000,,,0.9422,0.822,0.0893,-312.3169,11.6224,0.7893,4.0374,73.2486,1.57,,,
132000,,,,,,,,,,,,1000,3418.0532,96.901
132500,,,0.9473,0.8241,0.091,-311.9986,13.9994,0.7918,4.5226,107.4949,2.4941,,,
133000,,,0.9458,0.812,0.0902,-316.402,10.2856,0.7932,4.8604,89.7952,1.9512,,,
133000,,,,,,,,,,,,1000,3546.3235,97.887
133500,,,0.9656,0.8199,0.0926,-315.7089,18.6154,0.834,4.4381,46.6055,2.304,,,
134000,,,0.9413,0.8145,0.0907,-312.7682,22.9821,0.7811,4.1026,36.8531,4.1693,,,
134000,,,,,,,,,,,,1000,3541.8433,92.8802
134500,,,0.9243,0.8178,0.0878,-316.606,18.9683,0.7546,4.2288,60.2694,1.8325,,,
135000,,,0.9498,0.8196,0.0913,-319.0341,32.1293,0.8007,4.2416,41.5301,1.9932,,,
135000,3546.8856,1000.0,,,,,,,,,,,,
135000,,,,,,,,,,,,1000,3375.2092,76.6365
135500,,,0.944,0.8053,0.09,-322.9522,16.1092,0.7878,4.9578,183.6566,3.1928,,,
136000,,,0.9321,0.8151,0.0885,-325.0647,15.2074,0.7683,3.825,49.2196,3.6654,,,
136000,,,,,,,,,,,,1000,3452.6637,93.9725
136500,,,0.9263,0.8102,0.0873,-324.8492,23.0881,0.7554,4.0631,108.3285,2.7089,,,
137000,,,0.9346,0.8115,0.0885,-324.7467,14.0571,0.7727,4.2021,45.427,2.511,,,
137000,,,,,,,,,,,,1000,2520.8182,92.4886
137500,,,0.9273,0.8092,0.0873,-325.2623,14.3976,0.7612,4.7209,131.1046,1.7872,,,
138000,,,0.9377,0.8094,0.0894,-323.1653,13.7274,0.7849,3.9963,146.1072,1.9213,,,
138000,,,,,,,,,,,,1000,3396.8363,95.1729
138500,,,0.908,0.8115,0.0868,-324.2526,18.315,0.7212,4.143,120.524,1.5461,,,
139000,,,0.9139,0.8091,0.086,-325.1243,12.9213,0.7393,3.5382,125.8567,2.0386,,,
139000,,,,,,,,,,,,1000,3505.4723,92.7512
139500,,,0.9293,0.8121,0.0888,-325.9729,19.3966,0.7552,4.0313,38.0975,3.1486,,,
140000,,,0.9202,0.8161,0.0869,-329.0569,10.9485,0.7509,3.714,83.0962,3.0108,,,
140000,3411.5826,1000.0,,,,,,,,,,,,
140000,,,,,,,,,,,,1000,3428.5063,76.2039
140500,,,0.9293,0.8177,0.0873,-324.4408,11.7263,0.7655,3.3902,40.2651,1.9721,,,
141000,,,0.9146,0.8098,0.0862,-328.4898,18.2947,0.7463,3.7117,88.6087,2.9954,,,
141000,,,,,,,,,,,,1000,3459.1094,92.3484
141500,,,0.933,0.823,0.0891,-328.9791,22.4375,0.7702,3.494,118.9516,3.2953,,,
142000,,,0.9207,0.8119,0.0864,-330.6223,15.9711,0.7503,3.9958,36.2306,1.6347,,,
142000,,,,,,,,,,,,1000,3511.8401,92.5767
142500,,,0.9224,0.814,0.0869,-330.7824,20.5727,0.7604,4.3076,45.29,2.1046,,,
143000,,,0.9082,0.7968,0.0841,-331.1588,16.1811,0.7304,3.9666,49.6957,3.5962,,,
143000,,,,,,,,,,,,1000,3554.4166,93.0268
143500,,,0.9168,0.8066,0.087,-334.8428,11.6454,0.7535,3.8492,185.6908,2.756,,,
144000,,,0.9015,0.7957,0.0834,-336.1036,9.6983,0.7172,4.0555,55.9204,2.9605,,,
144000,,,,,,,,,,,,1000,3530.9825,92.5752
144500,,,0.9075,0.8051,0.0843,-330.6033,14.5904,0.7389,4.4775,148.8851,2.0566,,,
145000,,,0.9231,0.8024,0.0869,-338.803,23.6309,0.7592,3.5847,75.9104,3.7185,,,
145000,3656.4623,1000.0,,,,,,,,,,,,
145000,,,,,,,,,,,,1000,3537.4848,79.6422
145500,,,0.9137,0.8066,0.0874,-339.3546,14.3337,0.7322,3.4249,99.5668,2.8958,,,
146000,,,0.9086,0.7983,0.0851,-341.5483,13.5541,0.7297,3.6221,204.7267,2.094,,,
146000,,,,,,,,,,,,1000,3549.051,96.7693
146500,,,0.9038,0.7983,0.0839,-341.5919,13.449,0.7257,3.8869,180.4346,2.7636,,,
147000,,,0.9107,0.8033,0.0853,-341.1525,12.4936,0.7395,3.7732,175.3869,3.2901,,,
147000,,,,,,,,,,,,1000,3475.7671,98.3125
147500,,,0.9021,0.8081,0.0831,-342.5002,23.7985,0.7198,3.3591,57.832,1.7971,,,
148000,,,0.8991,0.7979,0.084,-340.6394,15.3376,0.7229,3.6353,60.5615,2.2188,,,
148000,,,,,,,,,,,,1000,3660.1121,95.7893
148500,,,0.9048,0.7938,0.0845,-343.8969,12.4003,0.7182,3.0195,48.5973,2.5744,,,
149000,,,0.8935,0.8009,0.0829,-343.1577,14.5988,0.709,3.5006,80.9547,1.9431,,,
149000,,,,,,,,,,,,1000,3666.319,92.602
149500,,,0.9014,0.8045,0.0833,-339.8652,13.3555,0.7254,3.6453,131.1724,2.1954,,,
150000,,,0.8849,0.7912,0.0821,-346.7482,11.5317,0.6983,3.327,92.2036,2.4214,,,
150000,3809.7205,1000.0,,,,,,,,,,,,
150000,,,,,,,,,,,,1000,3669.5169,80.2968
150500,,,0.9021,0.8008,0.0844,-346.8867,33.835,0.7273,3.2248,147.5728,2.8135,,,
151000,,,0.9047,0.8122,0.0845,-345.7922,15.8292,0.7223,3.5284,125.5927,4.2523,,,
151000,,,,,,,,,,,,1000,3635.0258,92.5158
151500,,,0.8875,0.7979,0.0816,-349.0439,14.5296,0.698,4.1668,108.4818,2.4318,,,
152000,,,0.8993,0.8015,0.0839,-351.0105,27.5507,0.7235,3.5854,80.8973,1.3977,,,
152000,,,,,,,,,,,,1000,3618.3097,97.8509
152500,,,0.8879,0.8029,0.0823,-350.2832,21.4007,0.7,3.4418,14.4557,1.3431,,,
153000,,,0.9111,0.7962,0.0849,-353.3121,12.3864,0.7376,3.3689,74.8314,2.6547,,,
153000,,,,,,,,,,,,1000,3804.0811,96.1417
153500,,,0.9066,0.8013,0.0848,-350.8762,13.1748,0.7286,3.4608,26.0865,1.1917,,,
154000,,,0.892,0.7984,0.0818,-353.3341,21.4813,0.7045,3.2427,183.2996,1.1388,,,
154000,,,,,,,,,,,,1000,3733.7321,95.6811
154500,,,0.8876,0.8015,0.0811,-355.7068,10.9632,0.7014,3.3387,42.371,1.308,,,
155000,,,0.9039,0.7886,0.0838,-353.3254,12.0669,0.7258,3.3291,113.1483,3.5714,,,
155000,3893.7867,1000.0,,,,,,,,,,,,
155000,,,,,,,,,,,,1000,3658.3866,79.8577
155500,,,0.8864,0.7942,0.0818,-354.0516,14.6751,0.701,3.504,100.9818,1.862,,,
156000,,,0.8846,0.7919,0.0814,-354.0425,20.6112,0.6905,3.1831,22.2832,3.558,,,
156000,,,,,,,,,,,,1000,3841.5077,98.1599
156500,,,0.8964,0.799,0.0833,-356.1535,13.4002,0.7165,3.3505,48.8792,1.6736,,,
157000,,,0.8726,0.7925,0.0799,-357.6064,12.0874,0.6745,3.6973,46.1894,1.7185,,,
157000,,,,,,,,,,,,1000,3856.8741,94.8836
157500,,,0.9004,0.7959,0.0843,-356.7406,16.3379,0.7153,3.2477,55.1822,2.1519,,,
158000,,,0.8926,0.8025,0.0822,-357.7063,17.9627,0.7065,3.5336,42.6504,2.6655,,,
158000,,,,,,,,,,,,1000,3861.3201,93.474
158500,,,0.8986,0.7887,0.0831,-360.7576,12.4551,0.7135,3.4823,74.7683,2.1425,,,
159000,,,0.8901,0.7816,0.0821,-360.5075,16.7421,0.6981,3.2327,29.8282,2.8841,,,
159000,,,,,,,,,,,,1000,3857.9675,97.7084
159500,,,0.8941,0.7954,0.0824,-360.3014,18.8641,0.7129,3.5853,66.5115,2.7741,,,
160000,,,0.8879,0.7918,0.0822,-361.2896,10.273,0.6976,3.716,138.7434,2.0709,,,
160000,4035.2341,1000.0,,,,,,,,,,,,
160000,,,,,,,,,,,,1000,3920.2352,79.5254
160500,,,0.8879,0.7944,0.0822,-360.5509,13.9265,0.6964,3.5509,134.0614,2.9529,,,
161000,,,0.8664,0.7827,0.0794,-362.026,14.3383,0.6648,3.4792,23.8958,3.054,,,
161000,,,,,,,,,,,,1000,3861.3148,97.0814
161500,,,0.9063,0.799,0.0835,-360.4728,21.2017,0.7401,3.7473,208.542,2.3012,,,
162000,,,0.9052,0.792,0.0835,-366.1478,11.8799,0.7287,3.1534,25.2172,2.2782,,,
162000,,,,,,,,,,,,1000,3867.1476,98.109
162500,,,0.8761,0.7886,0.0794,-364.9425,18.1376,0.6838,3.3222,112.8252,2.3345,,,
163000,,,0.9039,0.7927,0.0838,-364.7321,19.6101,0.7319,3.3429,62.7221,3.2319,,,
163000,,,,,,,,,,,,1000,3904.1786,97.7132
163500,,,0.8736,0.779,0.0799,-367.3199,17.9815,0.6727,3.5397,197.7178,5.5685,,,
164000,,,0.8747,0.782,0.0805,-369.9691,12.6351,0.6772,3.5355,136.0182,1.0516,,,
164000,,,,,,,,,,,,1000,3952.2694,93.8994
164500,,,0.8834,0.7869,0.0814,-370.4423,20.9972,0.6923,3.6545,149.7163,1.803,,,
165000,,,0.8872,0.7862,0.082,-368.9904,51.1934,0.7014,3.6088,137.1513,2.3964,,,
165000,4016.2461,1000.0,,,,,,,,,,,,
165000,,,,,,,,,,,,1000,4002.8685,76.4043
165500,,,0.8778,0.7802,0.0804,-369.7937,23.7757,0.6825,3.1942,45.049,2.5693,,,
166000,,,0.8981,0.7877,0.082,-373.4723,18.5778,0.7118,3.3835,66.3772,3.5653,,,
166000,,,,,,,,,,,,1000,3896.7551,94.0168
166500,,,0.8905,0.7869,0.0818,-372.3892,13.8112,0.7144,3.3406,110.6908,1.6591,,,
167000,,,0.903,0.7842,0.0843,-373.9617,16.071,0.7181,3.9946,109.4058,3.42,,,
167000,,,,,,,,,,,,1000,3938.9553,95.4927
167500,,,0.8927,0.7813,0.083,-375.0282,15.6046,0.7103,3.9038,189.1217,2.8892,,,
168000,,,0.8954,0.7745,0.0822,-375.249,19.9338,0.715,3.3945,65.0678,2.5352,,,
168000,,,,,,,,,,,,1000,4012.8111,98.1762
168500,,,0.8766,0.7854,0.0799,-376.6991,13.2529,0.6805,3.8326,42.4513,2.9247,,,
169000,,,0.8932,0.7797,0.0822,-378.8636,20.3639,0.7055,3.5715,227.5294,2.949,,,
169000,,,,,,,,,,,,1000,4028.2985,97.2576
169500,,,0.8727,0.782,0.0799,-378.3456,19.3963,0.6764,3.3896,88.6106,1.8773,,,
170000,,,0.8702,0.7776,0.0797,-380.0252,19.7501,0.6655,3.5415,159.3029,4.1622,,,
170000,4126.8475,1000.0,,,,,,,,,,,,
170000,,,,,,,,,,,,1000,3956.7783,78.4515
170500,,,0.8793,0.7873,0.081,-378.7097,31.927,0.6843,3.4661,141.9244,2.6512,,,
171000,,,0.8742,0.779,0.0791,-382.3814,20.7853,0.6792,3.6433,150.066,2.2606,,,
171000,,,,,,,,,,,,1000,3974.2468,97.1041
171500,,,0.8725,0.7713,0.0802,-379.5021,16.2074,0.6736,3.6288,113.0822,2.0813,,,
172000,,,0.8826,0.7773,0.0801,-383.777,16.4685,0.6922,3.6399,123.3987,3.2454,,,
172000,,,,,,,,,,,,1000,4005.7082,93.3355
172500,,,0.8722,0.7747,0.0796,-383.708,15.1213,0.6778,3.1835,63.4596,4.1572,,,
173000,,,0.8727,0.7787,0.0798,-383.2328,18.4795,0.6773,3.2082,62.3588,2.3021,,,
173000,,,,,,,,,,,,1000,3982.3772,92.9916
173500,,,0.8843,0.7804,0.0827,-383.2013,15.3499,0.6898,3.2523,181.8829,1.8468,,,
174000,,,0.8746,0.7795,0.0795,-385.7091,12.0883,0.6783,3.1643,50.2537,2.2515,,,
174000,,,,,,,,,,,,1000,4020.7848,92.3063
174500,,,0.8746,0.7761,0.08,-384.8128,10.8879,0.6807,3.2139,47.1741,2.0389,,,
175000,,,0.8658,0.7739,0.0792,-388.2455,21.5468,0.6665,3.028,26.8096,2.7218,,,
175000,4103.6283,1000.0,,,,,,,,,,,,
175000,,,,,,,,,,,,1000,3813.7549,79.2474
175500,,,0.8898,0.7808,0.0803,-389.1486,33.7101,0.7075,3.469,126.4162,1.6443,,,
176000,,,0.8666,0.7806,0.0785,-390.4329,32.9327,0.6673,2.9658,46.1676,2.0443,,,
176000,,,,,,,,,,,,1000,3990.3814,94.1218
176500,,,0.8523,0.7703,0.0765,-390.1179,12.642,0.6495,2.8914,18.4741,4.5421,,,
177000,,,0.8742,0.7793,0.078,-389.5246,16.7931,0.687,3.5197,180.5116,2.8849,,,
177000,,,,,,,,,,,,1000,2040.3736,92.5773
177500,,,0.8605,0.7754,0.0775,-388.2881,17.5444,0.6646,2.8192,64.9332,2.1281,,,
178000,,,0.8706,0.7762,0.0792,-390.201,20.3217,0.683,3.2817,136.9559,1.8048,,,
178000,,,,,,,,,,,,1000,4017.2845,92.6117
178500,,,0.8595,0.773,0.0767,-392.2253,33.3083,0.6595,3.8439,209.7353,3.9982,,,
179000,,,0.8574,0.7693,0.0775,-393.0371,13.227,0.6675,10.3014,138.3744,5.0748,,,
179000,,,,,,,,,,,,1000,3945.3635,92.6611
179500,,,0.845,0.7819,0.0754,-394.7453,19.0246,0.6345,4.3662,156.3799,2.4655,,,
180000,,,0.86,0.7756,0.0765,-392.8173,24.8751,0.6639,2.965,30.0522,1.8587,,,
180000,4131.4505,1000.0,,,,,,,,,,,,
180000,,,,,,,,,,,,1000,3934.7415,76.9283
180500,,,0.8527,0.783,0.0756,-393.9389,27.6971,0.6489,3.7233,127.9051,3.946,,,
181000,,,0.8545,0.7783,0.0767,-392.7585,16.6536,0.6485,3.2394,60.6771,1.9117,,,
181000,,,,,,,,,,,,1000,816.0007,95.9977
181500,,,0.8508,0.7815,0.0765,-393.1251,21.9197,0.657,3.0792,24.3225,3.4456,,,
182000,,,0.8408,0.7812,0.0758,-395.1235,9.3698,0.6252,2.6152,19.5968,5.3714,,,
182000,,,,,,,,,,,,1000,3619.8086,93.1496
182500,,,0.8466,0.775,0.0747,-395.95,20.1998,0.639,3.3936,248.6367,3.377,,,
183000,,,0.8461,0.7794,0.0755,-393.689,16.9638,0.6361,2.8345,98.2079,4.3035,,,
183000,,,,,,,,,,,,1000,3901.8425,92.6808
183500,,,0.858,0.7762,0.0768,-392.7206,17.3356,0.6696,3.0968,125.8243,3.6565,,,
184000,,,0.8605,0.772,0.077,-396.144,16.5642,0.6865,2.4202,16.6525,2.8724,,,
184000,,,,,,,,,,,,1000,3913.3539,92.4333
184500,,,0.8378,0.7767,0.0745,-395.1628,10.5504,0.63,3.0326,23.721,2.9058,,,
185000,,,0.8226,0.7674,0.0729,-395.3791,19.3995,0.6053,3.6659,142.5694,2.4034,,,
185000,4052.8924,1000.0,,,,,,,,,,,,
185000,,,,,,,,,,,,1000,3854.0989,76.4962
185500,,,0.845,0.7626,0.0755,-399.3645,11.7564,0.6421,2.8421,80.2188,2.9375,,,
186000,,,0.8335,0.768,0.0734,-398.0185,11.9793,0.6233,3.0036,65.7469,1.7361,,,
186000,,,,,,,,,,,,1000,3784.5561,92.5724
186500,,,0.8239,0.7686,0.0724,-397.2614,17.8816,0.6133,2.6347,23.4373,1.5793,,,
187000,,,0.8418,0.7802,0.074,-396.4127,13.6022,0.6402,2.4147,15.3956,1.8812,,,
187000,,,,,,,,,,,,1000,2730.4299,92.8699
187500,,,0.848,0.7784,0.0759,-398.1824,30.8481,0.6524,3.5183,164.7809,2.5089,,,
188000,,,0.8348,0.7772,0.0739,-393.9684,9.7652,0.6313,2.8296,30.5301,2.7157,,,
188000,,,,,,,,,,,,1000,2635.2211,95.5398
188500,,,0.8307,0.7744,0.0725,-398.5996,14.6746,0.6182,2.6693,49.0361,3.109,,,
189000,,,0.8334,0.7808,0.0737,-397.6187,14.9036,0.6266,2.7591,43.0904,2.0833,,,
189000,,,,,,,,,,,,1000,3945.2069,92.76
189500,,,0.8253,0.7767,0.0736,-397.4901,15.1173,0.6133,2.5711,68.1982,2.6833,,,
190000,,,0.8306,0.7713,0.0742,-400.7477,15.4149,0.617,5.3517,86.0047,4.5064,,,
190000,4129.1699,1000.0,,,,,,,,,,,,
190000,,,,,,,,,,,,1000,3695.752,78.1029
190500,,,0.8325,0.7751,0.0722,-399.1582,21.3886,0.6249,2.8505,205.4359,2.7351,,,
191000,,,0.8096,0.7701,0.0694,-399.1398,12.927,0.5861,3.0679,161.6459,3.2144,,,
191000,,,,,,,,,,,,1000,3528.9373,96.2807
191500,,,0.8279,0.779,0.0714,-397.8325,27.522,0.6245,2.526,82.7743,2.5223,,,
192000,,,0.8176,0.7818,0.0719,-396.3168,8.8257,0.6037,6.3918,47.3462,1.9239,,,
192000,,,,,,,,,,,,1000,3890.7146,94.7986
192500,,,0.8196,0.7889,0.0721,-397.6741,11.1338,0.5993,2.5895,64.5215,2.7443,,,
193000,,,0.8092,0.7732,0.0702,-397.8968,16.1897,0.587,3.4865,76.4134,1.7285,,,
193000,,,,,,,,,,,,1000,3825.4222,93.822
193500,,,0.8075,0.7769,0.0688,-399.3021,23.5814,0.5942,2.5124,17.9369,2.4353,,,
194000,,,0.8319,0.7765,0.0727,-398.2943,19.0227,0.6606,2.6242,11.5102,3.8267,,,
194000,,,,,,,,,,,,1000,3774.1426,95.7669
194500,,,0.8109,0.7808,0.0696,-401.7422,18.0154,0.5951,3.3337,188.962,2.5276,,,
195000,,,0.8257,0.7904,0.0714,-399.4962,10.9657,0.626,2.6811,16.9302,3.2479,,,
195000,3646.248,1000.0,,,,,,,,,,,,
195000,,,,,,,,,,,,1000,2564.8245,76.9373
195500,,,0.8062,0.7834,0.0686,-400.4339,16.8129,0.5872,4.2732,42.8725,3.1429,,,
196000,,,0.7961,0.7617,0.0686,-401.5318,22.0902,0.5735,3.0242,78.9266,3.9501,,,
196000,,,,,,,,,,,,1000,3686.8876,95.3653
196500,,,0.7989,0.7852,0.069,-396.9624,42.7253,0.592,2.6841,24.436,2.5658,,,
197000,,,0.7923,0.7748,0.0687,-398.4037,16.9701,0.5605,2.2634,31.0665,2.9725,,,
197000,,,,,,,,,,,,1000,3798.4677,94.336
197500,,,0.8116,0.7888,0.0703,-398.2619,8.3772,0.593,2.8072,139.8209,1.8833,,,
