env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
0,-79.3447,560.6,,,,,,,,,,,,,
107,,,107,-114.3176,11.0178,,,,,,,,,,
164,,,57,-115.3496,84.0676,,,,,,,,,,
229,,,65,-114.9579,84.726,,,,,,,,,,
300,,,71,-117.4307,87.6937,,,,,,,,,,
388,,,88,-121.6976,87.4768,,,,,,,,,,
434,,,46,-119.9444,84.2499,,,,,,,,,,
500,,,,,,0.8087,0.3345,0.1443,1.2006,1.0896,0.202,-0.262,13.445,4.4377,0.0024
547,,,113,-120.8737,84.1248,,,,,,,,,,
609,,,62,-110.5186,83.9516,,,,,,,,,,
660,,,51,-120.3304,84.3486,,,,,,,,,,
700,,,40,-115.5228,84.3965,,,,,,,,,,
788,,,88,-114.2051,86.2574,,,,,,,,,,
885,,,97,-121.3922,87.9472,,,,,,,,,,
948,,,63,-117.0937,87.7549,,,,,,,,,,
1000,,,,,,0.7993,0.3345,0.1917,2.0376,0.6308,0.1312,-0.3568,11.095,10.7298,0.001
1002,,,54,-112.27,87.7785,,,,,,,,,,
1066,,,64,-114.3284,87.9353,,,,,,,,,,
1133,,,67,-115.3549,87.8371,,,,,,,,,,
1239,,,106,-122.7022,88.1229,,,,,,,,,,
1325,,,86,-123.6462,86.9506,,,,,,,,,,
1433,,,108,-121.4998,84.2952,,,,,,,,,,
1500,,,,,,0.9098,0.3352,0.215,1.2126,1.0006,0.2269,-0.4259,2.8331,16.4919,0.0072
1516,,,83,-117.621,84.4079,,,,,,,,,,
1686,,,170,-129.8127,85.4634,,,,,,,,,,
1773,,,87,-119.2122,87.885,,,,,,,,,,
1911,,,138,-128.2205,87.9837,,,,,,,,,,
1994,,,83,-118.9464,87.5559,,,,,,,,,,
2000,,,,,,0.953,0.3345,0.2809,0.4325,0.9697,0.1912,-0.5483,6.5957,32.5402,0.021
2151,,,157,-132.3839,84.8252,,,,,,,,,,
2234,,,83,-122.7812,84.2947,,,,,,,,,,
2333,,,99,-125.5465,84.1797,,,,,,,,,,
2422,,,89,-122.6406,83.9965,,,,,,,,,,
2495,,,73,-117.4201,84.3169,,,,,,,,,,
2500,,,,,,1.0367,0.3355,0.3398,3.3187,1.1832,0.2313,-0.6594,1.1864,6.8814,0.0073
2545,,,50,-117.9969,84.353,,,,,,,,,,
2632,,,87,-120.4857,84.1107,,,,,,,,,,
2715,,,83,-116.3445,83.2471,,,,,,,,,,
2813,,,98,-116.1725,84.6257,,,,,,,,,,
2929,,,116,-117.4537,85.9564,,,,,,,,,,
3000,,,,,,1.0638,0.3359,0.3719,5.0411,1.4551,0.2828,-0.741,2.457,10.1246,0.0057
3037,,,108,-118.5835,85.2688,,,,,,,,,,
3089,,,52,-110.9319,84.1326,,,,,,,,,,
3282,,,193,-119.7647,84.1124,,,,,,,,,,
3400,,,118,-118.5398,83.9587,,,,,,,,,,
3446,,,46,-116.6985,84.1431,,,,,,,,,,
3488,,,42,-118.0316,84.4345,,,,,,,,,,
3500,,,,,,1.0319,0.3352,0.3673,5.9266,1.5707,0.263,-0.731,4.4876,47.4601,0.0063
3531,,,43,-121.3074,84.3258,,,,,,,,,,
3579,,,48,-115.0517,84.2388,,,,,,,,,,
3672,,,93,-116.5758,83.4898,,,,,,,,,,
3717,,,45,-120.4342,84.097,,,,,,,,,,
3850,,,133,-114.6785,83.9311,,,,,,,,,,
3969,,,119,-116.5456,84.1532,,,,,,,,,,
4000,,,,,,1.1343,0.3349,0.412,8.7313,2.5764,0.3833,-0.7756,6.4342,49.2335,0.0495
4110,,,141,-117.454,83.4522,,,,,,,,,,
4258,,,148,-125.3718,84.1957,,,,,,,,,,
4351,,,93,-115.1309,84.2228,,,,,,,,,,
4500,,,,,,1.0778,0.3362,0.38,10.5414,1.7798,0.2938,-0.7362,4.6803,13.2038,0.0732
4503,,,152,-114.7085,83.3779,,,,,,,,,,
4663,,,160,-118.001,84.12,,,,,,,,,,
4703,,,40,-115.0326,84.1436,,,,,,,,,,
4781,,,78,-116.7621,83.4824,,,,,,,,,,
5000,,,,,,1.0942,0.3365,0.392,13.0021,2.061,0.2892,-0.786,3.3245,17.1309,0.0759
5000,-115.6177,128.8,,,,,,,,,,,,,
5011,,,230,-122.3011,68.2494,,,,,,,,,,
