env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
7000,,,,,,0.2196,0.5,0.1212,-25.8664,0.5144,0.0202,-0.2366,6.0789,76.8634,0.3039
7020,,,32,32.0,80.5413,,,,,,,,,,
7038,,,18,18.0,82.3176,,,,,,,,,,
7052,,,14,14.0,81.9756,,,,,,,,,,
7077,,,25,25.0,82.1246,,,,,,,,,,
7086,,,9,9.0,82.0619,,,,,,,,,,
7099,,,13,13.0,82.257,,,,,,,,,,
7119,,,20,20.0,81.7867,,,,,,,,,,
7129,,,10,10.0,82.6413,,,,,,,,,,
7138,,,9,9.0,82.2669,,,,,,,,,,
7148,,,10,10.0,81.9208,,,,,,,,,,
7175,,,27,27.0,80.8887,,,,,,,,,,
7180,,,5,5.0,83.0056,,,,,,,,,,
7189,,,9,9.0,82.2115,,,,,,,,,,
7206,,,17,17.0,82.0616,,,,,,,,,,
7227,,,21,21.0,82.2817,,,,,,,,,,
7259,,,32,32.0,82.2984,,,,,,,,,,
7277,,,18,18.0,81.9883,,,,,,,,,,
7287,,,10,10.0,82.4514,,,,,,,,,,
7324,,,37,37.0,80.2868,,,,,,,,,,
7340,,,16,16.0,81.4169,,,,,,,,,,
7346,,,6,6.0,81.9419,,,,,,,,,,
7365,,,19,19.0,82.2668,,,,,,,,,,
7374,,,9,9.0,81.7336,,,,,,,,,,
7412,,,38,38.0,82.0746,,,,,,,,,,
7421,,,9,9.0,81.8211,,,,,,,,,,
7430,,,9,9.0,81.7759,,,,,,,,,,
7461,,,31,31.0,82.1191,,,,,,,,,,
7481,,,20,20.0,80.3745,,,,,,,,,,
7491,,,10,10.0,81.766,,,,,,,,,,
7497,,,6,6.0,82.4115,,,,,,,,,,
7500,,,,,,0.23,0.5,0.1191,-27.9849,0.1418,0.019,-0.2404,6.116,54.635,0.0807
7502,,,5,5.0,81.5178,,,,,,,,,,
7512,,,10,10.0,81.7782,,,,,,,,,,
7520,,,8,8.0,81.9768,,,,,,,,,,
7544,,,24,24.0,82.0279,,,,,,,,,,
7553,,,9,9.0,82.0131,,,,,,,,,,
7568,,,15,15.0,81.8516,,,,,,,,,,
7599,,,31,31.0,81.8351,,,,,,,,,,
7635,,,36,36.0,82.0606,,,,,,,,,,
7650,,,15,15.0,82.1494,,,,,,,,,,
7674,,,24,24.0,82.0462,,,,,,,,,,
7711,,,37,37.0,81.9794,,,,,,,,,,
7731,,,20,20.0,82.1525,,,,,,,,,,
7735,,,4,4.0,81.0161,,,,,,,,,,
7768,,,33,33.0,76.6616,,,,,,,,,,
7798,,,30,30.0,82.2061,,,,,,,,,,
7824,,,26,26.0,81.2715,,,,,,,,,,
7828,,,4,4.0,83.0654,,,,,,,,,,
7831,,,3,3.0,81.0749,,,,,,,,,,
7836,,,5,5.0,82.9448,,,,,,,,,,
7842,,,6,6.0,82.09,,,,,,,,,,
7873,,,31,31.0,79.88,,,,,,,,,,
7880,,,7,7.0,82.0138,,,,,,,,,,
7898,,,18,18.0,82.2166,,,,,,,,,,
7941,,,43,43.0,82.0204,,,,,,,,,,
7947,,,6,6.0,81.6407,,,,,,,,,,
7952,,,5,5.0,83.2031,,,,,,,,,,
7960,,,8,8.0,82.1802,,,,,,,,,,
7993,,,33,33.0,82.2886,,,,,,,,,,
8000,,,,,,0.2267,0.5,0.1427,-30.7621,0.7706,0.0212,-0.2539,7.2565,113.5828,0.1198
8004,,,11,11.0,81.5098,,,,,,,,,,
8009,,,5,5.0,82.5647,,,,,,,,,,
8016,,,7,7.0,81.8164,,,,,,,,,,
8022,,,6,6.0,81.6129,,,,,,,,,,
8034,,,12,12.0,82.4086,,,,,,,,,,
8039,,,5,5.0,81.7316,,,,,,,,,,
8043,,,4,4.0,82.8047,,,,,,,,,,
8050,,,7,7.0,82.2943,,,,,,,,,,
8064,,,14,14.0,80.1435,,,,,,,,,,
8105,,,41,41.0,81.3341,,,,,,,,,,
8125,,,20,20.0,80.1969,,,,,,,,,,
8154,,,29,29.0,81.8244,,,,,,,,,,
8164,,,10,10.0,81.5045,,,,,,,,,,
8182,,,18,18.0,80.784,,,,,,,,,,
8186,,,4,4.0,80.7813,,,,,,,,,,
8217,,,31,31.0,81.9387,,,,,,,,,,
8226,,,9,9.0,81.355,,,,,,,,,,
8232,,,6,6.0,82.0991,,,,,,,,,,
8250,,,18,18.0,81.8658,,,,,,,,,,
8260,,,10,10.0,81.7165,,,,,,,,,,
8291,,,31,31.0,82.1125,,,,,,,,,,
8296,,,5,5.0,79.493,,,,,,,,,,
8306,,,10,10.0,82.0686,,,,,,,,,,
8311,,,5,5.0,81.0468,,,,,,,,,,
8322,,,11,11.0,82.3683,,,,,,,,,,
8337,,,15,15.0,81.8796,,,,,,,,,,
8347,,,10,10.0,82.1821,,,,,,,,,,
8353,,,6,6.0,81.9112,,,,,,,,,,
8377,,,24,24.0,81.9734,,,,,,,,,,
8397,,,20,20.0,81.7719,,,,,,,,,,
8402,,,5,5.0,80.7942,,,,,,,,,,
8427,,,25,25.0,81.8848,,,,,,,,,,
8432,,,5,5.0,82.8446,,,,,,,,,,
8444,,,12,12.0,81.4054,,,,,,,,,,
8459,,,15,15.0,82.1093,,,,,,,,,,
8464,,,5,5.0,82.8783,,,,,,,,,,
8486,,,22,22.0,81.9423,,,,,,,,,,
8500,,,,,,0.2262,0.5,0.1351,-32.1612,0.6246,0.0195,-0.2561,9.7885,169.0635,0.3762
8502,,,16,16.0,81.6229,,,,,,,,,,
8518,,,16,16.0,81.9186,,,,,,,,,,
8522,,,4,4.0,82.6069,,,,,,,,,,
8526,,,4,4.0,81.2244,,,,,,,,,,
8545,,,19,19.0,82.0412,,,,,,,,,,
8548,,,3,3.0,81.944,,,,,,,,,,
8568,,,20,20.0,81.4763,,,,,,,,,,
8584,,,16,16.0,81.3643,,,,,,,,,,
8601,,,17,17.0,82.0609,,,,,,,,,,
8607,,,6,6.0,82.3621,,,,,,,,,,
8610,,,3,3.0,81.1911,,,,,,,,,,
8635,,,25,25.0,82.3539,,,,,,,,,,
8640,,,5,5.0,82.5917,,,,,,,,,,
8646,,,6,6.0,82.0629,,,,,,,,,,
8667,,,21,21.0,81.8344,,,,,,,,,,
8703,,,36,36.0,82.12,,,,,,,,,,
8717,,,14,14.0,82.3012,,,,,,,,,,
8734,,,17,17.0,81.9957,,,,,,,,,,
8740,,,6,6.0,82.5675,,,,,,,,,,
8745,,,5,5.0,81.4985,,,,,,,,,,
8754,,,9,9.0,82.1657,,,,,,,,,,
8766,,,12,12.0,82.3226,,,,,,,,,,
8772,,,6,6.0,81.7123,,,,,,,,,,
8785,,,13,13.0,82.1079,,,,,,,,,,
8793,,,8,8.0,82.1036,,,,,,,,,,
8829,,,36,36.0,82.0011,,,,,,,,,,
8839,,,10,10.0,82.1718,,,,,,,,,,
8854,,,15,15.0,81.4541,,,,,,,,,,
8858,,,4,4.0,79.8356,,,,,,,,,,
8862,,,4,4.0,82.2723,,,,,,,,,,
8882,,,20,20.0,82.1462,,,,,,,,,,
8921,,,39,39.0,81.6606,,,,,,,,,,
8930,,,9,9.0,82.2787,,,,,,,,,,
8936,,,6,6.0,81.8822,,,,,,,,,,
8942,,,6,6.0,81.9953,,,,,,,,,,
8954,,,12,12.0,82.3089,,,,,,,,,,
8959,,,5,5.0,81.2724,,,,,,,,,,
8978,,,19,19.0,81.8267,,,,,,,,,,
8994,,,16,16.0,81.5017,,,,,,,,,,
8999,,,5,5.0,80.8696,,,,,,,,,,
9000,,,,,,0.2264,0.5,0.1193,-34.6272,0.8574,0.0196,-0.2446,10.6199,168.229,0.7395
9032,,,33,33.0,81.8818,,,,,,,,,,
9080,,,48,48.0,82.0789,,,,,,,,,,
9092,,,12,12.0,81.5531,,,,,,,,,,
9105,,,13,13.0,81.9445,,,,,,,,,,
9131,,,26,26.0,81.9292,,,,,,,,,,
9135,,,4,4.0,80.9387,,,,,,,,,,
9141,,,6,6.0,81.2926,,,,,,,,,,
9156,,,15,15.0,82.3174,,,,,,,,,,
9168,,,12,12.0,81.8248,,,,,,,,,,
9185,,,17,17.0,81.9259,,,,,,,,,,
9201,,,16,16.0,81.8392,,,,,,,,,,
9205,,,4,4.0,82.6114,,,,,,,,,,
9221,,,16,16.0,81.5394,,,,,,,,,,
9252,,,31,31.0,81.8073,,,,,,,,,,
9258,,,6,6.0,81.5896,,,,,,,,,,
9266,,,8,8.0,81.7747,,,,,,,,,,
9274,,,8,8.0,81.8824,,,,,,,,,,
9304,,,30,30.0,82.0363,,,,,,,,,,
9313,,,9,9.0,81.9442,,,,,,,,,,
9323,,,10,10.0,81.3258,,,,,,,,,,
9329,,,6,6.0,82.4839,,,,,,,,,,
9353,,,24,24.0,81.8168,,,,,,,,,,
9358,,,5,5.0,81.5391,,,,,,,,,,
9372,,,14,14.0,82.3318,,,,,,,,,,
9408,,,36,36.0,81.6285,,,,,,,,,,
9412,,,4,4.0,82.589,,,,,,,,,,
9421,,,9,9.0,82.1562,,,,,,,,,,
9438,,,17,17.0,85.1584,,,,,,,,,,
9446,,,8,8.0,88.6569,,,,,,,,,,
9460,,,14,14.0,87.9945,,,,,,,,,,
9466,,,6,6.0,88.4486,,,,,,,,,,
9470,,,4,4.0,87.3954,,,,,,,,,,
9486,,,16,16.0,87.9423,,,,,,,,,,
9500,,,,,,0.2244,0.5,0.1193,-36.062,0.4023,0.0193,-0.2348,12.8246,164.4038,0.1567
9519,,,33,33.0,88.4903,,,,,,,,,,
9523,,,4,4.0,87.1643,,,,,,,,,,
9526,,,3,3.0,88.9956,,,,,,,,,,
9535,,,9,9.0,88.5385,,,,,,,,,,
9573,,,38,38.0,88.3013,,,,,,,,,,
9615,,,42,42.0,88.3823,,,,,,,,,,
9619,,,4,4.0,89.4623,,,,,,,,,,
9637,,,18,18.0,88.3428,,,,,,,,,,
9642,,,5,5.0,87.4491,,,,,,,,,,
9649,,,7,7.0,88.0395,,,,,,,,,,
9659,,,10,10.0,88.3676,,,,,,,,,,
9664,,,5,5.0,88.3063,,,,,,,,,,
9669,,,5,5.0,87.9386,,,,,,,,,,
9677,,,8,8.0,88.4345,,,,,,,,,,
9681,,,4,4.0,89.0416,,,,,,,,,,
9693,,,12,12.0,88.1565,,,,,,,,,,
9699,,,6,6.0,89.188,,,,,,,,,,
9703,,,4,4.0,87.3509,,,,,,,,,,
9723,,,20,20.0,88.3931,,,,,,,,,,
9732,,,9,9.0,88.3346,,,,,,,,,,
9739,,,7,7.0,87.9457,,,,,,,,,,
9744,,,5,5.0,88.7875,,,,,,,,,,
9748,,,4,4.0,87.3158,,,,,,,,,,
9758,,,10,10.0,88.4473,,,,,,,,,,
9788,,,30,30.0,88.3172,,,,,,,,,,
9801,,,13,13.0,88.1957,,,,,,,,,,
9809,,,8,8.0,88.2496,,,,,,,,,,
9819,,,10,10.0,88.3314,,,,,,,,,,
9828,,,9,9.0,88.3921,,,,,,,,,,
9839,,,11,11.0,88.4486,,,,,,,,,,
9843,,,4,4.0,89.2472,,,,,,,,,,
9858,,,15,15.0,88.3947,,,,,,,,,,
9882,,,24,24.0,88.3999,,,,,,,,,,
9895,,,13,13.0,85.5744,,,,,,,,,,
9910,,,15,15.0,81.6094,,,,,,,,,,
9921,,,11,11.0,82.154,,,,,,,,,,
9932,,,11,11.0,81.5205,,,,,,,,,,
9935,,,3,3.0,82.7687,,,,,,,,,,
9939,,,4,4.0,83.6589,,,,,,,,,,
9975,,,36,36.0,80.2915,,,,,,,,,,
9978,,,3,3.0,82.4985,,,,,,,,,,
9995,,,17,17.0,82.046,,,,,,,,,,
10000,,,,,,0.2339,0.5,0.1238,-38.1766,0.5155,0.0186,-0.2391,13.83,169.5616,0.2567
10000,37.4,37.4,,,,,,,,,,,,,
10005,,,10,10.0,55.9074,,,,,,,,,,
10016,,,11,11.0,82.1872,,,,,,,,,,
10062,,,46,46.0,81.995,,,,,,,,,,
10076,,,14,14.0,81.56,,,,,,,,,,
10091,,,15,15.0,82.0919,,,,,,,,,,
10102,,,11,11.0,81.6174,,,,,,,,,,
10114,,,12,12.0,82.2269,,,,,,,,,,
10121,,,7,7.0,82.0319,,,,,,,,,,
10131,,,10,10.0,81.7378,,,,,,,,,,
10141,,,10,10.0,83.5963,,,,,,,,,,
10191,,,50,50.0,88.3871,,,,,,,,,,
10199,,,8,8.0,88.3114,,,,,,,,,,
10203,,,4,4.0,88.4842,,,,,,,,,,
10208,,,5,5.0,88.1619,,,,,,,,,,
10214,,,6,6.0,89.1678,,,,,,,,,,
10260,,,46,46.0,82.1977,,,,,,,,,,
10264,,,4,4.0,82.8963,,,,,,,,,,
10270,,,6,6.0,81.6177,,,,,,,,,,
10276,,,6,6.0,81.9443,,,,,,,,,,
10305,,,29,29.0,81.9777,,,,,,,,,,
10342,,,37,37.0,81.9022,,,,,,,,,,
10373,,,31,31.0,81.9659,,,,,,,,,,
10390,,,17,17.0,82.0069,,,,,,,,,,
10402,,,12,12.0,81.7558,,,,,,,,,,
10442,,,40,40.0,81.9132,,,,,,,,,,
10447,,,5,5.0,83.0684,,,,,,,,,,
10452,,,5,5.0,80.9333,,,,,,,,,,
10476,,,24,24.0,81.7032,,,,,,,,,,
10482,,,6,6.0,81.5706,,,,,,,,,,
10500,,,,,,0.2265,0.5,0.1185,-40.0154,0.403,0.018,-0.2369,14.3719,123.9419,0.1812
10515,,,33,33.0,82.1584,,,,,,,,,,
10520,,,5,5.0,82.4109,,,,,,,,,,
10556,,,36,36.0,81.9377,,,,,,,,,,
10560,,,4,4.0,82.1422,,,,,,,,,,
10564,,,4,4.0,80.7521,,,,,,,,,,
10585,,,21,21.0,82.0356,,,,,,,,,,
10598,,,13,13.0,81.9541,,,,,,,,,,
10645,,,47,47.0,82.0262,,,,,,,,,,
10648,,,3,3.0,80.4632,,,,,,,,,,
10662,,,14,14.0,82.0947,,,,,,,,,,
10679,,,17,17.0,81.9194,,,,,,,,,,
10684,,,5,5.0,74.2917,,,,,,,,,,
10695,,,11,11.0,81.4632,,,,,,,,,,
10706,,,11,11.0,82.0088,,,,,,,,,,
10709,,,3,3.0,83.2319,,,,,,,,,,
10716,,,7,7.0,82.0191,,,,,,,,,,
10729,,,13,13.0,82.5528,,,,,,,,,,
10743,,,14,14.0,81.5556,,,,,,,,,,
10747,,,4,4.0,80.5694,,,,,,,,,,
10752,,,5,5.0,82.1981,,,,,,,,,,
10762,,,10,10.0,81.823,,,,,,,,,,
10770,,,8,8.0,82.2352,,,,,,,,,,
10810,,,40,40.0,82.0853,,,,,,,,,,
10814,,,4,4.0,81.0008,,,,,,,,,,
10851,,,37,37.0,82.06,,,,,,,,,,
10887,,,36,36.0,81.9667,,,,,,,,,,
10899,,,12,12.0,81.8571,,,,,,,,,,
10906,,,7,7.0,81.5688,,,,,,,,,,
10912,,,6,6.0,81.5806,,,,,,,,,,
10916,,,4,4.0,81.6529,,,,,,,,,,
10952,,,36,36.0,81.9826,,,,,,,,,,
10970,,,18,18.0,81.0839,,,,,,,,,,
10982,,,12,12.0,79.7961,,,,,,,,,,
10992,,,10,10.0,80.4934,,,,,,,,,,
11000,,,,,,0.2339,0.5,0.1219,-40.8323,0.6474,0.0185,-0.2319,18.3645,139.7461,0.4321
11004,,,12,12.0,81.8888,,,,,,,,,,
11016,,,12,12.0,82.3346,,,,,,,,,,
11020,,,4,4.0,81.5667,,,,,,,,,,
11032,,,12,12.0,82.4721,,,,,,,,,,
11035,,,3,3.0,82.6779,,,,,,,,,,
11038,,,3,3.0,81.2745,,,,,,,,,,
11051,,,13,13.0,82.2662,,,,,,,,,,
11055,,,4,4.0,81.5536,,,,,,,,,,
11077,,,22,22.0,82.3798,,,,,,,,,,
11081,,,4,4.0,81.147,,,,,,,,,,
11087,,,6,6.0,81.801,,,,,,,,,,
11092,,,5,5.0,82.5735,,,,,,,,,,
11101,,,9,9.0,82.35,,,,,,,,,,
11111,,,10,10.0,82.0042,,,,,,,,,,
11123,,,12,12.0,82.6753,,,,,,,,,,
11127,,,4,4.0,83.3775,,,,,,,,,,
11131,,,4,4.0,81.0905,,,,,,,,,,
11137,,,6,6.0,81.4257,,,,,,,,,,
11157,,,20,20.0,82.2192,,,,,,,,,,
11185,,,28,28.0,82.3167,,,,,,,,,,
11224,,,39,39.0,82.2215,,,,,,,,,,
11236,,,12,12.0,81.1864,,,,,,,,,,
11244,,,8,8.0,83.2691,,,,,,,,,,
11262,,,18,18.0,82.0228,,,,,,,,,,
11273,,,11,11.0,82.4148,,,,,,,,,,
11286,,,13,13.0,81.8124,,,,,,,,,,
11314,,,28,28.0,82.2737,,,,,,,,,,
11323,,,9,9.0,81.3452,,,,,,,,,,
11331,,,8,8.0,82.2929,,,,,,,,,,
11356,,,25,25.0,82.2898,,,,,,,,,,
11378,,,22,22.0,81.4054,,,,,,,,,,
11384,,,6,6.0,82.2332,,,,,,,,,,
11395,,,11,11.0,81.4099,,,,,,,,,,
11409,,,14,14.0,82.0615,,,,,,,,,,
11424,,,15,15.0,82.0665,,,,,,,,,,
11431,,,7,7.0,77.873,,,,,,,,,,
11470,,,39,39.0,81.8717,,,,,,,,,,
11477,,,7,7.0,81.8481,,,,,,,,,,
11493,,,16,16.0,81.8601,,,,,,,,,,
11499,,,6,6.0,81.7295,,,,,,,,,,
11500,,,,,,0.2353,0.5,0.123,-41.9862,0.2757,0.0177,-0.2431,20.4542,442.4771,0.3717
11520,,,21,21.0,81.7699,,,,,,,,,,
11560,,,40,40.0,81.5953,,,,,,,,,,
11594,,,34,34.0,82.504,,,,,,,,,,
11602,,,8,8.0,82.5254,,,,,,,,,,
11607,,,5,5.0,82.28,,,,,,,,,,
11623,,,16,16.0,82.0397,,,,,,,,,,
11628,,,5,5.0,81.5055,,,,,,,,,,
11650,,,22,22.0,81.9982,,,,,,,,,,
11687,,,37,37.0,81.7274,,,,,,,,,,
11723,,,36,36.0,80.1998,,,,,,,,,,
11740,,,17,17.0,82.2165,,,,,,,,,,
11759,,,19,19.0,81.9176,,,,,,,,,,
11768,,,9,9.0,81.9218,,,,,,,,,,
11794,,,26,26.0,80.852,,,,,,,,,,
11799,,,5,5.0,80.8201,,,,,,,,,,
11804,,,5,5.0,80.9036,,,,,,,,,,
11816,,,12,12.0,82.6515,,,,,,,,,,
11826,,,10,10.0,79.0261,,,,,,,,,,
11839,,,13,13.0,81.4286,,,,,,,,,,
11866,,,27,27.0,80.8694,,,,,,,,,,
11872,,,6,6.0,82.701,,,,,,,,,,
11908,,,36,36.0,82.0709,,,,,,,,,,
11913,,,5,5.0,82.2516,,,,,,,,,,
11917,,,4,4.0,81.2106,,,,,,,,,,
11926,,,9,9.0,82.3112,,,,,,,,,,
11954,,,28,28.0,82.1745,,,,,,,,,,
11963,,,9,9.0,81.5954,,,,,,,,,,
11969,,,6,6.0,82.0001,,,,,,,,,,
11981,,,12,12.0,82.1367,,,,,,,,,,
11985,,,4,4.0,81.6274,,,,,,,,,,
11991,,,6,6.0,81.8244,,,,,,,,,,
11998,,,7,7.0,82.5873,,,,,,,,,,
12000,,,,,,0.242,0.5,0.1223,-43.2797,0.9094,0.0176,-0.2348,16.8719,133.1944,0.8057
12003,,,5,5.0,81.0898,,,,,,,,,,
12027,,,24,24.0,82.0778,,,,,,,,,,
12035,,,8,8.0,81.8996,,,,,,,,,,
12039,,,4,4.0,82.9147,,,,,,,,,,
12045,,,6,6.0,81.01,,,,,,,,,,
12054,,,9,9.0,82.0648,,,,,,,,,,
12064,,,10,10.0,81.885,,,,,,,,,,
12069,,,5,5.0,81.889,,,,,,,,,,
12072,,,3,3.0,82.9149,,,,,,,,,,
12088,,,16,16.0,82.0484,,,,,,,,,,
12097,,,9,9.0,81.8747,,,,,,,,,,
12109,,,12,12.0,80.5711,,,,,,,,,,
12114,,,5,5.0,79.474,,,,,,,,,,
12127,,,13,13.0,81.5416,,,,,,,,,,
12147,,,20,20.0,81.9127,,,,,,,,,,
12151,,,4,4.0,81.4831,,,,,,,,,,
12169,,,18,18.0,82.0925,,,,,,,,,,
12176,,,7,7.0,81.9049,,,,,,,,,,
12180,,,4,4.0,82.1418,,,,,,,,,,
12186,,,6,6.0,81.8635,,,,,,,,,,
12191,,,5,5.0,78.4278,,,,,,,,,,
12231,,,40,40.0,78.8888,,,,,,,,,,
12237,,,6,6.0,80.5745,,,,,,,,,,
12244,,,7,7.0,81.7341,,,,,,,,,,
12248,,,4,4.0,81.3966,,,,,,,,,,
12255,,,7,7.0,82.0776,,,,,,,,,,
12266,,,11,11.0,81.7729,,,,,,,,,,
12270,,,4,4.0,82.4924,,,,,,,,,,
12286,,,16,16.0,81.8762,,,,,,,,,,
12293,,,7,7.0,81.678,,,,,,,,,,
12305,,,12,12.0,81.8415,,,,,,,,,,
12319,,,14,14.0,79.2169,,,,,,,,,,
12323,,,4,4.0,81.3338,,,,,,,,,,
12329,,,6,6.0,81.7553,,,,,,,,,,
12341,,,12,12.0,82.2454,,,,,,,,,,
12385,,,44,44.0,82.2023,,,,,,,,,,
12422,,,37,37.0,81.9916,,,,,,,,,,
12441,,,19,19.0,82.0194,,,,,,,,,,
12444,,,3,3.0,83.6847,,,,,,,,,,
12483,,,39,39.0,81.6978,,,,,,,,,,
12490,,,7,7.0,81.8535,,,,,,,,,,
12500,,,,,,0.2337,0.5,0.1238,-43.075,1.0998,0.0184,-0.2578,15.4848,192.5992,1.1765
12506,,,16,16.0,82.1697,,,,,,,,,,
12522,,,16,16.0,81.7489,,,,,,,,,,
12563,,,41,41.0,81.4078,,,,,,,,,,
12598,,,35,35.0,74.3436,,,,,,,,,,
12638,,,40,40.0,82.0113,,,,,,,,,,
12656,,,18,18.0,80.6854,,,,,,,,,,
12670,,,14,14.0,82.4612,,,,,,,,,,
12687,,,17,17.0,81.9925,,,,,,,,,,
12698,,,11,11.0,82.0815,,,,,,,,,,
12705,,,7,7.0,82.3328,,,,,,,,,,
12716,,,11,11.0,81.6217,,,,,,,,,,
12727,,,11,11.0,82.2259,,,,,,,,,,
12733,,,6,6.0,82.1253,,,,,,,,,,
12753,,,20,20.0,82.2878,,,,,,,,,,
12764,,,11,11.0,82.3556,,,,,,,,,,
12801,,,37,37.0,81.8138,,,,,,,,,,
12816,,,15,15.0,81.9788,,,,,,,,,,
12821,,,5,5.0,81.3673,,,,,,,,,,
12825,,,4,4.0,80.7529,,,,,,,,,,
12855,,,30,30.0,81.0428,,,,,,,,,,
12861,,,6,6.0,81.5212,,,,,,,,,,
12872,,,11,11.0,81.7602,,,,,,,,,,
12885,,,13,13.0,81.5452,,,,,,,,,,
12907,,,22,22.0,81.973,,,,,,,,,,
12949,,,42,42.0,82.1051,,,,,,,,,,
12960,,,11,11.0,82.3508,,,,,,,,,,
12967,,,7,7.0,82.0432,,,,,,,,,,
12973,,,6,6.0,81.8939,,,,,,,,,,
12995,,,22,22.0,82.3142,,,,,,,,,,
12998,,,3,3.0,80.7332,,,,,,,,,,
13000,,,,,,0.243,0.5,0.1386,-44.2415,1.4969,0.0181,-0.2639,18.8087,369.3985,0.9638
13011,,,13,13.0,82.3225,,,,,,,,,,
13025,,,14,14.0,79.8323,,,,,,,,,,
13059,,,34,34.0,81.631,,,,,,,,,,
13063,,,4,4.0,82.4231,,,,,,,,,,
13080,,,17,17.0,81.2893,,,,,,,,,,
13093,,,13,13.0,81.9977,,,,,,,,,,
13130,,,37,37.0,81.7846,,,,,,,,,,
13143,,,13,13.0,82.063,,,,,,,,,,
13180,,,37,37.0,81.9445,,,,,,,,,,
13224,,,44,44.0,81.9121,,,,,,,,,,
13261,,,37,37.0,79.6107,,,,,,,,,,
13264,,,3,3.0,79.2884,,,,,,,,,,
13277,,,13,13.0,80.7193,,,,,,,,,,
13314,,,37,37.0,81.2568,,,,,,,,,,
13322,,,8,8.0,81.5227,,,,,,,,,,
13367,,,45,45.0,81.7249,,,,,,,,,,
13371,,,4,4.0,80.6733,,,,,,,,,,
13374,,,3,3.0,81.1995,,,,,,,,,,
13382,,,8,8.0,81.2873,,,,,,,,,,
13398,,,16,16.0,82.3542,,,,,,,,,,
13403,,,5,5.0,81.3619,,,,,,,,,,
13417,,,14,14.0,82.2113,,,,,,,,,,
13426,,,9,9.0,81.5972,,,,,,,,,,
13430,,,4,4.0,81.2067,,,,,,,,,,
13437,,,7,7.0,81.708,,,,,,,,,,
13442,,,5,5.0,82.4699,,,,,,,,,,
13458,,,16,16.0,81.9255,,,,,,,,,,
13470,,,12,12.0,81.5867,,,,,,,,,,
13500,,,,,,0.2487,0.5,0.132,-44.5708,0.6541,0.0179,-0.2501,24.0095,427.0695,0.217
13513,,,43,43.0,81.8689,,,,,,,,,,
13522,,,9,9.0,82.0076,,,,,,,,,,
13527,,,5,5.0,81.2585,,,,,,,,,,
13565,,,38,38.0,82.0301,,,,,,,,,,
13578,,,13,13.0,81.8289,,,,,,,,,,
13616,,,38,38.0,82.0021,,,,,,,,,,
13622,,,6,6.0,81.601,,,,,,,,,,
13664,,,42,42.0,81.9821,,,,,,,,,,
13675,,,11,11.0,81.5436,,,,,,,,,,
13682,,,7,7.0,80.8835,,,,,,,,,,
13694,,,12,12.0,81.0008,,,,,,,,,,
13699,,,5,5.0,82.5011,,,,,,,,,,
13704,,,5,5.0,81.4608,,,,,,,,,,
13710,,,6,6.0,81.4905,,,,,,,,,,
13718,,,8,8.0,81.89,,,,,,,,,,
13725,,,7,7.0,82.7934,,,,,,,,,,
13729,,,4,4.0,80.9653,,,,,,,,,,
13767,,,38,38.0,84.7059,,,,,,,,,,
13810,,,43,43.0,87.9795,,,,,,,,,,
13813,,,3,3.0,88.9359,,,,,,,,,,
13855,,,42,42.0,87.6992,,,,,,,,,,
13893,,,38,38.0,87.9322,,,,,,,,,,
13942,,,49,49.0,84.6249,,,,,,,,,,
13986,,,44,44.0,82.1143,,,,,,,,,,
14000,,,,,,0.2426,0.5,0.1247,-42.9376,2.3598,0.0173,-0.2409,28.4563,470.0683,0.7193
14005,,,19,19.0,81.54,,,,,,,,,,
14016,,,11,11.0,81.7293,,,,,,,,,,
14030,,,14,14.0,81.8038,,,,,,,,,,
14073,,,43,43.0,81.8915,,,,,,,,,,
14084,,,11,11.0,82.0992,,,,,,,,,,
14089,,,5,5.0,81.1833,,,,,,,,,,
14123,,,34,34.0,81.9921,,,,,,,,,,
14133,,,10,10.0,79.6627,,,,,,,,,,
14163,,,30,30.0,81.8818,,,,,,,,,,
14222,,,59,59.0,81.8336,,,,,,,,,,
14256,,,34,34.0,81.8796,,,,,,,,,,
14262,,,6,6.0,81.86,,,,,,,,,,
14318,,,56,56.0,81.6276,,,,,,,,,,
14333,,,15,15.0,82.0866,,,,,,,,,,
14410,,,77,77.0,81.3849,,,,,,,,,,
14477,,,67,67.0,81.7579,,,,,,,,,,
14500,,,,,,0.2611,0.5,0.1341,-43.0619,0.4224,0.0166,-0.2588,22.6374,375.3811,0.126
14528,,,51,51.0,82.0356,,,,,,,,,,
14554,,,26,26.0,82.0359,,,,,,,,,,
14620,,,66,66.0,81.9476,,,,,,,,,,
14683,,,63,63.0,82.0991,,,,,,,,,,
14742,,,59,59.0,81.2249,,,,,,,,,,
14800,,,58,58.0,82.1564,,,,,,,,,,
14871,,,71,71.0,81.7328,,,,,,,,,,
14876,,,5,5.0,82.3333,,,,,,,,,,
14925,,,49,49.0,82.0605,,,,,,,,,,
15000,,,,,,0.2623,0.5,0.1241,-43.3908,0.3008,0.017,-0.2449,21.2644,411.2598,0.201
15000,97.6,97.6,,,,,,,,,,,,,
15008,,,83,83.0,71.7532,,,,,,,,,,
15020,,,12,12.0,81.7493,,,,,,,,,,
15081,,,61,61.0,81.5512,,,,,,,,,,
