env_steps,return,length,success,train/return,train/length,train/success,zp_critic_loss,zp_loss,critic_loss,FPS
0,0.0,324.0,0.0,,,,,,,
10000,0.0,324.0,0.0,0.0,47.1698,0.0,-1.7446,3.7921,0.0012,61.5836
20000,0.0,292.4,0.0,0.0,52.356,0.0,-1.9318,4.4761,0.0,280.2595
30000,0.0,291.8,0.0,0.0,45.4545,0.0,-1.9814,4.6604,0.0,323.29
40000,0.0,324.0,0.0,0.0,50.5051,0.0,-2.0115,4.7612,0.0,322.855
50000,0.0,324.0,0.0,0.0,57.4713,0.0,-2.0291,4.8061,0.0,322.6675
60000,0.0,324.0,0.0,0.0,47.8469,0.0,-2.0441,4.838,0.0,275.5167
70000,0.0,324.0,0.0,0.0,48.7805,0.0,-2.0606,4.887,0.0,301.8757
80000,0.0,324.0,0.0,0.0,56.8182,0.0,-2.0741,4.9285,0.0,284.4117
90000,0.0,324.0,0.0,0.0,46.0829,0.0,-2.0886,4.9742,0.0,278.6911
100000,0.0,292.1,0.0,0.0,59.8802,0.0,-2.1018,5.0182,0.0,298.9547
110000,0.0,196.3,0.0,0.0,62.5,0.0,-2.1135,5.0608,0.0,268.8352
120000,0.0,228.9,0.0,0.0,58.1395,0.0,-2.1251,5.0975,0.0,316.8506
130000,0.0,324.0,0.0,0.0,59.1716,0.0,-2.1347,5.1295,0.0,279.2405
140000,0.0,324.0,0.0,0.0028,48.7805,0.0049,-2.142,5.1515,0.0,262.2233
150000,0.0,324.0,0.0,0.0,58.4795,0.0,-2.1502,5.1759,0.0,268.6017
160000,0.0,324.0,0.0,0.0,53.4759,0.0,-2.1571,5.2007,0.0,285.0851
170000,0.0,324.0,0.0,0.0,60.6061,0.0,-2.1637,5.2173,0.0,290.6223
180000,0.0,324.0,0.0,0.0,52.0833,0.0,-2.1697,5.2357,0.0,285.8291
190000,0.0,261.2,0.0,0.0,58.8235,0.0,-2.175,5.2494,0.0,292.5914
200000,0.0,324.0,0.0,0.0,59.8802,0.0,-2.1806,5.2643,0.0,262.0063
210000,0.0,324.0,0.0,0.0,62.8931,0.0,-2.1851,5.2798,0.0,285.9525
220000,0.0,324.0,0.0,0.0,46.9484,0.0,-2.1895,5.291,0.0,291.475
230000,0.0,324.0,0.0,0.0,50.2513,0.0,-2.1942,5.3106,0.0,289.5817
240000,0.0,260.8,0.0,0.0,72.4638,0.0,-2.1976,5.3148,0.0,290.1549
