env_steps,return,length,success,train/return,train/length,train/success,bisim_loss,critic_loss,FPS
910000,0.8494,24.1,1.0,0.4565,10.989,0.7538,0.1091,0.0027,736.9674
920000,0.9212,12.6,1.0,0.4089,12.6422,0.7332,0.1115,0.0025,735.8411
930000,0.9275,11.6,1.0,0.4326,12.3457,0.7444,0.11,0.0026,734.3395
940000,0.8825,18.8,1.0,0.4607,11.5607,0.7561,0.1096,0.0026,732.5464
950000,0.8225,26.8,0.9,0.417,11.5875,0.7346,0.1107,0.0025,730.418
960000,0.9144,13.7,1.0,0.4622,11.3636,0.7568,0.1084,0.0026,728.0768
970000,0.9394,9.7,1.0,0.4378,12.2249,0.7457,0.1081,0.0028,730.114
980000,0.9306,11.1,1.0,0.4611,12.0482,0.759,0.1073,0.0029,728.8403
990000,0.8806,19.1,1.0,0.5237,11.6279,0.7895,0.107,0.003,724.2504
1000000,0.8762,19.8,1.0,0.4783,12.2549,0.7672,0.1084,0.0029,725.0564
1010000,0.9475,8.4,1.0,0.5452,11.1982,0.8007,0.1065,0.0026,721.2988
1020000,0.9181,13.1,1.0,0.4547,12.0773,0.7536,0.1058,0.0029,718.1971
1030000,0.9437,9.0,1.0,0.5156,11.1111,0.7844,0.1046,0.0029,720.7211
1040000,0.9462,8.6,1.0,0.5216,10.8814,0.7878,0.1047,0.0027,718.0317
1050000,0.9375,10.0,1.0,0.5377,10.6045,0.7953,0.1032,0.0027,720.7502
1060000,0.0938,130.6,0.1,0.5639,11.534,0.8097,0.1049,0.0035,720.7427
1070000,0.7881,33.9,1.0,0.2258,20.4082,0.6531,0.108,0.0042,719.4377
1080000,0.0963,130.2,0.1,0.2193,19.8807,0.6441,0.1059,0.0039,719.7951
1090000,0.9137,13.8,1.0,0.2333,19.1571,0.6533,0.1061,0.0034,718.9154
1100000,0.8881,17.9,1.0,0.208,18.8679,0.6377,0.1045,0.003,716.8833
1110000,0.8775,19.6,1.0,0.2549,18.0832,0.66,0.1046,0.0034,714.4808
1120000,0.8688,21.0,1.0,0.2957,15.3846,0.68,0.1033,0.0032,712.2512
1130000,0.9575,6.8,1.0,0.4598,15.1745,0.7663,0.1032,0.0036,709.1721
1140000,0.9569,6.9,1.0,0.4346,13.986,0.7497,0.1017,0.003,710.7925
1150000,0.9344,10.5,1.0,0.4808,15.015,0.7763,0.1021,0.0027,711.5358
1160000,0.9169,13.3,1.0,0.4816,13.7931,0.7738,0.101,0.0028,701.9747
1170000,0.3631,92.3,0.4,0.5136,14.9031,0.7914,0.1007,0.0028,705.6646
1180000,0.9025,15.6,1.0,0.5113,13.0208,0.7878,0.0995,0.003,705.6038
1190000,0.9394,9.7,1.0,0.5226,12.7389,0.7924,0.0996,0.003,699.4068
1200000,0.935,10.4,1.0,0.5127,13.369,0.7888,0.0985,0.0029,703.8377
1210000,0.8981,16.3,1.0,0.4778,13.8122,0.7721,0.0994,0.003,708.3819
1220000,0.8381,25.9,1.0,0.5241,13.986,0.7958,0.098,0.003,703.4385
1230000,0.8931,17.1,1.0,0.5165,13.4409,0.7917,0.0975,0.0029,701.8082
1240000,0.8956,16.7,1.0,0.5917,14.7059,0.8338,0.0972,0.003,698.3292
1250000,0.9419,9.3,1.0,0.5903,13.4048,0.8298,0.0966,0.0033,692.2159
1260000,0.8375,26.0,1.0,0.6244,12.8866,0.8466,0.0954,0.0028,698.9861
1270000,0.9363,10.2,1.0,0.5327,14.8588,0.8039,0.0967,0.003,698.4393
1280000,0.8706,20.7,1.0,0.5305,15.1057,0.8021,0.0957,0.0027,699.0514
1290000,0.9325,10.8,1.0,0.4524,16.1551,0.7641,0.0956,0.003,700.9461
1300000,0.9037,15.4,1.0,0.54,15.1976,0.8085,0.0952,0.0031,699.0047
1310000,0.9238,12.2,1.0,0.4683,16.9492,0.7746,0.0955,0.0032,698.4479
1320000,0.875,20.0,1.0,0.5576,15.674,0.8182,0.0948,0.003,696.0309
1330000,0.9281,11.5,1.0,0.5884,14.7493,0.8319,0.0949,0.0029,695.8296
1340000,0.9225,12.4,1.0,0.5395,14.6628,0.8065,0.094,0.0033,694.018
1350000,0.9069,14.9,1.0,0.4874,16.2075,0.7828,0.0937,0.0036,693.5808
1360000,0.9331,10.7,1.0,0.5499,15.873,0.8143,0.0927,0.003,696.1283
1370000,0.9356,10.3,1.0,0.5482,14.4092,0.8098,0.0928,0.003,691.6407
1380000,0.8969,16.5,1.0,0.5629,15.3139,0.8193,0.0924,0.0029,688.7754
1390000,0.8931,17.1,1.0,0.5286,15.361,0.8034,0.0924,0.003,689.0903
1400000,0.3819,89.3,0.4,0.536,16.9779,0.8098,0.0918,0.0029,693.3199
1410000,0.3306,99.1,0.5,0.5627,13.8696,0.8155,0.091,0.0029,692.5718
1420000,0.9019,15.7,1.0,0.6096,14.0056,0.8403,0.0903,0.003,690.451
1430000,0.8731,20.3,1.0,0.6196,13.947,0.8466,0.0905,0.0029,689.3393
1440000,0.8875,18.0,1.0,0.5911,13.5685,0.8304,0.0906,0.0033,688.6029
1450000,0.9263,11.8,1.0,0.6075,14.6199,0.8421,0.0893,0.003,693.0963
1460000,0.9194,12.9,1.0,0.6364,12.7226,0.8524,0.0897,0.0033,690.1349
1470000,0.95,8.0,1.0,0.6177,12.1803,0.8404,0.0895,0.0028,688.6283
1480000,0.9225,12.4,1.0,0.6794,12.5,0.8738,0.0903,0.0028,689.5691
1490000,0.9013,15.8,1.0,0.6354,12.1803,0.8502,0.0885,0.0034,685.684
1500000,0.8825,18.8,1.0,0.6698,12.9032,0.8697,0.088,0.0028,685.605
1510000,0.9006,15.9,1.0,0.6951,12.4378,0.8806,0.087,0.0028,685.8648
1520000,0.7937,33.0,1.0,0.6879,12.3916,0.8773,0.088,0.0028,685.0
1530000,0.9331,10.7,1.0,0.6747,12.6103,0.8714,0.0868,0.0029,687.0766
1540000,0.8294,27.3,1.0,0.7324,11.4811,0.899,0.0865,0.0029,685.508
1550000,0.9338,10.6,1.0,0.7372,11.6959,0.9018,0.0864,0.003,682.6428
1560000,0.9344,10.5,1.0,0.7128,11.9617,0.89,0.0857,0.0029,682.176
1570000,0.9313,11.0,1.0,0.6813,11.4025,0.8712,0.0851,0.0028,678.4813
1580000,0.93,11.2,1.0,0.7267,11.1857,0.8949,0.0852,0.003,679.6797
1590000,0.9475,8.4,1.0,0.6956,11.8906,0.8799,0.0857,0.0031,673.1795
1600000,0.9569,6.9,1.0,0.7186,11.5207,0.8906,0.0848,0.0028,682.024
1610000,0.9406,9.5,1.0,0.7167,11.1359,0.8898,0.0853,0.003,677.8642
1620000,0.935,10.4,1.0,0.7353,11.6822,0.9007,0.0843,0.003,677.057
1630000,0.9256,11.9,1.0,0.6949,11.4286,0.8789,0.0845,0.0028,677.4049
1640000,0.9356,10.3,1.0,0.74,10.6952,0.9005,0.0843,0.0029,679.3462
1650000,0.9275,11.6,1.0,0.7354,10.989,0.8989,0.0837,0.0031,675.8026
1660000,0.9394,9.7,1.0,0.719,10.4822,0.8889,0.0828,0.0028,677.1272
1670000,0.8962,16.6,1.0,0.7272,10.3306,0.8926,0.083,0.003,672.6133
1680000,0.9281,11.5,1.0,0.7441,10.4058,0.9011,0.0824,0.0029,675.5475
1690000,0.95,8.0,1.0,0.7275,10.989,0.8945,0.083,0.0028,675.3103
1700000,0.9225,12.4,1.0,0.7585,11.1235,0.911,0.082,0.0029,673.5694
1710000,0.9269,11.7,1.0,0.7412,9.7943,0.8981,0.0821,0.0029,671.7533
1720000,0.965,5.6,1.0,0.7274,10.8814,0.8945,0.0819,0.0028,677.3133
1730000,0.9225,12.4,1.0,0.7404,10.6157,0.9002,0.081,0.0029,666.7425
1740000,0.9363,10.2,1.0,0.7199,11.4943,0.892,0.0812,0.0031,672.5099
1750000,0.9419,9.3,1.0,0.7449,10.3199,0.902,0.0815,0.0026,668.1271
1760000,0.9444,8.9,1.0,0.7542,10.7296,0.9077,0.081,0.0031,670.202
1770000,0.95,8.0,1.0,0.7375,10.3413,0.8976,0.0801,0.0027,670.0425
1780000,0.8938,17.0,1.0,0.7958,10.3093,0.9278,0.0795,0.0028,668.786
1790000,0.9381,9.9,1.0,0.706,10.8342,0.883,0.0802,0.0038,665.4754
1800000,0.92,12.8,1.0,0.7744,10.6496,0.9169,0.0805,0.0026,658.5387
1810000,0.9431,9.1,1.0,0.8047,9.7087,0.9311,0.0784,0.0027,663.4432
1820000,0.9381,9.9,1.0,0.7473,10.8225,0.9048,0.0789,0.0027,661.003
1830000,0.9513,7.8,1.0,0.7891,9.9602,0.9233,0.0789,0.0027,659.4498
1840000,0.93,11.2,1.0,0.7755,10.02,0.9168,0.0782,0.0028,657.8562
1850000,0.9569,6.9,1.0,0.7634,10.3093,0.9113,0.0786,0.0027,659.1397
1860000,0.9263,11.8,1.0,0.751,9.9502,0.9035,0.0779,0.0028,658.8086
1870000,0.9387,9.8,1.0,0.7804,10.3306,0.9194,0.0768,0.0027,657.9322
1880000,0.9512,7.8,1.0,0.793,10.395,0.9262,0.0769,0.0031,659.2385
1890000,0.9106,14.3,1.0,0.7818,10.2669,0.9209,0.077,0.0027,655.2407
1900000,0.9175,13.2,1.0,0.7627,9.901,0.9099,0.0771,0.0027,656.2253
1910000,0.5531,66.7,0.7,0.7428,10.3842,0.8993,0.0769,0.0037,657.1462
1920000,0.9244,12.1,1.0,0.7626,10.0908,0.9102,0.077,0.0028,651.2913
1930000,0.9062,15.0,1.0,0.766,10.3199,0.9123,0.0758,0.0025,650.1716
1940000,0.955,7.2,1.0,0.7739,9.8232,0.9155,0.0763,0.0026,647.1076
1950000,0.9306,11.1,1.0,0.7616,9.8328,0.9086,0.0759,0.0026,650.4574
1960000,0.9156,13.5,1.0,0.7855,9.7752,0.9208,0.0751,0.0027,649.9995
1970000,0.9256,11.9,1.0,0.7943,9.99,0.9261,0.0756,0.0026,650.8254
1980000,0.9213,12.6,1.0,0.8006,9.5694,0.9282,0.0766,0.0027,646.0388
1990000,0.8981,16.3,1.0,0.7784,10.0806,0.9183,0.0759,0.0027,646.2719
2000000,0.9675,5.2,1.0,0.7983,9.9602,0.9283,0.0746,0.0026,643.5771
2010000,0.9606,6.3,1.0,0.7952,9.6339,0.9258,0.0745,0.0027,641.6463
2020000,0.9388,9.8,1.0,0.7364,9.9404,0.8966,0.0731,0.0027,644.8298
2030000,0.9656,5.5,1.0,0.772,9.8425,0.9144,0.0741,0.0026,645.4787
2040000,0.9269,11.7,1.0,0.7993,9.1827,0.9265,0.0743,0.0026,643.2684
2050000,0.9175,13.2,1.0,0.7981,9.6339,0.9268,0.073,0.0026,642.8108
2060000,0.9375,10.0,1.0,0.7825,9.4518,0.9187,0.074,0.0026,642.3283
2070000,0.9475,8.4,1.0,0.7777,10.2775,0.9188,0.0735,0.0026,639.8231
2080000,0.9175,13.2,1.0,0.7801,9.1659,0.9166,0.0731,0.0026,637.0195
2090000,0.9325,10.8,1.0,0.7887,10.3627,0.9244,0.0726,0.0026,639.7458
2100000,0.92,12.8,1.0,0.801,9.7943,0.9295,0.0726,0.0025,636.0562
2110000,0.9506,7.9,1.0,0.8039,9.6805,0.9303,0.0725,0.0026,636.4889
2120000,0.9488,8.2,1.0,0.8064,9.6993,0.9311,0.0724,0.0026,636.3363
2130000,0.9263,11.8,1.0,0.7751,9.3809,0.9146,0.0719,0.0026,635.0498
2140000,0.9281,11.5,1.0,0.8216,9.4251,0.9387,0.0721,0.0026,632.0404
2150000,0.9406,9.5,1.0,0.8109,9.3284,0.9328,0.0714,0.0026,634.1315
2160000,0.9338,10.6,1.0,0.7958,9.6618,0.9256,0.0711,0.0026,631.1659
2170000,0.9238,12.2,1.0,0.7545,9.6993,0.9049,0.0707,0.0026,632.4286
2180000,0.9437,9.0,1.0,0.7822,10.6157,0.9214,0.0712,0.0026,634.4552
2190000,0.9225,12.4,1.0,0.8132,9.8814,0.9358,0.0712,0.0025,631.571
2200000,0.94,9.6,1.0,0.7899,9.5694,0.9225,0.0702,0.0026,623.0874
2210000,0.9356,10.3,1.0,0.8191,9.3458,0.9374,0.071,0.0026,628.2133
2220000,0.9319,10.9,1.0,0.7974,9.3633,0.926,0.0707,0.0026,625.9356
2230000,0.9219,12.5,1.0,0.7868,9.3721,0.9203,0.07,0.0029,624.1057
2240000,0.9394,9.7,1.0,0.789,9.4787,0.9223,0.0708,0.0024,627.5646
2250000,0.9644,5.7,1.0,0.8141,9.7656,0.9355,0.0696,0.0024,627.3713
2260000,0.9194,12.9,1.0,0.8019,9.4697,0.929,0.0686,0.0024,627.1998
2270000,0.9525,7.6,1.0,0.8024,9.4877,0.9288,0.0693,0.0025,622.1361
2280000,0.9488,8.2,1.0,0.7928,9.058,0.923,0.0687,0.003,622.4629
2290000,0.9556,7.1,1.0,0.7994,9.2081,0.9263,0.0681,0.0024,622.561
2300000,0.935,10.4,1.0,0.8154,9.3023,0.9349,0.07,0.0023,621.2006
2310000,0.9512,7.8,1.0,0.7814,9.7371,0.9192,0.0687,0.0024,621.0748
2320000,0.8856,18.3,1.0,0.7968,9.5238,0.9257,0.0685,0.0025,624.6636
2330000,0.9187,13.0,1.0,0.7912,9.4073,0.9229,0.0685,0.0025,619.8691
2340000,0.9525,7.6,1.0,0.812,9.4697,0.9337,0.0665,0.0025,616.2756
2350000,0.9706,4.7,1.0,0.7752,9.4518,0.9149,0.0671,0.0025,618.1831
2360000,0.9406,9.5,1.0,0.828,9.3809,0.9418,0.0673,0.0025,618.9789
2370000,0.9363,10.2,1.0,0.788,9.1575,0.9203,0.0681,0.0025,617.4245
2380000,0.9263,11.8,1.0,0.7958,9.5329,0.9256,0.0672,0.0026,616.4005
2390000,0.9419,9.3,1.0,0.8199,9.2593,0.937,0.0671,0.0025,618.5107
2400000,0.9144,13.7,1.0,0.7989,9.6712,0.9275,0.067,0.0025,619.8287
2410000,0.9469,8.5,1.0,0.8151,9.4607,0.9347,0.0672,0.0025,616.6922
2420000,0.9312,11.0,1.0,0.8176,9.3721,0.9363,0.0663,0.0026,613.3035
2430000,0.9194,12.9,1.0,0.7981,9.4877,0.9269,0.067,0.0025,613.9767
2440000,0.9356,10.3,1.0,0.8162,9.434,0.9358,0.0674,0.0025,612.9906
2450000,0.9313,11.0,1.0,0.8268,9.3545,0.9411,0.0662,0.0025,611.3282
2460000,0.955,7.2,1.0,0.8033,9.6432,0.9296,0.0655,0.0025,613.762
2470000,0.9431,9.1,1.0,0.8161,9.3458,0.9355,0.0675,0.0024,610.7836
2480000,0.9519,7.7,1.0,0.7951,9.0744,0.9238,0.066,0.0024,609.4469
2490000,0.9431,9.1,1.0,0.782,9.8328,0.9194,0.0648,0.0025,610.0246
2500000,0.9163,13.4,1.0,0.8089,8.9767,0.9309,0.0651,0.0025,606.5084
2510000,0.9675,5.2,1.0,0.792,9.5147,0.9239,0.0665,0.003,608.2568
2520000,0.9512,7.8,1.0,0.7973,8.8574,0.9247,0.0653,0.0023,610.9989
2530000,0.9406,9.5,1.0,0.8378,9.4429,0.9471,0.0645,0.0023,611.7924
2540000,0.9506,7.9,1.0,0.8167,9.3284,0.9356,0.0657,0.0023,605.2448
2550000,0.9369,10.1,1.0,0.8156,9.4877,0.9355,0.0648,0.0025,605.6269
2560000,0.9425,9.2,1.0,0.7942,9.1659,0.9239,0.065,0.0025,606.3344
2570000,0.9606,6.3,1.0,0.7736,9.99,0.9151,0.0645,0.0025,608.6068
2580000,0.9456,8.7,1.0,0.8004,9.6154,0.9279,0.0645,0.0025,604.1765
2590000,0.8712,20.6,1.0,0.8118,10.0705,0.9355,0.0652,0.0025,606.5286
2600000,0.9531,7.5,1.0,0.815,9.3897,0.9352,0.0634,0.0026,602.5906
2610000,0.9631,5.9,1.0,0.8166,8.9366,0.9348,0.0626,0.0025,603.1467
2620000,0.9425,9.2,1.0,0.8114,9.1912,0.9329,0.0629,0.0025,598.4199
2630000,0.9356,10.3,1.0,0.8354,9.0744,0.9446,0.0642,0.0025,600.3656
2640000,0.9444,8.9,1.0,0.8037,9.0744,0.9283,0.0643,0.0025,571.1451
2650000,0.9356,10.3,1.0,0.8037,8.8574,0.9274,0.0623,0.0024,600.8675
2660000,0.94,9.6,1.0,0.7883,9.4697,0.9214,0.0624,0.0025,600.6894
2670000,0.9306,11.1,1.0,0.8145,9.1659,0.934,0.061,0.0026,598.6691
2680000,0.9556,7.1,1.0,0.838,8.9127,0.9456,0.0613,0.0025,598.7435
2690000,0.9325,10.8,1.0,0.8029,9.4518,0.9291,0.0604,0.0025,599.2993
2700000,0.9519,7.7,1.0,0.8378,8.9206,0.9456,0.0606,0.0025,599.3741
2710000,0.9375,10.0,1.0,0.8261,9.5329,0.9409,0.0574,0.0026,599.9131
2720000,0.9331,10.7,1.0,0.823,9.1491,0.9387,0.0571,0.0024,600.6008
2730000,0.9419,9.3,1.0,0.8137,8.9928,0.9335,0.0575,0.0025,599.4079
2740000,0.9662,5.4,1.0,0.8138,8.8417,0.9328,0.0564,0.0024,602.1294
2750000,0.9356,10.3,1.0,0.7963,8.8889,0.9244,0.0549,0.0024,601.0611
2760000,0.9619,6.1,1.0,0.8286,8.8652,0.9406,0.055,0.0025,599.6066
2770000,0.9213,12.6,1.0,0.8029,8.9445,0.9275,0.0536,0.0024,597.8143
2780000,0.9269,11.7,1.0,0.8123,9.7087,0.935,0.0542,0.0024,601.2377
2790000,0.9319,10.9,1.0,0.7952,9.3545,0.9252,0.0524,0.0024,600.9095
2800000,0.9444,8.9,1.0,0.8442,9.1996,0.9494,0.0524,0.0025,600.9755
2810000,0.9319,10.9,1.0,0.8207,9.3197,0.9376,0.0524,0.0029,599.5525
2820000,0.9131,13.9,1.0,0.8298,8.9928,0.9415,0.0515,0.0024,599.332
2830000,0.9381,9.9,1.0,0.8038,8.9047,0.9279,0.0508,0.0025,598.176
2840000,0.9319,10.9,1.0,0.7924,9.2507,0.9232,0.0488,0.0023,599.3665
2850000,0.9356,10.3,1.0,0.8088,8.7489,0.93,0.0481,0.0024,602.785
2860000,0.9612,6.2,1.0,0.8104,9.0253,0.9314,0.0484,0.0025,597.34
2870000,0.9287,11.4,1.0,0.8073,9.0498,0.9303,0.0478,0.0024,600.4667
2880000,0.9594,6.5,1.0,0.8268,9.0498,0.9403,0.0459,0.0024,602.9413
2890000,0.965,5.6,1.0,0.8141,8.7336,0.9328,0.0473,0.0028,601.7987
2900000,0.9506,7.9,1.0,0.8126,9.0662,0.9329,0.0466,0.0022,597.3569
2910000,0.9531,7.5,1.0,0.805,8.6655,0.9281,0.0453,0.002,599.2405
2920000,0.0,144.0,0.0,0.8021,9.3197,0.9282,0.0448,0.0021,598.7522
2930000,0.9437,9.0,1.0,0.8394,9.0662,0.9465,0.0443,0.0023,602.3724
2940000,0.9263,11.8,1.0,0.8131,8.547,0.9316,0.0439,0.0024,601.9698
2950000,0.9456,8.7,1.0,0.8353,9.0992,0.9445,0.0444,0.0024,603.3749
2960000,0.9544,7.3,1.0,0.8193,8.8339,0.9355,0.0425,0.0025,598.7133
2970000,0.9631,5.9,1.0,0.8134,8.9286,0.933,0.0423,0.0023,601.0519
2980000,0.9537,7.4,1.0,0.8318,9.0744,0.9428,0.0421,0.0024,599.7966
2990000,0.9512,7.8,1.0,0.8236,9.1575,0.9386,0.0421,0.0024,606.3528
3000000,0.9606,6.3,1.0,0.8289,8.8731,0.9406,0.0413,0.0025,604.6261
3010000,0.9444,8.9,1.0,0.8464,8.9366,0.95,0.0392,0.0024,603.0214
