env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
29000,,,0.8756,0.727,0.0779,-35.6943,8.3528,0.6794,3.1159,19.9641,0.9186,,,
29000,,,,,,,,,,,,1000,83.2109,85.0014
29500,,,0.8876,0.7344,0.0804,-38.3976,9.9336,0.6996,3.2604,22.6298,0.7835,,,
30000,,,0.8726,0.7312,0.0785,-39.0965,8.2076,0.6722,3.5275,19.6265,1.3855,,,
30000,1144.2872,1000.0,,,,,,,,,,,,
30000,,,,,,,,,,,,1000,817.1438,66.721
30500,,,0.8678,0.7265,0.0767,-38.095,9.8043,0.6672,2.9013,8.0072,0.8078,,,
31000,,,0.8596,0.7325,0.0763,-36.9568,8.8793,0.662,3.59,19.7047,1.2787,,,
31000,,,,,,,,,,,,1000,119.1655,83.425
31500,,,0.9105,0.7478,0.0831,-42.7313,12.1573,0.7344,4.4124,31.165,1.4255,,,
32000,,,0.8839,0.7393,0.0788,-44.073,9.4783,0.6944,2.5896,10.5427,1.3854,,,
32000,,,,,,,,,,,,1000,379.782,86.4886
32500,,,0.8773,0.7352,0.0786,-39.3353,9.6893,0.6908,3.4717,13.8616,1.5324,,,
33000,,,0.9022,0.736,0.0815,-43.8899,10.2437,0.7222,2.6099,22.3292,0.6817,,,
33000,,,,,,,,,,,,1000,121.5907,87.7622
33500,,,0.8878,0.7464,0.0786,-45.8982,7.8256,0.7104,3.8077,16.3759,1.1967,,,
34000,,,0.8662,0.7355,0.0772,-41.795,8.0069,0.669,2.9236,13.4213,0.9764,,,
34000,,,,,,,,,,,,1000,596.9344,87.9829
34500,,,0.8961,0.741,0.0808,-45.5927,9.3187,0.7188,3.5525,24.0182,1.1179,,,
35000,,,0.8633,0.7437,0.0749,-41.6021,12.736,0.6743,3.4744,11.9167,1.2195,,,
35000,903.2737,1000.0,,,,,,,,,,,,
35000,,,,,,,,,,,,1000,-1.2814,68.6401
35500,,,0.8548,0.7376,0.0751,-45.3522,10.9716,0.6528,3.5479,18.3525,1.4096,,,
36000,,,0.8743,0.7482,0.0773,-46.9245,8.4704,0.6902,4.34,24.1737,2.3751,,,
36000,,,,,,,,,,,,1000,726.6595,85.4724
36500,,,0.866,0.7497,0.0771,-49.1517,13.1362,0.6751,3.5445,34.9098,1.4571,,,
37000,,,0.8597,0.7442,0.0766,-46.8613,10.6545,0.6628,3.5597,20.4786,1.4228,,,
37000,,,,,,,,,,,,1000,797.2934,86.812
37500,,,0.863,0.7522,0.076,-51.3704,8.5203,0.6699,3.32,11.3896,1.1154,,,
38000,,,0.8519,0.7435,0.0739,-50.6109,13.1839,0.648,2.96,23.2298,1.7008,,,
38000,,,,,,,,,,,,1000,211.1873,86.9257
38500,,,0.8442,0.7453,0.0745,-51.1326,11.592,0.633,2.3661,28.083,1.708,,,
39000,,,0.8781,0.7508,0.0781,-50.9143,9.9784,0.6866,4.4188,44.8481,1.0408,,,
39000,,,,,,,,,,,,1000,381.1635,85.6807
39500,,,0.8639,0.7489,0.0765,-54.0359,8.707,0.6645,3.7174,30.6472,1.14,,,
40000,,,0.858,0.7407,0.0752,-50.819,8.3333,0.6677,3.5097,21.4916,1.0708,,,
40000,1297.9268,1000.0,,,,,,,,,,,,
40000,,,,,,,,,,,,1000,460.8914,67.5181
40500,,,0.8547,0.7464,0.0765,-57.9801,8.1581,0.6547,3.2606,28.2082,1.825,,,
41000,,,0.8627,0.7512,0.0752,-53.3849,13.354,0.672,3.3813,18.6327,1.4193,,,
41000,,,,,,,,,,,,1000,505.5579,83.9799
41500,,,0.8828,0.7442,0.0785,-60.0708,10.6952,0.698,3.9112,18.9696,1.6165,,,
42000,,,0.8462,0.7369,0.0738,-58.0064,9.9211,0.6411,4.5028,18.5823,1.3852,,,
42000,,,,,,,,,,,,1000,376.8832,86.6837
42500,,,0.8544,0.7467,0.076,-57.4404,10.7232,0.6511,3.2997,19.5685,1.8943,,,
43000,,,0.8409,0.749,0.0728,-57.6085,8.6141,0.6377,4.1138,64.8389,1.3028,,,
43000,,,,,,,,,,,,1000,341.2324,87.7144
43500,,,0.8536,0.7449,0.0736,-54.7278,14.9684,0.6598,3.3953,16.4881,1.5606,,,
44000,,,0.8437,0.7433,0.0736,-56.8434,11.7387,0.6365,3.4938,16.2987,1.6446,,,
44000,,,,,,,,,,,,1000,328.0765,87.8612
44500,,,0.8633,0.7487,0.076,-60.0124,11.4592,0.6711,2.9656,15.394,1.8016,,,
45000,,,0.875,0.7549,0.0777,-61.2744,10.9899,0.6912,5.3149,33.5949,1.2704,,,
45000,1481.693,1000.0,,,,,,,,,,,,
45000,,,,,,,,,,,,1000,710.4853,67.4286
45500,,,0.8364,0.755,0.0727,-59.7229,8.6932,0.6275,4.1322,24.081,1.533,,,
46000,,,0.85,0.7486,0.0749,-59.9103,11.1379,0.6446,3.2793,30.821,1.5077,,,
46000,,,,,,,,,,,,1000,227.4103,85.2988
46500,,,0.8516,0.7493,0.0748,-58.7578,12.9011,0.6561,4.1535,23.9596,1.7422,,,
47000,,,0.8484,0.7545,0.0737,-60.4587,9.8785,0.6518,3.7802,35.0083,1.0555,,,
47000,,,,,,,,,,,,1000,147.2468,87.7961
47500,,,0.8281,0.7521,0.0714,-64.1729,10.6637,0.6162,3.5393,20.5724,1.1832,,,
48000,,,0.9147,0.7624,0.0819,-66.4417,13.0207,0.749,3.3179,27.784,1.1021,,,
48000,,,,,,,,,,,,1000,1250.3649,87.8071
48500,,,0.8366,0.744,0.0716,-61.053,8.434,0.6359,3.1108,23.1559,1.1291,,,
49000,,,0.8265,0.7499,0.0703,-62.0595,9.9904,0.6169,4.0842,17.0536,1.0299,,,
49000,,,,,,,,,,,,1000,1253.38,87.8594
49500,,,0.8306,0.7637,0.0723,-63.3787,8.5464,0.6218,3.5651,23.0797,1.2017,,,
50000,,,0.855,0.7551,0.0748,-65.0752,10.7323,0.6634,5.1255,34.7378,1.4998,,,
50000,1715.1317,1000.0,,,,,,,,,,,,
50000,,,,,,,,,,,,1000,1361.9404,68.7203
50500,,,0.8509,0.7626,0.0758,-69.911,13.5927,0.6468,10.0157,53.907,1.1558,,,
51000,,,0.8386,0.7597,0.0731,-71.1576,11.5744,0.6263,3.0257,15.5889,1.7191,,,
51000,,,,,,,,,,,,1000,1215.9989,85.4605
51500,,,0.8542,0.7641,0.0749,-71.5877,9.6638,0.6586,3.7207,18.7065,0.9476,,,
52000,,,0.8473,0.7653,0.0744,-72.6978,10.8098,0.6404,3.6902,64.0407,1.7589,,,
52000,,,,,,,,,,,,1000,1199.6314,85.5382
52500,,,0.8581,0.7588,0.0766,-72.6082,11.2224,0.6541,5.8671,34.7035,1.4655,,,
53000,,,0.8501,0.765,0.075,-70.597,9.7073,0.6469,4.2365,43.7366,1.0602,,,
53000,,,,,,,,,,,,1000,578.3672,84.9236
53500,,,0.8248,0.7551,0.0724,-74.5753,10.3719,0.6066,4.3879,20.6295,1.8245,,,
54000,,,0.8577,0.7551,0.0764,-72.0199,10.2379,0.6596,2.83,21.0281,0.8969,,,
54000,,,,,,,,,,,,1000,436.519,85.1401
54500,,,0.8872,0.7589,0.0797,-73.9879,10.507,0.7099,3.7,22.6101,1.5606,,,
55000,,,0.86,0.7664,0.0752,-76.445,13.9528,0.6601,4.5137,57.3045,1.3867,,,
55000,1866.3596,1000.0,,,,,,,,,,,,
55000,,,,,,,,,,,,1000,1334.2473,67.8293
55500,,,0.8705,0.7574,0.0776,-77.7757,12.2568,0.6759,3.867,24.0543,1.5682,,,
56000,,,0.8424,0.7674,0.074,-77.9644,9.5981,0.6371,2.6712,19.7235,1.183,,,
56000,,,,,,,,,,,,1000,1493.903,84.2586
56500,,,0.8668,0.7599,0.0778,-78.175,15.5781,0.6678,4.0176,19.701,2.1365,,,
57000,,,0.8533,0.7664,0.0746,-79.6436,9.8523,0.6581,2.6725,28.3274,1.3679,,,
57000,,,,,,,,,,,,1000,1521.914,86.2223
57500,,,0.8799,0.7647,0.0787,-79.0802,14.076,0.7,3.2475,27.9282,1.2278,,,
58000,,,0.8726,0.7718,0.0789,-82.3387,13.9978,0.682,2.734,24.4489,1.5417,,,
58000,,,,,,,,,,,,1000,1486.0971,85.6392
58500,,,0.8691,0.7602,0.0779,-83.7939,13.3113,0.6764,2.9327,10.3669,1.4234,,,
59000,,,0.8752,0.7762,0.0787,-86.9463,12.1541,0.6812,3.3616,27.0227,1.0471,,,
59000,,,,,,,,,,,,1000,1602.5719,86.5623
59500,,,0.8833,0.7588,0.0805,-87.1846,15.1112,0.693,4.5103,39.4311,1.6189,,,
60000,,,0.8776,0.7693,0.0785,-86.3356,10.995,0.6972,3.411,39.0326,1.5683,,,
60000,2022.5218,1000.0,,,,,,,,,,,,
60000,,,,,,,,,,,,1000,1658.3215,68.16
60500,,,0.8526,0.7752,0.075,-88.7603,10.3147,0.6537,2.9149,24.7904,1.241,,,
61000,,,0.9066,0.7728,0.0826,-88.1989,13.2702,0.7332,4.2434,22.242,2.2397,,,
61000,,,,,,,,,,,,1000,866.6339,85.2892
61500,,,0.8834,0.7807,0.0806,-91.3842,11.2967,0.6985,6.4091,101.3499,2.05,,,
62000,,,0.8782,0.79,0.0798,-92.6542,9.8943,0.6957,4.9171,45.8403,1.909,,,
62000,,,,,,,,,,,,1000,1712.5463,87.6533
62500,,,0.8704,0.7679,0.0789,-90.5903,12.3635,0.6688,3.3756,39.6218,1.4181,,,
63000,,,0.8776,0.7665,0.079,-92.4261,12.024,0.6834,4.5478,41.7342,2.3199,,,
63000,,,,,,,,,,,,1000,1786.9461,86.3956
63500,,,0.8984,0.7876,0.0815,-93.8612,13.3047,0.726,3.3577,23.552,1.9101,,,
64000,,,0.9067,0.7837,0.0816,-93.9871,11.6478,0.7368,5.9199,59.2572,1.4149,,,
64000,,,,,,,,,,,,1000,1704.1015,84.5248
64500,,,0.8715,0.7823,0.0801,-96.9683,11.1218,0.6713,3.7278,66.3106,1.131,,,
65000,,,0.8935,0.7897,0.0811,-98.0734,10.5134,0.7102,4.028,30.9156,1.445,,,
65000,2037.7293,1000.0,,,,,,,,,,,,
65000,,,,,,,,,,,,1000,1748.7134,67.6015
65500,,,0.9081,0.7789,0.0837,-95.6791,12.9039,0.7335,3.3865,52.1593,1.7799,,,
66000,,,0.898,0.7793,0.0823,-97.8329,11.4547,0.7169,3.1968,31.9159,1.8667,,,
66000,,,,,,,,,,,,1000,1958.0054,84.1709
66500,,,0.8963,0.7901,0.0832,-100.5249,13.2863,0.7085,3.0862,35.8544,1.4242,,,
67000,,,0.903,0.7797,0.0823,-98.029,11.2519,0.7264,3.5973,61.1653,1.0304,,,
67000,,,,,,,,,,,,1000,1067.4244,85.8953
67500,,,0.9003,0.7801,0.0831,-102.1147,11.6205,0.7149,4.3124,22.5136,2.2739,,,
68000,,,0.9026,0.783,0.0829,-102.9006,12.1954,0.7224,4.3724,21.0595,1.3876,,,
68000,,,,,,,,,,,,1000,489.1395,87.7945
68500,,,0.9173,0.787,0.0858,-103.66,12.8301,0.746,3.5347,26.8423,2.3871,,,
69000,,,0.8972,0.783,0.0828,-106.4366,9.4139,0.7166,5.215,33.1755,1.468,,,
69000,,,,,,,,,,,,1000,989.7369,87.2615
69500,,,0.9127,0.783,0.0853,-105.0111,12.32,0.7432,3.9469,22.9139,2.2462,,,
70000,,,0.9186,0.7808,0.0857,-107.2429,11.577,0.7525,6.2152,94.9409,1.778,,,
70000,2506.1482,1000.0,,,,,,,,,,,,
70000,,,,,,,,,,,,1000,2139.7021,68.1876
70500,,,0.9024,0.7847,0.0821,-104.2074,12.0051,0.7311,4.823,36.129,2.2193,,,
71000,,,0.9299,0.7899,0.0866,-108.9432,14.0182,0.7682,3.7612,32.971,2.0226,,,
71000,,,,,,,,,,,,1000,2193.0756,84.0364
71500,,,0.888,0.7976,0.082,-108.3222,13.7423,0.6996,3.4717,27.6227,1.6711,,,
72000,,,0.8973,0.7921,0.083,-111.6977,13.5213,0.7145,4.1215,23.8662,2.0035,,,
72000,,,,,,,,,,,,1000,1494.2956,87.0743
72500,,,0.9101,0.7901,0.0842,-110.684,11.0211,0.7384,5.746,32.9637,1.6874,,,
73000,,,0.936,0.7918,0.0869,-115.2119,16.3364,0.7791,3.9916,14.7492,1.5463,,,
73000,,,,,,,,,,,,1000,2134.7445,84.6316
73500,,,0.9391,0.7838,0.0878,-114.556,15.1158,0.7857,4.1824,41.6079,1.8679,,,
74000,,,0.9246,0.7969,0.0856,-117.0543,12.9271,0.762,5.3329,78.607,1.9955,,,
74000,,,,,,,,,,,,1000,2289.1212,84.5623
74500,,,0.9128,0.7899,0.0858,-116.1183,12.3414,0.74,3.883,20.7615,1.3724,,,
75000,,,0.9078,0.787,0.0835,-115.1223,12.7629,0.739,4.747,112.1375,1.5482,,,
75000,2764.504,1000.0,,,,,,,,,,,,
75000,,,,,,,,,,,,1000,2183.819,66.7595
75500,,,0.9405,0.7958,0.0879,-115.8522,13.7628,0.7939,4.88,16.1344,2.3524,,,
76000,,,0.918,0.795,0.0851,-122.0863,12.9773,0.7493,4.304,38.0814,2.0251,,,
76000,,,,,,,,,,,,1000,2377.1042,84.1753
76500,,,0.9121,0.7997,0.0849,-123.2476,15.4002,0.7416,5.7801,25.5258,1.9222,,,
77000,,,0.8999,0.7971,0.0826,-125.9788,13.4132,0.7285,6.5676,52.9556,1.5842,,,
77000,,,,,,,,,,,,1000,2342.9506,86.1498
77500,,,0.9141,0.7965,0.0858,-130.4722,13.447,0.7395,5.3063,60.5035,2.0554,,,
78000,,,0.9308,0.8074,0.0865,-126.4957,13.7383,0.7674,4.113,19.5378,1.9662,,,
78000,,,,,,,,,,,,1000,2436.7702,87.0116
78500,,,0.924,0.7981,0.0861,-127.8254,14.0597,0.7596,4.738,78.3633,2.8651,,,
79000,,,0.9077,0.8029,0.0843,-131.1322,11.5878,0.7321,7.5065,59.2125,1.2717,,,
79000,,,,,,,,,,,,1000,2411.8515,86.4852
79500,,,0.9142,0.8061,0.0846,-127.5722,13.5033,0.7417,5.7849,31.5021,2.5229,,,
80000,,,0.9479,0.8058,0.0894,-130.0378,13.3293,0.8072,6.1399,49.5574,2.0058,,,
80000,2792.5186,1000.0,,,,,,,,,,,,
80000,,,,,,,,,,,,1000,2434.1197,67.2613
80500,,,0.9538,0.8171,0.0893,-131.4401,14.6301,0.8041,4.9243,49.6028,2.1262,,,
81000,,,0.9169,0.8131,0.0846,-134.7487,14.5988,0.7519,4.7212,38.2491,2.19,,,
81000,,,,,,,,,,,,1000,2630.1872,82.7925
81500,,,0.9138,0.8154,0.0847,-136.0772,13.5571,0.7426,6.3839,87.2439,1.4054,,,
82000,,,0.91,0.8111,0.0853,-139.249,18.0492,0.7393,5.1526,64.1344,1.9897,,,
82000,,,,,,,,,,,,1000,2490.7559,86.8534
82500,,,0.9305,0.811,0.0865,-135.1902,12.9364,0.7709,4.1866,33.7615,1.6715,,,
83000,,,0.9658,0.8133,0.0928,-138.9534,15.5418,0.8296,5.5052,32.7449,1.7121,,,
83000,,,,,,,,,,,,1000,2506.6558,85.2541
83500,,,0.935,0.8085,0.0864,-143.1158,11.4378,0.7834,6.1541,27.4834,1.8046,,,
84000,,,0.9176,0.809,0.0853,-142.7055,13.6761,0.7506,5.2497,25.4013,1.7328,,,
84000,,,,,,,,,,,,1000,2609.0583,87.0121
84500,,,0.9444,0.8209,0.0892,-145.4622,14.2678,0.7949,5.7904,38.3265,2.3574,,,
85000,,,0.9253,0.8168,0.0863,-143.1062,17.4106,0.7603,6.5971,79.5246,1.7035,,,
85000,2841.576,1000.0,,,,,,,,,,,,
85000,,,,,,,,,,,,1000,2619.2799,68.3094
85500,,,0.9339,0.8306,0.0864,-149.5492,12.683,0.771,5.2029,22.8758,1.8398,,,
86000,,,0.9557,0.8205,0.0906,-153.2547,13.1207,0.8117,4.8783,39.3103,1.8805,,,
86000,,,,,,,,,,,,1000,2641.4648,84.1948
86500,,,0.9752,0.8243,0.0938,-151.791,18.9885,0.8473,5.6773,60.6204,2.2173,,,
87000,,,0.9525,0.8206,0.0898,-148.9408,13.299,0.8162,4.8647,19.2173,2.5222,,,
87000,,,,,,,,,,,,1000,2619.925,86.8142
87500,,,0.9189,0.8198,0.0846,-154.9673,13.7212,0.7555,6.9733,58.7691,2.3082,,,
88000,,,0.9486,0.825,0.0899,-153.5717,12.9953,0.8034,4.7361,21.1957,1.8819,,,
88000,,,,,,,,,,,,1000,2562.042,85.1207
88500,,,0.9786,0.8265,0.0947,-152.5881,16.8762,0.8441,4.9415,32.87,1.7831,,,
89000,,,0.9608,0.8277,0.0901,-153.094,14.8315,0.8317,5.1695,58.4036,1.7979,,,
89000,,,,,,,,,,,,1000,2779.5925,85.3108
89500,,,0.9461,0.8239,0.089,-159.3757,11.8755,0.8051,5.2687,39.9559,1.5373,,,
90000,,,0.9403,0.8194,0.0882,-156.9232,19.3987,0.7833,4.9673,62.2025,1.7134,,,
90000,2833.378,1000.0,,,,,,,,,,,,
90000,,,,,,,,,,,,1000,2756.1314,67.7251
90500,,,0.9432,0.8217,0.0894,-164.2073,14.1738,0.7842,5.5639,35.301,1.315,,,
91000,,,0.929,0.8213,0.0874,-157.2991,14.9242,0.7652,7.4854,40.0521,2.1252,,,
91000,,,,,,,,,,,,1000,2657.2497,84.2279
91500,,,0.9649,0.8351,0.0917,-162.9902,15.6151,0.8372,4.7603,28.0727,2.2824,,,
92000,,,0.9429,0.8229,0.0885,-163.2158,13.8029,0.787,4.7669,27.9073,2.5013,,,
92000,,,,,,,,,,,,1000,2783.4994,85.1826
92500,,,0.9222,0.8215,0.0854,-167.166,14.0946,0.7533,5.6811,61.7746,1.8104,,,
93000,,,0.9348,0.8268,0.0882,-168.1253,12.6631,0.77,5.5826,33.7957,1.9743,,,
93000,,,,,,,,,,,,1000,2763.7586,84.7511
93500,,,0.9201,0.8377,0.0861,-169.2581,12.9303,0.7518,5.1157,27.06,2.6123,,,
94000,,,0.9299,0.836,0.0877,-167.8424,13.0996,0.7749,5.7601,28.0742,1.5633,,,
94000,,,,,,,,,,,,1000,2808.4838,85.1983
94500,,,0.9093,0.829,0.0837,-171.5164,13.7568,0.7425,4.623,39.6465,1.6416,,,
95000,,,0.9488,0.8276,0.089,-173.5023,14.6816,0.8112,5.9215,87.771,2.9301,,,
95000,2960.0944,1000.0,,,,,,,,,,,,
95000,,,,,,,,,,,,1000,2817.4518,68.4903
95500,,,0.9479,0.8262,0.0889,-171.9883,13.3787,0.8025,4.7676,38.9253,1.8929,,,
96000,,,0.9193,0.8293,0.0848,-175.1214,11.7546,0.7511,6.1241,61.2114,1.4674,,,
96000,,,,,,,,,,,,1000,2787.3917,84.695
96500,,,0.9381,0.8431,0.0883,-175.4634,14.774,0.7772,5.7572,47.7401,2.2595,,,
97000,,,0.9369,0.8412,0.087,-176.8975,12.8145,0.7816,5.3029,44.3945,2.6155,,,
97000,,,,,,,,,,,,1000,2953.8005,85.2208
97500,,,0.9359,0.8399,0.0893,-180.927,15.2226,0.7832,5.5124,88.5769,2.261,,,
98000,,,0.9319,0.8376,0.086,-176.903,12.7393,0.7733,5.6654,43.476,1.9044,,,
98000,,,,,,,,,,,,1000,2773.4473,87.4523
98500,,,0.9163,0.8258,0.085,-182.1823,14.3445,0.7484,5.2666,40.3083,2.0953,,,
99000,,,0.9162,0.8422,0.0858,-183.1488,13.5106,0.7519,6.0446,44.557,2.0298,,,
99000,,,,,,,,,,,,1000,2743.7424,86.1669
99500,,,0.9147,0.8335,0.0848,-181.7119,12.2451,0.744,4.6464,44.8316,1.8872,,,
100000,,,0.9452,0.8397,0.0903,-186.0878,15.3076,0.7843,4.0964,20.9452,1.8029,,,
