env_steps,return,length,train/length,train/return,FPS,rank-3,rank-2,rank-1,cond,z_dist,r_dist,transition_dist,bisimilarity,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
10593,,,103,-107.9223,19.8638,,,,,,,,,,,,,,,
10660,,,67,-107.8562,19.7629,,,,,,,,,,,,,,,
10733,,,73,-121.5965,18.5546,,,,,,,,,,,,,,,
10821,,,88,-118.8771,18.5074,,,,,,,,,,,,,,,
10893,,,72,-119.9175,18.3688,,,,,,,,,,,,,,,
10962,,,69,-115.9709,18.2095,,,,,,,,,,,,,,,
11000,,,,,,21,5,1,11290.1191,2.6968,1.9697,10.8188,3.0516,135.1805,77.0901,112.3903,-10.4709,3.9077,88.6302,0.2413
11029,,,67,-111.6821,19.1255,,,,,,,,,,,,,,,
11117,,,88,-116.0842,18.7285,,,,,,,,,,,,,,,
11224,,,107,-115.6958,18.5382,,,,,,,,,,,,,,,
11293,,,69,-110.1741,18.2129,,,,,,,,,,,,,,,
11362,,,69,-113.5204,18.6355,,,,,,,,,,,,,,,
11440,,,78,-110.9995,18.6834,,,,,,,,,,,,,,,
11500,,,,,,21,6,1,10534.6973,2.3747,1.9666,10.7276,3.0394,125.6157,114.3852,104.9942,-10.7856,11.8379,268.5039,0.2049
11514,,,74,-117.9287,18.5334,,,,,,,,,,,,,,,
11601,,,87,-111.3029,19.5644,,,,,,,,,,,,,,,
11660,,,59,-110.1731,19.2252,,,,,,,,,,,,,,,
11728,,,68,-114.8611,18.6429,,,,,,,,,,,,,,,
11798,,,70,-109.4249,18.4782,,,,,,,,,,,,,,,
11886,,,88,-108.2141,18.7352,,,,,,,,,,,,,,,
11955,,,69,-110.5272,19.6398,,,,,,,,,,,,,,,
12000,,,,,,21,5,1,12268.9043,2.9767,2.3584,12.6224,3.6206,147.5307,118.3511,123.9549,-12.54,15.9344,635.2687,0.339
12024,,,69,-108.2006,20.1375,,,,,,,,,,,,,,,
12090,,,66,-108.3267,19.3203,,,,,,,,,,,,,,,
12162,,,72,-109.3039,19.5807,,,,,,,,,,,,,,,
12223,,,61,-110.7658,20.1971,,,,,,,,,,,,,,,
12284,,,61,-109.6177,20.1432,,,,,,,,,,,,,,,
12345,,,61,-110.414,19.718,,,,,,,,,,,,,,,
12406,,,61,-111.1822,19.6022,,,,,,,,,,,,,,,
12500,,,,,,19,5,1,13990.96,2.3838,1.9699,7.1546,2.6853,108.061,95.5935,82.6197,-7.8662,9.8946,224.5769,1.6148
12518,,,112,-109.0468,19.4235,,,,,,,,,,,,,,,
12607,,,89,-109.8766,18.565,,,,,,,,,,,,,,,
12675,,,68,-109.2762,18.6141,,,,,,,,,,,,,,,
12756,,,81,-109.8604,18.6942,,,,,,,,,,,,,,,
12828,,,72,-103.3837,18.5506,,,,,,,,,,,,,,,
12896,,,68,-111.8024,18.0314,,,,,,,,,,,,,,,
12982,,,86,-105.4533,18.4509,,,,,,,,,,,,,,,
13000,,,,,,17,5,1,15418.3135,4.2684,1.5816,18.1168,3.3933,103.5302,136.6721,71.7786,-19.1573,10.3122,360.8593,0.4797
13084,,,102,-127.9256,18.3279,,,,,,,,,,,,,,,
13161,,,77,-107.4803,19.2505,,,,,,,,,,,,,,,
13220,,,59,-108.2334,20.0898,,,,,,,,,,,,,,,
13270,,,50,-108.5692,20.0576,,,,,,,,,,,,,,,
13397,,,127,-107.9568,19.717,,,,,,,,,,,,,,,
13500,,,,,,21,6,1,13017.7705,2.4505,0.8049,11.0805,1.913,108.1066,66.4978,77.1684,-12.3856,6.4574,660.3081,0.7362
13539,,,142,-108.2002,19.684,,,,,,,,,,,,,,,
13669,,,130,-120.7646,19.6308,,,,,,,,,,,,,,,
13800,,,131,-111.2535,18.8898,,,,,,,,,,,,,,,
13927,,,127,-105.9145,18.3116,,,,,,,,,,,,,,,
14000,,,,,,18,5,1,13472.1318,3.7887,2.7461,14.8626,4.2324,180.3799,115.9214,154.6656,-14.3107,5.9287,425.0634,0.3303
14089,,,162,-117.5362,18.5738,,,,,,,,,,,,,,,
14346,,,257,-126.143,18.5146,,,,,,,,,,,,,,,
14500,,,,,,21,7,1,9729.001,2.6252,2.3562,10.2156,3.3777,195.7895,205.2664,167.6611,-10.9011,12.1796,825.9155,0.7873
14500,,,154,-105.6606,18.4148,,,,,,,,,,,,,,,
14688,,,188,-131.7404,19.0251,,,,,,,,,,,,,,,
14798,,,110,-127.9388,19.5827,,,,,,,,,,,,,,,
15000,,,,,,18,6,1,13756.9111,3.1097,1.9714,13.0223,3.2736,140.2628,65.2276,106.7776,-14.3566,20.5583,1228.292,0.3369
15000,-116.8541,102.1,,,,,,,,,,,,,,,,,,
15043,,,245,-127.6218,18.5433,,,,,,,,,,,,,,,
15184,,,141,-112.8647,18.2049,,,,,,,,,,,,,,,
15282,,,98,-102.809,18.5646,,,,,,,,,,,,,,,
15361,,,79,-109.5921,18.0101,,,,,,,,,,,,,,,
15455,,,94,-124.3185,18.6508,,,,,,,,,,,,,,,
15500,,,,,,20,7,1,12306.6914,2.5218,1.1936,10.9957,2.2932,78.7723,55.407,49.9038,-11.5278,9.8052,954.459,1.0838
15737,,,282,-92.7104,19.1184,,,,,,,,,,,,,,,
15797,,,60,-118.7696,20.1487,,,,,,,,,,,,,,,
15908,,,111,-99.0135,19.7515,,,,,,,,,,,,,,,
16000,,,,,,21,6,1,10189.1855,2.5899,1.5818,11.5256,2.7343,114.9674,59.561,85.4846,-11.0264,7.9933,354.0507,1.0787
16021,,,113,-97.1871,19.3081,,,,,,,,,,,,,,,
16113,,,92,-129.0361,19.3723,,,,,,,,,,,,,,,
16173,,,60,-100.3512,18.9637,,,,,,,,,,,,,,,
16278,,,105,-124.5016,18.6917,,,,,,,,,,,,,,,
16356,,,78,-123.658,18.3301,,,,,,,,,,,,,,,
16447,,,91,-95.8896,18.6655,,,,,,,,,,,,,,,
16500,,,,,,22,7,1,8778.4199,2.3392,0.81,10.4289,1.8529,86.198,102.4797,55.944,-11.1904,9.8706,274.3662,0.9718
16538,,,91,-127.9463,19.83,,,,,,,,,,,,,,,
16627,,,89,-128.1577,19.6728,,,,,,,,,,,,,,,
16725,,,98,-125.8479,18.6966,,,,,,,,,,,,,,,
16789,,,64,-122.8555,18.5519,,,,,,,,,,,,,,,
17000,,,,,,21,6,1,10894.7119,2.3101,0.418,8.3593,1.2539,92.8775,161.3741,60.1051,-9.3784,9.8732,495.4734,0.8544
17013,,,224,-134.3426,18.6738,,,,,,,,,,,,,,,
17431,,,418,-139.947,19.1015,,,,,,,,,,,,,,,
17500,,,,,,21,7,1,9357.2041,2.6796,1.5826,13.5858,2.9412,151.7753,80.4616,119.0348,-15.2596,16.9222,1180.6482,1.9393
17576,,,145,-132.2577,20.1148,,,,,,,,,,,,,,,
17767,,,191,-119.516,19.7003,,,,,,,,,,,,,,,
18000,,,,,,20,7,1,9504.0088,2.8385,1.584,9.9968,2.5836,120.8061,90.9024,93.0204,-10.2151,6.3169,98.3883,1.1731
18500,,,,,,20,6,1,11934.6387,3.5391,1.5822,15.8117,3.1634,135.8732,94.9427,106.03,-15.8707,7.777,417.342,0.8477
18638,,,871,-166.9125,19.162,,,,,,,,,,,,,,,
19000,,,,,,23,7,1,9086.7832,2.0911,1.1945,9.3767,2.1321,107.8602,97.3286,79.3948,-9.6046,7.1275,217.3047,0.9981
19500,,,,,,21,7,1,8402.3701,2.7584,1.1936,12.244,2.418,116.017,82.3417,86.9139,-12.1128,7.6323,403.7158,0.74
20000,,,,,,22,7,1,8405.0146,2.302,1.1959,9.2305,2.1189,116.2874,83.9492,90.8943,-9.5567,7.2075,441.3831,0.7759
20000,-174.7966,1600.0,,,,,,,,,,,,,,,,,,
20238,,,1600,-131.0333,18.0292,,,,,,,,,,,,,,,
20500,,,,,,23,7,1,8282.6826,2.0436,0.802,7.1162,1.5136,110.0994,73.9129,80.5751,-7.8796,12.2847,1087.308,0.7909
21000,,,,,,23,6,1,7948.5557,2.1289,1.1918,7.5926,1.951,119.5355,73.1101,93.8079,-7.7456,8.0203,427.1904,0.7242
21500,,,,,,27,7,1,6099.9082,1.4609,0.0262,7.4326,0.7694,37.3428,119.8786,11.9527,-8.0604,8.0746,216.6295,0.8891
21838,,,1600,-112.1017,18.931,,,,,,,,,,,,,,,
21900,,,62,-106.6307,18.267,,,,,,,,,,,,,,,
22000,,,,,,23,7,1,7396.8774,2.0563,1.5855,8.3205,2.4175,100.7931,105.1108,73.9239,-7.9232,5.7334,434.1984,0.966
22500,,,,,,27,7,1,5412.1899,1.6598,0.0261,7.9003,0.8162,38.7453,128.8699,14.2542,-7.8115,8.7566,563.2409,0.6186
23000,,,,,,27,7,1,5199.2158,2.0647,1.9629,8.833,2.8462,140.7575,188.6795,115.8235,-7.9978,6.0342,343.3946,0.6176
23500,,,,,,25,7,1,6766.0063,1.9596,1.9673,5.449,2.5122,124.0429,136.0443,100.9154,-6.32,7.1987,525.0469,0.5394
23500,,,1600,-129.7613,18.7279,,,,,,,,,,,,,,,
24000,,,,,,29,9,1,4067.5823,1.3039,0.4145,6.3094,1.0454,49.4134,40.2856,28.6087,-6.1567,5.1375,220.9453,1.0798
24500,,,,,,24,6,1,8009.3203,2.5104,2.3515,8.3757,3.1891,134.7619,228.2247,112.4761,-8.7011,3.6002,179.8572,0.5975
25000,,,,,,26,7,1,6180.3687,1.7566,0.4123,7.4972,1.162,44.1867,97.2141,23.5577,-7.6924,7.0217,148.9667,0.3706
25000,-177.8371,1600.0,,,,,,,,,,,,,,,,,,
25100,,,1600,-128.2245,17.8501,,,,,,,,,,,,,,,
25500,,,,,,27,7,1,5692.5625,2.2261,0.8039,10.2341,1.8273,46.3607,96.3789,25.2013,-9.9669,6.3684,238.2102,0.5687
26000,,,,,,31,9,1,3832.4993,1.5249,0.8,7.2928,1.5293,72.7667,89.7261,51.0064,-7.8567,8.1285,156.2297,0.4657
26500,,,,,,25,6,1,6732.5957,2.8009,1.58,15.5348,3.1335,113.4344,115.1005,90.2007,-15.0107,5.477,102.4388,0.3707
26700,,,1600,-96.9959,19.3887,,,,,,,,,,,,,,,
27000,,,,,,24,6,1,8047.2988,2.5195,1.1892,10.5038,2.2396,80.081,77.1342,59.8476,-8.9258,9.2993,187.1089,0.5482
27500,,,,,,27,7,1,5983.605,2.4514,1.9687,9.0888,2.8776,122.7027,133.2215,100.4892,-10.0085,2.6482,74.5358,0.6587
28000,,,,,,25,6,1,6151.3247,1.7739,0.8038,9.4514,1.7489,30.0966,46.9246,10.8391,-9.1296,4.1463,157.4501,0.3367
28300,,,1600,-104.2142,18.8907,,,,,,,,,,,,,,,
28500,,,,,,24,7,1,7171.7061,3.2285,2.3509,15.1977,3.8707,128.3709,208.4882,106.1948,-15.5482,4.9504,81.5529,0.3223
29000,,,,,,26,7,1,5921.5049,2.4906,1.1884,13.4485,2.5332,89.1035,78.8223,69.3527,-12.274,6.0336,89.2124,0.4191
29500,,,,,,23,6,1,7770.4434,3.1445,3.132,12.4109,4.3731,143.2946,421.2907,124.3582,-12.5525,3.545,42.6807,0.3184
29900,,,1600,-88.7316,19.5271,,,,,,,,,,,,,,,
30000,,,,,,27,7,1,5116.0713,1.6235,0.4087,9.2291,1.3316,34.4011,115.2779,18.2501,-8.0446,4.611,90.7863,0.6039
30000,-136.6602,1600.0,,,,,,,,,,,,,,,,,,
30500,,,,,,29,7,1,5826.189,2.5778,0.7983,19.0989,2.7082,97.3555,112.1922,78.3573,-16.4573,3.446,47.181,0.2198
31000,,,,,,31,8,1,4044.9583,1.262,0.4111,6.7328,1.0844,61.9717,94.5837,45.2449,-6.187,5.0193,110.3617,0.428
31500,,,,,,28,7,1,5740.0786,2.0915,1.1862,8.9655,2.0828,69.4059,89.766,50.1744,-8.3884,3.6197,151.89,0.3484
31500,,,1600,-100.1186,17.9199,,,,,,,,,,,,,,,
32000,,,,,,31,7,1,4951.894,1.4742,1.1877,5.9338,1.781,60.801,140.5597,44.7425,-4.9003,6.99,171.7845,0.5983
32500,,,,,,31,8,1,4337.6514,1.7137,0.7941,7.8689,1.581,66.3805,90.3525,50.3837,-8.3193,3.453,67.3201,0.5468
33000,,,,,,27,7,1,5400.1084,2.0811,0.4085,9.3133,1.3398,46.3894,201.4343,29.7457,-9.6115,4.58,112.9738,0.4699
33100,,,1600,-89.1244,19.4423,,,,,,,,,,,,,,,
33426,,,326,-108.3772,18.7484,,,,,,,,,,,,,,,
33500,,,,,,29,6,1,4634.0459,2.2563,1.1893,11.185,2.3078,61.5888,131.9953,42.3112,-11.4396,4.1483,142.4152,0.3562
33567,,,141,-106.1414,18.656,,,,,,,,,,,,,,,
34000,,,,,,30,7,1,4573.0107,2.0765,0.7981,9.276,1.7257,51.306,100.3309,32.8253,-8.9993,3.7347,385.3618,0.3642
34500,,,,,,28,7,1,4925.814,2.5795,1.5734,10.4085,2.6142,87.9461,147.329,70.5728,-11.9548,4.1973,106.5285,0.5587
35000,,,,,,29,7,1,5211.415,1.4684,1.5731,4.1893,1.992,57.4247,229.5121,43.0409,-4.1377,5.2815,116.6025,0.7841
35000,-166.3887,1458.7,,,,,,,,,,,,,,,,,,
35167,,,1600,-141.1171,18.5497,,,,,,,,,,,,,,,
35439,,,272,-108.4127,19.2241,,,,,,,,,,,,,,,
35500,,,,,,29,7,1,5069.8657,2.1205,0.7974,9.887,1.7861,85.2853,116.4058,67.3308,-11.2009,8.8461,105.2188,0.7771
36000,,,,,,31,7,1,4361.2422,2.4375,1.5728,10.939,2.6667,90.5688,137.7796,71.3302,-10.4312,7.1694,74.2414,0.6694
36500,,,,,,30,7,1,4594.2163,2.3643,1.5747,10.2425,2.599,95.4069,195.057,79.9805,-11.0864,3.0838,76.3764,0.3581
37000,,,,,,36,12,1,2937.0107,1.3861,0.7973,7.479,1.5452,69.4165,130.6593,53.0486,-7.962,5.4572,68.9975,0.4994
37039,,,1600,-129.156,19.0339,,,,,,,,,,,,,,,
37353,,,314,-138.2118,18.7067,,,,,,,,,,,,,,,
37429,,,76,-110.593,20.2572,,,,,,,,,,,,,,,
37500,,,,,,37,11,1,2683.7498,1.1625,0.7966,5.6905,1.3657,43.3399,117.9841,29.7073,-5.4619,2.4293,131.0499,0.5447
38000,,,,,,34,10,1,3907.2578,1.2464,1.1849,4.2501,1.6099,52.2075,174.9968,40.0987,-4.7227,8.2089,138.4316,0.9473
38500,,,,,,29,6,1,5271.9419,2.3515,1.5745,8.54,2.4285,44.8921,139.5546,32.5273,-8.6312,5.6155,156.5736,0.4937
39000,,,,,,27,6,1,6073.3701,3.3005,1.1848,20.8744,3.2722,72.7831,189.1319,58.907,-21.9739,3.1811,129.3105,0.7124
39029,,,1600,-134.6118,18.994,,,,,,,,,,,,,,,
39151,,,122,-133.6066,18.668,,,,,,,,,,,,,,,
39500,,,,,,28,7,1,5815.2944,1.6581,0.4033,8.5219,1.2554,36.7471,120.3246,26.2198,-8.1966,5.6176,141.2018,0.4101
40000,,,,,,38,12,1,2819.0439,1.3079,0.4079,6.4572,1.0536,33.2267,90.1097,24.8373,-5.7007,5.7712,103.9386,0.5193
40000,-144.8738,1023.8,,,,,,,,,,,,,,,,,,
40500,,,,,,33,8,1,3785.3623,1.997,1.1801,10.0268,2.1827,50.1754,105.6201,40.0978,-8.8394,2.7426,88.9252,0.5358
40751,,,1600,-142.6758,18.4501,,,,,,,,,,,,,,,
40867,,,116,-134.4056,19.0221,,,,,,,,,,,,,,,
41000,,,,,,36,11,1,2943.2874,1.4232,1.1831,4.5761,1.6407,55.7334,144.4709,47.0007,-4.9784,3.7806,80.5483,0.8184
41500,,,,,,31,7,1,4046.2664,1.8123,0.4103,10.3309,1.4434,27.7133,103.7839,18.3873,-9.9991,7.492,89.7177,0.6977
42000,,,,,,28,7,1,4983.1714,2.8078,2.3484,9.2636,3.2747,81.6376,320.4517,74.5128,-9.3231,2.389,88.4645,0.627
42467,,,1600,-144.8305,19.3196,,,,,,,,,,,,,,,
42500,,,,,,38,12,1,2599.0381,1.0697,0.0176,6.1237,0.63,22.6098,80.9258,14.4907,-6.8766,6.2174,157.3427,0.7201
43000,,,,,,34,7,1,3458.5693,1.6146,0.4065,9.3079,1.3373,33.0427,95.0679,24.2611,-8.2069,2.4985,81.2061,0.6472
43500,,,,,,32,7,1,4427.585,2.5198,0.797,10.445,1.8415,90.5199,228.3456,82.428,-9.9883,7.4546,186.663,0.4843
44000,,,,,,33,8,1,3761.1599,2.0576,1.1819,8.4728,2.0292,60.9493,159.4729,52.1278,-8.3009,5.7325,57.7682,0.8841
