env_steps,return,length,success,train/return,train/length,train/success,zp_loss,critic_loss,FPS
0,0.0,484.0,0.0,,,,,,
10000,0.0,484.0,0.0,0.0,500.0,0.0,0.0006,0.0007,524.504
20000,0.0,484.0,0.0,0.0139,476.1905,0.0476,0.0001,0.0,712.7229
30000,0.0,484.0,0.0,0.0,476.1905,0.0,0.0002,0.0,710.2213
40000,0.0,484.0,0.0,0.0,500.0,0.0,0.0003,0.0,704.5546
50000,0.0,484.0,0.0,0.0,476.1905,0.0,0.0004,0.0,706.7116
60000,0.0,484.0,0.0,0.0175,476.1905,0.0476,0.0005,0.0,704.7092
70000,0.0,484.0,0.0,0.0134,476.1905,0.0476,0.0005,0.0,706.266
80000,0.0,484.0,0.0,0.0,476.1905,0.0,0.0005,0.0,700.2793
90000,0.0,484.0,0.0,0.0677,476.1905,0.1429,0.0005,0.0,699.1206
100000,0.0,484.0,0.0,0.027,476.1905,0.0952,0.0005,0.0,698.7794
110000,0.0,484.0,0.0,0.0295,454.5455,0.0909,0.0005,0.0,690.8558
120000,0.0,484.0,0.0,0.0413,476.1905,0.0952,0.0005,0.0,688.9328
130000,0.0,484.0,0.0,0.0468,476.1905,0.1429,0.0005,0.0,689.4558
140000,0.0,484.0,0.0,0.0861,434.7826,0.2174,0.0005,0.0001,686.0396
150000,0.0,484.0,0.0,0.0274,476.1905,0.0952,0.0005,0.0001,683.9385
160000,0.0,484.0,0.0,0.068,454.5455,0.1364,0.0005,0.0001,687.61
170000,0.0,484.0,0.0,0.101,434.7826,0.1739,0.0005,0.0001,683.9332
180000,0.0,484.0,0.0,0.1971,400.0,0.32,0.0005,0.0001,679.7913
190000,0.0,484.0,0.0,0.1163,434.7826,0.2609,0.0005,0.0002,676.6577
200000,0.0,484.0,0.0,0.0608,476.1905,0.1905,0.0005,0.0002,674.6933
210000,0.0,484.0,0.0,0.0445,454.5455,0.1364,0.0006,0.0003,680.1524
220000,0.0,484.0,0.0,0.2451,370.3704,0.4074,0.0006,0.0004,676.0894
230000,0.0,484.0,0.0,0.1024,434.7826,0.1739,0.0006,0.0004,672.9541
240000,0.0,484.0,0.0,0.2033,400.0,0.4,0.0007,0.0005,664.765
250000,0.0,484.0,0.0,0.0,500.0,0.0,0.0007,0.0005,666.498
260000,0.0,484.0,0.0,0.1919,384.6154,0.3462,0.0007,0.0005,662.8481
270000,0.0926,439.6,0.1,0.0657,454.5455,0.1364,0.0007,0.0005,655.9243
280000,0.0,484.0,0.0,0.1506,434.7826,0.3043,0.0007,0.0006,657.1503
290000,0.0,484.0,0.0,0.1792,400.0,0.32,0.0007,0.0006,660.3365
300000,0.0,484.0,0.0,0.1005,454.5455,0.2727,0.0007,0.0006,659.6219
310000,0.0909,440.5,0.1,0.1089,416.6667,0.1667,0.0007,0.0006,659.9444
320000,0.0,484.0,0.0,0.0301,476.1905,0.0952,0.0007,0.0006,659.5273
330000,0.094,438.8,0.1,0.133,434.7826,0.3043,0.0008,0.0006,660.1172
340000,0.0931,439.3,0.1,0.1314,434.7826,0.2174,0.0008,0.0006,657.6608
350000,0.0,484.0,0.0,0.1169,416.6667,0.25,0.0008,0.0006,655.8211
