env_steps,return,length,success,train/return,train/length,train/success,bisim_critic_loss,bisim_loss,critic_loss,FPS
0,0.0,324.0,0.0,,,,,,,
10000,0.0,324.0,0.0,0.0,45.2489,0.0,-0.0285,0.006,0.0025,132.6211
20000,0.0,324.0,0.0,0.0,52.0833,0.0,-0.0238,0.0027,0.0001,264.2615
30000,0.0,324.0,0.0,0.0,51.0204,0.0,-0.0065,0.0006,0.0001,259.09
40000,0.0,324.0,0.0,0.0,47.8469,0.0,-0.0029,0.0,0.0,270.3876
50000,0.0,324.0,0.0,0.0,48.5437,0.0,-0.0044,0.0,0.0,267.7691
60000,0.0,324.0,0.0,0.0,40.8163,0.0,-0.005,0.0,0.0,267.5894
70000,0.0,324.0,0.0,0.0,41.1523,0.0,-0.0054,0.0,0.0,274.2687
80000,0.0,324.0,0.0,0.0025,42.1941,0.0042,-0.0056,0.0,0.0,277.1769
90000,0.0,324.0,0.0,0.0,40.3226,0.0,-0.0057,0.0,0.0,279.2903
100000,0.0,324.0,0.0,0.0023,50.0,0.005,-0.0058,0.0,0.0,265.4763
110000,0.0,324.0,0.0,0.0,42.5532,0.0,-0.0058,0.0,0.0,270.1567
120000,0.0,324.0,0.0,0.0,54.0541,0.0,-0.0057,0.0,0.0,259.6214
130000,0.0,324.0,0.0,0.0,54.3478,0.0,-0.0056,0.0,0.0,256.7246
140000,0.0,324.0,0.0,0.0,57.1429,0.0,-0.0057,0.0,0.0,268.0071
150000,0.0,324.0,0.0,0.0,63.6943,0.0,-0.0058,0.0,0.0,272.4221
160000,0.0,324.0,0.0,0.0,62.5,0.0,-0.0057,0.0,0.0,270.19
170000,0.0,324.0,0.0,0.0,54.3478,0.0,-0.0057,0.0,0.0,268.3194
180000,0.0,324.0,0.0,0.0,54.0541,0.0,-0.0054,0.0,0.0,264.3454
190000,0.0,324.0,0.0,0.0032,54.0541,0.0054,-0.0057,0.0,0.0,271.6425
200000,0.0,324.0,0.0,0.0068,51.8135,0.0104,-0.0059,0.0,0.0,264.5064
210000,0.0,324.0,0.0,0.0,52.356,0.0,-0.0058,0.0,0.0,263.5668
220000,0.0,324.0,0.0,0.0092,48.5437,0.0146,-0.0059,0.0,0.0,273.7296
230000,0.0,227.3,0.0,0.0,49.0196,0.0,-0.0057,0.0,0.0,259.5982
240000,0.0,165.1,0.0,0.0052,57.4713,0.0057,-0.0059,0.0,0.0,271.7297
250000,0.0,324.0,0.0,0.0034,58.1395,0.0058,-0.0058,0.0,0.0,273.1064
260000,0.0,324.0,0.0,0.0016,53.1915,0.0053,-0.0059,0.0,0.0,263.2424
270000,0.0,291.7,0.0,0.0163,73.5294,0.0294,-0.0061,0.0,0.0,266.3727
280000,0.0,291.7,0.0,0.0082,108.6957,0.0109,-0.0062,0.0,0.0,269.8874
